dataset,example_id,partition,seed,selector,best_root_rank,R_at_1,R_at_2,R_at_4,R_at_8,target_used_during_selection,aggregation
musique,3hop2__101809_30152_20999,test,53,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,53,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,53,validation_most_common_scale,17,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,53,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,71,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,71,earliest,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,71,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,71,highest_hidden_norm,10,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,71,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,71,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,71,validation_most_common_scale,10,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__101809_30152_20999,test,71,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,11,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,11,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,11,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,11,highest_hidden_norm,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,11,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,11,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,11,validation_most_common_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,11,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,23,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,23,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,23,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,23,highest_hidden_norm,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,23,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,23,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,23,validation_most_common_scale,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,23,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,37,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,37,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,37,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,37,highest_hidden_norm,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,37,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,37,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,37,validation_most_common_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,37,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,53,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,53,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,53,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,53,highest_hidden_norm,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,53,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,53,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,53,validation_most_common_scale,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,53,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,71,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,71,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,71,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,71,highest_hidden_norm,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,71,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,71,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,71,validation_most_common_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__101905_30152_20999,validation,71,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,11,global,13,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,11,earliest,9,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,11,latest,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,11,highest_hidden_norm,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,11,highest_parent_margin,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,11,lowest_parent_entropy,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,11,validation_most_common_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,11,validation_linear_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,23,global,10,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,23,earliest,8,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,23,latest,9,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,23,highest_hidden_norm,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,23,highest_parent_margin,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,23,lowest_parent_entropy,10,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,23,validation_most_common_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,23,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,37,global,13,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,37,earliest,10,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,37,latest,11,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,37,highest_hidden_norm,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,37,highest_parent_margin,13,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,37,lowest_parent_entropy,11,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,37,validation_most_common_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,37,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,53,global,12,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,53,earliest,11,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,53,latest,9,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,53,highest_hidden_norm,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,53,highest_parent_margin,13,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,53,lowest_parent_entropy,12,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,53,validation_most_common_scale,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,53,validation_linear_scale,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,71,global,13,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,71,earliest,10,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,71,latest,13,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,71,highest_hidden_norm,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,71,highest_parent_margin,5,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,71,lowest_parent_entropy,13,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,71,validation_most_common_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103871_20335_9331,validation,71,validation_linear_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,11,global,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,11,earliest,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,11,latest,6,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,11,highest_hidden_norm,8,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,11,highest_parent_margin,5,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,11,lowest_parent_entropy,6,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,11,validation_most_common_scale,8,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,11,validation_linear_scale,8,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,23,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,23,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,23,latest,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,23,highest_hidden_norm,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,23,highest_parent_margin,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,23,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,23,validation_most_common_scale,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,23,validation_linear_scale,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,37,global,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,37,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,37,latest,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,37,highest_hidden_norm,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,37,highest_parent_margin,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,37,lowest_parent_entropy,5,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,37,validation_most_common_scale,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,37,validation_linear_scale,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,53,global,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,53,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,53,latest,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,53,highest_hidden_norm,6,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,53,highest_parent_margin,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,53,lowest_parent_entropy,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,53,validation_most_common_scale,6,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,53,validation_linear_scale,6,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,71,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,71,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,71,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,71,highest_hidden_norm,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,71,highest_parent_margin,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,71,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,71,validation_most_common_scale,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__103889_30152_20999,validation,71,validation_linear_scale,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,11,global,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,11,earliest,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,11,latest,5,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,11,highest_hidden_norm,6,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,11,highest_parent_margin,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,11,lowest_parent_entropy,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,11,validation_most_common_scale,6,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,11,validation_linear_scale,6,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,23,global,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,23,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,23,latest,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,23,highest_hidden_norm,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,23,highest_parent_margin,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,23,lowest_parent_entropy,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,23,validation_most_common_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,23,validation_linear_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,37,global,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,37,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,37,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,37,highest_hidden_norm,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,37,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,37,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,37,validation_most_common_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,37,validation_linear_scale,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,53,global,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,53,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,53,latest,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,53,highest_hidden_norm,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,53,highest_parent_margin,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,53,lowest_parent_entropy,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,53,validation_most_common_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,53,validation_linear_scale,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,71,global,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,71,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,71,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,71,highest_hidden_norm,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,71,highest_parent_margin,3,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,71,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,71,validation_most_common_scale,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__106842_30645_84681,test,71,validation_linear_scale,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,11,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,11,earliest,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,11,latest,12,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,11,highest_hidden_norm,11,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,11,highest_parent_margin,12,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,11,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,11,validation_most_common_scale,11,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,11,validation_linear_scale,11,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,23,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,23,earliest,9,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,23,latest,12,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,23,highest_hidden_norm,10,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,23,highest_parent_margin,5,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,23,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,23,validation_most_common_scale,10,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,23,validation_linear_scale,10,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,37,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,37,earliest,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,37,latest,7,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,37,highest_hidden_norm,5,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,37,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,37,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,37,validation_most_common_scale,5,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,37,validation_linear_scale,5,0,0,0,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,53,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,53,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,53,latest,12,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,53,highest_hidden_norm,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,53,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,53,lowest_parent_entropy,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,53,validation_most_common_scale,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,53,validation_linear_scale,4,0,0,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,71,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,71,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,71,latest,12,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,71,highest_hidden_norm,9,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,71,highest_parent_margin,1,1,1,1,1,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,71,lowest_parent_entropy,12,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,71,validation_most_common_scale,9,0,0,0,0,0,post-hoc best annotated root per example
musique,3hop2__11282_57233_56883,test,71,validation_linear_scale,9,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,11,global,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,11,earliest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,11,latest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,11,highest_hidden_norm,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,11,highest_parent_margin,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,11,lowest_parent_entropy,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,11,validation_most_common_scale,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,11,validation_linear_scale,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,23,global,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,23,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,23,latest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,23,highest_hidden_norm,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,23,highest_parent_margin,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,23,lowest_parent_entropy,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,23,validation_most_common_scale,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,23,validation_linear_scale,7,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,37,global,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,37,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,37,latest,3,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,37,highest_hidden_norm,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,37,highest_parent_margin,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,37,lowest_parent_entropy,9,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,37,validation_most_common_scale,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,37,validation_linear_scale,8,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,53,global,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,53,earliest,2,0,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,53,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,53,highest_hidden_norm,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,53,highest_parent_margin,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,53,lowest_parent_entropy,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,53,validation_most_common_scale,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,53,validation_linear_scale,6,0,0,0,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,71,global,9,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,71,earliest,3,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,71,latest,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,71,highest_hidden_norm,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,71,highest_parent_margin,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,71,lowest_parent_entropy,9,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,71,validation_most_common_scale,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105002_17130_70784_61381,validation,71,validation_linear_scale,12,0,0,0,0,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,11,global,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,11,earliest,4,0,0,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,11,latest,1,1,1,1,1,0,post-hoc best annotated root per example
musique,4hop1__105401_17130_70784_61381,test,11,highest_hidden_norm,4,0,0,1,1,0,post-hoc best annotated root per example
