dataset,chunk_size,root_breadth,K,B,H,selected_source_fraction,evidence_density,evidence_recall,complete_recovery_or_path_survival,nodes_expanded,search_latency_seconds,adjacency_index_seconds,peak_cuda_allocated_bytes,logical_tokens,selected_tokens,conceptual_active_parents,materialized_kv_tokens,counterfactual_native_kv_tokens,pareto,operating_point,peak_cuda_reserved_bytes,h2d_bytes,h2d_seconds
hotpotqa,32,1,2,6,4,0.10797897955606182,0.2767113095238095,0.3952380952380952,0.0,4.142857142857143,0.0016078285739890166,0.14649205715561817,86933723.42857143,1421.7142857142858,150.85714285714286,4.714285714285714,0.0,150.85714285714286,1,,102161261.71428572,8821067.42857143,0.0029582714362602147
hotpotqa,32,1,2,16,4,0.11096879549551805,0.27299107142857143,0.3952380952380952,0.0,4.857142857142857,0.0016482999864300446,0.14649205715561817,86933723.42857143,1421.7142857142858,155.42857142857142,4.857142857142857,0.0,155.42857142857142,0,,102161261.71428572,8821067.42857143,0.0029582714362602147
hotpotqa,32,1,4,6,4,0.1343126630102786,0.21011904761904762,0.3952380952380952,0.0,3.2857142857142856,0.0013573999998957983,0.14649205715561817,86933723.42857143,1421.7142857142858,187.42857142857142,5.857142857142857,0.0,187.42857142857142,1,,102161261.71428572,8821067.42857143,0.0029582714362602147
hotpotqa,32,1,4,16,4,0.14040596066828784,0.20384778911564627,0.3952380952380952,0.0,6.142857142857143,0.0024608857264476164,0.14649205715561817,86933723.42857143,1421.7142857142858,196.57142857142858,6.142857142857143,0.0,196.57142857142858,0,,102161261.71428572,8821067.42857143,0.0029582714362602147
hotpotqa,32,1,6,6,4,0.13813173449852303,0.20535714285714285,0.3952380952380952,0.0,2.0,0.0011038857212822353,0.14649205715561817,86933723.42857143,1421.7142857142858,192.0,6.0,0.0,192.0,1,,102161261.71428572,8821067.42857143,0.0029582714362602147
hotpotqa,32,1,6,16,4,0.2730218934094023,0.12342358162670662,0.4880952380952381,0.0,10.142857142857142,0.004677700011857918,0.14649205715561817,86933723.42857143,1421.7142857142858,365.7142857142857,11.428571428571429,0.0,365.7142857142857,0,,102161261.71428572,8821067.42857143,0.0029582714362602147
hotpotqa,64,1,1,6,4,0.14995470355163462,0.22116815476190474,0.4880952380952381,0.14285714285714285,3.2857142857142856,0.0011120714396903558,0.14685239999588312,86692790.85714285,1421.7142857142858,210.28571428571428,3.2857142857142856,0.0,210.28571428571428,1,,103659227.42857143,8821067.42857143,0.003596271404863468
hotpotqa,64,1,1,16,4,0.14995470355163462,0.22116815476190474,0.4880952380952381,0.14285714285714285,3.2857142857142856,0.0014469000078471644,0.14685239999588312,86692790.85714285,1421.7142857142858,210.28571428571428,3.2857142857142856,0.0,210.28571428571428,0,,103659227.42857143,8821067.42857143,0.003596271404863468
hotpotqa,64,1,2,6,4,0.21559433284921678,0.1588169642857143,0.4880952380952381,0.14285714285714285,4.428571428571429,0.0015172714317616607,0.14685239999588312,86692790.85714285,1421.7142857142858,301.7142857142857,4.714285714285714,0.0,301.7142857142857,0,,103659227.42857143,8821067.42857143,0.003596271404863468
hotpotqa,64,1,2,16,4,0.21559433284921678,0.1588169642857143,0.4880952380952381,0.14285714285714285,4.714285714285714,0.001789885706135205,0.14685239999588312,86692790.85714285,1421.7142857142858,301.7142857142857,4.714285714285714,0.0,301.7142857142857,0,,103659227.42857143,8821067.42857143,0.003596271404863468
hotpotqa,64,1,4,6,4,0.26300932040455155,0.140625,0.5357142857142857,0.14285714285714285,3.5714285714285716,0.001369771414569446,0.14685239999588312,86692790.85714285,1421.7142857142858,365.7142857142857,5.714285714285714,0.0,365.7142857142857,1,,103659227.42857143,8821067.42857143,0.003596271404863468
hotpotqa,64,1,4,16,4,0.27519591572057,0.1374893707482993,0.5357142857142857,0.14285714285714285,6.0,0.002128342856719558,0.14685239999588312,86692790.85714285,1421.7142857142858,384.0,6.0,0.0,384.0,0,,103659227.42857143,8821067.42857143,0.003596271404863468
hotpotqa,64,1,6,6,4,0.27626346899704607,0.13392857142857142,0.5714285714285714,0.14285714285714285,2.0,0.001200799988250115,0.14685239999588312,86692790.85714285,1421.7142857142858,384.0,6.0,0.0,384.0,1,,103659227.42857143,8821067.42857143,0.003596271404863468
hotpotqa,64,1,6,16,4,0.47647763193613973,0.08517745680123777,0.7023809523809524,0.2857142857142857,10.142857142857142,0.004373814278681364,0.14685239999588312,86692790.85714285,1421.7142857142858,646.4285714285714,10.142857142857142,0.0,646.4285714285714,0,,103659227.42857143,8821067.42857143,0.003596271404863468
hotpotqa,128,1,1,6,4,0.2956062364840188,0.12239583333333334,0.6428571428571429,0.2857142857142857,3.2857142857142856,0.0009689428427788828,0.14678568570109615,86592365.71428572,1421.7142857142858,420.57142857142856,3.2857142857142856,0.0,420.57142857142856,0,,101562075.42857143,8821067.42857143,0.0027688000035206123
hotpotqa,128,1,1,16,4,0.2956062364840188,0.12239583333333334,0.6428571428571429,0.2857142857142857,3.2857142857142856,0.0009563857207207807,0.14678568570109615,86592365.71428572,1421.7142857142858,420.57142857142856,3.2857142857142856,0.0,420.57142857142856,1,,101562075.42857143,8821067.42857143,0.0027688000035206123
hotpotqa,128,1,2,6,4,0.42498664254983265,0.10089285714285715,0.7142857142857143,0.42857142857142855,4.571428571428571,0.0015124142934967364,0.14678568570109615,86592365.71428572,1421.7142857142858,603.4285714285714,4.714285714285714,0.0,603.4285714285714,1,,101562075.42857143,8821067.42857143,0.0027688000035206123
hotpotqa,128,1,2,16,4,0.42498664254983265,0.10089285714285715,0.7142857142857143,0.42857142857142855,4.714285714285714,0.0015260857097538455,0.14678568570109615,86592365.71428572,1421.7142857142858,603.4285714285714,4.714285714285714,0.0,603.4285714285714,0,,101562075.42857143,8821067.42857143,0.0027688000035206123
hotpotqa,128,1,4,6,4,0.511200395844991,0.08284970238095238,0.7142857142857143,0.42857142857142855,3.857142857142857,0.0018379428490464176,0.14678568570109615,86592365.71428572,1421.7142857142858,713.1428571428571,5.571428571428571,0.0,713.1428571428571,0,,101562075.42857143,8821067.42857143,0.0027688000035206123
hotpotqa,128,1,4,16,4,0.535573586477028,0.08061755952380953,0.7142857142857143,0.42857142857142855,5.857142857142857,0.002553214302419552,0.14678568570109615,86592365.71428572,1421.7142857142858,749.7142857142857,5.857142857142857,0.0,749.7142857142857,0,,101562075.42857143,8821067.42857143,0.0027688000035206123
hotpotqa,128,1,6,6,4,0.5394622181624549,0.07756522814492554,0.7142857142857143,0.42857142857142855,2.0,0.0011631428496912122,0.14678568570109615,86592365.71428572,1421.7142857142858,751.0,6.0,0.0,751.0,1,,101562075.42857143,8821067.42857143,0.0027688000035206123
hotpotqa,128,1,6,16,4,0.7784074319907369,0.0572697919740976,0.7619047619047619,0.42857142857142855,7.285714285714286,0.0032379285715121242,0.14678568570109615,86592365.71428572,1421.7142857142858,1073.5714285714287,8.571428571428571,0.0,1073.5714285714287,0,,101562075.42857143,8821067.42857143,0.0027688000035206123
hotpotqa,256,1,1,6,4,0.5517047417900656,0.08481356283966278,0.8571428571428571,0.7142857142857143,3.142857142857143,0.0010479714255779982,0.1467389571480453,86543213.71428572,1421.7142857142858,778.7142857142857,3.142857142857143,0.0,778.7142857142857,1,conservative,103659227.42857143,8821067.42857143,0.003338428571753736
hotpotqa,256,1,1,16,4,0.5517047417900656,0.08481356283966278,0.8571428571428571,0.7142857142857143,3.142857142857143,0.0011539571486147387,0.1467389571480453,86543213.71428572,1421.7142857142858,778.7142857142857,3.142857142857143,0.0,778.7142857142857,0,,103659227.42857143,8821067.42857143,0.003338428571753736
hotpotqa,256,1,2,6,4,0.7689106813375214,0.06635626764624898,0.9285714285714286,0.8571428571428571,4.428571428571429,0.0017646571588037269,0.1467389571480453,86543213.71428572,1421.7142857142858,1091.2857142857142,4.428571428571429,0.0,1091.2857142857142,0,,103659227.42857143,8821067.42857143,0.003338428571753736
hotpotqa,256,1,2,16,4,0.7689106813375214,0.06635626764624898,0.9285714285714286,0.8571428571428571,4.428571428571429,0.0014579142942758544,0.1467389571480453,86543213.71428572,1421.7142857142858,1091.2857142857142,4.428571428571429,0.0,1091.2857142857142,1,,103659227.42857143,8821067.42857143,0.003338428571753736
hotpotqa,256,1,4,6,4,0.9484328207732463,0.05826805350177002,1.0,1.0,3.142857142857143,0.0012351428491196462,0.1467389571480453,86543213.71428572,1421.7142857142858,1335.4285714285713,5.428571428571429,0.0,1335.4285714285713,1,balanced|high_recall,103659227.42857143,8821067.42857143,0.003338428571753736
hotpotqa,256,1,4,16,4,0.9484328207732463,0.05826805350177002,1.0,1.0,3.5714285714285716,0.0015965714202528553,0.1467389571480453,86543213.71428572,1421.7142857142858,1335.4285714285713,5.428571428571429,0.0,1335.4285714285713,0,,103659227.42857143,8821067.42857143,0.003338428571753736
hotpotqa,256,1,6,6,4,0.9565058288462545,0.05765437690868381,1.0,1.0,2.0,0.0011698428591314172,0.1467389571480453,86543213.71428572,1421.7142857142858,1348.5714285714287,5.571428571428571,0.0,1348.5714285714287,1,,103659227.42857143,8821067.42857143,0.003338428571753736
hotpotqa,256,1,6,16,4,1.0,0.0549220551100361,1.0,1.0,2.0,0.0010580142926690833,0.1467389571480453,86543213.71428572,1421.7142857142858,1421.7142857142858,5.857142857142857,0.0,1421.7142857142858,1,,103659227.42857143,8821067.42857143,0.003338428571753736
musique,16,1.3333333333333333,1,6,4,0.021847672232616876,0.5268518518518518,0.6435185185185186,0.3333333333333333,3.4444444444444446,0.0010806388874900425,0.6710875944409054,89881230.22222222,2600.1666666666665,56.0,3.5,0.0,56.0,1,,109983971.55555555,16874177.333333332,0.006173872228828259
musique,16,1.3333333333333333,1,16,4,0.021847672232616876,0.5268518518518518,0.6435185185185186,0.3333333333333333,3.4444444444444446,0.001138750004530367,0.6710875944409054,89881230.22222222,2600.1666666666665,56.0,3.5,0.0,56.0,0,,109983971.55555555,16874177.333333332,0.006173872228828259
musique,16,1.3333333333333333,2,6,4,0.0313377078148912,0.3943287037037037,0.6712962962962963,0.3333333333333333,4.666666666666667,0.001600216666702181,0.6710875944409054,89881230.22222222,2600.1666666666665,80.0,5.0,0.0,80.0,1,,109983971.55555555,16874177.333333332,0.006173872228828259
musique,16,1.3333333333333333,2,16,4,0.03229974787467563,0.3848627645502646,0.6712962962962963,0.3333333333333333,5.111111111111111,0.0018915944448154834,0.6710875944409054,89881230.22222222,2600.1666666666665,82.66666666666667,5.166666666666667,0.0,82.66666666666667,0,,109983971.55555555,16874177.333333332,0.006173872228828259
musique,16,1.3333333333333333,4,6,4,0.037919654045710294,0.359375,0.7175925925925926,0.3888888888888889,2.7777777777777777,0.0013430277726406024,0.6710875944409054,89881230.22222222,2600.1666666666665,96.0,6.0,0.0,96.0,0,,109983971.55555555,16874177.333333332,0.006173872228828259
musique,16,1.3333333333333333,4,16,4,0.05308871827006009,0.28667515933140936,0.7592592592592592,0.3888888888888889,8.444444444444445,0.003311550005390826,0.6710875944409054,89881230.22222222,2600.1666666666665,135.11111111111111,8.444444444444445,0.0,135.11111111111111,1,,109983971.55555555,16874177.333333332,0.006173872228828259
musique,16,1.3333333333333333,6,6,4,0.037919654045710294,0.390625,0.7453703703703703,0.3888888888888889,2.0,0.0010070333309057686,0.6710875944409054,89881230.22222222,2600.1666666666665,96.0,6.0,0.0,96.0,0,,109983971.55555555,16874177.333333332,0.006173872228828259
musique,16,1.3333333333333333,6,16,4,0.06267558247531695,0.25808782267115604,0.8194444444444444,0.5,10.0,0.004244272225251835,0.6710875944409054,89881230.22222222,2600.1666666666665,160.88888888888889,10.055555555555555,0.0,160.88888888888889,1,conservative,109983971.55555555,16874177.333333332,0.006173872228828259
musique,16,1.3333333333333333,8,6,4,0.037919654045710294,0.390625,0.7453703703703703,0.3888888888888889,2.0,0.0009952055600782235,0.6710875944409054,89881230.22222222,2600.1666666666665,96.0,6.0,0.0,96.0,1,,109983971.55555555,16874177.333333332,0.006173872228828259
musique,16,1.3333333333333333,8,16,4,0.07495433837648108,0.23925339706589707,0.8194444444444444,0.5,11.444444444444445,0.004857905548609172,0.6710875944409054,89881230.22222222,2600.1666666666665,188.44444444444446,11.777777777777779,0.0,188.44444444444446,0,,109983971.55555555,16874177.333333332,0.006173872228828259
musique,32,1.3333333333333333,1,6,4,0.048549028870583266,0.4370659722222222,0.6018518518518519,0.2222222222222222,3.7777777777777777,0.0012222666636161092,0.5147051277842062,152243484.44444445,2600.1666666666665,124.44444444444444,3.888888888888889,0.0,124.44444444444444,0,,176976327.1111111,16895340.666666668,0.008813786116661504
musique,32,1.3333333333333333,1,16,4,0.048549028870583266,0.4370659722222222,0.6018518518518519,0.2222222222222222,3.7777777777777777,0.0012400444409447825,0.5147051277842062,152243484.44444445,2600.1666666666665,124.44444444444444,3.888888888888889,0.0,124.44444444444444,0,,176976327.1111111,16895340.666666668,0.008813786116661504
musique,32,1.3333333333333333,2,6,4,0.06549047038415538,0.3667534722222222,0.6666666666666666,0.2777777777777778,4.555555555555555,0.001633983331784192,0.5147051277842062,152243484.44444445,2600.1666666666665,168.88888888888889,5.277777777777778,0.0,168.88888888888889,0,,176976327.1111111,16895340.666666668,0.008813786116661504
musique,32,1.3333333333333333,2,16,4,0.07012835910406401,0.36538938492063494,0.6990740740740741,0.3333333333333333,5.555555555555555,0.0019171222229488194,0.5147051277842062,152243484.44444445,2600.1666666666665,181.33333333333334,5.666666666666667,0.0,181.33333333333334,0,,176976327.1111111,16895340.666666668,0.008813786116661504
musique,32,1.3333333333333333,4,6,4,0.07492245518900813,0.3534722222222222,0.6944444444444444,0.3333333333333333,2.888888888888889,0.001348177776283895,0.5147051277842062,152243484.44444445,2600.1666666666665,190.22222222222223,5.944444444444445,0.0,190.22222222222223,0,,176976327.1111111,16895340.666666668,0.008813786116661504
musique,32,1.3333333333333333,4,16,4,0.11145005011409857,0.27848305725909894,0.787037037037037,0.4444444444444444,9.0,0.003407077779734714,0.5147051277842062,152243484.44444445,2600.1666666666665,288.0,9.0,0.0,288.0,1,,176976327.1111111,16895340.666666668,0.008813786116661504
musique,32,1.3333333333333333,6,6,4,0.07583930809142059,0.3868634259259259,0.7453703703703703,0.3333333333333333,2.0,0.0010730222242677377,0.5147051277842062,152243484.44444445,2600.1666666666665,192.0,6.0,0.0,192.0,0,,176976327.1111111,16895340.666666668,0.008813786116661504
musique,32,1.3333333333333333,6,16,4,0.13098407347900037,0.25477427183156354,0.8194444444444444,0.5,10.555555555555555,0.00433813333317327,0.5147051277842062,152243484.44444445,2600.1666666666665,337.77777777777777,10.555555555555555,0.0,337.77777777777777,0,,176976327.1111111,16895340.666666668,0.008813786116661504
musique,32,1.3333333333333333,8,6,4,0.07583930809142059,0.3868634259259259,0.7453703703703703,0.3333333333333333,2.0,0.0011641944454620695,0.5147051277842062,152243484.44444445,2600.1666666666665,192.0,6.0,0.0,192.0,0,,176976327.1111111,16895340.666666668,0.008813786116661504
musique,32,1.3333333333333333,8,16,4,0.15160706853134842,0.2385965596903097,0.837962962962963,0.5555555555555556,11.61111111111111,0.005151099991053343,0.5147051277842062,152243484.44444445,2600.1666666666665,382.22222222222223,11.944444444444445,0.0,382.22222222222223,1,,176976327.1111111,16895340.666666668,0.008813786116661504
musique,64,1.3333333333333333,1,6,4,0.10602002370897794,0.3698446842708696,0.6851851851851852,0.2777777777777778,4.0,0.0013287944441092098,0.47255149444228867,152144113.7777778,2600.1666666666665,270.1666666666667,4.222222222222222,0.0,270.1666666666667,0,,175869496.8888889,16895340.666666668,0.00623049444564256
musique,64,1.3333333333333333,1,16,4,0.10602002370897794,0.3698446842708696,0.6851851851851852,0.2777777777777778,4.0,0.001351916667772457,0.47255149444228867,152144113.7777778,2600.1666666666665,270.1666666666667,4.222222222222222,0.0,270.1666666666667,0,,175869496.8888889,16895340.666666668,0.00623049444564256
musique,64,1.3333333333333333,2,6,4,0.14217726885108262,0.3041122337660768,0.7268518518518519,0.3333333333333333,4.5,0.0015960333306187142,0.47255149444228867,152144113.7777778,2600.1666666666665,362.6111111111111,5.666666666666667,0.0,362.6111111111111,0,,175869496.8888889,16895340.666666668,0.00623049444564256
musique,64,1.3333333333333333,2,16,4,0.1593262222986737,0.2765514308351976,0.7268518518518519,0.3333333333333333,6.166666666666667,0.002295761113701802,0.47255149444228867,152144113.7777778,2600.1666666666665,408.8333333333333,6.388888888888889,0.0,408.8333333333333,0,,175869496.8888889,16895340.666666668,0.00623049444564256
musique,64,1.3333333333333333,4,6,4,0.15165931935909838,0.3158743865438545,0.7546296296296297,0.3333333333333333,2.7777777777777777,0.0011382555692560142,0.47255149444228867,152144113.7777778,2600.1666666666665,383.94444444444446,6.0,0.0,383.94444444444446,1,,175869496.8888889,16895340.666666668,0.00623049444564256
musique,64,1.3333333333333333,4,16,4,0.2263844359655793,0.24134355640752833,0.8333333333333334,0.5555555555555556,9.0,0.0034642999978839522,0.47255149444228867,152144113.7777778,2600.1666666666665,583.0555555555555,9.11111111111111,0.0,583.0555555555555,1,,175869496.8888889,16895340.666666668,0.00623049444564256
musique,64,1.3333333333333333,6,6,4,0.15165931935909838,0.31138943284015086,0.7407407407407408,0.2777777777777778,2.0,0.0011631999966791933,0.47255149444228867,152144113.7777778,2600.1666666666665,383.94444444444446,6.0,0.0,383.94444444444446,0,,175869496.8888889,16895340.666666668,0.00623049444564256
musique,64,1.3333333333333333,6,16,4,0.26181120822448556,0.22544986095455577,0.8796296296296297,0.6666666666666666,10.555555555555555,0.004339549991224582,0.47255149444228867,152144113.7777778,2600.1666666666665,675.5,10.555555555555555,0.0,675.5,1,,175869496.8888889,16895340.666666668,0.00623049444564256
musique,64,1.3333333333333333,8,6,4,0.15165931935909838,0.31138943284015086,0.7407407407407408,0.2777777777777778,2.0,0.001058299990189779,0.47255149444228867,152144113.7777778,2600.1666666666665,383.94444444444446,6.0,0.0,383.94444444444446,0,,175869496.8888889,16895340.666666668,0.00623049444564256
musique,64,1.3333333333333333,8,16,4,0.302387272095596,0.21790409155345594,0.9166666666666666,0.7777777777777778,11.944444444444445,0.0050936944381747805,0.47255149444228867,152144113.7777778,2600.1666666666665,764.3888888888889,11.944444444444445,0.0,764.3888888888889,1,,175869496.8888889,16895340.666666668,0.00623049444564256
musique,128,1.3333333333333333,1,6,4,0.19464750405701223,0.32159482692297403,0.7314814814814814,0.3333333333333333,3.6666666666666665,0.0011835666632072793,0.46028234443575555,152109781.33333334,2600.1666666666665,500.55555555555554,3.9444444444444446,0.0,500.55555555555554,0,,175519971.55555555,16895340.666666668,0.005906180562710183
musique,128,1.3333333333333333,1,16,4,0.19729991402012714,0.3190216622404343,0.7314814814814814,0.3333333333333333,3.7777777777777777,0.0012138611022641675,0.46028234443575555,152109781.33333334,2600.1666666666665,507.6666666666667,4.0,0.0,507.6666666666667,0,,175519971.55555555,16895340.666666668,0.005906180562710183
musique,128,1.3333333333333333,2,6,4,0.28842584700225504,0.2393261419014213,0.7824074074074074,0.4444444444444444,4.555555555555555,0.0016174888943270263,0.46028234443575555,152109781.33333334,2600.1666666666665,735.2222222222222,5.777777777777778,0.0,735.2222222222222,1,,175519971.55555555,16895340.666666668,0.005906180562710183
musique,128,1.3333333333333333,2,16,4,0.3300120318409112,0.22247157859802572,0.837962962962963,0.5555555555555556,6.333333333333333,0.0021527388954483387,0.46028234443575555,152109781.33333334,2600.1666666666665,849.0,6.666666666666667,0.0,849.0,0,,175519971.55555555,16895340.666666668,0.005906180562710183
musique,128,1.3333333333333333,4,6,4,0.30176904043024877,0.2530341858829028,0.8564814814814814,0.5555555555555556,2.8333333333333335,0.0013522111047576699,0.46028234443575555,152109781.33333334,2600.1666666666665,763.6666666666666,6.0,0.0,763.6666666666666,1,,175519971.55555555,16895340.666666668,0.005906180562710183
musique,128,1.3333333333333333,4,16,4,0.4477254637870876,0.19820752697975833,0.949074074074074,0.8333333333333334,8.833333333333334,0.00345279999762877,0.46028234443575555,152109781.33333334,2600.1666666666665,1154.388888888889,9.055555555555555,0.0,1154.388888888889,1,,175519971.55555555,16895340.666666668,0.005906180562710183
musique,128,1.3333333333333333,6,6,4,0.30176904043024877,0.24999599143845833,0.8148148148148148,0.4444444444444444,2.0,0.0010635555501923794,0.46028234443575555,152109781.33333334,2600.1666666666665,763.6666666666666,6.0,0.0,763.6666666666666,0,,175519971.55555555,16895340.666666668,0.005906180562710183
musique,128,1.3333333333333333,6,16,4,0.5132330811620012,0.18442801785165894,0.9814814814814815,0.9444444444444444,10.333333333333334,0.004214922224895822,0.46028234443575555,152109781.33333334,2600.1666666666665,1325.0555555555557,10.38888888888889,0.0,1325.0555555555557,1,,175519971.55555555,16895340.666666668,0.005906180562710183
musique,128,1.3333333333333333,8,6,4,0.30176904043024877,0.24999599143845833,0.8148148148148148,0.4444444444444444,2.0,0.0010370111105860108,0.46028234443575555,152109781.33333334,2600.1666666666665,763.6666666666666,6.0,0.0,763.6666666666666,1,,175519971.55555555,16895340.666666668,0.005906180562710183
musique,128,1.3333333333333333,8,16,4,0.5726151613142858,0.17775440350286353,1.0,1.0,11.444444444444445,0.0047300388881315785,0.46028234443575555,152109781.33333334,2600.1666666666665,1459.6666666666667,11.444444444444445,0.0,1459.6666666666667,1,balanced|high_recall,175519971.55555555,16895340.666666668,0.005906180562710183
musique,256,1.3333333333333333,1,6,4,0.38402065954140086,0.23830232276337066,0.7824074074074074,0.3888888888888889,3.7777777777777777,0.001166422214333175,0.46021815555286594,152100039.1111111,2600.1666666666665,979.1111111111111,3.9444444444444446,0.0,979.1111111111111,0,,175519971.55555555,16895340.666666668,0.006162055556261394
musique,256,1.3333333333333333,1,16,4,0.38402065954140086,0.23830232276337066,0.7824074074074074,0.3888888888888889,3.7777777777777777,0.0012376777756597018,0.46021815555286594,152100039.1111111,2600.1666666666665,979.1111111111111,3.9444444444444446,0.0,979.1111111111111,0,,175519971.55555555,16895340.666666668,0.006162055556261394
musique,256,1.3333333333333333,2,6,4,0.5359181121148425,0.1933228552042265,0.8657407407407408,0.6666666666666666,4.388888888888889,0.0014735611103889015,0.46021815555286594,152100039.1111111,2600.1666666666665,1373.7777777777778,5.5,0.0,1373.7777777777778,1,,175519971.55555555,16895340.666666668,0.006162055556261394
musique,256,1.3333333333333333,2,16,4,0.6134373757578395,0.18200707275570488,0.8842592592592592,0.7222222222222222,6.055555555555555,0.00206951667011405,0.46021815555286594,152100039.1111111,2600.1666666666665,1579.888888888889,6.333333333333333,0.0,1579.888888888889,1,,175519971.55555555,16895340.666666668,0.006162055556261394
musique,256,1.3333333333333333,4,6,4,0.5906755638908723,0.19396331541162076,0.8888888888888888,0.6666666666666666,2.8333333333333335,0.0011917277685521792,0.46021815555286594,152100039.1111111,2600.1666666666665,1497.111111111111,6.0,0.0,1497.111111111111,1,,175519971.55555555,16895340.666666668,0.006162055556261394
musique,256,1.3333333333333333,4,16,4,0.8216395682331794,0.17268708206617756,0.9583333333333334,0.8888888888888888,7.722222222222222,0.003024155558604333,0.46021815555286594,152100039.1111111,2600.1666666666665,2101.6111111111113,8.444444444444445,0.0,2101.6111111111113,1,,175519971.55555555,16895340.666666668,0.006162055556261394
musique,256,1.3333333333333333,6,6,4,0.5918468206176846,0.19320800963004367,0.8564814814814814,0.5555555555555556,2.0,0.0010684166627470404,0.46021815555286594,152100039.1111111,2600.1666666666665,1501.2222222222222,6.0,0.0,1501.2222222222222,0,,175519971.55555555,16895340.666666668,0.006162055556261394
musique,256,1.3333333333333333,6,16,4,0.9461111637830477,0.15645887696144867,1.0,1.0,7.888888888888889,0.0033127166712397915,0.46021815555286594,152100039.1111111,2600.1666666666665,2452.222222222222,9.833333333333334,0.0,2452.222222222222,1,,175519971.55555555,16895340.666666668,0.006162055556261394
musique,256,1.3333333333333333,8,6,4,0.5918468206176846,0.19320800963004367,0.8564814814814814,0.5555555555555556,2.0,0.001049761110658033,0.46021815555286594,152100039.1111111,2600.1666666666665,1501.2222222222222,6.0,0.0,1501.2222222222222,1,,175519971.55555555,16895340.666666668,0.006162055556261394
musique,256,1.3333333333333333,8,16,4,1.0,0.15283203160413464,1.0,1.0,4.111111111111111,0.002264633347901205,0.46021815555286594,152100039.1111111,2600.1666666666665,2600.1666666666665,10.444444444444445,0.0,2600.1666666666665,1,,175519971.55555555,16895340.666666668,0.006162055556261394
2wikimultihopqa,16,1.5,1,6,4,0.052155075983998704,0.39780787788600286,0.7062499999999999,0.375,3.875,0.0013058500092787047,0.21513340000092285,48554122.666666664,1327.1666666666667,61.875,3.875,0.0,61.875,0,,64574805.333333336,7669584.0,0.0031332416668495475
