accepted_native_transitions,any_evidence,bridge_locality_score,budget_parents,candidate_fraction,candidate_local_regions,candidate_parents,candidate_parents_total,candidate_tokens,chain_budget_feasible,chain_completion,condition,cross_parent_transitions,dataset,evidence_coverage,exact_all_evidence_feasible,exact_evidence_identity,example_id,fraction,head_reduction,kv_materializations_during_closure,local_entropy,local_nodes_activated_per_parent,local_nodes_explored,local_vs_parent_similarity_ratio,materialized_kv_fraction,materialized_kv_tokens,native_qk_comparisons,native_qk_dot_products,parent_entropy,path_depth,proposed_native_transitions,repeated_parent_transitions,routing_seconds,seed,semantic_gist_comparisons,token_reduction,transition_mode,unique_parents_selected
1,1.0,,3,0.1,8,1,9,235,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,max,0,,,,,0.3272010512483574,747,240640,240640,,,2,,0.018232300004456192,23,225,max,topk,3
1,1.0,,3,0.1,8,1,9,235,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,top_m_mean,0,,,,,0.3272010512483574,747,240640,240640,,,2,,0.018082599970512092,23,225,top_m_mean,topk,3
1,1.0,,3,0.1,8,1,9,235,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,max,0,,,,,0.3272010512483574,747,240640,240640,,,2,,0.01850550004746765,23,225,max,threshold,3
1,1.0,,3,0.2,16,2,9,491,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,max,0,,,,,0.3272010512483574,747,502784,502784,,,2,,0.023543200048152357,23,225,max,topk,3
1,1.0,,3,0.2,16,2,9,491,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,top_m_mean,0,,,,,0.3363994743758213,768,502784,502784,,,2,,0.025423900049645454,23,225,top_m_mean,topk,3
1,1.0,,3,0.2,16,2,9,491,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,max,0,,,,,0.3272010512483574,747,502784,502784,,,2,,0.0241634999983944,23,225,max,threshold,3
0,1.0,0,1,0.0,0,9,9,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,none,0,0,0,0,0,0.11802674043337943,256,0,0,0,1,0,0,0.0040485000354237854,23,9,none,none,1
0,1.0,0,1,0.0,0,9,9,0,,1.0,parent_closure,0,qasper,1.0,,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,none,0,0,0,0,0,0.11802674043337943,256,0,0,0,1,0,0,0.003567500039935112,23,9,none,none,1
0,1.0,0.0,1,0.0,0,9,9,0,,1.0,local_gist_closure,0,qasper,1.0,,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,none,0,0.0,1.0,8,1.0,0.11802674043337943,256,0,0,2.187856674194336,1,0,0,0.003097200009506196,23,77,none,none,1
0,1.0,,1,0.1,8,1,9,0,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,max,0,,,,,0.11802674043337943,256,0,0,,,0,,0.0069133000215515494,23,145,max,topk,1
0,1.0,,1,0.1,8,1,9,0,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,top_m_mean,0,,,,,0.11802674043337943,256,0,0,,,0,,0.006311899982392788,23,145,top_m_mean,topk,1
0,1.0,,1,0.1,8,1,9,0,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,max,0,,,,,0.11802674043337943,256,0,0,,,0,,0.006210200022906065,23,145,max,threshold,1
0,1.0,,1,0.2,16,2,9,0,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,max,0,,,,,0.11802674043337943,256,0,0,,,0,,0.01121870003407821,23,145,max,topk,1
0,1.0,,1,0.2,16,2,9,0,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,top_m_mean,0,,,,,0.11802674043337943,256,0,0,,,0,,0.009693700005300343,23,145,top_m_mean,topk,1
0,1.0,,1,0.2,16,2,9,0,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,max,0,,,,,0.11802674043337943,256,0,0,,,0,,0.006672800052911043,23,145,max,threshold,1
0,1.0,0,2,0.0,0,9,9,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,none,0,0,0,0,0,0.23605348086675887,512,0,0,0,1,0,0,0.00414539995836094,23,9,none,none,2
0,1.0,0,2,0.0,0,9,9,0,,1.0,parent_closure,0,qasper,1.0,,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,none,0,0,0,0,0,0.23605348086675887,512,0,0,0,2,0,0,0.006805700017139316,23,18,none,none,2
0,1.0,0.09659633785486221,2,0.0,0,9,9,0,,1.0,local_gist_closure,1,qasper,1.0,,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,none,0,4.215905666351318,1.0,76,1.1107936360734578,0.23605348086675887,512,0,0,2.190463662147522,2,0,1,0.011252299998886883,23,145,none,none,2
1,1.0,,2,0.1,8,1,9,256,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,max,0,,,,,0.23605348086675887,512,131072,131072,,,1,,0.01063789997715503,23,145,max,topk,2
1,1.0,,2,0.1,8,1,9,256,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,top_m_mean,0,,,,,0.23605348086675887,512,131072,131072,,,1,,0.013066900020930916,23,145,top_m_mean,topk,2
1,1.0,,2,0.1,8,1,9,256,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,max,0,,,,,0.23605348086675887,512,131072,131072,,,1,,0.011748599994461983,23,145,max,threshold,2
1,1.0,,2,0.2,16,2,9,512,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,max,0,,,,,0.23605348086675887,512,262144,262144,,,1,,0.013365800026804209,23,145,max,topk,2
1,1.0,,2,0.2,16,2,9,512,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,top_m_mean,0,,,,,0.23605348086675887,512,262144,262144,,,1,,0.01371059997472912,23,145,top_m_mean,topk,2
1,1.0,,2,0.2,16,2,9,512,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,max,0,,,,,0.23605348086675887,512,262144,262144,,,1,,0.014984999957960099,23,145,max,threshold,2
0,1.0,0,3,0.0,0,9,9,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,none,0,0,0,0,0,0.35408022130013833,768,0,0,0,1,0,0,0.004659000027459115,23,9,none,none,3
0,1.0,0,3,0.0,0,9,9,0,,1.0,parent_closure,0,qasper,1.0,,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,none,0,0,0,0,0,0.35408022130013833,768,0,0,0,2,0,0,0.00888209999538958,23,27,none,none,3
0,1.0,0.09659633785486221,3,0.0,0,9,9,0,,1.0,local_gist_closure,4,qasper,1.0,,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,none,0,4.214898347854614,1.0,152,1.1107936360734578,0.35408022130013833,768,0,0,2.191549857457479,2,0,2,0.01843410002766177,23,213,none,none,3
1,1.0,,3,0.1,16,2,9,512,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,max,0,,,,,0.35408022130013833,768,524288,524288,,,2,,0.01924160000635311,23,213,max,topk,3
1,1.0,,3,0.1,16,2,9,512,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,top_m_mean,0,,,,,0.35408022130013833,768,524288,524288,,,2,,0.021218299982137978,23,213,top_m_mean,topk,3
1,1.0,,3,0.1,16,2,9,512,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,max,0,,,,,0.35408022130013833,768,524288,524288,,,2,,0.019196100009139627,23,213,max,threshold,3
1,1.0,,3,0.2,24,3,9,768,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,max,0,,,,,0.35408022130013833,768,786432,786432,,,2,,0.021004099980928004,23,213,max,topk,3
1,1.0,,3,0.2,24,3,9,768,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,top_m_mean,0,,,,,0.35408022130013833,768,786432,786432,,,2,,0.025873699982184917,23,213,top_m_mean,topk,3
1,1.0,,3,0.2,24,3,9,768,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,max,0,,,,,0.35408022130013833,768,786432,786432,,,2,,0.02164640004048124,23,213,max,threshold,3
0,1.0,0,3,0.0,0,21,21,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,none,0,0,0,0,0,0.14915517576228393,768,0,0,0,1,0,0,0.005568199965637177,23,21,none,none,3
0,1.0,0,3,0.0,0,21,21,0,,1.0,parent_closure,0,qasper,1.0,,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,none,0,0,0,0,0,0.14915517576228393,768,0,0,0,2,0,0,0.010418899997603148,23,63,none,none,3
0,1.0,0.21639568731188774,3,0.0,0,21,21,0,,1.0,local_gist_closure,4,qasper,1.0,,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,none,0,5.074707508087158,1.0,338,1.2213707104468847,0.14915517576228393,768,0,0,3.038138230641683,2,0,3,0.031584199983626604,23,504,none,none,3
1,1.0,,3,0.1,40,5,21,1280,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,max,0,,,,,0.14915517576228393,768,1310720,1310720,,,2,,0.03495989996008575,23,504,max,topk,3
1,1.0,,3,0.1,40,5,21,1280,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,top_m_mean,0,,,,,0.14915517576228393,768,1310720,1310720,,,2,,0.0381131999893114,23,504,top_m_mean,topk,3
1,1.0,,3,0.1,40,5,21,1280,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,max,0,,,,,0.14915517576228393,768,1310720,1310720,,,2,,0.03534220001893118,23,504,max,threshold,3
1,1.0,,3,0.2,72,9,21,2304,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,max,0,,,,,0.14915517576228393,768,2359296,2359296,,,2,,0.04160609998507425,23,504,max,topk,3
1,1.0,,3,0.2,72,9,21,2304,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,top_m_mean,0,,,,,0.14915517576228393,768,2359296,2359296,,,2,,0.045082999975420535,23,504,top_m_mean,topk,3
1,1.0,,3,0.2,72,9,21,2304,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,max,0,,,,,0.14915517576228393,768,2359296,2359296,,,2,,0.04327460000058636,23,504,max,threshold,3
0,1.0,0,5,0.0,0,21,21,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,none,0,0,0,0,0,0.24859195960380656,1280,0,0,0,1,0,0,0.005473900004290044,23,21,none,none,5
0,1.0,0,5,0.0,0,21,21,0,,1.0,parent_closure,0,qasper,1.0,,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,none,0,0,0,0,0,0.24859195960380656,1280,0,0,0,2,0,0,0.011542299995198846,23,84,none,none,5
0,1.0,0.21385558089241385,5,0.0,0,21,21,0,,1.0,local_gist_closure,9,qasper,1.0,,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,none,0,5.075229008992513,1.0,507,1.2174735075352565,0.24859195960380656,1280,0,0,3.0388538241386414,2,0,5,0.057263099995907396,23,665,none,none,5
2,1.0,,5,0.1,48,6,21,1536,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,max,0,,,,,0.24859195960380656,1280,2359296,2359296,,,6,,0.05564440001035109,23,665,max,topk,5
2,1.0,,5,0.1,48,6,21,1536,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,top_m_mean,0,,,,,0.24859195960380656,1280,2359296,2359296,,,6,,0.05652899999404326,23,665,top_m_mean,topk,5
2,1.0,,5,0.1,48,6,21,1536,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,max,0,,,,,0.24859195960380656,1280,2359296,2359296,,,6,,0.05231060000369325,23,665,max,threshold,5
2,1.0,,5,0.2,72,9,21,2304,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,max,0,,,,,0.24859195960380656,1280,3538944,3538944,,,6,,0.053386099985800683,23,665,max,topk,5
2,1.0,,5,0.2,72,9,21,2304,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,top_m_mean,0,,,,,0.24859195960380656,1280,3538944,3538944,,,6,,0.06420459999935701,23,665,top_m_mean,topk,5
2,1.0,,5,0.2,72,9,21,2304,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,max,0,,,,,0.24859195960380656,1280,3538944,3538944,,,6,,0.055110200017225,23,665,max,threshold,5
0,1.0,0,7,0.0,0,21,21,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,none,0,0,0,0,0,0.3480287434453292,1792,0,0,0,1,0,0,0.0064211999997496605,23,21,none,none,7
0,1.0,0,7,0.0,0,21,21,0,,1.0,parent_closure,0,qasper,1.0,,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,none,0,0,0,0,0,0.3480287434453292,1792,0,0,0,2,0,0,0.016232800029683858,23,105,none,none,7
0,1.0,0.1897106347605586,7,0.0,0,21,21,0,,1.0,local_gist_closure,16,qasper,1.0,,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,none,0,5.0754454135894775,1.0,676,1.1905094571545365,0.3480287434453292,1792,0,0,3.0392593860626222,2,0,8,0.06869510002434254,23,826,none,none,7
3,1.0,,7,0.1,48,6,21,1536,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,max,0,,,,,0.3480287434453292,1792,3145728,3145728,,,12,,0.07380909996572882,23,826,max,topk,7
3,1.0,,7,0.1,48,6,21,1536,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,top_m_mean,0,,,,,0.3480287434453292,1792,3145728,3145728,,,12,,0.07409569999435917,23,826,top_m_mean,topk,7
3,1.0,,7,0.1,48,6,21,1536,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,max,0,,,,,0.3480287434453292,1792,3145728,3145728,,,12,,0.0685805999673903,23,826,max,threshold,7
3,1.0,,7,0.2,72,9,21,2304,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,max,0,,,,,0.3480287434453292,1792,4718592,4718592,,,12,,0.07025779999094084,23,826,max,topk,7
3,1.0,,7,0.2,72,9,21,2304,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,top_m_mean,0,,,,,0.3480287434453292,1792,4718592,4718592,,,12,,0.08846769999945536,23,826,top_m_mean,topk,7
3,1.0,,7,0.2,72,9,21,2304,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,max,0,,,,,0.3480287434453292,1792,4718592,4718592,,,12,,0.07737209997139871,23,826,max,threshold,7
0,1.0,0,3,0.0,0,24,24,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,none,0,0,0,0,0,0.12744772651842018,768,0,0,0,1,0,0,0.004683200037106872,23,24,none,none,3
0,0.0,0,3,0.0,0,24,24,0,,0.0,parent_closure,0,qasper,0.0,,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,none,0,0,0,0,0,0.12744772651842018,768,0,0,0,2,0,0,0.011138500005472451,23,72,none,none,3
0,0.0,0.26304014027118683,3,0.0,0,24,24,0,,0.0,local_gist_closure,4,qasper,0.0,,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,none,0,5.234352111816406,1.0,394,1.2568332246215885,0.12744772651842018,768,0,0,3.1713130474090576,2,0,2,0.034839300031308085,23,591,none,none,3
1,0.0,,3,0.1,24,3,24,768,1.0,0.0,native_qk_max_topk_p10,,qasper,0.0,1.0,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,max,0,,,,,0.12744772651842018,768,786432,786432,,,2,,0.030323099985253066,23,591,max,topk,3
1,0.0,,3,0.1,24,3,24,768,1.0,0.0,native_qk_top4_topk_p10,,qasper,0.0,1.0,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,top_m_mean,0,,,,,0.12744772651842018,768,786432,786432,,,2,,0.035412599972914904,23,591,top_m_mean,topk,3
1,0.0,,3,0.1,24,3,24,768,1.0,0.0,native_qk_max_threshold1_p10,,qasper,0.0,1.0,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,max,0,,,,,0.12744772651842018,768,786432,786432,,,2,,0.03518609999446198,23,591,max,threshold,3
1,0.0,,3,0.2,56,7,24,1792,1.0,0.0,native_qk_max_topk_p20,,qasper,0.0,1.0,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,max,0,,,,,0.12744772651842018,768,1835008,1835008,,,2,,0.041654700005892664,23,591,max,topk,3
1,0.0,,3,0.2,56,7,24,1792,1.0,0.0,native_qk_top4_topk_p20,,qasper,0.0,1.0,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,top_m_mean,0,,,,,0.12744772651842018,768,1835008,1835008,,,2,,0.04265379998832941,23,591,top_m_mean,topk,3
1,0.0,,3,0.2,56,7,24,1792,1.0,0.0,native_qk_max_threshold1_p20,,qasper,0.0,1.0,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,max,0,,,,,0.12744772651842018,768,1835008,1835008,,,2,,0.04609560000244528,23,591,max,threshold,3
0,1.0,0,5,0.0,0,24,24,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,none,0,0,0,0,0,0.19283106538333886,1162,0,0,0,1,0,0,0.006690499954856932,23,24,none,none,5
0,1.0,0,5,0.0,0,24,24,0,,1.0,parent_closure,0,qasper,1.0,,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,none,0,0,0,0,0,0.2124128775307003,1280,0,0,0,2,0,0,0.01826550002442673,23,96,none,none,5
0,1.0,0.29657739866524935,5,0.0,0,24,24,0,,1.0,local_gist_closure,9,qasper,1.0,,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,none,0,5.234049638112386,1.0,591,1.2959639711432236,0.2124128775307003,1280,0,0,3.171439290046692,2,0,3,0.06768229999579489,23,780,none,none,5
2,1.0,,5,0.1,24,3,24,768,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,max,0,,,,,0.2124128775307003,1280,1179648,1179648,,,6,,0.049092100001871586,23,780,max,topk,5
2,1.0,,5,0.1,24,3,24,768,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,top_m_mean,0,,,,,0.2124128775307003,1280,1179648,1179648,,,6,,0.05370390001917258,23,780,top_m_mean,topk,5
2,1.0,,5,0.1,24,3,24,768,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,max,0,,,,,0.2124128775307003,1280,1179648,1179648,,,6,,0.051162599993404,23,780,max,threshold,5
2,1.0,,5,0.2,64,8,24,2048,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,max,0,,,,,0.2124128775307003,1280,3145728,3145728,,,6,,0.057043999957386404,23,780,max,topk,5
2,1.0,,5,0.2,64,8,24,2048,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,top_m_mean,0,,,,,0.2124128775307003,1280,3145728,3145728,,,6,,0.07304580003255978,23,780,top_m_mean,topk,5
2,1.0,,5,0.2,64,8,24,2048,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,max,0,,,,,0.2124128775307003,1280,3145728,3145728,,,6,,0.059882899979129434,23,780,max,threshold,5
0,1.0,0,8,0.0,0,24,24,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,none,0,0,0,0,0,0.32027879190175906,1930,0,0,0,1,0,0,0.008489500032737851,23,24,none,none,8
0,1.0,0,8,0.0,0,24,24,0,,1.0,parent_closure,0,qasper,1.0,,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,none,0,0,0,0,0,0.32027879190175906,1930,0,0,0,2,0,0,0.01759990002028644,23,120,none,none,8
0,1.0,0.2463404913432896,8,0.0,0,24,24,0,,1.0,local_gist_closure,16,qasper,1.0,,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,none,0,5.234477639198303,1.0,785,1.2427802537604071,0.32027879190175906,1930,0,0,3.17199969291687,2,0,8,0.07304000004660338,23,969,none,none,8
4,1.0,,8,0.1,32,4,24,1024,1.0,1.0,native_qk_max_topk_p10,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,max,0,,,,,0.32027879190175906,1930,2097152,2097152,,,16,,0.07364870002493262,23,969,max,topk,8
4,1.0,,8,0.1,32,4,24,1024,1.0,1.0,native_qk_top4_topk_p10,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,top_m_mean,0,,,,,0.32027879190175906,1930,2097152,2097152,,,16,,0.07086809998145327,23,969,top_m_mean,topk,8
4,1.0,,8,0.1,32,4,24,1024,1.0,1.0,native_qk_max_threshold1_p10,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,max,0,,,,,0.32027879190175906,1930,2097152,2097152,,,12,,0.07117990002734587,23,969,max,threshold,8
4,1.0,,8,0.2,64,8,24,2048,1.0,1.0,native_qk_max_topk_p20,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,max,0,,,,,0.32027879190175906,1930,4194304,4194304,,,16,,0.08806089998688549,23,969,max,topk,8
4,1.0,,8,0.2,64,8,24,2048,1.0,1.0,native_qk_top4_topk_p20,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,top_m_mean,0,,,,,0.32027879190175906,1930,4194304,4194304,,,16,,0.08788830001140013,23,969,top_m_mean,topk,8
4,1.0,,8,0.2,64,8,24,2048,1.0,1.0,native_qk_max_threshold1_p20,,qasper,1.0,1.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,max,0,,,,,0.32027879190175906,1930,4194304,4194304,,,16,,0.08635389996925369,23,969,max,threshold,8
0,1.0,0,3,0.0,0,22,22,0,,1.0,one_shot_parent,0,qasper,1.0,,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.1,none,0,0,0,0,0,0.14133235185866766,768,0,0,0,1,0,0,0.006205199984833598,23,22,none,none,3
0,1.0,0,3,0.0,0,22,22,0,,1.0,parent_closure,0,qasper,1.0,,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.1,none,0,0,0,0,0,0.14133235185866766,768,0,0,0,2,0,0,0.00854589999653399,23,66,none,none,3
