active_fraction_mean,active_fraction_stddev,active_unique_fraction_mean,active_unique_fraction_stddev,all_targets_hit_at_16_mean,all_targets_hit_at_16_stddev,all_targets_hit_at_1_mean,all_targets_hit_at_1_stddev,all_targets_hit_at_2_mean,all_targets_hit_at_2_stddev,all_targets_hit_at_32_mean,all_targets_hit_at_32_stddev,all_targets_hit_at_4_mean,all_targets_hit_at_4_stddev,all_targets_hit_at_8_mean,all_targets_hit_at_8_stddev,any_target_hit_at_16_mean,any_target_hit_at_16_stddev,any_target_hit_at_1_mean,any_target_hit_at_1_stddev,any_target_hit_at_2_mean,any_target_hit_at_2_stddev,any_target_hit_at_32_mean,any_target_hit_at_32_stddev,any_target_hit_at_4_mean,any_target_hit_at_4_stddev,any_target_hit_at_8_mean,any_target_hit_at_8_stddev,attention_latency_mean,attention_latency_stddev,chunk_overlap_fraction_mean,chunk_overlap_fraction_stddev,chunk_overlap_tokens_mean,chunk_overlap_tokens_stddev,config_id,dataset,duplication_factor_mean,duplication_factor_stddev,duration_seconds_mean,duration_seconds_stddev,encoded_tokens_including_overlap_mean,encoded_tokens_including_overlap_stddev,encoding_block_references,encoding_overlap_fraction,fraction_targets_covered_at_16_mean,fraction_targets_covered_at_16_stddev,fraction_targets_covered_at_1_mean,fraction_targets_covered_at_1_stddev,fraction_targets_covered_at_2_mean,fraction_targets_covered_at_2_stddev,fraction_targets_covered_at_32_mean,fraction_targets_covered_at_32_stddev,fraction_targets_covered_at_4_mean,fraction_targets_covered_at_4_stddev,fraction_targets_covered_at_8_mean,fraction_targets_covered_at_8_stddev,gist_comparisons_mean,gist_comparisons_stddev,gist_mode,gist_score_aggregation,gists_per_chunk,kv_transfer_bytes_mean,kv_transfer_bytes_stddev,native_oracle_accuracy_mean,native_oracle_accuracy_stddev,native_oracle_loss_mean,native_oracle_loss_stddev,native_oracle_rcb_mean,native_oracle_rcb_stddev,native_routed_accuracy_mean,native_routed_accuracy_stddev,native_routed_loss_mean,native_routed_loss_stddev,oracle_duration_seconds_mean,oracle_duration_seconds_stddev,recall_at_k_mean,recall_at_k_stddev,reference_encoding_strategy,reference_position_mode,reference_recall_at_16_mean,reference_recall_at_16_stddev,reference_recall_at_1_mean,reference_recall_at_1_stddev,reference_recall_at_2_mean,reference_recall_at_2_stddev,reference_recall_at_32_mean,reference_recall_at_32_stddev,reference_recall_at_4_mean,reference_recall_at_4_stddev,reference_recall_at_8_mean,reference_recall_at_8_stddev,retrieved_physical_kv_tokens_mean,retrieved_physical_kv_tokens_stddev,retrieved_unique_source_tokens_mean,retrieved_unique_source_tokens_stddev,routed_rcb_mean,routed_rcb_stddev,routing_latency_mean,routing_latency_stddev,routing_mrr_mean,routing_mrr_stddev,routing_score_margin_mean,routing_score_margin_stddev,sa_full_loss_mean,sa_full_loss_stddev,sa_tail_loss_mean,sa_tail_loss_stddev,search_strategy,seeds,split_count,stage,stored_kv_tokens_including_overlap_mean,stored_kv_tokens_including_overlap_stddev,top_k_chunks_per_reference,top_k_references,trigger_threshold,unique_source_tokens_mean,unique_source_tokens_stddev
0.09730076007490326,0.0,0.09730076007490326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.890625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.003162518749377341,0.0,0.0,0.0,0.0,0.0,fragmentation-k2-mean-g1-max-block_slice-b16-o0p0-local,hotpotqa,1.0,0.0,9.208113300002879,0.0,101.5,0.0,16,0.0,0.5,0.0,0.4453125,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,126.0,0.0,mean,max,1,5296.0,0.0,1.0,0.0,0.002545384457334876,0.0,0.9999856221305692,0.0,0.984375,0.0,0.05107792589842575,0.0,3.973072599997977,0.0,0.5,0.0,block_slice,local,0.5,0.0,0.23828125,0.0,0.359375,0.0,0.75,0.0,0.4921875,0.0,0.5,0.0,2.5859375,0.0,2.5859375,0.0,0.9797495557706147,0.0,0.12609249843671932,0.0,0.6834635416666667,0.0,-0.0035222270525991917,0.0,0.0025109017406066414,0.0,2.4008298525586724,0.0,hierarchical,1,64,fragmentation,101.5,0.0,1,2,-inf,101.5,0.0
0.09959399960364317,0.0,0.09959399960364317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.421875,0.0,0.796875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.00328547030972004,0.0,0.0,0.0,0.0,0.0,fragmentation-k2-mean-g1-max-block_slice-b4-o0p0-local,hotpotqa,1.0,0.0,9.238545999993221,0.0,101.5,0.0,4,0.0,0.5,0.0,0.2109375,0.0,0.3984375,0.0,0.7890625,0.0,0.5,0.0,0.5,0.0,126.0,0.0,mean,max,1,5808.0,0.0,1.0,0.0,0.002545384457334876,0.0,0.9999856221305692,0.0,0.90625,0.0,0.20221426046919078,0.0,6.185247100002016,0.0,0.3984375,0.0,block_slice,local,0.5,0.0,0.10546875,0.0,0.19921875,0.0,0.64453125,0.0,0.27734375,0.0,0.3828125,0.0,2.8359375,0.0,2.8359375,0.0,0.9167319431552399,0.0,0.12642827656100053,0.0,0.4045638606185481,0.0,-0.07542360946536064,0.0,0.0025109017406066414,0.0,2.4008298525586724,0.0,hierarchical,1,64,fragmentation,101.5,0.0,1,2,-inf,101.5,0.0
0.10143549219930192,0.0024374190104506956,0.10143549219930192,0.0024374190104506956,0.4125,0.47734311067878626,0.028125,0.06288941186718158,0.084375,0.17173289580042608,0.79375,0.3696559316614573,0.159375,0.2915643421699574,0.278125,0.4271087390817472,0.94375,0.12577882373436317,0.7125,0.21947424749272978,0.76875,0.21746273028383506,1.0,0.0,0.875,0.2122355891750957,0.9,0.22360679774997896,0.0032923040634159407,9.143334192842233e-05,0.0,0.0,0.0,0.0,fragmentation-k2-mean-g1-max-block_slice-b8-o0p0-global,hotpotqa,1.0,0.0,9.386213540003519,0.09645787751988844,101.5,0.0,8,0.0,0.678125,0.26547560136832726,0.3703125,0.10591629581301454,0.4265625,0.12470668712021822,0.896875,0.18482796583072866,0.5171875,0.19951723962166779,0.5890625,0.2747513080041658,126.0,0.0,mean,max,1,6233.6,560.7537784090268,1.0,0.0,0.006020465496112593,0.004852251403300046,0.9963731308434808,0.005745063878158993,0.925,0.12856251519202633,0.27116944942245025,0.4088103206294651,4.814985700001126,0.14129989371516016,0.4265625,0.12470668712021822,block_slice,global,0.4875,0.14456819629125298,0.26953125,0.10860499042545191,0.3125,0.1026459636208665,0.64609375,0.22512000380526218,0.37421875,0.09360340100491808,0.42578125,0.11267347735824966,3.04375,0.27380555586378263,3.04375,0.27380555586378263,0.8653179810147918,0.12044041330722839,0.12811949218794325,0.0020067148980867696,0.6367294861410442,0.18559592078612322,0.0292599119071383,0.12116553155724198,0.0026605367616866714,8.983734982522951e-05,1.7038436560425907,0.9621147925941701,hierarchical,5,64,fragmentation,101.5,0.0,1,2,-inf,101.5,0.0
0.09968414859308199,0.002141386748941787,0.09968414859308199,0.002141386748941787,0.25625,0.41672200153399624,0.0,0.0,0.0,0.0,0.9125,0.12913095944621492,0.009375,0.02096313728906053,0.08125,0.17307817507559986,0.971875,0.06288941186718158,0.51875,0.16770509831248423,0.603125,0.2053959590644373,1.0,0.0,0.6875,0.24506854908372067,0.803125,0.25617376914899,0.003311681874765782,8.852743354658715e-05,0.0,0.0,0.0,0.0,fragmentation-k2-mean-g1-max-block_slice-b8-o0p0-local,hotpotqa,1.0,0.0,9.445592859998579,0.22363925779593716,101.5,0.0,8,0.0,0.6140625,0.21227872210698603,0.259375,0.08385254915624211,0.3015625,0.10269797953221865,0.95625,0.06456547972310746,0.3484375,0.11920144451725408,0.4421875,0.17717330741219176,126.0,0.0,mean,max,1,5827.2,478.9855947729535,1.0,0.0,0.006020465496112593,0.004852251403300046,0.9963731308434808,0.005745063878158993,0.796875,0.1798572567690834,0.4564144597505219,0.4181595696247967,4.807685559999664,0.09127202397641028,0.3015625,0.10269797953221865,block_slice,local,0.45078125,0.060804642831314704,0.1671875,0.06295003986917919,0.20234375,0.06544571865174795,0.6484375,0.13369993039160025,0.2484375,0.07321483864392689,0.34609375,0.10022405320003651,2.8453125,0.2338796849477312,2.8453125,0.2338796849477312,0.7055414201225928,0.19841825067327273,0.12887752874908073,0.0026668887350628384,0.4474034723812822,0.09967613167165,-0.11248445375822484,0.06065322579330619,0.0026605367616866714,8.983734982522951e-05,1.7038436560425907,0.9621147925941701,hierarchical,5,64,fragmentation,101.5,0.0,1,2,-inf,101.5,0.0
0.09743986805865597,0.0,0.09743986805865597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.984375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0032128499988175463,0.0,0.0,0.0,0.0,0.0,fragmentation-k2-mean-g1-max-block_slice-b8-o0p05-local,hotpotqa,1.069567701045955,0.0,9.213647099997615,0.0,108.5,0.0,8,0.05,0.5,0.0,0.375,0.0,0.4921875,0.0,1.0,0.0,0.5,0.0,0.5,0.0,126.0,0.0,mean,max,1,5344.0,0.0,1.0,0.0,0.002545384457334876,0.0,0.9999856221305692,0.0,0.953125,0.0,0.13458696629095357,0.0,4.589025200009928,0.0,0.4921875,0.0,block_slice,local,0.5,0.0,0.1875,0.0,0.24609375,0.0,0.75,0.0,0.30078125,0.0,0.5,0.0,2.609375,0.0,2.609375,0.0,0.9449297331761083,0.0,0.12579205156202988,0.0,0.531649925595238,0.0,-0.054130724631249905,0.0,0.0025109017406066414,0.0,2.4008298525586724,0.0,hierarchical,1,64,fragmentation,101.5,0.0,1,2,-inf,101.5,0.0
0.09721734789301704,0.0,0.09721734789301704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.984375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0031824437503473746,0.0,0.0,0.0,0.0,0.0,fragmentation-k2-mean-g1-max-block_slice-b8-o0p1-local,hotpotqa,1.073036697754434,0.0,9.218107900000177,0.0,108.875,0.0,8,0.1,0.5,0.0,0.375,0.0,0.4921875,0.0,1.0,0.0,0.5,0.0,0.5,0.0,126.0,0.0,mean,max,1,5296.0,0.0,1.0,0.0,0.002545384457334876,0.0,0.9999856221305692,0.0,0.953125,0.0,0.1320969055086607,0.0,4.806554800001322,0.0,0.4921875,0.0,block_slice,local,0.5,0.0,0.1875,0.0,0.24609375,0.0,0.75,0.0,0.3125,0.0,0.5,0.0,2.5859375,0.0,2.5859375,0.0,0.9459679857327349,0.0,0.12625578593883802,0.0,0.5353887648809523,0.0,-0.05180365312844515,0.0,0.0025109017406066414,0.0,2.4008298525586724,0.0,hierarchical,1,64,fragmentation,101.5,0.0,1,2,-inf,101.5,0.0
0.09607359964309535,0.0,0.09607359964309535,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.96875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0032496171861566836,0.0,0.0,0.0,0.0,0.0,fragmentation-k2-mean-g1-max-block_slice-b8-o0p2-local,hotpotqa,1.1478411094744039,0.0,9.177828100000625,0.0,116.53125,0.0,8,0.2,0.53125,0.0,0.484375,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,126.0,0.0,mean,max,1,5024.0,0.0,1.0,0.0,0.002545384457334876,0.0,0.9999856221305692,0.0,0.96875,0.0,0.08921927306073485,0.0,4.760067600000184,0.0,0.5,0.0,block_slice,local,0.515625,0.0,0.328125,0.0,0.42578125,0.0,0.75,0.0,0.49609375,0.0,0.5,0.0,2.453125,0.0,2.453125,0.0,0.9638461884769113,0.0,0.12556845000062822,0.0,0.7990885416666667,0.0,0.09055451594758779,0.0,0.0025109017406066414,0.0,2.4008298525586724,0.0,hierarchical,1,64,fragmentation,101.5,0.0,1,2,-inf,101.5,0.0
0.11276184363039247,0.0045700602168641784,0.11276184363039247,0.0045700602168641784,0.078125,0.15780476466190746,0.0,0.0,0.0,0.0,0.628125,0.33917408878037836,0.0,0.0,0.0,0.0,0.690625,0.19308100226977276,0.259375,0.22306021468428655,0.3375,0.20149587077034606,0.98125,0.02795084971874737,0.41875,0.21830311495716226,0.5125,0.21061897246568267,0.0032765218752047074,4.562884197608035e-05,0.0,0.0,0.0,0.0,fragmentation-k2-mean-g1-max-independent-b1-o0p0-local,hotpotqa,1.0,0.0,74.71301283999637,2.634522728504265,101.5,0.0,1,0.0,0.384375,0.1350229653498804,0.1296875,0.11153010734214328,0.16875,0.10074793538517303,0.8046875,0.17556410198628306,0.209375,0.10915155747858113,0.25625,0.10530948623284134,126.0,0.0,mean,max,1,8742.4,1032.0682147997777,0.7,0.27386127875258304,0.8044761897297577,0.7396244545355072,0.5456773122565364,0.5329400125047763,0.571875,0.18341913238536486,0.8420094122237061,0.31817151511517155,3.6465580199990653,0.25111902584598095,0.16875,0.10074793538517303,independent,local,0.2609375,0.02596995334155416,0.07578125,0.07316271730276973,0.10546875,0.08184502671780064,0.5765625,0.08737260536328735,0.13203125,0.08586644790021304,0.1703125,0.07537139489201955,4.26875,0.503939558007704,4.26875,0.503939558007704,0.4569842763606172,0.14193460143649328,0.12813725499977408,0.0025341547861910223,0.24165360149010023,0.13685475816564488,-0.2646560429886449,0.08307260352193735,0.0026605367616866714,8.983734982522951e-05,1.7038436560425907,0.9621147925941701,hierarchical,5,64,fragmentation,101.5,0.0,1,2,-inf,101.5,0.0
0.10097100076527243,0.0025863799937519134,0.10097100076527243,0.0025863799937519134,0.334375,0.3000650971039451,0.08125,0.1816805231718579,0.10625,0.22052848455471688,0.821875,0.3809104533056293,0.134375,0.2175188569411857,0.190625,0.2638728979073069,0.9875,0.02795084971874737,0.728125,0.2308590445217601,0.778125,0.21774321889556056,1.0,0.0,0.88125,0.21469455046647085,0.91875,0.1816805231718579,0.0033225656246486323,2.457102004161202e-05,0.0,0.0,0.0,0.0,fragmentation-k2-mean-g1-max-native_slice-b256-o0p0-local,hotpotqa,1.0,0.0,9.442466920000152,0.0495161883892684,101.5,0.0,256,0.0,0.6609375,0.15365024711174402,0.4046875,0.12468221323378487,0.4421875,0.13773063044399383,0.9109375,0.19045522665281464,0.5078125,0.16955105011102115,0.5546875,0.18798764711743696,126.0,0.0,mean,max,1,6121.6,583.9013615329219,1.0,0.0,0.006020444817841053,0.004852240714707993,0.9963731529172442,0.005745045526586305,0.928125,0.12865743031399313,0.2606199266076146,0.41488883805770405,3.3817249000014273,0.02875896520780559,0.4421875,0.13773063044399383,native_slice,local,0.47890625,0.10908163782661819,0.28671875,0.09760154717891899,0.3203125,0.09985799243097045,0.653125,0.22399542449637783,0.36953125,0.09413981457120042,0.40859375,0.0988057348648726,2.9890625,0.285108086685997,2.9890625,0.285108086685997,0.8755998458440605,0.1236941104347471,0.1286298975000591,0.0009337001413068068,0.6518457999952234,0.17884834043396702,0.04634300785692176,0.11680169203045651,0.0026605367616866714,8.983734982522951e-05,1.7038436560425907,0.9621147925941701,hierarchical,5,64,fragmentation,101.5,0.0,1,2,-inf,101.5,0.0
0.10018745603541061,0.0,0.10018745603541061,0.0,1.0,0.0,0.0,0.0,0.015625,0.0,1.0,0.0,0.28125,0.0,0.859375,0.0,1.0,0.0,0.53125,0.0,0.59375,0.0,1.0,0.0,0.921875,0.0,1.0,0.0,0.003287300000010873,0.0,0.0,0.0,0.0,0.0,fragmentation-k2-mean-g1-max-block_slice-b16-o0p0-local,qasper,1.0,0.0,9.252178800001275,0.0,106.40625,0.0,16,0.0,1.0,0.0,0.265625,0.0,0.3046875,0.0,1.0,0.0,0.6015625,0.0,0.9296875,0.0,126.0,0.0,mean,max,1,6896.0,0.0,1.0,0.0,0.002522794296965003,0.0,1.0000362253819384,0.0,0.953125,0.0,0.13418090920094983,0.0,3.9214059000078123,0.0,0.3046875,0.0,block_slice,local,0.7578125,0.0,0.1328125,0.0,0.15234375,0.0,0.89453125,0.0,0.3046875,0.0,0.578125,0.0,3.3671875,0.0,3.3671875,0.0,0.9286923160007757,0.0,0.12584506249868355,0.0,0.40199069593600845,0.0,-0.034405763261020184,0.0,0.002589644649560796,0.0,1.8479905491694808,0.0,hierarchical,1,64,fragmentation,106.40625,0.0,1,2,-inf,106.40625,0.0
