accessible_tokens_mean,accessible_tokens_stddev,active_fraction_mean,active_fraction_stddev,active_unique_fraction_mean,active_unique_fraction_stddev,all_targets_hit_at_16_mean,all_targets_hit_at_16_stddev,all_targets_hit_at_1_mean,all_targets_hit_at_1_stddev,all_targets_hit_at_2_mean,all_targets_hit_at_2_stddev,all_targets_hit_at_32_mean,all_targets_hit_at_32_stddev,all_targets_hit_at_4_mean,all_targets_hit_at_4_stddev,all_targets_hit_at_8_mean,all_targets_hit_at_8_stddev,attention_latency_mean,attention_latency_stddev,dataset,duplication_factor_mean,duplication_factor_stddev,encoded_tokens_including_overlap_mean,encoded_tokens_including_overlap_stddev,fraction_targets_covered_at_16_mean,fraction_targets_covered_at_16_stddev,fraction_targets_covered_at_1_mean,fraction_targets_covered_at_1_stddev,fraction_targets_covered_at_2_mean,fraction_targets_covered_at_2_stddev,fraction_targets_covered_at_32_mean,fraction_targets_covered_at_32_stddev,fraction_targets_covered_at_4_mean,fraction_targets_covered_at_4_stddev,fraction_targets_covered_at_8_mean,fraction_targets_covered_at_8_stddev,gist_comparisons_mean,gist_comparisons_stddev,gists_per_chunk_mean,gists_per_chunk_stddev,kv_transfer_bytes_mean,kv_transfer_bytes_stddev,model_tier,native_all_accuracy_mean,native_all_accuracy_stddev,native_all_duration_seconds_mean,native_all_duration_seconds_stddev,native_all_loss_mean,native_all_loss_stddev,native_all_rcb_mean,native_all_rcb_stddev,native_oracle_accuracy_mean,native_oracle_accuracy_stddev,native_oracle_duration_seconds_mean,native_oracle_duration_seconds_stddev,native_oracle_loss_mean,native_oracle_loss_stddev,native_oracle_rcb_mean,native_oracle_rcb_stddev,native_routed_accuracy_mean,native_routed_accuracy_stddev,native_routed_duration_seconds_mean,native_routed_duration_seconds_stddev,native_routed_loss_mean,native_routed_loss_stddev,native_routed_rcb_mean,native_routed_rcb_stddev,parameter_count,peak_cuda_memory_mean,peak_cuda_memory_stddev,recall_at_k_mean,recall_at_k_stddev,retrieved_physical_kv_tokens_mean,retrieved_physical_kv_tokens_stddev,retrieved_unique_source_tokens_mean,retrieved_unique_source_tokens_stddev,routing_gap_mean,routing_gap_stddev,routing_latency_mean,routing_latency_stddev,routing_mrr_mean,routing_mrr_stddev,routing_score_margin_mean,routing_score_margin_stddev,sa_full_accuracy_mean,sa_full_accuracy_stddev,sa_full_duration_seconds_mean,sa_full_duration_seconds_stddev,sa_full_loss_mean,sa_full_loss_stddev,sa_tail_accuracy_mean,sa_tail_accuracy_stddev,sa_tail_duration_seconds_mean,sa_tail_duration_seconds_stddev,sa_tail_loss_mean,sa_tail_loss_stddev,seeds,source_unit_count,sparse_gap_mean,sparse_gap_stddev,split_count,stored_kv_tokens_including_overlap_mean,stored_kv_tokens_including_overlap_stddev,top_k_references,transport_gap_mean,transport_gap_stddev,unique_source_tokens_mean,unique_source_tokens_stddev
110.4375,0.0,0.1791263830667245,0.005634021569510445,0.1791263830667245,0.005634021569510445,0.7375,0.3002277781118862,0.21875,0.4386146514880687,0.2625,0.43391387394274455,1.0,0.0,0.38125,0.4377231573723282,0.59375,0.4050462936504913,0.006573504374409822,0.0001955306174670349,hotpotqa,1.0,0.0,102.4375,0.0,0.865625,0.15609367179677722,0.55625,0.2770079393040929,0.58125,0.2756384633899993,1.0,0.0,0.640625,0.28683687110446593,0.75625,0.2761251839066839,252.0,0.0,1.0,0.0,95744.0,5265.920622265398,small,1.0,0.0,10.615485759996227,0.901775072504822,0.0002682333006305271,5.537212125502151e-05,1.000000006302344,1.1489999591556156e-08,1.0,0.0,1.2934607800008961,0.11130310883454819,0.0003392496593733085,0.00012381441325814806,0.9999455670371061,9.456645797193264e-05,1.0,0.0,9.270431840000674,0.15330888573553417,0.001206217716480751,0.0020766584210401063,0.9997856819801998,0.0004731218358229633,6926848,153670400.0,0.0,0.75625,0.2761251839066839,11.6875,0.6428125759601316,11.6875,0.6428125759601316,0.0008669680571074423,0.002082524408645347,0.2621022006248495,0.004521246268970316,0.5570685409278175,0.24989026068147638,-0.02949096000229474,0.17898598715406935,1.0,0.0,0.3982430999953067,0.005484542026033628,0.00026824074866453883,5.538045386357614e-05,0.5,0.0,0.3495301399962045,0.03262273610895908,3.071786326073925,1.5361437932252127,5,63,7.101635874278145e-05,6.879315462586451e-05,64,102.4375,0.0,8,-7.448034011758864e-09,9.493918296695072e-09,102.4375,0.0
220.84375,0.0,0.08938488042429601,0.0033867405988589555,0.08938488042429601,0.0033867405988589555,0.59375,0.4050462936504913,0.2125,0.44105696910943376,0.25625,0.43323817064058423,0.75625,0.24447009019509933,0.3375,0.45414755311462374,0.525,0.4710360920354193,0.007568694374003826,0.0003007886832598913,hotpotqa,1.0,0.0,212.84375,0.0,0.771875,0.24645930191412943,0.553125,0.27722818895271095,0.578125,0.27466243486323355,0.875,0.1269381000724369,0.61875,0.2918154382482188,0.7125,0.31746062748000736,508.0,0.0,1.0,0.0,95334.4,6360.77580173991,small,1.0,0.0,19.903507440001704,0.5784770927291263,0.00026481439572307864,5.529984383202326e-05,1.0000000067501373,1.61545973703146e-08,1.0,0.0,1.4682725800026675,0.07295284311789581,0.00035116956396450403,0.0001341192912310037,0.9999358270940256,0.00010928324289678369,1.0,0.0,18.026488659996538,0.25808447019838454,0.0013460999257404183,0.002389404162751733,0.9997526327727065,0.0005438337011496963,6926848,199389952.0,0.0,0.7125,0.31746062748000736,11.6375,0.7764618898608289,11.6375,0.7764618898608289,0.0009949303617759141,0.0023855293991220466,0.5293745025001954,0.007625187756697311,0.539399685956961,0.24590314166864902,-0.043461596958513836,0.17753561785681826,1.0,0.0,0.799150939998799,0.0849099820962129,0.00026481886407054845,5.531383603917593e-05,0.5,0.0,0.48429876000445804,0.005079015771115225,3.071786326073925,1.5361437932252127,5,127,8.635516824142541e-05,7.951082234661454e-05,128,212.84375,0.0,8,-4.4683474698103964e-09,1.4277504990261439e-08,212.84375,0.0
439.53125,0.0,0.044394919184752406,0.0018598737470730752,0.044394919184752406,0.0018598737470730752,0.51875,0.47782874808868503,0.20625,0.4439260214269941,0.21875,0.4386146514880687,0.61875,0.4148135876511279,0.33125,0.4493919503061887,0.5,0.5,0.006279683124557778,0.001252858822642781,hotpotqa,1.0,0.0,431.53125,0.0,0.709375,0.3193774461745851,0.55,0.2776241979952396,0.559375,0.27252078475778685,0.7625,0.30043100549460605,0.615625,0.28929467027582795,0.7,0.32596012026013244,1020.0,0.0,1.0,0.0,93747.2,6769.403164238336,small,1.0,0.0,31.19746807999909,1.1987737977726598,0.0002626819315992179,5.405712449122592e-05,1.0000000019789976,6.644351991502684e-09,1.0,0.0,1.3958183999959146,0.1742345936371194,0.00037622097670464427,0.0001701254560378161,0.9999124945806812,0.00015469408871420385,1.0,0.0,28.419899760003318,5.31201319866669,0.0013510948037037452,0.002400995676957614,0.9997476634810397,0.000544404062323356,6926848,290272000.0,0.0,0.7,0.32596012026013244,11.44375,0.8263431596970625,11.44375,0.8263431596970625,0.0009748738269991008,0.0023885694797293414,0.8400804162490203,0.16653805776197567,0.5228915739087121,0.2476206122709946,-0.05741318388900254,0.17982625478782263,1.0,0.0,1.4421140999969793,0.14585855523375915,0.0002626826758387324,5.4063937218940606e-05,0.5,0.0,0.828147019998869,0.1115048502475756,3.071786326073925,1.5361437932252127,5,255,0.00011353904510542634,0.0001171508862177693,256,431.53125,0.0,8,-7.442395144607871e-10,8.491768303133583e-09,431.53125,0.0
110.4375,0.0,0.10171704198834157,0.006194463374292614,0.10171704198834157,0.006194463374292614,0.33125,0.42596398028471844,0.0,0.0,0.04375,0.06846531968814576,0.5875,0.28760188412108845,0.15625,0.2209708691207961,0.3,0.4299573016591299,0.003399752500172326,0.0001791378902842372,hotpotqa,1.0,0.0,102.4375,0.0,0.615625,0.2802935124561394,0.328125,0.20669932117692114,0.371875,0.24366985862022408,0.7625,0.18066986899452825,0.434375,0.29468766569454513,0.559375,0.3302387275706773,126.0,0.0,1.0,0.0,6432.0,1389.3307741499143,tiny,1.0,0.0,6.0947703199984975,0.422773740000274,0.0027532236752449537,0.0005683809320092011,1.0000000163676337,3.668187445600402e-08,0.975,0.03423265984407288,0.8008750000008149,0.04436348499719381,0.06540477803719114,0.089346798477125,0.9395969741466134,0.10642883882819301,1.0,0.0,4.746026239998173,0.21766381941393068,0.00346669294158346,0.0011369313734975813,0.9995544289539968,0.0005297086760089472,2411520,47776230.4,8319976.041516273,0.371875,0.24366985862022408,3.140625,0.6783841670653878,3.140625,0.6783841670653878,-0.06193808509560768,0.08840600636635845,0.1274071668742181,0.005362747904472795,0.39481555278939306,0.21795310691526862,-0.13858761446608697,0.1873673241264173,1.0,0.0,0.611928660000558,0.13911416489875475,0.0027532355292350986,0.0005683940451581744,0.5,0.0,0.4401450800010934,0.030962298383501546,2.5503228122135626,1.110470175163575,5,63,0.06265155436194618,0.08894513892030166,64,102.4375,0.0,2,-1.1853990145027638e-08,3.697107857491343e-08,102.4375,0.0
110.4375,0.0,0.13107576734262819,0.010958301048798818,0.13107576734262819,0.010958301048798818,0.33125,0.42596398028471844,0.0,0.0,0.04375,0.06846531968814576,0.59375,0.2923169833417142,0.15625,0.2209708691207961,0.3,0.4299573016591299,0.003354940625376912,0.00019502013172964476,hotpotqa,1.0,0.0,102.4375,0.0,0.615625,0.2802935124561394,0.328125,0.20669932117692114,0.371875,0.24366985862022408,0.765625,0.18321936561810273,0.434375,0.29468766569454513,0.5625,0.3249474116107097,126.0,0.0,1.0,0.0,13062.4,2469.5418198524194,tiny,1.0,0.0,6.0947703199984975,0.422773740000274,0.0027532236752449537,0.0005683809320092011,1.0000000163676337,3.668187445600402e-08,0.975,0.03423265984407288,0.8008750000008149,0.04436348499719381,0.06540477803719114,0.089346798477125,0.9395969741466134,0.10642883882819301,1.0,0.0,4.715769459999865,0.16941305728822856,0.003097896532563027,0.0007594489335679547,0.9997813741127789,0.00025499157934410593,2411520,47776230.4,8319976.041516273,0.434375,0.29468766569454513,6.378125,1.2058309667248142,6.378125,1.2058309667248142,-0.06230688150462811,0.08869749026306314,0.126382257500336,0.004811134883642331,0.3948442987878958,0.2178530623171783,-0.13787868394574615,0.18765425692390403,1.0,0.0,0.611928660000558,0.13911416489875475,0.0027532355292350986,0.0005683940451581744,0.5,0.0,0.4401450800010934,0.030962298383501546,2.5503228122135626,1.110470175163575,5,63,0.06265155436194618,0.08894513892030166,64,102.4375,0.0,4,-1.1853990145027638e-08,3.697107857491343e-08,102.4375,0.0
110.4375,0.0,0.19019565030902513,0.01759088196716446,0.19019565030902513,0.01759088196716446,0.31875,0.43323817064058423,0.0,0.0,0.04375,0.06846531968814576,0.58125,0.29613394351205335,0.15625,0.2209708691207961,0.3,0.4299573016591299,0.0033177937516484235,0.00020190335902934068,hotpotqa,1.0,0.0,102.4375,0.0,0.609375,0.28168369339562416,0.328125,0.20669932117692114,0.371875,0.24366985862022408,0.759375,0.18341913238536486,0.434375,0.29468766569454513,0.559375,0.3302387275706773,126.0,0.0,1.0,0.0,26406.4,4008.273044591648,tiny,1.0,0.0,6.0947703199984975,0.422773740000274,0.0027532236752449537,0.0005683809320092011,1.0000000163676337,3.668187445600402e-08,0.975,0.03423265984407288,0.8008750000008149,0.04436348499719381,0.06540477803719114,0.089346798477125,0.9395969741466134,0.10642883882819301,1.0,0.0,4.72781457999954,0.1662530032927204,0.003672052399633685,0.002141482674481458,0.9989409206502003,0.0022089051925509896,2411520,47776230.4,8319976.041516273,0.559375,0.3302387275706773,12.89375,1.9571645725545157,12.89375,1.9571645725545157,-0.06173272563755745,0.08747652176788455,0.1257610962522449,0.005106166251787274,0.3947319207376539,0.21798790609741422,-0.13754546804993878,0.1877512063744984,1.0,0.0,0.611928660000558,0.13911416489875475,0.0027532355292350986,0.0005683940451581744,0.5,0.0,0.4401450800010934,0.030962298383501546,2.5503228122135626,1.110470175163575,5,63,0.06265155436194618,0.08894513892030166,64,102.4375,0.0,8,-1.1853990145027638e-08,3.697107857491343e-08,102.4375,0.0
110.4375,0.0,0.30833241908651204,0.019859496947925746,0.30833241908651204,0.019859496947925746,0.31875,0.43323817064058423,0.0,0.0,0.04375,0.06846531968814576,0.5875,0.3008776225477727,0.15625,0.2209708691207961,0.3,0.4299573016591299,0.0032276887501211603,0.0003500865697047827,hotpotqa,1.0,0.0,102.4375,0.0,0.609375,0.28168369339562416,0.328125,0.20669932117692114,0.371875,0.24366985862022408,0.7625,0.18599657674941225,0.434375,0.29468766569454513,0.5625,0.3249474116107097,126.0,0.0,1.0,0.0,53139.2,4596.797493908123,tiny,1.0,0.0,6.0947703199984975,0.422773740000274,0.0027532236752449537,0.0005683809320092011,1.0000000163676337,3.668187445600402e-08,0.975,0.03423265984407288,0.8008750000008149,0.04436348499719381,0.06540477803719114,0.089346798477125,0.9395969741466134,0.10642883882819301,1.0,0.0,4.527314919998753,0.4814513636291934,0.0027600533394434024,0.0005821491032614357,0.9999912611837439,3.255825395470212e-05,2411520,47776230.4,8319976.041516273,0.609375,0.28168369339562416,25.946875,2.244530026322326,25.946875,2.244530026322326,-0.06264472469774773,0.08894950481749381,0.1208418093750879,0.01380643044390411,0.39492696554896706,0.21802306219650858,-0.137314273553784,0.1880455329728554,1.0,0.0,0.611928660000558,0.13911416489875475,0.0027532355292350986,0.0005683940451581744,0.5,0.0,0.4401450800010934,0.030962298383501546,2.5503228122135626,1.110470175163575,5,63,0.06265155436194618,0.08894513892030166,64,102.4375,0.0,16,-1.1853990145027638e-08,3.697107857491343e-08,102.4375,0.0
110.4375,0.0,0.5495857953569616,0.027385752402490856,0.5495857953569616,0.027385752402490856,0.31875,0.43323817064058423,0.0,0.0,0.04375,0.06846531968814576,0.5875,0.3008776225477727,0.15625,0.2209708691207961,0.3,0.4299573016591299,0.003325095000855072,0.0006359754764237009,hotpotqa,1.0,0.0,102.4375,0.0,0.609375,0.28168369339562416,0.328125,0.20669932117692114,0.371875,0.24366985862022408,0.7625,0.18599657674941225,0.434375,0.29468766569454513,0.5625,0.3249474116107097,126.0,0.0,1.0,0.0,107814.4,6312.660041535581,tiny,1.0,0.0,6.0947703199984975,0.422773740000274,0.0027532236752449537,0.0005683809320092011,1.0000000163676337,3.668187445600402e-08,0.975,0.03423265984407288,0.8008750000008149,0.04436348499719381,0.06540477803719114,0.089346798477125,0.9395969741466134,0.10642883882819301,1.0,0.0,4.458711059996858,0.7451079609187304,0.0027415296783146912,0.0005649870000636485,1.0000075873426726,1.0062043840257662e-05,2411520,47776281.6,8319947.420584627,0.7625,0.18599657674941225,52.64375,3.082353535906045,52.64375,3.082353535906045,-0.06266324835887645,0.08895639531005359,0.11883948937529568,0.020105125719539287,0.3948755221496376,0.21799914590507233,-0.13724291970429475,0.18815843103027713,1.0,0.0,0.611928660000558,0.13911416489875475,0.0027532355292350986,0.0005683940451581744,0.5,0.0,0.4401450800010934,0.030962298383501546,2.5503228122135626,1.110470175163575,5,63,0.06265155436194618,0.08894513892030166,64,102.4375,0.0,32,-1.1853990145027638e-08,3.697107857491343e-08,102.4375,0.0
220.84375,0.0,0.05129424169838052,0.0037817451833774317,0.05129424169838052,0.0037817451833774317,0.3,0.4299573016591299,0.0,0.0,0.00625,0.013975424859373685,0.375,0.414578098794425,0.06875,0.13693063937629152,0.18125,0.25039032030012665,0.0034721768761301064,0.00012280607504201233,hotpotqa,1.0,0.0,212.84375,0.0,0.584375,0.29285935457570755,0.3,0.19434133550920143,0.346875,0.2216327903312143,0.6375,0.2809025631780529,0.384375,0.25995792928856776,0.45625,0.2979831292414052,254.0,0.0,1.0,0.0,6624.0,1700.6728080380424,tiny,1.0,0.0,11.1204935799964,0.7914530327938093,0.0025633349010604433,0.0006027965361049763,1.0000000104506812,9.564238617839904e-09,0.975,0.05590169943749474,1.077669059994514,0.1845868526324987,0.04272054956891225,0.08581513016624924,0.9805152882400776,0.03965464825531551,1.0,0.0,9.03691802000103,0.3515365021782675,0.0034931390022393317,0.001403469360964561,0.9994351957810679,0.0007707133808421949,2411520,59206118.4,8319976.041516273,0.346875,0.2216327903312143,3.234375,0.8304066445498254,3.234375,0.8304066445498254,-0.039227410566672914,0.08644954093669567,0.2554776687497906,0.009375214561972437,0.3556358960354186,0.2082364521035766,-0.16954049846390262,0.1829807950868608,1.0,0.0,0.8446071399957873,0.1893049399592401,0.0025633549674239477,0.0006027881077230871,0.5,0.0,0.5823799600009807,0.1374249590481256,2.5503228122135626,1.110470175163575,5,127,0.040157214667851805,0.08606871531934708,128,212.84375,0.0,2,-2.006636350415647e-08,1.977644503196459e-08,212.84375,0.0
220.84375,0.0,0.0658325806481497,0.006487108504286569,0.0658325806481497,0.006487108504286569,0.3,0.4299573016591299,0.0,0.0,0.00625,0.013975424859373685,0.36875,0.4148135876511279,0.0625,0.12303137303143455,0.18125,0.25039032030012665,0.0035769862491179085,0.00018732944564181216,hotpotqa,1.0,0.0,212.84375,0.0,0.584375,0.29285935457570755,0.3,0.19434133550920143,0.346875,0.2216327903312143,0.634375,0.2802935124561394,0.38125,0.2559354013955475,0.45625,0.2979831292414052,254.0,0.0,1.0,0.0,13177.6,2931.224454046466,tiny,1.0,0.0,11.1204935799964,0.7914530327938093,0.0025633349010604433,0.0006027965361049763,1.0000000104506812,9.564238617839904e-09,0.975,0.05590169943749474,1.077669059994514,0.1845868526324987,0.04272054956891225,0.08581513016624924,0.9805152882400776,0.03965464825531551,1.0,0.0,9.02869844000088,0.38992943887083553,0.0028392385254846888,0.0007840122042005919,0.9998038902056265,0.00030737350830135836,2411520,59206118.4,8319976.041516273,0.38125,0.2559354013955475,6.434375,1.4312619404523759,6.434375,1.4312619404523759,-0.039881311043427556,0.08619664085604051,0.2549668550002025,0.008960918778614485,0.35517354126033646,0.207948216756088,-0.16925799804157576,0.18322959147285034,1.0,0.0,0.8446071399957873,0.1893049399592401,0.0025633549674239477,0.0006027881077230871,0.5,0.0,0.5823799600009807,0.1374249590481256,2.5503228122135626,1.110470175163575,5,127,0.040157214667851805,0.08606871531934708,128,212.84375,0.0,4,-2.006636350415647e-08,1.977644503196459e-08,212.84375,0.0
