active_kv_bytes,all_evidence_recall,any_evidence_recall,examples,extra_routing_cache_fraction,materialized_fraction,materialized_tokens,mean_selected_normalized_position,mrr,packed_index_build_seconds,routing_chunk_size,routing_representation,score_position_correlation,selected_fraction,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds
393216.0,0.0625,0.4375,16,0.015718642544083405,0.03999973951000671,96.0,0.4978435940082513,0.27547682734952955,0.0020654687450587517,32,hidden_state,-0.020964368682220028,0.03999973951000671,0.23958333333333334,3,4.7691750150988806e-05,0.002003605000572861
516352.0,0.125,0.5,16,0.015718642544083405,0.05333298601334228,126.0625,0.4985985071708599,0.27547682734952955,0.0020654687450587517,32,hidden_state,-0.020964368682220028,0.10666597202668456,0.3229166666666667,8,4.47665000683628e-05,0.0018189712489402154
516352.0,0.5625,0.75,16,0.015718642544083405,0.05333298601334228,126.0625,0.4981709174370551,0.27547682734952955,0.0020654687450587517,32,hidden_state,-0.020964368682220028,0.2133319440533691,0.6666666666666666,16,4.749724997964222e-05,0.0019397337491682265
372480.0,0.0,0.125,16,0.015718642544083405,0.03999973951000671,90.9375,0.838897397024098,0.1310326347368733,0.00466888125265541,32,post_rope_key,0.6514807112373844,0.03999973951000671,0.05208333333333333,3,4.483624987187795e-05,0.003408841250711703
502272.0,0.0,0.25,16,0.015718642544083405,0.05333298601334228,122.625,0.8019667315004902,0.1310326347368733,0.00466888125265541,32,post_rope_key,0.6514807112373844,0.10666597202668456,0.11458333333333333,8,5.0233749861945397e-05,0.0018270424989168532
502272.0,0.1875,0.3125,16,0.015718642544083405,0.05333298601334228,122.625,0.7686542318321421,0.1310326347368733,0.00466888125265541,32,post_rope_key,0.6514807112373844,0.2133319440533691,0.23958333333333334,16,4.7627000021748245e-05,0.0019481387505948077
380160.0,0.0625,0.3125,16,0.015718642544083405,0.03999973951000671,92.8125,0.5720397618537801,0.30113956766917294,0.0019384999959584093,32,pre_rope_key,0.008494559026507248,0.03999973951000671,0.17708333333333334,3,4.853549988183658e-05,0.0019872487500833813
511232.0,0.1875,0.5625,16,0.015718642544083405,0.05333298601334228,124.8125,0.4873929960086978,0.30113956766917294,0.0019384999959584093,32,pre_rope_key,0.008494559026507248,0.10666597202668456,0.3645833333333333,8,5.280524987028912e-05,0.001881679999496555
511232.0,0.4375,0.75,16,0.015718642544083405,0.05333298601334228,124.8125,0.49789647094485623,0.30113956766917294,0.0019384999959584093,32,pre_rope_key,0.008494559026507248,0.2133319440533691,0.59375,16,4.441199998836964e-05,0.001889622500675614
