active_kv_bytes,all_evidence_recall,any_evidence_recall,best_evidence_rank,candidate_chunks,chunks_materialized,cpu_to_gpu_selected_kv_bytes,dataset,detail_kv_bytes,example_id,extra_routing_cache_fraction,gist_count,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_selected_normalized_position,median_selected_normalized_position,mrr,packed_index_build_seconds,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_gist_bytes,routing_representation,score_position_correlation,seed,selected_chunks,selected_fraction,source_tokens,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds
524288,1.0,1.0,2,28,4,524288,hotpotqa,3575808,5ab9c3e1554299753720f852,0.016036655211912942,1,0.14285714285714285,1.0,128,0.41695303550973656,0.3848797250859106,0.5,0.001756699988618493,0.0,1.0,1.0,1.0,32,57344,hidden_state,-0.11714928122064781,20260812,8,0.2857142857142857,873,1.0,8,3.593200002796948e-05,0.0016184400010388345
524288,1.0,1.0,2,28,4,524288,hotpotqa,3575808,5ab9c3e1554299753720f852,0.016036655211912942,1,0.14285714285714285,1.0,128,0.5192225085910653,0.5131729667812142,0.5,0.001756699988618493,0.0,1.0,1.0,1.0,32,57344,hidden_state,-0.11714928122064781,20260812,16,0.5714285714285714,873,1.0,16,5.294000031426549e-05,0.0021574000013060866
393216,1.0,1.0,1,18,3,393216,hotpotqa,2330624,5abfab8d5542997ec76fd42d,0.015817223198594025,1,0.16666666666666666,1.0,96,0.23432923257176333,0.1968365553602812,1.0,0.0018539000011514872,1.0,1.0,1.0,1.0,32,36864,hidden_state,-0.2152968075598558,20260812,3,0.16666666666666666,569,1.0,3,3.982400055974722e-05,0.001935859996592626
524288,1.0,1.0,1,18,4,524288,hotpotqa,2330624,5abfab8d5542997ec76fd42d,0.015817223198594025,1,0.2222222222222222,1.0,128,0.4702328646748682,0.39367311072056244,1.0,0.0018539000011514872,1.0,1.0,1.0,1.0,32,36864,hidden_state,-0.2152968075598558,20260812,8,0.4444444444444444,569,1.0,8,3.953599953092635e-05,0.0022564999992027877
524288,1.0,1.0,1,18,4,524288,hotpotqa,2330624,5abfab8d5542997ec76fd42d,0.015817223198594025,1,0.2222222222222222,1.0,128,0.49873681898066785,0.44991212653778556,1.0,0.0018539000011514872,1.0,1.0,1.0,1.0,32,36864,hidden_state,-0.2152968075598558,20260812,16,0.8888888888888888,569,1.0,16,4.0840000146999954e-05,0.0021414400020148606
393216,0.0,1.0,3,42,3,393216,hotpotqa,5435392,5a73630655429901807db020,0.015825169555388093,1,0.07142857142857142,0.5,96,0.1969354433559407,0.13262999246420498,0.3333333333333333,0.0017407000123057514,0.0,1.0,1.0,1.0,32,86016,hidden_state,-0.47778265695304223,20260812,3,0.07142857142857142,1327,0.5,3,3.930000006221235e-05,0.0019704600039403886
524288,1.0,1.0,3,42,4,524288,hotpotqa,5435392,5a73630655429901807db020,0.015825169555388093,1,0.09523809523809523,0.5,128,0.2773172569706104,0.2773172569706104,0.3333333333333333,0.0017407000123057514,0.0,1.0,1.0,1.0,32,86016,hidden_state,-0.47778265695304223,20260812,8,0.19047619047619047,1327,1.0,8,4.3620000360533596e-05,0.001969200000166893
524288,1.0,1.0,3,42,4,524288,hotpotqa,5435392,5a73630655429901807db020,0.015825169555388093,1,0.09523809523809523,0.5,128,0.3059532780708365,0.21703089675960813,0.3333333333333333,0.0017407000123057514,0.0,1.0,1.0,1.0,32,86016,hidden_state,-0.47778265695304223,20260812,16,0.38095238095238093,1327,1.0,16,4.2132000671699644e-05,0.001968580001266673
393216,0.0,0.0,25,75,3,393216,hotpotqa,9719808,5add61d65542995b365fab21,0.01580278128950695,1,0.04,0.0,96,0.22250316055625788,0.2225031605562579,0.04,0.0017814000020734966,0.0,0.0,0.0,0.0,32,153600,hidden_state,0.032988161047617696,20260812,3,0.04,2373,0.0,3,4.322399967350066e-05,0.0024418799963314085
524288,0.0,0.0,25,75,4,524288,hotpotqa,9719808,5add61d65542995b365fab21,0.01580278128950695,1,0.05333333333333334,0.0,128,0.45174884112937214,0.34386852085967134,0.04,0.0017814000020734966,0.0,0.0,0.0,0.0,32,153600,hidden_state,0.032988161047617696,20260812,8,0.10666666666666667,2373,0.0,8,4.051600000821054e-05,0.0019293599994853138
524288,0.0,0.0,25,75,4,524288,hotpotqa,9719808,5add61d65542995b365fab21,0.01580278128950695,1,0.05333333333333334,0.0,128,0.47113358617783396,0.34386852085967134,0.04,0.0017814000020734966,0.0,0.0,0.0,0.0,32,153600,hidden_state,0.032988161047617696,20260812,16,0.21333333333333335,2373,0.0,16,3.917600028216839e-05,0.0020193199976347386
393216,0.0,1.0,1,42,3,393216,hotpotqa,5468160,5adc7b855542994650320d1e,0.015730337078651686,1,0.07142857142857142,0.5,96,0.4274656679151061,0.41947565543071164,1.0,0.0013864999928046018,1.0,1.0,1.0,1.0,32,86016,hidden_state,-0.3821654353832864,20260812,3,0.07142857142857142,1335,0.5,3,4.6340000117197634e-05,0.0016738600039388984
524288,0.0,1.0,1,42,4,524288,hotpotqa,5468160,5adc7b855542994650320d1e,0.015730337078651686,1,0.09523809523809523,0.5,128,0.41048689138576777,0.4434456928838951,1.0,0.0013864999928046018,1.0,1.0,1.0,1.0,32,86016,hidden_state,-0.3821654353832864,20260812,8,0.19047619047619047,1335,0.5,8,3.461199929006398e-05,0.0015074599999934436
524288,0.0,1.0,1,42,4,524288,hotpotqa,5468160,5adc7b855542994650320d1e,0.015730337078651686,1,0.09523809523809523,0.5,128,0.4329588014981273,0.4434456928838951,1.0,0.0013864999928046018,1.0,1.0,1.0,1.0,32,86016,hidden_state,-0.3821654353832864,20260812,16,0.38095238095238093,1335,0.5,16,3.965200041420758e-05,0.0022002799960318953
393216,0.0,1.0,2,59,3,393216,hotpotqa,7696384,5a7b6e1d5542997c3ec9716e,0.015699840340606706,1,0.05084745762711865,0.5,96,0.4399503281887529,0.26397019691325174,0.5,0.0014946000010240823,0.0,1.0,1.0,1.0,32,120832,hidden_state,0.08192298532388453,20260812,3,0.05084745762711865,1879,0.5,3,4.223999916575849e-05,0.0020684999995864927
524288,1.0,1.0,2,59,4,524288,hotpotqa,7696384,5a7b6e1d5542997c3ec9716e,0.015699840340606706,1,0.06779661016949153,0.5,128,0.49387972325705165,0.45130388504523683,0.5,0.0014946000010240823,0.0,1.0,1.0,1.0,32,120832,hidden_state,0.08192298532388453,20260812,8,0.13559322033898305,1879,1.0,8,3.434399957768619e-05,0.001757760002510622
524288,1.0,1.0,2,59,4,524288,hotpotqa,7696384,5a7b6e1d5542997c3ec9716e,0.015699840340606706,1,0.06779661016949153,0.5,128,0.5300691857370942,0.45130388504523683,0.5,0.0014946000010240823,0.0,1.0,1.0,1.0,32,120832,hidden_state,0.08192298532388453,20260812,16,0.2711864406779661,1879,1.0,16,5.2444000029936436e-05,0.0014258200011681766
393216,0.0,1.0,1,48,3,393216,hotpotqa,6201344,5ac415445542995c82c4acb7,0.015852047556142668,1,0.0625,0.5,96,0.7432848965213562,0.8348745046235139,1.0,0.0014097999955993146,1.0,1.0,1.0,1.0,32,98304,hidden_state,0.34713663797250555,20260812,3,0.0625,1514,0.5,3,4.040799918584526e-05,0.0024257599958218633
524288,0.0,1.0,1,48,4,524288,hotpotqa,6201344,5ac415445542995c82c4acb7,0.015852047556142668,1,0.08333333333333333,0.5,128,0.5785997357992074,0.5812417437252312,1.0,0.0014097999955993146,1.0,1.0,1.0,1.0,32,98304,hidden_state,0.34713663797250555,20260812,8,0.16666666666666666,1514,0.5,8,4.035199992358684e-05,0.002374720002990216
524288,0.0,1.0,1,48,4,524288,hotpotqa,6201344,5ac415445542995c82c4acb7,0.015852047556142668,1,0.08333333333333333,0.5,128,0.6340819022457067,0.7186261558784677,1.0,0.0014097999955993146,1.0,1.0,1.0,1.0,32,98304,hidden_state,0.34713663797250555,20260812,16,0.3333333333333333,1514,0.5,16,4.0135999443009494e-05,0.001893920003203675
393216,0.0,0.0,4,54,3,393216,hotpotqa,7069696,5ac02b325542992a796decb9,0.015643105446118192,1,0.05555555555555555,0.0,96,0.2564696794129007,0.30590961761297797,0.25,0.0017228000215254724,0.0,1.0,0.0,1.0,32,110592,hidden_state,-0.074240727631218,20260812,3,0.05555555555555555,1726,0.0,3,5.522400024347007e-05,0.0021993400005158037
524288,0.0,1.0,4,54,4,524288,hotpotqa,7069696,5ac02b325542992a796decb9,0.015643105446118192,1,0.07407407407407407,0.5,128,0.440324449594438,0.38933951332560834,0.25,0.0017228000215254724,0.0,1.0,0.0,1.0,32,110592,hidden_state,-0.074240727631218,20260812,8,0.14814814814814814,1726,0.5,8,4.647199995815754e-05,0.0017717799986712635
524288,1.0,1.0,4,54,4,524288,hotpotqa,7069696,5ac02b325542992a796decb9,0.015643105446118192,1,0.07407407407407407,0.5,128,0.45886442641946695,0.38933951332560834,0.25,0.0017228000215254724,0.0,1.0,0.0,1.0,32,110592,hidden_state,-0.074240727631218,20260812,16,0.2962962962962963,1726,1.0,16,6.11439999192953e-05,0.0016385999973863364
393216,0.0,1.0,1,44,3,393216,hotpotqa,5640192,5ab7de455542992aa3b8c864,0.01597676107480029,1,0.06818181818181818,0.3333333333333333,96,0.615831517792302,0.5461147421931736,1.0,0.001791999995475635,1.0,1.0,1.0,1.0,32,90112,hidden_state,0.09276438213651712,20260812,3,0.06818181818181818,1377,0.3333333333333333,3,3.9256000891327856e-05,0.0017441999982111156
524288,0.0,1.0,1,44,4,524288,hotpotqa,5640192,5ab7de455542992aa3b8c864,0.01597676107480029,1,0.09090909090909091,0.3333333333333333,128,0.5199709513435004,0.5344952795933189,1.0,0.001791999995475635,1.0,1.0,1.0,1.0,32,90112,hidden_state,0.09276438213651712,20260812,8,0.18181818181818182,1377,0.3333333333333333,8,4.2167999781668185e-05,0.0019524800009094179
524288,0.0,1.0,1,44,4,524288,hotpotqa,5640192,5ab7de455542992aa3b8c864,0.01597676107480029,1,0.09090909090909091,0.3333333333333333,128,0.5490196078431373,0.5577342047930283,1.0,0.001791999995475635,1.0,1.0,1.0,1.0,32,90112,hidden_state,0.09276438213651712,20260812,16,0.36363636363636365,1377,0.6666666666666666,16,4.193200031295419e-05,0.0020701600005850196
393216,0.0,0.0,6,61,3,393216,hotpotqa,7917568,5ae26905554299492dc91c17,0.01577858251422659,1,0.04918032786885246,0.0,96,0.20693222969477496,0.19037765131919296,0.16666666666666666,0.0016913999861571938,0.0,1.0,0.0,1.0,32,124928,hidden_state,-0.30917889357924083,20260812,3,0.04918032786885246,1933,0.0,3,4.056000034324825e-05,0.0019566799979656934
524288,1.0,1.0,6,61,4,524288,hotpotqa,7917568,5ae26905554299492dc91c17,0.01577858251422659,1,0.06557377049180328,0.0,128,0.2545266425245732,0.22348680807035698,0.16666666666666666,0.0016913999861571938,0.0,1.0,0.0,1.0,32,124928,hidden_state,-0.30917889357924083,20260812,8,0.13114754098360656,1933,1.0,8,4.051600000821054e-05,0.0015889999980572612
524288,1.0,1.0,6,61,4,524288,hotpotqa,7917568,5ae26905554299492dc91c17,0.01577858251422659,1,0.06557377049180328,0.0,128,0.3900672529746508,0.26487325400931194,0.16666666666666666,0.0016913999861571938,0.0,1.0,0.0,1.0,32,124928,hidden_state,-0.30917889357924083,20260812,16,0.26229508196721313,1933,1.0,16,6.595200044102967e-05,0.0014488800021354108
393216,0.0,0.0,7,56,3,393216,hotpotqa,7274496,5a761e855542994ccc9186e0,0.015765765765765764,1,0.05357142857142857,0.0,96,0.7477477477477477,0.7657657657657657,0.14285714285714285,0.001641200011363253,0.0,1.0,0.0,1.0,32,114688,hidden_state,0.008551949770250287,20260812,3,0.05357142857142857,1776,0.0,3,4.15160006377846e-05,0.001870219997363165
524288,0.0,1.0,7,56,4,524288,hotpotqa,7274496,5a761e855542994ccc9186e0,0.015765765765765764,1,0.07142857142857142,0.0,128,0.6013513513513513,0.5405405405405406,0.14285714285714285,0.001641200011363253,0.0,1.0,0.0,1.0,32,114688,hidden_state,0.008551949770250287,20260812,8,0.14285714285714285,1776,0.5,8,7.126800017431378e-05,0.0016099600004963576
524288,1.0,1.0,7,56,4,524288,hotpotqa,7274496,5a761e855542994ccc9186e0,0.015765765765765764,1,0.07142857142857142,0.0,128,0.5225225225225225,0.5405405405405406,0.14285714285714285,0.001641200011363253,0.0,1.0,0.0,1.0,32,114688,hidden_state,0.008551949770250287,20260812,16,0.2857142857142857,1776,1.0,16,3.9035999216139316e-05,0.0017667000007349997
393216,0.0,1.0,1,37,3,393216,hotpotqa,4833280,5ae237cf5542992decbdcc78,0.015677966101694914,1,0.08108108108108109,0.5,96,0.23954802259887006,0.2305084745762712,1.0,0.0016233999922405928,1.0,1.0,1.0,1.0,32,75776,hidden_state,-0.5056477377756561,20260812,3,0.08108108108108109,1180,0.5,3,4.066399997100234e-05,0.0018460999999660999
524288,0.0,1.0,1,37,4,524288,hotpotqa,4833280,5ae237cf5542992decbdcc78,0.015677966101694914,1,0.10810810810810811,0.5,128,0.31525423728813556,0.2576271186440678,1.0,0.0016233999922405928,1.0,1.0,1.0,1.0,32,75776,hidden_state,-0.5056477377756561,20260812,8,0.21621621621621623,1180,0.5,8,6.574400002136827e-05,0.002722719998564571
524288,1.0,1.0,1,37,4,524288,hotpotqa,4833280,5ae237cf5542992decbdcc78,0.015677966101694914,1,0.10810810810810811,0.5,128,0.4440677966101695,0.4067796610169492,1.0,0.0016233999922405928,1.0,1.0,1.0,1.0,32,75776,hidden_state,-0.5056477377756561,20260812,16,0.43243243243243246,1180,1.0,16,3.953999956138432e-05,0.002090399997541681
393216,0.0,0.0,7,117,3,393216,qasper,15228928,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,0.015734265734265736,1,0.02564102564102564,0.0,96,0.4805450959297113,0.3743948359332975,0.14285714285714285,0.0018372999911662191,0.0,1.0,0.0,1.0,32,239616,hidden_state,-0.14998168127183115,20260812,3,0.02564102564102564,3718,0.0,3,4.4240000424906614e-05,0.0015572400006931275
524288,0.0,1.0,7,117,4,524288,qasper,15228928,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,0.015734265734265736,1,0.03418803418803419,0.0,128,0.48197955890263583,0.46046261430876817,0.14285714285714285,0.0018372999911662191,0.0,1.0,0.0,1.0,32,239616,hidden_state,-0.14998168127183115,20260812,8,0.06837606837606838,3718,0.5,8,4.942799918353558e-05,0.0013709200022276491
524288,1.0,1.0,7,117,4,524288,qasper,15228928,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,0.015734265734265736,1,0.03418803418803419,0.0,128,0.551371705217859,0.5938676707907478,0.14285714285714285,0.0018372999911662191,0.0,1.0,0.0,1.0,32,239616,hidden_state,-0.14998168127183115,20260812,16,0.13675213675213677,3718,1.0,16,4.7495999606326226e-05,0.0017962400044780225
393216,0.0,0.0,52,167,3,393216,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.01564256275758711,1,0.017964071856287425,0.0,96,0.3766704133882852,0.25477707006369427,0.019230769230769232,0.0023087000008672476,0.0,0.0,0.0,0.0,32,342016,hidden_state,0.09797674554212013,20260812,3,0.017964071856287425,5338,0.0,3,4.451600019820035e-05,0.0018060199974570424
524288,0.0,0.0,52,167,4,524288,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.01564256275758711,1,0.023952095808383235,0.0,128,0.5590108654926939,0.725365305357812,0.019230769230769232,0.0023087000008672476,0.0,0.0,0.0,0.0,32,342016,hidden_state,0.09797674554212013,20260812,8,0.04790419161676647,5338,0.0,8,4.4171999907121065e-05,0.0019428999978117645
524288,0.0,0.0,52,167,4,524288,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.01564256275758711,1,0.023952095808383235,0.0,128,0.6073435743724241,0.713375796178344,0.019230769230769232,0.0023087000008672476,0.0,0.0,0.0,0.0,32,342016,hidden_state,0.09797674554212013,20260812,16,0.09580838323353294,5338,0.0,16,4.311600001528859e-05,0.0020644799980800597
393216,0.0,0.0,6,161,3,393216,qasper,21090304,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.01563410370945815,1,0.018633540372670808,0.0,96,0.5396517123065968,0.3449213439502816,0.16666666666666666,0.0029574999934993684,0.0,1.0,0.0,1.0,32,329728,hidden_state,-0.1677632184085185,20260812,3,0.018633540372670808,5149,0.0,3,5.4395999759435656e-05,0.0019704199978150426
524288,1.0,1.0,6,161,4,524288,qasper,21090304,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.01563410370945815,1,0.024844720496894408,0.0,128,0.4560108758982327,0.45678772577199456,0.16666666666666666,0.0029574999934993684,0.0,1.0,0.0,1.0,32,329728,hidden_state,-0.1677632184085185,20260812,8,0.049689440993788817,5149,1.0,8,5.725999944843352e-05,0.0017580000043381006
524288,1.0,1.0,6,161,4,524288,qasper,21090304,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.01563410370945815,1,0.024844720496894408,0.0,128,0.475820547679161,0.5655467080986599,0.16666666666666666,0.0029574999934993684,0.0,1.0,0.0,1.0,32,329728,hidden_state,-0.1677632184085185,20260812,16,0.09937888198757763,5149,1.0,16,4.89680003374815e-05,0.0020370399986859413
393216,0.0,0.0,11,71,3,393216,qasper,9195520,2002.02070:f88036174b4a0dbf4fe70ddad884d16082c5748d,0.01581291759465479,1,0.04225352112676056,0.0,96,0.47750556792873056,0.377728285077951,0.09090909090909091,0.0020185000030323863,0.0,1.0,0.0,0.0,32,145408,hidden_state,-0.23731507946607083,20260812,3,0.04225352112676056,2245,0.0,3,7.575599942356348e-05,0.002507639996474609
524288,0.0,0.0,11,71,4,524288,qasper,9195520,2002.02070:f88036174b4a0dbf4fe70ddad884d16082c5748d,0.01581291759465479,1,0.056338028169014086,0.0,128,0.422271714922049,0.4133630289532294,0.09090909090909091,0.0020185000030323863,0.0,1.0,0.0,0.0,32,145408,hidden_state,-0.23731507946607083,20260812,8,0.11267605633802817,2245,0.0,8,4.8295999877154825e-05,0.002007819997379556
524288,0.0,1.0,11,71,4,524288,qasper,9195520,2002.02070:f88036174b4a0dbf4fe70ddad884d16082c5748d,0.01581291759465479,1,0.056338028169014086,0.0,128,0.4329621380846325,0.46325167037861914,0.09090909090909091,0.0020185000030323863,0.0,1.0,0.0,0.0,32,145408,hidden_state,-0.23731507946607083,20260812,16,0.22535211267605634,2245,0.5,16,4.2799999937415124e-05,0.0020884199999272822
393216,0.0,0.0,72,184,3,393216,qasper,24002560,1806.04330:8bf7f1f93d0a2816234d36395ab40c481be9a0e0,0.015699658703071672,1,0.016304347826086956,0.0,96,0.4705346985210466,0.5488054607508532,0.013888888888888888,0.002904499997384846,0.0,0.0,0.0,0.0,32,376832,hidden_state,-0.07514359598193862,20260812,3,0.016304347826086956,5860,0.0,3,4.038799903355539e-05,0.001998499996261671
524288,0.0,0.0,72,184,4,524288,qasper,24002560,1806.04330:8bf7f1f93d0a2816234d36395ab40c481be9a0e0,0.015699658703071672,1,0.021739130434782608,0.0,128,0.5037542662116041,0.5843003412969283,0.013888888888888888,0.002904499997384846,0.0,0.0,0.0,0.0,32,376832,hidden_state,-0.07514359598193862,20260812,8,0.043478260869565216,5860,0.0,8,3.968400065787136e-05,0.0020412600017152725
524288,0.0,0.0,72,184,4,524288,qasper,24002560,1806.04330:8bf7f1f93d0a2816234d36395ab40c481be9a0e0,0.015699658703071672,1,0.021739130434782608,0.0,128,0.49863481228668943,0.5761092150170648,0.013888888888888888,0.002904499997384846,0.0,0.0,0.0,0.0,32,376832,hidden_state,-0.07514359598193862,20260812,16,0.08695652173913043,5860,0.0,16,6.596799939870835e-05,0.0026554199983365835
393216,1.0,1.0,3,137,3,393216,qasper,17936384,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,0.01564284083124001,1,0.021897810218978103,1.0,96,0.3154449265433508,0.15711349623201645,0.3333333333333333,0.0033035000087693334,0.0,1.0,1.0,1.0,32,280576,hidden_state,-0.05443296018450643,20260812,3,0.021897810218978103,4379,1.0,3,5.023199948482216e-05,0.0019883800006937234
524288,1.0,1.0,3,137,4,524288,qasper,17936384,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,0.01564284083124001,1,0.029197080291970802,1.0,128,0.36903402603334096,0.37999543274720254,0.3333333333333333,0.0033035000087693334,0.0,1.0,1.0,1.0,32,280576,hidden_state,-0.05443296018450643,20260812,8,0.058394160583941604,4379,1.0,8,5.421999958343804e-05,0.0017369400011375546
524288,1.0,1.0,3,137,4,524288,qasper,17936384,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,0.01564284083124001,1,0.029197080291970802,1.0,128,0.41242292760904314,0.45307147750627996,0.3333333333333333,0.0033035000087693334,0.0,1.0,1.0,1.0,32,280576,hidden_state,-0.05443296018450643,20260812,16,0.11678832116788321,4379,1.0,16,4.5448000309988854e-05,0.001786220003850758
393216,0.0,0.0,56,161,3,393216,qasper,21090304,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.01563410370945815,1,0.018633540372670808,0.0,96,0.5748689065838026,0.5189357156729462,0.017857142857142856,0.002962800004752353,0.0,0.0,0.0,0.0,32,329728,hidden_state,-0.03206755165625007,20260812,3,0.018633540372670808,5149,0.0,3,4.4268000638112424e-05,0.0018559000047389418
524288,0.0,0.0,56,161,4,524288,qasper,21090304,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.01563410370945815,1,0.024844720496894408,0.0,128,0.5818605554476597,0.5158283161778986,0.017857142857142856,0.002962800004752353,0.0,0.0,0.0,0.0,32,329728,hidden_state,-0.03206755165625007,20260812,8,0.049689440993788817,5149,0.0,8,4.788400023244321e-05,0.0016781399957835675
524288,0.0,0.0,56,161,4,524288,qasper,21090304,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.01563410370945815,1,0.024844720496894408,0.0,128,0.5911827539328025,0.5158283161778986,0.017857142857142856,0.002962800004752353,0.0,0.0,0.0,0.0,32,329728,hidden_state,-0.03206755165625007,20260812,16,0.09937888198757763,5149,0.0,16,3.970799967646599e-05,0.0016092600009869785
