active_kv_bytes,all_evidence_recall,any_evidence_recall,best_evidence_rank,candidate_chunks,chunks_materialized,cpu_to_gpu_selected_kv_bytes,dataset,detail_kv_bytes,example_id,extra_routing_cache_fraction,gist_count,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_selected_normalized_position,median_selected_normalized_position,mrr,packed_index_build_seconds,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_gist_bytes,routing_representation,score_position_correlation,seed,selected_chunks,selected_fraction,source_tokens,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds
393216,0.0,0.0,29,104,3,393216,qasper,13594624,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,0.01566736968966556,1,0.028846153846153848,0.0,96,0.49974892035753743,0.5447423922868334,0.034482758620689655,0.0035973000049125403,0.0,0.0,0.0,0.0,32,212992,post_rope_key,0.20751820381411387,20260811,3,0.028846153846153848,3319,0.0,3,4.717199946753681e-05,0.0019484200049191714
524288,0.0,0.0,29,104,4,524288,qasper,13594624,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,0.01566736968966556,1,0.038461538461538464,0.0,128,0.5531786682735764,0.467610726122326,0.034482758620689655,0.0035973000049125403,0.0,0.0,0.0,0.0,32,212992,post_rope_key,0.20751820381411387,20260811,8,0.07692307692307693,3319,0.0,8,4.012800054624677e-05,0.0016724799992516638
524288,0.0,0.0,29,104,4,524288,qasper,13594624,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,0.01566736968966556,1,0.038461538461538464,0.0,128,0.5290750225971679,0.5399216631515518,0.034482758620689655,0.0035973000049125403,0.0,0.0,0.0,0.0,32,212992,post_rope_key,0.20751820381411387,20260811,16,0.15384615384615385,3319,0.0,16,5.25519996881485e-05,0.0017104400030802935
393216,0.0,0.0,109,191,3,393216,qasper,24907776,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,0.015704653839828976,1,0.015706806282722512,0.0,96,0.8726634873650166,0.8709093899029765,0.009174311926605505,0.002301400003489107,0.0,0.0,0.0,0.0,32,391168,post_rope_key,0.8621529649329853,20260811,3,0.015706806282722512,6081,0.0,3,4.6271999599412085e-05,0.0022405199997592717
524288,0.0,0.0,109,191,4,524288,qasper,24907776,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,0.015704653839828976,1,0.020942408376963352,0.0,128,0.8393356355862522,0.8630159513237954,0.009174311926605505,0.002301400003489107,0.0,0.0,0.0,0.0,32,391168,post_rope_key,0.8621529649329853,20260811,8,0.041884816753926704,6081,0.0,8,3.942799987271428e-05,0.0016872800013516098
524288,0.0,0.0,109,191,4,524288,qasper,24907776,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,0.015704653839828976,1,0.020942408376963352,0.0,128,0.8577536589376747,0.8682782437099161,0.009174311926605505,0.002301400003489107,0.0,0.0,0.0,0.0,32,391168,post_rope_key,0.8621529649329853,20260811,16,0.08376963350785341,6081,0.0,16,4.2272000573575493e-05,0.001710220001405105
393216,0.0,0.0,10,60,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0.015873015873015872,1,0.05,0.0,96,0.43738977072310403,0.3470899470899471,0.1,0.0016846999933477491,0.0,1.0,0.0,0.0,32,122880,pre_rope_key,-0.03123230082819273,20260811,3,0.05,1890,0.0,3,5.502799991518259e-05,0.001719699997920543
524288,0.0,0.0,10,60,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0.015873015873015872,1,0.06666666666666667,0.0,128,0.42328042328042326,0.41481481481481486,0.1,0.0016846999933477491,0.0,1.0,0.0,0.0,32,122880,pre_rope_key,-0.03123230082819273,20260811,8,0.13333333333333333,1890,0.0,8,7.331199944019318e-05,0.0017709799984004348
524288,0.0,1.0,10,60,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0.015873015873015872,1,0.06666666666666667,0.0,128,0.4746362433862434,0.4486772486772487,0.1,0.0016846999933477491,0.0,1.0,0.0,0.0,32,122880,pre_rope_key,-0.03123230082819273,20260811,16,0.26666666666666666,1890,0.5,16,3.59440001193434e-05,0.001813340000808239
315392,0.0,0.0,20,65,3,315392,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.01576904415332363,1,0.046153846153846156,0.0,77,0.5651787158337377,0.5667151868025231,0.05,0.0015378000098280609,0.0,0.0,0.0,0.0,32,133120,pre_rope_key,0.11358574856921762,20260811,3,0.046153846153846156,2061,0.0,3,4.5416000066325065e-05,0.0019070999987889081
446464,0.0,0.0,20,65,4,446464,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.01576904415332363,1,0.06153846153846154,0.0,109,0.4885067928190199,0.44250363901018924,0.05,0.0015378000098280609,0.0,0.0,0.0,0.0,32,133120,pre_rope_key,0.11358574856921762,20260811,8,0.12307692307692308,2061,0.0,8,3.963200026191771e-05,0.0019115000031888485
446464,0.0,0.0,20,65,4,446464,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.01576904415332363,1,0.06153846153846154,0.0,109,0.4936468947113052,0.5201358563803979,0.05,0.0015378000098280609,0.0,0.0,0.0,0.0,32,133120,pre_rope_key,0.11358574856921762,20260811,16,0.24615384615384617,2061,0.0,16,3.8667999906465414e-05,0.0017605600005481392
393216,0.0,0.0,6,43,3,393216,hotpotqa,5541888,5ae4be5c5542995ad6573e3a,0.015890613451589063,1,0.06976744186046512,0.0,96,0.6109879280610988,0.5794530672579453,0.16666666666666666,0.0016412999830208719,0.0,1.0,0.0,1.0,32,88064,pre_rope_key,0.09541582870804435,20260811,3,0.06976744186046512,1353,0.0,3,6.78719999268651e-05,0.0018528800050262363
524288,0.0,1.0,6,43,4,524288,hotpotqa,5541888,5ae4be5c5542995ad6573e3a,0.015890613451589063,1,0.09302325581395349,0.0,128,0.4138950480413895,0.43754619364375463,0.16666666666666666,0.0016412999830208719,0.0,1.0,0.0,1.0,32,88064,pre_rope_key,0.09541582870804435,20260811,8,0.18604651162790697,1353,0.5,8,6.682799896225333e-05,0.002028420002898201
524288,1.0,1.0,6,43,4,524288,hotpotqa,5541888,5ae4be5c5542995ad6573e3a,0.015890613451589063,1,0.09302325581395349,0.0,128,0.5691056910569106,0.614929785661493,0.16666666666666666,0.0016412999830208719,0.0,1.0,0.0,1.0,32,88064,pre_rope_key,0.09541582870804435,20260811,16,0.37209302325581395,1353,1.0,16,3.8807999808341264e-05,0.0017179800022859126
372736,0.0,1.0,1,61,3,372736,hotpotqa,7974912,5abcd77755429965836004ce,0.01566512583461736,1,0.04918032786885246,0.5,91,0.4460708782742681,0.2054442732408834,1.0,0.001434899982996285,1.0,1.0,1.0,1.0,32,124928,pre_rope_key,-0.06064435104595251,20260811,3,0.04918032786885246,1947,0.5,3,3.83880001027137e-05,0.0017317999969236552
503808,0.0,1.0,1,61,4,503808,hotpotqa,7974912,5abcd77755429965836004ce,0.01566512583461736,1,0.06557377049180328,0.5,123,0.525776836158192,0.5670261941448382,1.0,0.001434899982996285,1.0,1.0,1.0,1.0,32,124928,pre_rope_key,-0.06064435104595251,20260811,8,0.13114754098360656,1947,0.5,8,4.293199977837503e-05,0.0015448399994056673
503808,0.0,1.0,1,61,4,503808,hotpotqa,7974912,5abcd77755429965836004ce,0.01566512583461736,1,0.06557377049180328,0.5,123,0.46833269131997946,0.46841294298921415,1.0,0.001434899982996285,1.0,1.0,1.0,1.0,32,124928,pre_rope_key,-0.06064435104595251,20260811,16,0.26229508196721313,1947,0.5,16,4.917199956253171e-05,0.0017278800019994377
393216,0.0,1.0,3,46,3,393216,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,0.06521739130434782,0.5,96,0.47919524462734336,0.4499314128943759,0.3333333333333333,0.0015399999974761158,0.0,1.0,1.0,1.0,32,94208,pre_rope_key,-0.10192843471444497,20260811,3,0.06521739130434782,1458,0.5,3,4.0807999903336166e-05,0.002192199998535216
524288,0.0,1.0,3,46,4,524288,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,0.08695652173913043,0.5,128,0.43072702331961593,0.4938271604938272,0.3333333333333333,0.0015399999974761158,0.0,1.0,1.0,1.0,32,94208,pre_rope_key,-0.10192843471444497,20260811,8,0.17391304347826086,1458,0.5,8,3.963200026191771e-05,0.001988320000236854
524288,0.0,1.0,3,46,4,524288,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,0.08695652173913043,0.5,128,0.4718792866941015,0.4609053497942387,0.3333333333333333,0.0015399999974761158,0.0,1.0,1.0,1.0,32,94208,pre_rope_key,-0.10192843471444497,20260811,16,0.34782608695652173,1458,0.5,16,3.769600065425038e-05,0.0019014199962839485
393216,0.0,1.0,1,38,3,393216,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,0.07894736842105263,0.5,96,0.7196467991169978,0.7549668874172185,1.0,0.001483700005337596,1.0,1.0,1.0,1.0,32,77824,pre_rope_key,0.13799652807206592,20260811,3,0.07894736842105263,1208,0.5,3,5.591199966147542e-05,0.0020109400036744775
524288,1.0,1.0,1,38,4,524288,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,0.10526315789473684,0.5,128,0.652317880794702,0.7019867549668874,1.0,0.001483700005337596,1.0,1.0,1.0,1.0,32,77824,pre_rope_key,0.13799652807206592,20260811,8,0.21052631578947367,1208,1.0,8,5.0520000513643026e-05,0.002150299999630079
524288,1.0,1.0,1,38,4,524288,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,0.10526315789473684,0.5,128,0.5593956953642384,0.609271523178808,1.0,0.001483700005337596,1.0,1.0,1.0,1.0,32,77824,pre_rope_key,0.13799652807206592,20260811,16,0.42105263157894735,1208,1.0,16,4.119999939575791e-05,0.0018464200024027378
323584,0.0,1.0,1,45,3,323584,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,0.06666666666666667,0.3333333333333333,79,0.6988756148981027,0.640899508081518,1.0,0.001408300013281405,1.0,1.0,1.0,1.0,32,92160,pre_rope_key,0.1416966417892068,20260811,3,0.06666666666666667,1423,0.3333333333333333,3,3.974399995058775e-05,0.0018900000024586916
454656,0.0,1.0,1,45,4,454656,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,0.08888888888888889,0.3333333333333333,111,0.5277143359100492,0.5059732958538299,1.0,0.001408300013281405,1.0,1.0,1.0,1.0,32,92160,pre_rope_key,0.1416966417892068,20260811,8,0.17777777777777778,1423,0.3333333333333333,8,6.983199971728028e-05,0.0015395599999465047
