active_kv_bytes,all_evidence_recall,any_evidence_recall,best_evidence_rank,candidate_chunks,candidate_gists,chunks_materialized,cpu_to_gpu_selected_kv_bytes,dataset,detail_kv_bytes,example_id,extra_routing_cache_fraction,gist_count,gist_mode,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_actual_gists_per_chunk,mean_selected_normalized_position,median_selected_normalized_position,mrr,packed_index_build_seconds,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_gist_bytes,routing_representation,score_position_correlation,seed,selected_chunks,selected_fraction,source_tokens,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds,winning_gist_evidence_recall
524288,0.0,1.0,1,35,70,4,524288,hotpotqa,4571136,5ab865235542992aa3b8c8db,0.03136200716845878,2,segment_mean,0.11428571428571428,0.25,128,2.0,0.27956989247311825,0.2007168458781362,1.0,0.0033657000167295337,1.0,1.0,1.0,1.0,32,143360,hidden_state,-0.6704751432564212,20260812,8,0.22857142857142856,1116,0.5,8,3.956000087782741e-05,0.0022755599988158793,1.0
524288,1.0,1.0,1,35,70,4,524288,hotpotqa,4571136,5ab865235542992aa3b8c8db,0.03136200716845878,2,segment_mean,0.11428571428571428,0.25,128,2.0,0.3064516129032258,0.2724014336917563,1.0,0.0033657000167295337,1.0,1.0,1.0,1.0,32,143360,hidden_state,-0.6704751432564212,20260812,16,0.45714285714285713,1116,1.0,16,3.864799975417554e-05,0.002071320003597066,1.0
393216,0.0,0.0,6,28,56,3,393216,hotpotqa,3575808,5ab9c3e1554299753720f852,0.032073310423825885,2,segment_mean,0.10714285714285714,0.0,96,2.0,0.775868652157312,0.9347079037800687,0.16666666666666666,0.002808600023854524,0.0,1.0,0.0,1.0,32,114688,hidden_state,-0.08419841971867965,20260812,3,0.10714285714285714,873,0.0,3,5.227200104855001e-05,0.0024291599984280765,0.0
524288,1.0,1.0,6,28,56,4,524288,hotpotqa,3575808,5ab9c3e1554299753720f852,0.032073310423825885,2,segment_mean,0.14285714285714285,0.0,128,2.0,0.4948453608247423,0.4948453608247423,0.16666666666666666,0.002808600023854524,0.0,1.0,0.0,1.0,32,114688,hidden_state,-0.08419841971867965,20260812,8,0.2857142857142857,873,1.0,8,4.295599996112287e-05,0.0025378000049386174,1.0
524288,1.0,1.0,6,28,56,4,524288,hotpotqa,3575808,5ab9c3e1554299753720f852,0.032073310423825885,2,segment_mean,0.14285714285714285,0.0,128,2.0,0.4948453608247423,0.45819014891179843,0.16666666666666666,0.002808600023854524,0.0,1.0,0.0,1.0,32,114688,hidden_state,-0.08419841971867965,20260812,16,0.5714285714285714,873,1.0,16,3.945999895222485e-05,0.0022040799958631396,1.0
393216,0.0,1.0,1,18,36,3,393216,hotpotqa,2330624,5abfab8d5542997ec76fd42d,0.03163444639718805,2,segment_mean,0.16666666666666666,0.5,96,2.0,0.3842999414176919,0.2530755711775044,1.0,0.002746200014371425,1.0,1.0,1.0,1.0,32,73728,hidden_state,-0.13196282778603044,20260812,3,0.16666666666666666,569,0.5,3,5.681200069375336e-05,0.00242065999773331,1.0
524288,1.0,1.0,1,18,36,4,524288,hotpotqa,2330624,5abfab8d5542997ec76fd42d,0.03163444639718805,2,segment_mean,0.2222222222222222,1.0,128,2.0,0.421792618629174,0.3374340949033392,1.0,0.002746200014371425,1.0,1.0,1.0,1.0,32,73728,hidden_state,-0.13196282778603044,20260812,8,0.4444444444444444,569,1.0,8,4.1067999554798006e-05,0.002417200000490993,1.0
524288,1.0,1.0,1,18,36,4,524288,hotpotqa,2330624,5abfab8d5542997ec76fd42d,0.03163444639718805,2,segment_mean,0.2222222222222222,1.0,128,2.0,0.5057666959578208,0.5061511423550088,1.0,0.002746200014371425,1.0,1.0,1.0,1.0,32,73728,hidden_state,-0.13196282778603044,20260812,16,0.8888888888888888,569,1.0,16,4.277599975466728e-05,0.0018685200018808245,1.0
393216,0.0,1.0,3,42,84,3,393216,hotpotqa,5435392,5a73630655429901807db020,0.031650339110776186,2,segment_mean,0.07142857142857142,0.5,96,2.0,0.27731725697061044,0.13262999246420498,0.3333333333333333,0.003117599990218878,0.0,1.0,1.0,1.0,32,172032,hidden_state,-0.4965960928508898,20260812,3,0.07142857142857142,1327,0.5,3,3.9839999517425894e-05,0.0023254400002770126,1.0
524288,1.0,1.0,3,42,84,4,524288,hotpotqa,5435392,5a73630655429901807db020,0.031650339110776186,2,segment_mean,0.09523809523809523,1.0,128,2.0,0.30143180105501133,0.2773172569706104,0.3333333333333333,0.003117599990218878,0.0,1.0,1.0,1.0,32,172032,hidden_state,-0.4965960928508898,20260812,8,0.19047619047619047,1327,1.0,8,4.056400037370622e-05,0.0019191200030036271,1.0
524288,1.0,1.0,3,42,84,4,524288,hotpotqa,5435392,5a73630655429901807db020,0.031650339110776186,2,segment_mean,0.09523809523809523,1.0,128,2.0,0.34061793519216277,0.21703089675960813,0.3333333333333333,0.003117599990218878,0.0,1.0,1.0,1.0,32,172032,hidden_state,-0.4965960928508898,20260812,16,0.38095238095238093,1327,1.0,16,4.2619999730959536e-05,0.0021027600043453274,1.0
393216,0.0,0.0,15,75,150,3,393216,hotpotqa,9719808,5add61d65542995b365fab21,0.0316055625790139,2,segment_mean,0.04,0.0,96,2.0,0.45174884112937214,0.3168984407922461,0.06666666666666667,0.003676899999845773,0.0,1.0,0.0,0.0,32,307200,hidden_state,0.11466357141372004,20260812,3,0.04,2373,0.0,3,4.151999950408936e-05,0.0020297200011555106,0.0
524288,0.0,0.0,15,75,150,4,524288,hotpotqa,9719808,5add61d65542995b365fab21,0.0316055625790139,2,segment_mean,0.05333333333333334,0.0,128,2.0,0.3522966708807417,0.2562157606405394,0.06666666666666667,0.003676899999845773,0.0,1.0,0.0,0.0,32,307200,hidden_state,0.11466357141372004,20260812,8,0.10666666666666667,2373,0.0,8,4.629599978215992e-05,0.0020661999995354565,0.0
524288,0.0,1.0,15,75,150,4,524288,hotpotqa,9719808,5add61d65542995b365fab21,0.0316055625790139,2,segment_mean,0.05333333333333334,0.0,128,2.0,0.48209018120522545,0.34386852085967134,0.06666666666666667,0.003676899999845773,0.0,1.0,0.0,0.0,32,307200,hidden_state,0.11466357141372004,20260812,16,0.21333333333333335,2373,0.5,16,3.535999916493893e-05,0.0022029799991287293,1.0
393216,0.0,0.0,8,42,84,3,393216,hotpotqa,5468160,5adc7b855542994650320d1e,0.03146067415730337,2,segment_mean,0.07142857142857142,0.0,96,2.0,0.5393258426966292,0.5393258426966292,0.125,0.0035470000002533197,0.0,1.0,0.0,1.0,32,172032,hidden_state,-0.26325802588899583,20260812,3,0.07142857142857142,1335,0.0,3,3.8556000217795374e-05,0.0022548599983565508,0.0
524288,0.0,1.0,8,42,84,4,524288,hotpotqa,5468160,5adc7b855542994650320d1e,0.03146067415730337,2,segment_mean,0.09523809523809523,0.0,128,2.0,0.4194756554307116,0.38352059925093634,0.125,0.0035470000002533197,0.0,1.0,0.0,1.0,32,172032,hidden_state,-0.26325802588899583,20260812,8,0.19047619047619047,1335,0.5,8,4.207999911159277e-05,0.0015217799984384329,0.0
524288,0.0,1.0,8,42,84,4,524288,hotpotqa,5468160,5adc7b855542994650320d1e,0.03146067415730337,2,segment_mean,0.09523809523809523,0.0,128,2.0,0.43595505617977526,0.45543071161048687,0.125,0.0035470000002533197,0.0,1.0,0.0,1.0,32,172032,hidden_state,-0.26325802588899583,20260812,16,0.38095238095238093,1335,0.5,16,5.101599963381886e-05,0.0018031799991149455,0.0
393216,0.0,1.0,1,59,118,3,393216,hotpotqa,7696384,5a7b6e1d5542997c3ec9716e,0.03139968068121341,2,segment_mean,0.05084745762711865,0.5,96,2.0,0.6726982437466736,0.8089409260244811,1.0,0.0035844999947585166,1.0,1.0,1.0,1.0,32,241664,hidden_state,0.09038033519992755,20260812,3,0.05084745762711865,1879,0.5,3,4.151999950408936e-05,0.0020175600016955285,1.0
524288,1.0,1.0,1,59,118,4,524288,hotpotqa,7696384,5a7b6e1d5542997c3ec9716e,0.03139968068121341,2,segment_mean,0.06779661016949153,0.5,128,2.0,0.5258116019159127,0.425758382118148,1.0,0.0035844999947585166,1.0,1.0,1.0,1.0,32,241664,hidden_state,0.09038033519992755,20260812,8,0.13559322033898305,1879,1.0,8,5.617200047709048e-05,0.0016206200001761318,1.0
524288,1.0,1.0,1,59,118,4,524288,hotpotqa,7696384,5a7b6e1d5542997c3ec9716e,0.03139968068121341,2,segment_mean,0.06779661016949153,0.5,128,2.0,0.5098456625864821,0.45130388504523683,1.0,0.0035844999947585166,1.0,1.0,1.0,1.0,32,241664,hidden_state,0.09038033519992755,20260812,16,0.2711864406779661,1879,1.0,16,4.112800001166761e-05,0.0023773399996571245,1.0
393216,0.0,1.0,1,48,96,3,393216,hotpotqa,6201344,5ac415445542995c82c4acb7,0.031704095112285335,2,segment_mean,0.0625,0.5,96,2.0,0.5741963892558345,0.4966974900924703,1.0,0.0036242000060155988,1.0,1.0,1.0,1.0,32,196608,hidden_state,0.43123791769500047,20260812,3,0.0625,1514,0.5,3,4.466400016099215e-05,0.002066580002428964,1.0
524288,1.0,1.0,1,48,96,4,524288,hotpotqa,6201344,5ac415445542995c82c4acb7,0.031704095112285335,2,segment_mean,0.08333333333333333,0.5,128,2.0,0.5759577278731837,0.5284015852047557,1.0,0.0036242000060155988,1.0,1.0,1.0,1.0,32,196608,hidden_state,0.43123791769500047,20260812,8,0.16666666666666666,1514,1.0,8,4.583599977195263e-05,0.0019609600014518945,1.0
524288,1.0,1.0,1,48,96,4,524288,hotpotqa,6201344,5ac415445542995c82c4acb7,0.031704095112285335,2,segment_mean,0.08333333333333333,0.5,128,2.0,0.6155878467635403,0.6235138705416117,1.0,0.0036242000060155988,1.0,1.0,1.0,1.0,32,196608,hidden_state,0.43123791769500047,20260812,16,0.3333333333333333,1514,1.0,16,8.803200093097985e-05,0.0028459599998313934,1.0
393216,0.0,0.0,8,54,108,3,393216,hotpotqa,7069696,5ac02b325542992a796decb9,0.031286210892236384,2,segment_mean,0.05555555555555555,0.0,96,2.0,0.36152954808806487,0.36152954808806487,0.125,0.00482699999702163,0.0,1.0,0.0,1.0,32,221184,hidden_state,-0.11366183175619722,20260812,3,0.05555555555555555,1726,0.0,3,4.616799997165799e-05,0.0023240999958943575,0.0
524288,0.0,1.0,8,54,108,4,524288,hotpotqa,7069696,5ac02b325542992a796decb9,0.031286210892236384,2,segment_mean,0.07407407407407407,0.0,128,2.0,0.373117033603708,0.3522595596755504,0.125,0.00482699999702163,0.0,1.0,0.0,1.0,32,221184,hidden_state,-0.11366183175619722,20260812,8,0.14814814814814814,1726,0.5,8,4.173999885097146e-05,0.002048020000802353,1.0
524288,1.0,1.0,8,54,108,4,524288,hotpotqa,7069696,5ac02b325542992a796decb9,0.031286210892236384,2,segment_mean,0.07407407407407407,0.0,128,2.0,0.43453070683661643,0.38933951332560834,0.125,0.00482699999702163,0.0,1.0,0.0,1.0,32,221184,hidden_state,-0.11366183175619722,20260812,16,0.2962962962962963,1726,1.0,16,4.9704000120982526e-05,0.0019673399976454673,1.0
393216,0.0,1.0,2,44,87,3,393216,hotpotqa,5640192,5ab7de455542992aa3b8c864,0.03159041394335512,2,segment_mean,0.06818181818181818,0.3333333333333333,96,1.9772727272727273,0.6545630597918181,0.5461147421931736,0.5,0.0030073999951127917,0.0,1.0,1.0,1.0,32,178176,hidden_state,0.04177042338105717,20260812,3,0.06818181818181818,1377,0.3333333333333333,3,4.417999996803701e-05,0.002056920004542917,0.0
524288,1.0,1.0,2,44,87,4,524288,hotpotqa,5640192,5ab7de455542992aa3b8c864,0.03159041394335512,2,segment_mean,0.09090909090909091,1.0,128,1.9772727272727273,0.5403050108932462,0.5693536673928831,0.5,0.0030073999951127917,0.0,1.0,1.0,1.0,32,178176,hidden_state,0.04177042338105717,20260812,8,0.18181818181818182,1377,1.0,8,4.687199951149523e-05,0.001968580001266673,1.0
524288,1.0,1.0,2,44,87,4,524288,hotpotqa,5640192,5ab7de455542992aa3b8c864,0.03159041394335512,2,segment_mean,0.09090909090909091,1.0,128,1.9772727272727273,0.514161220043573,0.5693536673928831,0.5,0.0030073999951127917,0.0,1.0,1.0,1.0,32,178176,hidden_state,0.04177042338105717,20260812,16,0.36363636363636365,1377,1.0,16,4.1727999923750756e-05,0.0020895999972708524,1.0
393216,0.0,0.0,9,61,122,3,393216,hotpotqa,7917568,5ae26905554299492dc91c17,0.03155716502845318,2,segment_mean,0.04918032786885246,0.0,96,2.0,0.20693222969477496,0.19037765131919296,0.1111111111111111,0.005020699987653643,0.0,1.0,0.0,0.0,32,249856,hidden_state,-0.19479919296498768,20260812,3,0.04918032786885246,1933,0.0,3,4.8267999663949015e-05,0.0028824200038798154,0.0
524288,0.0,0.0,9,61,122,4,524288,hotpotqa,7917568,5ae26905554299492dc91c17,0.03155716502845318,2,segment_mean,0.06557377049180328,0.0,128,2.0,0.36213140196585614,0.24004138644593898,0.1111111111111111,0.005020699987653643,0.0,1.0,0.0,0.0,32,249856,hidden_state,-0.19479919296498768,20260812,8,0.13114754098360656,1933,0.0,8,5.345599958673119e-05,0.0027928800031077118,0.0
524288,1.0,1.0,9,61,122,4,524288,hotpotqa,7917568,5ae26905554299492dc91c17,0.03155716502845318,2,segment_mean,0.06557377049180328,0.0,128,2.0,0.35075012933264355,0.26487325400931194,0.1111111111111111,0.005020699987653643,0.0,1.0,0.0,0.0,32,249856,hidden_state,-0.19479919296498768,20260812,16,0.26229508196721313,1933,1.0,16,4.135599941946566e-05,0.0032252600009087472,1.0
393216,0.0,0.0,12,56,112,3,393216,hotpotqa,7274496,5a761e855542994ccc9186e0,0.03153153153153153,2,segment_mean,0.05357142857142857,0.0,96,2.0,0.5315315315315315,0.5495495495495496,0.08333333333333333,0.0029119999962858856,0.0,1.0,0.0,0.0,32,229376,hidden_state,-0.07054517070917198,20260812,3,0.05357142857142857,1776,0.0,3,3.9443999994546176e-05,0.00187895999988541,0.0
524288,0.0,0.0,12,56,112,4,524288,hotpotqa,7274496,5a761e855542994ccc9186e0,0.03153153153153153,2,segment_mean,0.07142857142857142,0.0,128,2.0,0.5112612612612613,0.5225225225225225,0.08333333333333333,0.0029119999962858856,0.0,1.0,0.0,0.0,32,229376,hidden_state,-0.07054517070917198,20260812,8,0.14285714285714285,1776,0.0,8,4.452000022865832e-05,0.0018856999988202006,0.0
524288,1.0,1.0,12,56,112,4,524288,hotpotqa,7274496,5a761e855542994ccc9186e0,0.03153153153153153,2,segment_mean,0.07142857142857142,0.0,128,2.0,0.48536036036036034,0.5045045045045045,0.08333333333333333,0.0029119999962858856,0.0,1.0,0.0,0.0,32,229376,hidden_state,-0.07054517070917198,20260812,16,0.2857142857142857,1776,1.0,16,4.126799991354346e-05,0.0019723600009456275,1.0
393216,0.0,0.0,4,37,74,3,393216,hotpotqa,4833280,5ae237cf5542992decbdcc78,0.03135593220338983,2,segment_mean,0.08108108108108109,0.0,96,2.0,0.6011299435028249,0.6372881355932203,0.25,0.004071000003023073,0.0,1.0,0.0,1.0,32,151552,hidden_state,-0.33903040973501547,20260812,3,0.08108108108108109,1180,0.0,3,5.607999977655709e-05,0.0025519000017084183,0.0
524288,0.0,1.0,4,37,74,4,524288,hotpotqa,4833280,5ae237cf5542992decbdcc78,0.03135593220338983,2,segment_mean,0.10810810810810811,0.5,128,2.0,0.43389830508474575,0.3389830508474576,0.25,0.004071000003023073,0.0,1.0,0.0,1.0,32,151552,hidden_state,-0.33903040973501547,20260812,8,0.21621621621621623,1180,0.5,8,4.683599923737347e-05,0.0019454599998425693,1.0
524288,1.0,1.0,4,37,74,4,524288,hotpotqa,4833280,5ae237cf5542992decbdcc78,0.03135593220338983,2,segment_mean,0.10810810810810811,0.5,128,2.0,0.4016949152542373,0.3389830508474576,0.25,0.004071000003023073,0.0,1.0,0.0,1.0,32,151552,hidden_state,-0.33903040973501547,20260812,16,0.43243243243243246,1180,1.0,16,4.614799981936812e-05,0.0018282599980011583,1.0
393216,0.0,0.0,18,117,234,3,393216,qasper,15228928,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,0.03146853146853147,2,segment_mean,0.02564102564102564,0.0,96,2.0,0.41455979917518376,0.3743948359332975,0.05555555555555555,0.004612399992765859,0.0,0.0,0.0,0.0,32,479232,hidden_state,-0.17734071253764072,20260812,3,0.02564102564102564,3718,0.0,3,5.3216000087559226e-05,0.001873940002406016,0.0
524288,0.0,0.0,18,117,234,4,524288,qasper,15228928,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,0.03146853146853147,2,segment_mean,0.03418803418803419,0.0,128,2.0,0.4766003227541689,0.46046261430876817,0.05555555555555555,0.004612399992765859,0.0,0.0,0.0,0.0,32,479232,hidden_state,-0.17734071253764072,20260812,8,0.06837606837606838,3718,0.0,8,5.5532000260427594e-05,0.0017068399989511817,0.0
524288,0.0,0.0,18,117,234,4,524288,qasper,15228928,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,0.03146853146853147,2,segment_mean,0.03418803418803419,0.0,128,2.0,0.4029047875201721,0.3700914470145239,0.05555555555555555,0.004612399992765859,0.0,0.0,0.0,0.0,32,479232,hidden_state,-0.17734071253764072,20260812,16,0.13675213675213677,3718,0.0,16,3.792000003159046e-05,0.0024940200033597647,0.0
393216,0.0,0.0,37,167,334,3,393216,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.03128512551517422,2,segment_mean,0.017964071856287425,0.0,96,2.0,0.6424378668664918,0.8782315473960285,0.02702702702702703,0.006531799997901544,0.0,0.0,0.0,0.0,32,684032,hidden_state,0.05528968709693898,20260812,3,0.017964071856287425,5338,0.0,3,4.326399997808039e-05,0.002142260002437979,0.0
524288,0.0,0.0,37,167,334,4,524288,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.03128512551517422,2,segment_mean,0.023952095808383235,0.0,128,2.0,0.535031847133758,0.6294492319220681,0.02702702702702703,0.006531799997901544,0.0,0.0,0.0,0.0,32,684032,hidden_state,0.05528968709693898,20260812,8,0.04790419161676647,5338,0.0,8,6.023599999025464e-05,0.002647739998064935,0.0
524288,0.0,0.0,37,167,334,4,524288,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.03128512551517422,2,segment_mean,0.023952095808383235,0.0,128,2.0,0.4930685650056201,0.5934807043836643,0.02702702702702703,0.006531799997901544,0.0,0.0,0.0,0.0,32,684032,hidden_state,0.05528968709693898,20260812,16,0.09580838323353294,5338,0.0,16,4.8519999254494905e-05,0.0029047799995169043,0.0
393216,0.0,0.0,12,161,322,3,393216,qasper,21090304,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.0312682074189163,2,segment_mean,0.018633540372670808,0.0,96,2.0,0.5727973069204376,0.5748689065838026,0.08333333333333333,0.006047500006388873,0.0,1.0,0.0,0.0,32,659456,hidden_state,-0.15732589513851347,20260812,3,0.018633540372670808,5149,0.0,3,4.4720000587403775e-05,0.0020752399985212834,0.0
524288,0.0,0.0,12,161,322,4,524288,qasper,21090304,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.0312682074189163,2,segment_mean,0.024844720496894408,0.0,128,2.0,0.4769858224898038,0.5655467080986599,0.08333333333333333,0.006047500006388873,0.0,1.0,0.0,0.0,32,659456,hidden_state,-0.15732589513851347,20260812,8,0.049689440993788817,5149,0.0,8,4.622000036761165e-05,0.001987980003468692,0.0
524288,1.0,1.0,12,161,322,4,524288,qasper,21090304,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.0312682074189163,2,segment_mean,0.024844720496894408,0.0,128,2.0,0.5321421635268985,0.5779763060788503,0.08333333333333333,0.006047500006388873,0.0,1.0,0.0,0.0,32,659456,hidden_state,-0.15732589513851347,20260812,16,0.09937888198757763,5149,1.0,16,4.211200051940978e-05,0.0020556800009217113,1.0
393216,0.0,0.0,22,71,142,3,393216,qasper,9195520,2002.02070:f88036174b4a0dbf4fe70ddad884d16082c5748d,0.03162583518930958,2,segment_mean,0.04225352112676056,0.0,96,2.0,0.41573867854491464,0.2779510022271715,0.045454545454545456,0.004595100006554276,0.0,0.0,0.0,0.0,32,290816,hidden_state,-0.22192967477473724,20260812,3,0.04225352112676056,2245,0.0,3,4.246000084094703e-05,0.0020110199984628707,0.0
524288,0.0,0.0,22,71,142,4,524288,qasper,9195520,2002.02070:f88036174b4a0dbf4fe70ddad884d16082c5748d,0.03162583518930958,2,segment_mean,0.056338028169014086,0.0,128,2.0,0.44008908685968817,0.36347438752783967,0.045454545454545456,0.004595100006554276,0.0,0.0,0.0,0.0,32,290816,hidden_state,-0.22192967477473724,20260812,8,0.11267605633802817,2245,0.0,8,4.296800005249679e-05,0.0016484200023114681,0.0
524288,0.0,0.0,22,71,142,4,524288,qasper,9195520,2002.02070:f88036174b4a0dbf4fe70ddad884d16082c5748d,0.03162583518930958,2,segment_mean,0.056338028169014086,0.0,128,2.0,0.48819599109131406,0.49175946547884186,0.045454545454545456,0.004595100006554276,0.0,0.0,0.0,0.0,32,290816,hidden_state,-0.22192967477473724,20260812,16,0.22535211267605634,2245,0.0,16,4.602000000886619e-05,0.0017750200000591575,0.0
393216,0.0,0.0,22,184,368,3,393216,qasper,24002560,1806.04330:8bf7f1f93d0a2816234d36395ab40c481be9a0e0,0.031399317406143344,2,segment_mean,0.016304347826086956,0.0,96,2.0,0.5415244596131968,0.7180887372013652,0.045454545454545456,0.005999699991662055,0.0,0.0,0.0,0.0,32,753664,hidden_state,0.002104487723318581,20260812,3,0.016304347826086956,5860,0.0,3,9.332000045105814e-05,0.002294579998124391,0.0
524288,0.0,0.0,22,184,368,4,524288,qasper,24002560,1806.04330:8bf7f1f93d0a2816234d36395ab40c481be9a0e0,0.031399317406143344,2,segment_mean,0.021739130434782608,0.0,128,2.0,0.5836177474402731,0.5924914675767918,0.045454545454545456,0.005999699991662055,0.0,0.0,0.0,0.0,32,753664,hidden_state,0.002104487723318581,20260812,8,0.043478260869565216,5860,0.0,8,6.654400029219687e-05,0.001870519999647513,0.0
524288,0.0,0.0,22,184,368,4,524288,qasper,24002560,1806.04330:8bf7f1f93d0a2816234d36395ab40c481be9a0e0,0.031399317406143344,2,segment_mean,0.021739130434782608,0.0,128,2.0,0.4491467576791809,0.5406143344709897,0.045454545454545456,0.005999699991662055,0.0,0.0,0.0,0.0,32,753664,hidden_state,0.002104487723318581,20260812,16,0.08695652173913043,5860,0.0,16,4.6791998902335765e-05,0.002607200003694743,0.0
393216,0.0,0.0,8,137,274,3,393216,qasper,17936384,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,0.03128568166248002,2,segment_mean,0.021897810218978103,0.0,96,2.0,0.395828575778336,0.2521123544188171,0.125,0.004853299993555993,0.0,1.0,0.0,1.0,32,561152,hidden_state,-0.07570938456066129,20260812,3,0.021897810218978103,4379,0.0,3,5.329999956302345e-05,0.002053979999618605,0.0
