active_kv_bytes,all_evidence_recall,any_evidence_recall,best_evidence_rank,candidate_chunks,candidate_gists,chunks_materialized,cpu_to_gpu_selected_kv_bytes,dataset,detail_kv_bytes,example_id,extra_routing_cache_fraction,gist_count,gist_mode,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_actual_gists_per_chunk,mean_selected_normalized_position,median_selected_normalized_position,mrr,packed_index_build_seconds,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_gist_bytes,routing_representation,score_position_correlation,seed,selected_chunks,selected_fraction,source_tokens,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds,winning_gist_evidence_recall
524288,0.0,0.0,17,61,61,4,524288,hotpotqa,7974912,5abcd77755429965836004ce,0.01566512583461736,1,segment_mean,0.06557377049180328,0.0,128,1.0,0.6266050333846944,0.6656394453004623,0.058823529411764705,0.0016402000037487596,0.0,0.0,0.0,0.0,32,124928,hidden_state,0.17147779825345053,20260811,8,0.13114754098360656,1947,0.0,8,4.0507999947294594e-05,0.0018570800020825118,0.0
524288,0.0,0.0,17,61,61,4,524288,hotpotqa,7974912,5abcd77755429965836004ce,0.01566512583461736,1,segment_mean,0.06557377049180328,0.0,128,1.0,0.5690806368772471,0.6656394453004623,0.058823529411764705,0.0016402000037487596,0.0,0.0,0.0,0.0,32,124928,hidden_state,0.17147779825345053,20260811,16,0.26229508196721313,1947,0.0,16,3.894800087437034e-05,0.0018975400016643107,0.0
393216,0.0,0.0,13,46,46,3,393216,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,segment_mean,0.06521739130434782,0.0,96,1.0,0.6474622770919067,0.9327846364883402,0.07692307692307693,0.0014503000129479915,0.0,1.0,0.0,0.0,32,94208,hidden_state,0.07991953848799864,20260811,3,0.06521739130434782,1458,0.0,3,4.197599948383868e-05,0.0022939199989195913,0.0
524288,0.0,0.0,13,46,46,4,524288,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,segment_mean,0.08695652173913043,0.0,128,1.0,0.44170096021947874,0.3950617283950617,0.07692307692307693,0.0014503000129479915,0.0,1.0,0.0,0.0,32,94208,hidden_state,0.07991953848799864,20260811,8,0.17391304347826086,1458,0.0,8,4.219199996441603e-05,0.0018992400029674173,0.0
524288,0.0,1.0,13,46,46,4,524288,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,segment_mean,0.08695652173913043,0.0,128,1.0,0.5390946502057613,0.6364883401920438,0.07692307692307693,0.0014503000129479915,0.0,1.0,0.0,0.0,32,94208,hidden_state,0.07991953848799864,20260811,16,0.34782608695652173,1458,0.5,16,4.126799991354346e-05,0.0017472200037445874,1.0
393216,0.0,1.0,3,38,38,3,393216,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,segment_mean,0.07894736842105263,0.5,96,1.0,0.47240618101545256,0.4105960264900662,0.3333333333333333,0.0015019999991636723,0.0,1.0,1.0,1.0,32,77824,hidden_state,-0.32343903305461047,20260811,3,0.07894736842105263,1208,0.5,3,4.159200005233288e-05,0.0023392200004309417,1.0
524288,0.0,1.0,3,38,38,4,524288,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,segment_mean,0.10526315789473684,0.5,128,1.0,0.40728476821192056,0.3708609271523179,0.3333333333333333,0.0015019999991636723,0.0,1.0,1.0,1.0,32,77824,hidden_state,-0.32343903305461047,20260811,8,0.21052631578947367,1208,0.5,8,3.9839999517425894e-05,0.001961940003093332,1.0
524288,1.0,1.0,3,38,38,4,524288,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,segment_mean,0.10526315789473684,0.5,128,1.0,0.4337748344370861,0.4370860927152318,0.3333333333333333,0.0015019999991636723,0.0,1.0,1.0,1.0,32,77824,hidden_state,-0.32343903305461047,20260811,16,0.42105263157894735,1208,1.0,16,4.237600020132959e-05,0.0015681800025049597,1.0
393216,0.0,1.0,3,45,45,3,393216,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,segment_mean,0.06666666666666667,0.3333333333333333,96,1.0,0.588428203326306,0.43851018973998596,0.3333333333333333,0.001965800009202212,0.0,1.0,1.0,1.0,32,92160,hidden_state,-0.045237592147612436,20260811,3,0.06666666666666667,1423,0.3333333333333333,3,5.971999955363572e-05,0.002022539998870343,1.0
524288,0.0,1.0,3,45,45,4,524288,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,segment_mean,0.08888888888888889,0.6666666666666666,128,1.0,0.39634574841883347,0.4047786366830639,0.3333333333333333,0.001965800009202212,0.0,1.0,1.0,1.0,32,92160,hidden_state,-0.045237592147612436,20260811,8,0.17777777777777778,1423,0.6666666666666666,8,3.992800018750131e-05,0.0018513599992729724,1.0
524288,0.0,1.0,3,45,45,4,524288,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,segment_mean,0.08888888888888889,0.6666666666666666,128,1.0,0.4792691496837667,0.4047786366830639,0.3333333333333333,0.001965800009202212,0.0,1.0,1.0,1.0,32,92160,hidden_state,-0.045237592147612436,20260811,16,0.35555555555555557,1423,0.6666666666666666,16,6.80360000114888e-05,0.0028326199972070754,1.0
393216,0.0,1.0,3,61,61,3,393216,hotpotqa,7954432,5a7415cf55429979e28828a6,0.015705458290422244,1,segment_mean,0.04918032786885246,0.5,96,1.0,0.41469275660830757,0.38722966014418125,0.3333333333333333,0.001731099997414276,0.0,1.0,1.0,1.0,32,124928,hidden_state,0.2331210132750889,20260811,3,0.04918032786885246,1942,0.5,3,5.189200048334897e-05,0.002161560003878549,1.0
524288,1.0,1.0,3,61,61,4,524288,hotpotqa,7954432,5a7415cf55429979e28828a6,0.015705458290422244,1,segment_mean,0.06557377049180328,1.0,128,1.0,0.5849639546858908,0.5025746652935118,0.3333333333333333,0.001731099997414276,0.0,1.0,1.0,1.0,32,124928,hidden_state,0.2331210132750889,20260811,8,0.13114754098360656,1942,1.0,8,4.027599934488535e-05,0.0021823199989739806,1.0
524288,1.0,1.0,3,61,61,4,524288,hotpotqa,7954432,5a7415cf55429979e28828a6,0.015705458290422244,1,segment_mean,0.06557377049180328,1.0,128,1.0,0.5612770339855819,0.5602471678681771,0.3333333333333333,0.001731099997414276,0.0,1.0,1.0,1.0,32,124928,hidden_state,0.2331210132750889,20260811,16,0.26229508196721313,1942,1.0,16,3.4947999520227316e-05,0.002351999998791143,1.0
393216,0.0,0.0,52,167,167,3,393216,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.01564256275758711,1,segment_mean,0.017964071856287425,0.0,96,1.0,0.3766704133882852,0.25477707006369427,0.019230769230769232,0.002210300008300692,0.0,0.0,0.0,0.0,32,342016,hidden_state,0.09797674554212013,20260811,3,0.017964071856287425,5338,0.0,3,4.843199974857271e-05,0.0021657400007825344,0.0
524288,0.0,0.0,52,167,167,4,524288,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.01564256275758711,1,segment_mean,0.023952095808383235,0.0,128,1.0,0.5590108654926939,0.725365305357812,0.019230769230769232,0.002210300008300692,0.0,0.0,0.0,0.0,32,342016,hidden_state,0.09797674554212013,20260811,8,0.04790419161676647,5338,0.0,8,4.3948000529780985e-05,0.0016916599997784942,0.0
524288,0.0,0.0,52,167,167,4,524288,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.01564256275758711,1,segment_mean,0.023952095808383235,0.0,128,1.0,0.6073435743724241,0.713375796178344,0.019230769230769232,0.002210300008300692,0.0,0.0,0.0,0.0,32,342016,hidden_state,0.09797674554212013,20260811,16,0.09580838323353294,5338,0.0,16,5.5432000663131477e-05,0.0017482600000221283,0.0
393216,0.0,0.0,8,182,182,3,393216,qasper,23826432,1809.03449:52f9cd05d8312ae3c7a43689804bac63f7cac34b,0.015643802647412757,1,segment_mean,0.016483516483516484,0.0,96,1.0,0.5088533608389204,0.4373388344507478,0.125,0.0024553000112064183,0.0,1.0,0.0,1.0,32,372736,hidden_state,-0.19840986901248492,20260811,3,0.016483516483516484,5817,0.0,3,5.543199949897826e-05,0.0022716199979186057,0.0
524288,0.0,1.0,8,182,182,4,524288,qasper,23826432,1809.03449:52f9cd05d8312ae3c7a43689804bac63f7cac34b,0.015643802647412757,1,segment_mean,0.02197802197802198,0.0,128,1.0,0.46828261990716863,0.39057933642771187,0.125,0.0024553000112064183,0.0,1.0,0.0,1.0,32,372736,hidden_state,-0.19840986901248492,20260811,8,0.04395604395604396,5817,0.5,8,5.396799999289215e-05,0.002337240002816543,1.0
524288,1.0,1.0,8,182,182,4,524288,qasper,23826432,1809.03449:52f9cd05d8312ae3c7a43689804bac63f7cac34b,0.015643802647412757,1,segment_mean,0.02197802197802198,0.0,128,1.0,0.4314938971978683,0.37132542547705005,0.125,0.0024553000112064183,0.0,1.0,0.0,1.0,32,372736,hidden_state,-0.19840986901248492,20260811,16,0.08791208791208792,5817,1.0,16,5.7492000050842764e-05,0.0021724399994127452,1.0
393216,0.0,0.0,78,180,180,3,393216,qasper,23556096,1909.03405:7b4fb6da74e6bd1baea556788a02969134cf0800,0.01564945226917058,1,segment_mean,0.016666666666666666,0.0,96,1.0,0.47574334898278564,0.5035645974613111,0.01282051282051282,0.0024037999974098057,0.0,0.0,0.0,0.0,32,368640,hidden_state,0.15992096896179164,20260811,3,0.016666666666666666,5751,0.0,3,4.8707999521866444e-05,0.0019073400006163865,0.0
524288,0.0,0.0,78,180,180,4,524288,qasper,23556096,1909.03405:7b4fb6da74e6bd1baea556788a02969134cf0800,0.01564945226917058,1,segment_mean,0.022222222222222223,0.0,128,1.0,0.5967657798643714,0.5564249695705095,0.01282051282051282,0.0024037999974098057,0.0,0.0,0.0,0.0,32,368640,hidden_state,0.15992096896179164,20260811,8,0.044444444444444446,5751,0.0,8,3.5895999753847716e-05,0.0023657600046135484,0.0
524288,0.0,0.0,78,180,180,4,524288,qasper,23556096,1909.03405:7b4fb6da74e6bd1baea556788a02969134cf0800,0.01564945226917058,1,segment_mean,0.022222222222222223,0.0,128,1.0,0.6051121544079291,0.5286037210919841,0.01282051282051282,0.0024037999974098057,0.0,0.0,0.0,0.0,32,368640,hidden_state,0.15992096896179164,20260811,16,0.08888888888888889,5751,0.0,16,5.584000027738512e-05,0.0021237000008113684,0.0
393216,0.0,0.0,12,122,122,3,393216,qasper,15974400,1802.08636:f03112b868b658c954db62fc64430bebbaa7d9e0,0.01564102564102564,1,segment_mean,0.02459016393442623,0.0,96,1.0,0.8328205128205127,0.8328205128205128,0.08333333333333333,0.0019239999819546938,0.0,1.0,0.0,0.0,32,249856,hidden_state,-0.012526958747806962,20260811,3,0.02459016393442623,3900,0.0,3,4.0588000556454065e-05,0.0021943399973679335,0.0
524288,0.0,0.0,12,122,122,4,524288,qasper,15974400,1802.08636:f03112b868b658c954db62fc64430bebbaa7d9e0,0.01564102564102564,1,segment_mean,0.03278688524590164,0.0,128,1.0,0.7087179487179487,0.841025641025641,0.08333333333333333,0.0019239999819546938,0.0,1.0,0.0,0.0,32,249856,hidden_state,-0.012526958747806962,20260811,8,0.06557377049180328,3900,0.0,8,0.00010254399967379868,0.002149940002709627,0.0
524288,1.0,1.0,12,122,122,4,524288,qasper,15974400,1802.08636:f03112b868b658c954db62fc64430bebbaa7d9e0,0.01564102564102564,1,segment_mean,0.03278688524590164,0.0,128,1.0,0.5112820512820513,0.5702564102564103,0.08333333333333333,0.0019239999819546938,0.0,1.0,0.0,0.0,32,249856,hidden_state,-0.012526958747806962,20260811,16,0.13114754098360656,3900,1.0,16,4.3280000099912285e-05,0.0021521200018469245,1.0
393216,1.0,1.0,3,137,137,3,393216,qasper,17936384,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,0.01564284083124001,1,segment_mean,0.021897810218978103,1.0,96,1.0,0.3154449265433508,0.15711349623201645,0.3333333333333333,0.003186299989465624,0.0,1.0,1.0,1.0,32,280576,hidden_state,-0.05443296018450643,20260811,3,0.021897810218978103,4379,1.0,3,4.474799963645637e-05,0.0017996800015680492,1.0
524288,1.0,1.0,3,137,137,4,524288,qasper,17936384,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,0.01564284083124001,1,segment_mean,0.029197080291970802,1.0,128,1.0,0.36903402603334096,0.37999543274720254,0.3333333333333333,0.003186299989465624,0.0,1.0,1.0,1.0,32,280576,hidden_state,-0.05443296018450643,20260811,8,0.058394160583941604,4379,1.0,8,4.086800036020577e-05,0.0017178200010675936,1.0
524288,1.0,1.0,3,137,137,4,524288,qasper,17936384,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,0.01564284083124001,1,segment_mean,0.029197080291970802,1.0,128,1.0,0.41242292760904314,0.45307147750627996,0.3333333333333333,0.003186299989465624,0.0,1.0,1.0,1.0,32,280576,hidden_state,-0.05443296018450643,20260811,16,0.11678832116788321,4379,1.0,16,3.504800028167665e-05,0.00168959999573417,1.0
393216,0.0,1.0,1,132,132,3,393216,qasper,17231872,1810.08699:1f085b9bb7bfd0d6c8cba1a9d73f08fcf2da7590,0.015688138816258617,1,segment_mean,0.022727272727272728,0.5,96,1.0,0.08493780207590523,0.026622296173044926,1.0,0.002289500000188127,1.0,1.0,1.0,1.0,32,270336,hidden_state,-0.11919039901573844,20260811,3,0.022727272727272728,4207,0.5,3,4.68040001578629e-05,0.0019089200010057538,1.0
524288,0.0,1.0,1,132,132,4,524288,qasper,17231872,1810.08699:1f085b9bb7bfd0d6c8cba1a9d73f08fcf2da7590,0.015688138816258617,1,segment_mean,0.030303030303030304,0.5,128,1.0,0.3964820537199905,0.3004516282386499,1.0,0.002289500000188127,1.0,1.0,1.0,1.0,32,270336,hidden_state,-0.11919039901573844,20260811,8,0.06060606060606061,4207,0.5,8,4.024400026537478e-05,0.0017037599987816065,1.0
524288,0.0,1.0,1,132,132,4,524288,qasper,17231872,1810.08699:1f085b9bb7bfd0d6c8cba1a9d73f08fcf2da7590,0.015688138816258617,1,segment_mean,0.030303030303030304,0.5,128,1.0,0.5105776087473259,0.5628714048015213,1.0,0.002289500000188127,1.0,1.0,1.0,1.0,32,270336,hidden_state,-0.11919039901573844,20260811,16,0.12121212121212122,4207,0.5,16,4.73960000090301e-05,0.0016649600001983345,1.0
393216,0.0,0.0,9,104,104,3,393216,qasper,13594624,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,0.01566736968966556,1,segment_mean,0.028846153846153848,0.0,96,1.0,0.4290448930400723,0.24585718589936728,0.1111111111111111,0.0017934999777935445,0.0,1.0,0.0,0.0,32,212992,hidden_state,-0.3551434113565372,20260811,3,0.028846153846153848,3319,0.0,3,4.4492000015452504e-05,0.0018463999964296817,0.0
524288,0.0,0.0,9,104,104,4,524288,qasper,13594624,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,0.01566736968966556,1,segment_mean,0.038461538461538464,0.0,128,1.0,0.30129557095510695,0.216932811087677,0.1111111111111111,0.0017934999777935445,0.0,1.0,0.0,0.0,32,212992,hidden_state,-0.3551434113565372,20260811,8,0.07692307692307693,3319,0.0,8,4.499199916608632e-05,0.0017331000010017306,0.0
524288,1.0,1.0,9,104,104,4,524288,qasper,13594624,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,0.01566736968966556,1,segment_mean,0.038461538461538464,0.0,128,1.0,0.2940644772521844,0.18318770714070504,0.1111111111111111,0.0017934999777935445,0.0,1.0,0.0,0.0,32,212992,hidden_state,-0.3551434113565372,20260811,16,0.15384615384615385,3319,1.0,16,5.6679999688640236e-05,0.0013711999985389412,1.0
393216,0.0,0.0,64,191,191,3,393216,qasper,24907776,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,0.015704653839828976,1,segment_mean,0.015706806282722512,0.0,96,1.0,0.43238502439291787,0.37099161322150964,0.015625,0.003107800002908334,0.0,0.0,0.0,0.0,32,391168,hidden_state,0.11334371587861478,20260811,3,0.015706806282722512,6081,0.0,3,4.9600000493228437e-05,0.0017716199974529446,0.0
397312,0.0,0.0,64,191,191,4,397312,qasper,24907776,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,0.015704653839828976,1,segment_mean,0.020942408376963352,0.0,97,1.0,0.6048450090445651,0.7183029107054761,0.015625,0.003107800002908334,0.0,0.0,0.0,0.0,32,391168,hidden_state,0.11334371587861478,20260811,8,0.041884816753926704,6081,0.0,8,4.1351999389007684e-05,0.0022956200002226977,0.0
397312,0.0,0.0,64,191,191,4,397312,qasper,24907776,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,0.015704653839828976,1,segment_mean,0.020942408376963352,0.0,97,1.0,0.5310033300444006,0.5104423614537084,0.015625,0.003107800002908334,0.0,0.0,0.0,0.0,32,391168,hidden_state,0.11334371587861478,20260811,16,0.08376963350785341,6081,0.0,16,4.178400035016239e-05,0.002216619998216629,0.0
393216,0.0,0.0,12,60,120,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0.031746031746031744,2,segment_mean,0.05,0.0,96,2.0,0.6800705467372135,0.7873015873015873,0.08333333333333333,0.2659120000025723,0.0,1.0,0.0,0.0,32,245760,hidden_state,0.12063263246610587,20260811,3,0.05,1890,0.0,3,0.00017572799930348993,0.0027081000036559997,0.0
524288,0.0,0.0,12,60,120,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0.031746031746031744,2,segment_mean,0.06666666666666667,0.0,128,2.0,0.44656084656084655,0.42328042328042326,0.08333333333333333,0.2659120000025723,0.0,1.0,0.0,0.0,32,245760,hidden_state,0.12063263246610587,20260811,8,0.13333333333333333,1890,0.0,8,0.00023452800000086426,0.0030462800001259892,0.0
524288,1.0,1.0,12,60,120,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0.031746031746031744,2,segment_mean,0.06666666666666667,0.0,128,2.0,0.4984126984126984,0.48253968253968255,0.08333333333333333,0.2659120000025723,0.0,1.0,0.0,0.0,32,245760,hidden_state,0.12063263246610587,20260811,16,0.26666666666666666,1890,1.0,16,0.00017291199997998774,0.0029074600024614483,1.0
393216,0.0,0.0,7,65,130,3,393216,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.03153808830664726,2,segment_mean,0.046153846153846156,0.0,96,2.0,0.47355652595827263,0.3648714216399806,0.14285714285714285,0.0035472000017762184,0.0,1.0,0.0,1.0,32,266240,hidden_state,-0.05069559634185436,20260811,3,0.046153846153846156,2061,0.0,3,4.240000038407743e-05,0.0021624999993946404,0.0
524288,1.0,1.0,7,65,130,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.03153808830664726,2,segment_mean,0.06153846153846154,0.0,128,2.0,0.41727316836487144,0.3260553129548763,0.14285714285714285,0.0035472000017762184,0.0,1.0,0.0,1.0,32,266240,hidden_state,-0.05069559634185436,20260811,8,0.12307692307692308,2061,1.0,8,3.9519999409094455e-05,0.0018198399979155512,1.0
524288,1.0,1.0,7,65,130,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.03153808830664726,2,segment_mean,0.06153846153846154,0.0,128,2.0,0.5317806889859291,0.5589519650655022,0.14285714285714285,0.0035472000017762184,0.0,1.0,0.0,1.0,32,266240,hidden_state,-0.05069559634185436,20260811,16,0.24615384615384617,2061,1.0,16,4.2404000414535406e-05,0.00153017999837175,1.0
393216,0.0,1.0,1,43,86,3,393216,hotpotqa,5541888,5ae4be5c5542995ad6573e3a,0.031781226903178125,2,segment_mean,0.06976744186046512,0.5,96,2.0,0.50849963045085,0.6504065040650406,1.0,0.004489799990551546,1.0,1.0,1.0,1.0,32,176128,hidden_state,-0.08006162116137229,20260811,3,0.06976744186046512,1353,0.5,3,6.725999992340803e-05,0.003676559997256845,1.0
524288,1.0,1.0,1,43,86,4,524288,hotpotqa,5541888,5ae4be5c5542995ad6573e3a,0.031781226903178125,2,segment_mean,0.09302325581395349,0.5,128,2.0,0.5025868440502587,0.4730229120473023,1.0,0.004489799990551546,1.0,1.0,1.0,1.0,32,176128,hidden_state,-0.08006162116137229,20260811,8,0.18604651162790697,1353,1.0,8,7.408400066196918e-05,0.003757639997638762,1.0
524288,1.0,1.0,1,43,86,4,524288,hotpotqa,5541888,5ae4be5c5542995ad6573e3a,0.031781226903178125,2,segment_mean,0.09302325581395349,0.5,128,2.0,0.42719881744271987,0.37841832963784183,1.0,0.004489799990551546,1.0,1.0,1.0,1.0,32,176128,hidden_state,-0.08006162116137229,20260811,16,0.37209302325581395,1353,1.0,16,8.905200054869056e-05,0.00866150000365451,1.0
393216,0.0,0.0,19,61,122,3,393216,hotpotqa,7974912,5abcd77755429965836004ce,0.03133025166923472,2,segment_mean,0.04918032786885246,0.0,96,2.0,0.6437253894881013,0.7806882383153569,0.05263157894736842,0.0035518000076990575,0.0,0.0,0.0,0.0,32,249856,hidden_state,0.1540245470100673,20260811,3,0.04918032786885246,1947,0.0,3,4.0395999094471334e-05,0.0022593799978494642,0.0
524288,0.0,0.0,19,61,122,4,524288,hotpotqa,7974912,5abcd77755429965836004ce,0.03133025166923472,2,segment_mean,0.06557377049180328,0.0,128,2.0,0.5485362095531587,0.5752439650744736,0.05263157894736842,0.0035518000076990575,0.0,0.0,0.0,0.0,32,249856,hidden_state,0.1540245470100673,20260811,8,0.13114754098360656,1947,0.0,8,4.194800043478608e-05,0.002151699998648837,0.0
524288,0.0,0.0,19,61,122,4,524288,hotpotqa,7974912,5abcd77755429965836004ce,0.03133025166923472,2,segment_mean,0.06557377049180328,0.0,128,2.0,0.6081150487930149,0.657421674370827,0.05263157894736842,0.0035518000076990575,0.0,0.0,0.0,0.0,32,249856,hidden_state,0.1540245470100673,20260811,16,0.26229508196721313,1947,0.0,16,3.9816000498831275e-05,0.0021893199998885395,0.0
393216,0.0,0.0,16,46,92,3,393216,hotpotqa,5971968,5ae0d5335542990adbacf674,0.03155006858710562,2,segment_mean,0.06521739130434782,0.0,96,2.0,0.49382716049382713,0.5157750342935528,0.0625,0.004612699995050207,0.0,1.0,0.0,0.0,32,188416,hidden_state,0.01754112365123365,20260811,3,0.06521739130434782,1458,0.0,3,6.447999970987439e-05,0.0021735000016633423,0.0
524288,0.0,0.0,16,46,92,4,524288,hotpotqa,5971968,5ae0d5335542990adbacf674,0.03155006858710562,2,segment_mean,0.08695652173913043,0.0,128,2.0,0.5212620027434842,0.559670781893004,0.0625,0.004612699995050207,0.0,1.0,0.0,0.0,32,188416,hidden_state,0.01754112365123365,20260811,8,0.17391304347826086,1458,0.0,8,5.581599893048406e-05,0.0024307800049427897,0.0
524288,0.0,1.0,16,46,92,4,524288,hotpotqa,5971968,5ae0d5335542990adbacf674,0.03155006858710562,2,segment_mean,0.08695652173913043,0.0,128,2.0,0.5089163237311385,0.559670781893004,0.0625,0.004612699995050207,0.0,1.0,0.0,0.0,32,188416,hidden_state,0.01754112365123365,20260811,16,0.34782608695652173,1458,0.5,16,3.8336000870913266e-05,0.0016826000006403773,1.0
