catalog_size,policy,seeds,top1_accuracy,top1_accuracy_ci_low,top1_accuracy_ci_high,outcome_accuracy,outcome_accuracy_ci_low,outcome_accuracy_ci_high,selection_coverage,selection_coverage_ci_low,selection_coverage_ci_high,selective_accuracy,selective_accuracy_ci_low,selective_accuracy_ci_high,safe_nonaction_rate,safe_nonaction_rate_ci_low,safe_nonaction_rate_ci_high,false_act_rate,false_act_rate_ci_low,false_act_rate_ci_high,ece,ece_ci_low,ece_ci_high,brier,brier_ci_low,brier_ci_high,mean_retrieval_stages,mean_retrieval_stages_ci_low,mean_retrieval_stages_ci_high,mean_fallback_count,mean_fallback_count_ci_low,mean_fallback_count_ci_high,mean_policy_us,mean_policy_us_ci_low,mean_policy_us_ci_high,estimated_discovery_ms,estimated_discovery_ms_ci_low,estimated_discovery_ms_ci_high,quality_regret,quality_regret_ci_low,quality_regret_ci_high,cost_regret,cost_regret_ci_low,cost_regret_ci_high
32,fixed_explicit,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,279.7596363636364,270.54436363636364,287.43309090909094,0.037103333333333335,0.03595333333333334,0.038323333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0
32,fixed_hybrid,5,1.0,1.0,1.0,0.9981818181818182,0.9945454545454546,1.0,0.9981481481481481,0.9944444444444445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11751168405730188,0.11645979669046315,0.11830288677686505,0.016995398614159735,0.01673143116410294,0.017230752310255275,1.0,1.0,1.0,0.0,0.0,0.0,246.88181818181818,234.02381818181817,255.842,6.02911,5.539533333333333,6.42623,0.0,0.0,0.0,4.174074074074074,4.166666666666667,4.188888888888889
32,fixed_index,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666674,0.16666666666666674,0.16666666666666674,0.033333333333333354,0.033333333333333354,0.033333333333333354,1.0,1.0,1.0,0.0,0.0,0.0,244.86963636363637,234.12072727272727,255.53927272727273,0.20227333333333333,0.15402333333333335,0.2642333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1,0.1,0.1
32,fixed_semantic,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.21333333333333337,0.21333333333333337,0.21333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,249.90981818181817,240.52181818181816,256.88836363636364,1.5185533333333334,1.3800933333333334,1.6870933333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.2722222222222221,1.25,1.3166666666666667
32,fixed_token,5,0.7648148148148148,0.7481481481481481,0.7814814814814814,0.66,0.6472727272727272,0.6709090909090909,0.6537037037037037,0.6407407407407407,0.6648148148148147,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07999414655309148,0.06299561274533838,0.09508954905538308,0.06266050184910112,0.04796458815903666,0.07507640067848065,1.0,1.0,1.0,0.0,0.0,0.0,245.364,234.90218181818182,255.82581818181816,5.17906,4.85898,5.5407633333333335,0.23518518518518516,0.21666666666666665,0.2518518518518518,0.606651293340176,0.6002953119232189,0.6113956639566396
32,user_hint,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.038556904243178744,0.034802391326901126,0.040963196389666987,0.0023987811340948867,0.002262446092089702,0.0025093586933684167,1.0981818181818181,1.0763636363636364,1.1236363636363638,0.09818181818181818,0.07636363636363636,0.12363636363636363,264.738,253.41963636363636,275.47836363636367,3.0686822727272727,2.920018,3.229208303030303,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
128,adaptive,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03824704326174919,0.034240870422243,0.04079012345679021,0.002354283514059223,0.002239536516494765,0.0024601204882824614,2.3945454545454545,2.3836363636363638,2.4072727272727272,1.3945454545454545,1.3836363636363636,1.4072727272727272,2062.423818181818,2005.7603636363635,2130.3374545454544,19.45998918181818,17.99333593939394,20.94070739393939,0.0,0.0,0.0,0.5009259259259259,0.5,0.5027777777777778
128,auto,5,0.937037037037037,0.9203703703703704,0.9518518518518518,0.39090909090909093,0.01818181818181818,0.769090909090909,0.37962962962962965,0.0,0.7648148148148148,0.4,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.2201058201058201,0.10687830687830686,0.33333333333333337,0.12350718065003781,0.06893424036281179,0.17808012093726383,1.0,1.0,1.0,0.0,0.0,0.0,908.6463636363636,884.8249090909092,930.1789090909091,1.0023463636363636,0.8855152727272727,1.1191774545454547,0.06296296296296296,0.04814814814814815,0.07962962962962962,0.08896566242643288,0.08755656108597286,0.09057088181807377
128,fixed_explicit,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,967.7325454545454,942.41,1006.6761818181818,0.12013333333333333,0.08793666666666666,0.16789333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0
128,fixed_hybrid,5,0.9611111111111111,0.9444444444444444,0.9777777777777777,0.8127272727272727,0.7545454545454545,0.8781818181818182,0.8148148148148148,0.75,0.8925925925925926,0.9942307692307693,0.9826923076923076,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1242650573940446,0.10443341875118824,0.14001529633359366,0.05507055415825347,0.04060785278701619,0.06984563782447281,1.0,1.0,1.0,0.0,0.0,0.0,889.7734545454546,859.0732727272728,920.4736363636364,25.223013333333334,23.582073333333334,27.44643333333333,0.03888888888888889,0.02222222222222222,0.05555555555555555,4.260237824379312,4.216194926568758,4.304950495049505
