dimension,quality,policy,top1,recall_at_3,recall_at_5,mrr,mean_rank
function_name,descriptive,A1_auto_keywords,0.3055555522441864,0.5972222089767456,0.6805555820465088,0.49604669213294983,4.38194465637207
function_name,descriptive,A5_embedding,0.5555555820465088,0.7638888955116272,0.8402777910232544,0.6879201531410217,3.0416667461395264
function_name,abbreviated,A1_auto_keywords,0.3680555522441864,0.5833333134651184,0.6736111044883728,0.5214517116546631,4.388888835906982
function_name,abbreviated,A5_embedding,0.5486111044883728,0.7361111044883728,0.8402777910232544,0.6768360137939453,3.152777671813965
function_name,opaque,A1_auto_keywords,0.3680555522441864,0.5902777910232544,0.6805555820465088,0.525213360786438,4.340277671813965
function_name,opaque,A5_embedding,0.5069444179534912,0.7430555820465088,0.7986111044883728,0.651099681854248,3.368055582046509
