complete_path_survival_at_4_ci95,complete_path_survival_at_4_mean,complete_path_survival_at_4_std,edge_recall_at_1_ci95,edge_recall_at_1_mean,edge_recall_at_1_std,edge_recall_at_2_ci95,edge_recall_at_2_mean,edge_recall_at_2_std,edge_recall_at_4_ci95,edge_recall_at_4_mean,edge_recall_at_4_std,edge_recall_at_6_ci95,edge_recall_at_6_mean,edge_recall_at_6_std,edge_recall_at_8_ci95,edge_recall_at_8_mean,edge_recall_at_8_std,layer_id,mrr_ci95,mrr_mean,mrr_std,n_seeds,shortcut_rate_ci95,shortcut_rate_mean,shortcut_rate_std,unreachable_at_4_ci95,unreachable_at_4_mean,unreachable_at_4_std,window
0.047514931863573154,0.09375,0.038273277230987154,0.020365218169985586,0.03333333333333334,0.01640418307085794,0.04211918723495663,0.07250000000000001,0.033927004976370474,0.053582513109326164,0.1691666666666667,0.043160713875261866,0.05599987063477118,0.2925,0.04510789534241451,0.06567585519470268,0.4341666666666667,0.052901900827012925,4,0.030363279487590922,0.1714880381056852,0.024457621381152126,5,0.04553801220470162,0.5583333333333333,0.03668086846178959,0.047514931863573154,0.90625,0.038273277230987154,w128
0.0318739852779661,0.10625,0.025674494883054663,0.011214299403489773,0.03666666666666667,0.009033118078616167,0.042246052544060914,0.08666666666666667,0.034029194981825696,0.06207324705539414,0.19583333333333333,0.04999999999999999,0.07273217124033446,0.32416666666666666,0.058585763344576026,0.06793878371985572,0.4916666666666666,0.054724689735682064,5,0.0264176809613813,0.1821024792201263,0.021279441800270388,5,0.07971774861625511,0.5375,0.06421264586426018,0.0318739852779661,0.89375,0.025674494883054663,w128
0.07335378100343568,0.178125,0.059086470003715745,0.03384114917933162,0.06083333333333333,0.027259045389660206,0.05152037957072046,0.10500000000000001,0.04149966532662911,0.08846798856083482,0.22083333333333335,0.07126096406869613,0.09959430628527136,0.3466666666666667,0.08022321290554804,0.11458591759510027,0.47833333333333333,0.09229895569410428,0,0.04893007631500642,0.2022396178168237,0.039413176075146536,5,0.055399382868604435,0.6425000000000001,0.0446242024516343,0.07335378100343568,0.821875,0.059086470003715745,w16
0.0663509914206261,0.20625,0.05344572305152209,0.05527850255247915,0.12583333333333332,0.04452683335797516,0.06901336746521566,0.225,0.055590266933859725,0.08404757382974636,0.4083333333333333,0.067700320038633,0.06127058873916949,0.5941666666666666,0.049353458732786785,0.0748176491358972,0.7216666666666667,0.060265615772548464,1,0.05325885655439721,0.3050192449163037,0.042900008522889915,5,0.07483552884678357,0.4725,0.06028001787952252,0.0663509914206261,0.79375,0.05344572305152209,w16
0.05754344011266618,0.209375,0.046351240544347895,0.06819430442167114,0.12333333333333334,0.05493051165892333,0.07265855566353566,0.22749999999999998,0.05852646599806127,0.059655300593399824,0.4333333333333333,0.048052344144461655,0.06233134898802261,0.5841666666666667,0.05020790110464023,0.06638500884989018,0.6950000000000001,0.05347312409051858,2,0.06085090415420381,0.30554818887539476,0.04901540280299859,5,0.09610779457347764,0.4341666666666667,0.07741482774995728,0.05754344011266618,0.790625,0.046351240544347895,w16
0.01622943891513197,0.20625,0.01307281291459493,0.04518408446443159,0.11083333333333334,0.03639577966987076,0.06456645534296858,0.20249999999999999,0.052008279255433096,0.04675566584798989,0.3825,0.037661688461588884,0.035349368374052226,0.5533333333333333,0.02847391593878314,0.06153205758879767,0.6833333333333333,0.049564071889043014,3,0.04335300232043066,0.2871685025894585,0.034920843017719416,5,0.06895518560791654,0.47000000000000003,0.05554340144827686,0.01622943891513197,0.79375,0.01307281291459493,w16
0.03731258584579739,0.190625,0.030055287596361478,0.029939574330826932,0.125,0.02411632688081297,0.04249864703728813,0.22916666666666666,0.03423265984407288,0.05345752457169461,0.4066666666666666,0.04306003560921271,0.05801810483710137,0.5558333333333334,0.04673358297603315,0.04805389728673882,0.6808333333333334,0.03870741387497864,4,0.03096057620721461,0.3021459527672763,0.024938743883967756,5,0.03613542183386145,0.4525,0.029107081994288304,0.03731258584579739,0.809375,0.030055287596361478,w16
0.07258025730183104,0.203125,0.05846339666834283,0.044647932638464775,0.13333333333333333,0.03596390937840014,0.05015187157247694,0.22916666666666666,0.04039733214513607,0.07561805090203146,0.42833333333333334,0.06091033938868215,0.05300512553832256,0.5916666666666667,0.042695628191498344,0.061488556658942636,0.6975,0.049529031890397375,5,0.04582845091476702,0.31058289756267693,0.03691481684039319,5,0.02662846638885203,0.4291666666666667,0.021449229460389588,0.07258025730183104,0.796875,0.05846339666834283,w16
0.0446572957365311,0.146875,0.03597145135381668,0.020819999999999998,0.042499999999999996,0.016770509831248424,0.04367852688806149,0.08499999999999999,0.035183053054307585,0.04929083124115928,0.16083333333333333,0.03970376416523865,0.07210404319068692,0.2808333333333334,0.05807980620567608,0.08917592450382059,0.4133333333333334,0.07183120646503316,0,0.03221142849910155,0.17365058056050703,0.025946305394944198,5,0.050629772093326905,0.6525000000000001,0.040782281010807206,0.0446572957365311,0.853125,0.03597145135381668,w32
0.03731258584579739,0.128125,0.030055287596361478,0.012349820511516212,0.0675,0.009947780321927766,0.017311401509474095,0.145,0.013944333775567922,0.021327879511204212,0.25,0.017179606773406922,0.008178868435724402,0.38333333333333336,0.006588078458684126,0.034390172368796816,0.5241666666666667,0.02770128356432444,1,0.010163936383723517,0.22049724866636627,0.008187050674707916,5,0.03538719542433393,0.5266666666666666,0.028504385627478458,0.03731258584579739,0.871875,0.030055287596361478,w32
0.038795779409621346,0.140625,0.03125,0.016920574589665806,0.07416666666666667,0.013629522694830101,0.016920574589665813,0.1325,0.013629522694830105,0.02912412249512611,0.2533333333333333,0.02345948043376541,0.0431856645453352,0.3883333333333333,0.03478605244123634,0.04721127384193075,0.5275000000000001,0.038028680697015434,2,0.011950426561411862,0.22217421351796354,0.009626068498355905,5,0.04777467413691996,0.48999999999999994,0.03848249963006273,0.038795779409621346,0.859375,0.03125,w32
