architecture,best_pra_depth_pattern,dataset,native_attention,output_f1,routing_auc_0_30,routing_recall_at_20_percent,routing_recall_at_5_percent,source
SmolLM2-135M (Llama),inherited sparse late,qasper,global,0.027777777777777776,0.37146978021978017,0.447323717948718,0.24301854395604394,SmolLM2 Llama-family control; not Llama 3.x
