query_id,hardness_level,language,strategy,max_candidates,candidate_count,candidate_names,required_tool,required_recall,useful_recall,useful_precision,unsafe_exposure,unsafe_names,schema_tokens,provenance_diversity,provenance,best_single_channel
read_document-h4-en-1,H4,en,raw_union,1,1,read_document,read_document,1,0.5,1.0,0,,94,5.0,"[{""admission_rank"": 1, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,raw_union,2,2,read_document|extract_metadata,read_document,1,0.5,0.5,0,,165,5.0,"[{""admission_rank"": 1, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}, {""admission_rank"": 2, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,raw_union,3,3,read_document|extract_metadata|update_document,read_document,1,0.5,0.3333333333333333,0,,264,5.0,"[{""admission_rank"": 1, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}, {""admission_rank"": 2, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}, {""admission_rank"": 3, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 10, ""score"": 0.0621202327311039}, {""channel"": ""dictionary"", ""rank"": 6, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 5, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 8, ""score"": 0.7782752513885498}, {""channel"": ""graph"", ""rank"": 1, ""score"": 0.7666666666666667}], ""uri"": ""!!ref:tool:paper6_5_auto:update_document:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,raw_union,4,4,read_document|extract_metadata|update_document|purge_archive,read_document,1,0.5,0.25,1,purge_archive,328,5.0,"[{""admission_rank"": 1, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}, {""admission_rank"": 2, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}, {""admission_rank"": 3, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 10, ""score"": 0.0621202327311039}, {""channel"": ""dictionary"", ""rank"": 6, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 5, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 8, ""score"": 0.7782752513885498}, {""channel"": ""graph"", ""rank"": 1, ""score"": 0.7666666666666667}], ""uri"": ""!!ref:tool:paper6_5_auto:update_document:v1!!""}, {""admission_rank"": 4, ""admission_source"": ""embedding"", ""sources"": [{""channel"": ""lexical"", ""rank"": 14, ""score"": 0.04273504391312599}, {""channel"": ""dictionary"", ""rank"": 14, ""score"": 0.0}, {""channel"": ""tags"", ""rank"": 12, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 2, ""score"": 0.7961103320121765}, {""channel"": ""graph"", ""rank"": 8, ""score"": 0.3142857142857143}], ""uri"": ""!!ref:tool:paper6_5_auto:purge_archive:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,raw_union,5,5,read_document|extract_metadata|update_document|purge_archive|export_document,read_document,1,0.5,0.2,1,purge_archive,430,5.0,"[{""admission_rank"": 1, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}, {""admission_rank"": 2, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}, {""admission_rank"": 3, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 10, ""score"": 0.0621202327311039}, {""channel"": ""dictionary"", ""rank"": 6, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 5, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 8, ""score"": 0.7782752513885498}, {""channel"": ""graph"", ""rank"": 1, ""score"": 0.7666666666666667}], ""uri"": ""!!ref:tool:paper6_5_auto:update_document:v1!!""}, {""admission_rank"": 4, ""admission_source"": ""embedding"", ""sources"": [{""channel"": ""lexical"", ""rank"": 14, ""score"": 0.04273504391312599}, {""channel"": ""dictionary"", ""rank"": 14, ""score"": 0.0}, {""channel"": ""tags"", ""rank"": 12, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 2, ""score"": 0.7961103320121765}, {""channel"": ""graph"", ""rank"": 8, ""score"": 0.3142857142857143}], ""uri"": ""!!ref:tool:paper6_5_auto:purge_archive:v1!!""}, {""admission_rank"": 5, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 16, ""score"": 0.03361344709992409}, {""channel"": ""dictionary"", ""rank"": 4, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 2, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 10, ""score"": 0.7744958400726318}, {""channel"": ""graph"", ""rank"": 2, ""score"": 0.7176470588235294}], ""uri"": ""!!ref:tool:paper6_5_auto:export_document:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,raw_union,6,6,read_document|extract_metadata|update_document|purge_archive|export_document|notify_user,read_document,1,0.5,0.16666666666666666,1,purge_archive,510,5.0,"[{""admission_rank"": 1, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}, {""admission_rank"": 2, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}, {""admission_rank"": 3, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 10, ""score"": 0.0621202327311039}, {""channel"": ""dictionary"", ""rank"": 6, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 5, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 8, ""score"": 0.7782752513885498}, {""channel"": ""graph"", ""rank"": 1, ""score"": 0.7666666666666667}], ""uri"": ""!!ref:tool:paper6_5_auto:update_document:v1!!""}, {""admission_rank"": 4, ""admission_source"": ""embedding"", ""sources"": [{""channel"": ""lexical"", ""rank"": 14, ""score"": 0.04273504391312599}, {""channel"": ""dictionary"", ""rank"": 14, ""score"": 0.0}, {""channel"": ""tags"", ""rank"": 12, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 2, ""score"": 0.7961103320121765}, {""channel"": ""graph"", ""rank"": 8, ""score"": 0.3142857142857143}], ""uri"": ""!!ref:tool:paper6_5_auto:purge_archive:v1!!""}, {""admission_rank"": 5, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 16, ""score"": 0.03361344709992409}, {""channel"": ""dictionary"", ""rank"": 4, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 2, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 10, ""score"": 0.7744958400726318}, {""channel"": ""graph"", ""rank"": 2, ""score"": 0.7176470588235294}], ""uri"": ""!!ref:tool:paper6_5_auto:export_document:v1!!""}, {""admission_rank"": 6, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 2, ""score"": 0.6413106322288513}, {""channel"": ""dictionary"", ""rank"": 3, ""score"": 0.42039060592651367}, {""channel"": ""tags"", ""rank"": 11, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 17, ""score"": 0.7225310206413269}, {""channel"": ""graph"", ""rank"": 7, ""score"": 0.31764705882352945}], ""uri"": ""!!ref:tool:paper6_5_auto:notify_user:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,raw_union,8,8,read_document|extract_metadata|update_document|purge_archive|export_document|notify_user|create_report|search_document,read_document,1,1.0,0.25,1,purge_archive,658,5.0,"[{""admission_rank"": 1, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}, {""admission_rank"": 2, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}, {""admission_rank"": 3, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 10, ""score"": 0.0621202327311039}, {""channel"": ""dictionary"", ""rank"": 6, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 5, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 8, ""score"": 0.7782752513885498}, {""channel"": ""graph"", ""rank"": 1, ""score"": 0.7666666666666667}], ""uri"": ""!!ref:tool:paper6_5_auto:update_document:v1!!""}, {""admission_rank"": 4, ""admission_source"": ""embedding"", ""sources"": [{""channel"": ""lexical"", ""rank"": 14, ""score"": 0.04273504391312599}, {""channel"": ""dictionary"", ""rank"": 14, ""score"": 0.0}, {""channel"": ""tags"", ""rank"": 12, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 2, ""score"": 0.7961103320121765}, {""channel"": ""graph"", ""rank"": 8, ""score"": 0.3142857142857143}], ""uri"": ""!!ref:tool:paper6_5_auto:purge_archive:v1!!""}, {""admission_rank"": 5, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 16, ""score"": 0.03361344709992409}, {""channel"": ""dictionary"", ""rank"": 4, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 2, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 10, ""score"": 0.7744958400726318}, {""channel"": ""graph"", ""rank"": 2, ""score"": 0.7176470588235294}], ""uri"": ""!!ref:tool:paper6_5_auto:export_document:v1!!""}, {""admission_rank"": 6, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 2, ""score"": 0.6413106322288513}, {""channel"": ""dictionary"", ""rank"": 3, ""score"": 0.42039060592651367}, {""channel"": ""tags"", ""rank"": 11, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 17, ""score"": 0.7225310206413269}, {""channel"": ""graph"", ""rank"": 7, ""score"": 0.31764705882352945}], ""uri"": ""!!ref:tool:paper6_5_auto:notify_user:v1!!""}, {""admission_rank"": 7, ""admission_source"": ""embedding"", ""sources"": [{""channel"": ""lexical"", ""rank"": 12, ""score"": 0.05982905998826027}, {""channel"": ""dictionary"", ""rank"": 11, ""score"": 0.0}, {""channel"": ""tags"", ""rank"": 8, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 3, ""score"": 0.7940906882286072}, {""channel"": ""graph"", ""rank"": 4, ""score"": 0.38181818181818183}], ""uri"": ""!!ref:tool:paper6_5_auto:create_report:v1!!""}, {""admission_rank"": 8, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 17, ""score"": 0.03361344709992409}, {""channel"": ""dictionary"", ""rank"": 5, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 4, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 9, ""score"": 0.7759067416191101}, {""channel"": ""graph"", ""rank"": 3, ""score"": 0.6054545454545455}], ""uri"": ""!!ref:tool:paper6_5_auto:search_document:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,raw_union,10,10,read_document|extract_metadata|update_document|purge_archive|export_document|notify_user|create_report|search_document|archive_report|update_issue,read_document,1,1.0,0.2,1,purge_archive,819,5.0,"[{""admission_rank"": 1, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}, {""admission_rank"": 2, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}, {""admission_rank"": 3, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 10, ""score"": 0.0621202327311039}, {""channel"": ""dictionary"", ""rank"": 6, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 5, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 8, ""score"": 0.7782752513885498}, {""channel"": ""graph"", ""rank"": 1, ""score"": 0.7666666666666667}], ""uri"": ""!!ref:tool:paper6_5_auto:update_document:v1!!""}, {""admission_rank"": 4, ""admission_source"": ""embedding"", ""sources"": [{""channel"": ""lexical"", ""rank"": 14, ""score"": 0.04273504391312599}, {""channel"": ""dictionary"", ""rank"": 14, ""score"": 0.0}, {""channel"": ""tags"", ""rank"": 12, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 2, ""score"": 0.7961103320121765}, {""channel"": ""graph"", ""rank"": 8, ""score"": 0.3142857142857143}], ""uri"": ""!!ref:tool:paper6_5_auto:purge_archive:v1!!""}, {""admission_rank"": 5, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 16, ""score"": 0.03361344709992409}, {""channel"": ""dictionary"", ""rank"": 4, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 2, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 10, ""score"": 0.7744958400726318}, {""channel"": ""graph"", ""rank"": 2, ""score"": 0.7176470588235294}], ""uri"": ""!!ref:tool:paper6_5_auto:export_document:v1!!""}, {""admission_rank"": 6, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 2, ""score"": 0.6413106322288513}, {""channel"": ""dictionary"", ""rank"": 3, ""score"": 0.42039060592651367}, {""channel"": ""tags"", ""rank"": 11, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 17, ""score"": 0.7225310206413269}, {""channel"": ""graph"", ""rank"": 7, ""score"": 0.31764705882352945}], ""uri"": ""!!ref:tool:paper6_5_auto:notify_user:v1!!""}, {""admission_rank"": 7, ""admission_source"": ""embedding"", ""sources"": [{""channel"": ""lexical"", ""rank"": 12, ""score"": 0.05982905998826027}, {""channel"": ""dictionary"", ""rank"": 11, ""score"": 0.0}, {""channel"": ""tags"", ""rank"": 8, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 3, ""score"": 0.7940906882286072}, {""channel"": ""graph"", ""rank"": 4, ""score"": 0.38181818181818183}], ""uri"": ""!!ref:tool:paper6_5_auto:create_report:v1!!""}, {""admission_rank"": 8, ""admission_source"": ""graph"", ""sources"": [{""channel"": ""lexical"", ""rank"": 17, ""score"": 0.03361344709992409}, {""channel"": ""dictionary"", ""rank"": 5, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 4, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 9, ""score"": 0.7759067416191101}, {""channel"": ""graph"", ""rank"": 3, ""score"": 0.6054545454545455}], ""uri"": ""!!ref:tool:paper6_5_auto:search_document:v1!!""}, {""admission_rank"": 9, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 3, ""score"": 0.4716012477874756}, {""channel"": ""dictionary"", ""rank"": 7, ""score"": 0.3091430366039276}, {""channel"": ""tags"", ""rank"": 6, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 4, ""score"": 0.789385974407196}, {""channel"": ""graph"", ""rank"": 6, ""score"": 0.34545454545454546}], ""uri"": ""!!ref:tool:paper6_5_auto:archive_report:v1!!""}, {""admission_rank"": 10, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 4, ""score"": 0.45584553480148315}, {""channel"": ""dictionary"", ""rank"": 8, ""score"": 0.29881489276885986}, {""channel"": ""tags"", ""rank"": 15, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 11, ""score"": 0.771054744720459}, {""channel"": ""graph"", ""rank"": 9, ""score"": 0.29411764705882354}], ""uri"": ""!!ref:tool:paper6_5_auto:update_issue:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,diversity_union,1,1,extract_metadata,read_document,0,0.0,0.0,0,,71,5.0,"[{""admission_rank"": 1, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,diversity_union,2,2,extract_metadata|read_document,read_document,1,0.5,0.5,0,,165,5.0,"[{""admission_rank"": 1, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}, {""admission_rank"": 2, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,diversity_union,3,3,extract_metadata|read_document|export_document,read_document,1,0.5,0.3333333333333333,0,,267,5.0,"[{""admission_rank"": 1, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}, {""admission_rank"": 2, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}, {""admission_rank"": 3, ""admission_source"": ""tags"", ""sources"": [{""channel"": ""lexical"", ""rank"": 16, ""score"": 0.03361344709992409}, {""channel"": ""dictionary"", ""rank"": 4, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 2, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 10, ""score"": 0.7744958400726318}, {""channel"": ""graph"", ""rank"": 2, ""score"": 0.7176470588235294}], ""uri"": ""!!ref:tool:paper6_5_auto:export_document:v1!!""}]",dictionary
read_document-h4-en-1,H4,en,diversity_union,4,4,extract_metadata|read_document|export_document|purge_archive,read_document,1,0.5,0.25,1,purge_archive,331,5.0,"[{""admission_rank"": 1, ""admission_source"": ""lexical"", ""sources"": [{""channel"": ""lexical"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""dictionary"", ""rank"": 2, ""score"": 0.8901740908622742}, {""channel"": ""tags"", ""rank"": 3, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 1, ""score"": 0.8180745244026184}, {""channel"": ""graph"", ""rank"": 11, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:extract_metadata:v1!!""}, {""admission_rank"": 2, ""admission_source"": ""dictionary"", ""sources"": [{""channel"": ""lexical"", ""rank"": 15, ""score"": 0.03418803587555885}, {""channel"": ""dictionary"", ""rank"": 1, ""score"": 1.0}, {""channel"": ""tags"", ""rank"": 1, ""score"": 0.6666666865348816}, {""channel"": ""embedding"", ""rank"": 6, ""score"": 0.7842148542404175}, {""channel"": ""graph"", ""rank"": 12, ""score"": 0.2418181818181818}], ""uri"": ""!!ref:tool:paper6_5_auto:read_document:v1!!""}, {""admission_rank"": 3, ""admission_source"": ""tags"", ""sources"": [{""channel"": ""lexical"", ""rank"": 16, ""score"": 0.03361344709992409}, {""channel"": ""dictionary"", ""rank"": 4, ""score"": 0.3499999940395355}, {""channel"": ""tags"", ""rank"": 2, ""score"": 0.3333333432674408}, {""channel"": ""embedding"", ""rank"": 10, ""score"": 0.7744958400726318}, {""channel"": ""graph"", ""rank"": 2, ""score"": 0.7176470588235294}], ""uri"": ""!!ref:tool:paper6_5_auto:export_document:v1!!""}, {""admission_rank"": 4, ""admission_source"": ""embedding"", ""sources"": [{""channel"": ""lexical"", ""rank"": 14, ""score"": 0.04273504391312599}, {""channel"": ""dictionary"", ""rank"": 14, ""score"": 0.0}, {""channel"": ""tags"", ""rank"": 12, ""score"": 0.0}, {""channel"": ""embedding"", ""rank"": 2, ""score"": 0.7961103320121765}, {""channel"": ""graph"", ""rank"": 8, ""score"": 0.3142857142857143}], ""uri"": ""!!ref:tool:paper6_5_auto:purge_archive:v1!!""}]",dictionary
