seed,variant,dataset,condition,examples,memory_use_parameters,total_pra_parameters,memory_use_parameter_percent,total_pra_parameter_percent,checkpoint_bytes,gold_sequence_logprob,gold_sequence_logprob_valid_examples,gold_mean_token_logprob,gold_mean_token_logprob_valid_examples,gold_sequence_logprob_delta_vs_none,gold_sequence_logprob_delta_vs_none_valid_examples,gold_mean_logprob_delta_vs_none,gold_mean_logprob_delta_vs_none_valid_examples,gold_first_token_probability,gold_first_token_probability_valid_examples,gold_first_token_rank,gold_first_token_rank_valid_examples,gold_first_token_margin,gold_first_token_margin_valid_examples,gold_first_token_rank_delta_vs_none,gold_first_token_rank_delta_vs_none_valid_examples,gold_first_token_margin_delta_vs_none,gold_first_token_margin_delta_vs_none_valid_examples,direct_sequence_benefit,direct_sequence_benefit_valid_examples,full_sequence_benefit,full_sequence_benefit_valid_examples,f1,f1_valid_examples,em,em_valid_examples,selected_chunk_fraction,selected_chunk_fraction_valid_examples,materialized_native_kv_tokens,materialized_native_kv_tokens_valid_examples,materialized_native_kv_fraction,materialized_native_kv_fraction_valid_examples,active_kv_tokens_across_layers,active_kv_tokens_across_layers_valid_examples,routing_index_bytes,routing_index_bytes_valid_examples,routing_index_over_detail_kv,routing_index_over_detail_kv_valid_examples,gpu_materialized_kv_bytes,gpu_materialized_kv_bytes_valid_examples,cpu_detail_kv_bytes,cpu_detail_kv_bytes_valid_examples,kv_transfer_bytes,kv_transfer_bytes_valid_examples,peak_gpu_bytes,peak_gpu_bytes_valid_examples,teacher_forced_seconds,teacher_forced_seconds_valid_examples,generation_seconds,generation_seconds_valid_examples,rho_direct,rho_direct_valid_examples,rho_full,rho_full_valid_examples
37,lora_o_r4,hotpotqa,oracle,8,172032,434176,0.028862012094557448,0.07284222100054975,698881,-7.816243771463633,8,-2.8171124337241054,8,12.375723715871572,8,3.5546071054413915,8,0.27245591617588616,8,47.625,8,-4.0185546875,8,-8.0,8,2.494140625,8,15.940882124006748,8,13.488338217139244,8,0.16865079365079366,8,0.0,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.23085906248888932,8,1.2074108375018113,8,0.7982391752427237,8,0.9958566136487721,8
37,lora_o_r4,hotpotqa,routed,8,172032,434176,0.028862012094557448,0.07284222100054975,698881,-24.534226089715958,8,-6.705858625471592,8,-4.342258602380753,8,-0.3341390863060951,8,0.12777623774423574,8,372.375,8,-8.4736328125,8,316.75,8,-1.9609375,8,15.940882124006748,8,13.488338217139244,8,0.02777777777777778,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.22665159998723539,8,1.1729220875131432,8,-0.29462226481794607,8,-0.24065364134122288,8
37,lora_o_r4,qasper,oracle,8,172032,434176,0.028862012094557448,0.07284222100054975,698881,-3.226572483778,8,-3.226572483778,8,5.271638363599777,8,5.271638363599777,8,0.12490933906519786,8,5.375,8,-2.3564453125,8,-27.0,8,5.6787109375,8,-1.1821280717849731,8,,0,0.17946428571428572,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260049472.0,8,0.20084085000416962,8,1.1970479499868816,8,4.869189407255857,1,,0
37,lora_o_r4,qasper,routed,8,172032,434176,0.028862012094557448,0.07284222100054975,698881,-2.9325225055217743,8,-2.9325225055217743,8,5.565688341856003,8,5.565688341856003,8,0.08760276838438585,8,3.875,8,-2.140625,8,-28.5,8,5.89453125,8,-1.1821280717849731,8,,0,0.13392857142857142,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258205504.0,8,0.19470867501513567,8,1.0833068874999299,8,6.969701754891508,1,,0
37,lora_o_r8,hotpotqa,oracle,8,344064,606208,0.057724024189114896,0.1017042330951072,1387009,-9.27304188394919,8,-3.0394476974615827,8,10.918925603386015,8,3.332271841703914,8,0.28208500525062163,8,150.625,8,-5.099609375,8,95.0,8,1.4130859375,8,15.940882124006748,8,13.488338217139244,8,0.1755952380952381,8,0.0,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.2319645874958951,8,1.2068357125026523,8,0.7184892335689561,8,0.8966726028300251,8
37,lora_o_r8,hotpotqa,routed,8,344064,606208,0.057724024189114896,0.1017042330951072,1387009,-27.37095507979393,8,-7.325397275388241,8,-7.178987592458725,8,-0.953677736222744,8,0.11618252333994405,8,435.875,8,-9.025390625,8,380.25,8,-2.5126953125,8,15.940882124006748,8,13.488338217139244,8,0.0,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.22623897502489854,8,1.1714651999864145,8,-0.46161208803557835,8,-0.446658303444985,8
37,lora_o_r8,qasper,oracle,8,344064,606208,0.057724024189114896,0.1017042330951072,1387009,-3.408972680568695,8,-3.408972680568695,8,5.089238166809082,8,5.089238166809082,8,0.13367662672681035,8,7.75,8,-2.564453125,8,-24.625,8,5.470703125,8,-1.1821280717849731,8,,0,0.0625,8,0.0,8,0.046807750699005383,8,192.0,8,0.04698598596734565,8,2688.0,8,72000.0,8,0.0002797980242821861,8,11010048.0,8,257467392.0,8,11010048.0,8,1260097280.0,8,0.19810829999187263,8,1.2205212375192787,8,2.2240290464801316,1,,0
37,lora_o_r8,qasper,routed,8,344064,606208,0.057724024189114896,0.1017042330951072,1387009,-3.1428415179252625,8,-3.1428415179252625,8,5.355369329452515,8,5.355369329452515,8,0.08786152026732452,8,4.375,8,-2.275390625,8,-28.0,8,5.759765625,8,-1.1821280717849731,8,,0,0.07291666666666667,8,0.0,8,0.024974791611015013,8,96.0,8,0.025063095440751124,8,1344.0,8,72000.0,8,0.0002797980242821861,8,5505024.0,8,257467392.0,8,5505024.0,8,1258285056.0,8,0.19451563750044443,8,1.176925574996858,8,5.592340719822494,1,,0
37,residual_16,hotpotqa,oracle,8,458976,721120,0.07700294633040132,0.12098315523639362,1851189,-5.675756523385644,8,-2.187444438226521,8,14.516210963949561,8,4.184275100938976,8,0.40566064393487977,8,24.375,8,-1.8388671875,8,-31.25,8,4.673828125,8,15.940882124006748,8,13.488338217139244,8,0.29545454545454547,8,0.25,8,0.1128860305850932,8,167.125,8,0.11386086469055562,8,2339.75,8,24384.0,8,0.0002824712019443792,8,9583616.0,8,86345728.0,8,9583616.0,8,1262965376.0,8,0.25835787499090657,8,1.3409909874826553,8,0.9272437634699979,8,1.1552994460243557,8
37,residual_16,hotpotqa,routed,8,458976,721120,0.07700294633040132,0.12098315523639362,1851189,-18.703570395708084,8,-5.124677427113056,8,1.488397091627121,8,1.2470421120524406,8,0.09466931983865834,8,131.75,8,-6.74609375,8,76.125,8,-0.2333984375,8,15.940882124006748,8,13.488338217139244,8,0.02777777777777778,8,0.0,8,0.06598299138269585,8,94.875,8,0.06558234608073421,8,1328.25,8,24384.0,8,0.0002824712019443792,8,5440512.0,8,86345728.0,8,5440512.0,8,1261538752.0,8,0.2538415625022026,8,1.3279483124861144,8,0.0901770461173579,8,0.19128150525026716,8
