active_final_kv_fraction,active_final_kv_fraction_n,active_final_kv_tokens,active_final_kv_tokens_n,chain_complete,chain_complete_n,complete_oracle,complete_oracle_n,dataset,estimated_full_routing_seconds,estimated_full_routing_seconds_n,first_oracle_group_locked,first_oracle_group_locked_n,first_oracle_group_present,first_oracle_group_present_n,fraction,frozen_scorer_seconds,frozen_scorer_seconds_n,lock_policy,locked_root_count,locked_root_count_n,mean_transition_k,mean_transition_k_n,native_qk_comparisons,native_qk_comparisons_n,oracle_recall,oracle_recall_n,oracle_root_locked,oracle_root_locked_n,oracle_root_present,oracle_root_present_n,partition,propagation_activation,propagation_activation_n,propagation_budget,propagation_budget_n,root_comparisons,root_comparisons_n,rows,second_oracle_recovered_given_first_locked,second_oracle_recovered_given_first_locked_n,semantic_comparisons,semantic_comparisons_n,total_routing_comparisons,total_routing_comparisons_n,transition_geometry,transition_policy,wall_time,wall_time_n
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.0003155657123508198,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,adaptive_m0.25_h0.45,0.0003155657123508198,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.0003348199983260461,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,adaptive_m0.25_h0.55,0.0003348199983260461,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.0003687114288498248,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,adaptive_m0.25_h0.65,0.0003687114288498248,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.00038723428401031665,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,adaptive_m0.35_h0.45,0.00038723428401031665,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.00037030857388994524,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,adaptive_m0.35_h0.55,0.00037030857388994524,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.00032969142775982616,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,adaptive_m0.35_h0.65,0.00032969142775982616,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.00037125143821218183,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,adaptive_m0.45_h0.45,0.00037125143821218183,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.0003326314368418285,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,adaptive_m0.45_h0.55,0.0003326314368418285,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.0003391628519498876,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,adaptive_m0.45_h0.65,0.0003391628519498876,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.00031865714450499843,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,fixed_k1,0.00031865714450499843,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.0003017799962045891,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,zscore_1,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,native_rank,fixed_k4,0.0003017799962045891,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.00021642857464030386,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,seed_agreement_0.6,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,semantic,adaptive_m0.25_h0.45,0.00021642857464030386,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.00024369142483919858,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,seed_agreement_0.6,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,semantic,adaptive_m0.25_h0.55,0.00024369142483919858,35
0.18204552328443957,35,253.37142857142857,35,0.05714285714285714,35,0.0,35,hotpotqa,0.00024760857091418335,35,0.22857142857142856,35,0.22857142857142856,35,0.1,0.0,35,seed_agreement_0.6,1.0,35,0.0,35,0.0,35,0.13333333333333333,35,0.3142857142857143,35,0.3142857142857143,35,test,0.0,35,0.0,35,5.857142857142857,35,35,0.25,8,0.0,35,5.857142857142857,35,semantic,adaptive_m0.25_h0.65,0.00024760857091418335,35
