seed,variant,dataset,condition,examples,gold_mean_token_logprob,gold_mean_logprob_delta_vs_none,gold_first_token_rank,gold_first_token_rank_delta_vs_none,gold_first_token_margin,gold_first_token_margin_delta_vs_none,no_pra_gold_logprob_delta_vs_frozen,no_pra_first_token_rank_delta_vs_frozen,no_pra_first_token_margin_delta_vs_frozen,f1,em,answer_contained,teacher_forced_seconds,generation_seconds,active_memory_tokens,trainable_parameter_count,trainable_parameter_percent,trainable_memory_bytes,trainable_memory_bytes_fp32
11,lm_head,qasper,routed,4,-7.504106640815735,-0.3730510473251343,14.25,3.25,-6.96875,-0.26953125,0.0494464635848999,0.0,0.07421875,0.1875,0.0,0.75,0.15271999999822583,0.7785110749682644,384.0,155582464.0,26.102253985706433,311164928.0,622329856.0
11,lm_head_lora_r8,hotpotqa,direct_text,4,-3.3403698951005936,4.569863006472588,300.25,-750.25,-7.429054260253906,3.835460662841797,0.09258398413658142,163.75,0.5518913269042969,0.29166666666666663,0.0,0.25,0.279032050006208,0.735364775013295,0.0,1223680.0,0.20529824079164377,4894720.0,4894720.0
11,lm_head_lora_r8,hotpotqa,none,4,-7.910232901573181,0.0,1050.5,0.0,-11.264514923095703,0.0,0.09258398413658142,163.75,0.5518913269042969,0.05555555555555556,0.0,0.0,0.16431767502217554,0.6844950999948196,0.0,1223680.0,0.20529824079164377,4894720.0,4894720.0
11,lm_head_lora_r8,hotpotqa,oracle,4,-6.920482635498047,0.9897502660751343,221.0,-829.5,-9.882349491119385,1.3821654319763184,0.09258398413658142,163.75,0.5518913269042969,0.05555555555555556,0.0,0.0,0.16957905000890605,0.733539250009926,449.0,1223680.0,0.20529824079164377,4894720.0,4894720.0
11,lm_head_lora_r8,hotpotqa,routed,4,-7.802454829216003,0.10777807235717773,433.5,-617.0,-11.172349452972412,0.09216547012329102,0.09258398413658142,163.75,0.5518913269042969,0.05555555555555556,0.0,0.0,0.1692088749987306,0.7240474250138504,384.0,1223680.0,0.20529824079164377,4894720.0,4894720.0
11,lm_head_lora_r8,qasper,direct_text,4,-8.155883312225342,-1.7440751791000366,20.0,10.0,-7.731168985366821,-1.7243237495422363,0.7686939239501953,-1.0,0.766592264175415,0.0,0.0,0.0,0.5522601749980822,1.0044967000139877,0.0,1223680.0,0.20529824079164377,4894720.0,4894720.0
11,lm_head_lora_r8,qasper,none,4,-6.411808133125305,0.0,10.0,0.0,-6.006845235824585,0.0,0.7686939239501953,-1.0,0.766592264175415,0.125,0.0,0.5,0.15372684999601915,0.7465373500017449,0.0,1223680.0,0.20529824079164377,4894720.0,4894720.0
11,lm_head_lora_r8,qasper,oracle,4,-6.586497783660889,-0.1746896505355835,9.5,-0.5,-6.0459864139556885,-0.039141178131103516,0.7686939239501953,-1.0,0.766592264175415,0.125,0.0,0.5,0.16162314999382943,0.7931282250065124,960.0,1223680.0,0.20529824079164377,4894720.0,4894720.0
11,lm_head_lora_r8,qasper,routed,4,-6.89851438999176,-0.4867062568664551,13.0,3.0,-6.34552001953125,-0.33867478370666504,0.7686939239501953,-1.0,0.766592264175415,0.125,0.0,0.5,0.1588135749916546,0.7857924749987433,384.0,1223680.0,0.20529824079164377,4894720.0,4894720.0
23,final_norm_lm_head,hotpotqa,direct_text,4,-3.3790278136730194,4.616017192602158,318.75,-569.75,-7.578125,4.31640625,0.007771879434585571,1.75,-0.078125,0.125,0.0,0.25,0.26532805000897497,0.7856385499908356,0.0,155583488.0,26.10242578339747,311166976.0,622333952.0
