case_id,partition,case_class,omission_stratum,policy,k,backing_recall,routing_seconds,query_seconds,source_tokens
c2-inventory,test,C2_MORE,semantic_omission,PRA_FALLBACK,4,0,0.0,0.0,0
c2-inventory,test,C2_MORE,semantic_omission,PRA_FALLBACK,8,0,0.0,0.0,0
c2-inventory,test,C2_MORE,semantic_omission,PRA_NATIVE_SEMANTIC,1,0,0.01891859993338585,0.918813900090754,623
c2-inventory,test,C2_MORE,semantic_omission,PRA_NATIVE_SEMANTIC,2,0,0.01891859993338585,0.918813900090754,623
c2-inventory,test,C2_MORE,semantic_omission,PRA_NATIVE_SEMANTIC,4,0,0.01891859993338585,0.918813900090754,623
c2-inventory,test,C2_MORE,semantic_omission,PRA_NATIVE_SEMANTIC,8,0,0.01891859993338585,0.918813900090754,623
c2-inventory,test,C2_MORE,semantic_omission,PRA_NATIVE_HYBRID,1,0,0.23701099981553853,0.8289883001707494,623
c2-inventory,test,C2_MORE,semantic_omission,PRA_NATIVE_HYBRID,2,0,0.23701099981553853,0.8289883001707494,623
c2-inventory,test,C2_MORE,semantic_omission,PRA_NATIVE_HYBRID,4,1,0.23701099981553853,0.8289883001707494,623
c2-inventory,test,C2_MORE,semantic_omission,PRA_NATIVE_HYBRID,8,1,0.23701099981553853,0.8289883001707494,623
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_COMPACT,1,0,0.006173399975523353,0.9282644998747855,176
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_COMPACT,2,0,0.006173399975523353,0.9282644998747855,176
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_COMPACT,4,0,0.006173399975523353,0.9282644998747855,176
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_COMPACT,8,0,0.006173399975523353,0.9282644998747855,176
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_FALLBACK,1,0,0.0,0.0,0
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_FALLBACK,2,0,0.0,0.0,0
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_FALLBACK,4,0,0.0,0.0,0
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_FALLBACK,8,0,0.0,0.0,0
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_NATIVE_SEMANTIC,1,0,0.005442700115963817,0.8361807998735458,623
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_NATIVE_SEMANTIC,2,0,0.005442700115963817,0.8361807998735458,623
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_NATIVE_SEMANTIC,4,0,0.005442700115963817,0.8361807998735458,623
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_NATIVE_SEMANTIC,8,0,0.005442700115963817,0.8361807998735458,623
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_NATIVE_HYBRID,1,0,0.20304769999347627,0.9693611999973655,623
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_NATIVE_HYBRID,2,0,0.20304769999347627,0.9693611999973655,623
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_NATIVE_HYBRID,4,1,0.20304769999347627,0.9693611999973655,623
c3-inventory,test,C3_CURSOR,semantic_omission,PRA_NATIVE_HYBRID,8,1,0.20304769999347627,0.9693611999973655,623
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_COMPACT,1,0,0.023227599915117025,0.863104599993676,77
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_COMPACT,2,0,0.023227599915117025,0.863104599993676,77
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_COMPACT,4,0,0.023227599915117025,0.863104599993676,77
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_COMPACT,8,0,0.023227599915117025,0.863104599993676,77
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_FALLBACK,1,0,0.0,0.0,0
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_FALLBACK,2,0,0.0,0.0,0
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_FALLBACK,4,1,0.0,0.0,0
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_FALLBACK,8,1,0.0,0.0,0
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_NATIVE_SEMANTIC,1,0,0.03495329990983009,1.131295399973169,276
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_NATIVE_SEMANTIC,2,1,0.03495329990983009,1.131295399973169,276
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_NATIVE_SEMANTIC,4,1,0.03495329990983009,1.131295399973169,276
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_NATIVE_SEMANTIC,8,1,0.03495329990983009,1.131295399973169,276
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_NATIVE_HYBRID,1,1,0.13724529999308288,0.9428389999084175,276
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_NATIVE_HYBRID,2,1,0.13724529999308288,0.9428389999084175,276
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_NATIVE_HYBRID,4,1,0.13724529999308288,0.9428389999084175,276
c4-inventory,test,C4_SEARCH,semantic_omission,PRA_NATIVE_HYBRID,8,1,0.13724529999308288,0.9428389999084175,276
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_COMPACT,1,0,0.003342800075188279,0.8517712999600917,39
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_COMPACT,2,0,0.003342800075188279,0.8517712999600917,39
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_COMPACT,4,0,0.003342800075188279,0.8517712999600917,39
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_COMPACT,8,0,0.003342800075188279,0.8517712999600917,39
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_FALLBACK,1,0,0.0,0.0,0
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_FALLBACK,2,0,0.0,0.0,0
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_FALLBACK,4,0,0.0,0.0,0
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_FALLBACK,8,0,0.0,0.0,0
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_NATIVE_SEMANTIC,1,0,0.004416800104081631,0.9026842000894248,23
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_NATIVE_SEMANTIC,2,0,0.004416800104081631,0.9026842000894248,23
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_NATIVE_SEMANTIC,4,0,0.004416800104081631,0.9026842000894248,23
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_NATIVE_SEMANTIC,8,0,0.004416800104081631,0.9026842000894248,23
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_NATIVE_HYBRID,1,0,0.010429500136524439,0.7406668998301029,23
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_NATIVE_HYBRID,2,0,0.010429500136524439,0.7406668998301029,23
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_NATIVE_HYBRID,4,0,0.010429500136524439,0.7406668998301029,23
c5-inventory,test,C5_TOOL,absent_from_backing,PRA_NATIVE_HYBRID,8,0,0.010429500136524439,0.7406668998301029,23
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_COMPACT,1,0,0.006046300055459142,1.2093162001110613,205
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_COMPACT,2,0,0.006046300055459142,1.2093162001110613,205
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_COMPACT,4,1,0.006046300055459142,1.2093162001110613,205
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_COMPACT,8,1,0.006046300055459142,1.2093162001110613,205
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_FALLBACK,1,0,0.0,0.0,0
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_FALLBACK,2,0,0.0,0.0,0
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_FALLBACK,4,0,0.0,0.0,0
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_FALLBACK,8,0,0.0,0.0,0
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_SEMANTIC,1,0,0.007701199967414141,1.296644499991089,624
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_SEMANTIC,2,0,0.007701199967414141,1.296644499991089,624
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_SEMANTIC,4,0,0.007701199967414141,1.296644499991089,624
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_SEMANTIC,8,0,0.007701199967414141,1.296644499991089,624
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_HYBRID,1,0,0.17739859991706908,0.8719991000834852,624
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_HYBRID,2,1,0.17739859991706908,0.8719991000834852,624
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_HYBRID,4,1,0.17739859991706908,0.8719991000834852,624
c0-identity,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_HYBRID,8,1,0.17739859991706908,0.8719991000834852,624
c1-identity,test,C1_FULL,opaque_hidden,PRA_COMPACT,1,0,0.022193199954926968,1.2896527999546379,39
c1-identity,test,C1_FULL,opaque_hidden,PRA_COMPACT,2,0,0.022193199954926968,1.2896527999546379,39
c1-identity,test,C1_FULL,opaque_hidden,PRA_COMPACT,4,0,0.022193199954926968,1.2896527999546379,39
c1-identity,test,C1_FULL,opaque_hidden,PRA_COMPACT,8,0,0.022193199954926968,1.2896527999546379,39
c1-identity,test,C1_FULL,opaque_hidden,PRA_FALLBACK,1,0,0.0,0.0,0
c1-identity,test,C1_FULL,opaque_hidden,PRA_FALLBACK,2,1,0.0,0.0,0
c1-identity,test,C1_FULL,opaque_hidden,PRA_FALLBACK,4,1,0.0,0.0,0
c1-identity,test,C1_FULL,opaque_hidden,PRA_FALLBACK,8,1,0.0,0.0,0
c1-identity,test,C1_FULL,opaque_hidden,PRA_NATIVE_SEMANTIC,1,1,0.026826600078493357,1.1437476999126375,68
c1-identity,test,C1_FULL,opaque_hidden,PRA_NATIVE_SEMANTIC,2,1,0.026826600078493357,1.1437476999126375,68
c1-identity,test,C1_FULL,opaque_hidden,PRA_NATIVE_SEMANTIC,4,1,0.026826600078493357,1.1437476999126375,68
c1-identity,test,C1_FULL,opaque_hidden,PRA_NATIVE_SEMANTIC,8,1,0.026826600078493357,1.1437476999126375,68
c1-identity,test,C1_FULL,opaque_hidden,PRA_NATIVE_HYBRID,1,0,0.0337998999748379,0.9921840999741107,68
c1-identity,test,C1_FULL,opaque_hidden,PRA_NATIVE_HYBRID,2,1,0.0337998999748379,0.9921840999741107,68
c1-identity,test,C1_FULL,opaque_hidden,PRA_NATIVE_HYBRID,4,1,0.0337998999748379,0.9921840999741107,68
c1-identity,test,C1_FULL,opaque_hidden,PRA_NATIVE_HYBRID,8,1,0.0337998999748379,0.9921840999741107,68
c2-identity,test,C2_MORE,opaque_hidden,PRA_COMPACT,1,0,0.0054259998723864555,1.3207991998642683,176
c2-identity,test,C2_MORE,opaque_hidden,PRA_COMPACT,2,0,0.0054259998723864555,1.3207991998642683,176
c2-identity,test,C2_MORE,opaque_hidden,PRA_COMPACT,4,0,0.0054259998723864555,1.3207991998642683,176
c2-identity,test,C2_MORE,opaque_hidden,PRA_COMPACT,8,0,0.0054259998723864555,1.3207991998642683,176
c2-identity,test,C2_MORE,opaque_hidden,PRA_FALLBACK,1,1,0.0,0.0,0
c2-identity,test,C2_MORE,opaque_hidden,PRA_FALLBACK,2,1,0.0,0.0,0
c2-identity,test,C2_MORE,opaque_hidden,PRA_FALLBACK,4,1,0.0,0.0,0
c2-identity,test,C2_MORE,opaque_hidden,PRA_FALLBACK,8,1,0.0,0.0,0
c2-identity,test,C2_MORE,opaque_hidden,PRA_NATIVE_SEMANTIC,1,0,0.007518099853768945,1.0494057999458164,622
c2-identity,test,C2_MORE,opaque_hidden,PRA_NATIVE_SEMANTIC,2,0,0.007518099853768945,1.0494057999458164,622
c2-identity,test,C2_MORE,opaque_hidden,PRA_NATIVE_SEMANTIC,4,0,0.007518099853768945,1.0494057999458164,622
c2-identity,test,C2_MORE,opaque_hidden,PRA_NATIVE_SEMANTIC,8,0,0.007518099853768945,1.0494057999458164,622
c2-identity,test,C2_MORE,opaque_hidden,PRA_NATIVE_HYBRID,1,1,0.18040010007098317,1.090846600010991,622
c2-identity,test,C2_MORE,opaque_hidden,PRA_NATIVE_HYBRID,2,1,0.18040010007098317,1.090846600010991,622
c2-identity,test,C2_MORE,opaque_hidden,PRA_NATIVE_HYBRID,4,1,0.18040010007098317,1.090846600010991,622
c2-identity,test,C2_MORE,opaque_hidden,PRA_NATIVE_HYBRID,8,1,0.18040010007098317,1.090846600010991,622
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_COMPACT,1,0,0.00454239989630878,0.9649547999724746,176
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_COMPACT,2,0,0.00454239989630878,0.9649547999724746,176
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_COMPACT,4,0,0.00454239989630878,0.9649547999724746,176
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_COMPACT,8,0,0.00454239989630878,0.9649547999724746,176
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_FALLBACK,1,1,0.0,0.0,0
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_FALLBACK,2,1,0.0,0.0,0
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_FALLBACK,4,1,0.0,0.0,0
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_FALLBACK,8,1,0.0,0.0,0
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_NATIVE_SEMANTIC,1,0,0.013445300050079823,0.9411116999108344,622
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_NATIVE_SEMANTIC,2,0,0.013445300050079823,0.9411116999108344,622
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_NATIVE_SEMANTIC,4,0,0.013445300050079823,0.9411116999108344,622
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_NATIVE_SEMANTIC,8,0,0.013445300050079823,0.9411116999108344,622
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_NATIVE_HYBRID,1,1,0.22328940010629594,1.3398402000311762,622
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_NATIVE_HYBRID,2,1,0.22328940010629594,1.3398402000311762,622
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_NATIVE_HYBRID,4,1,0.22328940010629594,1.3398402000311762,622
c3-identity,test,C3_CURSOR,opaque_hidden,PRA_NATIVE_HYBRID,8,1,0.22328940010629594,1.3398402000311762,622
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_COMPACT,1,0,0.005367700010538101,1.036292500095442,75
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_COMPACT,2,0,0.005367700010538101,1.036292500095442,75
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_COMPACT,4,0,0.005367700010538101,1.036292500095442,75
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_COMPACT,8,0,0.005367700010538101,1.036292500095442,75
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_FALLBACK,1,0,0.0,0.0,0
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_FALLBACK,2,1,0.0,0.0,0
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_FALLBACK,4,1,0.0,0.0,0
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_FALLBACK,8,1,0.0,0.0,0
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_NATIVE_SEMANTIC,1,1,0.016224399907514453,2.945266399998218,280
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_NATIVE_SEMANTIC,2,1,0.016224399907514453,2.945266399998218,280
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_NATIVE_SEMANTIC,4,1,0.016224399907514453,2.945266399998218,280
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_NATIVE_SEMANTIC,8,1,0.016224399907514453,2.945266399998218,280
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_NATIVE_HYBRID,1,1,0.1866421999875456,1.1603435999713838,280
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_NATIVE_HYBRID,2,1,0.1866421999875456,1.1603435999713838,280
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_NATIVE_HYBRID,4,1,0.1866421999875456,1.1603435999713838,280
c4-identity,test,C4_SEARCH,opaque_hidden,PRA_NATIVE_HYBRID,8,1,0.1866421999875456,1.1603435999713838,280
c5-identity,test,C5_TOOL,absent_from_backing,PRA_COMPACT,1,0,0.00335419992916286,0.9525200000498444,39
c5-identity,test,C5_TOOL,absent_from_backing,PRA_COMPACT,2,0,0.00335419992916286,0.9525200000498444,39
c5-identity,test,C5_TOOL,absent_from_backing,PRA_COMPACT,4,0,0.00335419992916286,0.9525200000498444,39
c5-identity,test,C5_TOOL,absent_from_backing,PRA_COMPACT,8,0,0.00335419992916286,0.9525200000498444,39
c5-identity,test,C5_TOOL,absent_from_backing,PRA_FALLBACK,1,0,0.0,0.0,0
c5-identity,test,C5_TOOL,absent_from_backing,PRA_FALLBACK,2,0,0.0,0.0,0
c5-identity,test,C5_TOOL,absent_from_backing,PRA_FALLBACK,4,0,0.0,0.0,0
c5-identity,test,C5_TOOL,absent_from_backing,PRA_FALLBACK,8,0,0.0,0.0,0
c5-identity,test,C5_TOOL,absent_from_backing,PRA_NATIVE_SEMANTIC,1,0,0.0017611999064683914,1.5580932998564094,23
c5-identity,test,C5_TOOL,absent_from_backing,PRA_NATIVE_SEMANTIC,2,0,0.0017611999064683914,1.5580932998564094,23
c5-identity,test,C5_TOOL,absent_from_backing,PRA_NATIVE_SEMANTIC,4,0,0.0017611999064683914,1.5580932998564094,23
c5-identity,test,C5_TOOL,absent_from_backing,PRA_NATIVE_SEMANTIC,8,0,0.0017611999064683914,1.5580932998564094,23
c5-identity,test,C5_TOOL,absent_from_backing,PRA_NATIVE_HYBRID,1,0,0.01865199999883771,1.3085654000751674,23
c5-identity,test,C5_TOOL,absent_from_backing,PRA_NATIVE_HYBRID,2,0,0.01865199999883771,1.3085654000751674,23
c5-identity,test,C5_TOOL,absent_from_backing,PRA_NATIVE_HYBRID,4,0,0.01865199999883771,1.3085654000751674,23
c5-identity,test,C5_TOOL,absent_from_backing,PRA_NATIVE_HYBRID,8,0,0.01865199999883771,1.3085654000751674,23
c0-support,test,C0_CONTINUE,compact_explicit,PRA_COMPACT,1,0,0.0254893999081105,0.9313121000304818,206
c0-support,test,C0_CONTINUE,compact_explicit,PRA_COMPACT,2,0,0.0254893999081105,0.9313121000304818,206
c0-support,test,C0_CONTINUE,compact_explicit,PRA_COMPACT,4,0,0.0254893999081105,0.9313121000304818,206
c0-support,test,C0_CONTINUE,compact_explicit,PRA_COMPACT,8,1,0.0254893999081105,0.9313121000304818,206
c0-support,test,C0_CONTINUE,compact_explicit,PRA_FALLBACK,1,0,0.0,0.0,0
c0-support,test,C0_CONTINUE,compact_explicit,PRA_FALLBACK,2,0,0.0,0.0,0
c0-support,test,C0_CONTINUE,compact_explicit,PRA_FALLBACK,4,1,0.0,0.0,0
c0-support,test,C0_CONTINUE,compact_explicit,PRA_FALLBACK,8,1,0.0,0.0,0
c0-support,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_SEMANTIC,1,0,0.0057413000613451,0.8139327999670058,625
c0-support,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_SEMANTIC,2,0,0.0057413000613451,0.8139327999670058,625
c0-support,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_SEMANTIC,4,0,0.0057413000613451,0.8139327999670058,625
c0-support,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_SEMANTIC,8,0,0.0057413000613451,0.8139327999670058,625
c0-support,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_HYBRID,1,0,0.189859600039199,0.8365424999501556,625
c0-support,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_HYBRID,2,0,0.189859600039199,0.8365424999501556,625
c0-support,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_HYBRID,4,0,0.189859600039199,0.8365424999501556,625
c0-support,test,C0_CONTINUE,compact_explicit,PRA_NATIVE_HYBRID,8,0,0.189859600039199,0.8365424999501556,625
c1-support,test,C1_FULL,semantic_omission,PRA_COMPACT,1,0,0.002607600064948201,0.7650344001594931,39
c1-support,test,C1_FULL,semantic_omission,PRA_COMPACT,2,0,0.002607600064948201,0.7650344001594931,39
c1-support,test,C1_FULL,semantic_omission,PRA_COMPACT,4,0,0.002607600064948201,0.7650344001594931,39
c1-support,test,C1_FULL,semantic_omission,PRA_COMPACT,8,0,0.002607600064948201,0.7650344001594931,39
c1-support,test,C1_FULL,semantic_omission,PRA_FALLBACK,1,1,0.0,0.0,0
c1-support,test,C1_FULL,semantic_omission,PRA_FALLBACK,2,1,0.0,0.0,0
c1-support,test,C1_FULL,semantic_omission,PRA_FALLBACK,4,1,0.0,0.0,0
c1-support,test,C1_FULL,semantic_omission,PRA_FALLBACK,8,1,0.0,0.0,0
c1-support,test,C1_FULL,semantic_omission,PRA_NATIVE_SEMANTIC,1,1,0.0026805999223142862,1.0840014999266714,69
c1-support,test,C1_FULL,semantic_omission,PRA_NATIVE_SEMANTIC,2,1,0.0026805999223142862,1.0840014999266714,69
c1-support,test,C1_FULL,semantic_omission,PRA_NATIVE_SEMANTIC,4,1,0.0026805999223142862,1.0840014999266714,69
c1-support,test,C1_FULL,semantic_omission,PRA_NATIVE_SEMANTIC,8,1,0.0026805999223142862,1.0840014999266714,69
c1-support,test,C1_FULL,semantic_omission,PRA_NATIVE_HYBRID,1,1,0.03532130015082657,0.9578029001131654,69
c1-support,test,C1_FULL,semantic_omission,PRA_NATIVE_HYBRID,2,1,0.03532130015082657,0.9578029001131654,69
c1-support,test,C1_FULL,semantic_omission,PRA_NATIVE_HYBRID,4,1,0.03532130015082657,0.9578029001131654,69
c1-support,test,C1_FULL,semantic_omission,PRA_NATIVE_HYBRID,8,1,0.03532130015082657,0.9578029001131654,69
c2-support,test,C2_MORE,semantic_omission,PRA_COMPACT,1,0,0.004898400045931339,1.1878847000189126,176
c2-support,test,C2_MORE,semantic_omission,PRA_COMPACT,2,0,0.004898400045931339,1.1878847000189126,176
c2-support,test,C2_MORE,semantic_omission,PRA_COMPACT,4,0,0.004898400045931339,1.1878847000189126,176
c2-support,test,C2_MORE,semantic_omission,PRA_COMPACT,8,0,0.004898400045931339,1.1878847000189126,176
c2-support,test,C2_MORE,semantic_omission,PRA_FALLBACK,1,0,0.0,0.0,0
c2-support,test,C2_MORE,semantic_omission,PRA_FALLBACK,2,0,0.0,0.0,0
c2-support,test,C2_MORE,semantic_omission,PRA_FALLBACK,4,0,0.0,0.0,0
c2-support,test,C2_MORE,semantic_omission,PRA_FALLBACK,8,0,0.0,0.0,0
c2-support,test,C2_MORE,semantic_omission,PRA_NATIVE_SEMANTIC,1,0,0.00703320000320673,0.7776136000175029,623
c2-support,test,C2_MORE,semantic_omission,PRA_NATIVE_SEMANTIC,2,0,0.00703320000320673,0.7776136000175029,623
c2-support,test,C2_MORE,semantic_omission,PRA_NATIVE_SEMANTIC,4,0,0.00703320000320673,0.7776136000175029,623
c2-support,test,C2_MORE,semantic_omission,PRA_NATIVE_SEMANTIC,8,0,0.00703320000320673,0.7776136000175029,623
c2-support,test,C2_MORE,semantic_omission,PRA_NATIVE_HYBRID,1,0,0.1720430999994278,0.9786264998838305,623
c2-support,test,C2_MORE,semantic_omission,PRA_NATIVE_HYBRID,2,0,0.1720430999994278,0.9786264998838305,623
c2-support,test,C2_MORE,semantic_omission,PRA_NATIVE_HYBRID,4,1,0.1720430999994278,0.9786264998838305,623
c2-support,test,C2_MORE,semantic_omission,PRA_NATIVE_HYBRID,8,1,0.1720430999994278,0.9786264998838305,623
c3-support,test,C3_CURSOR,semantic_omission,PRA_COMPACT,1,0,0.003855800023302436,0.8259701998904347,176
c3-support,test,C3_CURSOR,semantic_omission,PRA_COMPACT,2,0,0.003855800023302436,0.8259701998904347,176
c3-support,test,C3_CURSOR,semantic_omission,PRA_COMPACT,4,0,0.003855800023302436,0.8259701998904347,176
c3-support,test,C3_CURSOR,semantic_omission,PRA_COMPACT,8,0,0.003855800023302436,0.8259701998904347,176
c3-support,test,C3_CURSOR,semantic_omission,PRA_FALLBACK,1,0,0.0,0.0,0
c3-support,test,C3_CURSOR,semantic_omission,PRA_FALLBACK,2,0,0.0,0.0,0
c3-support,test,C3_CURSOR,semantic_omission,PRA_FALLBACK,4,0,0.0,0.0,0
c3-support,test,C3_CURSOR,semantic_omission,PRA_FALLBACK,8,0,0.0,0.0,0
c3-support,test,C3_CURSOR,semantic_omission,PRA_NATIVE_SEMANTIC,1,0,0.006049700081348419,0.6422852000687271,623
c3-support,test,C3_CURSOR,semantic_omission,PRA_NATIVE_SEMANTIC,2,0,0.006049700081348419,0.6422852000687271,623
c3-support,test,C3_CURSOR,semantic_omission,PRA_NATIVE_SEMANTIC,4,0,0.006049700081348419,0.6422852000687271,623
c3-support,test,C3_CURSOR,semantic_omission,PRA_NATIVE_SEMANTIC,8,0,0.006049700081348419,0.6422852000687271,623
c3-support,test,C3_CURSOR,semantic_omission,PRA_NATIVE_HYBRID,1,0,0.1898608000483364,0.7881965001579374,623
c3-support,test,C3_CURSOR,semantic_omission,PRA_NATIVE_HYBRID,2,0,0.1898608000483364,0.7881965001579374,623
c3-support,test,C3_CURSOR,semantic_omission,PRA_NATIVE_HYBRID,4,1,0.1898608000483364,0.7881965001579374,623
c3-support,test,C3_CURSOR,semantic_omission,PRA_NATIVE_HYBRID,8,1,0.1898608000483364,0.7881965001579374,623
c4-support,test,C4_SEARCH,semantic_omission,PRA_COMPACT,1,0,0.025238699978217483,0.9103173001203686,77
c4-support,test,C4_SEARCH,semantic_omission,PRA_COMPACT,2,0,0.025238699978217483,0.9103173001203686,77
c4-support,test,C4_SEARCH,semantic_omission,PRA_COMPACT,4,0,0.025238699978217483,0.9103173001203686,77
c4-support,test,C4_SEARCH,semantic_omission,PRA_COMPACT,8,0,0.025238699978217483,0.9103173001203686,77
c4-support,test,C4_SEARCH,semantic_omission,PRA_FALLBACK,1,0,0.0,0.0,0
c4-support,test,C4_SEARCH,semantic_omission,PRA_FALLBACK,2,0,0.0,0.0,0
c4-support,test,C4_SEARCH,semantic_omission,PRA_FALLBACK,4,0,0.0,0.0,0
c4-support,test,C4_SEARCH,semantic_omission,PRA_FALLBACK,8,0,0.0,0.0,0
c4-support,test,C4_SEARCH,semantic_omission,PRA_NATIVE_SEMANTIC,1,0,0.042890199925750494,0.9086738000623882,275
c4-support,test,C4_SEARCH,semantic_omission,PRA_NATIVE_SEMANTIC,2,0,0.042890199925750494,0.9086738000623882,275
c4-support,test,C4_SEARCH,semantic_omission,PRA_NATIVE_SEMANTIC,4,0,0.042890199925750494,0.9086738000623882,275
c4-support,test,C4_SEARCH,semantic_omission,PRA_NATIVE_SEMANTIC,8,0,0.042890199925750494,0.9086738000623882,275
c4-support,test,C4_SEARCH,semantic_omission,PRA_NATIVE_HYBRID,1,0,0.15434580016881227,0.963036400033161,275
c4-support,test,C4_SEARCH,semantic_omission,PRA_NATIVE_HYBRID,2,0,0.15434580016881227,0.963036400033161,275
c4-support,test,C4_SEARCH,semantic_omission,PRA_NATIVE_HYBRID,4,0,0.15434580016881227,0.963036400033161,275
c4-support,test,C4_SEARCH,semantic_omission,PRA_NATIVE_HYBRID,8,0,0.15434580016881227,0.963036400033161,275
c5-support,test,C5_TOOL,absent_from_backing,PRA_COMPACT,1,0,0.009853499941527843,0.6385594999883324,39
c5-support,test,C5_TOOL,absent_from_backing,PRA_COMPACT,2,0,0.009853499941527843,0.6385594999883324,39
