seed,target_shared_tokens,actual_shared_tokens,query_tokens,fanout,child_index,one_time_native_encode_ms,native_kv_bytes,condition,model_ms,route_attach_ms,request_ms,physical_input_tokens,native_tokens_reused,argmax_matches_host_split,max_abs_logit_delta_vs_host_split,payload_hit,native_hit,tool_calls_so_far
11,512,512,16,2,1,78.68979196064174,58720256,pra_native_kv,13.316125026904047,0.1526250271126628,13.46875005401671,16,512,1,0.0,1,1,1
11,512,512,16,4,0,85.90208296664059,58720256,isolated_text,126.14362500607967,0.0,126.14362500607967,528,0,0,0.25,0,0,1
11,512,512,16,4,0,85.90208296664059,58720256,host_split_text,96.39754192903638,0.0,96.39754192903638,528,0,1,0.0,1,0,1
11,512,512,16,4,0,85.90208296664059,58720256,harness_memo_text,99.42208300344646,0.11995795648545027,99.54204095993191,528,0,1,0.0,1,0,1
11,512,512,16,4,0,85.90208296664059,58720256,pra_record_reprefill,100.47537507489324,0.15179207548499107,100.62716715037823,528,0,1,0.0,1,0,1
11,512,512,16,4,0,85.90208296664059,58720256,pra_native_kv,13.869374990463257,0.12583390343934298,13.9952088939026,16,512,1,0.0,1,1,1
11,512,512,16,4,1,85.90208296664059,58720256,isolated_text,132.01466598547995,0.0,132.01466598547995,528,0,1,0.197265625,0,0,1
11,512,512,16,4,1,85.90208296664059,58720256,host_split_text,101.89916694071144,0.0,101.89916694071144,528,0,1,0.0,1,0,1
11,512,512,16,4,1,85.90208296664059,58720256,harness_memo_text,104.07841694541276,0.1360410824418068,104.21445802785456,528,0,1,0.0,1,0,1
11,512,512,16,4,1,85.90208296664059,58720256,pra_record_reprefill,106.16633400786668,0.1472090370953083,106.31354304496199,528,0,1,0.0,1,0,1
11,512,512,16,4,1,85.90208296664059,58720256,pra_native_kv,14.560332987457514,0.14875002671033144,14.709083014167845,16,512,1,0.0,1,1,1
11,512,512,16,4,2,85.90208296664059,58720256,isolated_text,140.2358750347048,0.0,140.2358750347048,528,0,1,0.21875,0,0,1
11,512,512,16,4,2,85.90208296664059,58720256,host_split_text,107.82258410472423,0.0,107.82258410472423,528,0,1,0.0,1,0,1
11,512,512,16,4,2,85.90208296664059,58720256,harness_memo_text,110.10324989911169,0.1509160501882434,110.25416594929993,528,0,1,0.0,1,0,1
11,512,512,16,4,2,85.90208296664059,58720256,pra_record_reprefill,111.84779193717986,0.1403329661116004,111.98812490329146,528,0,1,0.0,1,0,1
11,512,512,16,4,2,85.90208296664059,58720256,pra_native_kv,15.267665963619947,0.14154205564409494,15.409208019264042,16,512,1,0.0,1,1,1
11,512,512,16,4,3,85.90208296664059,58720256,isolated_text,146.58762502949685,0.0,146.58762502949685,528,0,1,0.17578125,0,0,1
11,512,512,16,4,3,85.90208296664059,58720256,host_split_text,111.90249992068857,0.0,111.90249992068857,528,0,1,0.0,1,0,1
11,512,512,16,4,3,85.90208296664059,58720256,harness_memo_text,115.21791596896946,0.17179199494421482,115.38970796391368,528,0,1,0.0,1,0,1
11,512,512,16,4,3,85.90208296664059,58720256,pra_record_reprefill,115.96591700799763,0.14920788817107677,116.11512489616871,528,0,1,0.0,1,0,1
11,512,512,16,4,3,85.90208296664059,58720256,pra_native_kv,15.813040896318853,0.14500005636364222,15.958040952682495,16,512,1,0.0,1,1,1
11,512,512,16,8,0,106.24958400148898,58720256,isolated_text,152.97366690356284,0.0,152.97366690356284,528,0,0,0.25,0,0,1
11,512,512,16,8,0,106.24958400148898,58720256,host_split_text,117.62604198884219,0.0,117.62604198884219,528,0,1,0.0,1,0,1
11,512,512,16,8,0,106.24958400148898,58720256,harness_memo_text,119.344542035833,0.14962500426918268,119.49416704010218,528,0,1,0.0,1,0,1
11,512,512,16,8,0,106.24958400148898,58720256,pra_record_reprefill,120.86100003216416,0.1390830148011446,121.0000830469653,528,0,1,0.0,1,0,1
11,512,512,16,8,0,106.24958400148898,58720256,pra_native_kv,16.203666920773685,0.14191598165780306,16.345582902431488,16,512,1,0.0,1,1,1
11,512,512,16,8,1,106.24958400148898,58720256,isolated_text,156.26383293420076,0.0,156.26383293420076,528,0,1,0.197265625,0,0,1
11,512,512,16,8,1,106.24958400148898,58720256,host_split_text,120.60754199046642,0.0,120.60754199046642,528,0,1,0.0,1,0,1
11,512,512,16,8,1,106.24958400148898,58720256,harness_memo_text,122.12433305103332,0.13916695024818182,122.2635000012815,528,0,1,0.0,1,0,1
11,512,512,16,8,1,106.24958400148898,58720256,pra_record_reprefill,120.7361250417307,0.1366250216960907,120.87275006342679,528,0,1,0.0,1,0,1
11,512,512,16,8,1,106.24958400148898,58720256,pra_native_kv,16.43566694110632,0.15204190276563168,16.58770884387195,16,512,1,0.0,1,1,1
11,512,512,16,8,2,106.24958400148898,58720256,isolated_text,156.43691702280194,0.0,156.43691702280194,528,0,1,0.21875,0,0,1
11,512,512,16,8,2,106.24958400148898,58720256,host_split_text,122.34050000552088,0.0,122.34050000552088,528,0,1,0.0,1,0,1
11,512,512,16,8,2,106.24958400148898,58720256,harness_memo_text,122.08966608159244,0.14954200014472008,122.23920808173716,528,0,1,0.0,1,0,1
11,512,512,16,8,2,106.24958400148898,58720256,pra_record_reprefill,121.48054200224578,0.13337493874132633,121.61391694098711,528,0,1,0.0,1,0,1
11,512,512,16,8,2,106.24958400148898,58720256,pra_native_kv,16.391666023992002,0.13533304445445538,16.526999068446457,16,512,1,0.0,1,1,1
11,512,512,16,8,3,106.24958400148898,58720256,isolated_text,156.48412506561726,0.0,156.48412506561726,528,0,1,0.17578125,0,0,1
11,512,512,16,8,3,106.24958400148898,58720256,host_split_text,122.41358298342675,0.0,122.41358298342675,528,0,1,0.0,1,0,1
11,512,512,16,8,3,106.24958400148898,58720256,harness_memo_text,121.1279999697581,0.14229200314730406,121.2702919729054,528,0,1,0.0,1,0,1
11,512,512,16,8,3,106.24958400148898,58720256,pra_record_reprefill,121.31091696210206,0.13454200234264135,121.4454589644447,528,0,1,0.0,1,0,1
11,512,512,16,8,3,106.24958400148898,58720256,pra_native_kv,16.160208033397794,0.13641605619341135,16.296624089591205,16,512,1,0.0,1,1,1
11,512,512,16,8,4,106.24958400148898,58720256,isolated_text,154.74516700487584,0.0,154.74516700487584,528,0,1,0.20703125,0,0,1
11,512,512,16,8,4,106.24958400148898,58720256,host_split_text,120.80720800440758,0.0,120.80720800440758,528,0,1,0.0,1,0,1
11,512,512,16,8,4,106.24958400148898,58720256,harness_memo_text,121.61429098341614,0.14875002671033144,121.76304101012647,528,0,1,0.0,1,0,1
11,512,512,16,8,4,106.24958400148898,58720256,pra_record_reprefill,120.07804098539054,0.13025000225752592,120.20829098764807,528,0,1,0.0,1,0,1
11,512,512,16,8,4,106.24958400148898,58720256,pra_native_kv,16.188416979275644,0.1544589176774025,16.342875896953046,16,512,1,0.0,1,1,1
11,512,512,16,8,5,106.24958400148898,58720256,isolated_text,152.81254204455763,0.0,152.81254204455763,528,0,1,0.21875,0,0,1
11,512,512,16,8,5,106.24958400148898,58720256,host_split_text,119.70450007356703,0.0,119.70450007356703,528,0,1,0.0,1,0,1
11,512,512,16,8,5,106.24958400148898,58720256,harness_memo_text,118.67420806083828,0.15704089310020208,118.83124895393848,528,0,1,0.0,1,0,1
11,512,512,16,8,5,106.24958400148898,58720256,pra_record_reprefill,119.05570805538446,0.15429197810590267,119.21000003349036,528,0,1,0.0,1,0,1
11,512,512,16,8,5,106.24958400148898,58720256,pra_native_kv,16.545417020097375,0.17754104919731617,16.72295806929469,16,512,1,0.0,1,1,1
11,512,512,16,8,6,106.24958400148898,58720256,isolated_text,151.46629104856402,0.0,151.46629104856402,528,0,1,0.1953125,0,0,1
11,512,512,16,8,6,106.24958400148898,58720256,host_split_text,116.83129193261266,0.0,116.83129193261266,528,0,1,0.0,1,0,1
11,512,512,16,8,6,106.24958400148898,58720256,harness_memo_text,118.65066702011973,0.15262491069734097,118.80329193081707,528,0,1,0.0,1,0,1
11,512,512,16,8,6,106.24958400148898,58720256,pra_record_reprefill,117.59937496390194,0.1342919422313571,117.7336669061333,528,0,1,0.0,1,0,1
11,512,512,16,8,6,106.24958400148898,58720256,pra_native_kv,16.01350004784763,0.13574992772191763,16.149249975569546,16,512,1,0.0,1,1,1
11,512,512,16,8,7,106.24958400148898,58720256,isolated_text,151.47229202557355,0.0,151.47229202557355,528,0,1,0.2353515625,0,0,1
11,512,512,16,8,7,106.24958400148898,58720256,host_split_text,118.85312490630895,0.0,118.85312490630895,528,0,1,0.0,1,0,1
11,512,512,16,8,7,106.24958400148898,58720256,harness_memo_text,118.69608296547085,0.12695894110947847,118.82304190658033,528,0,1,0.0,1,0,1
11,512,512,16,8,7,106.24958400148898,58720256,pra_record_reprefill,118.65287506952882,0.13874995056539774,118.79162502009422,528,0,1,0.0,1,0,1
11,512,512,16,8,7,106.24958400148898,58720256,pra_native_kv,16.140374937094748,0.15808292664587498,16.298457863740623,16,512,1,0.0,1,1,1
11,512,512,16,16,0,107.80849994625896,58720256,isolated_text,152.7169169858098,0.0,152.7169169858098,528,0,0,0.25,0,0,1
11,512,512,16,16,0,107.80849994625896,58720256,host_split_text,118.07087494526058,0.0,118.07087494526058,528,0,1,0.0,1,0,1
11,512,512,16,16,0,107.80849994625896,58720256,harness_memo_text,118.37037501391023,0.1372080296278,118.50758304353803,528,0,1,0.0,1,0,1
11,512,512,16,16,0,107.80849994625896,58720256,pra_record_reprefill,117.50016699079424,0.13637496158480644,117.63654195237905,528,0,1,0.0,1,0,1
11,512,512,16,16,0,107.80849994625896,58720256,pra_native_kv,15.871834009885788,0.14766701497137547,16.019501024857163,16,512,1,0.0,1,1,1
11,512,512,16,16,1,107.80849994625896,58720256,isolated_text,149.18537496123463,0.0,149.18537496123463,528,0,1,0.197265625,0,0,1
11,512,512,16,16,1,107.80849994625896,58720256,host_split_text,116.01904197596014,0.0,116.01904197596014,528,0,1,0.0,1,0,1
11,512,512,16,16,1,107.80849994625896,58720256,harness_memo_text,117.2000840306282,0.13416691217571497,117.33425094280392,528,0,1,0.0,1,0,1
11,512,512,16,16,1,107.80849994625896,58720256,pra_record_reprefill,117.46249999850988,0.146874925121665,117.60937492363155,528,0,1,0.0,1,0,1
11,512,512,16,16,1,107.80849994625896,58720256,pra_native_kv,15.750624937936664,0.15166704542934895,15.902291983366013,16,512,1,0.0,1,1,1
11,512,512,16,16,2,107.80849994625896,58720256,isolated_text,151.08908305410296,0.0,151.08908305410296,528,0,1,0.21875,0,0,1
11,512,512,16,16,2,107.80849994625896,58720256,host_split_text,117.45658307336271,0.0,117.45658307336271,528,0,1,0.0,1,0,1
11,512,512,16,16,2,107.80849994625896,58720256,harness_memo_text,115.6656249659136,0.14408305287361145,115.8097080187872,528,0,1,0.0,1,0,1
11,512,512,16,16,2,107.80849994625896,58720256,pra_record_reprefill,115.34499994013458,0.14762498904019594,115.49262492917478,528,0,1,0.0,1,0,1
11,512,512,16,16,2,107.80849994625896,58720256,pra_native_kv,15.772584010846913,0.1545000122860074,15.92708402313292,16,512,1,0.0,1,1,1
11,512,512,16,16,3,107.80849994625896,58720256,isolated_text,148.27604196034372,0.0,148.27604196034372,528,0,1,0.17578125,0,0,1
11,512,512,16,16,3,107.80849994625896,58720256,host_split_text,116.20270903222263,0.0,116.20270903222263,528,0,1,0.0,1,0,1
11,512,512,16,16,3,107.80849994625896,58720256,harness_memo_text,115.07249996066093,0.14870800077915192,115.22120796144009,528,0,1,0.0,1,0,1
11,512,512,16,16,3,107.80849994625896,58720256,pra_record_reprefill,114.65804104227573,0.12920901644974947,114.78725005872548,528,0,1,0.0,1,0,1
11,512,512,16,16,3,107.80849994625896,58720256,pra_native_kv,15.459750080481172,0.13387505896389484,15.593625139445066,16,512,1,0.0,1,1,1
11,512,512,16,16,4,107.80849994625896,58720256,isolated_text,147.46058301534504,0.0,147.46058301534504,528,0,1,0.20703125,0,0,1
11,512,512,16,16,4,107.80849994625896,58720256,host_split_text,114.72629196941853,0.0,114.72629196941853,528,0,1,0.0,1,0,1
11,512,512,16,16,4,107.80849994625896,58720256,harness_memo_text,114.89412502851337,0.15220791101455688,115.04633293952793,528,0,1,0.0,1,0,1
11,512,512,16,16,4,107.80849994625896,58720256,pra_record_reprefill,114.29262498859316,0.142207951284945,114.4348329398781,528,0,1,0.0,1,0,1
11,512,512,16,16,4,107.80849994625896,58720256,pra_native_kv,15.546082984656096,0.13712502550333738,15.683208010159433,16,512,1,0.0,1,1,1
11,512,512,16,16,5,107.80849994625896,58720256,isolated_text,146.89687499776483,0.0,146.89687499776483,528,0,1,0.21875,0,0,1
11,512,512,16,16,5,107.80849994625896,58720256,host_split_text,114.02437498327345,0.0,114.02437498327345,528,0,1,0.0,1,0,1
11,512,512,16,16,5,107.80849994625896,58720256,harness_memo_text,114.41862490028143,0.15700003132224083,114.57562493160367,528,0,1,0.0,1,0,1
11,512,512,16,16,5,107.80849994625896,58720256,pra_record_reprefill,114.60770794656128,0.15016598626971245,114.75787393283099,528,0,1,0.0,1,0,1
11,512,512,16,16,5,107.80849994625896,58720256,pra_native_kv,15.506875002756715,0.14941603876650333,15.656291041523218,16,512,1,0.0,1,1,1
11,512,512,16,16,6,107.80849994625896,58720256,isolated_text,148.82787503302097,0.0,148.82787503302097,528,0,1,0.1953125,0,0,1
11,512,512,16,16,6,107.80849994625896,58720256,host_split_text,114.86762494314462,0.0,114.86762494314462,528,0,1,0.0,1,0,1
11,512,512,16,16,6,107.80849994625896,58720256,harness_memo_text,116.3590420037508,0.15525007620453835,116.51429207995534,528,0,1,0.0,1,0,1
11,512,512,16,16,6,107.80849994625896,58720256,pra_record_reprefill,117.36258398741484,0.15120801981538534,117.51379200723022,528,0,1,0.0,1,0,1
11,512,512,16,16,6,107.80849994625896,58720256,pra_native_kv,15.969541971571743,0.15920796431601048,16.128749935887754,16,512,1,0.0,1,1,1
11,512,512,16,16,7,107.80849994625896,58720256,isolated_text,157.05658309161663,0.0,157.05658309161663,528,0,1,0.2353515625,0,0,1
11,512,512,16,16,7,107.80849994625896,58720256,host_split_text,120.43070909567177,0.0,120.43070909567177,528,0,1,0.0,1,0,1
11,512,512,16,16,7,107.80849994625896,58720256,harness_memo_text,123.28004196751863,0.16741594299674034,123.44745791051537,528,0,1,0.0,1,0,1
11,512,512,16,16,7,107.80849994625896,58720256,pra_record_reprefill,123.77425003796816,0.16499997582286596,123.93925001379102,528,0,1,0.0,1,0,1
11,512,512,16,16,7,107.80849994625896,58720256,pra_native_kv,16.716584097594023,0.1724999165162444,16.889084014110267,16,512,1,0.0,1,1,1
11,512,512,16,16,8,107.80849994625896,58720256,isolated_text,160.3674169164151,0.0,160.3674169164151,528,0,1,0.15625,0,0,1
11,512,512,16,16,8,107.80849994625896,58720256,host_split_text,124.77920798119158,0.0,124.77920798119158,528,0,1,0.0,1,0,1
11,512,512,16,16,8,107.80849994625896,58720256,harness_memo_text,124.4667919818312,0.15604204963892698,124.62283403147012,528,0,1,0.0,1,0,1
11,512,512,16,16,8,107.80849994625896,58720256,pra_record_reprefill,123.52666689548641,0.15645800158381462,123.68312489707023,528,0,1,0.0,1,0,1
11,512,512,16,16,8,107.80849994625896,58720256,pra_native_kv,16.537792049348354,0.15733297914266586,16.69512502849102,16,512,1,0.0,1,1,1
11,512,512,16,16,9,107.80849994625896,58720256,isolated_text,157.63004205655307,0.0,157.63004205655307,528,0,1,0.265625,0,0,1
11,512,512,16,16,9,107.80849994625896,58720256,host_split_text,124.04333299491554,0.0,124.04333299491554,528,0,1,0.0,1,0,1
11,512,512,16,16,9,107.80849994625896,58720256,harness_memo_text,121.9918749993667,0.16854202840477228,122.16041702777147,528,0,1,0.0,1,0,1
11,512,512,16,16,9,107.80849994625896,58720256,pra_record_reprefill,122.23129195626825,0.1722089946269989,122.40350095089525,528,0,1,0.0,1,0,1
11,512,512,16,16,9,107.80849994625896,58720256,pra_native_kv,16.562458011321723,0.15233305748552084,16.714791068807244,16,512,1,0.0,1,1,1
11,512,512,17,16,10,107.80849994625896,58720256,isolated_text,157.6673750532791,0.0,157.6673750532791,529,0,1,0.27099609375,0,0,1
11,512,512,17,16,10,107.80849994625896,58720256,host_split_text,122.86429095547646,0.0,122.86429095547646,529,0,1,0.0,1,0,1
11,512,512,17,16,10,107.80849994625896,58720256,harness_memo_text,123.15466697327793,0.15854102093726397,123.31320799421519,529,0,1,0.0,1,0,1
11,512,512,17,16,10,107.80849994625896,58720256,pra_record_reprefill,123.54666693136096,0.1420830376446247,123.68874996900558,529,0,1,0.0,1,0,1
11,512,512,17,16,10,107.80849994625896,58720256,pra_native_kv,17.23220804706216,0.15762506518512964,17.38983311224729,17,512,1,0.0,1,1,1
11,512,512,17,16,11,107.80849994625896,58720256,isolated_text,156.11583308782429,0.0,156.11583308782429,529,0,1,0.21875,0,0,1
11,512,512,17,16,11,107.80849994625896,58720256,host_split_text,122.58141697384417,0.0,122.58141697384417,529,0,1,0.0,1,0,1
11,512,512,17,16,11,107.80849994625896,58720256,harness_memo_text,123.03895899094641,0.15683402307331562,123.19579301401973,529,0,1,0.0,1,0,1
11,512,512,17,16,11,107.80849994625896,58720256,pra_record_reprefill,121.8334169825539,0.15400000847876072,121.98741699103266,529,0,1,0.0,1,0,1
11,512,512,17,16,11,107.80849994625896,58720256,pra_native_kv,16.860957955941558,0.16029097605496645,17.021248931996524,17,512,1,0.0,1,1,1
11,512,512,17,16,12,107.80849994625896,58720256,isolated_text,154.75720900576562,0.0,154.75720900576562,529,0,1,0.234375,0,0,1
11,512,512,17,16,12,107.80849994625896,58720256,host_split_text,120.16925006173551,0.0,120.16925006173551,529,0,1,0.0,1,0,1
11,512,512,17,16,12,107.80849994625896,58720256,harness_memo_text,118.8012920320034,0.14345801901072264,118.94475005101413,529,0,1,0.0,1,0,1
11,512,512,17,16,12,107.80849994625896,58720256,pra_record_reprefill,117.61825007852167,0.16741699073463678,117.7856670692563,529,0,1,0.0,1,0,1
11,512,512,17,16,12,107.80849994625896,58720256,pra_native_kv,16.32220798637718,0.13812503311783075,16.46033301949501,17,512,1,0.0,1,1,1
11,512,512,17,16,13,107.80849994625896,58720256,isolated_text,149.58295796532184,0.0,149.58295796532184,529,0,1,0.28125,0,0,1
11,512,512,17,16,13,107.80849994625896,58720256,host_split_text,116.33629200514406,0.0,116.33629200514406,529,0,1,0.0,1,0,1
11,512,512,17,16,13,107.80849994625896,58720256,harness_memo_text,115.49337499309331,0.15075004193931818,115.64412503503263,529,0,1,0.0,1,0,1
11,512,512,17,16,13,107.80849994625896,58720256,pra_record_reprefill,115.56300008669496,0.14712498523294926,115.7101250719279,529,0,1,0.0,1,0,1
11,512,512,17,16,13,107.80849994625896,58720256,pra_native_kv,16.074166051112115,0.15420897398144007,16.228375025093555,17,512,1,0.0,1,1,1
11,512,512,17,16,14,107.80849994625896,58720256,isolated_text,149.69608304090798,0.0,149.69608304090798,529,0,1,0.25,0,0,1
11,512,512,17,16,14,107.80849994625896,58720256,host_split_text,117.16424999758601,0.0,117.16424999758601,529,0,1,0.0,1,0,1
11,512,512,17,16,14,107.80849994625896,58720256,harness_memo_text,115.96566694788635,0.15466695185750723,116.12033389974385,529,0,1,0.0,1,0,1
11,512,512,17,16,14,107.80849994625896,58720256,pra_record_reprefill,115.29041605535895,0.15475007239729166,115.44516612775624,529,0,1,0.0,1,0,1
11,512,512,17,16,14,107.80849994625896,58720256,pra_native_kv,16.05299999937415,0.15008298214524984,16.2030829815194,17,512,1,0.0,1,1,1
11,512,512,17,16,15,107.80849994625896,58720256,isolated_text,146.7406249139458,0.0,146.7406249139458,529,0,1,0.25,0,0,1
11,512,512,17,16,15,107.80849994625896,58720256,host_split_text,114.98412501532584,0.0,114.98412501532584,529,0,1,0.0,1,0,1
11,512,512,17,16,15,107.80849994625896,58720256,harness_memo_text,127.0064590498805,0.16950001008808613,127.17595905996859,529,0,1,0.0,1,0,1
11,512,512,17,16,15,107.80849994625896,58720256,pra_record_reprefill,127.7500829892233,0.14545803423970938,127.89554102346301,529,0,1,0.0,1,0,1
11,512,512,17,16,15,107.80849994625896,58720256,pra_native_kv,19.98700003605336,0.17195800319314003,20.1589580392465,17,512,1,0.0,1,1,1
11,2048,2048,16,1,0,486.2236250191927,234881024,isolated_text,664.1101250424981,0.0,664.1101250424981,2064,0,1,0.1953125,0,0,1
11,2048,2048,16,1,0,486.2236250191927,234881024,host_split_text,510.9236250864342,0.0,510.9236250864342,2064,0,1,0.0,1,0,1
11,2048,2048,16,1,0,486.2236250191927,234881024,harness_memo_text,514.1872499370947,0.14625000767409801,514.3334999447688,2064,0,1,0.0,1,0,1
11,2048,2048,16,1,0,486.2236250191927,234881024,pra_record_reprefill,507.3060418944806,0.12974999845027924,507.43579189293087,2064,0,1,0.0,1,0,1
11,2048,2048,16,1,0,486.2236250191927,234881024,pra_native_kv,25.72370902635157,0.14999997802078724,25.87370900437236,16,2048,1,0.0,1,1,1
11,2048,2048,16,2,0,480.38895800709724,234881024,isolated_text,631.2022909987718,0.0,631.2022909987718,2064,0,1,0.1953125,0,0,1
11,2048,2048,16,2,0,480.38895800709724,234881024,host_split_text,491.946000023745,0.0,491.946000023745,2064,0,1,0.0,1,0,1
11,2048,2048,16,2,0,480.38895800709724,234881024,harness_memo_text,488.81966702174395,0.15350000467151403,488.97316702641547,2064,0,1,0.0,1,0,1
11,2048,2048,16,2,0,480.38895800709724,234881024,pra_record_reprefill,484.91933394689113,0.14737492892891169,485.06670887582004,2064,0,1,0.0,1,0,1
11,2048,2048,16,2,0,480.38895800709724,234881024,pra_native_kv,24.81487498153001,0.15112501569092274,24.965999997220933,16,2048,1,0.0,1,1,1
11,2048,2048,16,2,1,480.38895800709724,234881024,isolated_text,656.1808750266209,0.0,656.1808750266209,2064,0,1,0.28125,0,0,1
11,2048,2048,16,2,1,480.38895800709724,234881024,host_split_text,479.848749935627,0.0,479.848749935627,2064,0,1,0.0,1,0,1
11,2048,2048,16,2,1,480.38895800709724,234881024,harness_memo_text,534.3496249988675,0.15983404591679573,534.5094590447843,2064,0,1,0.0,1,0,1
11,2048,2048,16,2,1,480.38895800709724,234881024,pra_record_reprefill,531.6629579756409,0.1537500647827983,531.8167080404237,2064,0,1,0.0,1,0,1
11,2048,2048,16,2,1,480.38895800709724,234881024,pra_native_kv,26.765124988742173,0.15841703861951828,26.92354202736169,16,2048,1,0.0,1,1,1
11,2048,2048,16,4,0,504.52320801559836,234881024,isolated_text,653.9711250225082,0.0,653.9711250225082,2064,0,1,0.1953125,0,0,1
11,2048,2048,16,4,0,504.52320801559836,234881024,host_split_text,517.2862089239061,0.0,517.2862089239061,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,0,504.52320801559836,234881024,harness_memo_text,504.0751670021564,0.15716697089374065,504.2323339730501,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,0,504.52320801559836,234881024,pra_record_reprefill,494.4813339971006,0.1425000373274088,494.623834034428,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,0,504.52320801559836,234881024,pra_native_kv,25.63945797737688,0.16216596122831106,25.80162393860519,16,2048,1,0.0,1,1,1
11,2048,2048,16,4,1,504.52320801559836,234881024,isolated_text,629.0221250383183,0.0,629.0221250383183,2064,0,1,0.28125,0,0,1
11,2048,2048,16,4,1,504.52320801559836,234881024,host_split_text,489.0679579693824,0.0,489.0679579693824,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,1,504.52320801559836,234881024,harness_memo_text,491.29595805425197,0.1514999894425273,491.4474580436945,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,1,504.52320801559836,234881024,pra_record_reprefill,482.8844160074368,0.1473750453442335,483.03179105278105,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,1,504.52320801559836,234881024,pra_native_kv,24.76287493482232,0.1527499407529831,24.915624875575304,16,2048,1,0.0,1,1,1
11,2048,2048,16,4,2,504.52320801559836,234881024,isolated_text,609.4344999874011,0.0,609.4344999874011,2064,0,1,0.234375,0,0,1
11,2048,2048,16,4,2,504.52320801559836,234881024,host_split_text,475.9468750562519,0.0,475.9468750562519,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,2,504.52320801559836,234881024,harness_memo_text,476.2670419877395,0.15499989967793226,476.42204188741744,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,2,504.52320801559836,234881024,pra_record_reprefill,471.0182499838993,0.15087495557963848,471.16912493947893,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,2,504.52320801559836,234881024,pra_native_kv,24.388583027757704,0.1515829935669899,24.540166021324694,16,2048,1,0.0,1,1,1
11,2048,2048,16,4,3,504.52320801559836,234881024,isolated_text,627.8293329523876,0.0,627.8293329523876,2064,0,1,0.25,0,0,1
11,2048,2048,16,4,3,504.52320801559836,234881024,host_split_text,463.9287500176579,0.0,463.9287500176579,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,3,504.52320801559836,234881024,harness_memo_text,487.5246670562774,0.16012496780604124,487.68479202408344,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,3,504.52320801559836,234881024,pra_record_reprefill,472.7865000022575,0.15054200775921345,472.93704201001674,2064,0,1,0.0,1,0,1
11,2048,2048,16,4,3,504.52320801559836,234881024,pra_native_kv,24.602125049568713,0.15412503853440285,24.756250088103116,16,2048,1,0.0,1,1,1
11,2048,2048,16,8,0,468.7978329602629,234881024,isolated_text,663.923625019379,0.0,663.923625019379,2064,0,1,0.1953125,0,0,1
11,2048,2048,16,8,0,468.7978329602629,234881024,host_split_text,509.3761249445379,0.0,509.3761249445379,2064,0,1,0.0,1,0,1
