active_kv_bytes,all_evidence_recall,any_evidence_recall,best_evidence_rank,candidate_chunks,candidate_gists,center_policy,chunks_materialized,cpu_to_gpu_selected_kv_bytes,dataset,detail_kv_bytes,example_id,extra_routing_cache_fraction,gist_count,gist_mode,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_actual_gists_per_chunk,mean_selected_normalized_position,median_selected_normalized_position,mrr,native_token_max_rank_correlation,native_token_max_score_correlation,native_token_mean_rank_correlation,native_token_mean_score_correlation,packed_index_build_seconds,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_gist_bytes,routing_representation,score_position_correlation,seed,selected_chunks,selected_fraction,source_tokens,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds,winning_gist_evidence_recall
524288,0.0,1.0,7,46,46,exact,4,524288,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,mean,0.08695652173913043,0.0,128,1.0,0.7434842249657064,0.8120713305898491,0.14285714285714285,0.537498459144883,0.45694784713735304,0.9948192938619579,0.9966006808545449,0.0016330000071320683,0.0,1.0,0.0,1.0,32,94208,post_rope_key,0.6347980365435406,20260811,8,0.17391304347826086,1458,0.5,8,4.817200009711087e-05,0.001922100002411753,0.0
524288,1.0,1.0,7,46,46,exact,4,524288,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,mean,0.08695652173913043,0.0,128,1.0,0.7431841563786008,0.8120713305898491,0.14285714285714285,0.537498459144883,0.45694784713735304,0.9948192938619579,0.9966006808545449,0.0016330000071320683,0.0,1.0,0.0,1.0,32,94208,post_rope_key,0.6347980365435406,20260811,16,0.34782608695652173,1458,1.0,16,3.3907999750226736e-05,0.0022933000000193715,0.0
393216,0.0,0.0,7,38,38,exact,3,393216,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,mean,0.07894736842105263,0.0,96,1.0,0.6931567328918322,0.6490066225165563,0.14285714285714285,0.6334391071233175,0.5150368452223697,0.9964985228143121,0.9970179862523872,0.001623600022867322,0.0,1.0,0.0,1.0,32,77824,post_rope_key,0.5539306002452203,20260811,3,0.07894736842105263,1208,0.0,3,5.606800084933639e-05,0.0020014200010336934,0.0
524288,0.0,1.0,7,38,38,exact,4,524288,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,mean,0.10526315789473684,0.0,128,1.0,0.6519039735099338,0.6225165562913908,0.14285714285714285,0.6334391071233175,0.5150368452223697,0.9964985228143121,0.9970179862523872,0.001623600022867322,0.0,1.0,0.0,1.0,32,77824,post_rope_key,0.5539306002452203,20260811,8,0.21052631578947367,1208,0.5,8,3.315599984489381e-05,0.0017653000017162413,0.0
524288,1.0,1.0,7,38,38,exact,4,524288,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,mean,0.10526315789473684,0.0,128,1.0,0.6901903973509934,0.7152317880794702,0.14285714285714285,0.6334391071233175,0.5150368452223697,0.9964985228143121,0.9970179862523872,0.001623600022867322,0.0,1.0,0.0,1.0,32,77824,post_rope_key,0.5539306002452203,20260811,16,0.42105263157894735,1208,1.0,16,3.3419999526813625e-05,0.002119860000675544,0.0
393216,0.0,1.0,2,45,45,exact,3,393216,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,mean,0.06666666666666667,0.3333333333333333,96,1.0,0.745842117591942,0.8657765284609978,0.5,0.5318840579710145,0.4073095348878571,0.9918313570487483,0.9972851504650799,0.0014612000086344779,0.0,1.0,1.0,1.0,32,92160,post_rope_key,0.7373471496402183,20260811,3,0.06666666666666667,1423,0.3333333333333333,3,3.409600001759827e-05,0.002331759996013716,0.0
524288,0.0,1.0,2,45,45,exact,4,524288,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,mean,0.08888888888888889,0.3333333333333333,128,1.0,0.7730147575544624,0.8545326774420239,0.5,0.5318840579710145,0.4073095348878571,0.9918313570487483,0.9972851504650799,0.0014612000086344779,0.0,1.0,1.0,1.0,32,92160,post_rope_key,0.7373471496402183,20260811,8,0.17777777777777778,1423,0.3333333333333333,8,9.150399942882359e-05,0.002110799995716661,0.0
524288,0.0,1.0,2,45,45,exact,4,524288,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,mean,0.08888888888888889,0.3333333333333333,128,1.0,0.7599920941672523,0.798313422347154,0.5,0.5318840579710145,0.4073095348878571,0.9918313570487483,0.9972851504650799,0.0014612000086344779,0.0,1.0,1.0,1.0,32,92160,post_rope_key,0.7373471496402183,20260811,16,0.35555555555555557,1423,0.3333333333333333,16,3.371200058609247e-05,0.002395439997781068,0.0
352256,0.0,0.0,22,61,61,exact,3,352256,hotpotqa,7954432,5a7415cf55429979e28828a6,0.015705458290422244,1,mean,0.04918032786885246,0.0,86,1.0,0.8642293168554754,0.9309989701338826,0.045454545454545456,0.6290851401374934,0.5111798793877403,0.9935483870967742,0.9961263942776097,0.0019183999975211918,0.0,0.0,0.0,0.0,32,124928,post_rope_key,0.5922533496315175,20260811,3,0.04918032786885246,1942,0.0,3,4.13799996022135e-05,0.002093660004902631,0.0
483328,0.0,0.0,22,61,61,exact,4,483328,hotpotqa,7954432,5a7415cf55429979e28828a6,0.015705458290422244,1,mean,0.06557377049180328,0.0,118,1.0,0.772077754891864,0.8074150360453141,0.045454545454545456,0.6290851401374934,0.5111798793877403,0.9935483870967742,0.9961263942776097,0.0019183999975211918,0.0,0.0,0.0,0.0,32,124928,post_rope_key,0.5922533496315175,20260811,8,0.13114754098360656,1942,0.0,8,3.3128000795841215e-05,0.001642360002733767,0.0
483328,0.0,0.0,22,61,61,exact,4,483328,hotpotqa,7954432,5a7415cf55429979e28828a6,0.015705458290422244,1,mean,0.06557377049180328,0.0,118,1.0,0.6733715242018538,0.6426364572605561,0.045454545454545456,0.6290851401374934,0.5111798793877403,0.9935483870967742,0.9961263942776097,0.0019183999975211918,0.0,0.0,0.0,0.0,32,124928,post_rope_key,0.5922533496315175,20260811,16,0.26229508196721313,1942,0.0,16,3.417199943214655e-05,0.0025479600008111447,0.0
393216,0.0,0.0,100,167,167,exact,3,393216,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.01564256275758711,1,mean,0.017964071856287425,0.0,96,1.0,0.9461720994130136,0.9801423754215062,0.01,0.6321967244858702,0.6652936434769697,0.9976945746272735,0.9971653650234952,0.003280000004451722,0.0,0.0,0.0,0.0,32,342016,post_rope_key,0.827905100169588,20260811,3,0.017964071856287425,5338,0.0,3,4.491599975153804e-05,0.0018496599979698658,0.0
524288,0.0,0.0,100,167,167,exact,4,524288,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.01564256275758711,1,mean,0.023952095808383235,0.0,128,1.0,0.926938928437617,0.9171974522292994,0.01,0.6321967244858702,0.6652936434769697,0.9976945746272735,0.9971653650234952,0.003280000004451722,0.0,0.0,0.0,0.0,32,342016,post_rope_key,0.827905100169588,20260811,8,0.04790419161676647,5338,0.0,8,4.480800009332597e-05,0.0017815800034441053,0.0
524288,0.0,0.0,100,167,167,exact,4,524288,qasper,21864448,1603.01514:111afb77cfbf4c98e0458606378fa63a0e965e36,0.01564256275758711,1,mean,0.023952095808383235,0.0,128,1.0,0.9194103596852754,0.9171974522292994,0.01,0.6321967244858702,0.6652936434769697,0.9976945746272735,0.9971653650234952,0.003280000004451722,0.0,0.0,0.0,0.0,32,342016,post_rope_key,0.827905100169588,20260811,16,0.09580838323353294,5338,0.0,16,3.6860000109300016e-05,0.0021322400018107144,0.0
393216,0.0,0.0,103,182,182,exact,3,393216,qasper,23826432,1809.03449:52f9cd05d8312ae3c7a43689804bac63f7cac34b,0.015643802647412757,1,mean,0.016483516483516484,0.0,96,1.0,0.9159360495100568,0.9159360495100567,0.009708737864077669,0.6401885483560983,0.695361867314934,0.9957510930827935,0.9961871576934652,0.0027911000070162117,0.0,0.0,0.0,0.0,32,372736,post_rope_key,0.8455428594542065,20260811,3,0.016483516483516484,5817,0.0,3,7.16799998190254e-05,0.0023967200017068536,0.0
524288,0.0,0.0,103,182,182,exact,4,524288,qasper,23826432,1809.03449:52f9cd05d8312ae3c7a43689804bac63f7cac34b,0.015643802647412757,1,mean,0.02197802197802198,0.0,128,1.0,0.8746776689014957,0.9021832559738697,0.009708737864077669,0.6401885483560983,0.695361867314934,0.9957510930827935,0.9961871576934652,0.0027911000070162117,0.0,0.0,0.0,0.0,32,372736,post_rope_key,0.8455428594542065,20260811,8,0.04395604395604396,5817,0.0,8,3.625600016675889e-05,0.007020179997198284,0.0
524288,0.0,0.0,103,182,182,exact,4,524288,qasper,23826432,1809.03449:52f9cd05d8312ae3c7a43689804bac63f7cac34b,0.015643802647412757,1,mean,0.02197802197802198,0.0,128,1.0,0.874333849063091,0.9021832559738697,0.009708737864077669,0.6401885483560983,0.695361867314934,0.9957510930827935,0.9961871576934652,0.0027911000070162117,0.0,0.0,0.0,0.0,32,372736,post_rope_key,0.8455428594542065,20260811,16,0.08791208791208792,5817,0.0,16,3.703200025483966e-05,0.001824740000301972,0.0
393216,0.0,0.0,105,180,180,exact,3,393216,qasper,23556096,1909.03405:7b4fb6da74e6bd1baea556788a02969134cf0800,0.01564945226917058,1,mean,0.016666666666666666,0.0,96,1.0,0.9338665739291718,0.9375760737263085,0.009523809523809525,0.6652039939797779,0.702033153579797,0.9968990653087515,0.9967956722294088,0.0028840999875683337,0.0,0.0,0.0,0.0,32,368640,post_rope_key,0.8352902649420985,20260811,3,0.016666666666666666,5751,0.0,3,4.960799938999116e-05,0.0017966600018553436,0.0
524288,0.0,0.0,105,180,180,exact,4,524288,qasper,23556096,1909.03405:7b4fb6da74e6bd1baea556788a02969134cf0800,0.01564945226917058,1,mean,0.022222222222222223,0.0,128,1.0,0.9007129194922622,0.9181011997913406,0.009523809523809525,0.6652039939797779,0.702033153579797,0.9968990653087515,0.9967956722294088,0.0028840999875683337,0.0,0.0,0.0,0.0,32,368640,post_rope_key,0.8352902649420985,20260811,8,0.044444444444444446,5751,0.0,8,3.6475999513641e-05,0.0015209800039883703,0.0
524288,0.0,0.0,105,180,180,exact,4,524288,qasper,23556096,1909.03405:7b4fb6da74e6bd1baea556788a02969134cf0800,0.01564945226917058,1,mean,0.022222222222222223,0.0,128,1.0,0.889584420100852,0.9125369500956355,0.009523809523809525,0.6652039939797779,0.702033153579797,0.9968990653087515,0.9967956722294088,0.0028840999875683337,0.0,0.0,0.0,0.0,32,368640,post_rope_key,0.8352902649420985,20260811,16,0.08888888888888889,5751,0.0,16,3.835200099274516e-05,0.0022312199987936767,0.0
393216,0.0,0.0,59,122,122,exact,3,393216,qasper,15974400,1802.08636:f03112b868b658c954db62fc64430bebbaa7d9e0,0.01564102564102564,1,mean,0.02459016393442623,0.0,96,1.0,0.9531623931623932,0.9558974358974359,0.01694915254237288,0.6786487893586322,0.5014331712549384,0.9954447446699144,0.9966152051202044,0.002103099977830425,0.0,0.0,0.0,0.0,32,249856,post_rope_key,0.5179333220589596,20260811,3,0.02459016393442623,3900,0.0,3,4.296400002203882e-05,0.0019984800019301474,0.0
524288,0.0,0.0,59,122,122,exact,4,524288,qasper,15974400,1802.08636:f03112b868b658c954db62fc64430bebbaa7d9e0,0.01564102564102564,1,mean,0.03278688524590164,0.0,128,1.0,0.8666666666666667,0.9435897435897436,0.01694915254237288,0.6786487893586322,0.5014331712549384,0.9954447446699144,0.9966152051202044,0.002103099977830425,0.0,0.0,0.0,0.0,32,249856,post_rope_key,0.5179333220589596,20260811,8,0.06557377049180328,3900,0.0,8,4.192800028249622e-05,0.0021964000014122577,0.0
524288,0.0,0.0,59,122,122,exact,4,524288,qasper,15974400,1802.08636:f03112b868b658c954db62fc64430bebbaa7d9e0,0.01564102564102564,1,mean,0.03278688524590164,0.0,128,1.0,0.7779166666666667,0.918974358974359,0.01694915254237288,0.6786487893586322,0.5014331712549384,0.9954447446699144,0.9966152051202044,0.002103099977830425,0.0,0.0,0.0,0.0,32,249856,post_rope_key,0.5179333220589596,20260811,16,0.13114754098360656,3900,0.0,16,4.029999952763319e-05,0.002220039995154366,0.0
372736,0.0,0.0,55,137,137,exact,3,372736,qasper,17936384,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,0.01564284083124001,1,mean,0.021897810218978103,0.0,91,1.0,0.9802466316510619,0.9755651975336835,0.01818181818181818,0.6473395343263806,0.5559097079530612,0.9949805616465524,0.9954686326981487,0.0021720000077039003,0.0,0.0,0.0,0.0,32,280576,post_rope_key,0.6515935561154821,20260811,3,0.021897810218978103,4379,0.0,3,4.980799974873662e-05,0.002159279998159036,0.0
503808,0.0,0.0,55,137,137,exact,4,503808,qasper,17936384,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,0.01564284083124001,1,mean,0.029197080291970802,0.0,123,1.0,0.9581382735784426,0.9646037908198218,0.01818181818181818,0.6473395343263806,0.5559097079530612,0.9949805616465524,0.9954686326981487,0.0021720000077039003,0.0,0.0,0.0,0.0,32,280576,post_rope_key,0.6515935561154821,20260811,8,0.058394160583941604,4379,0.0,8,4.3648000573739406e-05,0.001590040000155568,0.0
503808,0.0,0.0,55,137,137,exact,4,503808,qasper,17936384,1809.00540:a99fdd34422f4231442c220c97eafc26c76508dd,0.01564284083124001,1,mean,0.029197080291970802,0.0,123,1.0,0.9321406142955012,0.9426809773920987,0.01818181818181818,0.6473395343263806,0.5559097079530612,0.9949805616465524,0.9954686326981487,0.0021720000077039003,0.0,0.0,0.0,0.0,32,280576,post_rope_key,0.6515935561154821,20260811,16,0.11678832116788321,4379,0.0,16,4.270399920642376e-05,0.0016685200040228664,0.0
323584,0.0,0.0,62,132,132,exact,3,323584,qasper,17231872,1810.08699:1f085b9bb7bfd0d6c8cba1a9d73f08fcf2da7590,0.015688138816258617,1,mean,0.022727272727272728,0.0,79,1.0,0.9818160209175185,0.9850249584026622,0.016129032258064516,0.6308117958486046,0.5296572220871488,0.9943974046819658,0.9944313336813214,0.002394699986325577,0.0,0.0,0.0,0.0,32,270336,post_rope_key,0.5407729669051848,20260811,3,0.022727272727272728,4207,0.0,3,3.890799940563738e-05,0.0024239799997303633,0.0
454656,0.0,0.0,62,132,132,exact,4,454656,qasper,17231872,1810.08699:1f085b9bb7bfd0d6c8cba1a9d73f08fcf2da7590,0.015688138816258617,1,mean,0.030303030303030304,0.0,111,1.0,0.9629040884240552,0.9698122177323509,0.016129032258064516,0.6308117958486046,0.5296572220871488,0.9943974046819658,0.9944313336813214,0.002394699986325577,0.0,0.0,0.0,0.0,32,270336,post_rope_key,0.5407729669051848,20260811,8,0.06060606060606061,4207,0.0,8,5.31160004902631e-05,0.0014653599995654077,0.0
454656,0.0,0.0,62,132,132,exact,4,454656,qasper,17231872,1810.08699:1f085b9bb7bfd0d6c8cba1a9d73f08fcf2da7590,0.015688138816258617,1,mean,0.030303030303030304,0.0,111,1.0,0.8346728666508201,0.9241739957214167,0.016129032258064516,0.6308117958486046,0.5296572220871488,0.9943974046819658,0.9944313336813214,0.002394699986325577,0.0,0.0,0.0,0.0,32,270336,post_rope_key,0.5407729669051848,20260811,16,0.12121212121212122,4207,0.0,16,5.9708000626415015e-05,0.0016521800018381328,0.0
393216,0.0,0.0,29,104,104,exact,3,393216,qasper,13594624,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,0.01566736968966556,1,mean,0.028846153846153848,0.0,96,1.0,0.49974892035753743,0.5447423922868334,0.034482758620689655,0.6812637531779575,0.5166501026464988,0.9943213796011138,0.9948668187858406,0.0021545999916270375,0.0,0.0,0.0,0.0,32,212992,post_rope_key,0.20751820381411387,20260811,3,0.028846153846153848,3319,0.0,3,4.927200032398105e-05,0.0017856799997389317,0.0
524288,0.0,0.0,29,104,104,exact,4,524288,qasper,13594624,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,0.01566736968966556,1,mean,0.038461538461538464,0.0,128,1.0,0.5531786682735764,0.467610726122326,0.034482758620689655,0.6812637531779575,0.5166501026464988,0.9943213796011138,0.9948668187858406,0.0021545999916270375,0.0,0.0,0.0,0.0,32,212992,post_rope_key,0.20751820381411387,20260811,8,0.07692307692307693,3319,0.0,8,3.931200015358627e-05,0.0019468999991659075,0.0
524288,0.0,0.0,29,104,104,exact,4,524288,qasper,13594624,1907.09369:fd2c6c26fd0ab3c10aae4f2550c5391576a77491,0.01566736968966556,1,mean,0.038461538461538464,0.0,128,1.0,0.5290750225971679,0.5399216631515518,0.034482758620689655,0.6812637531779575,0.5166501026464988,0.9943213796011138,0.9948668187858406,0.0021545999916270375,0.0,0.0,0.0,0.0,32,212992,post_rope_key,0.20751820381411387,20260811,16,0.15384615384615385,3319,0.0,16,0.0001408999995328486,0.0022873399953823536,0.0
393216,0.0,0.0,109,191,191,exact,3,393216,qasper,24907776,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,0.015704653839828976,1,mean,0.015706806282722512,0.0,96,1.0,0.8726634873650166,0.8709093899029765,0.009174311926605505,0.660374442053624,0.7149415126141179,0.9952711439138318,0.9970397498833904,0.0024033999943640083,0.0,0.0,0.0,0.0,32,391168,post_rope_key,0.8621529649329853,20260811,3,0.015706806282722512,6081,0.0,3,4.51760005671531e-05,0.0024926200043410064,0.0
524288,0.0,0.0,109,191,191,exact,4,524288,qasper,24907776,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,0.015704653839828976,1,mean,0.020942408376963352,0.0,128,1.0,0.8393356355862522,0.8630159513237954,0.009174311926605505,0.660374442053624,0.7149415126141179,0.9952711439138318,0.9970397498833904,0.0024033999943640083,0.0,0.0,0.0,0.0,32,391168,post_rope_key,0.8621529649329853,20260811,8,0.041884816753926704,6081,0.0,8,4.2027999879792335e-05,0.002106879994971678,0.0
524288,0.0,0.0,109,191,191,exact,4,524288,qasper,24907776,1804.07789:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,0.015704653839828976,1,mean,0.020942408376963352,0.0,128,1.0,0.8577536589376747,0.8682782437099161,0.009174311926605505,0.660374442053624,0.7149415126141179,0.9952711439138318,0.9970397498833904,0.0024033999943640083,0.0,0.0,0.0,0.0,32,391168,post_rope_key,0.8621529649329853,20260811,16,0.08376963350785341,6081,0.0,16,4.1700000874698165e-05,0.002217200002633035,0.0
393216,0.0,0.0,10,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.43738977072310403,0.3470899470899471,0.1,0.5589673796549575,0.7371306102615731,0.1877118891160446,0.28936699407168887,0.0015497000131290406,0.0,1.0,0.0,0.0,32,122880,pre_rope_key,-0.03123230082819273,20260811,3,0.05,1890,0.0,3,3.9636000292375686e-05,0.00207067999872379,0.0
524288,0.0,0.0,10,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.42328042328042326,0.41481481481481486,0.1,0.5589673796549575,0.7371306102615731,0.1877118891160446,0.28936699407168887,0.0015497000131290406,0.0,1.0,0.0,0.0,32,122880,pre_rope_key,-0.03123230082819273,20260811,8,0.13333333333333333,1890,0.0,8,3.821199992671609e-05,0.0023174600035417827,0.0
524288,0.0,1.0,10,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.4746362433862434,0.4486772486772487,0.1,0.5589673796549575,0.7371306102615731,0.1877118891160446,0.28936699407168887,0.0015497000131290406,0.0,1.0,0.0,0.0,32,122880,pre_rope_key,-0.03123230082819273,20260811,16,0.26666666666666666,1890,0.5,16,6.388399982824922e-05,0.0014318800007458777,0.0
315392,0.0,0.0,20,65,65,exact,3,315392,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.01576904415332363,1,mean,0.046153846153846156,0.0,77,1.0,0.5651787158337377,0.5667151868025231,0.05,0.4877121297582971,0.6189382329926996,0.13335810251770608,0.23314397768744527,0.0015758000081405044,0.0,0.0,0.0,0.0,32,133120,pre_rope_key,0.11358574856921762,20260811,3,0.046153846153846156,2061,0.0,3,3.7628000136464834e-05,0.0024602200021035968,0.0
446464,0.0,0.0,20,65,65,exact,4,446464,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.01576904415332363,1,mean,0.06153846153846154,0.0,109,1.0,0.4885067928190199,0.44250363901018924,0.05,0.4877121297582971,0.6189382329926996,0.13335810251770608,0.23314397768744527,0.0015758000081405044,0.0,0.0,0.0,0.0,32,133120,pre_rope_key,0.11358574856921762,20260811,8,0.12307692307692308,2061,0.0,8,5.595199996605516e-05,0.001511099998606369,0.0
