active_kv_bytes,all_evidence_recall,any_evidence_recall,candidate_gists,center_policy,dataset,examples,extra_routing_cache_fraction,gist_count,gist_mode,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_actual_gists_per_chunk,mean_selected_normalized_position,mrr,native_token_max_rank_correlation,native_token_max_score_correlation,native_token_mean_rank_correlation,native_token_mean_score_correlation,packed_index_build_seconds,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_representation,score_position_correlation,selected_fraction,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds,winning_gist_evidence_recall
498176.0,0.125,0.75,52.375,exact,hotpotqa,8,0.015777304276643152,1,mean,0.07918556169068056,0.22916666666666666,121.625,1.0,0.49658876267430657,0.471875,0.5938589383661872,0.7176944601571679,0.22887144241926,0.27526870403322184,0.0015918874996714294,0.375,0.875,0.5,0.75,32,pre_rope_key,0.04046698244420025,0.1583711233813611,0.4166666666666667,8,4.6351999772014095e-05,0.001729920000070706,0.0
498176.0,0.5,0.875,52.375,exact,hotpotqa,8,0.015777304276643152,1,mean,0.07918556169068056,0.22916666666666666,121.625,1.0,0.5064910424928445,0.471875,0.5938589383661872,0.7176944601571679,0.22887144241926,0.27526870403322184,0.0015918874996714294,0.375,0.875,0.5,0.75,32,pre_rope_key,0.04046698244420025,0.3167422467627222,0.6875,16,5.18999999621883e-05,0.0018006100013735703,0.0
393216.0,0.125,0.25,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.020610307752003,0.1875,96.0,1.0,0.4319875352603438,0.21255675747863248,-0.07248933335738249,-0.09538044594896167,0.046705944078783014,0.03796344059033855,0.0027413499919930473,0.125,0.625,0.25,0.375,32,attention_input_hidden_state,-0.046057770991818424,0.020610307752003,0.1875,3,5.4701500048395246e-05,0.0019315049983561039,0.0
508416.0,0.125,0.375,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.027480410336004,0.1875,124.125,1.0,0.5005542342168983,0.21255675747863248,-0.07248933335738249,-0.09538044594896167,0.046705944078783014,0.03796344059033855,0.0027413499919930473,0.125,0.625,0.25,0.375,32,attention_input_hidden_state,-0.046057770991818424,0.054960820672008,0.25,8,4.867449999437667e-05,0.0019868550014507493,0.0
508416.0,0.5,0.625,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.027480410336004,0.1875,124.125,1.0,0.48791250261415336,0.21255675747863248,-0.07248933335738249,-0.09538044594896167,0.046705944078783014,0.03796344059033855,0.0027413499919930473,0.125,0.625,0.25,0.375,32,attention_input_hidden_state,-0.046057770991818424,0.109921641344016,0.5625,16,4.753200017148629e-05,0.002126689999568043,0.0
384512.0,0.0,0.0,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.020610307752003,0.0,93.875,1.0,0.878043134598255,0.012445898865498753,0.5827554511234933,0.5689463810681613,0.9025645047478972,0.9229501733612344,0.0021665749918611255,0.0,0.0,0.0,0.0,32,centered_rope_key,0.6275444766572533,0.020610307752003,0.0,3,4.6822500153211876e-05,0.0020904649994918146,0.0
513536.0,0.0,0.0,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.027480410336004,0.0,125.375,1.0,0.844904612323203,0.012445898865498753,0.5827554511234933,0.5689463810681613,0.9025645047478972,0.9229501733612344,0.0021665749918611255,0.0,0.0,0.0,0.0,32,centered_rope_key,0.6275444766572533,0.054960820672008,0.0,8,4.8261500342050565e-05,0.0019472950014460366,0.0
513536.0,0.0,0.0,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.027480410336004,0.0,125.375,1.0,0.8059923726444844,0.012445898865498753,0.5827554511234933,0.5689463810681613,0.9025645047478972,0.9229501733612344,0.0021665749918611255,0.0,0.0,0.0,0.0,32,centered_rope_key,0.6275444766572533,0.109921641344016,0.0,16,5.252000002656132e-05,0.0017184950011142064,0.0
381952.0,0.0,0.0,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.020610307752003,0.0,93.25,1.0,0.8854515220382212,0.015518702614679742,0.6545034476983681,0.6101600476159332,0.9955949959415246,0.9960712418894093,0.002522874994610902,0.0,0.0,0.0,0.0,32,post_rope_key,0.6610886547990773,0.020610307752003,0.0,3,4.9041499878512695e-05,0.0021128850006789436,0.0
513024.0,0.0,0.0,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.027480410336004,0.0,125.25,1.0,0.860319106170046,0.015518702614679742,0.6545034476983681,0.6101600476159332,0.9955949959415246,0.9960712418894093,0.002522874994610902,0.0,0.0,0.0,0.0,32,post_rope_key,0.6610886547990773,0.054960820672008,0.0,8,4.21965001442004e-05,0.002453539999987697,0.0
513024.0,0.0,0.0,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.027480410336004,0.0,125.25,1.0,0.8268609322496311,0.015518702614679742,0.6545034476983681,0.6101600476159332,0.9955949959415246,0.9960712418894093,0.002522874994610902,0.0,0.0,0.0,0.0,32,post_rope_key,0.6610886547990773,0.109921641344016,0.0,16,5.469450014061295e-05,0.0020291849999921397,0.0
393216.0,0.125,0.125,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.020610307752003,0.125,96.0,1.0,0.5770847655621585,0.13040413533834586,0.5197797301742353,0.5564798797216889,0.1643194406069939,0.14075263861473405,0.0028711124978144653,0.0,0.625,0.125,0.375,32,pre_rope_key,-0.02347786439118575,0.020610307752003,0.125,3,5.1246500079287215e-05,0.0017598774997168221,0.0
524288.0,0.25,0.375,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.027480410336004,0.125,128.0,1.0,0.478197229343089,0.13040413533834586,0.5197797301742353,0.5564798797216889,0.1643194406069939,0.14075263861473405,0.0028711124978144653,0.0,0.625,0.125,0.375,32,pre_rope_key,-0.02347786439118575,0.054960820672008,0.3125,8,4.732500005047769e-05,0.001941939999233,0.0
524288.0,0.375,0.625,151.875,exact,qasper,8,0.015659980811523658,1,mean,0.027480410336004,0.125,128.0,1.0,0.4893018993968681,0.13040413533834586,0.5197797301742353,0.5564798797216889,0.1643194406069939,0.14075263861473405,0.0028711124978144653,0.0,0.625,0.125,0.375,32,pre_rope_key,-0.02347786439118575,0.109921641344016,0.5,16,4.707200016127899e-05,0.0018620050010213162,0.0
