active_kv_bytes,all_evidence_recall,any_evidence_recall,candidate_gists,center_policy,dataset,examples,extra_routing_cache_fraction,gist_count,gist_mode,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_actual_gists_per_chunk,mean_selected_normalized_position,mrr,native_token_max_score_correlation,native_token_mean_score_correlation,packed_index_build_seconds,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_representation,score_position_correlation,selected_fraction,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds,winning_gist_evidence_recall
343040.0,0.0,0.25,57.25,exact,hotpotqa,4,0.015799449828136483,1,mean,0.05377540397079093,0.125,83.75,1.0,0.7750127796301856,0.2979779411764706,0.3886025166324287,0.8231401235082924,0.01256170000124257,0.25,0.75,0.25,0.25,32,centered_rope_key,0.49891842522672336,0.05377540397079093,0.125,3,4.2026000155601654e-05,0.008085949999804143,0.0
474112.0,0.25,0.25,57.25,exact,hotpotqa,4,0.015799449828136483,1,mean,0.07170053862772124,0.125,115.75,1.0,0.684581678367856,0.2979779411764706,0.3886025166324287,0.8231401235082924,0.01256170000124257,0.25,0.75,0.25,0.25,32,centered_rope_key,0.49891842522672336,0.1434010772554425,0.25,8,4.094400035683066e-05,0.0017198549991007896,0.0
474112.0,0.5,0.75,57.25,exact,hotpotqa,4,0.015799449828136483,1,mean,0.07170053862772124,0.125,115.75,1.0,0.6799377045835189,0.2979779411764706,0.3886025166324287,0.8231401235082924,0.01256170000124257,0.25,0.75,0.25,0.25,32,centered_rope_key,0.49891842522672336,0.286802154510885,0.625,16,4.5268999820109457e-05,0.0016744699998525903,0.0
393216.0,0.0,0.0,162.75,exact,qasper,4,0.01564421082879902,1,mean,0.0189261047352242,0.0,96.0,1.0,0.9080976150601049,0.01015453087303481,0.6126194368017838,0.9468042971453082,0.0023317000013776124,0.0,0.0,0.0,0.0,32,centered_rope_key,0.7264009719068756,0.0189261047352242,0.0,3,3.958400018746034e-05,0.0019439400028204545,0.0
520192.0,0.0,0.0,162.75,exact,qasper,4,0.01564421082879902,1,mean,0.02523480631363227,0.0,127.0,1.0,0.8724573078011268,0.01015453087303481,0.6126194368017838,0.9468042971453082,0.0023317000013776124,0.0,0.0,0.0,0.0,32,centered_rope_key,0.7264009719068756,0.05046961262726454,0.0,8,4.2836000211536885e-05,0.001851395000994671,0.0
520192.0,0.0,0.0,162.75,exact,qasper,4,0.01564421082879902,1,mean,0.02523480631363227,0.0,127.0,1.0,0.8594910112997998,0.01015453087303481,0.6126194368017838,0.9468042971453082,0.0023317000013776124,0.0,0.0,0.0,0.0,32,centered_rope_key,0.7264009719068756,0.10093922525452909,0.0,16,4.475300025660544e-05,0.0019319800005177968,0.0
