active_kv_bytes,all_evidence_recall,any_evidence_recall,candidate_gists,center_policy,dataset,examples,extra_routing_cache_fraction,gist_count,gist_mode,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_actual_gists_per_chunk,mean_selected_normalized_position,mrr,native_token_max_score_correlation,native_token_mean_score_correlation,packed_index_build_seconds,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_representation,score_position_correlation,selected_fraction,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds,winning_gist_evidence_recall
373760.0,0.0,0.25,57.25,ceil,hotpotqa,4,0.015799449828136483,1,mean,0.05377540397079093,0.125,91.25,1.0,0.7446335909176636,0.30091354723707664,0.38473886999311313,0.8075866885512841,0.013205024988565128,0.25,0.75,0.25,0.25,32,centered_rope_key,0.4933276535411102,0.05377540397079093,0.125,3,8.035899954847992e-05,0.009945235001214314,0.0
504832.0,0.25,0.25,57.25,ceil,hotpotqa,4,0.015799449828136483,1,mean,0.07170053862772124,0.125,123.25,1.0,0.6968866357275203,0.30091354723707664,0.38473886999311313,0.8075866885512841,0.013205024988565128,0.25,0.75,0.25,0.25,32,centered_rope_key,0.4933276535411102,0.1434010772554425,0.25,8,0.00010376399994129315,0.002259594998031389,0.0
504832.0,0.5,0.75,57.25,ceil,hotpotqa,4,0.015799449828136483,1,mean,0.07170053862772124,0.125,123.25,1.0,0.6696130515439866,0.30091354723707664,0.38473886999311313,0.8075866885512841,0.013205024988565128,0.25,0.75,0.25,0.25,32,centered_rope_key,0.4933276535411102,0.286802154510885,0.625,16,8.08360002702102e-05,0.0022620700008701535,0.0
389120.0,0.0,0.0,162.75,ceil,qasper,4,0.01564421082879902,1,mean,0.0189261047352242,0.0,95.0,1.0,0.911015256984967,0.010234994612880213,0.6113395541495548,0.946141743139465,0.00551452500076266,0.0,0.0,0.0,0.0,32,centered_rope_key,0.7263758992997993,0.0189261047352242,0.0,3,5.24190001306124e-05,0.0024446949988487176,0.0
520192.0,0.0,0.0,162.75,ceil,qasper,4,0.01564421082879902,1,mean,0.02523480631363227,0.0,127.0,1.0,0.8726662940114764,0.010234994612880213,0.6113395541495548,0.946141743139465,0.00551452500076266,0.0,0.0,0.0,0.0,32,centered_rope_key,0.7263758992997993,0.05046961262726454,0.0,8,5.001699959393591e-05,0.0019913299998734145,0.0
520192.0,0.0,0.0,162.75,ceil,qasper,4,0.01564421082879902,1,mean,0.02523480631363227,0.0,127.0,1.0,0.8674290825319201,0.010234994612880213,0.6113395541495548,0.946141743139465,0.00551452500076266,0.0,0.0,0.0,0.0,32,centered_rope_key,0.7263758992997993,0.10093922525452909,0.0,16,4.480499977944419e-05,0.002440354999271222,0.0
