active_kv_bytes,all_evidence_recall,any_evidence_recall,best_evidence_rank,candidate_chunks,candidate_gists,center_policy,chunks_materialized,cpu_to_gpu_selected_kv_bytes,dataset,detail_kv_bytes,example_id,extra_routing_cache_fraction,gist_count,gist_mode,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_actual_gists_per_chunk,mean_selected_normalized_position,median_selected_normalized_position,mrr,native_token_max_rank_correlation,native_token_max_score_correlation,native_token_mean_rank_correlation,native_token_mean_score_correlation,packed_index_build_seconds,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_gist_bytes,routing_representation,score_position_correlation,seed,selected_chunks,selected_fraction,source_tokens,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds,winning_gist_evidence_recall
270336,0.0,0.0,10,60,60,exact,3,270336,hotpotqa,7741440,5a8cefc155429941ae14df55,0.015873015873015872,1,segment_mean,0.05,0.0,66,1.0,0.8805996472663139,0.9566137566137566,0.1,0.45162545151430944,0.34660448858976983,0.8235621005834952,0.8843659875037193,0.04816289999871515,0.0,1.0,0.0,0.0,32,122880,centered_rope_key,0.5250856461542125,20260811,3,0.05,1890,0.0,3,4.0659999940544366e-05,0.029776320001110433,0.0
401408,0.0,0.0,10,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0.015873015873015872,1,segment_mean,0.06666666666666667,0.0,98,1.0,0.788425925925926,0.8211640211640212,0.1,0.45162545151430944,0.34660448858976983,0.8235621005834952,0.8843659875037193,0.04816289999871515,0.0,1.0,0.0,0.0,32,122880,centered_rope_key,0.5250856461542125,20260811,8,0.13333333333333333,1890,0.0,8,4.493199987336993e-05,0.002155579999089241,0.0
401408,1.0,1.0,10,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0.015873015873015872,1,segment_mean,0.06666666666666667,0.0,98,1.0,0.6936838624338625,0.6772486772486772,0.1,0.45162545151430944,0.34660448858976983,0.8235621005834952,0.8843659875037193,0.04816289999871515,0.0,1.0,0.0,0.0,32,122880,centered_rope_key,0.5250856461542125,20260811,16,0.26666666666666666,1890,1.0,16,3.6051999777555467e-05,0.0015366400009952485,1.0
315392,0.0,0.0,34,65,65,exact,3,315392,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.01576904415332363,1,segment_mean,0.046153846153846156,0.0,77,1.0,0.7928998867863496,0.8772440562833576,0.029411764705882353,0.3853844557098033,0.34941314397908024,0.7073066795295432,0.7324706661346981,0.001951399986864999,0.0,0.0,0.0,0.0,32,133120,centered_rope_key,0.5110261277310527,20260811,3,0.046153846153846156,2061,0.0,3,4.11600002553314e-05,0.001992719998816028,0.0
446464,0.0,0.0,34,65,65,exact,4,446464,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.01576904415332363,1,segment_mean,0.06153846153846154,0.0,109,1.0,0.6922913634158175,0.6598738476467734,0.029411764705882353,0.3853844557098033,0.34941314397908024,0.7073066795295432,0.7324706661346981,0.001951399986864999,0.0,0.0,0.0,0.0,32,133120,centered_rope_key,0.5110261277310527,20260811,8,0.12307692307692308,2061,0.0,8,5.902400007471442e-05,0.0015771400008816271,0.0
446464,0.0,0.0,34,65,65,exact,4,446464,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0.01576904415332363,1,segment_mean,0.06153846153846154,0.0,109,1.0,0.6731713973799127,0.6676370693837943,0.029411764705882353,0.3853844557098033,0.34941314397908024,0.7073066795295432,0.7324706661346981,0.001951399986864999,0.0,0.0,0.0,0.0,32,133120,centered_rope_key,0.5110261277310527,20260811,16,0.24615384615384617,2061,0.0,16,3.995200037024915e-05,0.0017372799979057164,0.0
393216,0.0,1.0,1,43,43,exact,3,393216,hotpotqa,5541888,5ae4be5c5542995ad6573e3a,0.015890613451589063,1,segment_mean,0.06976744186046512,0.5,96,1.0,0.8869179600886917,0.934220251293422,1.0,0.6149199637571731,0.4675199028344064,0.8612201751736636,0.8795867320306152,0.001816300005884841,1.0,1.0,1.0,1.0,32,88064,centered_rope_key,0.5250158049494845,20260811,3,0.06976744186046512,1353,0.5,3,5.4428000003099444e-05,0.002452680002897978,1.0
524288,1.0,1.0,1,43,43,exact,4,524288,hotpotqa,5541888,5ae4be5c5542995ad6573e3a,0.015890613451589063,1,segment_mean,0.09302325581395349,0.5,128,1.0,0.6681448632668145,0.614929785661493,1.0,0.6149199637571731,0.4675199028344064,0.8612201751736636,0.8795867320306152,0.001816300005884841,1.0,1.0,1.0,1.0,32,88064,centered_rope_key,0.5250158049494845,20260811,8,0.18604651162790697,1353,1.0,8,9.360000025480986e-05,0.002339320001192391,1.0
524288,1.0,1.0,1,43,43,exact,4,524288,hotpotqa,5541888,5ae4be5c5542995ad6573e3a,0.015890613451589063,1,segment_mean,0.09302325581395349,0.5,128,1.0,0.7243163340724317,0.7331855136733185,1.0,0.6149199637571731,0.4675199028344064,0.8612201751736636,0.8795867320306152,0.001816300005884841,1.0,1.0,1.0,1.0,32,88064,centered_rope_key,0.5250158049494845,20260811,16,0.37209302325581395,1353,1.0,16,3.5899999784305694e-05,0.0022942200012039393,1.0
393216,0.0,0.0,16,61,61,exact,3,393216,hotpotqa,7974912,5abcd77755429965836004ce,0.01566512583461736,1,segment_mean,0.04918032786885246,0.0,96,1.0,0.5396336243793871,0.6656394453004623,0.0625,0.4032575787975208,0.39087253112645814,0.7618556565400936,0.7961371083641366,0.0016249999753199518,0.0,1.0,0.0,0.0,32,124928,centered_rope_key,0.43454612207214377,20260811,3,0.04918032786885246,1947,0.0,3,4.46560001000762e-05,0.001817320002010092,0.0
524288,0.0,0.0,16,61,61,exact,4,524288,hotpotqa,7974912,5abcd77755429965836004ce,0.01566512583461736,1,segment_mean,0.06557377049180328,0.0,128,1.0,0.5894645608628659,0.6738572162300975,0.0625,0.4032575787975208,0.39087253112645814,0.7618556565400936,0.7961371083641366,0.0016249999753199518,0.0,1.0,0.0,0.0,32,124928,centered_rope_key,0.43454612207214377,20260811,8,0.13114754098360656,1947,0.0,8,4.4496000045910475e-05,0.0016294999979436398,0.0
524288,0.0,1.0,16,61,61,exact,4,524288,hotpotqa,7974912,5abcd77755429965836004ce,0.01566512583461736,1,segment_mean,0.06557377049180328,0.0,128,1.0,0.6285792244478685,0.6738572162300975,0.0625,0.4032575787975208,0.39087253112645814,0.7618556565400936,0.7961371083641366,0.0016249999753199518,0.0,1.0,0.0,0.0,32,124928,centered_rope_key,0.43454612207214377,20260811,16,0.26229508196721313,1947,0.5,16,3.5344000207260254e-05,0.002099460002500564,1.0
393216,0.0,0.0,7,46,46,exact,3,393216,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,segment_mean,0.06521739130434782,0.0,96,1.0,0.8523090992226795,0.8449931412894376,0.14285714285714285,0.4470689816797632,0.3211259965878259,0.7436553705469148,0.769435088630639,0.0014347000105772167,0.0,1.0,0.0,1.0,32,94208,centered_rope_key,0.4848675112889515,20260811,3,0.06521739130434782,1458,0.0,3,8.232400054112077e-05,0.0021941800019703805,0.0
524288,0.0,1.0,7,46,46,exact,4,524288,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,segment_mean,0.08695652173913043,0.0,128,1.0,0.6995884773662552,0.7352537722908093,0.14285714285714285,0.4470689816797632,0.3211259965878259,0.7436553705469148,0.769435088630639,0.0014347000105772167,0.0,1.0,0.0,1.0,32,94208,centered_rope_key,0.4848675112889515,20260811,8,0.17391304347826086,1458,0.5,8,3.5192000214010475e-05,0.002031180000631139,1.0
524288,1.0,1.0,7,46,46,exact,4,524288,hotpotqa,5971968,5ae0d5335542990adbacf674,0.01577503429355281,1,segment_mean,0.08695652173913043,0.0,128,1.0,0.7143775720164609,0.7462277091906722,0.14285714285714285,0.4470689816797632,0.3211259965878259,0.7436553705469148,0.769435088630639,0.0014347000105772167,0.0,1.0,0.0,1.0,32,94208,centered_rope_key,0.4848675112889515,20260811,16,0.34782608695652173,1458,1.0,16,3.726799972355366e-05,0.0013846600020769983,1.0
393216,0.0,1.0,2,38,38,exact,3,393216,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,segment_mean,0.07894736842105263,0.5,96,1.0,0.7637969094922737,0.6754966887417219,0.5,0.37367326841011045,0.3440230917380692,0.6489769121348068,0.6712938430885604,0.0011688000231515616,0.0,1.0,1.0,1.0,32,77824,centered_rope_key,0.38076313248160526,20260811,3,0.07894736842105263,1208,0.5,3,6.811999948695302e-05,0.0024260399979539214,1.0
524288,1.0,1.0,2,38,38,exact,4,524288,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,segment_mean,0.10526315789473684,0.5,128,1.0,0.5728476821192053,0.6622516556291391,0.5,0.37367326841011045,0.3440230917380692,0.6489769121348068,0.6712938430885604,0.0011688000231515616,0.0,1.0,1.0,1.0,32,77824,centered_rope_key,0.38076313248160526,20260811,8,0.21052631578947367,1208,1.0,8,5.185999907553196e-05,0.0018590199993923306,1.0
524288,1.0,1.0,2,38,38,exact,4,524288,hotpotqa,4947968,5a8a1a975542992e4fca8505,0.015728476821192054,1,segment_mean,0.10526315789473684,0.5,128,1.0,0.5678807947019867,0.6357615894039734,0.5,0.37367326841011045,0.3440230917380692,0.6489769121348068,0.6712938430885604,0.0011688000231515616,0.0,1.0,1.0,1.0,32,77824,centered_rope_key,0.38076313248160526,20260811,16,0.42105263157894735,1208,1.0,16,6.681600003503262e-05,0.0019297200022265315,1.0
393216,0.0,1.0,2,45,45,exact,3,393216,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,segment_mean,0.06666666666666667,0.3333333333333333,96,1.0,0.7683298196298899,0.9107519325368939,0.5,0.4969696969696969,0.41966795778438226,0.886824769433465,0.9089541577874566,0.0016395999991800636,0.0,1.0,1.0,1.0,32,92160,centered_rope_key,0.6874139000778653,20260811,3,0.06666666666666667,1423,0.3333333333333333,3,4.223600029945373e-05,0.0019259199965745212,1.0
524288,0.0,1.0,2,45,45,exact,4,524288,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,segment_mean,0.08888888888888889,0.3333333333333333,128,1.0,0.7272926914968376,0.8770203794799718,0.5,0.4969696969696969,0.41966795778438226,0.886824769433465,0.9089541577874566,0.0016395999991800636,0.0,1.0,1.0,1.0,32,92160,centered_rope_key,0.6874139000778653,20260811,8,0.17777777777777778,1423,0.6666666666666666,8,3.5891999723389744e-05,0.001771859999280423,1.0
524288,1.0,1.0,2,45,45,exact,4,524288,hotpotqa,5828608,5adf5cd25542992d7e9f9320,0.015811665495432184,1,segment_mean,0.08888888888888889,0.3333333333333333,128,1.0,0.7248550597329585,0.8208011243851019,0.5,0.4969696969696969,0.41966795778438226,0.886824769433465,0.9089541577874566,0.0016395999991800636,0.0,1.0,1.0,1.0,32,92160,centered_rope_key,0.6874139000778653,20260811,16,0.35555555555555557,1423,1.0,16,5.7640000013634564e-05,0.0014285399985965342,1.0
352256,0.0,0.0,4,61,61,exact,3,352256,hotpotqa,7954432,5a7415cf55429979e28828a6,0.015705458290422244,1,segment_mean,0.04918032786885246,0.0,86,1.0,0.8093031239272227,0.9309989701338826,0.25,0.4991076032641796,0.46274673030699026,0.8201853541879416,0.8332267636482199,0.001566799997817725,0.0,1.0,0.0,1.0,32,124928,centered_rope_key,0.5099587477224287,20260811,3,0.04918032786885246,1942,0.0,3,3.757199971005321e-05,0.002498480002395809,0.0
483328,0.0,1.0,4,61,61,exact,4,483328,hotpotqa,7954432,5a7415cf55429979e28828a6,0.015705458290422244,1,segment_mean,0.06557377049180328,0.5,118,1.0,0.689688465499485,0.6755921730175076,0.25,0.4991076032641796,0.46274673030699026,0.8201853541879416,0.8332267636482199,0.001566799997817725,0.0,1.0,0.0,1.0,32,124928,centered_rope_key,0.5099587477224287,20260811,8,0.13114754098360656,1942,0.5,8,5.41840004734695e-05,0.0017888200003653766,1.0
483328,1.0,1.0,4,61,61,exact,4,483328,hotpotqa,7954432,5a7415cf55429979e28828a6,0.015705458290422244,1,segment_mean,0.06557377049180328,0.5,118,1.0,0.661013130792997,0.659114315139032,0.25,0.4991076032641796,0.46274673030699026,0.8201853541879416,0.8332267636482199,0.001566799997817725,0.0,1.0,0.0,1.0,32,124928,centered_rope_key,0.5099587477224287,20260811,16,0.26229508196721313,1942,1.0,16,3.537599928677082e-05,0.0022668999969027936,1.0
