active_kv_bytes,all_evidence_recall,any_evidence_recall,candidate_gists,center_policy,dataset,examples,extra_routing_cache_fraction,gist_count,gist_mode,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_actual_gists_per_chunk,mean_selected_normalized_position,mrr,native_token_max_score_correlation,native_token_mean_score_correlation,packed_index_build_seconds,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_representation,score_position_correlation,selected_fraction,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds,winning_gist_evidence_recall
343040.0,0.0,0.25,57.25,floor,hotpotqa,4,0.015799449828136483,1,mean,0.05377540397079093,0.125,83.75,1.0,0.7750127796301856,0.2897416051440819,0.39304862920399264,0.8381761400607027,0.013116125002852641,0.25,0.5,0.25,0.25,32,centered_rope_key,0.5071214841569929,0.05377540397079093,0.125,3,4.6081999607849865e-05,0.008042770001338795,0.0
468992.0,0.25,0.25,57.25,floor,hotpotqa,4,0.015799449828136483,1,mean,0.07170053862772124,0.125,114.5,1.0,0.6938576503556924,0.2897416051440819,0.39304862920399264,0.8381761400607027,0.013116125002852641,0.25,0.5,0.25,0.25,32,centered_rope_key,0.5071214841569929,0.1434010772554425,0.25,8,4.293900012271479e-05,0.001962315000128001,0.0
468992.0,0.25,0.5,57.25,floor,hotpotqa,4,0.015799449828136483,1,mean,0.07170053862772124,0.125,114.5,1.0,0.6759330994787262,0.2897416051440819,0.39304862920399264,0.8381761400607027,0.013116125002852641,0.25,0.5,0.25,0.25,32,centered_rope_key,0.5071214841569929,0.286802154510885,0.375,16,4.3742000125348566e-05,0.001935410001897253,0.0
393216.0,0.0,0.0,162.75,floor,qasper,4,0.01564421082879902,1,mean,0.0189261047352242,0.0,96.0,1.0,0.9062069897537007,0.010316506410256412,0.6103201528205161,0.9428831277145406,0.0028080000120098703,0.0,0.0,0.0,0.0,32,centered_rope_key,0.7217628385019568,0.0189261047352242,0.0,3,4.05069999396801e-05,0.001979765000578482,0.0
524288.0,0.0,0.0,162.75,floor,qasper,4,0.01564421082879902,1,mean,0.02523480631363227,0.0,128.0,1.0,0.8695696957341883,0.010316506410256412,0.6103201528205161,0.9428831277145406,0.0028080000120098703,0.0,0.0,0.0,0.0,32,centered_rope_key,0.7217628385019568,0.05046961262726454,0.0,8,4.757899965625256e-05,0.0015955449998728,0.0
524288.0,0.0,0.0,162.75,floor,qasper,4,0.01564421082879902,1,mean,0.02523480631363227,0.0,128.0,1.0,0.8475246257754954,0.010316506410256412,0.6103201528205161,0.9428831277145406,0.0028080000120098703,0.0,0.0,0.0,0.0,32,centered_rope_key,0.7217628385019568,0.10093922525452909,0.0,16,4.007799987448379e-05,0.0020302099990658464,0.0
