dataset,model_tier,stage,setting,split_count,encoding_block_references,position_policy,requested_distance,oracle_mode,seed_count,example_count,loss_mean,loss_std,loss_median,token_accuracy_mean,token_accuracy_std,token_accuracy_median,rcb_mean,rcb_std,rcb_median,retrieval_key_rmse_vs_exact_mean,retrieval_key_rmse_vs_exact_std,retrieval_key_rmse_vs_exact_median,memory_attention_mass_mean,memory_attention_mass_std,memory_attention_mass_median,memory_last_query_attention_mass_mean,memory_last_query_attention_mass_std,memory_last_query_attention_mass_median,memory_attention_entropy_mean,memory_attention_entropy_std,memory_attention_entropy_median,memory_attention_max_weight_mean,memory_attention_max_weight_std,memory_attention_max_weight_median,retrieval_logit_rmse_vs_exact_mean,retrieval_logit_rmse_vs_exact_std,retrieval_logit_rmse_vs_exact_median,retrieval_attention_l1_vs_exact_mean,retrieval_attention_l1_vs_exact_std,retrieval_attention_l1_vs_exact_median,retrieval_top_token_agreement_vs_exact_mean,retrieval_top_token_agreement_vs_exact_std,retrieval_top_token_agreement_vs_exact_median,recall_at_k_mean,recall_at_k_std,recall_at_k_median,routing_mrr_mean,routing_mrr_std,routing_mrr_median,retrieved_physical_kv_tokens_mean,retrieved_physical_kv_tokens_std,retrieved_physical_kv_tokens_median,original_logical_distance_mean,original_logical_distance_std,original_logical_distance_median,effective_distance_mean,effective_distance_std,effective_distance_median,maximum_native_operation_mean,maximum_native_operation_std,maximum_native_operation_median,native_limit_violations_mean,native_limit_violations_std,native_limit_violations_median
hotpotqa,small,confirmation,split5_block4,5,4,fixed_64,64,native_evidence_irrelevant,5,60,0.0027523717416139937,0.00035209487434763954,0.0026801235896224775,1.0,0.0,1.0,0.9999492947409692,5.3872925404067214e-05,0.9999752702934038,0.6123374450330933,0.017442368336531105,0.6197839273760716,0.9372126335899035,0.0033980729671535094,0.9357281227906545,0.9080077913900217,0.006220534831732203,0.9081098486979803,3.785385873913765,0.07393343195812765,3.761338099837303,0.7004165845612685,0.2890442675669446,0.6676231299837431,4.777569810797771,0.5330357652634808,4.592977466682593,1.1217511187841107,0.05771106897560448,1.1076645147550153,0.36875,0.03465009870516645,0.390625,1.0,0.0,1.0,0.88125,0.028412878535387195,0.8854166666666666,51.166666666666664,0.0,51.166666666666664,8.0,0.0,8.0,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,confirmation,split5_block4,5,4,fixed_64,64,native_oracle,5,60,0.002948708440332363,0.0002444581352620989,0.002913848807414373,1.0,0.0,1.0,0.9998476902705725,8.233313384634443e-05,0.9998522562223485,0.5944997840871413,0.017861603913521786,0.6000267763932546,0.865829693277677,0.007384467762124251,0.8627264089882374,0.8096820518374443,0.012761184064842989,0.8075497597455978,3.1188983500003813,0.06406377473807293,3.097860505183538,0.7514144179721673,0.25253724077502127,0.7734784334897995,4.108393573760987,0.5841608719720357,3.835900147755941,0.975994730804814,0.0338718559249213,0.9685475459943215,0.4395833333333333,0.025430324199445204,0.4479166666666667,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,confirmation,split5_block4,5,4,fixed_64,64,valid,5,60,0.002627995835306744,0.000207430894438873,0.002618774267223974,1.0,0.0,1.0,0.9999988544157711,7.0924350226842945e-06,1.0000007865064393,0.5009333626367152,0.009870030878362268,0.5045613415228823,0.9378559209406376,0.0038754370235350973,0.9367931621770064,0.9086142900089422,0.007918189783108433,0.9089998280008634,3.8090547382831574,0.06892362708939331,3.7767661760250726,0.6985006819168726,0.2913226137683005,0.6707585429151853,3.2077263825262583,0.388672963240161,3.0918079676727452,0.8936874447380736,0.02412141440082678,0.8826019534220299,0.4739583333333333,0.018042195912175804,0.46875,1.0,0.0,1.0,0.7690972222222221,0.03630091677412534,0.7638888888888888,52.06666666666666,0.6368869601428507,52.145833333333336,13.35,3.2060706306768867,12.416666666666666,64.0,0.0,64.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,confirmation,split5_block4,5,4,log_compressed,64,native_all,5,60,0.002629676115854333,0.00019863324510505358,0.0026295362622477114,1.0,0.0,1.0,0.999997447461228,1.4962154545685498e-06,0.999997199802993,0.11401011707882087,0.005949031439265292,0.11314451384047668,0.967385215808948,0.0016099309044693105,0.9665118840833505,0.9496485856672129,0.003623811237151943,0.9498881859083971,4.377723887562752,0.09596492298312317,4.355557089050611,0.6807344861328601,0.29814672703026024,0.601695604622364,0.5182766502102216,0.05071305930170093,0.49659889936447144,0.18538785644019906,0.010774809805228776,0.17886478145707466,0.8880208333333334,0.008317041365974652,0.88671875,1.0,0.0,1.0,0.7711805555555555,0.036241085536503966,0.7690972222222222,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,8.0,0.0,8.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,confirmation,split5_block4,5,4,log_compressed,64,native_evidence_adjacent,5,60,0.00266968704527244,0.00020998236142472933,0.002665986520393441,1.0,0.0,1.0,0.9999852615809136,1.641906147341186e-05,0.9999859378811746,0.22802023415764175,0.011898062878530584,0.22628902768095335,0.938537418593963,0.002888708607310842,0.9387037232518196,0.9094625361263752,0.004674276323790756,0.9094154573976994,3.7858303974072136,0.08155816770671609,3.760955815513929,0.7049581300467253,0.2820067812159952,0.6661175315578779,1.0308713898062707,0.0992512133689659,0.99198226009806,0.3702414858150102,0.020634886867793346,0.35725569856731454,0.7765625,0.016086922095292187,0.7734375,1.0,0.0,1.0,0.86875,0.02517301244498868,0.8645833333333334,52.333333333333336,0.0,52.333333333333336,58.5,0.0,58.5,58.5,0.0,58.5,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,confirmation,split5_block4,5,4,log_compressed,64,native_evidence_irrelevant,5,60,0.0026526897020327546,0.00021913386460853837,0.0026301025063730776,1.0,0.0,1.0,0.9999908496183334,2.8094560940719464e-05,0.9999975433102772,0.22802023415764175,0.011898062878530584,0.22628902768095335,0.937521719187498,0.0031602552627677753,0.9367786248524984,0.9073295312623182,0.007049421849732315,0.9074692266682783,3.729635790983836,0.08673765827990457,3.711498608191808,0.7155329703042905,0.27034996520975846,0.6674922381838163,1.0324469717840352,0.09991946956521484,0.9910098736484846,0.37035244721140165,0.020588331162927395,0.35763230287299547,0.7786458333333334,0.017352428384330928,0.7734375,1.0,0.0,1.0,0.88125,0.028412878535387195,0.8854166666666666,51.166666666666664,0.0,51.166666666666664,8.0,0.0,8.0,8.0,0.0,8.0,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,confirmation,split5_block4,5,4,log_compressed,64,native_oracle,5,60,0.003038858742608378,0.0003245504453221785,0.0030379193291688957,1.0,0.0,1.0,0.9998233463379549,7.084228087351669e-05,0.9998099555898275,0.4560404683152835,0.02379612575706117,0.4525780553619067,0.873867859194676,0.006535698282055841,0.876252348224322,0.8276296116411685,0.0076780045094684765,0.8245230255027612,3.1086430450280504,0.06903066514874764,3.0836130479971566,0.7662046862145264,0.24203981167289623,0.7955977271000544,2.0455219308535257,0.19166846206916247,1.9796315257747967,0.7392376057392539,0.0370419015025709,0.7183133042417467,0.5489583333333333,0.025430324199445208,0.5416666666666666,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,92.08333333333333,0.0,92.08333333333333,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,confirmation,split5_block4,5,4,log_compressed,64,valid,5,60,0.0026389900827780365,0.000202661952694211,0.0026452213254136345,1.0,0.0,1.0,0.9999975593581938,1.5731518890194744e-05,0.9999998252221484,0.1733909796923399,0.020819807233693748,0.167329634539783,0.9399684819082419,0.0033398423248477333,0.9392956582208475,0.9120215475559235,0.006437851066769633,0.9130622806648413,3.780489124854406,0.07606387918108014,3.751078953345617,0.7052897773683071,0.28009783814732625,0.65112908060352,0.8091508140166601,0.1230880003059842,0.8124777550498644,0.2706721714528612,0.04187946823380364,0.25022363072184817,0.840625,0.02499999999999999,0.8463541666666666,1.0,0.0,1.0,0.7670138888888889,0.036539262030767475,0.7586805555555555,52.06666666666666,0.6368869601428507,52.145833333333336,13.35,3.2060706306768867,12.416666666666666,13.35,3.2060706306768867,12.416666666666666,102.83333333333333,0.0,102.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block1,5,1,exact,,native_all,5,60,0.023465268364331375,0.03475322844502082,0.007675384054891765,1.0,0.0,1.0,0.9927503598473599,0.011786383508795585,0.9984528027421713,0.0,0.0,0.0,0.9685556220511595,0.001650585149082161,0.9677507231632868,0.9532268159091473,0.0038504806330939083,0.9522868854304155,4.32729207277298,0.1047439405859296,4.319609224796295,0.7096791308373213,0.28088501843927444,0.7058322963615259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7659722222222222,0.03550166814894791,0.767361111111111,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,8.0,0.0,8.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block1,5,1,exact,,native_oracle,5,60,0.0030245675356127323,0.000313066860991643,0.0030113114432121315,1.0,0.0,1.0,0.9998266526427455,7.611858780572421e-05,0.9998190272886492,0.0,0.0,0.0,0.8734796546399594,0.006685563986262887,0.8759034971396128,0.8277547491093475,0.007087939329291867,0.8264524328211943,3.1060882409413653,0.06779019654429433,3.078871503472328,0.7659471444785595,0.23895459690113352,0.7980247164765993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,87.25,0.0,87.25,34.916666666666664,0.0,34.916666666666664,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block1,5,1,fixed_64,64,native_all,5,60,0.092642920728152,0.11461879580850971,0.01246004739853864,0.95,0.1,1.0,0.9689811487031715,0.038546827700694467,0.9956828169474813,0.5632171819762637,0.015124598301983743,0.569820718994985,0.9692799049119154,0.0016046514111090846,0.9687916723390421,0.9553125326832136,0.0036272777487056105,0.9539954972763857,4.391278888781866,0.09256560367456639,4.384649996956189,0.7006030657639106,0.2975907050031596,0.7259379550814629,4.17881492106244,0.3226740939169588,4.079698422302802,1.016876392394382,0.040523977897922794,1.0095538016563903,0.4158854166666667,0.0289355613401476,0.4244791666666667,1.0,0.0,1.0,0.7659722222222222,0.03550166814894791,0.767361111111111,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,64.0,0.0,64.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block1,5,1,fixed_64,64,native_oracle,5,60,0.002948708440332363,0.0002444581352620989,0.002913848807414373,1.0,0.0,1.0,0.9998476902705725,8.233313384634443e-05,0.9998522562223485,0.5944997840871413,0.017861603913521786,0.6000267763932546,0.865829693277677,0.007384467762124251,0.8627264089882374,0.8096820518374443,0.012761184064842989,0.8075497597455978,3.1188983500003813,0.06406377473807293,3.097860505183538,0.7514144179721673,0.25253724077502127,0.7734784334897995,4.108393573760987,0.5841608719720357,3.835900147755941,0.975994730804814,0.0338718559249213,0.9685475459943215,0.4395833333333333,0.025430324199445204,0.4479166666666667,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,64.0,0.0,64.0,34.916666666666664,0.0,34.916666666666664,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block1,5,1,local,,native_all,5,60,0.07479898655631889,0.12015006949512631,0.01540246718407919,0.95,0.1,1.0,0.9751199038778917,0.040819867849637995,0.9957403017784782,0.6269237242328624,0.015500015324249125,0.6297778318015238,0.9651007555425167,0.001979783203239195,0.9646676853299141,0.9441371545195579,0.005929148688583275,0.9461662384370962,4.424068810542424,0.07889338019836119,4.44188051422437,0.6173008568584919,0.2538252193458339,0.6044902379314104,4.433727499842644,0.45257338690385823,4.533871653179328,1.1277372754025237,0.033474409083859034,1.1245644714605685,0.3614583333333333,0.02427049803058803,0.3567708333333333,1.0,0.0,1.0,0.7704861111111111,0.041946398961084444,0.7934027777777777,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,1.0,0.0,1.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block1,5,1,local,,native_oracle,5,60,0.002967546232199917,0.0003281552363553978,0.0029556138906627893,1.0,0.0,1.0,0.999837222614689,9.516391461925671e-05,0.9998352935757389,0.7472811207175255,0.019444133816947606,0.755460058649381,0.8621300133566061,0.0055100961065616405,0.8598091217378775,0.7910187438130378,0.018243527899967752,0.790774950136741,3.1536109536886214,0.04936678106688108,3.14591417213281,0.7114140669504802,0.2289269139666308,0.7464548200368881,6.583695789674917,1.3681403443789797,6.719693064689636,1.2482140763352314,0.04230492221504486,1.2459803869326909,0.309375,0.028451042257807625,0.3020833333333333,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,1.0,0.0,1.0,34.916666666666664,0.0,34.916666666666664,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block2,5,2,exact,,native_all,5,60,0.0035249236350258194,0.0011980647865989878,0.002932468856063982,1.0,0.0,1.0,0.999667937175464,0.0004015705885831518,0.9998169986372679,0.0,0.0,0.0,0.9677959377566973,0.001635251298950712,0.96702308456103,0.9509983385602633,0.0034998565073129113,0.9508249722421169,4.355513037244479,0.09593308082941587,4.335958694418271,0.6909017607569694,0.2857383506510357,0.6231616189082464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7739583333333333,0.03383234695697717,0.767361111111111,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,8.0,0.0,8.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block2,5,2,exact,,native_oracle,5,60,0.0030245675356127323,0.000313066860991643,0.0030113114432121315,1.0,0.0,1.0,0.9998266526427455,7.611858780572421e-05,0.9998190272886492,0.0,0.0,0.0,0.8734796546399594,0.006685563986262887,0.8759034971396128,0.8277547491093475,0.007087939329291867,0.8264524328211943,3.1060882409413653,0.06779019654429433,3.078871503472328,0.7659471444785595,0.23895459690113352,0.7980247164765993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,87.25,0.0,87.25,56.25,0.0,56.25,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block2,5,2,fixed_64,64,native_all,5,60,0.016042031006266673,0.01600692745793272,0.0043319138543059426,1.0,0.0,1.0,0.9952961227128876,0.005137501159351861,0.9985903313951265,0.5644412986623744,0.015369141192845302,0.5713498753805956,0.968731022377809,0.0015771321360214057,0.9679793529212475,0.9538214142123858,0.0032687173173229513,0.9531615724166235,4.4144830634196595,0.08282465344498847,4.3957132796446485,0.6802395230780045,0.3102645091514952,0.6721648313105106,4.195084522943944,0.308909322964473,4.06331389863044,1.0293473341094797,0.031813430329779506,1.0194331760673474,0.4080729166666667,0.023213629893819338,0.421875,1.0,0.0,1.0,0.7739583333333333,0.03383234695697717,0.767361111111111,102.83333333333333,0.0,102.83333333333333,8.0,0.0,8.0,64.0,0.0,64.0,110.83333333333333,0.0,110.83333333333333,0.0,0.0,0.0
hotpotqa,small,encoding_context,split5_block2,5,2,fixed_64,64,native_oracle,5,60,0.002948708440332363,0.0002444581352620989,0.002913848807414373,1.0,0.0,1.0,0.9998476902705725,8.233313384634443e-05,0.9998522562223485,0.5944997840871413,0.017861603913521786,0.6000267763932546,0.865829693277677,0.007384467762124251,0.8627264089882374,0.8096820518374443,0.012761184064842989,0.8075497597455978,3.1188983500003813,0.06406377473807293,3.097860505183538,0.7514144179721673,0.25253724077502127,0.7734784334897995,4.108393573760987,0.5841608719720357,3.835900147755941,0.975994730804814,0.0338718559249213,0.9685475459943215,0.4395833333333333,0.025430324199445204,0.4479166666666667,1.0,0.0,1.0,1.0,0.0,1.0,23.583333333333332,0.0,23.583333333333332,87.25,0.0,87.25,64.0,0.0,64.0,56.25,0.0,56.25,0.0,0.0,0.0
