cache.detail_kv_bytes,cache.detail_tokens_across_layers,cache.per_layer.0.chunks,cache.per_layer.0.detail_kv_bytes,cache.per_layer.0.detail_tokens,cache.per_layer.0.routing_index_bytes,cache.per_layer.1.chunks,cache.per_layer.1.detail_kv_bytes,cache.per_layer.1.detail_tokens,cache.per_layer.1.routing_index_bytes,cache.per_layer.10.chunks,cache.per_layer.10.detail_kv_bytes,cache.per_layer.10.detail_tokens,cache.per_layer.10.routing_index_bytes,cache.per_layer.11.chunks,cache.per_layer.11.detail_kv_bytes,cache.per_layer.11.detail_tokens,cache.per_layer.11.routing_index_bytes,cache.per_layer.12.chunks,cache.per_layer.12.detail_kv_bytes,cache.per_layer.12.detail_tokens,cache.per_layer.12.routing_index_bytes,cache.per_layer.13.chunks,cache.per_layer.13.detail_kv_bytes,cache.per_layer.13.detail_tokens,cache.per_layer.13.routing_index_bytes,cache.per_layer.14.chunks,cache.per_layer.14.detail_kv_bytes,cache.per_layer.14.detail_tokens,cache.per_layer.14.routing_index_bytes,cache.per_layer.15.chunks,cache.per_layer.15.detail_kv_bytes,cache.per_layer.15.detail_tokens,cache.per_layer.15.routing_index_bytes,cache.per_layer.16.chunks,cache.per_layer.16.detail_kv_bytes,cache.per_layer.16.detail_tokens,cache.per_layer.16.routing_index_bytes,cache.per_layer.17.chunks,cache.per_layer.17.detail_kv_bytes,cache.per_layer.17.detail_tokens,cache.per_layer.17.routing_index_bytes,cache.per_layer.18.chunks,cache.per_layer.18.detail_kv_bytes,cache.per_layer.18.detail_tokens,cache.per_layer.18.routing_index_bytes,cache.per_layer.19.chunks,cache.per_layer.19.detail_kv_bytes,cache.per_layer.19.detail_tokens,cache.per_layer.19.routing_index_bytes,cache.per_layer.2.chunks,cache.per_layer.2.detail_kv_bytes,cache.per_layer.2.detail_tokens,cache.per_layer.2.routing_index_bytes,cache.per_layer.20.chunks,cache.per_layer.20.detail_kv_bytes,cache.per_layer.20.detail_tokens,cache.per_layer.20.routing_index_bytes,cache.per_layer.21.chunks,cache.per_layer.21.detail_kv_bytes,cache.per_layer.21.detail_tokens,cache.per_layer.21.routing_index_bytes,cache.per_layer.22.chunks,cache.per_layer.22.detail_kv_bytes,cache.per_layer.22.detail_tokens,cache.per_layer.22.routing_index_bytes,cache.per_layer.23.chunks,cache.per_layer.23.detail_kv_bytes,cache.per_layer.23.detail_tokens,cache.per_layer.23.routing_index_bytes,cache.per_layer.24.chunks,cache.per_layer.24.detail_kv_bytes,cache.per_layer.24.detail_tokens,cache.per_layer.24.routing_index_bytes,cache.per_layer.25.chunks,cache.per_layer.25.detail_kv_bytes,cache.per_layer.25.detail_tokens,cache.per_layer.25.routing_index_bytes,cache.per_layer.26.chunks,cache.per_layer.26.detail_kv_bytes,cache.per_layer.26.detail_tokens,cache.per_layer.26.routing_index_bytes,cache.per_layer.27.chunks,cache.per_layer.27.detail_kv_bytes,cache.per_layer.27.detail_tokens,cache.per_layer.27.routing_index_bytes,cache.per_layer.3.chunks,cache.per_layer.3.detail_kv_bytes,cache.per_layer.3.detail_tokens,cache.per_layer.3.routing_index_bytes,cache.per_layer.4.chunks,cache.per_layer.4.detail_kv_bytes,cache.per_layer.4.detail_tokens,cache.per_layer.4.routing_index_bytes,cache.per_layer.5.chunks,cache.per_layer.5.detail_kv_bytes,cache.per_layer.5.detail_tokens,cache.per_layer.5.routing_index_bytes,cache.per_layer.6.chunks,cache.per_layer.6.detail_kv_bytes,cache.per_layer.6.detail_tokens,cache.per_layer.6.routing_index_bytes,cache.per_layer.7.chunks,cache.per_layer.7.detail_kv_bytes,cache.per_layer.7.detail_tokens,cache.per_layer.7.routing_index_bytes,cache.per_layer.8.chunks,cache.per_layer.8.detail_kv_bytes,cache.per_layer.8.detail_tokens,cache.per_layer.8.routing_index_bytes,cache.per_layer.9.chunks,cache.per_layer.9.detail_kv_bytes,cache.per_layer.9.detail_tokens,cache.per_layer.9.routing_index_bytes,cache.routing_index_bytes,direct_tail_tokens,head_tokens,logical_prompt_tokens,max_native_operation_tokens,model_id,model_revision,native_limit_violations,peak_gpu_memory_bytes,protocol,router,runtime.cuda_available,runtime.cuda_runtime,runtime.device,runtime.git_branch,runtime.git_sha,runtime.python,runtime.timestamp_utc,runtime.torch,runtime.transformers,schedule,selection.query_encoding_seconds,selection.route_layer,selection.routing_all_evidence_recall,selection.routing_any_evidence_recall,selection.routing_best_evidence_rank,selection.routing_candidate_chunks,selection.routing_seconds,selection.routing_selected_parent_chunks,selection.routing_selected_parent_fraction,selection.routing_target_coverage,tail_position_end,tail_position_start
33030144,8064,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,9,1179648,288,4608,129024,128,288,416,128,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,0,1359380480,"bounded implicit head, route once at layer 27, layer-native K/V in a contiguous late band",learned,True,12.6,NVIDIA GeForce GTX 950M,research/paper2-hf,c3692875b7db07c5d72e71573e6c4b1ad9bd5544,3.10.11,2026-08-11T21:21:00.420858+00:00,2.12.1+cu126,4.55.4,last_8,0.23240950002218597,27,1.0,1.0,1,9,0.11632079997798428,3,0.3333333333333333,1.0,415,288
