seed,variant,dataset,condition,examples,gold_mean_token_logprob,gold_mean_logprob_delta_vs_none,gold_first_token_rank,gold_first_token_rank_delta_vs_none,gold_first_token_margin,gold_first_token_margin_delta_vs_none,f1,em,answer_contained,teacher_forced_seconds,generation_seconds,active_memory_tokens,trainable_parameter_count,trainable_parameter_percent,trainable_memory_bytes_fp32
11,single,hotpotqa,oracle,4,-6.7951420545578,1.2076748311519623,48.25,-838.5,-8.3046875,3.51171875,0.0,0.0,0.0,0.2147709749842761,0.9362563750037225,449.0,1.0,1.677711826553051e-07,4.0
11,single,hotpotqa,routed,4,-8.190059185028076,-0.1872422993183136,160.25,-726.5,-11.091796875,0.724609375,0.05555555555555556,0.0,0.0,0.17448082500777673,1.03198230000271,384.0,1.0,1.677711826553051e-07,4.0
11,single,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14754264999646693,0.9745630249963142,0.0,1.0,1.677711826553051e-07,4.0
11,single,qasper,oracle,4,-7.066352128982544,0.11414992809295654,16.0,5.0,-6.212890625,0.560546875,0.0625,0.0,0.25,0.1622320249734912,0.872347525015357,960.0,1.0,1.677711826553051e-07,4.0
11,single,qasper,routed,4,-7.842225193977356,-0.6617231369018555,25.25,14.25,-6.99609375,-0.22265625,0.0625,0.0,0.25,0.16203439999662805,0.8405909999855794,384.0,1.0,1.677711826553051e-07,4.0
23,fixed,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.155964125005994,0.7240511000127299,0.0,0.0,0.0,0.0
23,fixed,hotpotqa,oracle,4,-6.999312579631805,1.0035043060779572,236.75,-650.0,-10.423828125,1.392578125,0.05555555555555556,0.0,0.0,0.16246362499077804,0.7809976000135066,449.0,0.0,0.0,0.0
23,fixed,hotpotqa,routed,4,-7.892500400543213,0.11031648516654968,440.5,-446.25,-11.712890625,0.103515625,0.05555555555555556,0.0,0.0,0.16348152498540003,0.7868766249885084,384.0,0.0,0.0,0.0
23,fixed,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.1489747249870561,0.7619724499818403,0.0,0.0,0.0,0.0
23,fixed,qasper,oracle,4,-7.341205358505249,-0.16070330142974854,10.5,-0.5,-6.80078125,-0.02734375,0.125,0.0,0.5,0.16574462500284426,0.8312237499922048,960.0,0.0,0.0,0.0
23,fixed,qasper,routed,4,-7.6368184089660645,-0.45631635189056396,14.75,3.75,-7.125,-0.3515625,0.125,0.0,0.5,0.15452199999708682,0.8178880750056123,384.0,0.0,0.0,0.0
23,per_layer,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.15634042500460055,0.835864099994069,0.0,4.0,6.710847306212204e-07,16.0
23,per_layer,hotpotqa,oracle,4,-7.3412864208221436,0.661530464887619,90.75,-796.0,-9.0390625,2.77734375,0.0,0.0,0.0,0.17088077499647625,0.8221937500056811,449.0,4.0,6.710847306212204e-07,16.0
23,per_layer,hotpotqa,routed,4,-8.188363075256348,-0.18554618954658508,242.25,-644.5,-11.888671875,-0.072265625,0.05555555555555556,0.0,0.0,0.16977417501038872,0.8221143749979092,384.0,4.0,6.710847306212204e-07,16.0
23,per_layer,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.1470471750071738,0.7803355999931227,0.0,4.0,6.710847306212204e-07,16.0
23,per_layer,qasper,oracle,4,-7.518915176391602,-0.3384131193161011,18.5,7.5,-6.8203125,-0.046875,0.125,0.0,0.5,0.1735503750096541,0.8986399499844993,960.0,4.0,6.710847306212204e-07,16.0
23,per_layer,qasper,routed,4,-7.885391116142273,-0.7048890590667725,17.25,6.25,-7.3984375,-0.625,0.125,0.0,0.5,0.1635285000083968,0.8891015499975765,384.0,4.0,6.710847306212204e-07,16.0
23,residual_16,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1858925749984337,0.8736099500092678,0.0,196672.0,0.032995894035184166,786688.0
23,residual_16,hotpotqa,oracle,4,-5.253814667463303,2.74900221824646,41.75,-845.0,-6.81640625,5.0,0.0,0.0,0.0,0.1911159500014037,1.272943825009861,449.0,196672.0,0.032995894035184166,786688.0
23,residual_16,hotpotqa,routed,4,-6.867386221885681,1.1354306638240814,157.0,-729.75,-8.6171875,3.19921875,0.07142857142857144,0.0,0.0,0.18329735001316294,1.165431700006593,384.0,196672.0,0.032995894035184166,786688.0
23,residual_16,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.15811522500007413,0.978062675014371,0.0,196672.0,0.032995894035184166,786688.0
23,residual_16,qasper,oracle,4,-6.541038274765015,0.6394637823104858,19.0,8.0,-5.470703125,1.302734375,0.07142857142857142,0.0,0.25,0.18739702501625288,1.002222575014457,960.0,196672.0,0.032995894035184166,786688.0
23,residual_16,qasper,routed,4,-6.788807034492493,0.3916950225830078,23.75,12.75,-5.6328125,1.140625,0.0,0.0,0.0,0.18660007500147913,1.012229625004693,384.0,196672.0,0.032995894035184166,786688.0
23,residual_32,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.156111874995986,0.7675949999975273,0.0,393344.0,0.06599178807036833,1573376.0
23,residual_32,hotpotqa,oracle,4,-4.980049014091492,3.022767871618271,24.5,-862.25,-6.81640625,5.0,0.1,0.0,0.0,0.17404325000825338,0.8664855249953689,449.0,393344.0,0.06599178807036833,1573376.0
23,residual_32,hotpotqa,routed,4,-6.894693702459335,1.1081231832504272,95.0,-791.75,-8.73828125,3.078125,0.1,0.0,0.0,0.17125875000783708,0.7963722499989672,384.0,393344.0,0.06599178807036833,1573376.0
23,residual_32,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14724492499954067,0.8789090000063879,0.0,393344.0,0.06599178807036833,1573376.0
23,residual_32,qasper,oracle,4,-6.507967233657837,0.6725348234176636,17.75,6.75,-5.60546875,1.16796875,0.0,0.0,0.0,0.16360815001826268,0.8066018499812344,960.0,393344.0,0.06599178807036833,1573376.0
23,residual_32,qasper,routed,4,-6.6845942735672,0.4959077835083008,20.75,9.75,-5.71875,1.0546875,0.0,0.0,0.0,0.16213092498946935,0.8363679749891162,384.0,393344.0,0.06599178807036833,1573376.0
23,residual_64,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.17414652500883676,0.7069741500017699,0.0,786688.0,0.13198357614073666,3146752.0
23,residual_64,hotpotqa,oracle,4,-5.514491051435471,2.488325834274292,57.5,-829.25,-7.853515625,3.962890625,0.1,0.0,0.0,0.17401077499380335,0.763422374977381,449.0,786688.0,0.13198357614073666,3146752.0
23,residual_64,hotpotqa,routed,4,-7.205388188362122,0.797428697347641,178.25,-708.5,-9.779296875,2.037109375,0.1,0.0,0.0,0.17058114999963436,0.741108175003319,384.0,786688.0,0.13198357614073666,3146752.0
23,residual_64,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14933625001867767,0.7478891749924514,0.0,786688.0,0.13198357614073666,3146752.0
23,residual_64,qasper,oracle,4,-7.021114468574524,0.15938758850097656,18.75,7.75,-6.521484375,0.251953125,0.0,0.0,0.0,0.16251052499865182,0.6348399500129744,960.0,786688.0,0.13198357614073666,3146752.0
23,residual_64,qasper,routed,4,-7.203019142150879,-0.022517085075378418,21.0,10.0,-6.720703125,0.052734375,0.0,0.0,0.0,0.16123970001353882,0.7718583999958355,384.0,786688.0,0.13198357614073666,3146752.0
23,single,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1571411250042729,0.7044414750125725,0.0,1.0,1.677711826553051e-07,4.0
23,single,hotpotqa,oracle,4,-6.780836582183838,1.2219803035259247,47.25,-839.5,-8.314453125,3.501953125,0.0,0.0,0.0,0.16823465001652949,0.8033624749950832,449.0,1.0,1.677711826553051e-07,4.0
23,single,hotpotqa,routed,4,-8.181376576423645,-0.17855969071388245,161.75,-725.0,-11.091796875,0.724609375,0.05555555555555556,0.0,0.0,0.16798754999763332,0.8173892750055529,384.0,1.0,1.677711826553051e-07,4.0
23,single,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.1479786999989301,0.7403718999994453,0.0,1.0,1.677711826553051e-07,4.0
23,single,qasper,oracle,4,-7.070540904998779,0.10996115207672119,16.0,5.0,-6.21875,0.5546875,0.0625,0.0,0.25,0.1612812500097789,0.7961084000125993,960.0,1.0,1.677711826553051e-07,4.0
23,single,qasper,routed,4,-7.837126612663269,-0.6566245555877686,25.25,14.25,-6.99609375,-0.22265625,0.0625,0.0,0.25,0.15881585000897758,0.781046600008267,384.0,1.0,1.677711826553051e-07,4.0
37,fixed,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1662724499910837,0.7073909499886213,0.0,0.0,0.0,0.0
37,fixed,hotpotqa,oracle,4,-6.999312579631805,1.0035043060779572,236.75,-650.0,-10.423828125,1.392578125,0.05555555555555556,0.0,0.0,0.16241812499356456,0.7633657000114908,449.0,0.0,0.0,0.0
37,fixed,hotpotqa,routed,4,-7.892500400543213,0.11031648516654968,440.5,-446.25,-11.712890625,0.103515625,0.05555555555555556,0.0,0.0,0.16229629998269957,0.7649328749976121,384.0,0.0,0.0,0.0
37,fixed,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.17142072500428185,0.7529465249972418,0.0,0.0,0.0,0.0
37,fixed,qasper,oracle,4,-7.341205358505249,-0.16070330142974854,10.5,-0.5,-6.80078125,-0.02734375,0.125,0.0,0.5,0.16852367500541732,0.8805858999839984,960.0,0.0,0.0,0.0
37,fixed,qasper,routed,4,-7.6368184089660645,-0.45631635189056396,14.75,3.75,-7.125,-0.3515625,0.125,0.0,0.5,0.15416817500954494,0.810965299999225,384.0,0.0,0.0,0.0
37,per_layer,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.15884682499745395,0.7689276250021067,0.0,4.0,6.710847306212204e-07,16.0
37,per_layer,hotpotqa,oracle,4,-7.231787443161011,0.7710294425487518,81.25,-805.5,-9.0859375,2.73046875,0.0,0.0,0.0,0.17011417500907555,0.7600806250120513,449.0,4.0,6.710847306212204e-07,16.0
37,per_layer,hotpotqa,routed,4,-8.156092166900635,-0.1532752811908722,235.25,-651.5,-11.875,-0.05859375,0.05555555555555556,0.0,0.0,0.1717049250000855,0.8687636500108056,384.0,4.0,6.710847306212204e-07,16.0
37,per_layer,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.1477364500024123,0.7434991499903845,0.0,4.0,6.710847306212204e-07,16.0
37,per_layer,qasper,oracle,4,-7.478716015815735,-0.2982139587402344,17.25,6.25,-6.791015625,-0.017578125,0.1875,0.0,0.75,0.16196325000782963,0.7959875999949872,960.0,4.0,6.710847306212204e-07,16.0
37,per_layer,qasper,routed,4,-7.868414640426636,-0.6879125833511353,17.5,6.5,-7.37890625,-0.60546875,0.125,0.0,0.5,0.16660962501191534,0.823586750018876,384.0,4.0,6.710847306212204e-07,16.0
37,residual_16,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1645313999906648,0.6935042250115657,0.0,196672.0,0.032995894035184166,786688.0
37,residual_16,hotpotqa,oracle,4,-4.990456998348236,3.0123598873615265,27.0,-859.75,-6.197265625,5.619140625,0.0,0.0,0.0,0.17224205001548398,0.8541256500029704,449.0,196672.0,0.032995894035184166,786688.0
37,residual_16,hotpotqa,routed,4,-6.576327294111252,1.4264895915985107,88.25,-798.5,-8.21484375,3.6015625,0.0,0.0,0.0,0.17052770000009332,0.781563249998726,384.0,196672.0,0.032995894035184166,786688.0
37,residual_16,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14613544999156147,0.7480462249804987,0.0,196672.0,0.032995894035184166,786688.0
37,residual_16,qasper,oracle,4,-7.29812490940094,-0.11762285232543945,22.0,11.0,-6.41015625,0.36328125,0.0,0.0,0.0,0.16435442498186603,0.6649774499965133,960.0,196672.0,0.032995894035184166,786688.0
37,residual_16,qasper,routed,4,-7.305290222167969,-0.12478816509246826,22.75,11.75,-6.439453125,0.333984375,0.0,0.0,0.0,0.1616334750142414,0.8424784500093665,384.0,196672.0,0.032995894035184166,786688.0
37,residual_32,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1601778249751078,0.6831821250088979,0.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,hotpotqa,oracle,4,-4.653839349746704,3.3489775359630585,24.5,-862.25,-5.6484375,6.16796875,0.0,0.0,0.0,0.1723103750118753,0.7653661999938777,449.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,hotpotqa,routed,4,-6.442308217287064,1.560508668422699,86.0,-800.75,-7.759765625,4.056640625,0.0,0.0,0.0,0.170479325010092,0.7106432250147918,384.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14638190000550821,0.7151909499807516,0.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,qasper,oracle,4,-6.391835451126099,0.7886666059494019,19.0,8.0,-5.7578125,1.015625,0.08333333333333334,0.0,0.25,0.16439425000862684,0.8320469750033226,960.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,qasper,routed,4,-6.451719760894775,0.7287822961807251,20.0,9.0,-5.666015625,1.107421875,0.0,0.0,0.0,0.1605230749846669,0.8216346999979578,384.0,393344.0,0.06599178807036833,1573376.0
37,residual_64,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1624475999851711,0.6986050499981502,0.0,786688.0,0.13198357614073666,3146752.0
37,residual_64,hotpotqa,oracle,4,-5.26645302772522,2.736363857984543,44.75,-842.0,-6.728515625,5.087890625,0.0625,0.0,0.0,0.1719285999715794,0.8448948750010459,449.0,786688.0,0.13198357614073666,3146752.0
37,residual_64,hotpotqa,routed,4,-6.943037182092667,1.059779703617096,170.75,-716.0,-8.98828125,2.828125,0.05555555555555556,0.0,0.0,0.17067635001149029,0.9044679500220809,384.0,786688.0,0.13198357614073666,3146752.0
37,residual_64,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14682490001723636,0.7121803000045475,0.0,786688.0,0.13198357614073666,3146752.0
37,residual_64,qasper,oracle,4,-6.449678540229797,0.7308235168457031,16.75,5.75,-5.78125,0.9921875,0.16666666666666669,0.0,0.5,0.1627193750173319,0.8346026750077726,960.0,786688.0,0.13198357614073666,3146752.0
37,residual_64,qasper,routed,4,-6.570105075836182,0.6103969812393188,20.5,9.5,-5.810546875,0.962890625,0.08333333333333334,0.0,0.25,0.16845677499077283,0.8262338749918854,384.0,786688.0,0.13198357614073666,3146752.0
37,single,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.19446894997963682,0.9154619249748066,0.0,1.0,1.677711826553051e-07,4.0
37,single,hotpotqa,oracle,4,-6.786298036575317,1.2165188491344452,48.5,-838.25,-8.306640625,3.509765625,0.0,0.0,0.0,0.18407202497473918,0.9295948000071803,449.0,1.0,1.677711826553051e-07,4.0
37,single,hotpotqa,routed,4,-8.186708450317383,-0.18389156460762024,160.5,-726.25,-11.091796875,0.724609375,0.05555555555555556,0.0,0.0,0.17103857501933817,0.8055998250056291,384.0,1.0,1.677711826553051e-07,4.0
37,single,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14809972498915158,0.7243774000089616,0.0,1.0,1.677711826553051e-07,4.0
37,single,qasper,oracle,4,-7.070894122123718,0.10960793495178223,16.0,5.0,-6.21875,0.5546875,0.0625,0.0,0.25,0.16144470000290312,0.794421099984902,960.0,1.0,1.677711826553051e-07,4.0
37,single,qasper,routed,4,-7.8485107421875,-0.6680086851119995,25.25,14.25,-7.00390625,-0.23046875,0.0625,0.0,0.25,0.1592502750136191,0.785418400002527,384.0,1.0,1.677711826553051e-07,4.0
53,fixed,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.16731149998668116,0.7467481749918079,0.0,0.0,0.0,0.0
53,fixed,hotpotqa,oracle,4,-6.999312579631805,1.0035043060779572,236.75,-650.0,-10.423828125,1.392578125,0.05555555555555556,0.0,0.0,0.16259087501384784,0.7406923250091495,449.0,0.0,0.0,0.0
53,fixed,hotpotqa,routed,4,-7.892500400543213,0.11031648516654968,440.5,-446.25,-11.712890625,0.103515625,0.05555555555555556,0.0,0.0,0.1616204750025645,0.7431833500013454,384.0,0.0,0.0,0.0
53,fixed,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.1477564499946311,0.7278951500047697,0.0,0.0,0.0,0.0
53,fixed,qasper,oracle,4,-7.341205358505249,-0.16070330142974854,10.5,-0.5,-6.80078125,-0.02734375,0.125,0.0,0.5,0.1545132500177715,0.7795258749974892,960.0,0.0,0.0,0.0
53,fixed,qasper,routed,4,-7.6368184089660645,-0.45631635189056396,14.75,3.75,-7.125,-0.3515625,0.125,0.0,0.5,0.15303034998942167,0.7767901999905007,384.0,0.0,0.0,0.0
53,per_layer,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.16014040002482943,0.768534874994657,0.0,4.0,6.710847306212204e-07,16.0
53,per_layer,hotpotqa,oracle,4,-7.516660094261169,0.48615679144859314,98.0,-788.75,-8.97265625,2.84375,0.0,0.0,0.0,0.1735946750122821,0.888292175004608,449.0,4.0,6.710847306212204e-07,16.0
53,per_layer,hotpotqa,routed,4,-8.253423571586609,-0.2506066858768463,226.25,-660.5,-11.83203125,-0.015625,0.05555555555555556,0.0,0.0,0.17153007500746753,0.9083613750408404,384.0,4.0,6.710847306212204e-07,16.0
53,per_layer,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14781154999218415,0.8002396000083536,0.0,4.0,6.710847306212204e-07,16.0
53,per_layer,qasper,oracle,4,-7.537437558174133,-0.3569355010986328,20.0,9.0,-6.828125,-0.0546875,0.125,0.0,0.5,0.17492132498591673,0.8810510999755934,960.0,4.0,6.710847306212204e-07,16.0
53,per_layer,qasper,routed,4,-7.903749704360962,-0.7232476472854614,17.75,6.75,-7.41015625,-0.63671875,0.125,0.0,0.5,0.16077037500508595,0.8218056999903638,384.0,4.0,6.710847306212204e-07,16.0
53,residual_16,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1650867249991279,0.7226682500040624,0.0,196672.0,0.032995894035184166,786688.0
53,residual_16,hotpotqa,oracle,4,-4.983472168445587,3.0193447172641754,34.25,-852.5,-6.97265625,4.84375,0.0,0.0,0.0,0.17195817499305122,0.8528456000058213,449.0,196672.0,0.032995894035184166,786688.0
53,residual_16,hotpotqa,routed,4,-6.854986846446991,1.1478300392627716,115.0,-771.75,-8.939453125,2.876953125,0.0,0.0,0.0,0.17039092499180697,0.8579703249997692,384.0,196672.0,0.032995894035184166,786688.0
53,residual_16,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14794262501527555,0.7557457749790046,0.0,196672.0,0.032995894035184166,786688.0
53,residual_16,qasper,oracle,4,-7.947208046913147,-0.7667059898376465,28.75,17.75,-7.39453125,-0.62109375,0.0,0.0,0.0,0.16539422499772627,0.8247630499972729,960.0,196672.0,0.032995894035184166,786688.0
53,residual_16,qasper,routed,4,-8.100149989128113,-0.9196479320526123,29.5,18.5,-7.515625,-0.7421875,0.0,0.0,0.0,0.16468762503063772,0.9042571250029141,384.0,196672.0,0.032995894035184166,786688.0
