answer_id,attention_mass_sum,attention_update_norm,attention_update_ratio,condition,depth,distractor_attention_mass,evidence_attention_mass,evidence_condition,evidence_span_tokens,example_id,hop_over_window,layer,max_hop_distance_tokens,native_attention_mass,policy,post_attention_displacement,pra_output_divergence_ratio,pre_residual_norm,query_pooling,query_token_count,seed,selected_reference_uris,selected_token_count,span_over_window,target_reference_uris,window
12,1.0,6.192200183868408,0.4077682228425453,spacing_1_selected,2,0.4166200450854376,0.0,selected,28,chain-1147294-d2,0.4375,5,7,0.5833799549145624,spacing_1,0.06164175271987915,0.7834393293954772,15.185587882995605,final query token,6,29,"[""controlled://1147294/fact/2""]",5,1.75,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w16
7,1.0,3.1017048358917236,0.3359952893742424,spacing_1_selected,4,0.4296685857261764,0.0,selected,11,chain-1252023-d4,0.6875,0,11,0.5703314142738236,spacing_1,0.05063217878341675,0.7962501000364197,9.231393814086914,final query token,8,29,"[""controlled://1252023/fact/1""]",5,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
7,1.0,8.973840713500977,0.8839318315743632,spacing_1_selected,4,0.880672870122098,0.0,selected,11,chain-1252023-d4,0.6875,1,11,0.11932712987790195,spacing_1,0.2278074026107788,1.5922740019535557,10.152186393737793,final query token,8,29,"[""controlled://1252023/fact/2""]",5,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
7,1.0,6.6396565437316895,0.4457532309690279,spacing_1_selected,4,0.8313581616982617,0.0,selected,11,chain-1252023-d4,0.6875,2,11,0.1686418383017383,spacing_1,0.08552896976470947,1.254503195487338,14.895363807678223,final query token,8,29,"[""controlled://1252023/fact/5""]",5,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
7,1.0,4.135100841522217,0.24068819465514996,spacing_1_selected,4,0.0,0.5963205916123115,selected,11,chain-1252023-d4,0.6875,3,11,0.40367940838768845,spacing_1,0.026615262031555176,0.8888907631968643,17.180322647094727,final query token,8,29,"[""controlled://1252023/fact/12""]",5,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
7,1.0,6.66756534576416,0.3569009834132102,spacing_1_selected,4,0.4253028969396837,0.0,selected,11,chain-1252023-d4,0.6875,4,11,0.5746971030603163,spacing_1,0.06201589107513428,0.5268301192850666,18.681835174560547,final query token,8,29,"[""controlled://1252023/fact/6""]",5,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
7,1.0,7.257559299468994,0.3701263023187882,spacing_1_selected,4,0.6922786542854737,0.0,selected,11,chain-1252023-d4,0.6875,5,11,0.30772134571452625,spacing_1,0.06413930654525757,0.6831136931882307,19.60833168029785,final query token,8,29,"[""controlled://1252023/fact/11""]",5,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
9,1.0,3.4146296977996826,0.36989318910748115,spacing_1_selected,1,0.5641628780213068,0.0,selected,35,chain-1356752-d1,0.3125,0,5,0.4358371219786932,spacing_1,0.060262084007263184,0.8334246849148511,9.231393814086914,final query token,5,29,"[""controlled://1356752/fact/4""]",5,2.1875,"('controlled://1356752/fact/0',)",w16
9,1.0,4.125552177429199,0.40681643736061973,spacing_1_selected,1,0.8867112755250446,0.0,selected,35,chain-1356752-d1,0.3125,1,5,0.11328872447495542,spacing_1,0.08217239379882812,1.1924647900627625,10.14106559753418,final query token,5,29,"[""controlled://1356752/fact/3""]",5,2.1875,"('controlled://1356752/fact/0',)",w16
9,1.0,5.101132869720459,0.4818361283941365,spacing_1_selected,1,0.713104640834537,0.0,selected,35,chain-1356752-d1,0.3125,2,5,0.28689535916546305,spacing_1,0.0953291654586792,1.1853288257645263,10.586862564086914,final query token,5,29,"[""controlled://1356752/fact/1""]",5,2.1875,"('controlled://1356752/fact/0',)",w16
9,1.0,4.425234317779541,0.36279327068583583,spacing_1_selected,1,0.7391546744056541,0.0,selected,35,chain-1356752-d1,0.3125,3,5,0.2608453255943459,spacing_1,0.060616135597229004,1.2465640077696354,12.197674751281738,final query token,5,29,"[""controlled://1356752/fact/6""]",5,2.1875,"('controlled://1356752/fact/0',)",w16
9,1.0,6.604979515075684,0.5008006797064247,spacing_1_selected,1,0.0,0.5169144924402644,selected,35,chain-1356752-d1,0.3125,4,5,0.48308550755973556,spacing_1,0.09677004814147949,0.6575934374615859,13.188838958740234,final query token,5,29,"[""controlled://1356752/fact/0""]",5,2.1875,"('controlled://1356752/fact/0',)",w16
9,1.0,7.433201313018799,0.4830362317619079,spacing_1_selected,1,0.29228193636299693,0.0,selected,35,chain-1356752-d1,0.3125,5,5,0.7077180636370031,spacing_1,0.0855293869972229,0.4211091199993474,15.388496398925781,final query token,5,29,"[""controlled://1356752/fact/2""]",5,2.1875,"('controlled://1356752/fact/0',)",w16
13,1.0,2.9735026359558105,0.3221076573960378,spacing_1_selected,2,0.5013936890154582,0.0,selected,44,chain-1461481-d2,0.6875,0,11,0.4986063109845418,spacing_1,0.04936230182647705,0.9584840696840475,9.231393814086914,final query token,6,29,"[""controlled://1461481/fact/9""]",5,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
13,1.0,3.6343014240264893,0.3713429816370993,spacing_1_selected,2,0.7607325123142772,0.0,selected,44,chain-1461481-d2,0.6875,1,11,0.2392674876857228,spacing_1,0.06724631786346436,1.2303520989062606,9.78691291809082,final query token,6,29,"[""controlled://1461481/fact/5""]",5,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
13,1.0,6.580646991729736,0.5997880582842761,spacing_1_selected,2,0.7546144630271688,0.0,selected,44,chain-1461481-d2,0.6875,2,11,0.24538553697283116,spacing_1,0.1539362668991089,1.3370844134154432,10.971620559692383,final query token,6,29,"[""controlled://1461481/fact/11""]",5,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
13,1.0,5.153105735778809,0.39109192307491875,spacing_1_selected,2,0.0,0.6312997364725215,selected,44,chain-1461481-d2,0.6875,3,11,0.36870026352747853,spacing_1,0.05002546310424805,1.2622350346006226,13.176200866699219,final query token,6,29,"[""controlled://1461481/fact/7""]",5,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
13,1.0,6.027724742889404,0.36734694767137743,spacing_1_selected,2,0.684624234236253,0.0,selected,44,chain-1461481-d2,0.6875,4,11,0.31537576576374704,spacing_1,0.042701125144958496,0.9107930705688949,16.40880584716797,final query token,6,29,"[""controlled://1461481/fact/6""]",5,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
13,1.0,7.372241020202637,0.38145376060113956,spacing_1_selected,2,0.5784437884576619,0.0,selected,44,chain-1461481-d2,0.6875,5,11,0.42155621154233813,spacing_1,0.032374560832977295,0.6742326807964096,19.326696395874023,final query token,6,29,"[""controlled://1461481/fact/0""]",5,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
12,1.0,4.392632007598877,0.47583627088856423,spacing_1_selected,2,0.3834287611935494,0.0,selected,15,chain-1566210-d2,0.3125,0,5,0.6165712388064506,spacing_1,0.10894250869750977,0.7510116883468765,9.231393814086914,final query token,6,29,"[""controlled://1566210/fact/4""]",5,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,1.0,4.717593193054199,0.4942002770136237,spacing_1_selected,2,0.700776178419531,0.0,selected,15,chain-1566210-d2,0.3125,1,5,0.299223821580469,spacing_1,0.12063640356063843,1.2050766442687082,9.545913696289062,final query token,6,29,"[""controlled://1566210/fact/9""]",5,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,1.0,6.544471263885498,0.6499209426084536,spacing_1_selected,2,0.6208834595716785,0.0,selected,15,chain-1566210-d2,0.3125,2,5,0.37911654042832155,spacing_1,0.13994884490966797,1.0836062270999731,10.069642066955566,final query token,6,29,"[""controlled://1566210/fact/6""]",5,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,1.0,4.758274078369141,0.35568305575023,spacing_1_selected,2,0.6215972439599682,0.0,selected,15,chain-1566210-d2,0.3125,3,5,0.3784027560400318,spacing_1,0.04371386766433716,1.3864693003780804,13.377848625183105,final query token,6,29,"[""controlled://1566210/fact/5""]",5,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,1.0,4.512343883514404,0.2752444983508141,spacing_1_selected,2,0.0,0.675875235843705,selected,15,chain-1566210-d2,0.3125,4,5,0.324124764156295,spacing_1,0.02897953987121582,0.8365645299203183,16.39394760131836,final query token,6,29,"[""controlled://1566210/fact/0""]",5,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,1.0,6.48478364944458,0.340274711317969,spacing_1_selected,2,0.5664293725276366,0.0,selected,15,chain-1566210-d2,0.3125,5,5,0.4335706274723634,spacing_1,0.03523862361907959,1.0027862478201928,19.0574951171875,final query token,6,29,"[""controlled://1566210/fact/1""]",5,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,1.0,4.401933670043945,0.4768438828085404,spacing_1_selected,1,0.7847841639827493,0.0,selected,55,chain-1670939-d1,0.6875,0,11,0.2152158360172507,spacing_1,0.09502929449081421,1.012966309902063,9.231393814086914,final query token,5,29,"[""controlled://1670939/fact/3""]",5,3.4375,"('controlled://1670939/fact/1',)",w16
12,1.0,4.624317169189453,0.43487273715100505,spacing_1_selected,1,0.7644560101737738,0.0,selected,55,chain-1670939-d1,0.6875,1,11,0.23554398982622615,spacing_1,0.0788031816482544,0.9815756220199308,10.6337251663208,final query token,5,29,"[""controlled://1670939/fact/0""]",5,3.4375,"('controlled://1670939/fact/1',)",w16
12,1.0,4.850341796875,0.4071259399066515,spacing_1_selected,1,0.7426113031497152,0.0,selected,55,chain-1670939-d1,0.6875,2,11,0.25738869685028476,spacing_1,0.06969475746154785,0.8984827337816653,11.913615226745605,final query token,5,29,"[""controlled://1670939/fact/5""]",5,3.4375,"('controlled://1670939/fact/1',)",w16
12,1.0,6.736160755157471,0.5183761256447982,spacing_1_selected,1,0.9170630784079077,0.0,selected,55,chain-1670939-d1,0.6875,3,11,0.08293692159209232,spacing_1,0.10913491249084473,1.796886281354497,12.994735717773438,final query token,5,29,"[""controlled://1670939/fact/4""]",5,3.4375,"('controlled://1670939/fact/1',)",w16
12,1.0,5.736793518066406,0.37961033212679357,spacing_1_selected,1,0.0,0.5700289490514479,selected,55,chain-1670939-d1,0.6875,4,11,0.42997105094855215,spacing_1,0.06362754106521606,0.903332755556364,15.112321853637695,final query token,5,29,"[""controlled://1670939/fact/1""]",5,3.4375,"('controlled://1670939/fact/1',)",w16
12,1.0,6.916022300720215,0.43943826604285446,spacing_1_selected,1,0.45752947974142444,0.0,selected,55,chain-1670939-d1,0.6875,5,11,0.5424705202585756,spacing_1,0.07177722454071045,1.1379477795647208,15.738325119018555,final query token,5,29,"[""controlled://1670939/fact/2""]",5,3.4375,"('controlled://1670939/fact/1',)",w16
13,1.0,3.0114176273345947,0.3262148368905283,spacing_2_selected,1,0.7694129416486248,0.0,selected,22,chain-100004-d1,0.6875,0,11,0.23058705835137516,spacing_2,0.04389798641204834,0.8595847734269071,9.231393814086914,final query token,5,29,"[""controlled://100004/fact/8""]",5,1.375,"('controlled://100004/fact/9',)",w16
13,1.0,7.027776718139648,0.5658520920913173,spacing_2_selected,1,0.9925185001866982,0.0,selected,22,chain-100004-d1,0.6875,2,11,0.007481499813301817,spacing_2,0.12409424781799316,1.21695809036796,12.419812202453613,final query token,5,29,"[""controlled://100004/fact/10""]",5,1.375,"('controlled://100004/fact/9',)",w16
13,1.0,5.034536838531494,0.28881856664739786,spacing_2_selected,1,0.0,0.5555382251623087,selected,22,chain-100004-d1,0.6875,4,11,0.44446177483769134,spacing_2,0.029274344444274902,1.019139714038699,17.431486129760742,final query token,5,29,"[""controlled://100004/fact/9""]",5,1.375,"('controlled://100004/fact/9',)",w16
6,1.0,3.598008155822754,0.38975784462063234,spacing_2_selected,3,0.0,0.3449089711139095,selected,22,chain-204733-d3,0.6875,0,11,0.6550910288860905,spacing_2,0.06879627704620361,0.7182704885407688,9.231393814086914,final query token,7,29,"[""controlled://204733/fact/6""]",5,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
6,1.0,5.203376293182373,0.3868588873658826,spacing_2_selected,3,0.8573226503564619,0.0,selected,22,chain-204733-d3,0.6875,2,11,0.14267734964353807,spacing_2,0.07190340757369995,0.8937428383656599,13.450321197509766,final query token,7,29,"[""controlled://204733/fact/7""]",5,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
6,1.0,5.605494499206543,0.35396719283305483,spacing_2_selected,3,0.0,0.5313954578668927,selected,22,chain-204733-d3,0.6875,4,11,0.4686045421331073,spacing_2,0.051624953746795654,0.8968168299404266,15.836197853088379,final query token,7,29,"[""controlled://204733/fact/5""]",5,1.375,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w16
7,1.0,3.067042112350464,0.33224041505739055,spacing_2_selected,4,0.27835869521666545,0.0,selected,7,chain-309462-d4,0.4375,0,7,0.7216413047833345,spacing_2,0.05544543266296387,0.8304008178531764,9.231393814086914,final query token,8,29,"[""controlled://309462/fact/5""]",5,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
7,1.0,6.3987627029418945,0.5964394561312354,spacing_2_selected,4,0.8576786449912644,0.0,selected,7,chain-309462-d4,0.4375,2,7,0.14232135500873555,spacing_2,0.16417169570922852,1.102593155454141,10.72826862335205,final query token,8,29,"[""controlled://309462/fact/2""]",5,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
7,1.0,7.17323112487793,0.4855943326739891,spacing_2_selected,4,0.7043749076110544,0.0,selected,7,chain-309462-d4,0.4375,4,7,0.29562509238894563,spacing_2,0.08190172910690308,0.841520230019304,14.772065162658691,final query token,8,29,"[""controlled://309462/fact/4""]",5,0.4375,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w16
10,1.0,3.486340045928955,0.37766128454068043,spacing_2_selected,2,0.6233165406838452,0.0,selected,22,chain-414191-d2,0.6875,0,11,0.37668345931615477,spacing_2,0.06511962413787842,0.8537578085480558,9.231393814086914,final query token,6,29,"[""controlled://414191/fact/5""]",5,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
10,1.0,6.595959186553955,0.5192447129319654,spacing_2_selected,2,0.995790453676861,0.0,selected,22,chain-414191-d2,0.6875,2,11,0.0042095463231389685,spacing_2,0.08842355012893677,1.2227518467658354,12.702987670898438,final query token,6,29,"[""controlled://414191/fact/3""]",5,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
10,1.0,5.87890100479126,0.3099291410917716,spacing_2_selected,2,0.0,0.3838601939060027,selected,22,chain-414191-d2,0.6875,4,11,0.6161398060939973,spacing_2,0.0322456955909729,0.5599853183672715,18.96853256225586,final query token,6,29,"[""controlled://414191/fact/2""]",5,1.375,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w16
13,1.0,3.5765888690948486,0.3874375788883634,spacing_2_selected,1,0.6999785555381095,0.0,selected,35,chain-518920-d1,0.3125,0,5,0.3000214444618905,spacing_2,0.07282906770706177,0.888131620371932,9.231393814086914,final query token,5,29,"[""controlled://518920/fact/4""]",5,2.1875,"('controlled://518920/fact/0',)",w16
13,1.0,5.721924781799316,0.500137915949544,spacing_2_selected,1,0.9283124760827013,0.0,selected,35,chain-518920-d1,0.3125,2,5,0.07168752391729871,spacing_2,0.09502923488616943,1.0355660663218271,11.440693855285645,final query token,5,29,"[""controlled://518920/fact/1""]",5,2.1875,"('controlled://518920/fact/0',)",w16
13,1.0,5.299334526062012,0.3253934875802774,spacing_2_selected,1,0.0,0.7467370536469389,selected,35,chain-518920-d1,0.3125,4,5,0.2532629463530611,spacing_2,0.037912607192993164,0.9908785990186719,16.285926818847656,final query token,5,29,"[""controlled://518920/fact/0""]",5,2.1875,"('controlled://518920/fact/0',)",w16
13,1.0,3.7781081199645996,0.4092673539936391,spacing_2_selected,1,0.8736521119717509,0.0,selected,33,chain-623649-d1,0.6875,0,11,0.12634788802824914,spacing_2,0.07868456840515137,0.8735935631290144,9.231393814086914,final query token,5,29,"[""controlled://623649/fact/1""]",5,2.0625,"('controlled://623649/fact/2',)",w16
13,1.0,5.9403157234191895,0.48835413447787257,spacing_2_selected,1,0.0,0.8559085057915468,selected,33,chain-623649-d1,0.6875,2,11,0.14409149420845324,spacing_2,0.10970187187194824,1.1426496882582444,12.16395092010498,final query token,5,29,"[""controlled://623649/fact/2""]",5,2.0625,"('controlled://623649/fact/2',)",w16
13,1.0,4.902589797973633,0.30998549066130915,spacing_2_selected,1,0.27802663382317405,0.0,selected,33,chain-623649-d1,0.6875,4,11,0.721973366176826,spacing_2,0.03687167167663574,0.9676031237447994,15.815546035766602,final query token,5,29,"[""controlled://623649/fact/0""]",5,2.0625,"('controlled://623649/fact/2',)",w16
11,1.0,3.8337998390197754,0.4153002153552887,spacing_2_selected,2,0.6452411550963006,0.0,selected,14,chain-728378-d2,0.4375,0,7,0.35475884490369936,spacing_2,0.07204097509384155,0.8481710171038371,9.231393814086914,final query token,6,29,"[""controlled://728378/fact/3""]",5,0.875,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w16
11,1.0,3.550586223602295,0.3287751357069877,spacing_2_selected,2,0.6354441327572431,0.0,selected,14,chain-728378-d2,0.4375,2,7,0.3645558672427569,spacing_2,0.05210113525390625,1.0392089267397164,10.799436569213867,final query token,6,29,"[""controlled://728378/fact/2""]",5,0.875,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w16
11,1.0,6.878662109375,0.4929045539342945,spacing_2_selected,2,0.8066861779007013,0.0,selected,14,chain-728378-d2,0.4375,4,7,0.1933138220992987,spacing_2,0.09248590469360352,1.2660100361747102,13.955363273620605,final query token,6,29,"[""controlled://728378/fact/1""]",5,0.875,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w16
10,1.0,3.3556578159332275,0.36350500081716414,spacing_2_selected,1,0.6764004093602125,0.0,selected,35,chain-833107-d1,0.4375,0,7,0.3235995906397875,spacing_2,0.06413394212722778,0.8427105812683439,9.231393814086914,final query token,5,29,"[""controlled://833107/fact/4""]",5,2.1875,"('controlled://833107/fact/1',)",w16
10,1.0,7.26706075668335,0.5188319749176175,spacing_2_selected,1,0.0,0.9907327611195682,selected,35,chain-833107-d1,0.4375,2,7,0.009267238880431794,spacing_2,0.10067963600158691,1.2990301162091302,14.00657844543457,final query token,5,29,"[""controlled://833107/fact/1""]",5,2.1875,"('controlled://833107/fact/1',)",w16
10,1.0,6.663642883300781,0.3409367967632323,spacing_2_selected,1,0.347288270451827,0.0,selected,35,chain-833107-d1,0.4375,4,7,0.652711729548173,spacing_2,0.039927005767822266,0.7554391603806001,19.54509735107422,final query token,5,29,"[""controlled://833107/fact/0""]",5,2.1875,"('controlled://833107/fact/1',)",w16
12,1.0,3.694218397140503,0.4001799155727928,spacing_2_selected,1,0.8525513057611533,0.0,selected,20,chain-937836-d1,0.3125,0,5,0.14744869423884666,spacing_2,0.07360845804214478,0.8810198348883469,9.231393814086914,final query token,5,29,"[""controlled://937836/fact/5""]",5,1.25,"('controlled://937836/fact/6',)",w16
12,1.0,6.694151878356934,0.49122577550607227,spacing_2_selected,1,0.7575589762498622,0.0,selected,20,chain-937836-d1,0.3125,2,5,0.24244102375013776,spacing_2,0.09642660617828369,1.2808340448648383,13.62744426727295,final query token,5,29,"[""controlled://937836/fact/8""]",5,1.25,"('controlled://937836/fact/6',)",w16
12,1.0,5.676830768585205,0.29390871698816007,spacing_2_selected,1,0.5698393518177909,0.0,selected,20,chain-937836-d1,0.3125,4,5,0.4301606481822091,spacing_2,0.03603708744049072,1.0537328097809908,19.314945220947266,final query token,5,29,"[""controlled://937836/fact/0""]",5,1.25,"('controlled://937836/fact/6',)",w16
8,1.0,3.3047118186950684,0.3579862245343869,spacing_2_selected,1,0.5732925892662024,0.0,selected,42,chain-1042565-d1,0.4375,0,7,0.4267074107337976,spacing_2,0.059960246086120605,0.8105712118524319,9.231393814086914,final query token,5,29,"[""controlled://1042565/fact/1""]",5,2.625,"('controlled://1042565/fact/0',)",w16
8,1.0,6.863824844360352,0.641803710083907,spacing_2_selected,1,0.0,0.8630688691994846,selected,42,chain-1042565-d1,0.4375,2,7,0.13693113080051544,spacing_2,0.1564515233039856,1.2024008664774184,10.694585800170898,final query token,5,29,"[""controlled://1042565/fact/0""]",5,2.625,"('controlled://1042565/fact/0',)",w16
8,1.0,6.6777753829956055,0.41929862748908137,spacing_2_selected,1,0.48388784762937576,0.0,selected,42,chain-1042565-d1,0.4375,4,7,0.5161121523706242,spacing_2,0.05741524696350098,0.7387925808674198,15.926060676574707,final query token,5,29,"[""controlled://1042565/fact/2""]",5,2.625,"('controlled://1042565/fact/0',)",w16
12,1.0,3.458549737930298,0.37465087153498133,spacing_2_selected,2,0.5355799506805852,0.0,selected,28,chain-1147294-d2,0.4375,0,7,0.46442004931941483,spacing_2,0.06540822982788086,0.8686969982233245,9.231393814086914,final query token,6,29,"[""controlled://1147294/fact/5""]",5,1.75,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w16
12,1.0,7.774644374847412,0.7005991479514215,spacing_2_selected,2,0.0,0.6275481275726804,selected,28,chain-1147294-d2,0.4375,2,7,0.3724518724273196,spacing_2,0.2072257399559021,0.7949637887884543,11.097136497497559,final query token,6,29,"[""controlled://1147294/fact/1""]",5,1.75,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w16
12,1.0,6.092604637145996,0.4060452353794875,spacing_2_selected,2,0.744268284734062,0.0,selected,28,chain-1147294-d2,0.4375,4,7,0.25573171526593796,spacing_2,0.06321454048156738,1.1434935995448607,15.004743576049805,final query token,6,29,"[""controlled://1147294/fact/6""]",5,1.75,"('controlled://1147294/fact/3', 'controlled://1147294/fact/1')",w16
7,1.0,3.1017048358917236,0.3359952893742424,spacing_2_selected,4,0.4296685857261764,0.0,selected,11,chain-1252023-d4,0.6875,0,11,0.5703314142738236,spacing_2,0.05063217878341675,0.7962501000364197,9.231393814086914,final query token,8,29,"[""controlled://1252023/fact/1""]",5,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
7,1.0,7.581020355224609,0.6708077699947613,spacing_2_selected,4,0.9699904374358113,0.0,selected,11,chain-1252023-d4,0.6875,2,11,0.03000956256418874,spacing_2,0.19965076446533203,0.9273485767127608,11.30133056640625,final query token,8,29,"[""controlled://1252023/fact/5""]",5,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
7,1.0,6.5183892250061035,0.4400946570075869,spacing_2_selected,4,0.49407927351421677,0.0,selected,11,chain-1252023-d4,0.6875,4,11,0.5059207264857832,spacing_2,0.0814899206161499,0.667186473334295,14.811334609985352,final query token,8,29,"[""controlled://1252023/fact/2""]",5,0.6875,"('controlled://1252023/fact/13', 'controlled://1252023/fact/12', 'controlled://1252023/fact/4', 'controlled://1252023/fact/3')",w16
9,1.0,3.4146296977996826,0.36989318910748115,spacing_2_selected,1,0.5641628780213068,0.0,selected,35,chain-1356752-d1,0.3125,0,5,0.4358371219786932,spacing_2,0.060262084007263184,0.8334246849148511,9.231393814086914,final query token,5,29,"[""controlled://1356752/fact/4""]",5,2.1875,"('controlled://1356752/fact/0',)",w16
9,1.0,5.454107284545898,0.44599377750493796,spacing_2_selected,1,0.5523132766375909,0.0,selected,35,chain-1356752-d1,0.3125,2,5,0.4476867233624091,spacing_2,0.07482308149337769,0.7745500964612082,12.229110717773438,final query token,5,29,"[""controlled://1356752/fact/2""]",5,2.1875,"('controlled://1356752/fact/0',)",w16
9,1.0,5.5106706619262695,0.32535200371344575,spacing_2_selected,1,0.7409589962044265,0.0,selected,35,chain-1356752-d1,0.3125,4,5,0.2590410037955735,spacing_2,0.04336249828338623,0.7629407031098785,16.937564849853516,final query token,5,29,"[""controlled://1356752/fact/1""]",5,2.1875,"('controlled://1356752/fact/0',)",w16
13,1.0,2.9735026359558105,0.3221076573960378,spacing_2_selected,2,0.5013936890154582,0.0,selected,44,chain-1461481-d2,0.6875,0,11,0.4986063109845418,spacing_2,0.04936230182647705,0.9584840696840475,9.231393814086914,final query token,6,29,"[""controlled://1461481/fact/9""]",5,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
13,1.0,6.563950538635254,0.49638385839662297,spacing_2_selected,2,0.8580433123964766,0.0,selected,44,chain-1461481-d2,0.6875,2,11,0.14195668760352342,spacing_2,0.10777062177658081,1.4226076492429598,13.22353744506836,final query token,6,29,"[""controlled://1461481/fact/11""]",5,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
13,1.0,6.73360013961792,0.37476808851219007,spacing_2_selected,2,0.7162798173476403,0.0,selected,44,chain-1461481-d2,0.6875,4,11,0.28372018265235965,spacing_2,0.05164206027984619,1.1567534469486953,17.967378616333008,final query token,6,29,"[""controlled://1461481/fact/5""]",5,2.75,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",w16
12,1.0,4.392632007598877,0.47583627088856423,spacing_2_selected,2,0.3834287611935494,0.0,selected,15,chain-1566210-d2,0.3125,0,5,0.6165712388064506,spacing_2,0.10894250869750977,0.7510116883468765,9.231393814086914,final query token,6,29,"[""controlled://1566210/fact/4""]",5,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,1.0,6.455770015716553,0.5937535221786849,spacing_2_selected,2,0.9936453025776443,0.0,selected,15,chain-1566210-d2,0.3125,2,5,0.006354697422355726,spacing_2,0.11939585208892822,1.2067546530810058,10.872811317443848,final query token,6,29,"[""controlled://1566210/fact/9""]",5,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,1.0,4.156205177307129,0.25042521922349453,spacing_2_selected,2,0.0,0.6156062617956195,selected,15,chain-1566210-d2,0.3125,4,5,0.3843937382043805,spacing_2,0.025713086128234863,0.8257857214948298,16.59659194946289,final query token,6,29,"[""controlled://1566210/fact/0""]",5,0.9375,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w16
12,1.0,4.401933670043945,0.4768438828085404,spacing_2_selected,1,0.7847841639827493,0.0,selected,55,chain-1670939-d1,0.6875,0,11,0.2152158360172507,spacing_2,0.09502929449081421,1.012966309902063,9.231393814086914,final query token,5,29,"[""controlled://1670939/fact/3""]",5,3.4375,"('controlled://1670939/fact/1',)",w16
12,1.0,7.796815395355225,0.648532377383324,spacing_2_selected,1,0.9984297386395834,0.0,selected,55,chain-1670939-d1,0.6875,2,11,0.0015702613604166027,spacing_2,0.20019090175628662,1.3269732446559541,12.022245407104492,final query token,5,29,"[""controlled://1670939/fact/0""]",5,3.4375,"('controlled://1670939/fact/1',)",w16
