adapter_parameters,adapter_seconds_per_example,architecture,combined_mrr_mean,combined_mrr_std,combined_recall_at_16_mean,combined_recall_at_16_std,combined_recall_at_3_mean,combined_recall_at_3_std,combined_recall_at_8_mean,combined_recall_at_8_std,combined_score_position_correlation_mean,combined_score_position_correlation_std,hotpotqa_mrr_mean,hotpotqa_mrr_std,hotpotqa_recall_at_16_mean,hotpotqa_recall_at_16_std,hotpotqa_recall_at_3_mean,hotpotqa_recall_at_3_std,hotpotqa_recall_at_8_mean,hotpotqa_recall_at_8_std,hotpotqa_score_position_correlation_mean,hotpotqa_score_position_correlation_std,qasper_mrr_mean,qasper_mrr_std,qasper_recall_at_16_mean,qasper_recall_at_16_std,qasper_recall_at_3_mean,qasper_recall_at_3_std,qasper_recall_at_8_mean,qasper_recall_at_8_std,qasper_score_position_correlation_mean,qasper_score_position_correlation_std,query_strategy,routing_width,seeds,shuffled_labels,train_domain
65536,0.0017632037501243759,shared_linear,0.22046485394639287,0.06271316626669554,0.6375,0.06480137922914912,0.25,0.0855816496101822,0.44375,0.0998044963916957,-0.04009191247943338,0.03642617959302813,0.26692020334209754,0.06795080167958527,0.75,0.04419417382415922,0.275,0.09478594305064438,0.55,0.08149003006503311,-0.0017604554656777322,0.07765633413100335,0.17400950455068823,0.059584448357708146,0.525,0.09478594305064438,0.225,0.09478594305064438,0.3375,0.14388580541526672,-0.07842336949318904,0.06100404315441333,last,64,5,True,joint
