adapter_parameters,adapter_seconds_per_example,architecture,combined_mrr_mean,combined_mrr_std,combined_recall_at_16_mean,combined_recall_at_16_std,combined_recall_at_3_mean,combined_recall_at_3_std,combined_recall_at_8_mean,combined_recall_at_8_std,combined_score_position_correlation_mean,combined_score_position_correlation_std,hotpotqa_mrr_mean,hotpotqa_mrr_std,hotpotqa_recall_at_16_mean,hotpotqa_recall_at_16_std,hotpotqa_recall_at_3_mean,hotpotqa_recall_at_3_std,hotpotqa_recall_at_8_mean,hotpotqa_recall_at_8_std,hotpotqa_score_position_correlation_mean,hotpotqa_score_position_correlation_std,qasper_mrr_mean,qasper_mrr_std,qasper_recall_at_16_mean,qasper_recall_at_16_std,qasper_recall_at_3_mean,qasper_recall_at_3_std,qasper_recall_at_8_mean,qasper_recall_at_8_std,qasper_score_position_correlation_mean,qasper_score_position_correlation_std,query_strategy,routing_width,seeds,shuffled_labels,train_domain
65536,0.0015971625003658118,shared_linear,0.3549733454782172,0.053564613880055734,0.7375,0.035630482034348064,0.39375,0.11817294000743149,0.6375,0.08443285053816435,-0.026982484931755674,0.0608764136812444,0.4982167658730159,0.061151243489739396,0.9875,0.02795084971874737,0.55,0.1354967711792425,0.8875,0.06846531968814576,-0.035179616269561356,0.03429801937721611,0.2117299250834185,0.05672313535810116,0.4875,0.08149003006503311,0.2375,0.11180339887498948,0.3875,0.10269797953221865,-0.018785353593949988,0.09039251837877912,last,64,5,False,hotpotqa
65536,0.0024024687489145437,shared_linear,0.5036277628488306,0.01379606431828943,0.95625,0.01711632992203644,0.55625,0.060110575192722955,0.81875,0.0640434422872475,-0.10237494598284243,0.01582301302683941,0.2817353636701463,0.020496664311538317,0.9375,0.0,0.3125,0.07654655446197431,0.75,0.08838834764831845,-0.047574357592198885,0.02274335052507677,0.725520162027515,0.02974281587961295,0.975,0.03423265984407288,0.8,0.06846531968814576,0.8875,0.05229125165837972,-0.15717553437348597,0.009067553523287215,last,64,5,False,qasper
