adapter_parameters,adapter_seconds_per_example,architecture,combined_mrr_mean,combined_mrr_std,combined_recall_at_16_mean,combined_recall_at_16_std,combined_recall_at_3_mean,combined_recall_at_3_std,combined_recall_at_8_mean,combined_recall_at_8_std,combined_score_position_correlation_mean,combined_score_position_correlation_std,hotpotqa_mrr_mean,hotpotqa_mrr_std,hotpotqa_recall_at_16_mean,hotpotqa_recall_at_16_std,hotpotqa_recall_at_3_mean,hotpotqa_recall_at_3_std,hotpotqa_recall_at_8_mean,hotpotqa_recall_at_8_std,hotpotqa_score_position_correlation_mean,hotpotqa_score_position_correlation_std,qasper_mrr_mean,qasper_mrr_std,qasper_recall_at_16_mean,qasper_recall_at_16_std,qasper_recall_at_3_mean,qasper_recall_at_3_std,qasper_recall_at_8_mean,qasper_recall_at_8_std,qasper_score_position_correlation_mean,qasper_score_position_correlation_std,query_strategy,routing_width,seeds,shuffled_labels,train_domain
262144,0.0017955600000277628,asymmetric_linear,0.26239197094554323,0.04597106636090678,0.71875,0.038273277230987154,0.3125,0.06629126073623882,0.56875,0.06774838558962125,-0.01245211814731957,0.04149499990230954,0.37413142284272316,0.04869788533283705,0.975,0.03423265984407288,0.475,0.09478594305064438,0.8625,0.08149003006503311,-0.020369660072387764,0.03452166643712778,0.15065251904836324,0.0467257222774911,0.4625,0.07126096406869613,0.15,0.07126096406869613,0.275,0.09478594305064438,-0.004534576222251378,0.048803395183253294,last,128,5,False,hotpotqa
262144,0.002360112498718081,asymmetric_linear,0.47994239731212235,0.01400047617087504,0.95625,0.02795084971874737,0.50625,0.02614562582918986,0.80625,0.05590169943749474,-0.11528414317586703,0.00871693424765438,0.24453512786233372,0.0080520468204299,0.9375,0.04419417382415922,0.225,0.03423265984407288,0.6875,0.11692679333668567,-0.049686229875921264,0.007015959933309543,0.715349666761911,0.02565533130104208,0.975,0.03423265984407288,0.7875,0.05590169943749474,0.925,0.02795084971874737,-0.18088205647581282,0.018697181741681525,last,128,5,False,qasper
