adapter_parameters,adapter_seconds_per_example,architecture,combined_mrr_mean,combined_mrr_std,combined_recall_at_16_mean,combined_recall_at_16_std,combined_recall_at_3_mean,combined_recall_at_3_std,combined_recall_at_8_mean,combined_recall_at_8_std,combined_score_position_correlation_mean,combined_score_position_correlation_std,hotpotqa_mrr_mean,hotpotqa_mrr_std,hotpotqa_recall_at_16_mean,hotpotqa_recall_at_16_std,hotpotqa_recall_at_3_mean,hotpotqa_recall_at_3_std,hotpotqa_recall_at_8_mean,hotpotqa_recall_at_8_std,hotpotqa_score_position_correlation_mean,hotpotqa_score_position_correlation_std,qasper_mrr_mean,qasper_mrr_std,qasper_recall_at_16_mean,qasper_recall_at_16_std,qasper_recall_at_3_mean,qasper_recall_at_3_std,qasper_recall_at_8_mean,qasper_recall_at_8_std,qasper_score_position_correlation_mean,qasper_score_position_correlation_std,query_strategy,routing_width,seeds,shuffled_labels,train_domain
262144,0.0016420062513134326,asymmetric_linear,0.21223363556771932,0.04531575991665492,0.70625,0.08727650027355588,0.23125,0.07525996611745185,0.44375,0.12382257972599343,-0.01828244348106647,0.07394982899993238,0.21904863942142855,0.09232927343426679,0.8375,0.12183492931011204,0.25,0.125,0.5125,0.1617772388193098,0.040606049350891675,0.0641308214764129,0.2054186317140101,0.08952773841175803,0.575,0.10269797953221865,0.2125,0.12960275845829825,0.375,0.14657549249448218,-0.07717093631302462,0.09691502875599511,last,128,5,True,joint
