adapter_parameters,adapter_seconds_per_example,architecture,combined_all_evidence_recall_at_3_ci95,combined_all_evidence_recall_at_3_mean,combined_all_evidence_recall_at_3_std,combined_mean_selected_normalized_position_ci95,combined_mean_selected_normalized_position_mean,combined_mean_selected_normalized_position_std,combined_mrr_ci95,combined_mrr_mean,combined_mrr_std,combined_recall_at_16_ci95,combined_recall_at_16_mean,combined_recall_at_16_std,combined_recall_at_3_ci95,combined_recall_at_3_mean,combined_recall_at_3_std,combined_recall_at_8_ci95,combined_recall_at_8_mean,combined_recall_at_8_std,combined_score_position_correlation_ci95,combined_score_position_correlation_mean,combined_score_position_correlation_std,combined_selected_fraction_at_3_ci95,combined_selected_fraction_at_3_mean,combined_selected_fraction_at_3_std,combined_target_coverage_at_3_ci95,combined_target_coverage_at_3_mean,combined_target_coverage_at_3_std,detail_kv_bytes_mean,hotpotqa_all_evidence_recall_at_3_ci95,hotpotqa_all_evidence_recall_at_3_mean,hotpotqa_all_evidence_recall_at_3_std,hotpotqa_mean_selected_normalized_position_ci95,hotpotqa_mean_selected_normalized_position_mean,hotpotqa_mean_selected_normalized_position_std,hotpotqa_mrr_ci95,hotpotqa_mrr_mean,hotpotqa_mrr_std,hotpotqa_recall_at_16_ci95,hotpotqa_recall_at_16_mean,hotpotqa_recall_at_16_std,hotpotqa_recall_at_3_ci95,hotpotqa_recall_at_3_mean,hotpotqa_recall_at_3_std,hotpotqa_recall_at_8_ci95,hotpotqa_recall_at_8_mean,hotpotqa_recall_at_8_std,hotpotqa_score_position_correlation_ci95,hotpotqa_score_position_correlation_mean,hotpotqa_score_position_correlation_std,hotpotqa_selected_fraction_at_3_ci95,hotpotqa_selected_fraction_at_3_mean,hotpotqa_selected_fraction_at_3_std,hotpotqa_target_coverage_at_3_ci95,hotpotqa_target_coverage_at_3_mean,hotpotqa_target_coverage_at_3_std,negative_policy,objective,qasper_all_evidence_recall_at_3_ci95,qasper_all_evidence_recall_at_3_mean,qasper_all_evidence_recall_at_3_std,qasper_mean_selected_normalized_position_ci95,qasper_mean_selected_normalized_position_mean,qasper_mean_selected_normalized_position_std,qasper_mrr_ci95,qasper_mrr_mean,qasper_mrr_std,qasper_recall_at_16_ci95,qasper_recall_at_16_mean,qasper_recall_at_16_std,qasper_recall_at_3_ci95,qasper_recall_at_3_mean,qasper_recall_at_3_std,qasper_recall_at_8_ci95,qasper_recall_at_8_mean,qasper_recall_at_8_std,qasper_score_position_correlation_ci95,qasper_score_position_correlation_mean,qasper_score_position_correlation_std,qasper_selected_fraction_at_3_ci95,qasper_selected_fraction_at_3_mean,qasper_selected_fraction_at_3_std,qasper_target_coverage_at_3_ci95,qasper_target_coverage_at_3_mean,qasper_target_coverage_at_3_std,query_strategy,routing_index_bytes_mean,routing_index_fraction_of_detail_kv,routing_seconds_per_example,routing_width,seeds,shuffled_labels,train_domain
262144,0.002317875000881031,asymmetric_linear,0.0,0.0625,0.0,0.014525052709845346,0.42219777051359414,0.011699929840051054,0.05595013891050344,0.4793586101398602,0.045067836438919935,0.034699999999999995,0.9875,0.02795084971874737,0.04249864703728813,0.50625,0.03423265984407288,0.07047603316021694,0.825,0.05676844413932797,0.0362255216621938,-0.06214461548689104,0.02917965740527973,0.0,0.04530013813834666,0.0,0.011623246627314076,0.16200801282051283,0.009362525064092018,12583552.0,0.0,0.0,0.0,0.013411749327373828,0.45361295752227304,0.010803163974493863,0.0516493432397985,0.29767465173715174,0.04160354556102618,0.0,1.0,0.0,0.04249864703728813,0.2875,0.03423265984407288,0.10116701537556595,0.7625,0.08149003006503311,0.022179021240881575,-0.016425112820174354,0.01786520142976331,0.0,0.06624036031356781,0.0,0.006600998221684027,0.08514880952380952,0.005317104014063658,mined,contrastive,0.0,0.125,0.0,0.0326862916463632,0.39078258350491524,0.026328807656214568,0.07604425573739415,0.6610425685425685,0.06125364738011229,0.06939999999999999,0.975,0.05590169943749474,0.08846798856083482,0.725,0.07126096406869613,0.10116701537556595,0.8875,0.08149003006503311,0.06400610832226526,-0.10786411815360772,0.05155691973479832,0.0,0.0243599159631255,0.0,0.022855867039375217,0.23886721611721612,0.018410400714963922,last,49344.0,0.0039213093409555585,0.002952401876427757,128,5,False,joint
