dataset,budget_chunks,example_id,regime,best_lexical_mode,selection_jaccard,chunks_unique_to_lowrank,evidence_unique_to_lowrank,evidence_unique_to_lexical,lowrank_recall_delta
musique,8,2hop__853227_68633,zero_shot,bm25,0.0,8,0,1,-0.14285714285714285
musique,8,2hop__853227_68633,retrained,bm25,0.06666666666666667,7,1,1,0.0
musique,8,2hop__853227_68633,mixed,bm25,0.14285714285714285,6,0,0,0.0
musique,4,2hop__87589_362941,zero_shot,bm25,0.0,4,0,0,0.0
musique,4,2hop__87589_362941,retrained,bm25,0.14285714285714285,3,1,0,0.125
musique,4,2hop__87589_362941,mixed,bm25,0.14285714285714285,3,1,0,0.125
musique,8,2hop__87589_362941,zero_shot,bm25,0.0,8,0,2,-0.25
musique,8,2hop__87589_362941,retrained,bm25,0.06666666666666667,7,1,2,-0.125
musique,8,2hop__87589_362941,mixed,bm25,0.06666666666666667,7,2,2,0.0
musique,4,2hop__9223_9237,zero_shot,bm25,0.0,4,1,1,0.0
musique,4,2hop__9223_9237,retrained,bm25,0.0,4,1,1,0.0
musique,4,2hop__9223_9237,mixed,bm25,0.0,4,1,1,0.0
musique,8,2hop__9223_9237,zero_shot,bm25,0.14285714285714285,6,2,1,0.07142857142857142
musique,8,2hop__9223_9237,retrained,bm25,0.0,8,1,1,0.0
musique,8,2hop__9223_9237,mixed,bm25,0.06666666666666667,7,3,1,0.14285714285714285
musique,4,2hop__9_59409,zero_shot,bm25,0.0,4,1,0,0.08333333333333333
musique,4,2hop__9_59409,retrained,bm25,0.0,4,0,0,0.0
musique,4,2hop__9_59409,mixed,bm25,0.0,4,1,0,0.08333333333333333
musique,8,2hop__9_59409,zero_shot,bm25,0.06666666666666667,7,2,1,0.08333333333333334
musique,8,2hop__9_59409,retrained,bm25,0.0,8,0,2,-0.16666666666666666
musique,8,2hop__9_59409,mixed,bm25,0.14285714285714285,6,1,2,-0.08333333333333333
musique,4,3hop1__103890_10659_67187,zero_shot,bm25,0.0,4,0,1,-0.05263157894736842
musique,4,3hop1__103890_10659_67187,retrained,bm25,0.0,4,2,1,0.05263157894736842
musique,4,3hop1__103890_10659_67187,mixed,bm25,0.0,4,0,1,-0.05263157894736842
musique,8,3hop1__103890_10659_67187,zero_shot,bm25,0.0,8,2,1,0.05263157894736842
musique,8,3hop1__103890_10659_67187,retrained,bm25,0.06666666666666667,7,2,1,0.05263157894736842
musique,8,3hop1__103890_10659_67187,mixed,bm25,0.0,8,1,1,0.0
musique,4,3hop1__106864_160713_77246,zero_shot,bm25,0.0,4,0,1,-0.04
musique,4,3hop1__106864_160713_77246,retrained,bm25,0.0,4,1,1,0.0
musique,4,3hop1__106864_160713_77246,mixed,bm25,0.0,4,1,1,0.0
musique,8,3hop1__106864_160713_77246,zero_shot,bm25,0.0,8,0,1,-0.04
musique,8,3hop1__106864_160713_77246,retrained,bm25,0.0,8,1,1,0.0
musique,8,3hop1__106864_160713_77246,mixed,bm25,0.0,8,2,1,0.04
musique,4,3hop1__108881_720914_41132,zero_shot,bm25,0.0,4,2,3,-0.05555555555555555
musique,4,3hop1__108881_720914_41132,retrained,bm25,0.0,4,1,3,-0.1111111111111111
musique,4,3hop1__108881_720914_41132,mixed,bm25,0.14285714285714285,3,0,2,-0.1111111111111111
musique,8,3hop1__108881_720914_41132,zero_shot,bm25,0.06666666666666667,7,3,6,-0.16666666666666666
musique,8,3hop1__108881_720914_41132,retrained,bm25,0.06666666666666667,7,2,6,-0.2222222222222222
musique,8,3hop1__108881_720914_41132,mixed,bm25,0.06666666666666667,7,0,5,-0.2777777777777778
musique,4,3hop1__109422_720914_41132,zero_shot,bm25,0.0,4,1,2,-0.05555555555555555
musique,4,3hop1__109422_720914_41132,retrained,bm25,0.0,4,2,2,0.0
musique,4,3hop1__109422_720914_41132,mixed,bm25,0.14285714285714285,3,1,1,0.0
musique,8,3hop1__109422_720914_41132,zero_shot,bm25,0.0,8,1,3,-0.1111111111111111
musique,8,3hop1__109422_720914_41132,retrained,bm25,0.0,8,3,3,0.0
musique,8,3hop1__109422_720914_41132,mixed,bm25,0.06666666666666667,7,1,2,-0.05555555555555555
musique,4,3hop1__127716_157828_239539,zero_shot,bm25,0.0,4,0,2,-0.2
musique,4,3hop1__127716_157828_239539,retrained,bm25,0.0,4,2,2,0.0
musique,4,3hop1__127716_157828_239539,mixed,bm25,0.0,4,0,2,-0.2
musique,8,3hop1__127716_157828_239539,zero_shot,bm25,0.23076923076923078,5,0,2,-0.19999999999999998
musique,8,3hop1__127716_157828_239539,retrained,bm25,0.0,8,3,3,0.0
musique,8,3hop1__127716_157828_239539,mixed,bm25,0.14285714285714285,6,1,2,-0.09999999999999998
musique,4,3hop1__131820_59747_90139,zero_shot,bm25,0.14285714285714285,3,0,0,0.0
musique,4,3hop1__131820_59747_90139,retrained,bm25,0.0,4,1,0,0.058823529411764705
musique,4,3hop1__131820_59747_90139,mixed,bm25,0.3333333333333333,2,0,0,0.0
musique,8,3hop1__131820_59747_90139,zero_shot,bm25,0.14285714285714285,6,1,2,-0.058823529411764705
musique,8,3hop1__131820_59747_90139,retrained,bm25,0.0,8,2,2,0.0
musique,8,3hop1__131820_59747_90139,mixed,bm25,0.14285714285714285,6,2,2,0.0
musique,4,3hop1__132795_40769_64047,zero_shot,bm25,0.0,4,0,2,-0.13333333333333333
musique,4,3hop1__132795_40769_64047,retrained,bm25,0.0,4,2,2,0.0
musique,4,3hop1__132795_40769_64047,mixed,bm25,0.14285714285714285,3,1,1,0.0
musique,8,3hop1__132795_40769_64047,zero_shot,bm25,0.14285714285714285,6,1,2,-0.06666666666666667
musique,8,3hop1__132795_40769_64047,retrained,bm25,0.14285714285714285,6,2,1,0.06666666666666668
musique,8,3hop1__132795_40769_64047,mixed,bm25,0.06666666666666667,7,3,1,0.13333333333333333
musique,4,3hop1__132798_40769_64047,zero_shot,bm25,0.0,4,0,3,-0.15
musique,4,3hop1__132798_40769_64047,retrained,bm25,0.0,4,2,3,-0.04999999999999999
musique,4,3hop1__132798_40769_64047,mixed,bm25,0.0,4,2,3,-0.04999999999999999
musique,8,3hop1__132798_40769_64047,zero_shot,bm25,0.06666666666666667,7,0,4,-0.2
musique,8,3hop1__132798_40769_64047,retrained,bm25,0.06666666666666667,7,2,3,-0.05000000000000002
musique,8,3hop1__132798_40769_64047,mixed,bm25,0.06666666666666667,7,2,4,-0.1
musique,4,3hop1__136016_87694_64412,zero_shot,bm25,0.0,4,0,1,-0.1
musique,4,3hop1__136016_87694_64412,retrained,bm25,0.0,4,1,1,0.0
musique,4,3hop1__136016_87694_64412,mixed,bm25,0.14285714285714285,3,0,1,-0.1
musique,8,3hop1__136016_87694_64412,zero_shot,bm25,0.06666666666666667,7,1,2,-0.1
musique,8,3hop1__136016_87694_64412,retrained,bm25,0.0,8,1,2,-0.1
musique,8,3hop1__136016_87694_64412,mixed,bm25,0.06666666666666667,7,0,2,-0.2
musique,4,3hop1__136083_87694_124169,zero_shot,bm25,0.14285714285714285,3,1,0,0.07142857142857142
musique,4,3hop1__136083_87694_124169,retrained,bm25,0.0,4,0,1,-0.07142857142857142
musique,4,3hop1__136083_87694_124169,mixed,bm25,0.0,4,2,1,0.07142857142857142
musique,8,3hop1__136083_87694_124169,zero_shot,bm25,0.14285714285714285,6,1,1,0.0
musique,8,3hop1__136083_87694_124169,retrained,bm25,0.06666666666666667,7,0,2,-0.14285714285714285
musique,8,3hop1__136083_87694_124169,mixed,bm25,0.06666666666666667,7,3,2,0.07142857142857142
musique,4,3hop1__140345_2053_5289,zero_shot,bm25,0.0,4,1,2,-0.1
musique,4,3hop1__140345_2053_5289,retrained,bm25,0.14285714285714285,3,0,1,-0.1
musique,4,3hop1__140345_2053_5289,mixed,bm25,0.14285714285714285,3,0,1,-0.1
musique,8,3hop1__140345_2053_5289,zero_shot,bm25,0.23076923076923078,5,3,1,0.2
musique,8,3hop1__140345_2053_5289,retrained,bm25,0.06666666666666667,7,1,1,0.0
musique,8,3hop1__140345_2053_5289,mixed,bm25,0.14285714285714285,6,1,1,0.0
musique,4,3hop1__160324_131905_41948,zero_shot,bm25,0.0,4,1,2,-0.0625
musique,4,3hop1__160324_131905_41948,retrained,bm25,0.0,4,1,2,-0.0625
musique,4,3hop1__160324_131905_41948,mixed,bm25,0.0,4,0,2,-0.125
musique,8,3hop1__160324_131905_41948,zero_shot,bm25,0.0,8,1,3,-0.125
musique,8,3hop1__160324_131905_41948,retrained,bm25,0.06666666666666667,7,2,3,-0.0625
musique,8,3hop1__160324_131905_41948,mixed,bm25,0.06666666666666667,7,0,2,-0.125
musique,4,3hop1__222979_40769_64047,zero_shot,bm25,0.0,4,0,1,-0.05
musique,4,3hop1__222979_40769_64047,retrained,bm25,0.0,4,0,1,-0.05
musique,4,3hop1__222979_40769_64047,mixed,bm25,0.0,4,0,1,-0.05
musique,8,3hop1__222979_40769_64047,zero_shot,bm25,0.0,8,2,2,0.0
musique,8,3hop1__222979_40769_64047,retrained,bm25,0.23076923076923078,5,1,1,0.0
musique,8,3hop1__222979_40769_64047,mixed,bm25,0.14285714285714285,6,1,2,-0.05
musique,4,3hop1__275261_443779_52195,zero_shot,bm25,0.0,4,2,3,-0.03571428571428571
musique,4,3hop1__275261_443779_52195,retrained,bm25,0.0,4,0,3,-0.10714285714285714
musique,4,3hop1__275261_443779_52195,mixed,bm25,0.14285714285714285,3,2,2,0.0
musique,8,3hop1__275261_443779_52195,zero_shot,bm25,0.06666666666666667,7,2,4,-0.07142857142857142
musique,8,3hop1__275261_443779_52195,retrained,bm25,0.0,8,0,4,-0.14285714285714285
musique,8,3hop1__275261_443779_52195,mixed,bm25,0.14285714285714285,6,1,2,-0.03571428571428571
musique,4,3hop1__326941_366209_84283,zero_shot,bm25,0.0,4,3,0,0.25
musique,4,3hop1__326941_366209_84283,retrained,bm25,0.0,4,1,0,0.08333333333333333
musique,4,3hop1__326941_366209_84283,mixed,bm25,0.0,4,0,0,0.0
musique,8,3hop1__326941_366209_84283,zero_shot,bm25,0.14285714285714285,6,4,1,0.25
musique,8,3hop1__326941_366209_84283,retrained,bm25,0.0,8,2,1,0.08333333333333333
musique,8,3hop1__326941_366209_84283,mixed,bm25,0.0,8,1,1,0.0
musique,4,3hop1__572324_568433_47686,zero_shot,bm25,0.0,4,1,2,-0.08333333333333333
musique,4,3hop1__572324_568433_47686,retrained,bm25,0.0,4,0,2,-0.16666666666666666
musique,4,3hop1__572324_568433_47686,mixed,bm25,0.0,4,2,2,0.0
musique,8,3hop1__572324_568433_47686,zero_shot,bm25,0.06666666666666667,7,1,2,-0.08333333333333333
musique,8,3hop1__572324_568433_47686,retrained,bm25,0.0,8,1,2,-0.08333333333333333
musique,8,3hop1__572324_568433_47686,mixed,bm25,0.0,8,2,2,0.0
musique,4,3hop1__593597_40769_64047,zero_shot,bm25,0.0,4,1,3,-0.11764705882352942
musique,4,3hop1__593597_40769_64047,retrained,bm25,0.14285714285714285,3,1,2,-0.05882352941176472
musique,4,3hop1__593597_40769_64047,mixed,bm25,0.14285714285714285,3,0,3,-0.17647058823529413
musique,8,3hop1__593597_40769_64047,zero_shot,bm25,0.0,8,2,4,-0.11764705882352941
musique,8,3hop1__593597_40769_64047,retrained,bm25,0.06666666666666667,7,2,3,-0.05882352941176469
musique,8,3hop1__593597_40769_64047,mixed,bm25,0.06666666666666667,7,1,4,-0.1764705882352941
musique,4,3hop1__603558_87694_64412,zero_shot,bm25,0.0,4,0,2,-0.18181818181818182
musique,4,3hop1__603558_87694_64412,retrained,bm25,0.0,4,1,2,-0.09090909090909091
musique,4,3hop1__603558_87694_64412,mixed,bm25,0.0,4,0,2,-0.18181818181818182
musique,8,3hop1__603558_87694_64412,zero_shot,bm25,0.0,8,0,5,-0.45454545454545453
musique,8,3hop1__603558_87694_64412,retrained,bm25,0.0,8,2,5,-0.2727272727272727
musique,8,3hop1__603558_87694_64412,mixed,bm25,0.0,8,0,5,-0.45454545454545453
musique,4,3hop1__617062_127905_92225,zero_shot,bm25,0.0,4,1,2,-0.07692307692307693
musique,4,3hop1__617062_127905_92225,retrained,bm25,0.0,4,1,2,-0.07692307692307693
musique,4,3hop1__617062_127905_92225,mixed,bm25,0.0,4,0,2,-0.15384615384615385
musique,8,3hop1__617062_127905_92225,zero_shot,bm25,0.06666666666666667,7,1,2,-0.07692307692307693
musique,8,3hop1__617062_127905_92225,retrained,bm25,0.0,8,1,2,-0.07692307692307693
musique,8,3hop1__617062_127905_92225,mixed,bm25,0.0,8,1,2,-0.07692307692307693
musique,4,3hop1__68981_91191_16530,zero_shot,bm25,0.0,4,0,3,-0.05
musique,4,3hop1__68981_91191_16530,retrained,bm25,0.14285714285714285,3,0,2,-0.03333333333333334
musique,4,3hop1__68981_91191_16530,mixed,bm25,0.0,4,0,3,-0.05
musique,8,3hop1__68981_91191_16530,zero_shot,bm25,0.06666666666666667,7,0,3,-0.05
musique,8,3hop1__68981_91191_16530,retrained,bm25,0.06666666666666667,7,1,2,-0.01666666666666667
musique,8,3hop1__68981_91191_16530,mixed,bm25,0.06666666666666667,7,0,2,-0.03333333333333334
musique,4,3hop1__751782_2053_5289,zero_shot,bm25,0.0,4,1,3,-0.1818181818181818
musique,4,3hop1__751782_2053_5289,retrained,bm25,0.0,4,1,3,-0.1818181818181818
musique,4,3hop1__751782_2053_5289,mixed,bm25,0.0,4,2,3,-0.09090909090909088
musique,8,3hop1__751782_2053_5289,zero_shot,bm25,0.23076923076923078,5,2,2,0.0
musique,8,3hop1__751782_2053_5289,retrained,bm25,0.0,8,2,3,-0.09090909090909088
musique,8,3hop1__751782_2053_5289,mixed,bm25,0.0,8,3,3,0.0
musique,4,3hop1__79462_91850_685675,zero_shot,bm25,0.0,4,2,0,0.09523809523809523
musique,4,3hop1__79462_91850_685675,retrained,bm25,0.0,4,0,0,0.0
musique,4,3hop1__79462_91850_685675,mixed,bm25,0.0,4,2,0,0.09523809523809523
musique,8,3hop1__79462_91850_685675,zero_shot,bm25,0.0,8,2,1,0.047619047619047616
musique,8,3hop1__79462_91850_685675,retrained,bm25,0.14285714285714285,6,2,1,0.047619047619047616
musique,8,3hop1__79462_91850_685675,mixed,bm25,0.06666666666666667,7,3,1,0.09523809523809523
musique,4,3hop1__801799_547811_80702,zero_shot,bm25,0.0,4,3,1,0.14285714285714285
musique,4,3hop1__801799_547811_80702,retrained,bm25,0.0,4,0,1,-0.07142857142857142
musique,4,3hop1__801799_547811_80702,mixed,bm25,0.0,4,2,1,0.07142857142857142
musique,8,3hop1__801799_547811_80702,zero_shot,bm25,0.14285714285714285,6,4,1,0.21428571428571427
musique,8,3hop1__801799_547811_80702,retrained,bm25,0.06666666666666667,7,0,1,-0.07142857142857142
musique,8,3hop1__801799_547811_80702,mixed,bm25,0.0,8,4,1,0.21428571428571427
musique,4,3hop1__857241_503371_21711,zero_shot,bm25,0.0,4,1,2,-0.09090909090909091
musique,4,3hop1__857241_503371_21711,retrained,bm25,0.0,4,1,2,-0.09090909090909091
musique,4,3hop1__857241_503371_21711,mixed,bm25,0.0,4,2,2,0.0
musique,8,3hop1__857241_503371_21711,zero_shot,bm25,0.0,8,3,2,0.09090909090909088
musique,8,3hop1__857241_503371_21711,retrained,bm25,0.0,8,1,2,-0.09090909090909091
musique,8,3hop1__857241_503371_21711,mixed,bm25,0.0,8,2,2,0.0
musique,4,3hop1__857_846_7770,zero_shot,bm25,0.0,4,1,1,0.0
musique,4,3hop1__857_846_7770,retrained,bm25,0.0,4,0,1,-0.047619047619047616
musique,4,3hop1__857_846_7770,mixed,bm25,0.14285714285714285,3,0,1,-0.047619047619047616
musique,8,3hop1__857_846_7770,zero_shot,bm25,0.0,8,2,3,-0.047619047619047616
musique,8,3hop1__857_846_7770,retrained,bm25,0.0,8,1,3,-0.09523809523809523
musique,8,3hop1__857_846_7770,mixed,bm25,0.06666666666666667,7,0,3,-0.14285714285714285
musique,4,3hop2__127483_79978_10557,zero_shot,bm25,0.0,4,2,0,0.11764705882352941
musique,4,3hop2__127483_79978_10557,retrained,bm25,0.0,4,1,0,0.058823529411764705
musique,4,3hop2__127483_79978_10557,mixed,bm25,0.0,4,2,0,0.11764705882352941
musique,8,3hop2__127483_79978_10557,zero_shot,bm25,0.0,8,4,1,0.1764705882352941
musique,8,3hop2__127483_79978_10557,retrained,bm25,0.06666666666666667,7,2,1,0.058823529411764705
musique,8,3hop2__127483_79978_10557,mixed,bm25,0.06666666666666667,7,2,1,0.058823529411764705
musique,4,3hop2__132957_132967_40768,zero_shot,bm25,0.0,4,0,2,-0.14285714285714285
musique,4,3hop2__132957_132967_40768,retrained,bm25,0.0,4,1,2,-0.07142857142857142
musique,4,3hop2__132957_132967_40768,mixed,bm25,0.0,4,0,2,-0.14285714285714285
musique,8,3hop2__132957_132967_40768,zero_shot,bm25,0.14285714285714285,6,0,4,-0.2857142857142857
musique,8,3hop2__132957_132967_40768,retrained,bm25,0.14285714285714285,6,0,3,-0.21428571428571427
musique,8,3hop2__132957_132967_40768,mixed,bm25,0.06666666666666667,7,0,3,-0.21428571428571427
musique,4,3hop2__49541_121067_51068,zero_shot,bm25,0.0,4,0,1,-0.07692307692307693
musique,4,3hop2__49541_121067_51068,retrained,bm25,0.0,4,1,1,0.0
musique,4,3hop2__49541_121067_51068,mixed,bm25,0.0,4,0,1,-0.07692307692307693
musique,8,3hop2__49541_121067_51068,zero_shot,bm25,0.0,8,2,2,0.0
musique,8,3hop2__49541_121067_51068,retrained,bm25,0.14285714285714285,6,1,2,-0.07692307692307693
musique,8,3hop2__49541_121067_51068,mixed,bm25,0.0,8,2,2,0.0
musique,4,3hop2__569322_467331_162182,zero_shot,bm25,0.0,4,1,2,-0.07142857142857142
musique,4,3hop2__569322_467331_162182,retrained,bm25,0.0,4,1,2,-0.07142857142857142
musique,4,3hop2__569322_467331_162182,mixed,bm25,0.0,4,1,2,-0.07142857142857142
musique,8,3hop2__569322_467331_162182,zero_shot,bm25,0.0,8,2,3,-0.07142857142857142
musique,8,3hop2__569322_467331_162182,retrained,bm25,0.0,8,5,3,0.14285714285714288
musique,8,3hop2__569322_467331_162182,mixed,bm25,0.0,8,2,3,-0.07142857142857142
musique,4,3hop2__607269_467331_162182,zero_shot,bm25,0.0,4,0,2,-0.16666666666666666
musique,4,3hop2__607269_467331_162182,retrained,bm25,0.0,4,0,2,-0.16666666666666666
musique,4,3hop2__607269_467331_162182,mixed,bm25,0.0,4,0,2,-0.16666666666666666
musique,8,3hop2__607269_467331_162182,zero_shot,bm25,0.06666666666666667,7,0,2,-0.16666666666666666
musique,8,3hop2__607269_467331_162182,retrained,bm25,0.23076923076923078,5,0,1,-0.08333333333333333
musique,8,3hop2__607269_467331_162182,mixed,bm25,0.0,8,0,2,-0.16666666666666666
musique,4,3hop2__655849_467331_162182,zero_shot,bm25,0.0,4,1,2,-0.07692307692307693
musique,4,3hop2__655849_467331_162182,retrained,bm25,0.14285714285714285,3,2,1,0.07692307692307693
musique,4,3hop2__655849_467331_162182,mixed,bm25,0.0,4,0,2,-0.15384615384615385
musique,8,3hop2__655849_467331_162182,zero_shot,bm25,0.0,8,3,2,0.07692307692307693
musique,8,3hop2__655849_467331_162182,retrained,bm25,0.14285714285714285,6,3,1,0.15384615384615385
musique,8,3hop2__655849_467331_162182,mixed,bm25,0.06666666666666667,7,0,1,-0.07692307692307693
musique,4,4hop1__129721_32392_823060_610794,zero_shot,bm25,0.0,4,2,1,0.058823529411764705
musique,4,4hop1__129721_32392_823060_610794,retrained,bm25,0.14285714285714285,3,1,0,0.058823529411764705
musique,4,4hop1__129721_32392_823060_610794,mixed,bm25,0.0,4,3,1,0.11764705882352942
musique,8,4hop1__129721_32392_823060_610794,zero_shot,bm25,0.14285714285714285,6,2,3,-0.05882352941176472
musique,8,4hop1__129721_32392_823060_610794,retrained,bm25,0.06666666666666667,7,5,2,0.17647058823529413
musique,8,4hop1__129721_32392_823060_610794,mixed,bm25,0.06666666666666667,7,5,2,0.17647058823529413
musique,4,4hop1__152562_5274_458768_33633,zero_shot,bm25,0.0,4,0,1,-0.05
musique,4,4hop1__152562_5274_458768_33633,retrained,bm25,0.0,4,2,1,0.05
musique,4,4hop1__152562_5274_458768_33633,mixed,bm25,0.14285714285714285,3,2,0,0.09999999999999999
musique,8,4hop1__152562_5274_458768_33633,zero_shot,bm25,0.06666666666666667,7,1,1,0.0
musique,8,4hop1__152562_5274_458768_33633,retrained,bm25,0.06666666666666667,7,4,0,0.2
musique,8,4hop1__152562_5274_458768_33633,mixed,bm25,0.06666666666666667,7,4,0,0.2
musique,4,4hop1__152562_5274_458768_33637,zero_shot,bm25,0.0,4,1,2,-0.058823529411764705
musique,4,4hop1__152562_5274_458768_33637,retrained,bm25,0.0,4,1,2,-0.058823529411764705
musique,4,4hop1__152562_5274_458768_33637,mixed,bm25,0.14285714285714285,3,1,1,0.0
musique,8,4hop1__152562_5274_458768_33637,zero_shot,bm25,0.0,8,2,3,-0.05882352941176472
musique,8,4hop1__152562_5274_458768_33637,retrained,bm25,0.0,8,2,3,-0.05882352941176472
musique,8,4hop1__152562_5274_458768_33637,mixed,bm25,0.06666666666666667,7,2,2,0.0
musique,4,4hop1__3496_5274_458768_33677,zero_shot,bm25,0.0,4,1,3,-0.10526315789473684
musique,4,4hop1__3496_5274_458768_33677,retrained,bm25,0.0,4,1,3,-0.10526315789473684
musique,4,4hop1__3496_5274_458768_33677,mixed,bm25,0.0,4,2,3,-0.05263157894736842
musique,8,4hop1__3496_5274_458768_33677,zero_shot,bm25,0.0,8,2,3,-0.05263157894736842
musique,8,4hop1__3496_5274_458768_33677,retrained,bm25,0.0,8,2,3,-0.05263157894736842
musique,8,4hop1__3496_5274_458768_33677,mixed,bm25,0.06666666666666667,7,3,3,0.0
musique,4,4hop1__61681_53706_795904_580996,zero_shot,bm25,0.0,4,2,1,0.06666666666666667
musique,4,4hop1__61681_53706_795904_580996,retrained,bm25,0.0,4,1,1,0.0
musique,4,4hop1__61681_53706_795904_580996,mixed,bm25,0.0,4,0,1,-0.06666666666666667
musique,8,4hop1__61681_53706_795904_580996,zero_shot,bm25,0.06666666666666667,7,3,1,0.13333333333333336
musique,8,4hop1__61681_53706_795904_580996,retrained,bm25,0.14285714285714285,6,1,0,0.06666666666666667
musique,8,4hop1__61681_53706_795904_580996,mixed,bm25,0.06666666666666667,7,3,1,0.13333333333333336
musique,4,4hop1__636860_49925_13759_736921,zero_shot,bm25,0.0,4,1,3,-0.07142857142857142
musique,4,4hop1__636860_49925_13759_736921,retrained,bm25,0.0,4,1,3,-0.07142857142857142
musique,4,4hop1__636860_49925_13759_736921,mixed,bm25,0.0,4,0,3,-0.10714285714285714
musique,8,4hop1__636860_49925_13759_736921,zero_shot,bm25,0.0,8,2,5,-0.10714285714285715
musique,8,4hop1__636860_49925_13759_736921,retrained,bm25,0.06666666666666667,7,1,5,-0.14285714285714285
musique,8,4hop1__636860_49925_13759_736921,mixed,bm25,0.06666666666666667,7,2,5,-0.10714285714285715
musique,4,4hop2__161602_474028_88460_126088,zero_shot,bm25,0.14285714285714285,3,1,1,0.0
musique,4,4hop2__161602_474028_88460_126088,retrained,bm25,0.14285714285714285,3,1,2,-0.058823529411764705
musique,4,4hop2__161602_474028_88460_126088,mixed,bm25,0.0,4,2,2,0.0
musique,8,4hop2__161602_474028_88460_126088,zero_shot,bm25,0.06666666666666667,7,2,2,0.0
musique,8,4hop2__161602_474028_88460_126088,retrained,bm25,0.06666666666666667,7,2,3,-0.05882352941176472
musique,8,4hop2__161602_474028_88460_126088,mixed,bm25,0.06666666666666667,7,3,2,0.05882352941176469
musique,4,4hop2__5206_14670_8987_8529,zero_shot,bm25,0.0,4,0,2,-0.13333333333333333
musique,4,4hop2__5206_14670_8987_8529,retrained,bm25,0.0,4,0,2,-0.13333333333333333
musique,4,4hop2__5206_14670_8987_8529,mixed,bm25,0.0,4,0,2,-0.13333333333333333
musique,8,4hop2__5206_14670_8987_8529,zero_shot,bm25,0.14285714285714285,6,2,2,0.0
musique,8,4hop2__5206_14670_8987_8529,retrained,bm25,0.06666666666666667,7,1,2,-0.06666666666666667
musique,8,4hop2__5206_14670_8987_8529,mixed,bm25,0.06666666666666667,7,0,1,-0.06666666666666667
musique,4,4hop3__316459_41402_599212_13584,zero_shot,bm25,0.14285714285714285,3,1,2,-0.043478260869565216
musique,4,4hop3__316459_41402_599212_13584,retrained,bm25,0.0,4,1,2,-0.043478260869565216
musique,4,4hop3__316459_41402_599212_13584,mixed,bm25,0.0,4,0,2,-0.08695652173913043
musique,8,4hop3__316459_41402_599212_13584,zero_shot,bm25,0.45454545454545453,3,1,1,0.0
musique,8,4hop3__316459_41402_599212_13584,retrained,bm25,0.14285714285714285,6,1,2,-0.043478260869565216
musique,8,4hop3__316459_41402_599212_13584,mixed,bm25,0.14285714285714285,6,0,2,-0.08695652173913043
musique,4,4hop3__630723_88460_30152_20999,zero_shot,bm25,0.0,4,0,1,-0.05263157894736842
musique,4,4hop3__630723_88460_30152_20999,retrained,bm25,0.14285714285714285,3,0,1,-0.05263157894736842
musique,4,4hop3__630723_88460_30152_20999,mixed,bm25,0.14285714285714285,3,1,0,0.05263157894736842
musique,8,4hop3__630723_88460_30152_20999,zero_shot,bm25,0.06666666666666667,7,0,2,-0.10526315789473684
musique,8,4hop3__630723_88460_30152_20999,retrained,bm25,0.14285714285714285,6,1,2,-0.05263157894736842
musique,8,4hop3__630723_88460_30152_20999,mixed,bm25,0.06666666666666667,7,3,1,0.10526315789473684
musique,4,4hop3__813358_24325_125104_10557,zero_shot,bm25,0.0,4,1,2,-0.043478260869565216
musique,4,4hop3__813358_24325_125104_10557,retrained,bm25,0.0,4,2,2,0.0
musique,4,4hop3__813358_24325_125104_10557,mixed,bm25,0.0,4,0,2,-0.08695652173913043
musique,8,4hop3__813358_24325_125104_10557,zero_shot,bm25,0.14285714285714285,6,1,3,-0.08695652173913043
musique,8,4hop3__813358_24325_125104_10557,retrained,bm25,0.0,8,2,3,-0.043478260869565216
musique,8,4hop3__813358_24325_125104_10557,mixed,bm25,0.06666666666666667,7,1,3,-0.08695652173913043
musique,4,4hop3__839787_88460_30152_20999,zero_shot,bm25,0.3333333333333333,2,1,1,0.0
musique,4,4hop3__839787_88460_30152_20999,retrained,bm25,0.0,4,1,2,-0.05555555555555555
musique,4,4hop3__839787_88460_30152_20999,mixed,bm25,0.0,4,1,2,-0.05555555555555555
musique,8,4hop3__839787_88460_30152_20999,zero_shot,bm25,0.14285714285714285,6,3,1,0.1111111111111111
musique,8,4hop3__839787_88460_30152_20999,retrained,bm25,0.0,8,1,2,-0.05555555555555555
musique,8,4hop3__839787_88460_30152_20999,mixed,bm25,0.06666666666666667,7,2,2,0.0
