split,seed,example_id,target_facet,discovered_facet,suppressed_units,normal_similarity,cluster_suppressed_similarity,random_unit_suppressed_similarity,cluster_damage,random_damage,selective_damage_advantage
test,127,test-s127-e010,3,4,5,0.9999998807907104,0.10418041050434113,0.8648176193237305,0.8958194702863693,0.13518226146697998,0.7606372088193893
test,127,test-s127-e010,4,3,3,0.9999998807907104,0.05168814957141876,0.8298059701919556,0.9483117312192917,0.17019391059875488,0.7781178206205368
test,127,test-s127-e011,0,5,3,0.9999999403953552,0.14323315024375916,0.8825145363807678,0.8567667901515961,0.1174854040145874,0.7392813861370087
test,127,test-s127-e011,1,3,4,1.0,0.17102088034152985,0.8811915516853333,0.8289791196584702,0.11880844831466675,0.7101706713438034
test,127,test-s127-e011,2,1,5,0.9999999403953552,0.06875438988208771,0.8084184527397156,0.9312455505132675,0.19158148765563965,0.7396640628576279
test,127,test-s127-e011,3,2,3,1.0,0.21606230735778809,0.8685142397880554,0.7839376926422119,0.13148576021194458,0.6524519324302673
test,127,test-s127-e011,4,4,4,1.0,0.06875438988208771,0.8683648109436035,0.9312456101179123,0.13163518905639648,0.7996104210615158
test,127,test-s127-e011,5,0,5,0.9999999403953552,0.21606230735778809,0.8796994686126709,0.7839376330375671,0.12030047178268433,0.6636371612548828
test,127,test-s127-e012,0,0,4,0.9999998807907104,0.0,0.0,0.9999998807907104,0.9999998807907104,0.0
test,127,test-s127-e013,0,0,5,1.0,-0.0559009425342083,0.8833334445953369,1.0559009425342083,0.11666655540466309,0.9392343871295452
test,127,test-s127-e013,1,1,3,1.0,-0.05590096861124039,0.85484778881073,1.0559009686112404,0.14515221118927002,0.9107487574219704
test,127,test-s127-e014,0,2,3,1.0,-0.0491870753467083,0.8714808225631714,1.0491870753467083,0.1285191774368286,0.9206678979098797
test,127,test-s127-e014,1,0,4,1.0,0.19527320563793182,0.8867384791374207,0.8047267943620682,0.11326152086257935,0.6914652734994888
test,127,test-s127-e014,2,1,5,1.0,0.19527320563793182,0.8534532189369202,0.8047267943620682,0.14654678106307983,0.6581800132989883
test,127,test-s127-e015,0,1,4,1.0,0.12165568768978119,0.8083374500274658,0.8783443123102188,0.19166254997253418,0.6866817623376846
test,127,test-s127-e015,1,3,5,0.9999998807907104,0.17766594886779785,0.8623147010803223,0.8223339319229126,0.13768517971038818,0.6846487522125244
test,127,test-s127-e015,2,2,3,1.0000001192092896,0.1207190528512001,0.8910239934921265,0.8792810663580894,0.10897612571716309,0.7703049406409264
test,127,test-s127-e015,3,0,4,1.0,0.17766594886779785,0.8607500791549683,0.8223340511322021,0.13924992084503174,0.6830841302871704
test,127,test-s127-e016,0,2,5,0.9999998807907104,0.138423889875412,0.9011794328689575,0.8615759909152985,0.09882044792175293,0.7627555429935455
test,127,test-s127-e016,1,1,3,0.9999998807907104,0.1419667899608612,0.8835333585739136,0.8580330908298492,0.11646652221679688,0.7415665686130524
test,127,test-s127-e016,2,3,4,1.0,0.1419667899608612,0.8778026103973389,0.8580332100391388,0.12219738960266113,0.7358358204364777
test,127,test-s127-e016,3,4,5,1.0,0.138423889875412,0.8335908651351929,0.861576110124588,0.16640913486480713,0.6951669752597809
test,127,test-s127-e016,4,0,4,1.0,0.06758996099233627,0.9238510131835938,0.9324100390076637,0.07614898681640625,0.8562610521912575
test,127,test-s127-e017,0,2,3,1.0,0.07986143231391907,0.8713626861572266,0.9201385676860809,0.12863731384277344,0.7915012538433075
test,127,test-s127-e017,1,1,4,1.0,0.16344138979911804,0.85450279712677,0.836558610200882,0.14549720287322998,0.691061407327652
test,127,test-s127-e017,2,5,5,0.9999998807907104,0.16344138979911804,0.8621827363967896,0.8365584909915924,0.1378171443939209,0.6987413465976715
test,127,test-s127-e017,3,4,3,0.9999998807907104,0.3035578727722168,0.8279603123664856,0.6964420080184937,0.17203956842422485,0.5244024395942688
test,127,test-s127-e017,4,3,4,0.9999998807907104,0.1104263961315155,0.8817150592803955,0.889573484659195,0.11828482151031494,0.77128866314888
test,127,test-s127-e017,5,0,5,0.9999998807907104,0.3035578727722168,0.8696333169937134,0.6964420080184937,0.13036656379699707,0.5660754442214966
test,127,test-s127-e018,0,0,4,1.0,0.0,0.0,1.0,1.0,0.0
test,127,test-s127-e019,0,0,5,1.0,-0.011903345584869385,0.8717653751373291,1.0119033455848694,0.1282346248626709,0.8836687207221985
test,127,test-s127-e019,1,1,3,0.9999999403953552,-0.011903345584869385,0.9189823269844055,1.0119032859802246,0.08101761341094971,0.9308856725692749
test,127,test-s127-e020,0,0,4,1.0,0.038861438632011414,0.9158356785774231,0.9611385613679886,0.0841643214225769,0.8769742399454117
test,127,test-s127-e020,1,1,4,0.9999998807907104,0.09510206431150436,0.8873254060745239,0.9048978164792061,0.11267447471618652,0.7922233417630196
test,127,test-s127-e020,2,2,5,1.0,0.09510207176208496,0.8421872854232788,0.904897928237915,0.1578127145767212,0.7470852136611938
test,127,test-s127-e021,0,0,4,0.9999999403953552,0.07237514108419418,0.8668727874755859,0.927624799311161,0.1331271529197693,0.7944976463913918
test,127,test-s127-e021,1,3,5,0.9999998807907104,0.12293075025081635,0.886962890625,0.8770691305398941,0.11303699016571045,0.7640321403741837
test,127,test-s127-e021,2,1,3,1.0000001192092896,0.12293075025081635,0.8699022531509399,0.8770693689584732,0.1300978660583496,0.7469715029001236
test,127,test-s127-e021,3,2,4,1.0,0.08639757335186005,0.8632727861404419,0.91360242664814,0.1367272138595581,0.7768752127885818
test,127,test-s127-e022,0,1,5,1.0,0.03912883251905441,0.8414739370346069,0.9608711674809456,0.15852606296539307,0.8023451045155525
test,127,test-s127-e022,1,4,3,1.0,0.18740986287593842,0.8292152881622314,0.8125901371240616,0.17078471183776855,0.641805425286293
test,127,test-s127-e022,2,0,4,1.0,0.18740986287593842,0.8421567678451538,0.8125901371240616,0.1578432321548462,0.6547469049692154
test,127,test-s127-e022,3,2,5,0.9999998807907104,0.11406600475311279,0.8671699166297913,0.8859338760375977,0.1328299641609192,0.7531039118766785
test,127,test-s127-e022,4,3,3,1.0000001192092896,0.12442506849765778,0.8257262110710144,0.8755750507116318,0.17427390813827515,0.7013011425733566
test,127,test-s127-e023,0,4,3,1.0000001192092896,0.1259816586971283,0.8886616826057434,0.8740184605121613,0.11133843660354614,0.7626800239086151
test,127,test-s127-e023,1,2,4,0.9999998807907104,0.21684804558753967,0.8631585836410522,0.7831518352031708,0.1368412971496582,0.6463105380535126
test,127,test-s127-e023,2,5,5,1.0,0.18882586061954498,0.8896563053131104,0.811174139380455,0.11034369468688965,0.7008304446935654
test,127,test-s127-e023,3,0,3,0.9999999403953552,0.21684804558753967,0.893735408782959,0.7831518948078156,0.10626453161239624,0.6768873631954193
test,127,test-s127-e023,4,1,4,1.0,0.0947117954492569,0.8639719486236572,0.9052882045507431,0.13602805137634277,0.7692601531744003
test,127,test-s127-e023,5,3,5,0.9999999403953552,0.14552243053913116,0.8072855472564697,0.8544775098562241,0.1927143931388855,0.6617631167173386
test,139,test-s139-e000,0,0,4,1.0000001192092896,0.0,0.0,1.0000001192092896,1.0000001192092896,0.0
test,139,test-s139-e001,0,1,5,0.9999998807907104,0.18530131876468658,0.8230712413787842,0.8146985620260239,0.17692863941192627,0.6377699226140976
test,139,test-s139-e001,1,0,3,0.9999999403953552,0.18530131876468658,0.8911855220794678,0.8146986216306686,0.10881441831588745,0.7058842033147812
test,139,test-s139-e002,0,0,3,1.0,0.24516993761062622,0.8670395612716675,0.7548300623893738,0.13296043872833252,0.6218696236610413
test,139,test-s139-e002,1,2,4,1.0000001192092896,0.14948202669620514,0.8330413103103638,0.8505180925130844,0.16695880889892578,0.6835592836141586
test,139,test-s139-e002,2,1,5,1.0,0.24516993761062622,0.8338929414749146,0.7548300623893738,0.16610705852508545,0.5887230038642883
test,139,test-s139-e003,0,1,4,1.0,0.26950907707214355,0.8302270770072937,0.7304909229278564,0.1697729229927063,0.5607179999351501
test,139,test-s139-e003,1,2,5,0.9999998807907104,0.22188878059387207,0.9070291519165039,0.7781111001968384,0.09297072887420654,0.6851403713226318
test,139,test-s139-e003,2,3,3,0.9999998807907104,0.26950907707214355,0.8703542947769165,0.7304908037185669,0.12964558601379395,0.600845217704773
test,139,test-s139-e003,3,0,4,0.9999998807907104,0.05246676504611969,0.8623121976852417,0.9475331157445908,0.13768768310546875,0.809845432639122
test,139,test-s139-e004,0,4,6,0.9999998807907104,0.2528116703033447,0.9049287438392639,0.7471882104873657,0.09507113695144653,0.6521170735359192
test,139,test-s139-e004,1,0,3,1.0,0.1934797763824463,0.8669257164001465,0.8065202236175537,0.13307428359985352,0.6734459400177002
test,139,test-s139-e004,2,3,4,1.0000001192092896,0.2528116703033447,0.8536534309387207,0.7471884489059448,0.14634668827056885,0.600841760635376
test,139,test-s139-e004,3,2,5,1.000000238418579,0.13440051674842834,0.8419393301010132,0.8655997216701508,0.15806090831756592,0.7075388133525848
test,139,test-s139-e004,4,1,3,1.0,0.06206316128373146,0.8829624652862549,0.9379368387162685,0.11703753471374512,0.8208993040025234
test,139,test-s139-e005,0,5,3,0.9999998807907104,0.2626914381980896,0.8690939545631409,0.7373084425926208,0.13090592622756958,0.6064025163650513
test,139,test-s139-e005,1,2,4,1.0000001192092896,0.27741700410842896,0.8329554200172424,0.7225831151008606,0.16704469919204712,0.5555384159088135
test,139,test-s139-e005,2,0,5,0.9999998807907104,0.2774169445037842,0.8693462014198303,0.7225829362869263,0.13065367937088013,0.5919292569160461
test,139,test-s139-e005,3,3,3,1.0,0.11399497091770172,0.9000312089920044,0.8860050290822983,0.0999687910079956,0.7860362380743027
test,139,test-s139-e005,4,4,4,1.0,0.07130108773708344,0.8823310732841492,0.9286989122629166,0.11766892671585083,0.8110299855470657
test,139,test-s139-e005,5,1,5,1.000000238418579,0.11535906791687012,0.8520967960357666,0.884641170501709,0.1479034423828125,0.7367377281188965
test,139,test-s139-e006,0,0,4,1.0,0.0,0.0,1.0,1.0,0.0
test,139,test-s139-e007,0,0,5,1.0,0.07435993105173111,0.8261457085609436,0.9256400689482689,0.1738542914390564,0.7517857775092125
test,139,test-s139-e007,1,1,3,1.0,0.0743599385023117,0.8380863666534424,0.9256400614976883,0.16191363334655762,0.7637264281511307
test,139,test-s139-e008,0,1,3,1.0,0.19905270636081696,0.904194176197052,0.800947293639183,0.095805823802948,0.705141469836235
test,139,test-s139-e008,1,0,4,0.9999999403953552,0.23928765952587128,0.8683834075927734,0.760712280869484,0.1316165328025818,0.6290957480669022
test,139,test-s139-e008,2,2,6,1.0,0.23928767442703247,0.9206571578979492,0.7607123255729675,0.07934284210205078,0.6813694834709167
test,139,test-s139-e009,0,0,4,0.9999999403953552,0.36287304759025574,0.867694079875946,0.6371268928050995,0.13230586051940918,0.5048210322856903
test,139,test-s139-e009,1,2,5,0.9999999403953552,0.13716620206832886,0.8793684840202332,0.8628337383270264,0.12063145637512207,0.7422022819519043
test,139,test-s139-e009,2,3,3,1.0,0.36287304759025574,0.8876610398292542,0.6371269524097443,0.11233896017074585,0.5247879922389984
test,139,test-s139-e009,3,1,4,0.9999997615814209,0.20006859302520752,0.8183118104934692,0.7999311685562134,0.18168795108795166,0.6182432174682617
test,139,test-s139-e010,0,1,5,1.0,0.2584744691848755,0.8551744818687439,0.7415255308151245,0.1448255181312561,0.5967000126838684
test,139,test-s139-e010,1,4,3,1.0,0.0871492326259613,0.8994494676589966,0.9128507673740387,0.10055053234100342,0.8123002350330353
test,139,test-s139-e010,2,2,4,1.000000238418579,0.2584744691848755,0.8672816753387451,0.7415257692337036,0.13271856307983398,0.6088072061538696
test,139,test-s139-e010,3,3,5,1.0,0.14744561910629272,0.871314287185669,0.8525543808937073,0.12868571281433105,0.7238686680793762
test,139,test-s139-e010,4,0,3,1.0000001192092896,0.0871492326259613,0.8311735391616821,0.9128508865833282,0.16882658004760742,0.7440243065357208
test,139,test-s139-e011,0,0,3,1.0,0.23989525437355042,0.8601239323616028,0.7601047456264496,0.13987606763839722,0.6202286779880524
test,139,test-s139-e011,1,5,4,1.0,0.23037472367286682,0.8703714609146118,0.7696252763271332,0.12962853908538818,0.639996737241745
test,139,test-s139-e011,2,4,5,1.0,0.23989525437355042,0.8436388969421387,0.7601047456264496,0.15636110305786133,0.6037436425685883
test,139,test-s139-e011,3,3,3,1.0,0.22079157829284668,0.8567177057266235,0.7792084217071533,0.14328229427337646,0.6359261274337769
test,139,test-s139-e011,4,1,4,1.0,0.006662880536168814,0.859611988067627,0.9933371194638312,0.14038801193237305,0.8529491075314581
test,139,test-s139-e011,5,2,5,0.9999998807907104,0.2002449929714203,0.8988842964172363,0.7997548878192902,0.10111558437347412,0.698639303445816
test,139,test-s139-e012,0,0,4,0.9999999403953552,0.0,0.0,0.9999999403953552,0.9999999403953552,0.0
test,139,test-s139-e013,0,1,5,0.9999999403953552,0.2329564094543457,0.8639653921127319,0.7670435309410095,0.1360345482826233,0.6310089826583862
test,139,test-s139-e013,1,0,3,1.0,0.23295637965202332,0.8748140335083008,0.7670436203479767,0.12518596649169922,0.6418576538562775
test,139,test-s139-e014,0,2,3,1.0,0.1666211187839508,0.889635443687439,0.8333788812160492,0.11036455631256104,0.7230143249034882
test,139,test-s139-e014,1,1,4,1.0,0.17023633420467377,0.8848789930343628,0.8297636657953262,0.11512100696563721,0.714642658829689
test,139,test-s139-e014,2,0,5,0.9999998807907104,0.17023633420467377,0.8487930297851562,0.8297635465860367,0.1512068510055542,0.6785566955804825
test,139,test-s139-e015,0,0,4,1.0,0.18392391502857208,0.8563390374183655,0.8160760849714279,0.14366096258163452,0.6724151223897934
test,139,test-s139-e015,1,3,5,1.0000001192092896,0.047207340598106384,0.8683427572250366,0.9527927786111832,0.13165736198425293,0.8211354166269302
test,139,test-s139-e015,2,2,3,1.0,0.18392391502857208,0.8801508545875549,0.8160760849714279,0.11984914541244507,0.6962269395589828
test,139,test-s139-e015,3,1,4,0.9999999403953552,0.12434598803520203,0.8010700345039368,0.8756539523601532,0.19892990589141846,0.6767240464687347
test,139,test-s139-e016,0,1,6,1.0000001192092896,0.20263829827308655,0.8700961470603943,0.797361820936203,0.12990397214889526,0.6674578487873077
test,139,test-s139-e016,1,4,3,1.0,0.18992647528648376,0.893281102180481,0.8100735247135162,0.10671889781951904,0.7033546268939972
test,139,test-s139-e016,2,0,4,1.0,0.20263829827308655,0.8509494662284851,0.7973617017269135,0.1490505337715149,0.6483111679553986
test,139,test-s139-e016,3,3,5,0.9999998807907104,0.06002505123615265,0.8584370017051697,0.9399748295545578,0.14156287908554077,0.798411950469017
test,139,test-s139-e016,4,2,3,1.0,0.06002505123615265,0.8847033977508545,0.9399749487638474,0.11529660224914551,0.8246783465147018
test,139,test-s139-e017,0,5,3,0.9999998211860657,0.2574084997177124,0.8986065983772278,0.7425913214683533,0.10139322280883789,0.6411980986595154
test,139,test-s139-e017,1,3,4,1.0,0.15760616958141327,0.8763710856437683,0.8423938304185867,0.12362891435623169,0.718764916062355
test,139,test-s139-e017,2,1,5,1.0,0.2574084997177124,0.823140025138855,0.7425915002822876,0.17685997486114502,0.5657315254211426
test,139,test-s139-e017,3,0,3,1.0,0.15796685218811035,0.8847023248672485,0.8420331478118896,0.11529767513275146,0.7267354726791382
test,139,test-s139-e017,4,2,4,1.0,0.054748013615608215,0.8381483554840088,0.9452519863843918,0.1618516445159912,0.7834003418684006
test,139,test-s139-e017,5,4,5,0.9999998807907104,0.15796686708927155,0.8196843862533569,0.8420330137014389,0.18031549453735352,0.6617175191640854
test,139,test-s139-e018,0,0,4,1.0000001192092896,0.0,0.0,1.0000001192092896,1.0000001192092896,0.0
test,139,test-s139-e019,0,0,5,1.0,0.13582424819469452,0.8389978408813477,0.8641757518053055,0.16100215911865234,0.7031735926866531
test,139,test-s139-e019,1,1,3,0.9999998807907104,0.1358242779970169,0.8761762380599976,0.8641756027936935,0.12382364273071289,0.7403519600629807
test,139,test-s139-e020,0,0,4,1.0,0.2948783040046692,0.8732168674468994,0.7051216959953308,0.12678313255310059,0.5783385634422302
test,139,test-s139-e020,1,2,4,1.0,0.3153322637081146,0.9008945226669312,0.6846677362918854,0.09910547733306885,0.5855622589588165
test,139,test-s139-e020,2,1,5,0.9999999403953552,0.315332293510437,0.8822306990623474,0.6846676468849182,0.11776924133300781,0.5668984055519104
test,139,test-s139-e021,0,1,4,0.9999997615814209,0.22932259738445282,0.8552319407463074,0.7706771641969681,0.14476782083511353,0.6259093433618546
test,139,test-s139-e021,1,2,5,0.9999998807907104,0.11999315768480301,0.8772475719451904,0.8800067231059074,0.12275230884552002,0.7572544142603874
test,139,test-s139-e021,2,3,3,1.0000001192092896,0.22932259738445282,0.9091147184371948,0.7706775218248367,0.09088540077209473,0.679792121052742
test,139,test-s139-e021,3,0,4,0.9999999403953552,0.15981152653694153,0.9054642915725708,0.8401884138584137,0.09453564882278442,0.7456527650356293
test,139,test-s139-e022,0,1,5,0.9999999403953552,0.2616170048713684,0.8526725769042969,0.7383829355239868,0.14732736349105835,0.5910555720329285
test,139,test-s139-e022,1,4,3,0.9999999403953552,0.21553964912891388,0.8735612630844116,0.7844602912664413,0.1264386773109436,0.6580216139554977
test,139,test-s139-e022,2,0,4,1.0000001192092896,0.261616975069046,0.8633362054824829,0.7383831441402435,0.13666391372680664,0.6017192304134369
test,139,test-s139-e022,3,3,5,1.0000001192092896,0.19689638912677765,0.8848633766174316,0.8031037300825119,0.11513674259185791,0.687966987490654
test,139,test-s139-e022,4,2,3,0.9999999403953552,0.14934928715229034,0.8767622709274292,0.8506506532430649,0.12323766946792603,0.7274129837751389
test,139,test-s139-e023,0,5,3,1.0,0.20435422658920288,0.8906607031822205,0.7956457734107971,0.10933929681777954,0.6863064765930176
test,139,test-s139-e023,1,4,4,0.9999999403953552,0.23825006186962128,0.872521162033081,0.761749878525734,0.12747877836227417,0.6342711001634598
test,139,test-s139-e023,2,2,5,1.000000238418579,0.23825006186962128,0.8516291379928589,0.7617501765489578,0.14837110042572021,0.6133790761232376
test,139,test-s139-e023,3,0,3,1.0,0.21294590830802917,0.9032853245735168,0.7870540916919708,0.09671467542648315,0.6903394162654877
test,139,test-s139-e023,4,1,4,0.9999998211860657,0.10962747037410736,0.8825757503509521,0.8903723508119583,0.11742407083511353,0.7729482799768448
test,139,test-s139-e023,5,3,5,1.0,0.21294590830802917,0.8412059545516968,0.7870540916919708,0.15879404544830322,0.6282600462436676
test,151,test-s151-e000,0,0,4,1.0,0.0,0.0,1.0,1.0,0.0
test,151,test-s151-e001,0,0,5,0.9999999403953552,-0.0421394482254982,0.8071557283401489,1.0421393886208534,0.1928442120552063,0.8492951765656471
test,151,test-s151-e001,1,1,3,1.0,-0.0421394407749176,0.8807880282402039,1.0421394407749176,0.11921197175979614,0.9229274690151215
test,151,test-s151-e002,0,2,3,0.9999998807907104,-0.07309924811124802,0.833233118057251,1.0730991289019585,0.16676676273345947,0.906332366168499
test,151,test-s151-e002,1,0,4,1.0,0.23518669605255127,0.8964874744415283,0.7648133039474487,0.10351252555847168,0.661300778388977
test,151,test-s151-e002,2,1,5,1.0,0.23518669605255127,0.8372165560722351,0.7648133039474487,0.1627834439277649,0.6020298600196838
test,151,test-s151-e003,0,0,4,1.0,0.09723686426877975,0.8194490075111389,0.9027631357312202,0.18055099248886108,0.7222121432423592
test,151,test-s151-e003,1,2,5,1.0,0.13858187198638916,0.834155261516571,0.8614181280136108,0.16584473848342896,0.6955733895301819
test,151,test-s151-e003,2,1,3,0.9999999403953552,0.2535798251628876,0.8757490515708923,0.7464201152324677,0.12425088882446289,0.6221692264080048
test,151,test-s151-e003,3,3,4,1.0000001192092896,0.2535798251628876,0.8864693641662598,0.746420294046402,0.11353075504302979,0.6328895390033722
test,151,test-s151-e004,0,2,5,0.9999998807907104,-0.04093559831380844,0.8600583076477051,1.040935479104519,0.13994157314300537,0.9009939059615135
test,151,test-s151-e004,1,1,4,1.0000001192092896,0.18170756101608276,0.920791745185852,0.8182925581932068,0.0792083740234375,0.7390841841697693
test,151,test-s151-e004,2,4,4,1.0,0.3576202392578125,0.854632556438446,0.6423797607421875,0.14536744356155396,0.49701231718063354
test,151,test-s151-e004,3,3,5,1.0,0.3576202392578125,0.8746237754821777,0.6423797607421875,0.12537622451782227,0.5170035362243652
test,151,test-s151-e004,4,0,3,1.0,0.2720489203929901,0.8470131158828735,0.7279510796070099,0.15298688411712646,0.5749641954898834
test,151,test-s151-e005,0,3,3,1.0,0.11666305363178253,0.8729567527770996,0.8833369463682175,0.1270432472229004,0.7562936991453171
test,151,test-s151-e005,1,2,4,1.0,0.232711061835289,0.8892045617103577,0.767288938164711,0.11079543828964233,0.6564934998750687
test,151,test-s151-e005,2,1,5,1.0,0.26527321338653564,0.8486615419387817,0.7347267866134644,0.15133845806121826,0.5833883285522461
test,151,test-s151-e005,3,4,3,0.9999999403953552,0.26527324318885803,0.8713231682777405,0.7347266972064972,0.12867677211761475,0.6060499250888824
test,151,test-s151-e005,4,5,4,1.0000001192092896,0.232711061835289,0.8510998487472534,0.7672890573740005,0.14890027046203613,0.6183887869119644
test,151,test-s151-e005,5,0,5,1.0,0.11666306853294373,0.8558488488197327,0.8833369314670563,0.14415115118026733,0.7391857802867889
test,151,test-s151-e006,0,0,4,1.0,0.0,0.0,1.0,1.0,0.0
test,151,test-s151-e007,0,1,5,1.0,-0.12106315791606903,0.857860803604126,1.121063157916069,0.14213919639587402,0.978923961520195
test,151,test-s151-e007,1,0,3,1.0,-0.12106315791606903,0.8241312503814697,1.121063157916069,0.17586874961853027,0.9451944082975388
test,151,test-s151-e008,0,1,3,1.0,-0.042606256902217865,0.8643885254859924,1.0426062569022179,0.13561147451400757,0.9069947823882103
test,151,test-s151-e008,1,2,5,1.0,0.06471318006515503,0.8632615208625793,0.935286819934845,0.13673847913742065,0.7985483407974243
test,151,test-s151-e008,2,0,5,0.9999999403953552,0.06471315026283264,0.8232805728912354,0.9352867901325226,0.17671936750411987,0.7585674226284027
test,151,test-s151-e009,0,1,4,1.0,-0.0745532438158989,0.8298406004905701,1.074553243815899,0.17015939950942993,0.904393844306469
test,151,test-s151-e009,1,0,5,0.9999998807907104,0.08976353704929352,0.8673907518386841,0.9102363437414169,0.13260912895202637,0.7776272147893906
test,151,test-s151-e009,2,2,3,0.9999999403953552,0.2592350244522095,0.8486064076423645,0.7407649159431458,0.15139353275299072,0.589371383190155
test,151,test-s151-e009,3,3,4,0.9999998807907104,0.2592350244522095,0.8813230395317078,0.740764856338501,0.11867684125900269,0.6220880150794983
test,151,test-s151-e010,0,0,5,1.0000001192092896,0.024676725268363953,0.8487385511398315,0.9753233939409256,0.151261568069458,0.8240618258714676
test,151,test-s151-e010,1,2,3,1.0,0.16420069336891174,0.8510808944702148,0.8357993066310883,0.14891910552978516,0.6868802011013031
test,151,test-s151-e010,2,3,4,0.9999998807907104,0.3894490599632263,0.8833757638931274,0.6105508208274841,0.11662411689758301,0.4939267039299011
test,151,test-s151-e010,3,1,5,1.0,0.3894490599632263,0.8938554525375366,0.6105509400367737,0.10614454746246338,0.5044063925743103
test,151,test-s151-e010,4,4,3,1.0,0.25218069553375244,0.8589065074920654,0.7478193044662476,0.14109349250793457,0.606725811958313
test,151,test-s151-e011,0,3,3,1.000000238418579,0.13587325811386108,0.8726563453674316,0.864126980304718,0.12734389305114746,0.7367830872535706
test,151,test-s151-e011,1,4,4,0.9999998807907104,0.24037334322929382,0.8319794535636902,0.7596265375614166,0.16802042722702026,0.5916061103343964
test,151,test-s151-e011,2,2,5,0.9999998807907104,0.4241858124732971,0.8485382795333862,0.5758140683174133,0.15146160125732422,0.4243524670600891
test,151,test-s151-e011,3,5,3,1.0,0.4241858124732971,0.8453075289726257,0.5758141875267029,0.15469247102737427,0.4211217164993286
test,151,test-s151-e011,4,1,4,1.0000001192092896,0.24037334322929382,0.8668352365493774,0.7596267759799957,0.1331648826599121,0.6264618933200836
test,151,test-s151-e011,5,0,5,1.0,0.13587325811386108,0.8768652677536011,0.8641267418861389,0.12313473224639893,0.74099200963974
test,151,test-s151-e012,0,0,4,1.0,0.0,0.0,1.0,1.0,0.0
test,151,test-s151-e013,0,1,5,0.9999999403953552,0.0579361617565155,0.839066743850708,0.9420637786388397,0.16093319654464722,0.7811305820941925
test,151,test-s151-e013,1,0,3,0.9999998807907104,0.0579361692070961,0.858977735042572,0.9420637115836143,0.14102214574813843,0.8010415658354759
test,151,test-s151-e014,0,2,3,1.0,-0.07463333010673523,0.8235604763031006,1.0746333301067352,0.17643952369689941,0.8981938064098358
test,151,test-s151-e014,1,0,4,1.0,0.2211216390132904,0.8841002583503723,0.7788783609867096,0.11589974164962769,0.6629786193370819
test,151,test-s151-e014,2,1,5,1.0,0.2211216688156128,0.8757688403129578,0.7788783311843872,0.12423115968704224,0.654647171497345
test,151,test-s151-e015,0,0,4,1.0,-0.09970582276582718,0.849496603012085,1.0997058227658272,0.15050339698791504,0.9492024257779121
test,151,test-s151-e015,1,2,5,1.0,0.2765565514564514,0.8343348503112793,0.7234434485435486,0.1656651496887207,0.5577782988548279
test,151,test-s151-e015,2,3,3,1.0,0.2879643440246582,0.8798370957374573,0.7120356559753418,0.12016290426254272,0.5918727517127991
test,151,test-s151-e015,3,1,4,1.0,0.2879643440246582,0.8650330305099487,0.7120356559753418,0.13496696949005127,0.5770686864852905
test,151,test-s151-e016,0,0,5,0.9999999403953552,-0.00036591291427612305,0.8548344373703003,1.0003658533096313,0.14516550302505493,0.8552003502845764
test,151,test-s151-e016,1,3,3,1.0,0.15051522850990295,0.876396894454956,0.849484771490097,0.12360310554504395,0.7258816659450531
test,151,test-s151-e016,2,4,4,1.0,0.3784893751144409,0.8656195998191833,0.6215106248855591,0.13438040018081665,0.48713022470474243
test,151,test-s151-e016,3,1,6,1.0,0.39842379093170166,0.8603734374046326,0.6015762090682983,0.13962656259536743,0.4619496464729309
test,151,test-s151-e016,4,2,3,1.0,0.39842382073402405,0.8750708699226379,0.601576179265976,0.12492913007736206,0.4766470491886139
test,151,test-s151-e017,0,1,3,1.0,0.1667029857635498,0.8106034994125366,0.8332970142364502,0.18939650058746338,0.6439005136489868
test,151,test-s151-e017,1,5,4,1.0,0.08855138719081879,0.8761342763900757,0.9114486128091812,0.12386572360992432,0.7875828891992569
test,151,test-s151-e017,2,2,5,1.0,0.25675562024116516,0.8607990741729736,0.7432443797588348,0.13920092582702637,0.6040434539318085
test,151,test-s151-e017,3,0,3,1.0,0.29053995013237,0.8501497507095337,0.70946004986763,0.1498502492904663,0.5596098005771637
test,151,test-s151-e017,4,4,4,1.0000001192092896,0.29053995013237,0.8736240863800049,0.7094601690769196,0.12637603282928467,0.5830841362476349
test,151,test-s151-e017,5,3,5,0.9999998807907104,0.1667029857635498,0.8807744383811951,0.8332968950271606,0.11922544240951538,0.7140714526176453
test,151,test-s151-e018,0,0,4,0.9999999403953552,0.0,0.0,0.9999999403953552,0.9999999403953552,0.0
test,151,test-s151-e019,0,0,5,1.0,-0.01865418255329132,0.8619022369384766,1.0186541825532913,0.13809776306152344,0.8805564194917679
test,151,test-s151-e019,1,1,3,1.0,-0.018654152750968933,0.8691674470901489,1.018654152750969,0.13083255290985107,0.8878215998411179
test,151,test-s151-e020,0,1,4,0.9999999403953552,0.0819985568523407,0.8211203813552856,0.9180013835430145,0.17887955904006958,0.739121824502945
test,151,test-s151-e020,1,2,4,1.0000001192092896,0.15079477429389954,0.7881442308425903,0.84920534491539,0.21185588836669922,0.6373494565486908
test,151,test-s151-e020,2,0,5,1.0,0.15079475939273834,0.8939865231513977,0.8492052406072617,0.1060134768486023,0.7431917637586594
test,151,test-s151-e021,0,3,4,1.0,-0.05968235433101654,0.8622751235961914,1.0596823543310165,0.1377248764038086,0.921957477927208
