brier_score,consumer_layer,correct,correct_logit,correct_margin,correct_probability,depth,example_id,full_vocabulary_correct,layer,margin_delta_vs_none,max_wrong_logit,nll,partition,policy,prediction_entropy,seed,window
1.243537425994873,0,0,3.2651305198669434,-2.261251926422119,0.048453498631715775,1,chain-100004-d1,0,5,1.5488238334655762,5.5263824462890625,3.0271506309509277,validation,T3_radius_4,1.3095444440841675,17,w16
0.8005019426345825,0,0,3.8777997493743896,-0.17798352241516113,0.17126968502998352,1,chain-100004-d1,0,0,0.21694397926330566,4.055783271789551,1.7645158767700195,validation,T7_whole_parent,2.0038583278656006,17,w16
0.7618652582168579,0,0,4.607950210571289,-0.10468578338623047,0.1947043538093567,1,chain-100004-d1,0,1,0.47385573387145996,4.7126359939575195,1.6362730264663696,validation,T7_whole_parent,1.9711663722991943,17,w16
1.0089542865753174,0,0,4.024384498596191,-1.303351879119873,0.0986284464597702,1,chain-100004-d1,0,2,0.2316594123840332,5.3277363777160645,2.3163955211639404,validation,T7_whole_parent,1.8157154321670532,17,w16
1.2117143869400024,0,0,3.4492597579956055,-2.028064250946045,0.06731903553009033,1,chain-100004-d1,0,3,0.4527723789215088,5.47732400894165,2.698312282562256,validation,T7_whole_parent,1.3653743267059326,17,w16
1.250532627105713,0,0,3.332616090774536,-2.10483717918396,0.052044827491045,1,chain-100004-d1,0,4,0.9853622913360596,5.437453269958496,2.9556498527526855,validation,T7_whole_parent,1.2628090381622314,17,w16
1.2784523963928223,0,0,3.0175728797912598,-2.599020004272461,0.03603944182395935,1,chain-100004-d1,0,5,1.2110557556152344,5.616592884063721,3.32314133644104,validation,T7_whole_parent,1.279891848564148,17,w16
0.5579258799552917,0,1,4.089080810546875,0.6039717197418213,0.3087077736854553,1,chain-100004-d1,1,0,0.9988992214202881,3.4851090908050537,1.1753602027893066,validation,T9_wrong_exact,1.9032800197601318,17,w16
0.5580393075942993,0,1,4.611016750335693,0.5043110847473145,0.32014450430870056,1,chain-100004-d1,1,1,1.0828526020050049,4.106705665588379,1.1389827728271484,validation,T9_wrong_exact,1.788303256034851,17,w16
0.7392997145652771,0,0,4.19370698928833,-0.07734537124633789,0.21990785002708435,1,chain-100004-d1,0,2,1.4576659202575684,4.271052360534668,1.5145466327667236,validation,T9_wrong_exact,1.8537899255752563,17,w16
1.0018911361694336,0,0,3.4594104290008545,-1.0036656856536865,0.12290873378515244,1,chain-100004-d1,0,3,1.4771709442138672,4.463076114654541,2.096313238143921,validation,T9_wrong_exact,1.5684888362884521,17,w16
1.169468879699707,0,0,3.17256236076355,-1.8681795597076416,0.0679541677236557,1,chain-100004-d1,0,4,1.222019910812378,5.040741920471191,2.6889219284057617,validation,T9_wrong_exact,1.3680047988891602,17,w16
1.245019555091858,0,0,2.879822254180908,-2.366380214691162,0.041176412254571915,1,chain-100004-d1,0,5,1.4436955451965332,5.24620246887207,3.189889669418335,validation,T9_wrong_exact,1.2844152450561523,17,w16
0.9455522298812866,0,0,3.3156661987304688,-0.840153694152832,0.10271041095256805,3,chain-204733-d3,0,0,0.0,4.155819892883301,2.27584171295166,validation,T0_none,1.980737328529358,17,w16
1.0125207901000977,0,0,3.0505294799804688,-1.2107501029968262,0.07560127973556519,3,chain-204733-d3,0,1,0.0,4.261279582977295,2.582282066345215,validation,T0_none,1.9209078550338745,17,w16
1.1251312494277954,0,0,2.2602040767669678,-2.2905704975128174,0.03648006170988083,3,chain-204733-d3,0,2,0.0,4.550774574279785,3.3109893798828125,validation,T0_none,1.8416904211044312,17,w16
1.251922845840454,0,0,1.2959725856781006,-3.3028018474578857,0.0169052816927433,3,chain-204733-d3,0,3,0.0,4.598774433135986,4.080129146575928,validation,T0_none,1.5300614833831787,17,w16
1.3836172819137573,0,0,1.2764884233474731,-3.9971084594726562,0.010839464142918587,3,chain-204733-d3,0,4,0.0,5.27359676361084,4.524561882019043,validation,T0_none,1.223760724067688,17,w16
1.4408291578292847,0,0,1.7664053440093994,-3.9819767475128174,0.011700758710503578,3,chain-204733-d3,0,5,0.0,5.748382091522217,4.44810152053833,validation,T0_none,1.0420637130737305,17,w16
0.9063931107521057,0,0,3.4569592475891113,-0.6359567642211914,0.12031012028455734,3,chain-204733-d3,0,0,0.20419692993164062,4.092916011810303,2.117682456970215,validation,T1_radius_0,1.9957290887832642,17,w16
1.011178731918335,0,0,3.3731112480163574,-1.0927066802978516,0.07724297791719437,3,chain-204733-d3,0,1,0.11804342269897461,4.465817928314209,2.5607993602752686,validation,T1_radius_0,1.9091050624847412,17,w16
1.1314237117767334,0,0,2.809577465057373,-2.3048534393310547,0.03507645055651665,3,chain-204733-d3,0,2,-0.014282941818237305,5.114430904388428,3.3502252101898193,validation,T1_radius_0,1.8146302700042725,17,w16
1.3266972303390503,0,0,2.0412678718566895,-3.4338431358337402,0.017681797966361046,3,chain-204733-d3,0,3,-0.1310412883758545,5.47511100769043,4.035219669342041,validation,T1_radius_0,1.3633131980895996,17,w16
1.3718464374542236,0,0,1.8990100622177124,-3.7792234420776367,0.012812692672014236,3,chain-204733-d3,0,4,0.21788501739501953,5.678233623504639,4.357318878173828,validation,T1_radius_0,1.199802041053772,17,w16
1.3610942363739014,0,0,2.4255244731903076,-3.4032294750213623,0.01888088881969452,3,chain-204733-d3,0,5,0.5787472724914551,5.82875394821167,3.969604969024658,validation,T1_radius_0,1.192298173904419,17,w16
0.8207085728645325,0,0,3.708322048187256,-0.09332919120788574,0.16013215482234955,3,chain-204733-d3,0,0,0.7468245029449463,3.8016512393951416,1.8317558765411377,validation,T3_radius_4,2.0120646953582764,17,w16
0.9300254583358765,0,0,3.8552346229553223,-0.6633148193359375,0.11197791248559952,3,chain-204733-d3,0,1,0.5474352836608887,4.51854944229126,2.189453601837158,validation,T3_radius_4,1.9548896551132202,17,w16
1.0756275653839111,0,0,3.3606982231140137,-1.766709804534912,0.05295724421739578,3,chain-204733-d3,0,2,0.5238606929779053,5.127408027648926,2.938270330429077,validation,T3_radius_4,1.8759758472442627,17,w16
1.2682567834854126,0,0,2.758965015411377,-2.8445281982421875,0.028775056824088097,3,chain-204733-d3,0,3,0.45827364921569824,5.6034932136535645,3.548246383666992,validation,T3_radius_4,1.429224967956543,17,w16
1.3037413358688354,0,0,2.7456703186035156,-2.8709444999694824,0.024449419230222702,3,chain-204733-d3,0,4,1.1261639595031738,5.616614818572998,3.711148738861084,validation,T3_radius_4,1.2578914165496826,17,w16
1.2768232822418213,0,0,3.387911081314087,-2.42102313041687,0.04324095696210861,3,chain-204733-d3,0,5,1.5609536170959473,5.808934211730957,3.1409671306610107,validation,T3_radius_4,1.245978593826294,17,w16
0.785711407661438,0,0,3.738189220428467,-0.0036993026733398438,0.17944151163101196,3,chain-204733-d3,0,0,0.8364543914794922,3.7418885231018066,1.7179059982299805,validation,T7_whole_parent,1.988686203956604,17,w16
0.8923386931419373,0,0,3.880617618560791,-0.4104938507080078,0.12467291206121445,3,chain-204733-d3,0,1,0.8002562522888184,4.291111469268799,2.082061767578125,validation,T7_whole_parent,2.0037050247192383,17,w16
1.1035012006759644,0,0,3.3288233280181885,-2.009418249130249,0.0510115846991539,3,chain-204733-d3,0,2,0.28115224838256836,5.3382415771484375,2.9757025241851807,validation,T7_whole_parent,1.8349571228027344,17,w16
1.3407326936721802,0,0,2.643218994140625,-3.1185951232910156,0.026530593633651733,3,chain-204733-d3,0,3,0.18420672416687012,5.761814117431641,3.6294567584991455,validation,T7_whole_parent,1.3628029823303223,17,w16
1.3439149856567383,0,0,2.494252920150757,-3.3177573680877686,0.020453954115509987,3,chain-204733-d3,0,4,0.6793510913848877,5.812010288238525,3.8895790576934814,validation,T7_whole_parent,1.2735531330108643,17,w16
1.2855076789855957,0,0,2.9087119102478027,-2.846569061279297,0.03031880408525467,3,chain-204733-d3,0,5,1.1354076862335205,5.7552809715271,3.4959871768951416,validation,T7_whole_parent,1.3491460084915161,17,w16
0.9006661176681519,0,0,3.3936967849731445,-0.479140043258667,0.12033162266016006,3,chain-204733-d3,0,0,0.36101365089416504,3.8728368282318115,2.1175038814544678,validation,T9_wrong_exact,2.0132830142974854,17,w16
1.0302879810333252,0,0,3.1735005378723145,-1.338273048400879,0.06769778579473495,3,chain-204733-d3,0,1,-0.12752294540405273,4.511773586273193,2.692701816558838,validation,T9_wrong_exact,1.9112942218780518,17,w16
1.1424825191497803,0,0,2.6484851837158203,-2.4306745529174805,0.03215767443180084,3,chain-204733-d3,0,2,-0.14010405540466309,5.079159736633301,3.4371042251586914,validation,T9_wrong_exact,1.8030259609222412,17,w16
1.3343390226364136,0,0,1.7604941129684448,-3.6109366416931152,0.014977416023612022,3,chain-204733-d3,0,3,-0.3081347942352295,5.37143087387085,4.201211929321289,validation,T9_wrong_exact,1.3670122623443604,17,w16
1.3499773740768433,0,0,1.6562416553497314,-3.892831563949585,0.010750860907137394,3,chain-204733-d3,0,4,0.10427689552307129,5.549073219299316,4.532769680023193,validation,T9_wrong_exact,1.2541970014572144,17,w16
1.3424619436264038,0,0,2.0213418006896973,-3.673923969268799,0.01341308280825615,3,chain-204733-d3,0,5,0.30805277824401855,5.695265769958496,4.311524868011475,validation,T9_wrong_exact,1.2587395906448364,17,w16
1.0186090469360352,0,0,2.989152193069458,-1.2807247638702393,0.07078713923692703,4,chain-309462-d4,0,0,0.0,4.269876956939697,2.648077964782715,validation,T0_none,1.9488904476165771,17,w16
0.829145073890686,0,0,4.231876850128174,-0.3776559829711914,0.16268078982830048,4,chain-309462-d4,0,1,0.0,4.609532833099365,1.8159654140472412,validation,T0_none,1.9646986722946167,17,w16
1.002862572669983,0,0,3.194624185562134,-1.1642639636993408,0.07351207733154297,4,chain-309462-d4,0,2,0.0,4.358888149261475,2.6103055477142334,validation,T0_none,1.9850695133209229,17,w16
1.0975394248962402,0,0,2.4507808685302734,-2.053164005279541,0.037782467901706696,4,chain-309462-d4,0,3,0.0,4.5039448738098145,3.2759101390838623,validation,T0_none,1.9088106155395508,17,w16
1.2894973754882812,0,0,2.327141761779785,-3.0651302337646484,0.02497989311814308,4,chain-309462-d4,0,4,0.0,5.392271995544434,3.6896841526031494,validation,T0_none,1.4590036869049072,17,w16
1.4763190746307373,0,0,1.500746250152588,-4.575724124908447,0.006900199688971043,4,chain-309462-d4,0,5,0.0,6.076470375061035,4.976204872131348,validation,T0_none,1.054956078529358,17,w16
0.8446077704429626,0,0,3.5997867584228516,-0.26259636878967285,0.14956246316432953,4,chain-309462-d4,0,0,1.0181283950805664,3.8623831272125244,1.900041103363037,validation,T1_radius_0,2.001234769821167,17,w16
0.6810150146484375,0,0,4.99302339553833,-0.010961055755615234,0.2516108453273773,4,chain-309462-d4,0,1,0.36669492721557617,5.003984451293945,1.3798716068267822,validation,T1_radius_0,1.848324179649353,17,w16
0.8674222230911255,0,0,4.262740135192871,-0.4015665054321289,0.14067985117435455,4,chain-309462-d4,0,2,0.7626974582672119,4.664306640625,1.9612685441970825,validation,T1_radius_0,1.9785733222961426,17,w16
1.016013264656067,0,0,3.471707820892334,-1.0832438468933105,0.0675341784954071,4,chain-309462-d4,0,3,0.9699201583862305,4.5549516677856445,2.6951215267181396,validation,T1_radius_0,1.970330834388733,17,w16
1.1731188297271729,0,0,3.0116913318634033,-2.372821569442749,0.03798056021332741,4,chain-309462-d4,0,4,0.6923086643218994,5.384512901306152,3.2706809043884277,validation,T1_radius_0,1.623584270477295,17,w16
1.261865496635437,0,0,2.1453821659088135,-3.393346071243286,0.013304577209055424,4,chain-309462-d4,0,5,1.1823780536651611,5.5387282371521,4.319647312164307,validation,T1_radius_0,1.430835485458374,17,w16
0.9621924161911011,0,0,3.1889400482177734,-0.9079976081848145,0.09047161042690277,4,chain-309462-d4,0,0,0.3727271556854248,4.096937656402588,2.402719259262085,validation,T3_radius_4,2.0100746154785156,17,w16
0.7850452065467834,0,0,4.77752161026001,-0.1295638084411621,0.18300031125545502,4,chain-309462-d4,0,1,0.2480921745300293,4.907085418701172,1.6982674598693848,validation,T3_radius_4,1.9710768461227417,17,w16
1.0007067918777466,0,0,4.2517595291137695,-1.3267130851745605,0.0998687669634819,4,chain-309462-d4,0,2,-0.16244912147521973,5.57847261428833,2.303898334503174,validation,T3_radius_4,1.8567674160003662,17,w16
1.1045572757720947,0,0,3.1783361434936523,-1.8660550117492676,0.041538480669260025,4,chain-309462-d4,0,3,0.18710899353027344,5.04439115524292,3.1811351776123047,validation,T3_radius_4,1.824001669883728,17,w16
1.2394644021987915,0,0,2.803903341293335,-2.78192400932312,0.029088793322443962,4,chain-309462-d4,0,4,0.2832062244415283,5.585827350616455,3.537402391433716,validation,T3_radius_4,1.5026304721832275,17,w16
1.2973076105117798,0,0,2.2892651557922363,-3.3581504821777344,0.01738923043012619,4,chain-309462-d4,0,5,1.217573642730713,5.647415637969971,4.051904201507568,validation,T3_radius_4,1.3590936660766602,17,w16
0.9240195751190186,0,0,3.297407865524292,-0.6217324733734131,0.10896589607000351,4,chain-309462-d4,0,0,0.6589922904968262,3.919140338897705,2.2167203426361084,validation,T7_whole_parent,2.0105557441711426,17,w16
0.7419543862342834,0,1,4.870271682739258,0.01257944107055664,0.20631812512874603,4,chain-309462-d4,1,1,0.39023542404174805,4.857692241668701,1.5783360004425049,validation,T7_whole_parent,1.957448959350586,17,w16
1.010411262512207,0,0,4.30902099609375,-1.3705406188964844,0.09981074929237366,4,chain-309462-d4,0,2,-0.20627665519714355,5.679561614990234,2.3044793605804443,validation,T7_whole_parent,1.8334031105041504,17,w16
1.1108170747756958,0,0,3.0988550186157227,-1.9767160415649414,0.038847047835588455,4,chain-309462-d4,0,3,0.07644796371459961,5.075571060180664,3.2481231689453125,validation,T7_whole_parent,1.8226780891418457,17,w16
1.231621503829956,0,0,2.6413750648498535,-2.860938549041748,0.025240149348974228,4,chain-309462-d4,0,4,0.2041916847229004,5.502313613891602,3.679319381713867,validation,T7_whole_parent,1.5358799695968628,17,w16
1.2727234363555908,0,0,2.0461456775665283,-3.4731318950653076,0.014115110039710999,4,chain-309462-d4,0,5,1.1025922298431396,5.519277572631836,4.260509490966797,validation,T7_whole_parent,1.4321784973144531,17,w16
0.9841258525848389,0,0,3.2444825172424316,-1.1605992317199707,0.08990796655416489,4,chain-309462-d4,0,0,0.12012553215026855,4.405081748962402,2.408968687057495,validation,T9_wrong_exact,1.9452040195465088,17,w16
0.7618799209594727,0,0,4.792372703552246,-0.15700244903564453,0.1944756656885147,4,chain-309462-d4,0,1,0.22065353393554688,4.949375152587891,1.6374483108520508,validation,T9_wrong_exact,1.978041410446167,17,w16
1.014965295791626,0,0,3.8878326416015625,-1.374746322631836,0.07485843449831009,4,chain-309462-d4,0,2,-0.21048235893249512,5.262578964233398,2.592156410217285,validation,T9_wrong_exact,1.9499773979187012,17,w16
1.118545413017273,0,0,2.5125582218170166,-2.2961294651031494,0.02426285110414028,4,chain-309462-d4,0,3,-0.2429654598236084,4.808687686920166,3.718808889389038,validation,T9_wrong_exact,1.8997083902359009,17,w16
1.2338169813156128,0,0,1.8559468984603882,-3.5696158409118652,0.011396155692636967,4,chain-309462-d4,0,4,-0.5044856071472168,5.425562858581543,4.4744791984558105,validation,T9_wrong_exact,1.6041882038116455,17,w16
1.2340246438980103,0,0,0.9154648780822754,-4.427084922790527,0.0041774604469537735,4,chain-309462-d4,0,5,0.14863920211791992,5.342549800872803,5.478051662445068,validation,T9_wrong_exact,1.5767415761947632,17,w16
0.6710184812545776,0,1,3.724787473678589,0.14387893676757812,0.25078409910202026,2,chain-414191-d2,1,0,0.0,3.5809085369110107,1.3831628561019897,validation,T0_none,1.8875001668930054,17,w16
0.39527231454849243,0,1,3.8711647987365723,0.8030898571014404,0.42337459325790405,2,chain-414191-d2,1,1,0.0,3.068074941635132,0.8594979047775269,validation,T0_none,1.7259838581085205,17,w16
0.4091328978538513,0,1,3.6963298320770264,0.8257966041564941,0.41509100794792175,2,chain-414191-d2,1,2,0.0,2.8705332279205322,0.8792575001716614,validation,T0_none,1.7167942523956299,17,w16
0.4229569435119629,0,1,4.1856207847595215,0.248732328414917,0.46723583340644836,2,chain-414191-d2,1,3,0.0,3.9368884563446045,0.7609211206436157,validation,T0_none,1.3011753559112549,17,w16
0.3384963870048523,0,1,4.885495662689209,0.42299890518188477,0.5421202182769775,2,chain-414191-d2,1,4,0.0,4.462496757507324,0.6122674942016602,validation,T0_none,1.0943650007247925,17,w16
0.29574906826019287,0,1,5.4686384201049805,0.5089449882507324,0.5875357985496521,2,chain-414191-d2,1,5,0.0,4.959693431854248,0.5318180918693542,validation,T0_none,0.9405231475830078,17,w16
0.47869330644607544,0,1,4.28052282333374,0.6300697326660156,0.37157851457595825,2,chain-414191-d2,1,0,0.4861907958984375,3.6504530906677246,0.9899951219558716,validation,T1_radius_0,1.7454853057861328,17,w16
0.30425041913986206,0,1,4.808947563171387,1.0143942832946777,0.49790966510772705,2,chain-414191-d2,1,1,0.2113044261932373,3.794553279876709,0.6973366141319275,validation,T1_radius_0,1.5756683349609375,17,w16
0.2671956419944763,0,1,4.8291144371032715,1.3523151874542236,0.5251451730728149,2,chain-414191-d2,1,2,0.5265185832977295,3.476799249649048,0.6440805196762085,validation,T1_radius_0,1.5446574687957764,17,w16
0.2984991669654846,0,1,4.75106143951416,1.005387306213379,0.5248077511787415,2,chain-414191-d2,1,3,0.7566549777984619,3.7456741333007812,0.6447232961654663,validation,T1_radius_0,1.3335120677947998,17,w16
0.5104293823242188,0,1,4.757935047149658,0.3544607162475586,0.3921267092227936,2,chain-414191-d2,1,4,-0.06853818893432617,4.4034743309021,0.9361702799797058,validation,T1_radius_0,1.3674509525299072,17,w16
0.7360115647315979,0,0,4.606369972229004,-0.2685995101928711,0.2779785394668579,2,chain-414191-d2,0,5,-0.7775444984436035,4.874969482421875,1.280211329460144,validation,T1_radius_0,1.3571406602859497,17,w16
0.6592713594436646,0,1,4.08696174621582,0.11899781227111816,0.26360511779785156,2,chain-414191-d2,1,0,-0.02488112449645996,3.967963933944702,1.3333030939102173,validation,T3_radius_4,1.838597297668457,17,w16
0.4080435633659363,0,1,4.8478522300720215,0.7530860900878906,0.4185987412929535,2,chain-414191-d2,1,1,-0.050003767013549805,4.094766139984131,0.870842456817627,validation,T3_radius_4,1.6875975131988525,17,w16
0.30176064372062683,0,1,5.163266181945801,1.1080970764160156,0.5016710758209229,2,chain-414191-d2,1,2,0.2823004722595215,4.055169105529785,0.689810574054718,validation,T3_radius_4,1.5398834943771362,17,w16
0.24405257403850555,0,1,5.056694030761719,0.9105305671691895,0.5759820342063904,2,chain-414191-d2,1,3,0.6617982387542725,4.146163463592529,0.5516787767410278,validation,T3_radius_4,1.249348759651184,17,w16
0.46679776906967163,0,1,5.075616359710693,0.143341064453125,0.4441080689430237,2,chain-414191-d2,1,4,-0.27965784072875977,4.932275295257568,0.8116873502731323,validation,T3_radius_4,1.2522938251495361,17,w16
0.6345901489257812,0,0,4.985588073730469,-0.23578643798828125,0.35232898592948914,2,chain-414191-d2,0,5,-0.7447314262390137,5.22137451171875,1.0431898832321167,validation,T3_radius_4,1.2861595153808594,17,w16
0.5437955260276794,0,1,4.158201217651367,0.6294875144958496,0.32067805528640747,2,chain-414191-d2,1,0,0.4856085777282715,3.5287137031555176,1.1373176574707031,validation,T7_whole_parent,1.8653908967971802,17,w16
0.32016968727111816,0,1,4.953652858734131,1.2936184406280518,0.47838279604911804,2,chain-414191-d2,1,1,0.49052858352661133,3.660034418106079,0.7373440265655518,validation,T7_whole_parent,1.6421393156051636,17,w16
0.2517355680465698,0,1,5.321223735809326,1.2139320373535156,0.5449641346931458,2,chain-414191-d2,1,2,0.3881354331970215,4.1072916984558105,0.6070352792739868,validation,T7_whole_parent,1.470276117324829,17,w16
0.21399377286434174,0,1,5.167444705963135,0.9651141166687012,0.6079739332199097,2,chain-414191-d2,1,3,0.7163817882537842,4.202330589294434,0.4976232647895813,validation,T7_whole_parent,1.177754521369934,17,w16
0.4579387605190277,0,1,5.1332268714904785,0.13776922225952148,0.46022531390190125,2,chain-414191-d2,1,4,-0.2852296829223633,4.995457649230957,0.7760391235351562,validation,T7_whole_parent,1.189993143081665,17,w16
0.6750232577323914,0,0,5.001195907592773,-0.34185361862182617,0.3476673364639282,2,chain-414191-d2,0,5,-0.8507986068725586,5.3430495262146,1.056509256362915,validation,T7_whole_parent,1.2131884098052979,17,w16
0.7524654865264893,0,1,3.53725528717041,0.06769490242004395,0.19756215810775757,2,chain-414191-d2,1,0,-0.07618403434753418,3.469560384750366,1.6217020750045776,validation,T9_wrong_exact,1.9815222024917603,17,w16
0.5533772706985474,0,1,4.0884857177734375,0.3774406909942627,0.3170032203197479,2,chain-414191-d2,1,1,-0.42564916610717773,3.711045026779175,1.1488432884216309,validation,T9_wrong_exact,1.8634495735168457,17,w16
0.4422607421875,0,1,4.312463760375977,1.0819716453552246,0.3824833929538727,2,chain-414191-d2,1,2,0.25617504119873047,3.230492115020752,0.9610700607299805,validation,T9_wrong_exact,1.8301103115081787,17,w16
0.37654438614845276,0,1,4.573360919952393,0.6431169509887695,0.46784496307373047,2,chain-414191-d2,1,3,0.39438462257385254,3.930243968963623,0.7596182823181152,validation,T9_wrong_exact,1.4238038063049316,17,w16
0.46657565236091614,0,1,4.8468122482299805,0.4577007293701172,0.42067328095436096,2,chain-414191-d2,1,4,0.03470182418823242,4.389111518859863,0.8658987879753113,validation,T9_wrong_exact,1.349717140197754,17,w16
0.6212859749794006,0,0,4.8844523429870605,-0.047318458557128906,0.34327057003974915,2,chain-414191-d2,0,5,-0.5562634468078613,4.9317708015441895,1.0692362785339355,validation,T9_wrong_exact,1.3067500591278076,17,w16
0.8603606820106506,0,0,3.1309452056884766,-0.5007073879241943,0.15319253504276276,1,chain-518920-d1,0,0,0.0,3.631652593612671,1.8760597705841064,validation,T0_none,1.9054793119430542,17,w16
1.0899245738983154,0,0,1.922980546951294,-1.5831718444824219,0.07596740126609802,1,chain-518920-d1,0,1,0.0,3.506152391433716,2.57745099067688,validation,T0_none,1.6827104091644287,17,w16
1.1882930994033813,0,0,1.8505922555923462,-2.174036979675293,0.05789489299058914,1,chain-518920-d1,0,2,0.0,4.02462911605835,2.849126100540161,validation,T0_none,1.5847139358520508,17,w16
1.4072835445404053,0,0,1.6712267398834229,-2.8333866596221924,0.04026305302977562,1,chain-518920-d1,0,3,0.0,4.504613399505615,3.2123210430145264,validation,T0_none,1.1841254234313965,17,w16
1.5954360961914062,0,0,1.8374289274215698,-3.4189367294311523,0.0261639766395092,1,chain-518920-d1,0,4,0.0,5.256365776062012,3.643371820449829,validation,T0_none,0.8337966203689575,17,w16
1.7520809173583984,0,0,1.6747326850891113,-4.363349437713623,0.011174304410815239,1,chain-518920-d1,0,5,0.0,6.038082122802734,4.494138240814209,validation,T0_none,0.5525926351547241,17,w16
0.5671993494033813,0,1,4.133970260620117,0.415677547454834,0.3081655204296112,1,chain-518920-d1,1,0,0.9163849353790283,3.718292713165283,1.1771183013916016,validation,T1_radius_0,1.858799934387207,17,w16
0.6836535334587097,0,1,3.585982084274292,0.017286300659179688,0.24787436425685883,1,chain-518920-d1,1,1,1.6004581451416016,3.5686957836151123,1.3948332071304321,validation,T1_radius_0,1.8536181449890137,17,w16
0.843157947063446,0,0,3.2564878463745117,-0.6640136241912842,0.1746622771024704,1,chain-518920-d1,0,2,1.5100233554840088,3.920501470565796,1.7449010610580444,validation,T1_radius_0,1.8489010334014893,17,w16
1.0344815254211426,0,0,3.178194999694824,-1.276707649230957,0.14395613968372345,1,chain-518920-d1,0,3,1.5566790103912354,4.454902648925781,1.9382466077804565,validation,T1_radius_0,1.4835047721862793,17,w16
1.0293762683868408,0,0,3.663072347640991,-1.1990444660186768,0.15163879096508026,1,chain-518920-d1,0,4,2.2198922634124756,4.862116813659668,1.8862539529800415,validation,T1_radius_0,1.375174880027771,17,w16
1.0085060596466064,0,0,3.9366753101348877,-1.125854253768921,0.15082459151744843,1,chain-518920-d1,0,5,3.237495183944702,5.062529563903809,1.8916378021240234,validation,T1_radius_0,1.391906976699829,17,w16
