seed,polarity_weight,loss,perplexity,tokens,seconds,loss_delta,exact
11,2.0,3.454496145248413,31.64234152095905,256,0.7526377000031061,0.0,True
23,2.0,3.454496145248413,31.64234152095905,256,0.7541672000079416,0.0,True
37,2.0,3.454496145248413,31.64234152095905,256,0.7539854000206105,0.0,True
53,2.0,3.454496145248413,31.64234152095905,256,0.7670891000307165,0.0,True
71,2.0,3.454496145248413,31.64234152095905,256,0.7537281999830157,0.0,True
