seed,variant,dataset,condition,examples,gold_mean_token_logprob,gold_mean_logprob_delta_vs_none,gold_first_token_rank,gold_first_token_rank_delta_vs_none,gold_first_token_margin,gold_first_token_margin_delta_vs_none,f1,em,answer_contained,teacher_forced_seconds,generation_seconds,active_memory_tokens,trainable_parameter_count,trainable_parameter_percent,trainable_memory_bytes_fp32
37,residual_32,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.15769697500218172,0.7196064250019845,0.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,hotpotqa,oracle,4,-4.653839349746704,3.3489775359630585,24.5,-862.25,-5.6484375,6.16796875,0.0,0.0,0.0,0.1736889500025427,0.7645366500219097,449.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,hotpotqa,routed,4,-6.442308217287064,1.560508668422699,86.0,-800.75,-7.759765625,4.056640625,0.0,0.0,0.0,0.1716754750086693,0.781573575004586,384.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.5066172750084661,1.1191706999961752,0.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.1482173749973299,0.8284505500050727,0.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,qasper,oracle,4,-6.391835451126099,0.7886666059494019,19.0,8.0,-5.7578125,1.015625,0.08333333333333334,0.0,0.25,0.16764914999657776,0.9452661750110565,960.0,393344.0,0.06599178807036833,1573376.0
37,residual_32,qasper,routed,4,-6.451719760894775,0.7287822961807251,20.0,9.0,-5.666015625,1.107421875,0.0,0.0,0.0,0.16398817497247364,0.9625846249982715,384.0,393344.0,0.06599178807036833,1573376.0
53,fixed,hotpotqa,direct_text,4,-3.368145540356636,4.6346713453531265,318.5,-568.25,-7.578125,4.23828125,0.125,0.0,0.25,0.2679022250085836,0.8505122999777086,0.0,0.0,0.0,0.0
53,fixed,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.15700462499808054,0.7993358499952592,0.0,0.0,0.0,0.0
53,fixed,hotpotqa,oracle,4,-6.999312579631805,1.0035043060779572,236.75,-650.0,-10.423828125,1.392578125,0.05555555555555556,0.0,0.0,0.1639693500037538,0.8865823250234826,449.0,0.0,0.0,0.0
53,fixed,hotpotqa,routed,4,-7.892500400543213,0.11031648516654968,440.5,-446.25,-11.712890625,0.103515625,0.05555555555555556,0.0,0.0,0.16593657500925474,0.8938839500187896,384.0,0.0,0.0,0.0
53,fixed,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.515021400002297,1.1450682999857236,0.0,0.0,0.0,0.0
53,fixed,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14972547499928623,0.8299219249893213,0.0,0.0,0.0,0.0
53,fixed,qasper,oracle,4,-7.341205358505249,-0.16070330142974854,10.5,-0.5,-6.80078125,-0.02734375,0.125,0.0,0.5,0.16167305000999477,0.9482590499974322,960.0,0.0,0.0,0.0
53,fixed,qasper,routed,4,-7.6368184089660645,-0.45631635189056396,14.75,3.75,-7.125,-0.3515625,0.125,0.0,0.5,0.15813219999836292,0.9490163499867776,384.0,0.0,0.0,0.0
53,lora_o_r2,hotpotqa,direct_text,4,-3.368145540356636,4.6346713453531265,318.5,-568.25,-7.578125,4.23828125,0.125,0.0,0.25,0.2691211250057677,0.962582600011956,0.0,24576.0,0.004123144584936778,98304.0
53,lora_o_r2,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.16090794999036007,0.8261647249746602,0.0,24576.0,0.004123144584936778,98304.0
53,lora_o_r2,hotpotqa,oracle,4,-6.128145486116409,1.8746713995933533,172.0,-714.75,-7.892578125,3.923828125,0.0,0.0,0.0,0.16938495000067633,0.9039917750051245,449.0,24576.0,0.004123144584936778,98304.0
53,lora_o_r2,hotpotqa,routed,4,-7.039421945810318,0.9633949398994446,399.75,-487.0,-9.240234375,2.576171875,0.05555555555555556,0.0,0.0,0.1685752999910619,0.9225772250210866,384.0,24576.0,0.004123144584936778,98304.0
53,lora_o_r2,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.5150523500051349,1.1823405000031926,0.0,24576.0,0.004123144584936778,98304.0
53,lora_o_r2,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.15094434999627993,0.8682888250186807,0.0,24576.0,0.004123144584936778,98304.0
53,lora_o_r2,qasper,oracle,4,-6.406851768493652,0.7736502885818481,9.25,-1.75,-5.90234375,0.87109375,0.125,0.0,0.5,0.16249865001009312,0.9338023000018438,960.0,24576.0,0.004123144584936778,98304.0
53,lora_o_r2,qasper,routed,4,-6.609769344329834,0.5707327127456665,13.75,2.75,-6.1015625,0.671875,0.125,0.0,0.5,0.15800897499138955,0.9761333250062307,384.0,24576.0,0.004123144584936778,98304.0
53,lora_o_r4,hotpotqa,direct_text,4,-3.368145540356636,4.6346713453531265,318.5,-568.25,-7.578125,4.23828125,0.125,0.0,0.25,0.273225300014019,0.8481152000022121,0.0,49152.0,0.008246289169873557,196608.0
53,lora_o_r4,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.15856735000852495,0.8274852750037098,0.0,49152.0,0.008246289169873557,196608.0
53,lora_o_r4,hotpotqa,oracle,4,-5.7275689244270325,2.27524796128273,126.75,-760.0,-6.91796875,4.8984375,0.0,0.0,0.0,0.1731202749942895,0.840338999973028,449.0,49152.0,0.008246289169873557,196608.0
53,lora_o_r4,hotpotqa,routed,4,-6.611774355173111,1.3910425305366516,334.5,-552.25,-8.099609375,3.716796875,0.07142857142857144,0.0,0.0,0.1701531499857083,0.802152100004605,384.0,49152.0,0.008246289169873557,196608.0
53,lora_o_r4,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.517729525003233,1.4574951749964384,0.0,49152.0,0.008246289169873557,196608.0
53,lora_o_r4,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.1532713749911636,0.9379173750057817,0.0,49152.0,0.008246289169873557,196608.0
53,lora_o_r4,qasper,oracle,4,-5.908023834228516,1.2724782228469849,8.25,-2.75,-5.337890625,1.435546875,0.125,0.0,0.5,0.16195594999589957,1.0110762249969412,960.0,49152.0,0.008246289169873557,196608.0
53,lora_o_r4,qasper,routed,4,-6.065418124198914,1.115083932876587,14.0,3.0,-5.455078125,1.318359375,0.125,0.0,0.5,0.1601455000054557,1.3358726000005845,384.0,49152.0,0.008246289169873557,196608.0
53,lora_o_r8,hotpotqa,direct_text,4,-3.368145540356636,4.6346713453531265,318.5,-568.25,-7.578125,4.23828125,0.125,0.0,0.25,0.2667440999794053,0.8458535750105511,0.0,98304.0,0.016492578339747113,393216.0
53,lora_o_r8,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1608653500006767,0.768488024972612,0.0,98304.0,0.016492578339747113,393216.0
53,lora_o_r8,hotpotqa,oracle,4,-5.278683453798294,2.7241334319114685,73.5,-813.25,-5.931640625,5.884765625,0.0,0.0,0.0,0.24606392499117646,0.7804368999786675,449.0,98304.0,0.016492578339747113,393216.0
53,lora_o_r8,hotpotqa,routed,4,-6.167911618947983,1.8349052667617798,244.75,-642.0,-7.123046875,4.693359375,0.07142857142857144,0.0,0.0,0.16794205000041984,0.8664741499960655,384.0,98304.0,0.016492578339747113,393216.0
53,lora_o_r8,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.5214877999969758,1.125677550022374,0.0,98304.0,0.016492578339747113,393216.0
53,lora_o_r8,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14831830000912305,0.8172269249771489,0.0,98304.0,0.016492578339747113,393216.0
53,lora_o_r8,qasper,oracle,4,-5.455538272857666,1.7249637842178345,8.75,-2.25,-4.716796875,2.056640625,0.0625,0.0,0.25,0.15777962499123532,0.9099098500155378,960.0,98304.0,0.016492578339747113,393216.0
53,lora_o_r8,qasper,routed,4,-5.621004819869995,1.5594972372055054,14.0,3.0,-4.724609375,2.048828125,0.0625,0.0,0.25,0.1560423000046285,0.911581299995305,384.0,98304.0,0.016492578339747113,393216.0
53,residual_32,hotpotqa,direct_text,4,-3.368145540356636,4.6346713453531265,318.5,-568.25,-7.578125,4.23828125,0.125,0.0,0.25,0.2688365499925567,0.8614424249972217,0.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.16397155000595376,0.7889113499841187,0.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,hotpotqa,oracle,4,-5.1720592975616455,2.830757588148117,41.75,-845.0,-7.322265625,4.494140625,0.125,0.0,0.25,0.17675080000481103,0.8351813750196015,449.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,hotpotqa,routed,4,-7.023200273513794,0.9796166121959686,143.25,-743.5,-9.328125,2.48828125,0.07142857142857144,0.0,0.0,0.17547777498839423,0.9098603250022279,384.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.5115489999880083,1.1384964250028133,0.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.1506121249840362,0.8455634249985451,0.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,qasper,oracle,4,-5.923001289367676,1.2575007677078247,12.5,1.5,-5.078125,1.6953125,0.0625,0.0,0.25,0.16873022499203216,0.986768974995357,960.0,393344.0,0.06599178807036833,1573376.0
53,residual_32,qasper,routed,4,-6.19274640083313,0.9877556562423706,15.5,4.5,-5.23828125,1.53515625,0.0625,0.0,0.25,0.16690585001197178,0.9768997750070412,384.0,393344.0,0.06599178807036833,1573376.0
71,fixed,hotpotqa,direct_text,4,-3.368145540356636,4.6346713453531265,318.5,-568.25,-7.578125,4.23828125,0.125,0.0,0.25,0.2695888500165893,0.8255262500024401,0.0,0.0,0.0,0.0
71,fixed,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.15772767500311602,0.789815375013859,0.0,0.0,0.0,0.0
71,fixed,hotpotqa,oracle,4,-6.999312579631805,1.0035043060779572,236.75,-650.0,-10.423828125,1.392578125,0.05555555555555556,0.0,0.0,0.1746750750025967,0.8881747000123141,449.0,0.0,0.0,0.0
71,fixed,hotpotqa,routed,4,-7.892500400543213,0.11031648516654968,440.5,-446.25,-11.712890625,0.103515625,0.05555555555555556,0.0,0.0,0.16595195000991225,0.8195079500001157,384.0,0.0,0.0,0.0
71,fixed,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.5141165999812074,1.0882295000192244,0.0,0.0,0.0,0.0
71,fixed,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.1479558499995619,0.7993819250114029,0.0,0.0,0.0,0.0
71,fixed,qasper,oracle,4,-7.341205358505249,-0.16070330142974854,10.5,-0.5,-6.80078125,-0.02734375,0.125,0.0,0.5,0.1600087000115309,0.9236651749961311,960.0,0.0,0.0,0.0
71,fixed,qasper,routed,4,-7.6368184089660645,-0.45631635189056396,14.75,3.75,-7.125,-0.3515625,0.125,0.0,0.5,0.15851522498996928,0.8597194499889156,384.0,0.0,0.0,0.0
71,lora_o_r2,hotpotqa,direct_text,4,-3.368145540356636,4.6346713453531265,318.5,-568.25,-7.578125,4.23828125,0.125,0.0,0.25,0.26698552501329686,0.8682769499864662,0.0,24576.0,0.004123144584936778,98304.0
71,lora_o_r2,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1584494750131853,0.7766222249774728,0.0,24576.0,0.004123144584936778,98304.0
71,lora_o_r2,hotpotqa,oracle,4,-6.385794520378113,1.6170223653316498,194.0,-692.75,-8.681640625,3.134765625,0.05555555555555556,0.0,0.0,0.16906642499088775,0.8726123250089586,449.0,24576.0,0.004123144584936778,98304.0
71,lora_o_r2,hotpotqa,routed,4,-7.275383293628693,0.72743359208107,406.5,-480.25,-10.005859375,1.810546875,0.05555555555555556,0.0,0.0,0.16591737500857562,1.0086774750088807,384.0,24576.0,0.004123144584936778,98304.0
71,lora_o_r2,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.519193299987819,1.1062386250123382,0.0,24576.0,0.004123144584936778,98304.0
71,lora_o_r2,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.14895369998703245,0.8788964999985183,0.0,24576.0,0.004123144584936778,98304.0
71,lora_o_r2,qasper,oracle,4,-6.613956809043884,0.5665452480316162,9.5,-1.5,-6.142578125,0.630859375,0.125,0.0,0.5,0.16651347502192948,0.9362364750122651,960.0,24576.0,0.004123144584936778,98304.0
71,lora_o_r2,qasper,routed,4,-6.8165283203125,0.3639737367630005,14.0,3.0,-6.353515625,0.419921875,0.125,0.0,0.5,0.15601345000322908,0.9008136250049574,384.0,24576.0,0.004123144584936778,98304.0
71,lora_o_r4,hotpotqa,direct_text,4,-3.368145540356636,4.6346713453531265,318.5,-568.25,-7.578125,4.23828125,0.125,0.0,0.25,0.26922555001510773,0.911969400011003,0.0,49152.0,0.008246289169873557,196608.0
71,lora_o_r4,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1605489750072593,0.8511459000001196,0.0,49152.0,0.008246289169873557,196608.0
71,lora_o_r4,hotpotqa,oracle,4,-5.7639182806015015,2.238898605108261,136.0,-750.75,-7.080078125,4.736328125,0.0,0.0,0.0,0.17297670000698417,0.8041664249903988,449.0,49152.0,0.008246289169873557,196608.0
71,lora_o_r4,hotpotqa,routed,4,-6.642758816480637,1.360058069229126,351.0,-535.75,-8.310546875,3.505859375,0.07142857142857144,0.0,0.0,0.16726707498310134,0.8227365500060841,384.0,49152.0,0.008246289169873557,196608.0
71,lora_o_r4,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.5145607499871403,1.1164760749961715,0.0,49152.0,0.008246289169873557,196608.0
71,lora_o_r4,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.149372649990255,0.9476078249863349,0.0,49152.0,0.008246289169873557,196608.0
71,lora_o_r4,qasper,oracle,4,-6.001692533493042,1.1788095235824585,8.5,-2.5,-5.44140625,1.33203125,0.125,0.0,0.5,0.1589553249941673,0.9189561749954009,960.0,49152.0,0.008246289169873557,196608.0
71,lora_o_r4,qasper,routed,4,-6.15823757648468,1.0222644805908203,14.5,3.5,-5.541015625,1.232421875,0.125,0.0,0.5,0.15979360000346787,0.8960587999899872,384.0,49152.0,0.008246289169873557,196608.0
71,lora_o_r8,hotpotqa,direct_text,4,-3.368145540356636,4.6346713453531265,318.5,-568.25,-7.578125,4.23828125,0.125,0.0,0.25,0.2700746000336949,0.8249817999894731,0.0,98304.0,0.016492578339747113,393216.0
71,lora_o_r8,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.1584131499985233,0.7851078000094276,0.0,98304.0,0.016492578339747113,393216.0
71,lora_o_r8,hotpotqa,oracle,4,-5.234629571437836,2.768187314271927,79.25,-807.5,-6.048828125,5.767578125,0.0,0.0,0.0,0.16895157500403002,0.8261374250141671,449.0,98304.0,0.016492578339747113,393216.0
71,lora_o_r8,hotpotqa,routed,4,-6.138618052005768,1.8641988337039948,266.25,-620.5,-7.294921875,4.521484375,0.07142857142857144,0.0,0.0,0.17017830000258982,0.8600674249901203,384.0,98304.0,0.016492578339747113,393216.0
71,lora_o_r8,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.5102504749811487,1.1709779999946477,0.0,98304.0,0.016492578339747113,393216.0
71,lora_o_r8,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.15001794999989215,0.8239120250218548,0.0,98304.0,0.016492578339747113,393216.0
71,lora_o_r8,qasper,oracle,4,-5.509848952293396,1.6706531047821045,9.5,-1.5,-4.779296875,1.994140625,0.0625,0.0,0.25,0.1622703500033822,0.9803677500021877,960.0,98304.0,0.016492578339747113,393216.0
71,lora_o_r8,qasper,routed,4,-5.678754448890686,1.5017476081848145,14.5,3.5,-4.79296875,1.98046875,0.0625,0.0,0.25,0.16285092501493637,0.9678239749919157,384.0,98304.0,0.016492578339747113,393216.0
71,residual_32,hotpotqa,direct_text,4,-3.368145540356636,4.6346713453531265,318.5,-568.25,-7.578125,4.23828125,0.125,0.0,0.25,0.2714043000014499,0.8200513999909163,0.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,hotpotqa,none,4,-8.002816885709763,0.0,886.75,0.0,-11.81640625,0.0,0.05555555555555556,0.0,0.0,0.15849152498412877,0.7550225750019308,0.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,hotpotqa,oracle,4,-5.141810745000839,2.8610061407089233,51.75,-835.0,-7.3671875,4.44921875,0.0,0.0,0.0,0.1771597000042675,0.7976223249861505,449.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,hotpotqa,routed,4,-7.049217581748962,0.9535993039608002,187.5,-699.25,-9.517578125,2.298828125,0.07142857142857144,0.0,0.0,0.17521950000082143,0.8055231499747606,384.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,qasper,direct_text,4,-8.971986055374146,-1.791483998298645,21.5,10.5,-8.513671875,-1.740234375,0.0,0.0,0.0,0.5140341999940574,1.1798076249979204,0.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,qasper,none,4,-7.1805020570755005,0.0,11.0,0.0,-6.7734375,0.0,0.125,0.0,0.5,0.16040162499120925,0.8099189500062494,0.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,qasper,oracle,4,-6.264298260211945,0.9162037968635559,15.75,4.75,-5.70703125,1.06640625,0.0,0.0,0.0,0.166356125017046,0.9489064749941463,960.0,393344.0,0.06599178807036833,1573376.0
71,residual_32,qasper,routed,4,-6.412532329559326,0.7679697275161743,18.5,7.5,-5.787109375,0.986328125,0.0,0.0,0.0,0.16425605000404175,0.8397645249933703,384.0,393344.0,0.06599178807036833,1573376.0
