budget_parents,complete_oracle,dataset,evidence_group_chain,example_id,fraction,materialized_kv_fraction,materialized_kv_tokens,method,native_qk_dot_products,oracle_feasible,oracle_jaccard,oracle_parent_ids,oracle_precision,oracle_recall,oracle_size,routing_comparisons,seed,selected_parent_ids,semantic_gist_comparisons
7,1.0,hotpotqa,1.0,5ab7f97a5542991d322237ef,0.4,0.4284296700570578,1727,one_shot_parent,0,1.0,0.2857142857142857,"[0, 15]",0.2857142857142857,1.0,2,16.0,23,"[0, 10, 11, 12, 13, 14, 15]",16
7,0.0,hotpotqa,0.0,5ab7f97a5542991d322237ef,0.4,0.4284296700570578,1727,parent_closure,0,1.0,0.125,"[0, 15]",0.14285714285714285,0.5,2,80.0,23,"[7, 9, 10, 12, 13, 14, 15]",80
7,0.0,hotpotqa,0.0,5ab7f97a5542991d322237ef,0.4,0.4284296700570578,1727,local_gist_closure,0,1.0,0.125,"[0, 15]",0.14285714285714285,0.5,2,646.0,23,"[1, 10, 11, 12, 13, 14, 15]",646
7,0.0,hotpotqa,0.0,5ab7f97a5542991d322237ef,0.4,0.4284296700570578,1727,native_qk_max_topk_p20,2621440,1.0,0.125,"[0, 15]",0.14285714285714285,0.5,2,2622086.0,23,"[1, 7, 11, 12, 13, 14, 15]",646
7,0.0,hotpotqa,0.0,5ab7f97a5542991d322237ef,0.4,0.4284296700570578,1727,native_qk_top4_topk_p20,2621440,1.0,0.125,"[0, 15]",0.14285714285714285,0.5,2,2622086.0,23,"[1, 7, 11, 12, 13, 14, 15]",646
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.05,0.20745542949756887,256,one_shot_parent,0,0.0,0.0,"[2, 4]",0.0,0.0,2,5.0,23,[3],5
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.05,0.20745542949756887,256,parent_closure,0,0.0,0.0,"[2, 4]",0.0,0.0,2,5.0,23,[3],5
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.05,0.20745542949756887,256,local_gist_closure,0,0.0,0.0,"[2, 4]",0.0,0.0,2,44.0,23,[3],44
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.05,0.20745542949756887,256,native_qk_max_topk_p20,0,0.0,0.0,"[2, 4]",0.0,0.0,2,83.0,23,[3],83
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.05,0.20745542949756887,256,native_qk_top4_topk_p20,0,0.0,0.0,"[2, 4]",0.0,0.0,2,83.0,23,[3],83
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.1,0.20745542949756887,256,one_shot_parent,0,0.0,0.0,"[2, 4]",0.0,0.0,2,5.0,23,[3],5
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.1,0.20745542949756887,256,parent_closure,0,0.0,0.0,"[2, 4]",0.0,0.0,2,5.0,23,[3],5
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.1,0.20745542949756887,256,local_gist_closure,0,0.0,0.0,"[2, 4]",0.0,0.0,2,44.0,23,[3],44
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.1,0.20745542949756887,256,native_qk_max_topk_p20,0,0.0,0.0,"[2, 4]",0.0,0.0,2,83.0,23,[3],83
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.1,0.20745542949756887,256,native_qk_top4_topk_p20,0,0.0,0.0,"[2, 4]",0.0,0.0,2,83.0,23,[3],83
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.2,0.20745542949756887,256,one_shot_parent,0,0.0,0.0,"[2, 4]",0.0,0.0,2,5.0,23,[3],5
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.2,0.20745542949756887,256,parent_closure,0,0.0,0.0,"[2, 4]",0.0,0.0,2,5.0,23,[3],5
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.2,0.20745542949756887,256,local_gist_closure,0,0.0,0.0,"[2, 4]",0.0,0.0,2,44.0,23,[3],44
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.2,0.20745542949756887,256,native_qk_max_topk_p20,0,0.0,0.0,"[2, 4]",0.0,0.0,2,83.0,23,[3],83
1,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.2,0.20745542949756887,256,native_qk_top4_topk_p20,0,0.0,0.0,"[2, 4]",0.0,0.0,2,83.0,23,[3],83
2,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.3,0.37763371150729336,466,one_shot_parent,0,1.0,0.3333333333333333,"[2, 4]",0.5,0.5,2,5.0,23,"[3, 4]",5
2,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.3,0.41491085899513774,512,parent_closure,0,1.0,0.3333333333333333,"[2, 4]",0.5,0.5,2,10.0,23,"[2, 3]",10
2,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.3,0.41491085899513774,512,local_gist_closure,0,1.0,0.3333333333333333,"[2, 4]",0.5,0.5,2,83.0,23,"[2, 3]",83
2,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.3,0.41491085899513774,512,native_qk_max_topk_p20,131072,1.0,0.3333333333333333,"[2, 4]",0.5,0.5,2,131155.0,23,"[2, 3]",83
2,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.3,0.41491085899513774,512,native_qk_top4_topk_p20,131072,1.0,0.3333333333333333,"[2, 4]",0.5,0.5,2,131155.0,23,"[2, 3]",83
2,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.4,0.37763371150729336,466,one_shot_parent,0,1.0,0.3333333333333333,"[2, 4]",0.5,0.5,2,5.0,23,"[3, 4]",5
2,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.4,0.41491085899513774,512,parent_closure,0,1.0,0.3333333333333333,"[2, 4]",0.5,0.5,2,10.0,23,"[2, 3]",10
2,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.4,0.41491085899513774,512,local_gist_closure,0,1.0,0.3333333333333333,"[2, 4]",0.5,0.5,2,83.0,23,"[2, 3]",83
2,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.4,0.41491085899513774,512,native_qk_max_topk_p20,131072,1.0,0.3333333333333333,"[2, 4]",0.5,0.5,2,131155.0,23,"[2, 3]",83
2,0.0,hotpotqa,0.0,5a8888e35542997e5c09a5f6,0.4,0.41491085899513774,512,native_qk_top4_topk_p20,131072,1.0,0.3333333333333333,"[2, 4]",0.5,0.5,2,131155.0,23,"[2, 3]",83
1,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.05,0.1472110408280621,256,one_shot_parent,0,0.0,0.0,"[4, 5]",0.0,0.0,2,7.0,23,[1],7
1,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.05,0.1472110408280621,256,parent_closure,0,0.0,0.0,"[4, 5]",0.0,0.0,2,7.0,23,[1],7
1,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.05,0.1472110408280621,256,local_gist_closure,0,0.0,0.0,"[4, 5]",0.0,0.0,2,62.0,23,[1],62
1,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.05,0.1472110408280621,256,native_qk_max_topk_p20,0,0.0,0.0,"[4, 5]",0.0,0.0,2,117.0,23,[1],117
1,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.05,0.1472110408280621,256,native_qk_top4_topk_p20,0,0.0,0.0,"[4, 5]",0.0,0.0,2,117.0,23,[1],117
1,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.1,0.1472110408280621,256,one_shot_parent,0,0.0,0.0,"[4, 5]",0.0,0.0,2,7.0,23,[1],7
1,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.1,0.1472110408280621,256,parent_closure,0,0.0,0.0,"[4, 5]",0.0,0.0,2,7.0,23,[1],7
1,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.1,0.1472110408280621,256,local_gist_closure,0,0.0,0.0,"[4, 5]",0.0,0.0,2,62.0,23,[1],62
1,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.1,0.1472110408280621,256,native_qk_max_topk_p20,0,0.0,0.0,"[4, 5]",0.0,0.0,2,117.0,23,[1],117
1,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.1,0.1472110408280621,256,native_qk_top4_topk_p20,0,0.0,0.0,"[4, 5]",0.0,0.0,2,117.0,23,[1],117
2,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.2,0.2944220816561242,512,one_shot_parent,0,1.0,0.0,"[4, 5]",0.0,0.0,2,7.0,23,"[1, 2]",7
2,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.2,0.2944220816561242,512,parent_closure,0,1.0,0.0,"[4, 5]",0.0,0.0,2,14.0,23,"[0, 1]",14
2,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.2,0.2944220816561242,512,local_gist_closure,0,1.0,0.0,"[4, 5]",0.0,0.0,2,117.0,23,"[0, 1]",117
2,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.2,0.2944220816561242,512,native_qk_max_topk_p20,262144,1.0,0.0,"[4, 5]",0.0,0.0,2,262261.0,23,"[0, 1]",117
2,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.2,0.2944220816561242,512,native_qk_top4_topk_p20,262144,1.0,0.0,"[4, 5]",0.0,0.0,2,262261.0,23,"[0, 1]",117
3,0.0,hotpotqa,1.0,5a8c8502554299585d9e36d0,0.3,0.4416331224841863,768,one_shot_parent,0,1.0,0.25,"[4, 5]",0.3333333333333333,0.5,2,7.0,23,"[1, 2, 4]",7
3,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.3,0.4416331224841863,768,parent_closure,0,1.0,0.0,"[4, 5]",0.0,0.0,2,21.0,23,"[0, 1, 2]",21
3,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.3,0.4416331224841863,768,local_gist_closure,0,1.0,0.0,"[4, 5]",0.0,0.0,2,172.0,23,"[0, 1, 2]",172
3,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.3,0.4416331224841863,768,native_qk_max_topk_p20,524288,1.0,0.0,"[4, 5]",0.0,0.0,2,524460.0,23,"[0, 1, 2]",172
3,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.3,0.4416331224841863,768,native_qk_top4_topk_p20,524288,1.0,0.0,"[4, 5]",0.0,0.0,2,524460.0,23,"[0, 1, 2]",172
3,0.0,hotpotqa,1.0,5a8c8502554299585d9e36d0,0.4,0.4416331224841863,768,one_shot_parent,0,1.0,0.25,"[4, 5]",0.3333333333333333,0.5,2,7.0,23,"[1, 2, 4]",7
3,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.4,0.4416331224841863,768,parent_closure,0,1.0,0.0,"[4, 5]",0.0,0.0,2,21.0,23,"[0, 1, 2]",21
3,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.4,0.4416331224841863,768,local_gist_closure,0,1.0,0.0,"[4, 5]",0.0,0.0,2,172.0,23,"[0, 1, 2]",172
3,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.4,0.4416331224841863,768,native_qk_max_topk_p20,524288,1.0,0.0,"[4, 5]",0.0,0.0,2,524460.0,23,"[0, 1, 2]",172
3,0.0,hotpotqa,0.0,5a8c8502554299585d9e36d0,0.4,0.4416331224841863,768,native_qk_top4_topk_p20,524288,1.0,0.0,"[4, 5]",0.0,0.0,2,524460.0,23,"[0, 1, 2]",172
1,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.05,0.17332430602572782,256,one_shot_parent,0,0.0,0.0,"[0, 5]",0.0,0.0,2,6.0,23,[3],6
1,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.05,0.17332430602572782,256,parent_closure,0,0.0,0.0,"[0, 5]",0.0,0.0,2,6.0,23,[3],6
1,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.05,0.17332430602572782,256,local_gist_closure,0,0.0,0.0,"[0, 5]",0.0,0.0,2,53.0,23,[3],53
1,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.05,0.17332430602572782,256,native_qk_max_topk_p20,0,0.0,0.0,"[0, 5]",0.0,0.0,2,100.0,23,[3],100
1,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.05,0.17332430602572782,256,native_qk_top4_topk_p20,0,0.0,0.0,"[0, 5]",0.0,0.0,2,100.0,23,[3],100
1,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.1,0.17332430602572782,256,one_shot_parent,0,0.0,0.0,"[0, 5]",0.0,0.0,2,6.0,23,[3],6
1,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.1,0.17332430602572782,256,parent_closure,0,0.0,0.0,"[0, 5]",0.0,0.0,2,6.0,23,[3],6
1,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.1,0.17332430602572782,256,local_gist_closure,0,0.0,0.0,"[0, 5]",0.0,0.0,2,53.0,23,[3],53
1,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.1,0.17332430602572782,256,native_qk_max_topk_p20,0,0.0,0.0,"[0, 5]",0.0,0.0,2,100.0,23,[3],100
1,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.1,0.17332430602572782,256,native_qk_top4_topk_p20,0,0.0,0.0,"[0, 5]",0.0,0.0,2,100.0,23,[3],100
2,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.2,0.34664861205145564,512,one_shot_parent,0,1.0,0.0,"[0, 5]",0.0,0.0,2,6.0,23,"[3, 4]",6
2,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.2,0.34664861205145564,512,parent_closure,0,1.0,0.0,"[0, 5]",0.0,0.0,2,12.0,23,"[3, 4]",12
2,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.2,0.3067027758970887,453,local_gist_closure,0,1.0,0.3333333333333333,"[0, 5]",0.5,0.5,2,100.0,23,"[3, 5]",100
2,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.2,0.34664861205145564,512,native_qk_max_topk_p20,231936,1.0,0.0,"[0, 5]",0.0,0.0,2,232036.0,23,"[1, 3]",100
2,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.2,0.3067027758970887,453,native_qk_top4_topk_p20,231936,1.0,0.3333333333333333,"[0, 5]",0.5,0.5,2,232036.0,23,"[3, 5]",100
2,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.3,0.34664861205145564,512,one_shot_parent,0,1.0,0.0,"[0, 5]",0.0,0.0,2,6.0,23,"[3, 4]",6
2,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.3,0.34664861205145564,512,parent_closure,0,1.0,0.0,"[0, 5]",0.0,0.0,2,12.0,23,"[3, 4]",12
2,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.3,0.3067027758970887,453,local_gist_closure,0,1.0,0.3333333333333333,"[0, 5]",0.5,0.5,2,100.0,23,"[3, 5]",100
2,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.3,0.34664861205145564,512,native_qk_max_topk_p20,231936,1.0,0.0,"[0, 5]",0.0,0.0,2,232036.0,23,"[1, 3]",100
2,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.3,0.3067027758970887,453,native_qk_top4_topk_p20,231936,1.0,0.3333333333333333,"[0, 5]",0.5,0.5,2,232036.0,23,"[3, 5]",100
3,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.4,0.4800270819228165,709,one_shot_parent,0,1.0,0.25,"[0, 5]",0.3333333333333333,0.5,2,6.0,23,"[3, 4, 5]",6
3,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.4,0.4800270819228165,709,parent_closure,0,1.0,0.25,"[0, 5]",0.3333333333333333,0.5,2,18.0,23,"[3, 4, 5]",18
3,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.4,0.4800270819228165,709,local_gist_closure,0,1.0,0.25,"[0, 5]",0.3333333333333333,0.5,2,147.0,23,"[3, 4, 5]",147
3,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.4,0.4800270819228165,709,native_qk_max_topk_p20,726016,1.0,0.25,"[0, 5]",0.3333333333333333,0.5,2,726163.0,23,"[3, 4, 5]",147
3,0.0,hotpotqa,0.0,5a84c4bb5542991dd0999dec,0.4,0.4800270819228165,709,native_qk_top4_topk_p20,726016,1.0,0.25,"[0, 5]",0.3333333333333333,0.5,2,726163.0,23,"[3, 4, 5]",147
1,0.0,hotpotqa,0.0,5abbd4035542993f40c73bcb,0.05,0.023521932612841703,37,one_shot_parent,0,0.0,0.0,"[2, 3]",0.0,0.0,2,7.0,23,[6],7
1,0.0,hotpotqa,0.0,5abbd4035542993f40c73bcb,0.05,0.023521932612841703,37,parent_closure,0,0.0,0.0,"[2, 3]",0.0,0.0,2,7.0,23,[6],7
1,0.0,hotpotqa,0.0,5abbd4035542993f40c73bcb,0.05,0.023521932612841703,37,local_gist_closure,0,0.0,0.0,"[2, 3]",0.0,0.0,2,57.0,23,[6],57
1,0.0,hotpotqa,0.0,5abbd4035542993f40c73bcb,0.05,0.023521932612841703,37,native_qk_max_topk_p20,0,0.0,0.0,"[2, 3]",0.0,0.0,2,107.0,23,[6],107
1,0.0,hotpotqa,0.0,5abbd4035542993f40c73bcb,0.05,0.023521932612841703,37,native_qk_top4_topk_p20,0,0.0,0.0,"[2, 3]",0.0,0.0,2,107.0,23,[6],107
1,0.0,hotpotqa,0.0,5abbd4035542993f40c73bcb,0.1,0.023521932612841703,37,one_shot_parent,0,0.0,0.0,"[2, 3]",0.0,0.0,2,7.0,23,[6],7
1,0.0,hotpotqa,0.0,5abbd4035542993f40c73bcb,0.1,0.023521932612841703,37,parent_closure,0,0.0,0.0,"[2, 3]",0.0,0.0,2,7.0,23,[6],7
1,0.0,hotpotqa,0.0,5abbd4035542993f40c73bcb,0.1,0.023521932612841703,37,local_gist_closure,0,0.0,0.0,"[2, 3]",0.0,0.0,2,57.0,23,[6],57
1,0.0,hotpotqa,0.0,5abbd4035542993f40c73bcb,0.1,0.023521932612841703,37,native_qk_max_topk_p20,0,0.0,0.0,"[2, 3]",0.0,0.0,2,107.0,23,[6],107
1,0.0,hotpotqa,0.0,5abbd4035542993f40c73bcb,0.1,0.023521932612841703,37,native_qk_top4_topk_p20,0,0.0,0.0,"[2, 3]",0.0,0.0,2,107.0,23,[6],107
2,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.2,0.18626827717736807,293,one_shot_parent,0,1.0,0.3333333333333333,"[2, 3]",0.5,0.5,2,7.0,23,"[2, 6]",7
2,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.2,0.18626827717736807,293,parent_closure,0,1.0,0.3333333333333333,"[2, 3]",0.5,0.5,2,14.0,23,"[2, 6]",14
2,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.2,0.18626827717736807,293,local_gist_closure,0,1.0,0.3333333333333333,"[2, 3]",0.5,0.5,2,107.0,23,"[2, 6]",107
2,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.2,0.18626827717736807,293,native_qk_max_topk_p20,262144,1.0,0.3333333333333333,"[2, 3]",0.5,0.5,2,262251.0,23,"[2, 6]",107
2,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.2,0.18626827717736807,293,native_qk_top4_topk_p20,262144,1.0,0.3333333333333333,"[2, 3]",0.5,0.5,2,262251.0,23,"[2, 6]",107
3,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.3,0.34901462174189446,549,one_shot_parent,0,1.0,0.25,"[2, 3]",0.3333333333333333,0.5,2,7.0,23,"[2, 5, 6]",7
3,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.3,0.34901462174189446,549,parent_closure,0,1.0,0.25,"[2, 3]",0.3333333333333333,0.5,2,21.0,23,"[2, 5, 6]",21
3,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.3,0.34901462174189446,549,local_gist_closure,0,1.0,0.25,"[2, 3]",0.3333333333333333,0.5,2,157.0,23,"[2, 5, 6]",157
3,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.3,0.34901462174189446,549,native_qk_max_topk_p20,524288,1.0,0.25,"[2, 3]",0.3333333333333333,0.5,2,524445.0,23,"[0, 2, 6]",157
3,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.3,0.34901462174189446,549,native_qk_top4_topk_p20,524288,1.0,0.25,"[2, 3]",0.3333333333333333,0.5,2,524445.0,23,"[0, 2, 6]",157
3,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.4,0.34901462174189446,549,one_shot_parent,0,1.0,0.25,"[2, 3]",0.3333333333333333,0.5,2,7.0,23,"[2, 5, 6]",7
3,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.4,0.34901462174189446,549,parent_closure,0,1.0,0.25,"[2, 3]",0.3333333333333333,0.5,2,21.0,23,"[2, 5, 6]",21
3,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.4,0.34901462174189446,549,local_gist_closure,0,1.0,0.25,"[2, 3]",0.3333333333333333,0.5,2,157.0,23,"[2, 5, 6]",157
3,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.4,0.34901462174189446,549,native_qk_max_topk_p20,524288,1.0,0.25,"[2, 3]",0.3333333333333333,0.5,2,524445.0,23,"[0, 2, 6]",157
3,0.0,hotpotqa,1.0,5abbd4035542993f40c73bcb,0.4,0.34901462174189446,549,native_qk_top4_topk_p20,524288,1.0,0.25,"[2, 3]",0.3333333333333333,0.5,2,524445.0,23,"[0, 2, 6]",157
1,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.05,0.14603536794067312,256,one_shot_parent,0,0.0,0.0,"[1, 6]",0.0,0.0,2,7.0,23,[0],7
1,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.05,0.14603536794067312,256,parent_closure,0,0.0,0.0,"[1, 6]",0.0,0.0,2,7.0,23,[0],7
1,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.05,0.14603536794067312,256,local_gist_closure,0,0.0,0.0,"[1, 6]",0.0,0.0,2,62.0,23,[0],62
1,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.05,0.14603536794067312,256,native_qk_max_topk_p20,0,0.0,0.0,"[1, 6]",0.0,0.0,2,117.0,23,[0],117
1,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.05,0.14603536794067312,256,native_qk_top4_topk_p20,0,0.0,0.0,"[1, 6]",0.0,0.0,2,117.0,23,[0],117
1,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.1,0.14603536794067312,256,one_shot_parent,0,0.0,0.0,"[1, 6]",0.0,0.0,2,7.0,23,[0],7
1,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.1,0.14603536794067312,256,parent_closure,0,0.0,0.0,"[1, 6]",0.0,0.0,2,7.0,23,[0],7
1,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.1,0.14603536794067312,256,local_gist_closure,0,0.0,0.0,"[1, 6]",0.0,0.0,2,62.0,23,[0],62
1,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.1,0.14603536794067312,256,native_qk_max_topk_p20,0,0.0,0.0,"[1, 6]",0.0,0.0,2,117.0,23,[0],117
1,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.1,0.14603536794067312,256,native_qk_top4_topk_p20,0,0.0,0.0,"[1, 6]",0.0,0.0,2,117.0,23,[0],117
2,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.2,0.29207073588134624,512,one_shot_parent,0,1.0,0.0,"[1, 6]",0.0,0.0,2,7.0,23,"[0, 3]",7
2,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.2,0.29207073588134624,512,parent_closure,0,1.0,0.0,"[1, 6]",0.0,0.0,2,14.0,23,"[0, 3]",14
2,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.2,0.29207073588134624,512,local_gist_closure,0,1.0,0.0,"[1, 6]",0.0,0.0,2,117.0,23,"[0, 4]",117
2,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.2,0.29207073588134624,512,native_qk_max_topk_p20,242176,1.0,0.0,"[1, 6]",0.0,0.0,2,242293.0,23,"[0, 4]",117
2,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.2,0.26982316029663433,473,native_qk_top4_topk_p20,242176,1.0,0.3333333333333333,"[1, 6]",0.5,0.5,2,242293.0,23,"[0, 6]",117
3,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.3,0.41585852823730746,729,one_shot_parent,0,1.0,0.25,"[1, 6]",0.3333333333333333,0.5,2,7.0,23,"[0, 3, 6]",7
3,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.3,0.4381061038220194,768,parent_closure,0,1.0,0.0,"[1, 6]",0.0,0.0,2,21.0,23,"[0, 3, 4]",21
3,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.3,0.4381061038220194,768,local_gist_closure,0,1.0,0.0,"[1, 6]",0.0,0.0,2,172.0,23,"[0, 3, 4]",172
3,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.3,0.4381061038220194,768,native_qk_max_topk_p20,484352,1.0,0.0,"[1, 6]",0.0,0.0,2,484524.0,23,"[0, 3, 4]",172
3,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.3,0.41585852823730746,729,native_qk_top4_topk_p20,484352,1.0,0.25,"[1, 6]",0.3333333333333333,0.5,2,484524.0,23,"[0, 3, 6]",172
3,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.4,0.41585852823730746,729,one_shot_parent,0,1.0,0.25,"[1, 6]",0.3333333333333333,0.5,2,7.0,23,"[0, 3, 6]",7
3,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.4,0.4381061038220194,768,parent_closure,0,1.0,0.0,"[1, 6]",0.0,0.0,2,21.0,23,"[0, 3, 4]",21
3,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.4,0.4381061038220194,768,local_gist_closure,0,1.0,0.0,"[1, 6]",0.0,0.0,2,172.0,23,"[0, 3, 4]",172
3,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.4,0.4381061038220194,768,native_qk_max_topk_p20,484352,1.0,0.0,"[1, 6]",0.0,0.0,2,484524.0,23,"[0, 3, 4]",172
3,0.0,hotpotqa,0.0,5ae6143f5542996de7b71b2d,0.4,0.41585852823730746,729,native_qk_top4_topk_p20,484352,1.0,0.25,"[1, 6]",0.3333333333333333,0.5,2,484524.0,23,"[0, 3, 6]",172
1,0.0,hotpotqa,0.0,5a7e513a5542994959419996,0.05,0.16430903155603918,151,one_shot_parent,0,0.0,0.5,"[0, 3]",1.0,0.5,2,4.0,23,[3],4
1,0.0,hotpotqa,0.0,5a7e513a5542994959419996,0.05,0.16430903155603918,151,parent_closure,0,0.0,0.5,"[0, 3]",1.0,0.5,2,4.0,23,[3],4
1,0.0,hotpotqa,0.0,5a7e513a5542994959419996,0.05,0.16430903155603918,151,local_gist_closure,0,0.0,0.5,"[0, 3]",1.0,0.5,2,33.0,23,[3],33
