all_evidence,alpha,any_evidence,budget,candidate_chunks,candidate_overlap,candidate_proposals,chain_completion,chain_feasible,dataset,depth,direct_mrr,duplicate_proposals,evidence_coverage,exact_all_feasible,example_id,fraction,frontier,gist_comparisons,hop1_recall,hop2_recall,materialized_kv_fraction,materialized_kv_tokens,method,oracle_chain_completion,oracle_exact_all,path_score,relational_gap,routing_seconds,seed,selected_fraction,selected_unique_chunks,stop_reason,unique_parents
0.0,0.25,1.0,8,72,0.0,8,1.0,1.0,qasper,2,1.0,0,0.5,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,mean,144,1.0,,0.11213315812527376,256,iterative,1.0,1.0,product,0.46773410169407725,0.0022517999750562012,11,0.1111111111111111,8,unique_budget,2
0.0,0.25,1.0,8,72,0.0,8,1.0,1.0,qasper,2,1.0,0,0.5,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,weighted_mean,144,1.0,,0.11213315812527376,256,iterative,1.0,1.0,product,0.46773410169407725,0.002940799982752651,11,0.1111111111111111,8,unique_budget,2
0.0,0.25,1.0,8,72,0.4375,20,1.0,1.0,qasper,2,1.0,7,0.5,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,direct,360,1.0,,0.11213315812527376,256,iterative,1.0,1.0,logsum,0.46773410169407725,0.0032703999895602465,11,0.1111111111111111,8,unique_budget,3
0.0,0.25,1.0,8,72,0.4375,20,1.0,1.0,qasper,2,1.0,7,0.5,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,direct,360,1.0,,0.11213315812527376,256,iterative,1.0,1.0,last,0.46773410169407725,0.0029643999878317118,11,0.1111111111111111,8,unique_budget,3
1.0,0.25,1.0,8,72,0.4375,20,1.0,1.0,qasper,2,1.0,7,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,direct,360,1.0,,0.11213315812527376,256,iterative,1.0,1.0,min,0.46773410169407725,0.0043271000031381845,11,0.1111111111111111,8,unique_budget,3
0.0,0.25,1.0,8,72,0.4375,20,1.0,1.0,qasper,2,1.0,7,0.5,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,direct,360,1.0,,0.11213315812527376,256,iterative,1.0,1.0,mean,0.46773410169407725,0.005192900018300861,11,0.1111111111111111,8,unique_budget,3
0.0,0.25,1.0,8,72,0.4375,20,1.0,1.0,qasper,2,1.0,7,0.5,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,direct,360,1.0,,0.11213315812527376,256,iterative,1.0,1.0,direct,0.46773410169407725,0.003922399948351085,11,0.1111111111111111,8,unique_budget,3
0.0,1.0,1.0,4,68,0.0,4,1.0,1.0,qasper,1,0.5,0,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,direct,68,1.0,,0.05901337021668972,128,one_shot,1.0,0.0,direct,0.8459146420160929,0.0011292999843135476,11,0.058823529411764705,4,unique_budget,1
0.0,0.25,1.0,4,68,0.0,6,1.0,1.0,qasper,2,0.5,0,0.16666666666666666,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,direct,204,1.0,,0.05901337021668972,128,iterative,1.0,0.0,product,0.8459146420160929,0.0024720000219531357,11,0.058823529411764705,4,unique_budget,2
0.0,0.25,1.0,4,68,0.0,6,1.0,1.0,qasper,3,0.5,0,0.16666666666666666,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,direct,204,1.0,,0.05901337021668972,128,iterative,1.0,0.0,product,0.8459146420160929,0.0024686999968253076,11,0.058823529411764705,4,unique_budget,2
0.0,0.25,0.0,4,68,0.0,4,0.0,1.0,qasper,4,0.5,0,0.0,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,direct,272,0.0,,0.05901337021668972,128,iterative,1.0,0.0,product,0.8459146420160929,0.004131499968934804,11,0.058823529411764705,4,unique_budget,4
0.0,1.0,1.0,7,68,0.0,7,1.0,1.0,qasper,1,0.5,0,0.3333333333333333,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,68,1.0,,0.103273397879207,224,one_shot,1.0,1.0,direct,0.8459146420160929,0.0020330999977886677,11,0.10294117647058823,7,unique_budget,1
0.0,0.25,1.0,7,68,0.0625,20,1.0,1.0,qasper,2,0.5,1,0.5,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,product,0.8459146420160929,0.005121599999256432,11,0.10294117647058823,7,unique_budget,3
0.0,0.25,1.0,7,68,0.1111111111111111,21,1.0,1.0,qasper,3,0.5,2,0.3333333333333333,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,476,1.0,,0.103273397879207,224,iterative,1.0,1.0,product,0.8459146420160929,0.006376700010150671,11,0.10294117647058823,7,unique_budget,4
0.0,0.25,1.0,7,68,0.08333333333333333,14,1.0,1.0,qasper,4,0.5,1,0.16666666666666666,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,476,1.0,,0.103273397879207,224,iterative,1.0,1.0,product,0.8459146420160929,0.0055321999825537205,11,0.10294117647058823,7,unique_budget,4
0.0,1.0,1.0,14,68,0.0,14,1.0,1.0,qasper,1,0.5,0,0.5,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,direct,68,1.0,,0.206546795758414,448,one_shot,1.0,1.0,direct,0.8459146420160929,0.0017869999865069985,11,0.20588235294117646,14,unique_budget,1
0.0,0.25,1.0,14,68,0.4489795918367347,56,1.0,1.0,qasper,2,0.5,22,0.6666666666666666,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,direct,544,1.0,,0.206546795758414,448,iterative,1.0,1.0,product,0.8459146420160929,0.004556100000627339,11,0.20588235294117646,14,unique_budget,5
0.0,0.25,1.0,14,68,0.26,55,1.0,1.0,qasper,3,0.5,13,0.8333333333333334,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,direct,748,1.0,,0.206546795758414,448,iterative,1.0,1.0,product,0.8459146420160929,0.009469899989198893,11,0.20588235294117646,14,unique_budget,6
1.0,0.25,1.0,14,68,0.1875,52,1.0,1.0,qasper,4,0.5,9,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,direct,884,1.0,,0.206546795758414,448,iterative,1.0,1.0,product,0.8459146420160929,0.011348499974701554,11,0.20588235294117646,14,unique_budget,7
0.0,1.0,1.0,21,68,0.0,21,1.0,1.0,qasper,1,0.5,0,0.5,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,direct,68,1.0,,0.30982019363762103,672,one_shot,1.0,1.0,direct,0.8459146420160929,0.0032092000474222004,11,0.3088235294117647,21,unique_budget,1
0.0,0.25,1.0,21,68,0.71900826446281,132,1.0,1.0,qasper,2,0.5,87,0.8333333333333334,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,direct,816,1.0,,0.30982019363762103,672,iterative,1.0,1.0,product,0.8459146420160929,0.00963500002399087,11,0.3088235294117647,21,unique_budget,5
1.0,0.25,1.0,21,68,0.47959183673469385,105,1.0,1.0,qasper,3,0.5,47,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,direct,1020,1.0,,0.3065928999538958,665,iterative,1.0,1.0,product,0.8459146420160929,0.0088186000357382,11,0.3088235294117647,21,unique_budget,9
1.0,0.25,1.0,21,68,0.39814814814814814,114,1.0,1.0,qasper,4,0.5,43,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,direct,1292,1.0,,0.30982019363762103,672,iterative,1.0,1.0,product,0.8459146420160929,0.016625599993858486,11,0.3088235294117647,21,unique_budget,9
0.0,0.0,1.0,7,68,0.0625,20,1.0,1.0,qasper,2,0.5,1,0.5,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,product,0.8459146420160929,0.005194799974560738,11,0.10294117647058823,7,unique_budget,3
0.0,0.5,1.0,7,68,0.4375,20,1.0,1.0,qasper,2,0.5,7,0.5,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,product,0.8459146420160929,0.004961700004059821,11,0.10294117647058823,7,unique_budget,3
0.0,0.75,1.0,7,68,0.5,20,1.0,1.0,qasper,2,0.5,8,0.3333333333333333,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,product,0.8459146420160929,0.0034462999901734293,11,0.10294117647058823,7,unique_budget,2
0.0,1.0,1.0,7,68,0.75,20,1.0,1.0,qasper,2,0.5,12,0.3333333333333333,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,product,0.8459146420160929,0.0032425999525003135,11,0.10294117647058823,7,unique_budget,2
0.0,0.25,1.0,7,68,0.4375,20,1.0,1.0,qasper,2,0.5,7,0.5,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,residual,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,product,0.8459146420160929,0.0051837999490089715,11,0.10294117647058823,7,unique_budget,3
0.0,0.25,1.0,7,68,0.0,8,1.0,1.0,qasper,2,0.5,0,0.3333333333333333,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,mean,136,1.0,,0.103273397879207,224,iterative,1.0,1.0,product,0.8459146420160929,0.004163100034929812,11,0.10294117647058823,7,unique_budget,2
0.0,0.25,1.0,7,68,0.0,8,1.0,1.0,qasper,2,0.5,0,0.3333333333333333,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,weighted_mean,136,1.0,,0.103273397879207,224,iterative,1.0,1.0,product,0.8459146420160929,0.0036554000107571483,11,0.10294117647058823,7,unique_budget,2
0.0,0.25,1.0,7,68,0.0625,20,1.0,1.0,qasper,2,0.5,1,0.5,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,logsum,0.8459146420160929,0.0049705999554134905,11,0.10294117647058823,7,unique_budget,3
0.0,0.25,1.0,7,68,0.0625,20,1.0,1.0,qasper,2,0.5,1,0.5,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,last,0.8459146420160929,0.0030571999959647655,11,0.10294117647058823,7,unique_budget,3
0.0,0.25,1.0,7,68,0.0625,20,1.0,1.0,qasper,2,0.5,1,0.3333333333333333,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,min,0.8459146420160929,0.003201599989552051,11,0.10294117647058823,7,unique_budget,2
0.0,0.25,1.0,7,68,0.0625,20,1.0,1.0,qasper,2,0.5,1,0.5,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,mean,0.8459146420160929,0.004748900013510138,11,0.10294117647058823,7,unique_budget,3
0.0,0.25,1.0,7,68,0.0625,20,1.0,1.0,qasper,2,0.5,1,0.3333333333333333,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,direct,340,1.0,,0.103273397879207,224,iterative,1.0,1.0,direct,0.8459146420160929,0.004120800003875047,11,0.10294117647058823,7,unique_budget,2
0.0,1.0,1.0,9,161,0.0,9,1.0,1.0,qasper,1,0.25,0,0.2,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,direct,161,1.0,,0.055933190910856474,288,one_shot,1.0,1.0,direct,0.5924366414546967,0.0025664999848231673,11,0.055900621118012424,9,unique_budget,1
0.0,0.25,1.0,9,161,0.36,30,1.0,1.0,qasper,2,0.25,9,0.2,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,direct,966,1.0,,0.055933190910856474,288,iterative,1.0,1.0,product,0.5924366414546967,0.007201900007203221,11,0.055900621118012424,9,unique_budget,3
0.0,0.25,0.0,9,161,0.3333333333333333,21,0.0,1.0,qasper,3,0.25,6,0.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,direct,1127,0.0,,0.055933190910856474,288,iterative,1.0,1.0,product,0.5924366414546967,0.006879499997012317,11,0.055900621118012424,9,unique_budget,4
0.0,0.25,0.0,9,161,0.3333333333333333,21,0.0,1.0,qasper,4,0.25,6,0.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,direct,1127,0.0,,0.055933190910856474,288,iterative,1.0,1.0,product,0.5924366414546967,0.0042640999890863895,11,0.055900621118012424,9,unique_budget,4
0.0,1.0,1.0,17,161,0.0,17,1.0,1.0,qasper,1,0.25,0,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,161,1.0,,0.1056515828316178,544,one_shot,1.0,1.0,direct,0.5924366414546967,0.00205360003747046,11,0.10559006211180125,17,unique_budget,1
0.0,0.25,1.0,17,161,0.5802469135802469,90,1.0,1.0,qasper,2,0.25,47,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,product,0.5924366414546967,0.009192999976221472,11,0.10559006211180125,17,unique_budget,3
0.0,0.25,1.0,17,161,0.5,78,1.0,1.0,qasper,3,0.25,36,0.2,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,2093,1.0,,0.1056515828316178,544,iterative,1.0,1.0,product,0.5924366414546967,0.008503199962433428,11,0.10559006211180125,17,unique_budget,7
0.0,0.25,1.0,17,161,0.36000000000000004,80,1.0,1.0,qasper,4,0.25,27,0.2,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,2576,1.0,,0.1056515828316178,544,iterative,1.0,1.0,product,0.5924366414546967,0.009834800031967461,11,0.10559006211180125,17,unique_budget,8
1.0,1.0,1.0,33,161,0.0,33,1.0,1.0,qasper,1,0.25,0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,direct,161,1.0,,0.20508836667314043,1056,one_shot,1.0,1.0,direct,0.5924366414546967,0.005111200036481023,11,0.20496894409937888,33,unique_budget,1
0.0,0.25,1.0,33,161,0.7889273356401384,306,1.0,1.0,qasper,2,0.25,228,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,direct,2898,1.0,,0.20508836667314043,1056,iterative,1.0,1.0,product,0.5924366414546967,0.01627710001775995,11,0.20496894409937888,33,unique_budget,5
0.0,0.25,1.0,33,161,0.6611570247933884,253,1.0,1.0,qasper,3,0.25,160,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,direct,3703,1.0,,0.20508836667314043,1056,iterative,1.0,1.0,product,0.5924366414546967,0.02095890004420653,11,0.20496894409937888,33,unique_budget,8
0.0,0.25,1.0,33,161,0.5679012345679012,252,1.0,1.0,qasper,4,0.25,138,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,direct,4508,1.0,,0.20508836667314043,1056,iterative,1.0,1.0,product,0.5924366414546967,0.022064700024202466,11,0.20496894409937888,33,unique_budget,12
1.0,1.0,1.0,49,161,0.0,49,1.0,1.0,qasper,1,0.25,0,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,direct,161,1.0,,0.30452515051466306,1568,one_shot,1.0,1.0,direct,0.5924366414546967,0.005111500038765371,11,0.30434782608695654,49,unique_budget,1
1.0,0.25,1.0,49,161,0.8832,650,1.0,1.0,qasper,2,0.25,552,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,direct,4186,1.0,,0.30452515051466306,1568,iterative,1.0,1.0,product,0.5924366414546967,0.029542900039814413,11,0.30434782608695654,49,unique_budget,5
0.0,0.25,1.0,49,161,0.7993079584775087,595,1.0,1.0,qasper,3,0.25,462,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,direct,5635,1.0,,0.30452515051466306,1568,iterative,1.0,1.0,product,0.5924366414546967,0.0332040999783203,11,0.30434782608695654,49,unique_budget,10
0.0,0.25,1.0,49,161,0.7179487179487181,520,1.0,1.0,qasper,4,0.25,364,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,direct,6440,1.0,,0.30452515051466306,1568,iterative,1.0,1.0,product,0.5924366414546967,0.036178500042296946,11,0.30434782608695654,49,unique_budget,14
0.0,0.0,1.0,17,161,0.5432098765432098,90,1.0,1.0,qasper,2,0.25,44,0.2,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,product,0.5924366414546967,0.007558799989055842,11,0.10559006211180125,17,unique_budget,4
0.0,0.5,1.0,17,161,0.6666666666666666,90,1.0,1.0,qasper,2,0.25,54,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,product,0.5924366414546967,0.009309199987910688,11,0.10559006211180125,17,unique_budget,3
0.0,0.75,1.0,17,161,0.7901234567901234,90,1.0,1.0,qasper,2,0.25,64,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,product,0.5924366414546967,0.011901399993803352,11,0.10559006211180125,17,unique_budget,4
0.0,1.0,1.0,17,161,0.8888888888888888,90,1.0,1.0,qasper,2,0.25,72,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,product,0.5924366414546967,0.011152699997182935,11,0.10559006211180125,17,unique_budget,2
0.0,0.25,1.0,17,161,0.7283950617283951,90,1.0,1.0,qasper,2,0.25,59,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,residual,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,product,0.5924366414546967,0.00995490001514554,11,0.10559006211180125,17,unique_budget,3
0.0,0.25,1.0,17,161,0.0,18,1.0,1.0,qasper,2,0.25,0,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,mean,322,1.0,,0.1056515828316178,544,iterative,1.0,1.0,product,0.5924366414546967,0.004702800011727959,11,0.10559006211180125,17,unique_budget,2
0.0,0.25,1.0,17,161,0.0,18,1.0,1.0,qasper,2,0.25,0,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,weighted_mean,322,1.0,,0.1056515828316178,544,iterative,1.0,1.0,product,0.5924366414546967,0.0032677000272087753,11,0.10559006211180125,17,unique_budget,2
0.0,0.25,1.0,17,161,0.5802469135802469,90,1.0,1.0,qasper,2,0.25,47,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,logsum,0.5924366414546967,0.009928999992553145,11,0.10559006211180125,17,unique_budget,3
0.0,0.25,1.0,17,161,0.5802469135802469,90,1.0,1.0,qasper,2,0.25,47,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,last,0.5924366414546967,0.007986799988429993,11,0.10559006211180125,17,unique_budget,5
0.0,0.25,1.0,17,161,0.5802469135802469,90,1.0,1.0,qasper,2,0.25,47,0.4,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,min,0.5924366414546967,0.006279799970798194,11,0.10559006211180125,17,unique_budget,3
0.0,0.25,1.0,17,161,0.5802469135802469,90,1.0,1.0,qasper,2,0.25,47,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,mean,0.5924366414546967,0.011019300029147416,11,0.10559006211180125,17,unique_budget,3
0.0,0.25,1.0,17,161,0.5802469135802469,90,1.0,1.0,qasper,2,0.25,47,0.6,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,direct,1610,1.0,,0.1056515828316178,544,iterative,1.0,1.0,direct,0.5924366414546967,0.011157300032209605,11,0.10559006211180125,17,unique_budget,4
0.0,1.0,0.0,10,189,0.0,10,0.0,1.0,qasper,1,0.07142857142857142,0,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.05,direct,189,0.0,,0.05310321938267507,320,one_shot,1.0,1.0,direct,0.7863001488149166,0.0025913999998010695,11,0.05291005291005291,10,unique_budget,1
0.0,0.25,0.0,10,189,0.48,30,0.0,1.0,qasper,2,0.07142857142857142,12,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.05,direct,1134,0.0,,0.05310321938267507,320,iterative,1.0,1.0,product,0.7863001488149166,0.004720700031612068,11,0.05291005291005291,10,unique_budget,5
0.0,0.25,0.0,10,189,0.4375,36,0.0,1.0,qasper,3,0.07142857142857142,14,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.05,direct,1701,0.0,,0.05310321938267507,320,iterative,1.0,1.0,product,0.7863001488149166,0.005281999998260289,11,0.05291005291005291,10,unique_budget,5
0.0,0.25,0.0,10,189,0.2962962962962963,30,0.0,1.0,qasper,4,0.07142857142857142,8,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.05,direct,1890,0.0,,0.05310321938267507,320,iterative,1.0,1.0,product,0.7863001488149166,0.006510700040962547,11,0.05291005291005291,10,unique_budget,6
0.0,1.0,1.0,19,189,0.0,19,1.0,1.0,qasper,1,0.07142857142857142,0,0.125,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,direct,189,1.0,,0.10089611682708265,608,one_shot,1.0,1.0,direct,0.7863001488149166,0.0030574999982491136,11,0.10052910052910052,19,unique_budget,1
0.0,0.25,0.0,19,189,0.52,110,0.0,1.0,qasper,2,0.07142857142857142,52,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,direct,2079,0.0,,0.10089611682708265,608,iterative,1.0,1.0,product,0.7863001488149166,0.01255810004658997,11,0.10052910052910052,19,unique_budget,5
0.0,0.25,0.0,19,189,0.4489795918367347,105,0.0,1.0,qasper,3,0.07142857142857142,44,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,direct,2835,0.0,,0.10089611682708265,608,iterative,1.0,1.0,product,0.7863001488149166,0.009421599970664829,11,0.10052910052910052,19,unique_budget,8
0.0,0.25,0.0,19,189,0.4000000000000001,80,0.0,1.0,qasper,4,0.07142857142857142,30,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,direct,3024,0.0,,0.10089611682708265,608,iterative,1.0,1.0,product,0.7863001488149166,0.015018399979453534,11,0.10052910052910052,19,unique_budget,10
0.0,1.0,1.0,38,189,0.0,38,1.0,1.0,qasper,1,0.07142857142857142,0,0.25,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,direct,189,1.0,,0.2017922336541653,1216,one_shot,1.0,1.0,direct,0.7863001488149166,0.007365099969319999,11,0.20105820105820105,38,unique_budget,1
0.0,0.25,1.0,38,189,0.7839335180055401,380,1.0,1.0,qasper,2,0.07142857142857142,283,0.25,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,direct,3780,1.0,,0.2017922336541653,1216,iterative,1.0,1.0,product,0.7863001488149166,0.02957889996469021,11,0.20105820105820105,38,unique_budget,6
0.0,0.25,0.0,38,189,0.6804733727810651,351,0.0,1.0,qasper,3,0.07142857142857142,230,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,direct,5103,0.0,,0.2017922336541653,1216,iterative,1.0,1.0,product,0.7863001488149166,0.025718800025060773,11,0.20105820105820105,38,unique_budget,12
0.0,0.25,0.0,38,189,0.5800000000000001,310,0.0,1.0,qasper,4,0.07142857142857142,174,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,direct,5859,0.0,,0.2017922336541653,1216,iterative,1.0,1.0,product,0.7863001488149166,0.031156199984252453,11,0.20105820105820105,38,unique_budget,12
0.0,1.0,1.0,57,189,0.0,57,1.0,1.0,qasper,1,0.07142857142857142,0,0.375,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,direct,189,1.0,,0.3026883504812479,1824,one_shot,1.0,1.0,direct,0.7863001488149166,0.008995699987281114,11,0.30158730158730157,57,unique_budget,1
0.0,0.25,1.0,57,189,0.8763376932223543,870,1.0,1.0,qasper,2,0.07142857142857142,737,0.25,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,direct,5670,1.0,,0.3026883504812479,1824,iterative,1.0,1.0,product,0.7863001488149166,0.04200780001701787,11,0.30158730158730157,57,unique_budget,5
0.0,0.25,1.0,57,189,0.7797783933518005,741,1.0,1.0,qasper,3,0.07142857142857142,563,0.25,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,direct,7371,1.0,,0.3026883504812479,1824,iterative,1.0,1.0,product,0.7863001488149166,0.03929190000053495,11,0.30158730158730157,57,unique_budget,13
0.0,0.25,1.0,57,189,0.7155555555555555,690,1.0,1.0,qasper,4,0.07142857142857142,483,0.25,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,direct,8694,1.0,,0.3026883504812479,1824,iterative,1.0,1.0,product,0.7863001488149166,0.04674189997604117,11,0.30158730158730157,57,unique_budget,18
0.0,0.0,0.0,19,189,0.44,110,0.0,1.0,qasper,2,0.07142857142857142,44,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,direct,2079,0.0,,0.10089611682708265,608,iterative,1.0,1.0,product,0.7863001488149166,0.008767199993599206,11,0.10052910052910052,19,unique_budget,5
0.0,0.5,0.0,19,189,0.63,110,0.0,1.0,qasper,2,0.07142857142857142,63,0.0,1.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,direct,2079,0.0,,0.10089611682708265,608,iterative,1.0,1.0,product,0.7863001488149166,0.007595099974423647,11,0.10052910052910052,19,unique_budget,5
