split,dataset,example_id,facet_mode,requested_facet_count,actual_facet_count,construction_latency_ms,graph_construction_ms,graph_clustering_ms,graph_calls,graph_nodes,graph_edges,graph_density,graph_memory_bytes,pairwise_similarity_evaluations,facet_count,tree_node_count,mean_facet_overlap
test,hotpotqa,5adc3aff5542996e685252eb,syntactic_graph,4,4,33.36259978823364,6.649199873209,12.451200047507882,1,18,50,0.16339869281045752,1832,306,5,5,0.16666666666666666
test,hotpotqa,5ab56db7554299494045efc6,global,1,1,0.4157000221312046,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5ab56db7554299494045efc6,syntactic,2,2,1.2999000027775764,0.0,0.0,0,0,0,0.0,0,0,3,3,0.2
test,hotpotqa,5ab56db7554299494045efc6,syntactic,4,3,1.2999000027775764,0.0,0.0,0,0,0,0.0,0,0,3,3,0.2
test,hotpotqa,5ab56db7554299494045efc6,multiscale,2,2,23.76649994403124,0.0,0.0,0,0,0,0.0,0,0,35,35,0.09415900644274354
test,hotpotqa,5ab56db7554299494045efc6,multiscale,4,4,23.76649994403124,0.0,0.0,0,0,0,0.0,0,0,35,35,0.09415900644274354
test,hotpotqa,5ab56db7554299494045efc6,graph,2,2,36.6754001006484,8.73809983022511,10.872599901631474,1,20,54,0.14210526315789473,1992,380,4,4,0.0
test,hotpotqa,5ab56db7554299494045efc6,graph,4,4,36.6754001006484,8.73809983022511,10.872599901631474,1,20,54,0.14210526315789473,1992,380,4,4,0.0
test,hotpotqa,5ab56db7554299494045efc6,syntactic_graph,2,2,37.90130000561476,6.197799928486347,12.525300029665232,1,20,54,0.14210526315789473,1992,380,5,5,0.16666666666666666
test,hotpotqa,5ab56db7554299494045efc6,syntactic_graph,4,4,37.90130000561476,6.197799928486347,12.525300029665232,1,20,54,0.14210526315789473,1992,380,5,5,0.16666666666666666
test,hotpotqa,5ab2b863554299295394685a,global,1,1,0.5405000410974026,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5ab2b863554299295394685a,syntactic,2,2,2.5673999916762114,0.0,0.0,0,0,0,0.0,0,0,4,4,0.13333333333333333
test,hotpotqa,5ab2b863554299295394685a,syntactic,4,4,2.5673999916762114,0.0,0.0,0,0,0,0.0,0,0,4,4,0.13333333333333333
test,hotpotqa,5ab2b863554299295394685a,multiscale,2,2,19.511100137606263,0.0,0.0,0,0,0,0.0,0,0,35,35,0.09415900644274354
test,hotpotqa,5ab2b863554299295394685a,multiscale,4,4,19.511100137606263,0.0,0.0,0,0,0,0.0,0,0,35,35,0.09415900644274354
test,hotpotqa,5ab2b863554299295394685a,graph,2,2,31.405899906530976,5.950799910351634,9.193100035190582,1,20,58,0.15263157894736842,2104,380,3,3,0.0
test,hotpotqa,5ab2b863554299295394685a,graph,4,3,31.405899906530976,5.950799910351634,9.193100035190582,1,20,58,0.15263157894736842,2104,380,3,3,0.0
test,hotpotqa,5ab2b863554299295394685a,syntactic_graph,2,2,29.490299988538027,7.508199894800782,7.873499998822808,1,20,58,0.15263157894736842,2104,380,4,4,0.3333333333333333
test,hotpotqa,5ab2b863554299295394685a,syntactic_graph,4,4,29.490299988538027,7.508199894800782,7.873499998822808,1,20,58,0.15263157894736842,2104,380,4,4,0.3333333333333333
test,hotpotqa,5a710a915542994082a3e504,global,1,1,1.1281000915914774,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5a710a915542994082a3e504,syntactic,2,2,3.163800109177828,0.0,0.0,0,0,0,0.0,0,0,5,5,0.10714285714285714
test,hotpotqa,5a710a915542994082a3e504,syntactic,4,4,3.163800109177828,0.0,0.0,0,0,0,0.0,0,0,5,5,0.10714285714285714
test,hotpotqa,5a710a915542994082a3e504,multiscale,2,2,32.15830004774034,0.0,0.0,0,0,0,0.0,0,0,42,42,0.07629523354057079
test,hotpotqa,5a710a915542994082a3e504,multiscale,4,4,32.15830004774034,0.0,0.0,0,0,0,0.0,0,0,42,42,0.07629523354057079
test,hotpotqa,5a710a915542994082a3e504,graph,2,2,53.11520001851022,11.66879991069436,16.419900115579367,1,24,62,0.11231884057971014,2312,552,5,5,0.0
test,hotpotqa,5a710a915542994082a3e504,graph,4,4,53.11520001851022,11.66879991069436,16.419900115579367,1,24,62,0.11231884057971014,2312,552,5,5,0.0
test,hotpotqa,5a710a915542994082a3e504,syntactic_graph,2,2,36.15129995159805,6.225800141692162,11.166299926117063,1,24,62,0.11231884057971014,2312,552,6,6,0.09999999999999999
test,hotpotqa,5a710a915542994082a3e504,syntactic_graph,4,4,36.15129995159805,6.225800141692162,11.166299926117063,1,24,62,0.11231884057971014,2312,552,6,6,0.09999999999999999
test,hotpotqa,5adc93a4554299438c868e01,global,1,1,0.48479996621608734,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5adc93a4554299438c868e01,syntactic,2,2,2.0620999857783318,0.0,0.0,0,0,0,0.0,0,0,4,4,0.16666666666666666
test,hotpotqa,5adc93a4554299438c868e01,syntactic,4,4,2.0620999857783318,0.0,0.0,0,0,0,0.0,0,0,4,4,0.16666666666666666
test,hotpotqa,5adc93a4554299438c868e01,multiscale,2,2,13.6245999019593,0.0,0.0,0,0,0,0.0,0,0,27,27,0.11185470085470083
test,hotpotqa,5adc93a4554299438c868e01,multiscale,4,4,13.6245999019593,0.0,0.0,0,0,0,0.0,0,0,27,27,0.11185470085470083
test,hotpotqa,5adc93a4554299438c868e01,graph,2,2,23.964100051671267,6.44339993596077,9.4202000182122,1,16,50,0.20833333333333334,1784,240,2,2,0.0
test,hotpotqa,5adc93a4554299438c868e01,graph,4,2,23.964100051671267,6.44339993596077,9.4202000182122,1,16,50,0.20833333333333334,1784,240,2,2,0.0
test,hotpotqa,5adc93a4554299438c868e01,syntactic_graph,2,2,29.24700011499226,5.9628000017255545,9.296100120991468,1,16,50,0.20833333333333334,1784,240,3,3,1.0
test,hotpotqa,5adc93a4554299438c868e01,syntactic_graph,4,3,29.24700011499226,5.9628000017255545,9.296100120991468,1,16,50,0.20833333333333334,1784,240,3,3,1.0
test,hotpotqa,5ab7f97a5542991d322237ef,global,1,1,0.4026000387966633,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5ab7f97a5542991d322237ef,syntactic,2,2,1.5535999555140734,0.0,0.0,0,0,0,0.0,0,0,3,3,0.4
test,hotpotqa,5ab7f97a5542991d322237ef,syntactic,4,3,1.5535999555140734,0.0,0.0,0,0,0,0.0,0,0,3,3,0.4
test,hotpotqa,5ab7f97a5542991d322237ef,multiscale,2,2,10.224200086668134,0.0,0.0,0,0,0,0.0,0,0,17,17,0.19657407407407398
test,hotpotqa,5ab7f97a5542991d322237ef,multiscale,4,4,10.224200086668134,0.0,0.0,0,0,0,0.0,0,0,17,17,0.19657407407407398
test,hotpotqa,5ab7f97a5542991d322237ef,graph,2,2,23.831599857658148,5.410599987953901,9.499300038442016,1,10,28,0.3111111111111111,1024,90,2,2,0.0
test,hotpotqa,5ab7f97a5542991d322237ef,graph,4,2,23.831599857658148,5.410599987953901,9.499300038442016,1,10,28,0.3111111111111111,1024,90,2,2,0.0
test,hotpotqa,5ab7f97a5542991d322237ef,syntactic_graph,2,2,23.083900101482868,6.506900070235133,8.203600067645311,1,10,28,0.3111111111111111,1024,90,3,3,1.0
test,hotpotqa,5ab7f97a5542991d322237ef,syntactic_graph,4,3,23.083900101482868,6.506900070235133,8.203600067645311,1,10,28,0.3111111111111111,1024,90,3,3,1.0
test,hotpotqa,5a8888e35542997e5c09a5f6,global,1,1,0.27430010959506035,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5a8888e35542997e5c09a5f6,syntactic,2,2,1.8273000605404377,0.0,0.0,0,0,0,0.0,0,0,4,4,0.2222222222222222
test,hotpotqa,5a8888e35542997e5c09a5f6,syntactic,4,4,1.8273000605404377,0.0,0.0,0,0,0,0.0,0,0,4,4,0.2222222222222222
test,hotpotqa,5a8888e35542997e5c09a5f6,multiscale,2,2,12.433799915015697,0.0,0.0,0,0,0,0.0,0,0,20,20,0.1523716699155295
test,hotpotqa,5a8888e35542997e5c09a5f6,multiscale,4,4,12.433799915015697,0.0,0.0,0,0,0,0.0,0,0,20,20,0.1523716699155295
test,hotpotqa,5a8888e35542997e5c09a5f6,graph,2,2,29.29139998741448,7.806299952790141,9.306000079959631,1,12,32,0.24242424242424243,1184,132,2,2,0.0
test,hotpotqa,5a8888e35542997e5c09a5f6,graph,4,2,29.29139998741448,7.806299952790141,9.306000079959631,1,12,32,0.24242424242424243,1184,132,2,2,0.0
test,hotpotqa,5a8888e35542997e5c09a5f6,syntactic_graph,2,2,28.59349991194904,8.069900097325444,8.00370005890727,1,12,32,0.24242424242424243,1184,132,3,3,1.0
test,hotpotqa,5a8888e35542997e5c09a5f6,syntactic_graph,4,3,28.59349991194904,8.069900097325444,8.00370005890727,1,12,32,0.24242424242424243,1184,132,3,3,1.0
test,hotpotqa,5a8c8502554299585d9e36d0,global,1,1,0.5321998614817858,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5a8c8502554299585d9e36d0,syntactic,2,2,1.8261000514030457,0.0,0.0,0,0,0,0.0,0,0,3,3,0.2222222222222222
test,hotpotqa,5a8c8502554299585d9e36d0,syntactic,4,3,1.8261000514030457,0.0,0.0,0,0,0,0.0,0,0,3,3,0.2222222222222222
test,hotpotqa,5a8c8502554299585d9e36d0,multiscale,2,2,19.070500042289495,0.0,0.0,0,0,0,0.0,0,0,32,32,0.10919821692117715
test,hotpotqa,5a8c8502554299585d9e36d0,multiscale,4,4,19.070500042289495,0.0,0.0,0,0,0,0.0,0,0,32,32,0.10919821692117715
test,hotpotqa,5a8c8502554299585d9e36d0,graph,2,2,36.70950001105666,8.879000088199973,11.81729999370873,1,18,44,0.1437908496732026,1664,306,4,4,0.0
test,hotpotqa,5a8c8502554299585d9e36d0,graph,4,4,36.70950001105666,8.879000088199973,11.81729999370873,1,18,44,0.1437908496732026,1664,306,4,4,0.0
test,hotpotqa,5a8c8502554299585d9e36d0,syntactic_graph,2,2,34.906000131741166,7.337699877098203,12.172200018540025,1,18,44,0.1437908496732026,1664,306,5,5,0.16666666666666666
test,hotpotqa,5a8c8502554299585d9e36d0,syntactic_graph,4,4,34.906000131741166,7.337699877098203,12.172200018540025,1,18,44,0.1437908496732026,1664,306,5,5,0.16666666666666666
test,hotpotqa,5a84c4bb5542991dd0999dec,global,1,1,0.4751000087708235,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5a84c4bb5542991dd0999dec,syntactic,2,2,1.7969999462366104,0.0,0.0,0,0,0,0.0,0,0,3,3,0.19047619047619047
test,hotpotqa,5a84c4bb5542991dd0999dec,syntactic,4,3,1.7969999462366104,0.0,0.0,0,0,0,0.0,0,0,3,3,0.19047619047619047
test,hotpotqa,5a84c4bb5542991dd0999dec,multiscale,2,2,21.14229998551309,0.0,0.0,0,0,0,0.0,0,0,38,38,0.09245798446004855
test,hotpotqa,5a84c4bb5542991dd0999dec,multiscale,4,4,21.14229998551309,0.0,0.0,0,0,0,0.0,0,0,38,38,0.09245798446004855
test,hotpotqa,5a84c4bb5542991dd0999dec,graph,2,2,32.87379979155958,5.981699796393514,12.222199933603406,1,21,56,0.13333333333333333,2072,420,3,3,0.0
test,hotpotqa,5a84c4bb5542991dd0999dec,graph,4,3,32.87379979155958,5.981699796393514,12.222199933603406,1,21,56,0.13333333333333333,2072,420,3,3,0.0
test,hotpotqa,5a84c4bb5542991dd0999dec,syntactic_graph,2,2,37.11819997988641,6.419199984520674,11.772400001063943,1,21,56,0.13333333333333333,2072,420,4,4,0.3333333333333333
test,hotpotqa,5a84c4bb5542991dd0999dec,syntactic_graph,4,4,37.11819997988641,6.419199984520674,11.772400001063943,1,21,56,0.13333333333333333,2072,420,4,4,0.3333333333333333
test,hotpotqa,5abbd4035542993f40c73bcb,global,1,1,0.7246998138725758,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5abbd4035542993f40c73bcb,syntactic,2,2,2.738000126555562,0.0,0.0,0,0,0,0.0,0,0,5,5,0.044444444444444446
test,hotpotqa,5abbd4035542993f40c73bcb,syntactic,4,4,2.738000126555562,0.0,0.0,0,0,0,0.0,0,0,5,5,0.044444444444444446
test,hotpotqa,5abbd4035542993f40c73bcb,multiscale,2,2,42.80679998919368,0.0,0.0,0,0,0,0.0,0,0,83,83,0.04224884284936011
test,hotpotqa,5abbd4035542993f40c73bcb,multiscale,4,4,42.80679998919368,0.0,0.0,0,0,0,0.0,0,0,83,83,0.04224884284936011
test,hotpotqa,5abbd4035542993f40c73bcb,graph,2,2,46.71709984540939,6.2507998663932085,15.88559988886118,1,45,126,0.06363636363636363,4608,1980,4,4,0.0
test,hotpotqa,5abbd4035542993f40c73bcb,graph,4,4,46.71709984540939,6.2507998663932085,15.88559988886118,1,45,126,0.06363636363636363,4608,1980,4,4,0.0
test,hotpotqa,5abbd4035542993f40c73bcb,syntactic_graph,2,2,42.915500001981854,6.046599941328168,13.475700048729777,1,45,126,0.06363636363636363,4608,1980,5,5,0.16666666666666666
test,hotpotqa,5abbd4035542993f40c73bcb,syntactic_graph,4,4,42.915500001981854,6.046599941328168,13.475700048729777,1,45,126,0.06363636363636363,4608,1980,5,5,0.16666666666666666
test,hotpotqa,5ae6143f5542996de7b71b2d,global,1,1,0.39190007373690605,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5ae6143f5542996de7b71b2d,syntactic,2,2,1.7643999308347702,0.0,0.0,0,0,0,0.0,0,0,3,3,0.25
test,hotpotqa,5ae6143f5542996de7b71b2d,syntactic,4,3,1.7643999308347702,0.0,0.0,0,0,0,0.0,0,0,3,3,0.25
test,hotpotqa,5ae6143f5542996de7b71b2d,multiscale,2,2,14.148399932309985,0.0,0.0,0,0,0,0.0,0,0,27,27,0.11185470085470083
test,hotpotqa,5ae6143f5542996de7b71b2d,multiscale,4,4,14.148399932309985,0.0,0.0,0,0,0,0.0,0,0,27,27,0.11185470085470083
test,hotpotqa,5ae6143f5542996de7b71b2d,graph,2,2,36.4306999836117,4.135600058361888,16.21500006876886,1,16,36,0.15,1392,240,5,5,0.0
test,hotpotqa,5ae6143f5542996de7b71b2d,graph,4,4,36.4306999836117,4.135600058361888,16.21500006876886,1,16,36,0.15,1392,240,5,5,0.0
test,hotpotqa,5ae6143f5542996de7b71b2d,syntactic_graph,2,2,31.02470003068447,6.403600098565221,8.751899935305119,1,16,36,0.15,1392,240,6,6,0.1
test,hotpotqa,5ae6143f5542996de7b71b2d,syntactic_graph,4,4,31.02470003068447,6.403600098565221,8.751899935305119,1,16,36,0.15,1392,240,6,6,0.1
test,hotpotqa,5a7e513a5542994959419996,global,1,1,0.37080002948641777,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5a7e513a5542994959419996,syntactic,2,2,1.6419999301433563,0.0,0.0,0,0,0,0.0,0,0,3,3,0.26666666666666666
test,hotpotqa,5a7e513a5542994959419996,syntactic,4,3,1.6419999301433563,0.0,0.0,0,0,0,0.0,0,0,3,3,0.26666666666666666
test,hotpotqa,5a7e513a5542994959419996,multiscale,2,2,15.67819993942976,0.0,0.0,0,0,0,0.0,0,0,26,26,0.12380110630110622
test,hotpotqa,5a7e513a5542994959419996,multiscale,4,4,15.67819993942976,0.0,0.0,0,0,0,0.0,0,0,26,26,0.12380110630110622
test,hotpotqa,5a7e513a5542994959419996,graph,2,2,28.062100056558847,7.282700156792998,8.597600040957332,1,15,40,0.19047619047619047,1480,210,2,2,0.0
test,hotpotqa,5a7e513a5542994959419996,graph,4,2,28.062100056558847,7.282700156792998,8.597600040957332,1,15,40,0.19047619047619047,1480,210,2,2,0.0
test,hotpotqa,5a7e513a5542994959419996,syntactic_graph,2,2,26.92089998163283,8.178099989891052,7.883199956268072,1,15,40,0.19047619047619047,1480,210,3,3,1.0
test,hotpotqa,5a7e513a5542994959419996,syntactic_graph,4,3,26.92089998163283,8.178099989891052,7.883199956268072,1,15,40,0.19047619047619047,1480,210,3,3,1.0
test,hotpotqa,5a80d6be55429938b6142206,global,1,1,0.2685999497771263,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5a80d6be55429938b6142206,syntactic,2,2,1.7399999778717756,0.0,0.0,0,0,0,0.0,0,0,3,3,0.19047619047619047
test,hotpotqa,5a80d6be55429938b6142206,syntactic,4,3,1.7399999778717756,0.0,0.0,0,0,0,0.0,0,0,3,3,0.19047619047619047
test,hotpotqa,5a80d6be55429938b6142206,multiscale,2,2,22.440300090238452,0.0,0.0,0,0,0,0.0,0,0,38,38,0.09245798446004855
test,hotpotqa,5a80d6be55429938b6142206,multiscale,4,4,22.440300090238452,0.0,0.0,0,0,0,0.0,0,0,38,38,0.09245798446004855
test,hotpotqa,5a80d6be55429938b6142206,graph,2,2,27.92959986254573,6.511100102216005,8.125700056552887,1,21,58,0.1380952380952381,2128,420,3,3,0.0
test,hotpotqa,5a80d6be55429938b6142206,graph,4,3,27.92959986254573,6.511100102216005,8.125700056552887,1,21,58,0.1380952380952381,2128,420,3,3,0.0
test,hotpotqa,5a80d6be55429938b6142206,syntactic_graph,2,2,31.21299995109439,6.552200065925717,9.337800089269876,1,21,58,0.1380952380952381,2128,420,4,4,0.3333333333333333
test,hotpotqa,5a80d6be55429938b6142206,syntactic_graph,4,4,31.21299995109439,6.552200065925717,9.337800089269876,1,21,58,0.1380952380952381,2128,420,4,4,0.3333333333333333
test,hotpotqa,5ab88c075542991b5579efbe,global,1,1,0.5383000243455172,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5ab88c075542991b5579efbe,syntactic,2,2,2.6474001351743937,0.0,0.0,0,0,0,0.0,0,0,5,5,0.04545454545454545
test,hotpotqa,5ab88c075542991b5579efbe,syntactic,4,4,2.6474001351743937,0.0,0.0,0,0,0,0.0,0,0,5,5,0.04545454545454545
test,hotpotqa,5ab88c075542991b5579efbe,multiscale,2,2,46.133800176903605,0.0,0.0,0,0,0,0.0,0,0,80,80,0.04271145762210545
test,hotpotqa,5ab88c075542991b5579efbe,multiscale,4,4,46.133800176903605,0.0,0.0,0,0,0,0.0,0,0,80,80,0.04271145762210545
test,hotpotqa,5ab88c075542991b5579efbe,graph,2,2,52.399400155991316,7.882100064307451,16.687100054696202,1,44,126,0.06659619450317125,4584,1892,5,5,0.0
test,hotpotqa,5ab88c075542991b5579efbe,graph,4,4,52.399400155991316,7.882100064307451,16.687100054696202,1,44,126,0.06659619450317125,4584,1892,5,5,0.0
test,hotpotqa,5ab88c075542991b5579efbe,syntactic_graph,2,2,47.20929986797273,6.7454001400619745,13.561500003561378,1,44,126,0.06659619450317125,4584,1892,6,6,0.09999999999999999
test,hotpotqa,5ab88c075542991b5579efbe,syntactic_graph,4,4,47.20929986797273,6.7454001400619745,13.561500003561378,1,44,126,0.06659619450317125,4584,1892,6,6,0.09999999999999999
test,hotpotqa,5a714b645542994082a3e78b,global,1,1,0.4618000239133835,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5a714b645542994082a3e78b,syntactic,2,2,2.1541998721659184,0.0,0.0,0,0,0,0.0,0,0,4,4,0.16666666666666666
test,hotpotqa,5a714b645542994082a3e78b,syntactic,4,4,2.1541998721659184,0.0,0.0,0,0,0,0.0,0,0,4,4,0.16666666666666666
test,hotpotqa,5a714b645542994082a3e78b,multiscale,2,2,15.647700056433678,0.0,0.0,0,0,0,0.0,0,0,27,27,0.11185470085470083
test,hotpotqa,5a714b645542994082a3e78b,multiscale,4,4,15.647700056433678,0.0,0.0,0,0,0,0.0,0,0,27,27,0.11185470085470083
test,hotpotqa,5a714b645542994082a3e78b,graph,2,2,26.255999924615026,5.296600051224232,9.721399983391166,1,16,52,0.21666666666666667,1840,240,2,2,0.0
test,hotpotqa,5a714b645542994082a3e78b,graph,4,2,26.255999924615026,5.296600051224232,9.721399983391166,1,16,52,0.21666666666666667,1840,240,2,2,0.0
test,hotpotqa,5a714b645542994082a3e78b,syntactic_graph,2,2,29.099500039592385,7.092999992892146,9.336999850347638,1,16,52,0.21666666666666667,1840,240,3,3,1.0
test,hotpotqa,5a714b645542994082a3e78b,syntactic_graph,4,3,29.099500039592385,7.092999992892146,9.336999850347638,1,16,52,0.21666666666666667,1840,240,3,3,1.0
test,hotpotqa,5abce85755429959677d6b3e,global,1,1,0.6737001240253448,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,hotpotqa,5abce85755429959677d6b3e,syntactic,2,2,1.7899998929351568,0.0,0.0,0,0,0,0.0,0,0,4,4,0.10666666666666667
test,hotpotqa,5abce85755429959677d6b3e,syntactic,4,4,1.7899998929351568,0.0,0.0,0,0,0,0.0,0,0,4,4,0.10666666666666667
test,hotpotqa,5abce85755429959677d6b3e,multiscale,2,2,18.487200140953064,0.0,0.0,0,0,0,0.0,0,0,46,46,0.07934705684630634
test,hotpotqa,5abce85755429959677d6b3e,multiscale,4,4,18.487200140953064,0.0,0.0,0,0,0,0.0,0,0,46,46,0.07934705684630634
test,hotpotqa,5abce85755429959677d6b3e,graph,2,2,34.24740000627935,6.462600082159042,15.232800040394068,1,25,62,0.10333333333333333,2336,600,5,5,0.0
test,hotpotqa,5abce85755429959677d6b3e,graph,4,4,34.24740000627935,6.462600082159042,15.232800040394068,1,25,62,0.10333333333333333,2336,600,5,5,0.0
test,hotpotqa,5abce85755429959677d6b3e,syntactic_graph,2,2,38.30779995769262,5.937699927017093,15.386499930173159,1,25,62,0.10333333333333333,2336,600,6,6,0.1
test,hotpotqa,5abce85755429959677d6b3e,syntactic_graph,4,4,38.30779995769262,5.937699927017093,15.386499930173159,1,25,62,0.10333333333333333,2336,600,6,6,0.1
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,global,1,1,0.390299828723073,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,syntactic,2,2,1.000699819996953,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,syntactic,4,2,1.000699819996953,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,multiscale,2,2,4.905299982056022,0.0,0.0,0,0,0,0.0,0,0,11,11,0.25492063492063494
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,multiscale,4,4,4.905299982056022,0.0,0.0,0,0,0,0.0,0,0,11,11,0.25492063492063494
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,graph,2,2,20.257400115951896,7.43350014090538,6.784599972888827,1,7,20,0.47619047619047616,728,42,2,2,0.0
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,graph,4,2,20.257400115951896,7.43350014090538,6.784599972888827,1,7,20,0.47619047619047616,728,42,2,2,0.0
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,syntactic_graph,2,2,24.946300080046058,7.1669998578727245,8.088800124824047,1,7,20,0.47619047619047616,728,42,3,3,1.0
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,syntactic_graph,4,3,24.946300080046058,7.1669998578727245,8.088800124824047,1,7,20,0.47619047619047616,728,42,3,3,1.0
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,global,1,1,0.41690003126859665,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,syntactic,2,2,1.0402000043541193,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,syntactic,4,2,1.0402000043541193,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,multiscale,2,2,18.088999902829528,0.0,0.0,0,0,0,0.0,0,0,31,31,0.11923858351850247
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,multiscale,4,4,18.088999902829528,0.0,0.0,0,0,0,0.0,0,0,31,31,0.11923858351850247
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,graph,2,2,28.51599990390241,4.898399813100696,10.319900000467896,1,17,48,0.17647058823529413,1752,272,3,3,0.0
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,graph,4,3,28.51599990390241,4.898399813100696,10.319900000467896,1,17,48,0.17647058823529413,1752,272,3,3,0.0
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,syntactic_graph,2,2,32.49940020032227,5.589599953964353,9.636499918997288,1,17,48,0.17647058823529413,1752,272,4,4,0.3333333333333333
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,syntactic_graph,4,4,32.49940020032227,5.589599953964353,9.636499918997288,1,17,48,0.17647058823529413,1752,272,4,4,0.3333333333333333
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,global,1,1,0.20660017617046833,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,syntactic,2,2,1.4160999562591314,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,syntactic,4,2,1.4160999562591314,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,multiscale,2,2,7.334500085562468,0.0,0.0,0,0,0,0.0,0,0,11,11,0.25492063492063494
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,multiscale,4,4,7.334500085562468,0.0,0.0,0,0,0,0.0,0,0,11,11,0.25492063492063494
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,graph,2,2,17.20730005763471,6.056800018996,4.956899909302592,1,7,20,0.47619047619047616,728,42,2,2,0.0
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,graph,4,2,17.20730005763471,6.056800018996,4.956899909302592,1,7,20,0.47619047619047616,728,42,2,2,0.0
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,syntactic_graph,2,2,18.56440003030002,5.2906000055372715,7.2107999585568905,1,7,20,0.47619047619047616,728,42,3,3,1.0
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,syntactic_graph,4,3,18.56440003030002,5.2906000055372715,7.2107999585568905,1,7,20,0.47619047619047616,728,42,3,3,1.0
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,global,1,1,0.3950998652726412,0.0,0.0,0,0,0,0.0,0,0,1,1,0.0
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,syntactic,2,2,1.2771999463438988,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,syntactic,4,2,1.2771999463438988,0.0,0.0,0,0,0,0.0,0,0,2,2,0.0
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,multiscale,2,2,10.946899885311723,0.0,0.0,0,0,0,0.0,0,0,16,16,0.2327891156462584
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,multiscale,4,4,10.946899885311723,0.0,0.0,0,0,0,0.0,0,0,16,16,0.2327891156462584
