boundary,listwise,loss,rank,response,seed,step,train_seconds
0.6535687446594238,3.0082764625549316,3.4731252193450928,8,0.4648488163948059,71,300,6.79080650000833
0.8149736523628235,5.225909233093262,5.347400665283203,16,0.12149125337600708,11,1,6.431014700094238
1.0054876804351807,4.0103864669799805,4.200395584106445,16,0.1900089830160141,11,25,6.431014700094238
0.8643717169761658,3.588632583618164,3.8039793968200684,16,0.21534672379493713,11,50,6.431014700094238
1.0362197160720825,3.6639997959136963,3.8222365379333496,16,0.15823672711849213,11,75,6.431014700094238
0.5667934417724609,3.4045538902282715,4.064069747924805,16,0.6595157384872437,11,100,6.431014700094238
0.7480477690696716,3.514859199523926,4.1815080642700195,16,0.6666486263275146,11,125,6.431014700094238
0.49567288160324097,3.23488187789917,4.002591133117676,16,0.767709493637085,11,150,6.431014700094238
0.2541194260120392,2.57625412940979,3.228564977645874,16,0.652310848236084,11,175,6.431014700094238
0.534860372543335,3.719352960586548,4.013855457305908,16,0.2945025861263275,11,200,6.431014700094238
0.6308180093765259,4.056625843048096,4.35776948928833,16,0.30114346742630005,11,225,6.431014700094238
0.3008140027523041,2.268449544906616,3.9433674812316895,16,1.6749178171157837,11,250,6.431014700094238
0.2028801590204239,2.5214881896972656,3.7326250076293945,16,1.2111366987228394,11,275,6.431014700094238
0.6033152341842651,3.3173067569732666,4.012601852416992,16,0.6952950954437256,11,300,6.431014700094238
0.78859543800354,4.106942176818848,4.183899402618408,16,0.07695737481117249,23,1,4.154450700152665
2.04958176612854,5.872736930847168,6.010969161987305,16,0.13823246955871582,23,25,4.154450700152665
0.8296757936477661,3.3607687950134277,3.540890693664551,16,0.1801219880580902,23,50,4.154450700152665
0.37667033076286316,2.815039873123169,3.3000524044036865,16,0.48501259088516235,23,75,4.154450700152665
0.5924651622772217,3.0892410278320312,3.3753161430358887,16,0.28607505559921265,23,100,4.154450700152665
0.3127337396144867,3.024432420730591,3.6196727752685547,16,0.5952402949333191,23,125,4.154450700152665
0.23874956369400024,2.7489213943481445,3.1308107376098633,16,0.38188931345939636,23,150,4.154450700152665
0.32524552941322327,2.4557695388793945,3.212398052215576,16,0.7566286325454712,23,175,4.154450700152665
0.45868974924087524,2.8663010597229004,3.0632097721099854,16,0.19690865278244019,23,200,4.154450700152665
1.1717597246170044,3.9990406036376953,4.146786212921143,16,0.1477455049753189,23,225,4.154450700152665
0.2346556931734085,2.239529609680176,3.2842025756835938,16,1.044672966003418,23,250,4.154450700152665
0.19187986850738525,1.8780618906021118,2.218928813934326,16,0.34086698293685913,23,275,4.154450700152665
0.5735461115837097,2.9100561141967773,3.095139265060425,16,0.1850830465555191,23,300,4.154450700152665
0.8306450247764587,5.25155782699585,5.392234802246094,16,0.1406768560409546,37,1,6.69159059994854
2.449968099594116,6.174831390380859,6.504565715789795,16,0.329734206199646,37,25,6.69159059994854
0.4797478914260864,2.5800139904022217,3.0752553939819336,16,0.49524152278900146,37,50,6.69159059994854
0.9879099130630493,3.97568416595459,4.234079837799072,16,0.25839588046073914,37,75,6.69159059994854
0.5420031547546387,3.388673782348633,3.9068145751953125,16,0.5181406736373901,37,100,6.69159059994854
0.38455864787101746,2.8107733726501465,3.2062599658966064,16,0.39548662304878235,37,125,6.69159059994854
0.08006534725427628,1.7398484945297241,2.7420878410339355,16,1.002239465713501,37,150,6.69159059994854
0.8244922161102295,3.2174134254455566,3.5062949657440186,16,0.28888145089149475,37,175,6.69159059994854
0.7625022530555725,3.4085912704467773,3.6256837844848633,16,0.21709248423576355,37,200,6.69159059994854
0.09952371567487717,2.4412460327148438,3.4844486713409424,16,1.0432026386260986,37,225,6.69159059994854
0.15043562650680542,2.107189893722534,2.39225172996521,16,0.2850618064403534,37,250,6.69159059994854
0.3194981515407562,2.420619010925293,3.1916041374206543,16,0.7709852457046509,37,275,6.69159059994854
0.28283455967903137,3.044729709625244,3.8779640197753906,16,0.833234429359436,37,300,6.69159059994854
0.8346220850944519,5.215183258056641,5.33104133605957,16,0.11585825681686401,53,1,4.095693999901414
1.5449402332305908,4.069664001464844,4.414190769195557,16,0.34452688694000244,53,25,4.095693999901414
1.0240085124969482,3.6662142276763916,3.876635789871216,16,0.21042153239250183,53,50,4.095693999901414
0.8846965432167053,3.9893951416015625,4.486634254455566,16,0.49723899364471436,53,75,4.095693999901414
0.3499586284160614,2.3300833702087402,2.9677553176879883,16,0.6376720666885376,53,100,4.095693999901414
0.6564516425132751,3.9559261798858643,4.137187480926514,16,0.18126149475574493,53,125,4.095693999901414
0.4616573750972748,2.7858152389526367,3.1858010292053223,16,0.3999858498573303,53,150,4.095693999901414
0.27812132239341736,2.497408866882324,3.2440600395202637,16,0.7466510534286499,53,175,4.095693999901414
0.3354381322860718,2.734020233154297,3.116536855697632,16,0.3825167119503021,53,200,4.095693999901414
0.26015710830688477,2.38299298286438,3.2070136070251465,16,0.8240205645561218,53,225,4.095693999901414
0.36271703243255615,2.673488140106201,3.1595935821533203,16,0.4861055612564087,53,250,4.095693999901414
0.31538665294647217,2.581949234008789,3.262979745864868,16,0.6810304522514343,53,275,4.095693999901414
0.5609259605407715,3.1985225677490234,3.3578248023986816,16,0.15930211544036865,53,300,4.095693999901414
0.7796636819839478,4.792092800140381,4.963639259338379,16,0.17154663801193237,71,1,6.85151379997842
1.174424648284912,3.750067710876465,4.070948600769043,16,0.3208808898925781,71,25,6.85151379997842
1.5451884269714355,5.2382917404174805,5.474299430847168,16,0.23600779473781586,71,50,6.85151379997842
0.4676651954650879,2.7129552364349365,3.0247764587402344,16,0.31182125210762024,71,75,6.85151379997842
0.33348891139030457,2.601144313812256,3.1006410121917725,16,0.4994966983795166,71,100,6.85151379997842
0.8842415809631348,3.564439058303833,3.698646068572998,16,0.13420695066452026,71,125,6.85151379997842
0.3514641523361206,2.4260072708129883,2.9220662117004395,16,0.4960588216781616,71,150,6.85151379997842
0.39017820358276367,3.242079734802246,3.91745662689209,16,0.6753769516944885,71,175,6.85151379997842
0.4046412408351898,3.1888275146484375,3.7767105102539062,16,0.5878829956054688,71,200,6.85151379997842
0.0945577472448349,1.7831556797027588,3.345428466796875,16,1.5622726678848267,71,225,6.85151379997842
0.11079029738903046,2.194181442260742,3.554649829864502,16,1.3604682683944702,71,250,6.85151379997842
0.10720910131931305,2.384622097015381,3.814467430114746,16,1.4298453330993652,71,275,6.85151379997842
0.49020135402679443,2.570972204208374,3.119725227355957,16,0.548753023147583,71,300,6.85151379997842
0.799412727355957,5.215182304382324,5.336909294128418,32,0.12172706425189972,11,1,3.908502799924463
1.0840033292770386,3.995675563812256,4.166479110717773,32,0.17080377042293549,11,25,3.908502799924463
1.1400150060653687,3.8014891147613525,3.96248722076416,32,0.16099810600280762,11,50,3.908502799924463
0.5979987978935242,2.8292369842529297,3.1524760723114014,32,0.3232390284538269,11,75,3.908502799924463
0.5624359846115112,3.5282022953033447,4.008125305175781,32,0.4799228310585022,11,100,3.908502799924463
2.302893877029419,5.892928600311279,6.21489143371582,32,0.32196301221847534,11,125,3.908502799924463
0.9316519498825073,3.918750286102295,4.466157913208008,32,0.5474075675010681,11,150,3.908502799924463
0.2539145052433014,2.6098740100860596,3.8478190898895264,32,1.2379450798034668,11,175,3.908502799924463
0.43648749589920044,3.2452759742736816,4.016810894012451,32,0.7715349197387695,11,200,3.908502799924463
0.443346232175827,3.5676069259643555,3.9009621143341064,32,0.33335524797439575,11,225,3.908502799924463
0.18920369446277618,2.353111982345581,3.622999668121338,32,1.2698876857757568,11,250,3.908502799924463
0.5261419415473938,3.379237651824951,3.894397735595703,32,0.5151602029800415,11,275,3.908502799924463
0.39693424105644226,3.068970203399658,4.004746913909912,32,0.9357767701148987,11,300,3.908502799924463
0.8010082244873047,4.138510227203369,4.212867736816406,32,0.07435762137174606,23,1,3.9375423002056777
2.4864206314086914,6.12896728515625,6.513761043548584,32,0.38479357957839966,23,25,3.9375423002056777
0.5886324644088745,2.8053627014160156,3.2143425941467285,32,0.40897998213768005,23,50,3.9375423002056777
0.9090830683708191,3.6176791191101074,4.304544448852539,32,0.686865508556366,23,75,3.9375423002056777
0.5135122537612915,2.8254284858703613,3.241063117980957,32,0.41563475131988525,23,100,3.9375423002056777
0.24736422300338745,2.8163540363311768,3.8871936798095703,32,1.0708396434783936,23,125,3.9375423002056777
0.06638066470623016,1.6598683595657349,3.1607818603515625,32,1.5009136199951172,23,150,3.9375423002056777
0.7223135232925415,2.97428560256958,3.6515583992004395,32,0.6772727966308594,23,175,3.9375423002056777
0.6005908846855164,2.9473483562469482,3.4069042205810547,32,0.45955586433410645,23,200,3.9375423002056777
0.6607693433761597,4.157956123352051,6.877710819244385,32,2.719754695892334,23,225,3.9375423002056777
0.49891653656959534,2.708448886871338,3.0024056434631348,32,0.2939567565917969,23,250,3.9375423002056777
0.04295845329761505,0.7638072371482849,1.4987804889678955,32,0.7349733114242554,23,275,3.9375423002056777
0.36165639758110046,2.4923958778381348,3.1670241355895996,32,0.6746283173561096,23,300,3.9375423002056777
0.7976968884468079,5.238428115844727,5.363853454589844,32,0.12542515993118286,37,1,5.897429100004956
1.8281629085540771,5.492413520812988,5.764752388000488,32,0.27233898639678955,37,25,5.897429100004956
0.7784966230392456,3.221407890319824,3.4659581184387207,32,0.24455013871192932,37,50,5.897429100004956
0.916371762752533,3.2823963165283203,4.026949882507324,32,0.7445535659790039,37,75,5.897429100004956
0.5284894108772278,3.4412429332733154,3.868588924407959,32,0.42734596133232117,37,100,5.897429100004956
1.1228859424591064,4.0142292976379395,4.088935852050781,32,0.07470676302909851,37,125,5.897429100004956
0.04973580688238144,1.55282461643219,2.8994364738464355,32,1.3466119766235352,37,150,5.897429100004956
0.6876434087753296,3.2030115127563477,3.4534049034118652,32,0.25039345026016235,37,175,5.897429100004956
0.3719232976436615,2.583432912826538,3.332876443862915,32,0.749443531036377,37,200,5.897429100004956
0.3678395450115204,2.8240244388580322,4.343489646911621,32,1.5194652080535889,37,225,5.897429100004956
0.00251189386472106,0.04465102031826973,3.3151628971099854,32,3.2705118656158447,37,250,5.897429100004956
0.4389727711677551,2.783071517944336,3.8653945922851562,32,1.0823231935501099,37,275,5.897429100004956
0.4629639983177185,3.524798631668091,5.701253414154053,32,2.176454782485962,37,300,5.897429100004956
0.8111109733581543,5.219362258911133,5.3435211181640625,32,0.12415868043899536,53,1,3.9604132999666035
1.0942054986953735,3.8515467643737793,3.944946527481079,32,0.09339984506368637,53,25,3.9604132999666035
0.6984782814979553,3.3139448165893555,3.722731351852417,32,0.40878647565841675,53,50,3.9604132999666035
1.807416319847107,5.50942325592041,5.635802268981934,32,0.12637877464294434,53,75,3.9604132999666035
0.30885934829711914,2.3051958084106445,2.8370068073272705,32,0.5318109393119812,53,100,3.9604132999666035
0.6752138733863831,3.5294132232666016,3.9957611560821533,32,0.46634790301322937,53,125,3.9604132999666035
0.4985482692718506,2.865757465362549,3.1955089569091797,32,0.3297513723373413,53,150,3.9604132999666035
0.21248875558376312,2.265097141265869,3.6166458129882812,32,1.351548671722412,53,175,3.9604132999666035
0.29702144861221313,2.6273858547210693,3.316981792449951,32,0.6895960569381714,53,200,3.9604132999666035
0.44919466972351074,2.839674949645996,3.343264579772949,32,0.5035897493362427,53,225,3.9604132999666035
0.47193336486816406,3.025789260864258,3.2609262466430664,32,0.23513689637184143,53,250,3.9604132999666035
0.3509300649166107,2.781913995742798,3.207782745361328,32,0.4258686602115631,53,275,3.9604132999666035
0.914416491985321,3.24528169631958,3.9409377574920654,32,0.6956560015678406,53,300,3.9604132999666035
0.8804513216018677,4.887919902801514,5.076191425323486,32,0.1882716864347458,71,1,5.665817399974912
2.087857484817505,4.608491897583008,5.360714435577393,32,0.7522226572036743,71,25,5.665817399974912
1.3885141611099243,4.889074325561523,5.186851978302002,32,0.29777759313583374,71,50,5.665817399974912
0.7698091268539429,3.4598464965820312,3.592193365097046,32,0.13234686851501465,71,75,5.665817399974912
0.5927731394767761,2.6825528144836426,4.206652641296387,32,1.5240998268127441,71,100,5.665817399974912
0.5664678812026978,2.856330156326294,3.580291748046875,32,0.7239617109298706,71,125,5.665817399974912
0.11498986929655075,1.7547407150268555,3.6468400955200195,32,1.8920992612838745,71,150,5.665817399974912
0.8755137920379639,4.218267440795898,4.6029205322265625,32,0.3846529722213745,71,175,5.665817399974912
0.5388623476028442,3.477067470550537,3.9804468154907227,32,0.5033792853355408,71,200,5.665817399974912
0.18528470396995544,2.0937459468841553,2.963226795196533,32,0.8694809675216675,71,225,5.665817399974912
0.29308193922042847,2.485625743865967,3.2465481758117676,32,0.7609224319458008,71,250,5.665817399974912
0.4361148476600647,2.981325626373291,3.718794584274292,32,0.7374688982963562,71,275,5.665817399974912
0.5141216516494751,2.914842367172241,3.1922192573547363,32,0.27737683057785034,71,300,5.665817399974912
