dataset,model_tier,seed,method,examples,gist_count,mrr,f80,f90,auc_0_30,r_at_3,r_at_8,router_parameters,router_backbone_percent,native_detail_kv_bytes,payload_parity_max_abs_error,fractional_center_fraction,qk_spearman,qk_top1_agreement,qk_top3_overlap,position_correlation,absolute_position_correlation,r_at_5pct,any_r_at_5pct,all_r_at_5pct,kv_at_5pct,r_at_10pct,any_r_at_10pct,all_r_at_10pct,kv_at_10pct,r_at_20pct,any_r_at_20pct,all_r_at_20pct,kv_at_20pct,r_at_30pct,any_r_at_30pct,all_r_at_30pct,kv_at_30pct
hotpotqa,small,7,centered_g2,13,2,0.8038461538461538,0.13333333333333333,0.26666666666666666,0.8217948717948718,0.8461538461538461,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.9140109890109891,0.7692307692307693,0.9487179487179488,-0.8283895902771986,0.8283895902771986,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.05386167085698904,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.1102501839237569,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.1656390362458159,1.0,1.0,1.0,0.3299356189346928
hotpotqa,small,7,centered_g4,13,4,0.7653846153846153,0.13333333333333333,0.26666666666666666,0.8038461538461538,0.8461538461538461,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.9263736263736264,0.8461538461538461,0.9230769230769231,-0.8149460803342529,0.8149460803342529,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.05522314124500811,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.10745274993366237,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.16422760364172273,1.0,1.0,1.0,0.32679590150926113
hotpotqa,small,7,centered_g8,13,8,0.7141025641025641,0.2,0.26666666666666666,0.7730769230769231,0.8461538461538461,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.9881868131868132,0.9230769230769231,0.9743589743589743,-0.7765369663105525,0.7765369663105525,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.0574209434428103,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.1124479861215591,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.17256904317582283,1.0,1.0,1.0,0.3337817112499329
hotpotqa,small,7,hidden_cosine,13,1,0.1011016761016761,1.0,1.0,0.0,0.0,0.23076923076923078,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,-0.04313186813186813,0.07692307692307693,0.17948717948717946,-0.013962001361331506,0.20281873634314265,0.0,0.0,0.0,0.07741805957049813,0.0,0.0,0.0,0.1420126231089714,0.0,0.0,0.0,0.203593649395472,0.0,0.0,0.0,0.34268880011810193
hotpotqa,small,7,learned_projection,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.3843406593406593,0.5384615384615384,0.3076923076923077,-0.3422529514492051,0.3422529514492051,1.0,1.0,1.0,0.056370380187364184,1.0,1.0,1.0,0.13878908006960494,1.0,1.0,1.0,0.20456323186073358,1.0,1.0,1.0,0.31551379267276514
hotpotqa,small,21,post_rope_mean,13,1,0.4128205128205128,0.5333333333333333,0.5333333333333333,0.4,0.46153846153846156,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.8620879120879121,0.6153846153846154,0.7179487179487178,-0.8402326778557986,0.8402326778557986,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.05564148543712728,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1110608993886446,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.17219980599562887,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3258059377674188
hotpotqa,small,21,pre_rope_mean,13,1,0.5404761904761904,0.5333333333333333,0.5333333333333333,0.5512820512820514,0.6153846153846154,0.9230769230769231,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.3931318681318681,0.38461538461538464,0.28205128205128205,-0.10167300539822778,0.22510360594412873,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06312486228080869,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.12252680449758557,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.1833157994742536,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.3124522202671708
hotpotqa,small,21,centered_g1,13,1,0.4128205128205128,0.5333333333333333,0.5333333333333333,0.4,0.46153846153846156,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.8642857142857143,0.6153846153846154,0.7179487179487178,-0.8398934366357682,0.8398934366357682,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.05564148543712728,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1132587015864468,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.17219980599562887,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3258059377674188
hotpotqa,small,21,centered_g2,13,2,0.461965811965812,0.5333333333333333,1.0,0.4307692307692307,0.46153846153846156,0.8461538461538461,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.889010989010989,0.6923076923076923,0.7435897435897435,-0.8101338173177711,0.8101338173177711,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.056388311426671715,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.11247233199273775,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.1728805411896384,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3167510073126326
hotpotqa,small,21,centered_g4,13,4,0.46184371184371187,0.5333333333333333,0.5333333333333333,0.4243589743589743,0.46153846153846156,0.9230769230769231,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.9178571428571428,0.7692307692307693,0.7948717948717948,-0.7607722378409114,0.7607722378409114,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.058505460332811454,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.11183130635171211,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.17051152905818248,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3059233029069466
hotpotqa,small,21,centered_g8,13,8,0.4446275946275946,0.5333333333333333,1.0,0.4115384615384615,0.46153846153846156,0.8461538461538461,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.9728021978021979,0.8461538461538461,0.9230769230769231,-0.6842716206477368,0.6842716206477368,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.05986693072083052,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.11736822578396623,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.1749237836435173,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.31957457955401636
hotpotqa,small,21,hidden_cosine,13,1,0.06861087630318399,1.0,1.0,0.0,0.0,0.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,-0.10906593406593405,0.07692307692307693,0.15384615384615385,0.2764559535818604,0.3353927559344886,0.0,0.0,0.0,0.07782818046823763,0.0,0.0,0.0,0.18058090848029054,0.0,0.0,0.0,0.2666274086990891,0.0,0.0,0.0,0.40724386865021783
hotpotqa,small,21,learned_projection,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.014560439560439562,0.3076923076923077,0.23076923076923078,-0.3650969101128751,0.3650969101128751,1.0,1.0,1.0,0.056370380187364184,1.0,1.0,1.0,0.11335782786893724,1.0,1.0,1.0,0.16910109694329775,1.0,1.0,1.0,0.30854577082287754
hotpotqa,small,42,post_rope_mean,13,1,0.742948717948718,0.2,0.3333333333333333,0.7717948717948718,0.8461538461538461,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.890934065934066,0.8461538461538461,0.7435897435897435,-0.7264771390617517,0.7264771390617517,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.05228878791793168,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.11159216050398371,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.18684890738393897,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.31239265152146645
hotpotqa,small,42,pre_rope_mean,13,1,0.6743589743589744,0.5333333333333333,0.5333333333333333,0.6897435897435898,0.7692307692307693,0.9230769230769231,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.551923076923077,0.7692307692307693,0.7179487179487178,-0.13236580816446952,0.2598589058391628,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.053802654735835294,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.11940335822354771,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.18277514376618464,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.3238815014341484
hotpotqa,small,42,centered_g1,13,1,0.7467948717948718,0.2,0.26666666666666666,0.7846153846153846,0.8461538461538461,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.8752747252747253,0.8461538461538461,0.6923076923076923,-0.728126261924412,0.728126261924412,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.05228878791793168,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.11599385992661482,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.18242276282017972,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.319680100914179
hotpotqa,small,42,centered_g2,13,2,0.732905982905983,0.26666666666666666,0.5333333333333333,0.7397435897435899,0.7692307692307693,0.9230769230769231,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.9093406593406593,0.8461538461538461,0.7179487179487178,-0.6827016389529337,0.6827016389529337,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.05228878791793168,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.12200842946740997,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.18372254607982208,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.31969172343506647
hotpotqa,small,42,centered_g4,13,4,0.7961538461538461,0.13333333333333333,0.26666666666666666,0.8153846153846154,0.8461538461538461,0.9230769230769231,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.9384615384615385,0.9230769230769231,0.7692307692307693,-0.6524844765281193,0.6524844765281193,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.05142448368284092,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.12377782397624638,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.18036406619061868,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.3212938062407382
hotpotqa,small,42,centered_g8,13,8,0.7769230769230769,0.26666666666666666,0.26666666666666666,0.776923076923077,0.7692307692307693,0.9230769230769231,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.9791208791208791,1.0,0.9230769230769231,-0.5900236383051813,0.5900236383051813,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.05223420028203121,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.12862776640465332,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.193357855348425,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.3298161797059256
hotpotqa,small,42,hidden_cosine,13,1,0.0781116319577858,1.0,1.0,0.0,0.0,0.07692307692307693,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,-0.49258241758241755,0.0,0.05128205128205128,0.169458630361411,0.2618971793359037,0.0,0.0,0.0,0.08796827147782221,0.0,0.0,0.0,0.17642312581742223,0.0,0.0,0.0,0.24005888120367447,0.0,0.0,0.0,0.3625893083536955
hotpotqa,small,42,learned_projection,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,-0.21703296703296704,0.6923076923076923,0.28205128205128205,-0.29576379699688365,0.3102889031380488,1.0,1.0,1.0,0.056370380187364184,1.0,1.0,1.0,0.11930484983465008,1.0,1.0,1.0,0.17529677758346518,1.0,1.0,1.0,0.3028882002082758
hotpotqa,small,87,post_rope_mean,13,1,0.27158119658119656,0.5333333333333333,1.0,0.2692307692307692,0.3076923076923077,0.8461538461538461,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.8826923076923077,0.6923076923076923,0.8205128205128205,-0.7948682368359908,0.7948682368359908,0.0,0.0,0.0,0.06039236111620558,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.11970849625932252,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1960015478830886,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3231409217185217
hotpotqa,small,87,pre_rope_mean,13,1,0.3674908424908425,0.5333333333333333,0.5333333333333333,0.29102564102564105,0.3076923076923077,0.9230769230769231,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.35796703296703297,0.07692307692307693,0.3333333333333333,-0.0961080197265809,0.21539657736905463,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.06579518876704561,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.130665896576648,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.19464111118286007,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.31806109945232264
hotpotqa,small,87,centered_g1,13,1,0.2607753357753358,0.5333333333333333,1.0,0.2692307692307693,0.3076923076923077,0.8461538461538461,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.8689560439560439,0.7692307692307693,0.8461538461538461,-0.7932820640727738,0.7932820640727738,0.0,0.0,0.0,0.059711625922196046,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.12269580021750026,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.19792462480616557,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3190723712213997
hotpotqa,small,87,centered_g2,13,2,0.26132478632478634,0.5333333333333333,1.0,0.26282051282051283,0.3076923076923077,0.8461538461538461,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.917032967032967,0.7692307692307693,0.8205128205128205,-0.7737206819029245,0.7737206819029245,0.0,0.0,0.0,0.059711625922196046,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.11837482313665858,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.19105077743301166,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.32280499384842876
hotpotqa,small,87,centered_g4,13,4,0.27506660006660005,0.5333333333333333,1.0,0.3076923076923077,0.38461538461538464,0.8461538461538461,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.9370879120879121,0.7692307692307693,0.7948717948717948,-0.7310741322821559,0.7310741322821559,0.0,0.0,0.0,0.059711625922196046,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.11726749757824549,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.18092878932937217,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.32626888469764065
hotpotqa,small,87,centered_g8,13,8,0.3264069264069264,0.5333333333333333,1.0,0.2987179487179487,0.3076923076923077,0.8461538461538461,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.9829670329670329,0.8461538461538461,0.9230769230769231,-0.6884935758045454,0.6884935758045454,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.05827548495117136,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.13750916865162946,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.19957816349102414,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.33495315276075827
hotpotqa,small,87,hidden_cosine,13,1,0.10964590964590964,1.0,1.0,0.006410256410256409,0.0,0.46153846153846156,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,-0.2815934065934066,0.15384615384615385,0.1282051282051282,0.05806357889610419,0.22681187617312068,0.0,0.0,0.0,0.09341723105734254,0.0,0.0,0.0,0.170189737543547,0.0,0.0,0.0,0.23919967816315324,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.37430638109417913
hotpotqa,small,87,learned_projection,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,8192,0.31375625061280515,105865.84615384616,0.0,0.297360248447205,0.20906593406593407,0.15384615384615385,0.2564102564102564,-0.34034508117900486,0.34034508117900486,1.0,1.0,1.0,0.056370380187364184,1.0,1.0,1.0,0.11591894399737007,1.0,1.0,1.0,0.1745714464212955,1.0,1.0,1.0,0.31703372986846945
qasper,tiny,1,post_rope_mean,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.7697802197802197,1.0,0.5641025641025641,-0.41619934583145796,0.41619934583145796,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.11137600854388031,1.0,1.0,1.0,0.187952717655597,1.0,1.0,1.0,0.3350546113915266
qasper,tiny,1,pre_rope_mean,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.6983516483516484,1.0,0.5897435897435896,-0.3215758920840923,0.33211926260358027,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.1187434303197567,1.0,1.0,1.0,0.19015747883237674,1.0,1.0,1.0,0.33797313212087565
qasper,tiny,1,centered_g1,13,1,0.9615384615384616,0.06666666666666667,0.06666666666666667,0.9653846153846154,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.7717032967032966,0.9230769230769231,0.5897435897435896,-0.4114099935383618,0.4114099935383618,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.05363472438462375,1.0,1.0,1.0,0.11202789902627928,1.0,1.0,1.0,0.20171131678004978,1.0,1.0,1.0,0.33969611906517494
qasper,tiny,1,centered_g2,13,2,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.7354395604395604,1.0,0.5897435897435896,-0.4474203686737128,0.4474203686737128,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.11270824113899952,1.0,1.0,1.0,0.1837594265457774,1.0,1.0,1.0,0.302401204183009
qasper,tiny,1,centered_g4,13,4,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.7563186813186813,1.0,0.5897435897435896,-0.4518407272806568,0.4518407272806568,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.10571541891936108,1.0,1.0,1.0,0.1684179452552986,1.0,1.0,1.0,0.29193306407788727
qasper,tiny,1,centered_g8,13,8,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.9337912087912088,1.0,0.8205128205128205,-0.4596573574818935,0.4596573574818935,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.12491028493741482,1.0,1.0,1.0,0.18157790228094284,1.0,1.0,1.0,0.33558096627257594
qasper,tiny,1,hidden_cosine,13,1,0.14727195881042035,1.0,1.0,0.14102564102564105,0.23076923076923078,0.3076923076923077,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,-0.22142857142857142,0.0,0.1282051282051282,0.0416778599575564,0.21812619917432252,0.0,0.0,0.0,0.06889416927037909,0.0,0.0,0.0,0.13362270163134304,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.20455231780679434,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3469080176308186
qasper,tiny,1,learned_projection,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.4571428571428572,1.0,0.46153846153846156,-0.3948314655699386,0.39506320510598186,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.11226547625404959,1.0,1.0,1.0,0.16951339896925713,1.0,1.0,1.0,0.3199667932740128
qasper,tiny,7,post_rope_mean,13,1,0.9230769230769231,0.06666666666666667,0.13333333333333333,0.9474358974358973,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.817857142857143,0.8461538461538461,0.8205128205128205,-0.5791139538060577,0.5791139538060577,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.05767220668297562,1.0,1.0,1.0,0.1291636386954241,1.0,1.0,1.0,0.19613088361029687,1.0,1.0,1.0,0.3067703591565843
qasper,tiny,7,pre_rope_mean,13,1,0.5085728374189913,1.0,1.0,0.5,0.5384615384615384,0.7692307692307693,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.37087912087912084,0.38461538461538464,0.41025641025641024,-0.17657478576184032,0.273858549594203,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.05557758946292078,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.10945287127988612,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1684374594079053,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.29684839683721154
qasper,tiny,7,centered_g1,13,1,0.9615384615384616,0.06666666666666667,0.06666666666666667,0.9653846153846154,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.7928571428571428,0.9230769230769231,0.7948717948717949,-0.5765172945226786,0.5765172945226786,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.05432772507762444,1.0,1.0,1.0,0.12303188385232905,1.0,1.0,1.0,0.19165501699918647,1.0,1.0,1.0,0.3090625114487366
qasper,tiny,7,centered_g2,13,2,0.8846153846153846,0.13333333333333333,0.13333333333333333,0.9294871794871795,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.8255494505494506,0.7692307692307693,0.8461538461538461,-0.6064770281098246,0.6064770281098246,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.055789642810272794,1.0,1.0,1.0,0.10844532205788923,1.0,1.0,1.0,0.1818548983488038,1.0,1.0,1.0,0.30212838312000145
qasper,tiny,7,centered_g4,13,4,0.9102564102564104,0.06666666666666667,0.13333333333333333,0.9346153846153845,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.8362637362637363,0.8461538461538461,0.8717948717948718,-0.6720990518175357,0.6720990518175357,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.05298993243548397,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.11248473212858245,1.0,1.0,1.0,0.18377426859568094,1.0,1.0,1.0,0.2869740581093991
qasper,tiny,7,centered_g8,13,8,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.9568681318681319,1.0,0.9487179487179488,-0.6554405060926215,0.6554405060926215,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.12132689183281112,1.0,1.0,1.0,0.18928076715994033,1.0,1.0,1.0,0.31604905277792683
qasper,tiny,7,hidden_cosine,13,1,0.3962435000896539,1.0,1.0,0.4717948717948718,0.6153846153846154,0.7692307692307693,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.18626373626373624,0.15384615384615385,0.3076923076923077,-0.02452454704332669,0.24986508401829524,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07034961661485939,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.13667143391271436,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.20658465678209645,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.3355934056616375
qasper,tiny,7,learned_projection,13,1,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.28928571428571426,1.0,0.43589743589743585,-0.3780196220802439,0.3780196220802439,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.10788223445907949,1.0,1.0,1.0,0.17375318190312475,1.0,1.0,1.0,0.3065678696865082
qasper,tiny,21,post_rope_mean,13,1,0.2926692965154504,0.5333333333333333,1.0,0.2551282051282051,0.23076923076923078,0.8461538461538461,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.6241758241758242,0.5384615384615384,0.6153846153846154,-0.3241584708208916,0.3241584708208916,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.057734050265405755,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.12418451926633547,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.1924495555896256,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.32810262573962146
qasper,tiny,21,pre_rope_mean,13,1,0.07481684981684981,1.0,1.0,0.0,0.0,0.07692307692307693,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,-0.07994505494505495,0.0,0.15384615384615385,0.10232846214213336,0.25991972455428985,0.0,0.0,0.0,0.05962917644010482,0.0,0.0,0.0,0.12690897812338164,0.0,0.0,0.0,0.19038642937568653,0.0,0.0,0.0,0.3250831089618588
qasper,tiny,21,centered_g1,13,1,0.319938394938395,1.0,1.0,0.30512820512820515,0.38461538461538464,0.6923076923076923,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.603021978021978,0.38461538461538464,0.6153846153846154,-0.31048064742919035,0.3105117773282063,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.06424084126708166,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.12977368500256004,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.2034089377034305,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.35504155087099254
qasper,tiny,21,centered_g2,13,2,0.28919413919413917,0.5333333333333333,0.5333333333333333,0.26153846153846155,0.3076923076923077,0.9230769230769231,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.6585164835164835,0.5384615384615384,0.641025641025641,-0.3628178311643954,0.3628178311643954,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.06445526383444541,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.12306720434467272,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.19222170536177535,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.32373843595232604
qasper,tiny,21,centered_g4,13,4,0.31996336996337,0.5333333333333333,0.5333333333333333,0.33846153846153854,0.46153846153846156,0.9230769230769231,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.7013736263736263,0.5384615384615384,0.641025641025641,-0.3760128606203927,0.3760128606203927,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.056127978903236835,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1240483832341231,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.185729559010154,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.2998255427652445
qasper,tiny,21,centered_g8,13,8,0.2780505818967357,1.0,1.0,0.26153846153846155,0.3076923076923077,0.6923076923076923,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,0.9348901098901099,0.9230769230769231,0.8717948717948718,-0.36994513804230045,0.3739547984375791,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0730520492712238,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.13009084928443315,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.20737677441543578,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.3296503669473289
qasper,tiny,21,hidden_cosine,13,1,0.6341222879684417,0.26666666666666666,0.26666666666666666,0.6974358974358975,0.7692307692307693,0.9230769230769231,4096,0.7922753156721961,55296.0,0.0,0.3107129241326725,-0.05082417582417582,0.0,0.10256410256410256,-0.13755411356441077,0.24312380005748166,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.05546354188005874,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.1116439417630423,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.17854068120676267,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.30562927608296875
