control,partition,dataset,example_id,seed,fraction,budget,facet_config,facet_family,facet_reduction,include_global,query_support_mode,query_support_span,query_support_tokens,query_facet_count,oracle_root_parent,oracle_root_rank,oracle_root_present,mrr,recall_at_1,recall_at_2,recall_at_4,recall_at_8,oracle_margin,score_entropy,oracle_recall,oracle_precision,oracle_jaccard,complete_oracle,false_positive_parent_count,winning_facet,winning_facet_kind,winning_facet_family,winning_facet_span,selected_parent_ids,stale_parent,stale_parent_selected,junk_target_tokens,junk_observed_tokens,q_memory_comparisons,final_parent_count,active_final_kv_tokens,active_final_kv_fraction,scoring_wall_time,full_query_forward_count,independent_window_forward_count
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,latest_message,"[43, 68]",25,25,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.11868105083703995,1.6031827926635742,0.5,1.0,0.5,0.0,0,22,local,window_2,"[64, 66]",[4],0,0.0,0,0,125,1,193,0.15858668857847166,0.0025006000068970025,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,tail16,"[61, 77]",16,16,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.11868105083703995,1.6031827926635742,0.5,1.0,0.5,0.0,0,4,local,window_2,"[64, 66]",[4],0,0.0,0,0,80,1,193,0.15858668857847166,0.0029504999984055758,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,tail32,"[45, 77]",32,32,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.11868105083703995,1.6031827926635742,0.5,1.0,0.5,0.0,0,20,local,window_2,"[64, 66]",[4],0,0.0,0,0,160,1,193,0.15858668857847166,0.0037523999926634133,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,tail64,"[13, 77]",64,64,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.11557291448116302,1.6082030534744263,0.0,0.0,0.0,0.0,1,12,local,window_2,"[24, 26]",[0],0,1.0,0,0,320,1,256,0.21035332785538208,0.0026700000162236392,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,full_prompt,"[0, 77]",77,77,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.11557291448116302,1.6082217693328857,0.0,0.0,0.0,0.0,1,25,local,window_2,"[24, 26]",[0],0,1.0,0,0,385,1,256,0.21035332785538208,0.005258699995465577,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,question,"[50, 68]",18,18,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.20125319808721542,1.6042890548706055,0.5,1.0,0.5,0.0,0,15,local,window_2,"[64, 66]",[4],0,0.0,0,0,90,1,193,0.15858668857847166,0.0018808000022545457,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,latest_message,"[43, 68]",25,25,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.20125319808721542,1.6042890548706055,0.5,1.0,0.5,0.0,0,22,local,window_2,"[64, 66]",[4],0,0.0,0,0,125,1,193,0.15858668857847166,0.0025507999816909432,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,tail16,"[61, 77]",16,16,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.1091490089893341,1.607321858406067,0.5,1.0,0.5,0.0,0,11,local,window_2,"[71, 73]",[4],0,0.0,0,0,80,1,193,0.15858668857847166,0.0023137000389397144,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,tail32,"[45, 77]",32,32,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.1091490089893341,1.607613205909729,0.5,1.0,0.5,0.0,0,27,local,window_2,"[71, 73]",[4],0,0.0,0,0,160,1,193,0.15858668857847166,0.0032067999709397554,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,tail64,"[13, 77]",64,64,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.09484180808067322,1.60765540599823,0.5,1.0,0.5,0.0,0,15,local,window_2,"[27, 29]",[4],0,0.0,0,0,320,1,193,0.15858668857847166,0.002582699991762638,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,full_prompt,"[0, 77]",77,77,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.09484180808067322,1.6079511642456055,0.5,1.0,0.5,0.0,0,28,local,window_2,"[27, 29]",[4],0,0.0,0,0,385,1,193,0.15858668857847166,0.0027079000137746334,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,question,"[50, 68]",18,18,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.19402090832591057,1.606065034866333,0.5,1.0,0.5,0.0,0,16,local,window_2,"[65, 67]",[4],0,0.0,0,0,90,1,193,0.15858668857847166,0.0019323000451549888,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,latest_message,"[43, 68]",25,25,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.22542790696024895,1.605095386505127,0.0,0.0,0.0,0.0,1,23,local,window_2,"[65, 67]",[0],0,1.0,0,0,125,1,256,0.21035332785538208,0.002110400004312396,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,tail16,"[61, 77]",16,16,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.19402090832591057,1.606065034866333,0.5,1.0,0.5,0.0,0,5,local,window_2,"[65, 67]",[4],0,0.0,0,0,80,1,193,0.15858668857847166,0.0021224000374786556,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,tail32,"[45, 77]",32,32,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.22542790696024895,1.6051361560821533,0.0,0.0,0.0,0.0,1,21,local,window_2,"[65, 67]",[0],0,1.0,0,0,160,1,256,0.21035332785538208,0.0023805000237189233,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,tail64,"[13, 77]",64,64,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.2580059580504894,1.6047923564910889,0.0,0.0,0.0,0.0,1,53,local,window_2,"[65, 67]",[0],0,1.0,0,0,320,1,256,0.21035332785538208,0.0027330999728292227,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,full_prompt,"[0, 77]",77,77,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.2580059580504894,1.6042600870132446,0.0,0.0,0.0,0.0,1,66,local,window_2,"[65, 67]",[0],0,1.0,0,0,385,1,256,0.21035332785538208,0.0027432000497356057,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,question,"[64, 82]",18,18,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.15641666948795319,1.6042202711105347,0.5,1.0,0.5,0.0,0,7,local,window_2,"[70, 72]",[4],0,0.0,16,16,90,1,193,0.15858668857847166,0.0026435000472702086,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,latest_message,"[57, 82]",25,25,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.27270057797431946,1.5995540618896484,0.5,1.0,0.5,0.0,0,14,local,window_2,"[70, 72]",[4],0,0.0,16,16,125,1,193,0.15858668857847166,0.002308199997060001,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,tail16,"[75, 91]",16,16,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.22278475761413574,1.5979082584381104,0.5,1.0,0.5,0.0,0,11,local,window_2,"[85, 87]",[4],0,0.0,16,16,80,1,193,0.15858668857847166,0.0025104000233113766,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,tail32,"[59, 91]",32,32,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.22278475761413574,1.5983099937438965,0.5,1.0,0.5,0.0,0,27,local,window_2,"[85, 87]",[4],0,0.0,16,16,160,1,193,0.15858668857847166,0.0021434000227600336,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,tail64,"[27, 91]",64,64,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.19879242777824402,1.5994256734848022,0.5,1.0,0.5,0.0,0,15,local,window_2,"[41, 43]",[4],0,0.0,16,16,320,1,193,0.15858668857847166,0.0025439999881200492,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,full_prompt,"[0, 91]",91,91,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.19879242777824402,1.6008992195129395,0.5,1.0,0.5,0.0,0,42,local,window_2,"[41, 43]",[4],0,0.0,16,16,455,1,193,0.15858668857847166,0.002793300023768097,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w2_s1,window,max,True,question,"[64, 82]",18,18,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.20460906624794006,1.6064319610595703,0.0,0.0,0.0,0.0,1,15,local,window_2,"[78, 80]",[0],0,1.0,16,16,90,1,256,0.21035332785538208,0.0020557999960146844,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w2_s1,window,max,True,latest_message,"[57, 82]",25,25,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.20460906624794006,1.6063679456710815,0.0,0.0,0.0,0.0,1,22,local,window_2,"[78, 80]",[0],0,1.0,16,16,125,1,256,0.21035332785538208,0.001982300018426031,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w2_s1,window,max,True,tail16,"[75, 91]",16,16,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.20460906624794006,1.6063746213912964,0.0,0.0,0.0,0.0,1,4,local,window_2,"[78, 80]",[0],0,1.0,16,16,80,1,256,0.21035332785538208,0.0021923999884165823,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w2_s1,window,max,True,tail32,"[59, 91]",32,32,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.20460906624794006,1.6063191890716553,0.0,0.0,0.0,0.0,1,20,local,window_2,"[78, 80]",[0],0,1.0,16,16,160,1,256,0.21035332785538208,0.003187700000125915,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w2_s1,window,max,True,tail64,"[27, 91]",64,64,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.16836409270763397,1.6068570613861084,0.0,0.0,0.0,0.0,1,12,local,window_2,"[38, 40]",[0],0,1.0,16,16,320,1,256,0.21035332785538208,0.0021118000149726868,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w2_s1,window,max,True,full_prompt,"[0, 91]",91,91,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.17390106618404388,1.6067315340042114,0.0,0.0,0.0,0.0,1,39,local,window_2,"[38, 40]",[0],0,1.0,16,16,455,1,256,0.21035332785538208,0.0025186000275425613,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,question,"[64, 82]",18,18,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.11677230149507523,1.6031984090805054,0.5,1.0,0.5,0.0,0,15,local,window_2,"[78, 80]",[4],0,0.0,16,16,90,1,193,0.15858668857847166,0.0014989000046625733,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,latest_message,"[57, 82]",25,25,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.11677230149507523,1.6031984090805054,0.5,1.0,0.5,0.0,0,22,local,window_2,"[78, 80]",[4],0,0.0,16,16,125,1,193,0.15858668857847166,0.0023063000408001244,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,tail16,"[75, 91]",16,16,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.11677230149507523,1.6031984090805054,0.5,1.0,0.5,0.0,0,4,local,window_2,"[78, 80]",[4],0,0.0,16,16,80,1,193,0.15858668857847166,0.0032805000082589686,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,tail32,"[59, 91]",32,32,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.11677230149507523,1.6031984090805054,0.5,1.0,0.5,0.0,0,20,local,window_2,"[78, 80]",[4],0,0.0,16,16,160,1,193,0.15858668857847166,0.002057999954558909,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,tail64,"[27, 91]",64,64,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.11677230149507523,1.607849359512329,0.5,1.0,0.5,0.0,0,52,local,window_2,"[78, 80]",[4],0,0.0,16,16,320,1,193,0.15858668857847166,0.002598099992610514,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,37,0.2,1,w2_s1,window,max,True,full_prompt,"[0, 91]",91,91,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.11727360635995865,1.6075444221496582,0.0,0.0,0.0,0.0,1,18,local,window_2,"[17, 19]",[3],0,0.0,16,16,455,1,256,0.21035332785538208,0.0025271999766118824,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,question,"[64, 82]",18,18,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1988333947956562,1.6046833992004395,0.5,1.0,0.5,0.0,0,15,local,window_2,"[78, 80]",[4],0,0.0,16,16,90,1,193,0.15858668857847166,0.0015193999861367047,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,latest_message,"[57, 82]",25,25,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.21594297513365746,1.604318380355835,0.5,1.0,0.5,0.0,0,22,local,window_2,"[78, 80]",[4],0,0.0,16,16,125,1,193,0.15858668857847166,0.0023452999885194004,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,tail16,"[75, 91]",16,16,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.11773721873760223,1.6070924997329712,0.5,1.0,0.5,0.0,0,11,local,window_2,"[85, 87]",[4],0,0.0,16,16,80,1,193,0.15858668857847166,0.0019523000228218734,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,tail32,"[59, 91]",32,32,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.11773721873760223,1.6070924997329712,0.5,1.0,0.5,0.0,0,27,local,window_2,"[85, 87]",[4],0,0.0,16,16,160,1,193,0.15858668857847166,0.002045600034762174,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,tail64,"[27, 91]",64,64,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.09994137287139893,1.6069273948669434,0.5,1.0,0.5,0.0,0,15,local,window_2,"[41, 43]",[4],0,0.0,16,16,320,1,193,0.15858668857847166,0.0028661999967880547,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,53,0.2,1,w2_s1,window,max,True,full_prompt,"[0, 91]",91,91,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.09994137287139893,1.607170581817627,0.5,1.0,0.5,0.0,0,42,local,window_2,"[41, 43]",[4],0,0.0,16,16,455,1,193,0.15858668857847166,0.00300620001507923,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,question,"[64, 82]",18,18,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.19608670473098755,1.6056392192840576,0.0,0.0,0.0,0.0,1,16,local,window_2,"[79, 81]",[0],0,1.0,16,16,90,1,256,0.21035332785538208,0.001777100027538836,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,latest_message,"[57, 82]",25,25,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.19608670473098755,1.6056392192840576,0.0,0.0,0.0,0.0,1,23,local,window_2,"[79, 81]",[0],0,1.0,16,16,125,1,256,0.21035332785538208,0.0024340999661944807,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,tail16,"[75, 91]",16,16,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.19608670473098755,1.6056392192840576,0.0,0.0,0.0,0.0,1,5,local,window_2,"[79, 81]",[0],0,1.0,16,16,80,1,256,0.21035332785538208,0.0021614000434055924,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,tail32,"[59, 91]",32,32,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.19608670473098755,1.6056392192840576,0.0,0.0,0.0,0.0,1,21,local,window_2,"[79, 81]",[0],0,1.0,16,16,160,1,256,0.21035332785538208,0.002397799980826676,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,tail64,"[27, 91]",64,64,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.24367865920066833,1.6052511930465698,0.0,0.0,0.0,0.0,1,53,local,window_2,"[79, 81]",[0],0,1.0,16,16,320,1,256,0.21035332785538208,0.002572400029748678,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,71,0.2,1,w2_s1,window,max,True,full_prompt,"[0, 91]",91,91,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.24367865920066833,1.6050447225570679,0.0,0.0,0.0,0.0,1,80,local,window_2,"[79, 81]",[0],0,1.0,16,16,455,1,256,0.21035332785538208,0.0026920000091195107,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,question,"[80, 98]",18,18,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.14700133726000786,1.6044963598251343,0.5,1.0,0.5,0.0,0,7,local,window_2,"[86, 88]",[4],0,0.0,32,32,90,1,193,0.15858668857847166,0.0019926000386476517,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,latest_message,"[73, 98]",25,25,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.2564571499824524,1.6000797748565674,0.5,1.0,0.5,0.0,0,14,local,window_2,"[86, 88]",[4],0,0.0,32,32,125,1,193,0.15858668857847166,0.0020398999913595617,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,tail16,"[91, 107]",16,16,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.20414548367261887,1.5986595153808594,0.5,1.0,0.5,0.0,0,11,local,window_2,"[101, 103]",[4],0,0.0,32,32,80,1,193,0.15858668857847166,0.0018605999648571014,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,tail32,"[75, 107]",32,32,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.20414548367261887,1.5991506576538086,0.5,1.0,0.5,0.0,0,27,local,window_2,"[101, 103]",[4],0,0.0,32,32,160,1,193,0.15858668857847166,0.0026144000003114343,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,tail64,"[43, 107]",64,64,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.1897948533296585,1.6002312898635864,0.5,1.0,0.5,0.0,0,15,local,window_2,"[57, 59]",[4],0,0.0,32,32,320,1,193,0.15858668857847166,0.0032321999897249043,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w2_s1,window,max,True,full_prompt,"[0, 107]",107,107,2,3,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,-0.1897948533296585,1.6012365818023682,0.5,1.0,0.5,0.0,0,58,local,window_2,"[57, 59]",[4],0,0.0,32,32,535,1,193,0.15858668857847166,0.0032202000147663057,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w2_s1,window,max,True,question,"[80, 98]",18,18,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.19754713773727417,1.6066752672195435,0.0,0.0,0.0,0.0,1,15,local,window_2,"[94, 96]",[0],0,1.0,32,32,90,1,256,0.21035332785538208,0.001986199989914894,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w2_s1,window,max,True,latest_message,"[73, 98]",25,25,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.19754713773727417,1.6066551208496094,0.0,0.0,0.0,0.0,1,22,local,window_2,"[94, 96]",[0],0,1.0,32,32,125,1,256,0.21035332785538208,0.002495699969585985,1,0
stale_contamination,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w2_s1,window,max,True,tail16,"[91, 107]",16,16,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.19754713773727417,1.6066265106201172,0.0,0.0,0.0,0.0,1,4,local,window_2,"[94, 96]",[0],0,1.0,32,32,80,1,256,0.21035332785538208,0.0029199999989941716,1,0
