condition,examples_per_seed,ingestion_ms_mean,ingestion_ms_seed_sd,native_reuse_mean,native_reuse_seed_sd,physical_context_tokens_mean,physical_context_tokens_seed_sd,regime,seeds,selected_native_kv_tokens_mean,selected_native_kv_tokens_seed_sd,selector_profile,supporting_document_coverage_mean,supporting_document_coverage_seed_sd,token_f1_mean,token_f1_seed_sd,total_latency_ms_mean,total_latency_ms_seed_sd,ttft_ms_mean,ttft_ms_seed_sd,visible_prompt_tokens_mean,visible_prompt_tokens_seed_sd
NO_PRA_STANDARD_RAG,15,61.14257051842287,0.39064737543480116,0.0,0.0,119.10666666666665,0.036514837167016784,COLD,5,0.0,0.0,standard_bm25,0.9333333333333333,0.0,0.10932400932400932,0.0008339647468530637,176.77938434528187,1.7655023365437537,101.23047660803422,1.080967966533121,151.10666666666665,0.036514837167009
NO_PRA_STANDARD_RAG,15,60.73414334328845,0.251772754078042,0.0,0.0,119.10666666666665,0.036514837167016784,WARM,5,0.0,0.0,standard_bm25,0.9333333333333333,0.0,0.10932400932400932,0.0008339647468530637,177.63364057134214,2.743508507966132,102.11038503951083,1.3459542506814555,151.10666666666665,0.036514837167009
PRA_NATIVE_MEMORY_NO_ADAPTOR,15,61.09313105388234,0.6591400740679954,0.0,0.0,121.55999999999999,0.07601169500660987,COLD,5,121.55999999999999,0.07601169500660987,pra_generic,0.8733333333333334,0.014907119849998594,0.09352913752913752,0.009745668959230656,183.45177052076906,2.7217754634792564,103.91254385234788,2.5271695074625042,32.0,0.0
PRA_NATIVE_MEMORY_NO_ADAPTOR,15,0.03545282408595085,0.004443567194246014,1.0,0.0,121.55999999999999,0.07601169500660987,WARM,5,121.55999999999999,0.07601169500660987,pra_generic,0.8733333333333334,0.014907119849998594,0.09352913752913752,0.009745668959230656,116.46790673878665,0.5006379764183732,36.96132337364058,0.43617691886783677,32.0,0.0
PRA_SELECTED_CONTEXT_NO_ADAPTOR,15,59.743084976604834,0.17584539820582853,0.0,0.0,121.55999999999999,0.07601169500660987,COLD,5,0.0,0.0,pra_generic,0.8733333333333334,0.014907119849998594,0.09352913752913752,0.009745668959230656,176.18678005722663,2.688234044300799,100.57430336251855,1.7163626198655955,153.56,0.07601169500660487
PRA_SELECTED_CONTEXT_NO_ADAPTOR,15,60.54499949406212,0.5958785330054889,0.0,0.0,121.55999999999999,0.07601169500660987,WARM,5,0.0,0.0,pra_generic,0.8733333333333334,0.014907119849998594,0.09352913752913752,0.009745668959230656,177.8441016531239,2.4880380104280593,102.23755502685285,1.8244612974814907,153.56,0.07601169500660487
