partition,query_reconstruction_mode,query_support_mode,facet_type,K_search,rows,identities,edges,seeds,facet_count,candidate_parent_count,successor_candidate_recall,mrr,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_6,recall_at_8,recall_at_11,candidate_native_rank,candidate_query_rank,winning_facet_includes_a,query_support_tokens,conceptual_active_parent_count,conceptual_active_parent_count_p95,conceptual_active_parent_count_max,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,materialized_native_kv_tokens_p95,materialized_native_kv_tokens_max,native_kv_bytes,native_k_candidate_comparisons,semantic_comparisons,search_comparisons,reencoding_time,query_projection_time,candidate_scoring_time,native_search_time,prefill_to_ready_time,prefill_to_ready_time_p95,prefill_to_ready_time_max,memory_projection_time,total_reencoding_peak_gpu_allocated_bytes,total_reencoding_peak_gpu_reserved_bytes,incremental_reencoding_peak_allocated_bytes,routing_peak_gpu_allocated_bytes,routing_peak_gpu_reserved_bytes,incremental_routing_peak_allocated_bytes,cpu_reference_cache_bytes,gpu_reference_cache_bytes,gist_cache_bytes,query_facet_tensor_bytes,projected_parent_cache_bytes,candidate_score_tensor_bytes,h2d_transfer_bytes,oracle_margin
test,query_then_memory,question_and_memory,w2_s1_dynamic,1,35,7,7,5,313.7142857142857,1.0,0.2857142857142857,0.6428571428571429,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.142857142857143,1.7142857142857142,0.2857142857142857,314.7142857142857,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,313.7142857142857,6524071.428571428,0.7217477856985559,0.0013635314352411245,0.001544385714389916,0.03827207143850891,0.7635653428517148,1.2896476999740116,1.2900678999139927,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,15373970.285714285,277423250.28571427,1607899.4285714286,620984671.0,8824066.285714285,23990.85714285714,1284973.7142857143,2998.8571428571427,1254.857142857143,10136694.857142856,
test,query_then_memory,question_and_memory,w2_s1_dynamic,11,35,7,7,5,313.7142857142857,4.714285714285714,1.0,0.4742857142857143,0.22857142857142856,0.42857142857142855,0.6285714285714286,0.7428571428571429,0.9714285714285714,1.0,1.0,1.0,2.142857142857143,3.0,0.9714285714285714,314.7142857142857,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,1421.4285714285713,6525179.142857143,0.7217477856985559,0.0013635314352411245,0.002345148570436452,0.03827207143850891,0.7643661057077614,1.2900910999742337,1.2900964000145905,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,15373970.285714285,277423250.28571427,1607899.4285714286,620984671.0,8824066.285714285,23990.85714285714,1284973.7142857143,2998.8571428571427,5685.714285714285,10136694.857142856,-0.08650147611541407
test,query_then_memory,question_and_memory,w2_s1_dynamic,2,35,7,7,5,313.7142857142857,2.0,0.7142857142857143,0.5809523809523809,0.2571428571428571,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,2.142857142857143,2.0285714285714285,0.7142857142857143,314.7142857142857,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,627.4285714285714,6524385.142857143,0.7217477856985559,0.0013635314352411245,0.001683751423843205,0.03827207143850891,0.7637047085611682,1.2896158999647014,1.2904183999053203,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,15373970.285714285,277423250.28571427,1607899.4285714286,620984671.0,8824066.285714285,23990.85714285714,1284973.7142857143,2998.8571428571427,2509.714285714286,10136694.857142856,-0.052432316690683364
test,query_then_memory,question_and_memory,w2_s1_dynamic,3,35,7,7,5,313.7142857142857,3.0,0.8571428571428571,0.5642857142857143,0.3142857142857143,0.5142857142857142,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,2.142857142857143,2.3142857142857145,0.8571428571428571,314.7142857142857,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,941.1428571428571,6524698.857142857,0.7217477856985559,0.0013635314352411245,0.0018963628564961255,0.03827207143850891,0.7639173199938211,1.2895006999606267,1.2905471998965368,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,15373970.285714285,277423250.28571427,1607899.4285714286,620984671.0,8824066.285714285,23990.85714285714,1284973.7142857143,2998.8571428571427,3764.5714285714284,10136694.857142856,-0.0677509347597758
test,query_then_memory,question_and_memory,w2_s1_dynamic,4,35,7,7,5,313.7142857142857,3.857142857142857,1.0,0.5380952380952381,0.3142857142857143,0.42857142857142855,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,2.142857142857143,2.5428571428571427,0.9714285714285714,314.7142857142857,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,1179.5714285714287,6524937.285714285,0.7217477856985559,0.0013635314352411245,0.0021696885665213423,0.03827207143850891,0.7641906457038463,1.2898749999585561,1.2905834999401122,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,15373970.285714285,277423250.28571427,1607899.4285714286,620984671.0,8824066.285714285,23990.85714285714,1284973.7142857143,2998.8571428571427,4718.285714285715,10136694.857142856,-0.07917405585093158
test,query_then_memory,question_and_memory,w2_s1_dynamic,5,35,7,7,5,313.7142857142857,4.428571428571429,1.0,0.47809523809523813,0.22857142857142856,0.42857142857142855,0.6285714285714286,0.8,1.0,1.0,1.0,1.0,2.142857142857143,2.914285714285714,0.9714285714285714,314.7142857142857,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,1339.857142857143,6525097.571428572,0.7217477856985559,0.0013635314352411245,0.002347691426984966,0.03827207143850891,0.76436864856431,1.2897986999014392,1.2901012999354862,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,15373970.285714285,277423250.28571427,1607899.4285714286,620984671.0,8824066.285714285,23990.85714285714,1284973.7142857143,2998.8571428571427,5359.428571428572,10136694.857142856,-0.08650147611541407
test,query_then_memory,question_and_memory,w2_s1_dynamic,6,35,7,7,5,313.7142857142857,4.714285714285714,1.0,0.4742857142857143,0.22857142857142856,0.42857142857142855,0.6285714285714286,0.7428571428571429,0.9714285714285714,1.0,1.0,1.0,2.142857142857143,3.0,0.9714285714285714,314.7142857142857,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,1421.4285714285713,6525179.142857143,0.7217477856985559,0.0013635314352411245,0.002295314277788358,0.03827207143850891,0.7643162714151134,1.28998859989224,1.2901254000025801,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,15373970.285714285,277423250.28571427,1607899.4285714286,620984671.0,8824066.285714285,23990.85714285714,1284973.7142857143,2998.8571428571427,5685.714285714285,10136694.857142856,-0.08650147611541407
test,query_then_memory,question_and_memory,w2_s1_dynamic,8,35,7,7,5,313.7142857142857,4.714285714285714,1.0,0.4742857142857143,0.22857142857142856,0.42857142857142855,0.6285714285714286,0.7428571428571429,0.9714285714285714,1.0,1.0,1.0,2.142857142857143,3.0,0.9714285714285714,314.7142857142857,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,1421.4285714285713,6525179.142857143,0.7217477856985559,0.0013635314352411245,0.0022732085698018117,0.03827207143850891,0.7642941657071268,1.2900588999618776,1.2902545999386348,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,15373970.285714285,277423250.28571427,1607899.4285714286,620984671.0,8824066.285714285,23990.85714285714,1284973.7142857143,2998.8571428571427,5685.714285714285,10136694.857142856,-0.08650147611541407
test,query_then_memory,question_only,w2_s1_dynamic,1,35,7,7,5,22.142857142857142,1.0,0.2857142857142857,0.6428571428571429,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.142857142857143,1.7142857142857142,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,22.142857142857142,6523779.857142857,0.7217477856985559,0.0008316199993714691,0.0013359828619286418,0.03827207143850891,0.762825028563384,1.288099399942439,1.2883179999189451,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,88.57142857142857,8942418.285714285,
test,query_then_memory,question_only,w2_s1_dynamic,11,35,7,7,5,22.142857142857142,4.714285714285714,1.0,0.41,0.11428571428571428,0.4,0.6285714285714286,0.7142857142857143,0.9428571428571428,1.0,1.0,1.0,2.142857142857143,3.2,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,109.85714285714286,6523867.571428572,0.7217477856985559,0.0008316199993714691,0.0023349399944501263,0.03827207143850891,0.7638239856959055,1.288314699952025,1.2889069999800995,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,439.42857142857144,8942418.285714285,-0.11852674601333482
test,query_then_memory,question_only,w2_s1_dynamic,2,35,7,7,5,22.142857142857142,2.0,0.7142857142857143,0.5523809523809523,0.2,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,2.142857142857143,2.085714285714286,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,44.285714285714285,6523802.0,0.7217477856985559,0.0008316199993714691,0.0016137028611930353,0.03827207143850891,0.7631027485626484,1.28858399996534,1.2885955999954604,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,177.14285714285714,8942418.285714285,-0.10470051929354668
test,query_then_memory,question_only,w2_s1_dynamic,3,35,7,7,5,22.142857142857142,3.0,0.8571428571428571,0.5261904761904762,0.2571428571428571,0.45714285714285713,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,2.142857142857143,2.4285714285714284,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,66.42857142857143,6523824.142857143,0.7217477856985559,0.0008316199993714691,0.0018295228614338807,0.03827207143850891,0.7633185685628892,1.2883570999256335,1.288798799912911,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,265.7142857142857,8942418.285714285,-0.10507776650289695
test,query_then_memory,question_only,w2_s1_dynamic,4,35,7,7,5,22.142857142857142,3.857142857142857,1.0,0.5023809523809524,0.2571428571428571,0.4,0.6857142857142857,1.0,1.0,1.0,1.0,1.0,2.142857142857143,2.657142857142857,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,86.28571428571429,6523844.0,0.7217477856985559,0.0008316199993714691,0.002021217139969979,0.03827207143850891,0.7635102628414253,1.288397799944505,1.2886221000226215,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,345.14285714285717,8942418.285714285,-0.10853305065206119
test,query_then_memory,question_only,w2_s1_dynamic,5,35,7,7,5,22.142857142857142,4.428571428571429,1.0,0.4147619047619047,0.11428571428571428,0.4,0.6285714285714286,0.7714285714285715,1.0,1.0,1.0,1.0,2.142857142857143,3.085714285714286,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,101.0,6523858.714285715,0.7217477856985559,0.0008316199993714691,0.0020789542917295225,0.03827207143850891,0.7635679999931848,1.2882879999815486,1.2883506999351084,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,404.0,8942418.285714285,-0.11845241902129991
test,query_then_memory,question_only,w2_s1_dynamic,6,35,7,7,5,22.142857142857142,4.714285714285714,1.0,0.41,0.11428571428571428,0.4,0.6285714285714286,0.7142857142857143,0.9428571428571428,1.0,1.0,1.0,2.142857142857143,3.2,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,109.85714285714286,6523867.571428572,0.7217477856985559,0.0008316199993714691,0.002162282854052527,0.03827207143850891,0.7636513285555079,1.2883914999547414,1.2884065000107512,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,439.42857142857144,8942418.285714285,-0.11852674601333482
test,query_then_memory,question_only,w2_s1_dynamic,8,35,7,7,5,22.142857142857142,4.714285714285714,1.0,0.41,0.11428571428571428,0.4,0.6285714285714286,0.7142857142857143,0.9428571428571428,1.0,1.0,1.0,2.142857142857143,3.2,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,109.85714285714286,6523867.571428572,0.7217477856985559,0.0008316199993714691,0.0022720285707951656,0.03827207143850891,0.7637610742722505,1.288926699955482,1.2890949999564327,0.0006375685650190072,1306672128.0,1349667108.5714285,114556416.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,439.42857142857144,8942418.285714285,-0.11852674601333482
test,static_q0,latest_message,w2_s1,1,35,7,7,5,22.142857142857142,1.0,0.2857142857142857,0.6428571428571429,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.142857142857143,1.7142857142857142,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,22.142857142857142,6523779.857142857,0.0,0.0005795114307797381,0.001342742850205728,0.03827207143850891,0.04083189428451338,0.055054399999789894,0.055223300005309284,0.0006375685650190072,1192115712.0,1216348160.0,0.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,88.57142857142857,8937190.857142856,
test,static_q0,latest_message,w2_s1,11,35,7,7,5,22.142857142857142,4.714285714285714,1.0,0.44476190476190475,0.2,0.37142857142857144,0.6285714285714286,0.6857142857142857,0.8857142857142857,1.0,1.0,1.0,2.142857142857143,3.2285714285714286,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,109.85714285714286,6523867.571428572,0.0,0.0005795114307797381,0.00227739714485194,0.03827207143850891,0.04176654857915959,0.05558799998834729,0.05560910003259778,0.0006375685650190072,1192115712.0,1216348160.0,0.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,439.42857142857144,8937190.857142856,-0.12049346672637122
test,static_q0,latest_message,w2_s1,2,35,7,7,5,22.142857142857142,2.0,0.7142857142857143,0.5666666666666667,0.22857142857142856,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,2.142857142857143,2.057142857142857,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,44.285714285714285,6523802.0,0.0,0.0005795114307797381,0.0016299800032616727,0.03827207143850891,0.041119131437569324,0.05515830003423616,0.05531309999059886,0.0006375685650190072,1192115712.0,1216348160.0,0.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,177.14285714285714,8937190.857142856,-0.10727469749748707
test,static_q0,latest_message,w2_s1,3,35,7,7,5,22.142857142857142,3.0,0.8571428571428571,0.5214285714285715,0.2571428571428571,0.42857142857142855,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,2.142857142857143,2.4571428571428573,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,66.42857142857143,6523824.142857143,0.0,0.0005795114307797381,0.0018944228583547685,0.03827207143850891,0.04138357429266242,0.05557329999282956,0.05592510011047125,0.0006375685650190072,1192115712.0,1216348160.0,0.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,265.7142857142857,8937190.857142856,-0.10789107469220956
test,static_q0,latest_message,w2_s1,4,35,7,7,5,22.142857142857142,3.857142857142857,1.0,0.5,0.2571428571428571,0.4,0.6571428571428571,1.0,1.0,1.0,1.0,1.0,2.142857142857143,2.6857142857142855,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,86.28571428571429,6523844.0,0.0,0.0005795114307797381,0.002087191429122218,0.03827207143850891,0.04157634286342987,0.055427700106520206,0.05583289999049157,0.0006375685650190072,1192115712.0,1216348160.0,0.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,345.14285714285717,8937190.857142856,-0.11259814756257193
test,static_q0,latest_message,w2_s1,5,35,7,7,5,22.142857142857142,4.428571428571429,1.0,0.45142857142857146,0.2,0.37142857142857144,0.6285714285714286,0.7428571428571429,1.0,1.0,1.0,1.0,2.142857142857143,3.057142857142857,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,101.0,6523858.714285715,0.0,0.0005795114307797381,0.00214101428365601,0.03827207143850891,0.041630165717963664,0.055229099991265684,0.055503400042653084,0.0006375685650190072,1192115712.0,1216348160.0,0.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,404.0,8937190.857142856,-0.12049346672637122
test,static_q0,latest_message,w2_s1,6,35,7,7,5,22.142857142857142,4.714285714285714,1.0,0.44476190476190475,0.2,0.37142857142857144,0.6285714285714286,0.6857142857142857,0.8857142857142857,1.0,1.0,1.0,2.142857142857143,3.2285714285714286,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,109.85714285714286,6523867.571428572,0.0,0.0005795114307797381,0.002261834285621132,0.03827207143850891,0.04175098571992878,0.055341599974781275,0.05548019998241216,0.0006375685650190072,1192115712.0,1216348160.0,0.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,439.42857142857144,8937190.857142856,-0.12049346672637122
test,static_q0,latest_message,w2_s1,8,35,7,7,5,22.142857142857142,4.714285714285714,1.0,0.44476190476190475,0.2,0.37142857142857144,0.6285714285714286,0.6857142857142857,0.8857142857142857,1.0,1.0,1.0,2.142857142857143,3.2285714285714286,0.0,22.142857142857142,2.142857142857143,3.0,3.0,0.3768707482993197,0.0,0.0,0.0,0.0,0.0,6523757.714285715,109.85714285714286,6523867.571428572,0.0,0.0005795114307797381,0.0022456342803447373,0.03827207143850891,0.04173478571465239,0.05553779995534569,0.05572280002525076,0.0006375685650190072,1192115712.0,1216348160.0,0.0,13879954.285714285,277423250.28571427,113883.42857142857,620984671.0,8824066.285714285,23990.85714285714,90697.14285714286,2998.8571428571427,439.42857142857144,8937190.857142856,-0.12049346672637122
validation,memory_then_query,question_and_memory,w2_s1_dynamic,1,50,9,10,5,276.3,1.0,0.1,0.55,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,1.9,0.08,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,276.3,7137965.9,0.6360055799945258,0.0016495320003014058,0.0018296599958557635,0.10280547000584192,0.7437232819932978,1.1490720000001602,1.1769299998995848,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,1105.2,11982849.6,
validation,memory_then_query,question_and_memory,w2_s1_dynamic,11,50,9,10,5,276.3,5.7,1.0,0.4877142857142857,0.24,0.46,0.66,0.82,0.88,0.96,1.0,1.0,4.3,2.98,0.88,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1573.8,7139263.4,0.6360055799945258,0.0016495320003014058,0.0026542600011453033,0.10280547000584192,0.7445478819985873,1.1491657999577,1.1773666999069974,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,6295.2,11982849.6,-0.05594896528869867
validation,memory_then_query,question_and_memory,w2_s1_dynamic,2,50,9,10,5,276.3,2.0,0.2,0.41666666666666663,0.1,0.2,1.0,1.0,1.0,1.0,1.0,1.0,4.3,2.7,0.16,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,552.6,7138242.2,0.6360055799945258,0.0016495320003014058,0.0019146939995698632,0.10280547000584192,0.7438083159970119,1.14908010000363,1.177164799941238,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,2210.4,11982849.6,-0.011339851468801499
validation,memory_then_query,question_and_memory,w2_s1_dynamic,3,50,9,10,5,276.3,3.0,0.5,0.45833333333333337,0.18,0.46,0.5,1.0,1.0,1.0,1.0,1.0,4.3,2.86,0.4,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,828.9,7138518.5,0.6360055799945258,0.0016495320003014058,0.0021154499950353056,0.10280547000584192,0.7440090719924775,1.1492516999715008,1.1773850999306887,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,3315.6,11982849.6,-0.015733173415064812
validation,memory_then_query,question_and_memory,w2_s1_dynamic,4,50,9,10,5,276.3,3.9,0.6,0.4666666666666666,0.22,0.46,0.6,0.6,1.0,1.0,1.0,1.0,4.3,3.12,0.5,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1078.2,7138767.8,0.6360055799945258,0.0016495320003014058,0.0022561679990030824,0.10280547000584192,0.7441497899964452,1.149391699989792,1.1777204999234527,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,4312.8,11982849.6,-0.02106252908706665
validation,memory_then_query,question_and_memory,w2_s1_dynamic,5,50,9,10,5,276.3,4.5,0.8,0.4746666666666667,0.22,0.46,0.68,0.76,0.8,1.0,1.0,1.0,4.3,3.08,0.68,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1245.5,7138935.1,0.6360055799945258,0.0016495320003014058,0.0022960239928215744,0.10280547000584192,0.7441896459902637,1.1494428000296466,1.1778663999284618,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,4982.0,11982849.6,-0.04311109180562198
validation,memory_then_query,question_and_memory,w2_s1_dynamic,6,50,9,10,5,276.3,5.0,0.9,0.4646190476190476,0.22,0.42,0.64,0.78,0.84,0.9,1.0,1.0,4.3,3.2,0.78,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1385.2,7139074.8,0.6360055799945258,0.0016495320003014058,0.002522536001633853,0.10280547000584192,0.7444161579990759,1.148949199996423,1.1777859999565408,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,5540.8,11982849.6,-0.05830797962844372
validation,memory_then_query,question_and_memory,w2_s1_dynamic,8,50,9,10,5,276.3,5.4,0.9,0.4493015873015873,0.22,0.4,0.58,0.74,0.8,0.88,0.9,1.0,4.3,3.58,0.78,277.3,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,1494.3,7139183.9,0.6360055799945258,0.0016495320003014058,0.002617141999071464,0.10280547000584192,0.7445107639965136,1.149940300034359,1.177633699902799,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,15182899.2,305345331.2,1416192.0,620984671.0,10819275.2,29081.6,1131724.8,3635.2,5977.2,11982849.6,-0.05830797962844372
validation,memory_then_query,question_only,w2_s1_dynamic,1,50,9,10,5,21.2,1.0,0.1,0.55,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,1.9,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,21.2,7137710.8,0.6360055799945258,0.000944479996105656,0.001535666005220264,0.10280547000584192,0.7427242359984666,1.1479884999571368,1.1767780999653041,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,84.8,10937960.0,
validation,memory_then_query,question_only,w2_s1_dynamic,11,50,9,10,5,21.2,5.7,1.0,0.5543333333333333,0.34,0.54,0.7,0.8,0.88,1.0,1.0,1.0,4.3,2.74,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,119.6,7137809.2,0.6360055799945258,0.000944479996105656,0.0026665479980874807,0.10280547000584192,0.7438551179913339,1.1487449999549426,1.176844399946276,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,478.4,10937960.0,-0.05300547232851386
validation,memory_then_query,question_only,w2_s1_dynamic,2,50,9,10,5,21.2,2.0,0.2,0.39666666666666667,0.06,0.2,1.0,1.0,1.0,1.0,1.0,1.0,4.3,2.74,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,42.4,7137732.0,0.6360055799945258,0.000944479996105656,0.0016337999969255178,0.10280547000584192,0.7428223699901718,1.1481355999712832,1.1769345999346115,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,169.6,10937960.0,-0.037712912261486056
validation,memory_then_query,question_only,w2_s1_dynamic,3,50,9,10,5,21.2,3.0,0.5,0.49166666666666664,0.26,0.42,0.5,1.0,1.0,1.0,1.0,1.0,4.3,2.82,0.0,21.2,2.0,2.0,2.0,0.32297619047619053,0.0,0.0,0.0,0.0,0.0,7137689.6,63.6,7137753.2,0.6360055799945258,0.000944479996105656,0.0018145340017508716,0.10280547000584192,0.7430031039949972,1.1482833999907598,1.1767095999675803,0.0014330399967730045,1294486323.2,1334417817.6,102370611.2,13875763.2,305345331.2,109056.0,620984671.0,10819275.2,29081.6,86835.2,3635.2,254.4,10937960.0,-0.008737014681100845
