seed,target_shared_tokens,actual_shared_tokens,query_tokens,fanout,child_index,one_time_native_encode_ms,native_kv_bytes,condition,model_ms,route_attach_ms,request_ms,physical_input_tokens,native_tokens_reused,argmax_matches_host_split,max_abs_logit_delta_vs_host_split,payload_hit,native_hit,tool_calls_so_far
37,512,512,16,4,0,49.8348749242723,58720256,harness_memo_text,58.155959006398916,0.4138331860303879,58.569792192429304,528,0,1,0.0,1,0,1
37,512,512,16,4,0,49.8348749242723,58720256,pra_record_reprefill,58.26449999585748,0.3986251540482044,58.66312514990568,528,0,1,0.0,1,0,1
37,512,512,16,4,0,49.8348749242723,58720256,pra_native_kv,18.899166956543922,0.4737498238682747,19.372916780412197,16,512,1,0.0,1,1,1
37,512,512,16,4,1,49.8348749242723,58720256,isolated_text,65.78891584649682,0.0,65.78891584649682,528,0,1,0.171875,0,0,1
37,512,512,16,4,1,49.8348749242723,58720256,host_split_text,57.1536673232913,0.0,57.1536673232913,528,0,1,0.0,1,0,1
37,512,512,16,4,1,49.8348749242723,58720256,harness_memo_text,57.10516590625048,0.3998749889433384,57.505040895193815,528,0,1,0.0,1,0,1
37,512,512,16,4,1,49.8348749242723,58720256,pra_record_reprefill,57.10920877754688,0.40070805698633194,57.509916834533215,528,0,1,0.0,1,0,1
37,512,512,16,4,1,49.8348749242723,58720256,pra_native_kv,17.825791146606207,0.4044170491397381,18.230208195745945,16,512,1,0.0,1,1,1
37,512,512,16,4,2,49.8348749242723,58720256,isolated_text,63.199250027537346,0.0,63.199250027537346,528,0,1,0.140625,0,0,1
37,512,512,16,4,2,49.8348749242723,58720256,host_split_text,60.20195782184601,0.0,60.20195782184601,528,0,1,0.0,1,0,1
37,512,512,16,4,2,49.8348749242723,58720256,harness_memo_text,58.41570906341076,0.40945783257484436,58.8251668959856,528,0,1,0.0,1,0,1
37,512,512,16,4,2,49.8348749242723,58720256,pra_record_reprefill,57.943624909967184,0.3959578461945057,58.33958275616169,528,0,1,0.0,1,0,1
37,512,512,16,4,2,49.8348749242723,58720256,pra_native_kv,18.372875172644854,0.3924998454749584,18.765375018119812,16,512,1,0.0,1,1,1
37,512,512,16,4,3,49.8348749242723,58720256,isolated_text,66.2209577858448,0.0,66.2209577858448,528,0,1,0.15625,0,0,1
37,512,512,16,4,3,49.8348749242723,58720256,host_split_text,58.50066710263491,0.0,58.50066710263491,528,0,1,0.0,1,0,1
37,512,512,16,4,3,49.8348749242723,58720256,harness_memo_text,58.27645864337683,0.40491577237844467,58.68137441575527,528,0,1,0.0,1,0,1
37,512,512,16,4,3,49.8348749242723,58720256,pra_record_reprefill,58.181166648864746,0.4543750546872616,58.63554170355201,528,0,1,0.0,1,0,1
37,512,512,16,4,3,49.8348749242723,58720256,pra_native_kv,18.291709013283253,0.3941669128835201,18.685875926166773,16,512,1,0.0,1,1,1
37,512,512,16,8,0,45.121041126549244,58720256,isolated_text,66.69354205951095,0.0,66.69354205951095,528,0,1,0.1572265625,0,0,1
37,512,512,16,8,0,45.121041126549244,58720256,host_split_text,59.88954193890095,0.0,59.88954193890095,528,0,1,0.0,1,0,1
37,512,512,16,8,0,45.121041126549244,58720256,harness_memo_text,60.749124735593796,0.4009171389043331,61.15004187449813,528,0,1,0.0,1,0,1
37,512,512,16,8,0,45.121041126549244,58720256,pra_record_reprefill,55.973374750465155,0.2120831049978733,56.18545785546303,528,0,1,0.0,1,0,1
37,512,512,16,8,0,45.121041126549244,58720256,pra_native_kv,17.537625040858984,0.46562496572732925,18.003250006586313,16,512,1,0.0,1,1,1
37,512,512,16,8,1,45.121041126549244,58720256,isolated_text,61.12175015732646,0.0,61.12175015732646,528,0,1,0.171875,0,0,1
37,512,512,16,8,1,45.121041126549244,58720256,host_split_text,58.52941703051329,0.0,58.52941703051329,528,0,1,0.0,1,0,1
37,512,512,16,8,1,45.121041126549244,58720256,harness_memo_text,57.119958102703094,0.4652081988751888,57.58516630157828,528,0,1,0.0,1,0,1
37,512,512,16,8,1,45.121041126549244,58720256,pra_record_reprefill,54.728124756366014,0.3902078606188297,55.118332616984844,528,0,1,0.0,1,0,1
37,512,512,16,8,1,45.121041126549244,58720256,pra_native_kv,18.32300005480647,0.3980831243097782,18.72108317911625,16,512,1,0.0,1,1,1
37,512,512,16,8,2,45.121041126549244,58720256,isolated_text,66.3612917996943,0.0,66.3612917996943,528,0,1,0.140625,0,0,1
37,512,512,16,8,2,45.121041126549244,58720256,host_split_text,57.40362498909235,0.0,57.40362498909235,528,0,1,0.0,1,0,1
37,512,512,16,8,2,45.121041126549244,58720256,harness_memo_text,53.18020796403289,0.25179190561175346,53.43199986964464,528,0,1,0.0,1,0,1
37,512,512,16,8,2,45.121041126549244,58720256,pra_record_reprefill,57.02150007709861,0.45462511479854584,57.476125191897154,528,0,1,0.0,1,0,1
37,512,512,16,8,2,45.121041126549244,58720256,pra_native_kv,17.46004121378064,0.4164590500295162,17.876500263810158,16,512,1,0.0,1,1,1
37,512,512,16,8,3,45.121041126549244,58720256,isolated_text,65.41087524965405,0.0,65.41087524965405,528,0,1,0.15625,0,0,1
37,512,512,16,8,3,45.121041126549244,58720256,host_split_text,59.731625020504,0.0,59.731625020504,528,0,1,0.0,1,0,1
37,512,512,16,8,3,45.121041126549244,58720256,harness_memo_text,56.86033330857754,0.41345786303281784,57.273791171610355,528,0,1,0.0,1,0,1
37,512,512,16,8,3,45.121041126549244,58720256,pra_record_reprefill,56.87795812264085,0.3893333487212658,57.267291471362114,528,0,1,0.0,1,0,1
37,512,512,16,8,3,45.121041126549244,58720256,pra_native_kv,19.588374998420477,0.45766681432724,20.046041812747717,16,512,1,0.0,1,1,1
37,512,512,16,8,4,45.121041126549244,58720256,isolated_text,62.04191688448191,0.0,62.04191688448191,528,0,1,0.171875,0,0,1
37,512,512,16,8,4,45.121041126549244,58720256,host_split_text,57.774375192821026,0.0,57.774375192821026,528,0,1,0.0,1,0,1
37,512,512,16,8,4,45.121041126549244,58720256,harness_memo_text,53.255666978657246,0.237208791077137,53.49287576973438,528,0,1,0.0,1,0,1
37,512,512,16,8,4,45.121041126549244,58720256,pra_record_reprefill,57.10483295843005,0.4638335667550564,57.56866652518511,528,0,1,0.0,1,0,1
37,512,512,16,8,4,45.121041126549244,58720256,pra_native_kv,18.02291674539447,0.4422087222337723,18.46512546762824,16,512,1,0.0,1,1,1
37,512,512,16,8,5,45.121041126549244,58720256,isolated_text,63.123667147010565,0.0,63.123667147010565,528,0,1,0.203125,0,0,1
37,512,512,16,8,5,45.121041126549244,58720256,host_split_text,61.4416659809649,0.0,61.4416659809649,528,0,1,0.0,1,0,1
37,512,512,16,8,5,45.121041126549244,58720256,harness_memo_text,57.07583390176296,0.45466702431440353,57.530500926077366,528,0,1,0.0,1,0,1
37,512,512,16,8,5,45.121041126549244,58720256,pra_record_reprefill,57.77979223057628,0.40354160591959953,58.183333836495876,528,0,1,0.0,1,0,1
37,512,512,16,8,5,45.121041126549244,58720256,pra_native_kv,18.362625036388636,0.41066668927669525,18.77329172566533,16,512,1,0.0,1,1,1
37,512,512,16,8,6,45.121041126549244,58720256,isolated_text,66.13516574725509,0.0,66.13516574725509,528,0,1,0.1875,0,0,1
37,512,512,16,8,6,45.121041126549244,58720256,host_split_text,58.72854171320796,0.0,58.72854171320796,528,0,1,0.0,1,0,1
37,512,512,16,8,6,45.121041126549244,58720256,harness_memo_text,58.0054996535182,0.41070813313126564,58.416207786649466,528,0,1,0.0,1,0,1
37,512,512,16,8,6,45.121041126549244,58720256,pra_record_reprefill,58.27695783227682,0.49012526869773865,58.76708310097456,528,0,1,0.0,1,0,1
37,512,512,16,8,6,45.121041126549244,58720256,pra_native_kv,18.193166702985764,0.4064170643687248,18.59958376735449,16,512,1,0.0,1,1,1
37,512,512,16,8,7,45.121041126549244,58720256,isolated_text,66.10995810478926,0.0,66.10995810478926,528,0,1,0.1328125,0,0,1
37,512,512,16,8,7,45.121041126549244,58720256,host_split_text,59.16112521663308,0.0,59.16112521663308,528,0,1,0.0,1,0,1
37,512,512,16,8,7,45.121041126549244,58720256,harness_memo_text,58.027457911521196,0.4086247645318508,58.43608267605305,528,0,1,0.0,1,0,1
37,512,512,16,8,7,45.121041126549244,58720256,pra_record_reprefill,56.89058406278491,0.3849170170724392,57.27550107985735,528,0,1,0.0,1,0,1
37,512,512,16,8,7,45.121041126549244,58720256,pra_native_kv,17.803125083446503,0.4137922078371048,18.216917291283607,16,512,1,0.0,1,1,1
37,512,512,16,16,0,50.23291660472751,58720256,isolated_text,64.59629209712148,0.0,64.59629209712148,528,0,1,0.1572265625,0,0,1
37,512,512,16,16,0,50.23291660472751,58720256,host_split_text,58.09608334675431,0.0,58.09608334675431,528,0,1,0.0,1,0,1
37,512,512,16,16,0,50.23291660472751,58720256,harness_memo_text,58.066374622285366,0.46125007793307304,58.52762470021844,528,0,1,0.0,1,0,1
37,512,512,16,16,0,50.23291660472751,58720256,pra_record_reprefill,58.95008333027363,0.412041787058115,59.36212511733174,528,0,1,0.0,1,0,1
37,512,512,16,16,0,50.23291660472751,58720256,pra_native_kv,16.507040709257126,0.28841709718108177,16.795457806438208,16,512,1,0.0,1,1,1
37,512,512,16,16,1,50.23291660472751,58720256,isolated_text,64.96708327904344,0.0,64.96708327904344,528,0,1,0.171875,0,0,1
37,512,512,16,16,1,50.23291660472751,58720256,host_split_text,58.91829123720527,0.0,58.91829123720527,528,0,1,0.0,1,0,1
37,512,512,16,16,1,50.23291660472751,58720256,harness_memo_text,54.43749995902181,0.40799984708428383,54.84549980610609,528,0,1,0.0,1,0,1
37,512,512,16,16,1,50.23291660472751,58720256,pra_record_reprefill,57.92591720819473,0.4603751003742218,58.386292308568954,528,0,1,0.0,1,0,1
37,512,512,16,16,1,50.23291660472751,58720256,pra_native_kv,18.34800001233816,0.4364997148513794,18.78449972718954,16,512,1,0.0,1,1,1
37,512,512,16,16,2,50.23291660472751,58720256,isolated_text,66.03924976661801,0.0,66.03924976661801,528,0,1,0.140625,0,0,1
37,512,512,16,16,2,50.23291660472751,58720256,host_split_text,58.37333342060447,0.0,58.37333342060447,528,0,1,0.0,1,0,1
37,512,512,16,16,2,50.23291660472751,58720256,harness_memo_text,58.199708350002766,0.45054173097014427,58.65025008097291,528,0,1,0.0,1,0,1
37,512,512,16,16,2,50.23291660472751,58720256,pra_record_reprefill,58.12212498858571,0.4104576073586941,58.532582595944405,528,0,1,0.0,1,0,1
37,512,512,16,16,2,50.23291660472751,58720256,pra_native_kv,18.203374929726124,0.40295813232660294,18.606333062052727,16,512,1,0.0,1,1,1
37,512,512,16,16,3,50.23291660472751,58720256,isolated_text,64.10708324983716,0.0,64.10708324983716,528,0,1,0.15625,0,0,1
37,512,512,16,16,3,50.23291660472751,58720256,host_split_text,59.12891589105129,0.0,59.12891589105129,528,0,1,0.0,1,0,1
37,512,512,16,16,3,50.23291660472751,58720256,harness_memo_text,57.21520772203803,0.412666704505682,57.62787442654371,528,0,1,0.0,1,0,1
37,512,512,16,16,3,50.23291660472751,58720256,pra_record_reprefill,57.050874922424555,0.41850004345178604,57.46937496587634,528,0,1,0.0,1,0,1
37,512,512,16,16,3,50.23291660472751,58720256,pra_native_kv,18.588584382086992,0.4237499088048935,19.012334290891886,16,512,1,0.0,1,1,1
37,512,512,16,16,4,50.23291660472751,58720256,isolated_text,65.63950004056096,0.0,65.63950004056096,528,0,1,0.171875,0,0,1
37,512,512,16,16,4,50.23291660472751,58720256,host_split_text,63.29520884901285,0.0,63.29520884901285,528,0,1,0.0,1,0,1
37,512,512,16,16,4,50.23291660472751,58720256,harness_memo_text,56.97625037282705,0.43300027027726173,57.409250643104315,528,0,1,0.0,1,0,1
37,512,512,16,16,4,50.23291660472751,58720256,pra_record_reprefill,57.89879197254777,0.39350008592009544,58.292292058467865,528,0,1,0.0,1,0,1
37,512,512,16,16,4,50.23291660472751,58720256,pra_native_kv,18.958458211272955,0.4064589738845825,19.364917185157537,16,512,1,0.0,1,1,1
37,512,512,16,16,5,50.23291660472751,58720256,isolated_text,66.18562527000904,0.0,66.18562527000904,528,0,1,0.203125,0,0,1
37,512,512,16,16,5,50.23291660472751,58720256,host_split_text,58.37745824828744,0.0,58.37745824828744,528,0,1,0.0,1,0,1
37,512,512,16,16,5,50.23291660472751,58720256,harness_memo_text,58.07900009676814,0.4142909310758114,58.49329102784395,528,0,1,0.0,1,0,1
37,512,512,16,16,5,50.23291660472751,58720256,pra_record_reprefill,58.246917091310024,0.3854590468108654,58.63237613812089,528,0,1,0.0,1,0,1
37,512,512,16,16,5,50.23291660472751,58720256,pra_native_kv,18.19191686809063,0.40491577237844467,18.596832640469074,16,512,1,0.0,1,1,1
37,512,512,16,16,6,50.23291660472751,58720256,isolated_text,65.34612504765391,0.0,65.34612504765391,528,0,1,0.1875,0,0,1
37,512,512,16,16,6,50.23291660472751,58720256,host_split_text,56.18495913222432,0.0,56.18495913222432,528,0,1,0.0,1,0,1
37,512,512,16,16,6,50.23291660472751,58720256,harness_memo_text,58.0876674503088,0.4147500731050968,58.5024175234139,528,0,1,0.0,1,0,1
37,512,512,16,16,6,50.23291660472751,58720256,pra_record_reprefill,57.005416136235,0.3876672126352787,57.39308334887028,528,0,1,0.0,1,0,1
37,512,512,16,16,6,50.23291660472751,58720256,pra_native_kv,16.444250009953976,0.39074989035725594,16.83499990031123,16,512,1,0.0,1,1,1
37,512,512,16,16,7,50.23291660472751,58720256,isolated_text,67.49708438292146,0.0,67.49708438292146,528,0,1,0.1328125,0,0,1
37,512,512,16,16,7,50.23291660472751,58720256,host_split_text,60.57083327323198,0.0,60.57083327323198,528,0,1,0.0,1,0,1
37,512,512,16,16,7,50.23291660472751,58720256,harness_memo_text,58.201916981488466,0.5167918279767036,58.71870880946517,528,0,1,0.0,1,0,1
37,512,512,16,16,7,50.23291660472751,58720256,pra_record_reprefill,58.1559999845922,0.4231249913573265,58.579124975949526,528,0,1,0.0,1,0,1
37,512,512,16,16,7,50.23291660472751,58720256,pra_native_kv,18.45504203811288,0.41112489998340607,18.866166938096285,16,512,1,0.0,1,1,1
37,512,512,16,16,8,50.23291660472751,58720256,isolated_text,66.5478752925992,0.0,66.5478752925992,528,0,1,0.15625,0,0,1
37,512,512,16,16,8,50.23291660472751,58720256,host_split_text,57.95654095709324,0.0,57.95654095709324,528,0,1,0.0,1,0,1
37,512,512,16,16,8,50.23291660472751,58720256,harness_memo_text,56.97895912453532,0.4343329928815365,57.41329211741686,528,0,1,0.0,1,0,1
37,512,512,16,16,8,50.23291660472751,58720256,pra_record_reprefill,56.95120897144079,0.39354199543595314,57.344750966876745,528,0,1,0.0,1,0,1
37,512,512,16,16,8,50.23291660472751,58720256,pra_native_kv,17.56041683256626,0.4042922519147396,17.964709084481,16,512,1,0.0,1,1,1
37,512,512,16,16,9,50.23291660472751,58720256,isolated_text,66.18608301505446,0.0,66.18608301505446,528,0,1,0.140625,0,0,1
37,512,512,16,16,9,50.23291660472751,58720256,host_split_text,59.54758310690522,0.0,59.54758310690522,528,0,1,0.0,1,0,1
37,512,512,16,16,9,50.23291660472751,58720256,harness_memo_text,58.08470817282796,0.40395837277173996,58.4886665455997,528,0,1,0.0,1,0,1
37,512,512,16,16,9,50.23291660472751,58720256,pra_record_reprefill,58.273708913475275,0.40120910853147507,58.67491802200675,528,0,1,0.0,1,0,1
37,512,512,16,16,9,50.23291660472751,58720256,pra_native_kv,18.182457890361547,0.39525004103779793,18.577707931399345,16,512,1,0.0,1,1,1
37,512,512,17,16,10,50.23291660472751,58720256,isolated_text,66.3281250745058,0.0,66.3281250745058,529,0,1,0.1875,0,0,1
37,512,512,17,16,10,50.23291660472751,58720256,host_split_text,60.047416016459465,0.0,60.047416016459465,529,0,1,0.0,1,0,1
37,512,512,17,16,10,50.23291660472751,58720256,harness_memo_text,58.43420885503292,0.4315418191254139,58.865750674158335,529,0,1,0.0,1,0,1
37,512,512,17,16,10,50.23291660472751,58720256,pra_record_reprefill,59.15641691535711,0.47725019976496696,59.63366711512208,529,0,1,0.0,1,0,1
37,512,512,17,16,10,50.23291660472751,58720256,pra_native_kv,19.29408311843872,0.5209590308368206,19.81504214927554,17,512,1,0.0,1,1,1
37,512,512,17,16,11,50.23291660472751,58720256,isolated_text,123.55754198506474,0.0,123.55754198506474,529,0,1,0.19921875,0,0,1
37,512,512,17,16,11,50.23291660472751,58720256,host_split_text,58.87862527742982,0.0,58.87862527742982,529,0,1,0.0,1,0,1
37,512,512,17,16,11,50.23291660472751,58720256,harness_memo_text,55.226417258381844,0.25070784613490105,55.477125104516745,529,0,1,0.0,1,0,1
37,512,512,17,16,11,50.23291660472751,58720256,pra_record_reprefill,58.27350029721856,0.6233747117221355,58.8968750089407,529,0,1,0.0,1,0,1
37,512,512,17,16,11,50.23291660472751,58720256,pra_native_kv,18.942917231470346,0.45508285984396935,19.398000091314316,17,512,1,0.0,1,1,1
37,512,512,17,16,12,50.23291660472751,58720256,isolated_text,65.70570776239038,0.0,65.70570776239038,529,0,1,0.140625,0,0,1
37,512,512,17,16,12,50.23291660472751,58720256,host_split_text,62.65112478286028,0.0,62.65112478286028,529,0,1,0.0,1,0,1
37,512,512,17,16,12,50.23291660472751,58720256,harness_memo_text,59.143458027392626,0.42779091745615005,59.571248944848776,529,0,1,0.0,1,0,1
37,512,512,17,16,12,50.23291660472751,58720256,pra_record_reprefill,59.12799993529916,0.3993329592049122,59.52733289450407,529,0,1,0.0,1,0,1
37,512,512,17,16,12,50.23291660472751,58720256,pra_native_kv,19.382625352591276,0.44462503865361214,19.82725039124489,17,512,1,0.0,1,1,1
37,512,512,17,16,13,50.23291660472751,58720256,isolated_text,69.1426252014935,0.0,69.1426252014935,529,0,1,0.15625,0,0,1
37,512,512,17,16,13,50.23291660472751,58720256,host_split_text,57.84766562283039,0.0,57.84766562283039,529,0,1,0.0,1,0,1
37,512,512,17,16,13,50.23291660472751,58720256,harness_memo_text,59.16666565462947,0.4403330385684967,59.606998693197966,529,0,1,0.0,1,0,1
37,512,512,17,16,13,50.23291660472751,58720256,pra_record_reprefill,57.74270789697766,0.5148337222635746,58.25754161924124,529,0,1,0.0,1,0,1
37,512,512,17,16,13,50.23291660472751,58720256,pra_native_kv,18.82991660386324,0.4338338039815426,19.263750407844782,17,512,1,0.0,1,1,1
37,512,512,17,16,14,50.23291660472751,58720256,isolated_text,65.80141605809331,0.0,65.80141605809331,529,0,1,0.15625,0,0,1
37,512,512,17,16,14,50.23291660472751,58720256,host_split_text,56.74083298072219,0.0,56.74083298072219,529,0,1,0.0,1,0,1
37,512,512,17,16,14,50.23291660472751,58720256,harness_memo_text,59.71495807170868,0.43441588059067726,60.14937395229936,529,0,1,0.0,1,0,1
37,512,512,17,16,14,50.23291660472751,58720256,pra_record_reprefill,59.51666599139571,0.4925830289721489,60.00924902036786,529,0,1,0.0,1,0,1
37,512,512,17,16,14,50.23291660472751,58720256,pra_native_kv,20.563624799251556,0.4452499561011791,21.008874755352736,17,512,1,0.0,1,1,1
37,512,512,17,16,15,50.23291660472751,58720256,isolated_text,66.67608302086592,0.0,66.67608302086592,529,0,1,0.140625,0,0,1
37,512,512,17,16,15,50.23291660472751,58720256,host_split_text,60.6391248293221,0.0,60.6391248293221,529,0,1,0.0,1,0,1
37,512,512,17,16,15,50.23291660472751,58720256,harness_memo_text,59.08674979582429,0.43954094871878624,59.526290744543076,529,0,1,0.0,1,0,1
37,512,512,17,16,15,50.23291660472751,58720256,pra_record_reprefill,59.174791909754276,0.41216611862182617,59.5869580283761,529,0,1,0.0,1,0,1
37,512,512,17,16,15,50.23291660472751,58720256,pra_native_kv,19.64841689914465,0.4341248422861099,20.08254174143076,17,512,1,0.0,1,1,1
37,2048,2048,16,1,0,205.67612489685416,234881024,isolated_text,340.2218329720199,0.0,340.2218329720199,2064,0,1,0.1875,0,0,1
37,2048,2048,16,1,0,205.67612489685416,234881024,host_split_text,202.12516700848937,0.0,202.12516700848937,2064,0,1,0.0,1,0,1
37,2048,2048,16,1,0,205.67612489685416,234881024,harness_memo_text,202.83024990931153,1.9958331249654293,204.82608303427696,2064,0,1,0.0,1,0,1
37,2048,2048,16,1,0,205.67612489685416,234881024,pra_record_reprefill,199.16908303275704,0.46291714534163475,199.63200017809868,2064,0,1,0.0,1,0,1
37,2048,2048,16,1,0,205.67612489685416,234881024,pra_native_kv,26.468916796147823,0.4820828326046467,26.95099962875247,16,2048,1,0.0,1,1,1
37,2048,2048,16,2,0,200.40354086086154,234881024,isolated_text,241.0502079874277,0.0,241.0502079874277,2064,0,1,0.1875,0,0,1
37,2048,2048,16,2,0,200.40354086086154,234881024,host_split_text,200.01620799303055,0.0,200.01620799303055,2064,0,1,0.0,1,0,1
37,2048,2048,16,2,0,200.40354086086154,234881024,harness_memo_text,200.04454208537936,0.45191729441285133,200.4964593797922,2064,0,1,0.0,1,0,1
37,2048,2048,16,2,0,200.40354086086154,234881024,pra_record_reprefill,197.52712501212955,0.44741667807102203,197.97454169020057,2064,0,1,0.0,1,0,1
37,2048,2048,16,2,0,200.40354086086154,234881024,pra_native_kv,26.03791607543826,0.3848331980407238,26.422749273478985,16,2048,1,0.0,1,1,1
37,2048,2048,16,2,1,200.40354086086154,234881024,isolated_text,242.2911669127643,0.0,242.2911669127643,2064,0,1,0.171875,0,0,1
37,2048,2048,16,2,1,200.40354086086154,234881024,host_split_text,202.26883329451084,0.0,202.26883329451084,2064,0,1,0.0,1,0,1
37,2048,2048,16,2,1,200.40354086086154,234881024,harness_memo_text,197.12333288043737,0.3242501989006996,197.44758307933807,2064,0,1,0.0,1,0,1
37,2048,2048,16,2,1,200.40354086086154,234881024,pra_record_reprefill,199.3327080272138,0.46404171735048294,199.7967497445643,2064,0,1,0.0,1,0,1
37,2048,2048,16,2,1,200.40354086086154,234881024,pra_native_kv,26.229874696582556,0.4649166949093342,26.69479139149189,16,2048,1,0.0,1,1,1
37,2048,2048,16,4,0,187.28437460958958,234881024,isolated_text,261.25266682356596,0.0,261.25266682356596,2064,0,1,0.1875,0,0,1
37,2048,2048,16,4,0,187.28437460958958,234881024,host_split_text,193.6964583583176,0.0,193.6964583583176,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,0,187.28437460958958,234881024,harness_memo_text,197.9057090356946,0.46845898032188416,198.37416801601648,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,0,187.28437460958958,234881024,pra_record_reprefill,195.44450007379055,0.33016689121723175,195.77466696500778,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,0,187.28437460958958,234881024,pra_native_kv,25.29633417725563,0.4555420018732548,25.751876179128885,16,2048,1,0.0,1,1,1
37,2048,2048,16,4,1,187.28437460958958,234881024,isolated_text,242.19899997115135,0.0,242.19899997115135,2064,0,1,0.171875,0,0,1
37,2048,2048,16,4,1,187.28437460958958,234881024,host_split_text,204.85141733661294,0.0,204.85141733661294,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,1,187.28437460958958,234881024,harness_memo_text,198.90691665932536,0.46883290633559227,199.37574956566095,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,1,187.28437460958958,234881024,pra_record_reprefill,199.36179090291262,0.40849996730685234,199.77029087021947,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,1,187.28437460958958,234881024,pra_native_kv,25.41541587561369,0.46008406206965446,25.875499937683344,16,2048,1,0.0,1,1,1
37,2048,2048,16,4,2,187.28437460958958,234881024,isolated_text,243.6674158088863,0.0,243.6674158088863,2064,0,1,0.158203125,0,0,1
37,2048,2048,16,4,2,187.28437460958958,234881024,host_split_text,206.16108272224665,0.0,206.16108272224665,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,2,187.28437460958958,234881024,harness_memo_text,199.068000074476,0.4637916572391987,199.5317917317152,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,2,187.28437460958958,234881024,pra_record_reprefill,198.68137501180172,0.4252912476658821,199.1066662594676,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,2,187.28437460958958,234881024,pra_native_kv,26.315458118915558,0.4174578934907913,26.73291601240635,16,2048,1,0.0,1,1,1
37,2048,2048,16,4,3,187.28437460958958,234881024,isolated_text,242.09570791572332,0.0,242.09570791572332,2064,0,1,0.1875,0,0,1
37,2048,2048,16,4,3,187.28437460958958,234881024,host_split_text,203.91195826232433,0.0,203.91195826232433,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,3,187.28437460958958,234881024,harness_memo_text,199.16637474671006,0.4531671293079853,199.61954187601805,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,3,187.28437460958958,234881024,pra_record_reprefill,197.50879192724824,0.43387478217482567,197.94266670942307,2064,0,1,0.0,1,0,1
37,2048,2048,16,4,3,187.28437460958958,234881024,pra_native_kv,26.164874900132418,0.42399996891617775,26.588874869048595,16,2048,1,0.0,1,1,1
37,2048,2048,16,8,0,206.9117920473218,234881024,isolated_text,259.61891701444983,0.0,259.61891701444983,2064,0,1,0.1875,0,0,1
37,2048,2048,16,8,0,206.9117920473218,234881024,host_split_text,198.07504210621119,0.0,198.07504210621119,2064,0,1,0.0,1,0,1
