git_sha,seed,model_tier,position_mode,k_storage_mode,logical_offset_policy,stage,example_id,native_context,logical_context,position_capacity,overlap_fraction,encoding_chunk_size,routing_chunk_size,materialization_budget,maximum_native_operation,native_limit_violations,dense_loss,disabled_loss,loss,accuracy,recovered_context_benefit,evidence_chunk_recall,selected_chunks_mean,materialized_memory_tokens,encoding_cost_ratio
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.26563647389411926,4.359313488006592,0.06003541499376297,1,1.050224054851316,1.0,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.26563647389411926,4.359313488006592,0.06406740099191666,1,1.0492391246811403,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.2547094523906708,4.495712757110596,2.251845359802246,0,0.5290888113223327,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.2547094523906708,4.495712757110596,0.06239789351820946,1,1.0453457696339055,1.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.2547094523906708,4.495712757110596,0.0623813159763813,1,1.045349678506556,1.0,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.2547094523906708,4.495712757110596,0.07145748287439346,1,1.043209579514435,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.10587187856435776,2.039642810821533,1.3157033920288086,1,0.37436668775846854,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.10587187856435776,2.039642810821533,0.14920316636562347,1,0.9775923367765759,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.10587187856435776,2.039642810821533,0.12166964262723923,1,0.9918305918248334,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.10587187856435776,2.039642810821533,0.162838414311409,1,0.9705412183021297,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.10159054398536682,1.8468412160873413,1.5373233556747437,0,0.1773486556173706,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.10159054398536682,1.8468412160873413,1.3309764862060547,0,0.2955820261968332,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.10159054398536682,1.8468412160873413,0.3899379372596741,1,0.8347816746994731,0.0,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.10159054398536682,1.8468412160873413,0.17004618048667908,1,0.9607760434672319,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.1044679582118988,1.8725991249084473,1.2104138135910034,1,0.37451141849087144,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.1044679582118988,1.8725991249084473,0.1464424431324005,1,0.9762605367118075,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.1044679582118988,1.8725991249084473,0.139786496758461,1,0.9800249329847237,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.1044679582118988,1.8725991249084473,0.13800634443759918,1,0.9810317317756685,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.10258857905864716,2.0621542930603027,0.9029830694198608,1,0.5915449608848701,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.10258857905864716,2.0621542930603027,0.2678366005420685,1,0.9156710998244779,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.10258857905864716,2.0621542930603027,0.15147815644741058,1,0.9750508099629253,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.10258857905864716,2.0621542930603027,0.13976192474365234,1,0.9810298039920831,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.26550576090812683,6.2300004959106445,0.2997138798236847,1,0.9942647080037127,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.26550576090812683,6.2300004959106445,0.2732269763946533,1,0.998705470315664,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.26550576090812683,6.2300004959106445,0.27567926049232483,1,0.9982943233188731,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.26550576090812683,6.2300004959106445,0.322859525680542,1,0.9903841369100662,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.2604662775993347,6.248928070068359,0.2783902883529663,1,0.9970069090569849,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.2604662775993347,6.248928070068359,0.2474222332239151,1,1.0021781961424256,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.2604662775993347,6.248928070068359,0.24461042881011963,1,1.0026477331472925,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.2604662775993347,6.248928070068359,0.29566246271133423,1,0.9941226668330319,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.2564593553543091,6.219527721405029,0.292440265417099,1,0.9939660409953308,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.2564593553543091,6.219527721405029,0.2590862810611725,1,0.9995594674510493,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.2564593553543091,6.219527721405029,0.25866299867630005,1,0.9996304514409835,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.2564593553543091,6.219527721405029,0.3076792061328888,1,0.9914104874144681,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.25978708267211914,6.122809886932373,0.2550598084926605,1,1.000806286166246,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.25978708267211914,6.122809886932373,0.27107614278793335,1,0.9980745324566005,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.25978708267211914,6.122809886932373,0.2732616364955902,1,0.9977017735947266,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,21,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.25978708267211914,6.122809886932373,0.3478759825229645,1,0.9849755147145535,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.052058372646570206,0.14592519402503967,5.862401962280273,0,-60.89986519524822,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.052058372646570206,0.14592519402503967,0.058915186673402786,1,0.9269516755107109,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.052058372646570206,0.14592519402503967,0.06717405468225479,1,0.8389667210021057,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.052058372646570206,0.14592519402503967,0.10642086714506149,1,0.42085506145667156,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.05185137689113617,0.1329999566078186,6.091838836669922,0,-73.43121593583592,1.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.05185137689113617,0.1329999566078186,0.08282440900802612,1,0.6183170152203841,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.05185137689113617,0.1329999566078186,0.07770597189664841,1,0.6813918974826237,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.05185137689113617,0.1329999566078186,0.09144502133131027,1,0.5120845666256992,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.05508596822619438,0.1321621835231781,6.056086540222168,0,-76.85800780271077,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.05508596822619438,0.1321621835231781,0.05678201839327812,1,0.9779951550481732,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.05508596822619438,0.1321621835231781,0.07418639212846756,1,0.7521878334493073,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.05508596822619438,0.1321621835231781,0.10265269875526428,1,0.38286110253611055,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.05449788644909859,0.13675852119922638,5.825310230255127,0,-69.15278159882013,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.05449788644909859,0.13675852119922638,0.060930199921131134,1,0.9218056912450149,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.05449788644909859,0.13675852119922638,0.05945507064461708,1,0.9397380750759307,0.0,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,42,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.05449788644909859,0.13675852119922638,0.1540633887052536,1,-0.21036632599045607,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.037416353821754456,6.194090366363525,0.31762638688087463,1,0.9544867841811497,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.037416353821754456,6.194090366363525,1.2951630353927612,0,0.7957100410044695,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.037416353821754456,6.194090366363525,1.52775239944458,0,0.7579316295475674,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.037416353821754456,6.194090366363525,0.04063917696475983,1,0.999476531787059,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.03793571516871452,6.108964920043945,3.9662532806396484,0,0.3529404269186567,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.03793571516871452,6.108964920043945,0.9680001139640808,0,0.8468028455457776,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.03793571516871452,6.108964920043945,0.08751624077558517,1,0.9918332585903135,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.03793571516871452,6.108964920043945,0.038596007972955704,1,0.9998912387369656,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.0383501835167408,6.153665542602539,0.1545231193304062,1,0.9810029525883629,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.0383501835167408,6.153665542602539,0.07679196447134018,1,0.993713851421009,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.0383501835167408,6.153665542602539,0.12810124456882477,1,0.9853235596560467,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.0383501835167408,6.153665542602539,0.04041560739278793,1,0.9996622539060102,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,reset,reset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.0417928583920002,6.242316246032715,3.955876350402832,0,0.36874949946763574,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.0417928583920002,6.242316246032715,0.039881955832242966,1,1.000308184074197,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.0417928583920002,6.242316246032715,0.04422159120440483,1,0.9996083019673394,0.5,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,87,tiny,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.0417928583920002,6.242316246032715,0.04237862676382065,1,0.9999055292053267,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,reset,reset_routed,synthetic-native-00000,32,192,,0.0,16,8,24,16,0,0.008350693620741367,2.855419635772705,0.009161576628684998,1,0.9997151867325943,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,,0.0,16,8,24,16,0,0.008350693620741367,2.855419635772705,0.008335444144904613,1,1.0000053562018154,1.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,,0.5,16,8,24,24,0,0.008350693620741367,2.855419635772705,0.008346556685864925,1,1.0000014530504742,1.0,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,,0.5,16,8,24,24,0,0.008350693620741367,2.855419635772705,0.008328231982886791,1,1.0000078893902153,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,reset,reset_routed,synthetic-native-00001,32,192,,0.0,16,8,24,16,0,1.588543176651001,2.608710289001465,0.00928488839417696,1,2.5480388155409313,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,,0.0,16,8,24,16,0,1.588543176651001,2.608710289001465,2.017169713973999,0,0.5798467406624754,1.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,,0.5,16,8,24,24,0,1.588543176651001,2.608710289001465,2.0503153800964355,0,0.54735631265204,1.0,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,,0.5,16,8,24,24,0,1.588543176651001,2.608710289001465,2.234325647354126,0,0.36698364132201544,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,reset,reset_routed,synthetic-native-00002,32,192,,0.0,16,8,24,16,0,1.3302741050720215,2.9427876472473145,2.369616746902466,0,0.3554518367465223,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,,0.0,16,8,24,16,0,1.3302741050720215,2.9427876472473145,1.8974593877792358,0,0.648260143017418,1.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,,0.5,16,8,24,24,0,1.3302741050720215,2.9427876472473145,1.7704938650131226,0,0.7269977904512719,1.0,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,,0.5,16,8,24,24,0,1.3302741050720215,2.9427876472473145,2.080075979232788,0,0.5350104947650374,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,reset,reset_routed,synthetic-native-00003,32,192,,0.0,16,8,24,16,0,0.008323503658175468,2.8985183238983154,0.008437462151050568,1,0.99996057065355,0.5,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,,0.0,16,8,24,16,0,0.008323503658175468,2.8985183238983154,0.00838462170213461,1,0.9999788533134406,1.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,,0.5,16,8,24,24,0,0.008323503658175468,2.8985183238983154,0.008380838669836521,1,0.9999801622329195,1.0,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,1,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,,0.5,16,8,24,24,0,0.008323503658175468,2.8985183238983154,0.00837670173496008,1,0.9999815936017835,1.0,1.0,8.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,rope,post_position,reset,reset_routed,synthetic-native-00000,32,192,,0.0,16,8,24,16,0,0.009042502380907536,6.414267063140869,5.046757221221924,0,0.21349912543217597,0.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,,0.0,16,8,24,16,0,0.009042502380907536,6.414267063140869,0.00939696654677391,1,0.9999446601500847,1.0,3.0,24.0,1.0
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,,0.5,16,8,24,24,0,0.009042502380907536,6.414267063140869,0.009427670389413834,1,0.9999398665878374,1.0,3.0,24.0,1.4565217391304348
d36f6775270125cd198543b77dc114e6018ee67a,7,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,,0.5,16,8,24,24,0,0.009042502380907536,6.414267063140869,0.010215497575700283,1,0.9998168689975401,1.0,1.0,8.0,1.4565217391304348
