partition,dataset,different_facet_goal,rows,identities,seeds,root_available,goal_triggered,goal_correct,false_goal,oracle_recall,later_oracle_recall,oracle_precision,complete_oracle,chain_complete,visited_count,visited_count_p95,visited_count_max,nodes_expanded,nodes_expanded_p95,nodes_expanded_max,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,search_seconds,goal_test_seconds,cpu_dedup_seconds,total_routing_seconds,total_routing_seconds_p95,total_routing_seconds_max,candidate_tensor_bytes,conceptual_active_parent_count,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,goal_precision
test,hotpotqa,False,35,7,5,1.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,5.428571428571429,6.0,6.0,3.142857142857143,5.0,5.0,12.571428571428571,4.285714285714286,8.285714285714286,1.7142857142857142,4.0,4.285714285714286,94.71428571428571,16.0,33062272.0,0.013441431429237127,0.003657094297731029,2.3897145209567886e-05,0.16732545141962224,0.2272097000386566,0.22852130001410842,103.42857142857143,5.428571428571429,0.0,0.0,0.0,677.1428571428571,8935755.42857143,0.004479828581679612,86616210.28571428,98865737.14285715,1.0
test,hotpotqa,True,35,7,5,1.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,5.428571428571429,6.0,6.0,3.142857142857143,5.0,5.0,12.571428571428571,4.285714285714286,8.285714285714286,1.7142857142857142,4.0,4.285714285714286,94.71428571428571,16.0,33062272.0,0.001679031424490469,0.00047091428922223195,1.1085723859391042e-05,0.15556305141487559,0.2135759000084363,0.21364919998450205,103.42857142857143,5.428571428571429,0.0,0.0,0.0,677.1428571428571,8935755.42857143,0.004479828581679612,86616210.28571428,98865737.14285715,1.0
test,qasper,False,30,6,5,1.0,0.0,0.0,0.0,1.0,1.0,0.19444444444444445,1.0,1.0,6.0,6.0,6.0,2.8333333333333335,3.0,3.0,11.333333333333334,4.833333333333333,4.333333333333333,1.1666666666666667,4.166666666666667,4.833333333333333,44.333333333333336,43.0,295371050.6666667,0.01270496666741868,0.004015000005407879,2.9256670192504922e-05,1.1964089533294706,2.317484900006093,2.3178088000859134,145.33333333333334,6.0,0.0,0.0,0.0,1788.6666666666667,25308166.666666668,0.009840349986916408,218828714.66666666,256202069.33333334,1.0
test,qasper,True,30,6,5,1.0,0.0,0.0,0.0,1.0,1.0,0.19444444444444445,1.0,1.0,6.0,6.0,6.0,2.8333333333333335,3.0,3.0,11.333333333333334,4.833333333333333,4.333333333333333,1.1666666666666667,4.166666666666667,4.833333333333333,44.333333333333336,43.0,295371050.6666667,0.001475646672770381,0.0004758100083563477,1.215333662306269e-05,1.1851796333348223,2.30490530008683,2.305057300021872,145.33333333333334,6.0,0.0,0.0,0.0,1788.6666666666667,25308166.666666668,0.009840349986916408,218828714.66666666,256202069.33333334,1.0
validation,hotpotqa,False,45,9,5,1.0,0.0,0.0,0.0,0.9444444444444444,0.8888888888888888,0.39629629629629626,0.8888888888888888,0.8888888888888888,5.444444444444445,6.0,6.0,2.6666666666666665,4.0,4.0,10.444444444444445,4.444444444444445,5.555555555555555,1.2222222222222223,3.888888888888889,4.444444444444445,94.0,17.0,59303971.55555555,0.058531379997212855,0.003766695547124578,2.3028888325724337e-05,0.35661979333833893,1.062939900031779,2.6567482999525964,107.11111111111111,5.444444444444445,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,True,45,9,5,1.0,0.0,0.0,0.0,0.9444444444444444,0.8888888888888888,0.39629629629629626,0.8888888888888888,0.8888888888888888,5.444444444444445,6.0,6.0,2.6666666666666665,4.0,4.0,10.444444444444445,4.444444444444445,5.555555555555555,1.2222222222222223,3.888888888888889,4.444444444444445,94.0,17.0,59303971.55555555,0.001350326666660193,0.0004393755548840596,9.268893498099513e-06,0.2994387400077863,1.051719899987802,1.052208699984476,107.11111111111111,5.444444444444445,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,qasper,False,50,10,5,1.0,0.0,0.0,0.0,0.87,0.8111111111111111,0.2,0.8,0.9,6.0,6.0,6.0,3.0,3.0,3.0,12.0,5.0,4.1,0.6,4.0,5.0,50.0,54.9,435672766.4,0.01317136800265871,0.004076164003927261,2.9927996220067143e-05,1.73676273599267,5.364259399939328,5.364846599928569,157.2,6.0,0.0,0.0,0.0,2491.6,29872855.2,0.011209850007435306,256467353.6,297166438.4,1.0
validation,qasper,True,50,10,5,1.0,0.0,0.0,0.0,0.87,0.8111111111111111,0.2,0.8,0.9,6.0,6.0,6.0,3.0,3.0,3.0,12.0,5.0,4.1,0.6,4.0,5.0,50.0,54.9,435672766.4,0.001547387995524332,0.0005025279987603426,1.2485997285693883e-05,1.7251387559855358,5.351740899961442,5.352547799935564,157.2,6.0,0.0,0.0,0.0,2491.6,29872855.2,0.011209850007435306,256467353.6,297166438.4,1.0
