partition,dataset,K_search,B_label,theta_edge_label,max_hops,strategy,rows,identities,seeds,root_available,goal_triggered,goal_correct,false_goal,oracle_recall,later_oracle_recall,oracle_precision,complete_oracle,chain_complete,visited_count,visited_count_p95,visited_count_max,nodes_expanded,nodes_expanded_p95,nodes_expanded_max,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,search_seconds,goal_test_seconds,cpu_dedup_seconds,total_routing_seconds,total_routing_seconds_p95,total_routing_seconds_max,candidate_tensor_bytes,conceptual_active_parent_count,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,goal_precision
validation,hotpotqa,1,none,q85,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5185185185185185,0.1111111111111111,0.7407407407407408,0.1111111111111111,0.2222222222222222,1.6666666666666667,3.0,3.0,1.6666666666666667,3.0,3.0,1.6666666666666667,0.6666666666666666,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,14.666666666666666,10.222222222222221,59303971.55555555,0.0005163355588188601,5.5884452174521156e-05,3.5244454112317827e-06,0.2986047488999449,1.0507814000011422,1.0512749999761581,48.0,1.6666666666666667,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,1,none,q90,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5185185185185185,0.1111111111111111,0.8518518518518519,0.1111111111111111,0.2222222222222222,1.4444444444444444,3.0,3.0,1.4444444444444444,3.0,3.0,1.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,1.0,0.4444444444444444,11.88888888888889,8.222222222222221,59303971.55555555,0.0004382844496932295,3.8177777443908984e-05,2.6511067214111486e-06,0.2985266977908193,1.050498099939432,1.0509871999383904,48.0,1.4444444444444444,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,16,open,4,best_first,45,9,5,1.0,0.0,0.0,0.0,1.0,1.0,0.3681216931216931,1.0,1.0,6.888888888888889,15.0,15.0,3.4444444444444446,15.0,15.0,27.0,5.888888888888889,21.11111111111111,2.6666666666666665,5.555555555555555,5.888888888888889,116.33333333333333,33.666666666666664,59303971.55555555,0.0017428777788558768,0.0004752155548582474,1.1088903475966719e-05,0.29983129111998197,1.0567486000363715,1.0582636999897659,149.77777777777777,6.888888888888889,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,16,q25,4,best_first,45,9,5,1.0,0.0,0.0,0.0,1.0,1.0,0.3681216931216931,1.0,1.0,6.888888888888889,15.0,15.0,3.5555555555555554,15.0,15.0,27.444444444444443,5.888888888888889,21.333333333333332,2.6666666666666665,5.444444444444445,5.888888888888889,116.33333333333333,34.111111111111114,59303971.55555555,0.0021496444397295514,0.0005434800004069176,1.3197769617868794e-05,0.30023805778085566,1.0589911999413744,1.0621298999758437,149.77777777777777,6.888888888888889,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,16,q50,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.9259259259259258,0.8888888888888888,0.4548941798941799,0.8888888888888888,0.8888888888888888,6.0,15.0,15.0,3.5555555555555554,15.0,15.0,27.666666666666668,5.0,20.22222222222222,2.7777777777777777,4.555555555555555,5.0,102.11111111111111,34.333333333333336,59303971.55555555,0.001804311111724625,0.0003973555531249278,1.127111285717951e-05,0.2998927244528507,1.0582811000058427,1.0593737000017427,149.77777777777777,6.0,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,16,q65,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.7777777777777778,0.6111111111111112,0.5735449735449736,0.5555555555555556,0.5555555555555556,4.777777777777778,14.0,14.0,3.2222222222222223,14.0,14.0,25.77777777777778,3.7777777777777777,17.88888888888889,2.3333333333333335,3.7777777777777777,3.7777777777777777,78.33333333333333,32.0,59303971.55555555,0.001609091117926356,0.0003148088943109744,9.971108132352432e-06,0.29969750445905247,1.0569423000561073,1.0585490000084974,149.77777777777777,4.777777777777778,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,16,q75,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5740740740740741,0.2222222222222222,0.5937321937321938,0.2222222222222222,0.3333333333333333,4.0,13.0,13.0,3.2222222222222223,13.0,13.0,24.555555555555557,3.0,17.0,2.2222222222222223,3.2222222222222223,3.0,57.22222222222222,30.333333333333332,59303971.55555555,0.0014571955492202607,0.00027236221875581474,7.971117479933632e-06,0.29954560889034637,1.0562484000110999,1.0568612999632023,149.77777777777777,4.0,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,16,q85,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5740740740740741,0.2222222222222222,0.6925925925925926,0.2222222222222222,0.3333333333333333,2.3333333333333335,6.0,6.0,1.6666666666666667,3.0,3.0,9.222222222222221,1.3333333333333333,1.6666666666666667,0.7777777777777778,1.6666666666666667,1.3333333333333333,28.333333333333332,10.11111111111111,59303971.55555555,0.0007288622191279298,0.00011915332611857189,4.106665599263377e-06,0.298817275560254,1.050941800000146,1.0515539999469183,149.77777777777777,2.3333333333333335,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,16,q90,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5740740740740741,0.2222222222222222,0.8037037037037037,0.2222222222222222,0.3333333333333333,2.111111111111111,6.0,6.0,1.4444444444444444,3.0,3.0,7.666666666666667,1.1111111111111112,1.2222222222222223,0.5555555555555556,1.6666666666666667,1.1111111111111112,25.555555555555557,8.11111111111111,59303971.55555555,0.0006286400033988887,0.00010765777228193151,3.884445565442244e-06,0.298717053344525,1.0505553999682888,1.0516668999916874,149.77777777777777,2.111111111111111,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,2,open,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5555555555555556,0.16666666666666666,0.6111111111111112,0.1111111111111111,0.2222222222222222,2.0,2.0,2.0,2.0,2.0,2.0,11.11111111111111,1.0,1.0,1.0,1.0,1.0,20.666666666666668,12.0,59303971.55555555,0.0007364222236598531,8.872222258812852e-05,1.100222450784511e-05,0.29882483556478595,1.0509691999759525,1.0515346999745816,149.77777777777777,2.0,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,2,q25,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5555555555555556,0.16666666666666666,0.6111111111111112,0.1111111111111111,0.2222222222222222,2.0,2.0,2.0,2.0,2.0,2.0,11.11111111111111,1.0,1.0,1.0,1.0,1.0,20.666666666666668,12.0,59303971.55555555,0.0007599688846514457,8.930889242846105e-05,9.811106914033492e-06,0.29884838222577753,1.0509593999595381,1.0518231999594718,149.77777777777777,2.0,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,2,q50,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5555555555555556,0.16666666666666666,0.6666666666666666,0.1111111111111111,0.2222222222222222,1.8888888888888888,2.0,2.0,1.8888888888888888,2.0,2.0,10.666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,18.88888888888889,11.555555555555555,59303971.55555555,0.0007245111098099086,7.705333280480571e-05,7.74665709791912e-06,0.298812924450936,1.050979599938728,1.0519379999605007,149.77777777777777,1.8888888888888888,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,2,q65,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5,0.05555555555555555,0.7222222222222222,0.0,0.1111111111111111,1.6666666666666667,2.0,2.0,1.6666666666666667,2.0,2.0,9.555555555555555,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,15.11111111111111,10.444444444444445,59303971.55555555,0.0006257533302737606,5.72799937799573e-05,5.8533313373724616e-06,0.29871416667139983,1.0509769999189302,1.0517339999205433,149.77777777777777,1.6666666666666667,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,2,q75,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.7222222222222222,0.0,0.1111111111111111,1.5555555555555556,2.0,2.0,1.5555555555555556,2.0,2.0,8.777777777777779,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.5555555555555556,12.333333333333334,9.666666666666666,59303971.55555555,0.0006855866626008518,6.285333592030737e-05,6.593344733119011e-06,0.29877400000372695,1.0512616999913007,1.0519548999727704,149.77777777777777,1.5555555555555556,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,2,q85,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.7222222222222222,0.0,0.1111111111111111,1.5555555555555556,2.0,2.0,1.5555555555555556,2.0,2.0,8.777777777777779,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.5555555555555556,12.333333333333334,9.666666666666666,59303971.55555555,0.0006283599973863198,5.807999728454484e-05,4.713326537360747e-06,0.29871677333851243,1.0511503999587148,1.0517177999718115,149.77777777777777,1.5555555555555556,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,2,q90,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.8333333333333334,0.0,0.1111111111111111,1.3333333333333333,2.0,2.0,1.3333333333333333,2.0,2.0,7.222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,9.555555555555555,7.666666666666667,59303971.55555555,0.0005264222233866652,3.567333203843898e-05,3.604442139880525e-06,0.29861483556451274,1.0506231000181288,1.0512001999886706,149.77777777777777,1.3333333333333333,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,4,open,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.7037037037037037,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.5555555555555556,4.0,4.0,4.0,2.0,2.0,2.0,11.11111111111111,3.0,3.0,1.0,3.0,3.0,62.0,12.0,59303971.55555555,0.0009744755522761907,0.00025079111154708596,1.0562221157468027e-05,0.29906288889340227,1.0512938000028953,1.051815400016494,149.77777777777777,4.0,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,4,q25,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.7037037037037037,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.5555555555555556,4.0,4.0,4.0,2.0,2.0,2.0,11.11111111111111,3.0,3.0,1.0,3.0,3.0,62.0,12.0,59303971.55555555,0.0010333422157499524,0.0002640155480346746,9.504446966780557e-06,0.29912175555687603,1.0511425999575295,1.0518091999692842,149.77777777777777,4.0,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,4,q50,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.6666666666666666,0.3888888888888889,0.4629629629629629,0.3333333333333333,0.4444444444444444,3.5555555555555554,4.0,4.0,2.111111111111111,3.0,3.0,11.777777777777779,2.5555555555555554,2.888888888888889,1.3333333333333333,2.4444444444444446,2.5555555555555554,54.888888888888886,12.666666666666666,59303971.55555555,0.0009958155530815323,0.0002136155574892958,7.997775295128425e-06,0.2990842288942076,1.0511661000200547,1.0516185999731533,149.77777777777777,3.5555555555555554,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,4,q65,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5555555555555556,0.16666666666666666,0.5555555555555556,0.1111111111111111,0.2222222222222222,3.0,4.0,4.0,1.8888888888888888,4.0,4.0,11.11111111111111,2.0,2.4444444444444446,1.0,2.2222222222222223,2.0,45.333333333333336,12.0,59303971.55555555,0.0008063088869675993,0.00015347333392128347,6.78000764714347e-06,0.2988947222280937,1.0512374000390992,1.051634399977047,149.77777777777777,3.0,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,4,q75,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.5925925925925927,0.0,0.1111111111111111,2.5555555555555554,4.0,4.0,1.6666666666666667,3.0,3.0,9.11111111111111,1.5555555555555556,1.7777777777777777,0.6666666666666666,2.0,1.5555555555555556,35.333333333333336,10.0,59303971.55555555,0.0007031155556129913,0.0001233644447185927,6.253331796162658e-06,0.2987915288967391,1.0510883999522775,1.0533913999679498,149.77777777777777,2.5555555555555554,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,4,q85,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.6666666666666666,0.0,0.1111111111111111,2.0,4.0,4.0,1.5555555555555556,2.0,2.0,8.777777777777779,1.0,1.0,0.5555555555555556,1.4444444444444444,1.0,21.444444444444443,9.666666666666666,59303971.55555555,0.0006645488901995122,9.108888657970561e-05,4.682224243879318e-06,0.2987529622313256,1.0509530000272207,1.052071999933105,149.77777777777777,2.0,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,4,q90,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.5185185185185185,0.1111111111111111,0.8055555555555556,0.1111111111111111,0.2222222222222222,1.7777777777777777,4.0,4.0,1.4444444444444444,3.0,3.0,7.666666666666667,0.7777777777777778,0.8888888888888888,0.5555555555555556,1.3333333333333333,0.7777777777777778,18.666666666666668,8.11111111111111,59303971.55555555,0.000572217779699713,6.183777909932866e-05,4.235567111108038e-06,0.2986606311208258,1.0505651000421494,1.051221999921836,149.77777777777777,1.7777777777777777,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,6,open,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.8888888888888888,0.7777777777777778,0.37777777777777777,0.7777777777777778,0.8888888888888888,5.444444444444445,6.0,6.0,2.0,2.0,2.0,11.11111111111111,4.444444444444445,4.444444444444445,1.0,4.444444444444445,4.444444444444445,94.0,12.0,59303971.55555555,0.0011868177770843935,0.00038634000811725854,1.082888985466626e-05,0.29927523111821047,1.0512144000385888,1.0522409999393858,149.77777777777777,5.444444444444445,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
validation,hotpotqa,11,6,q25,4,best_first,45,9,5,1.0,0.0,0.0,0.0,0.8888888888888888,0.7777777777777778,0.37777777777777777,0.7777777777777778,0.8888888888888888,5.444444444444445,6.0,6.0,2.111111111111111,3.0,3.0,11.555555555555555,4.444444444444445,4.777777777777778,1.1111111111111112,4.333333333333333,4.444444444444445,94.0,12.444444444444445,59303971.55555555,0.0011739511055768365,0.0003681355544055502,9.106667453630103e-06,0.29926236444670296,1.0512664999696426,1.0520791999879293,149.77777777777777,5.444444444444445,0.0,0.0,0.0,794.6666666666666,10776014.222222222,0.0040675555549872415,101718528.0,119770680.8888889,1.0
