any_evidence,append_update_ms,batch_queries,batch_search_ms,bytes_per_chunk,chunks,cold_build_ms,dataset,evidence_recall,example_id,index_bytes,mode,mrr,projection_ms,queries_per_second,rank,representatives,warm_search_ms,warm_search_p95_ms
1.0,0.060499878600239754,8,2.1810000762343407,545.2307692307693,52,1.531299902126193,hotpotqa,0.2,5abea05f5542991f661061b6,28352,int8,0.5,2.5403001345694065,3668.042054272917,16,32,1.9331849995069206,2.5643999688327312
1.0,0.062000006437301636,8,2.778500085696578,264.0,52,686.7609999608248,hotpotqa,0.2,5abea05f5542991f661061b6,13728,float16_centroid8,1.0,2.5403001345694065,2879.251305833369,16,8,1.473090029321611,1.7270001117140055
1.0,0.06120000034570694,8,1.8921999726444483,137.23076923076923,52,697.1657001413405,hotpotqa,0.2,5abea05f5542991f661061b6,7136,int8_centroid8,1.0,2.5403001345694065,4227.8829487665525,16,8,1.7668850370682776,2.5402000173926353
1.0,0.12250011786818504,8,2.0016999915242195,2080.0,50,0.07220008410513401,hotpotqa,0.2,5a8dae82554299068b959d99,104000,float32,0.3333333333333333,2.3868000134825706,3996.6029044683664,16,32,1.6374750062823296,1.94390001706779
1.0,0.07699988782405853,8,2.0128998439759016,1056.0,50,0.19900011830031872,hotpotqa,0.2,5a8dae82554299068b959d99,52800,float16,0.3333333333333333,2.3868000134825706,3974.3656515956172,16,32,1.637364982161671,1.9020999316126108
1.0,0.06680004298686981,8,2.4228000547736883,1056.0,50,0.2950001507997513,hotpotqa,0.2,5a8dae82554299068b959d99,52800,bfloat16,0.3333333333333333,2.3868000134825706,3301.964594328554,16,32,1.8089499790221453,2.613099990412593
1.0,0.06019999273121357,8,2.0701999310404062,545.28,50,1.3838999439030886,hotpotqa,0.2,5a8dae82554299068b959d99,27264,int8,0.3333333333333333,2.3868000134825706,3864.361060035151,16,32,1.8947649863548577,2.5138999335467815
1.0,0.0700000673532486,8,1.822599908336997,264.0,50,751.91989983432,hotpotqa,0.2,5a8dae82554299068b959d99,13200,float16_centroid8,0.3333333333333333,2.3868000134825706,4389.334139328184,16,8,1.6010749619454145,2.414299873635173
1.0,0.06160000339150429,8,1.9400001037865877,137.28,50,719.2021000664681,hotpotqa,0.2,5a8dae82554299068b959d99,6864,int8_centroid8,0.3333333333333333,2.3868000134825706,4123.711119594894,16,8,1.6234949929639697,1.9296999089419842
1.0,0.07459986954927444,8,2.0496000070124865,2080.0,55,0.05779997445642948,hotpotqa,0.1111111111111111,5ae01b8855429925eb1afc14,114400,float32,0.5,2.5969999842345715,3903.200611157718,16,32,1.6707799630239606,1.9966000691056252
1.0,0.05719996988773346,8,2.204099902883172,1056.0,55,0.3449998330324888,hotpotqa,0.1111111111111111,5ae01b8855429925eb1afc14,58080,float16,0.5,2.5969999842345715,3629.5995428951474,16,32,1.7083199927583337,2.409599954262376
1.0,0.07409998215734959,8,2.3726001381874084,1056.0,55,0.40950020775198936,hotpotqa,0.1111111111111111,5ae01b8855429925eb1afc14,58080,bfloat16,0.5,2.5969999842345715,3371.8281775502833,16,32,1.7951199784874916,2.4377000518143177
1.0,0.11769984848797321,8,2.204400021582842,545.1636363636363,55,1.1527000460773706,hotpotqa,0.1111111111111111,5ae01b8855429925eb1afc14,29984,int8,0.5,2.5969999842345715,3629.105389980762,16,32,1.8218300305306911,2.6517000515013933
1.0,0.05710008554160595,8,2.8184999246150255,264.0,55,755.3548999130726,hotpotqa,0.1111111111111111,5ae01b8855429925eb1afc14,14520,float16_centroid8,0.25,2.5969999842345715,2838.3892900379296,16,8,1.4866600162349641,1.7381999641656876
1.0,0.060399994254112244,8,1.9157000351697206,137.16363636363636,55,777.9117999598384,hotpotqa,0.1111111111111111,5ae01b8855429925eb1afc14,7544,int8_centroid8,0.25,2.5969999842345715,4176.019133022171,16,8,1.6725449939258397,2.4773001205176115
0.0,0.058999983593821526,8,1.9590998999774456,2080.0,42,0.05489983595907688,hotpotqa,0.0,5a7cfea2554299452d57babe,87360,float32,0.0,2.2011001128703356,4083.507941627735,16,32,1.6442950116470456,1.931800041347742
0.0,0.07329997606575489,8,1.8891000654548407,1056.0,42,0.3315000794827938,hotpotqa,0.0,5a7cfea2554299452d57babe,44352,float16,0.0,2.2011001128703356,4234.820667413313,16,32,1.6488250344991684,2.4214000441133976
0.0,0.14400016516447067,8,2.9895000625401735,1056.0,42,0.2995000686496496,hotpotqa,0.0,5a7cfea2554299452d57babe,44352,bfloat16,0.0,2.2011001128703356,2676.0327254191166,16,32,1.7226599738933146,2.682599937543273
0.0,0.08270004764199257,8,3.224699990823865,545.5238095238095,42,1.3757001142948866,hotpotqa,0.0,5a7cfea2554299452d57babe,22912,int8,0.0,2.2011001128703356,2480.8509389290857,16,32,1.8217099830508232,2.5464999489486217
1.0,0.05659996531903744,8,1.747499918565154,264.0,42,543.8333998899907,hotpotqa,0.16666666666666666,5a7cfea2554299452d57babe,11088,float16_centroid8,0.3333333333333333,2.2011001128703356,4577.96873980325,16,8,1.572880009189248,2.3006999399513006
1.0,0.06069988012313843,8,1.8343999981880188,137.52380952380952,42,555.8397001586854,hotpotqa,0.16666666666666666,5a7cfea2554299452d57babe,5776,int8_centroid8,0.3333333333333333,2.2011001128703356,4361.099001255031,16,8,1.6521000070497394,2.3088001180440187
1.0,0.06410013884305954,8,1.9978999625891447,2080.0,50,0.0591999851167202,hotpotqa,0.25,5a8555ea5542992a431d1b07,104000,float32,0.5,2.3686999920755625,4004.2044896144525,16,32,1.7036349745467305,2.0812000147998333
1.0,0.0575000885874033,8,1.995400059968233,1056.0,50,0.3285000566393137,hotpotqa,0.25,5a8555ea5542992a431d1b07,52800,float16,0.5,2.3686999920755625,4009.221088290115,16,32,1.601445022970438,1.8557999283075333
1.0,0.08079991675913334,8,2.8494999278336763,1056.0,50,0.2975000534206629,hotpotqa,0.25,5a8555ea5542992a431d1b07,52800,bfloat16,0.5,2.3686999920755625,2807.5101605922746,16,32,1.805360009893775,2.5524001102894545
1.0,0.10160007514059544,8,2.059800084680319,545.28,50,1.35679985396564,hotpotqa,0.25,5a8555ea5542992a431d1b07,27264,int8,0.5,2.3686999920755625,3883.872060934302,16,32,1.7524350085295737,2.023500157520175
0.0,0.05889986641705036,8,1.7791998106986284,264.0,50,745.2779999002814,hotpotqa,0.0,5a8555ea5542992a431d1b07,13200,float16_centroid8,0.0,2.3686999920755625,4496.4033561012375,16,8,1.5259049949236214,1.8475002143532038
0.0,0.06050011143088341,8,1.9306999165564775,137.28,50,734.3127999920398,hotpotqa,0.0,5a8555ea5542992a431d1b07,6864,int8_centroid8,0.0,2.3686999920755625,4143.575048300874,16,8,1.672754972241819,1.9839000888168812
0.0,0.0567000824958086,8,1.9227000884711742,2080.0,46,0.0662999227643013,hotpotqa,0.0,5a81711455429938b614233e,95680,float32,0.0,2.3575001396238804,4160.81532838601,16,32,1.6206299886107445,1.8356000073254108
0.0,0.10060006752610207,8,2.075500087812543,1056.0,46,0.3104000352323055,hotpotqa,0.0,5a81711455429938b614233e,48576,float16,0.0,2.3575001396238804,3854.4927301985986,16,32,1.7206250107847154,2.4270000867545605
0.0,0.059399986639618874,8,1.9795999396592379,1056.0,46,0.30259997583925724,hotpotqa,0.0,5a81711455429938b614233e,48576,bfloat16,0.0,2.3575001396238804,4041.220571757087,16,32,1.7556250328198075,2.05060001462698
0.0,0.06409990601241589,8,2.1134999115020037,545.3913043478261,46,1.9499000627547503,hotpotqa,0.0,5a81711455429938b614233e,25088,int8,0.0,2.3575001396238804,3785.190600890364,16,32,1.7484900075942278,1.9610999152064323
0.0,0.06059999577701092,8,1.7438000068068504,264.0,46,630.2845000755042,hotpotqa,0.0,5a81711455429938b614233e,12144,float16_centroid8,0.0,2.3575001396238804,4587.682055724472,16,8,1.511025009676814,1.9175999332219362
0.0,0.16850000247359276,8,2.0872000604867935,137.3913043478261,46,637.8760000225157,hotpotqa,0.0,5a81711455429938b614233e,6320,int8_centroid8,0.0,2.3575001396238804,3832.8860522043947,16,8,1.5913549810647964,1.776800025254488
0.0,0.16830000095069408,8,1.9078999757766724,2080.0,38,0.049900030717253685,hotpotqa,0.0,5a7613c15542994ccc9186bf,79040,float32,0.0,1.9601997919380665,4193.091934362723,16,32,1.5769050572998822,1.8071001395583153
0.0,0.09440002031624317,8,1.754299970343709,1056.0,38,0.32519991509616375,hotpotqa,0.0,5a7613c15542994ccc9186bf,40128,float16,0.0,1.9601997919380665,4560.223528039284,16,32,1.638189994264394,1.8881999421864748
0.0,0.09580003097653389,8,1.8832001369446516,1056.0,38,0.35259989090263844,hotpotqa,0.0,5a7613c15542994ccc9186bf,40128,bfloat16,0.0,1.9601997919380665,4248.0880513206575,16,32,1.7779799760319293,2.669799840077758
0.0,0.14849985018372536,8,1.9076999742537737,545.6842105263158,38,1.3655999209731817,hotpotqa,0.0,5a7613c15542994ccc9186bf,20736,int8,0.0,1.9601997919380665,4193.531534291352,16,32,1.686650002375245,2.0163001026958227
1.0,0.0575000885874033,8,1.70219992287457,264.0,38,536.9873000308871,hotpotqa,0.2,5a7613c15542994ccc9186bf,10032,float16_centroid8,0.3333333333333333,1.9601997919380665,4699.8004714335175,16,8,1.524614985100925,1.7852999735623598
1.0,0.062000006437301636,8,1.7714998684823513,137.68421052631578,38,530.5728998500854,hotpotqa,0.2,5a7613c15542994ccc9186bf,5232,int8_centroid8,0.3333333333333333,1.9601997919380665,4515.947272891203,16,8,1.7185299890115857,2.4039000272750854
0.0,0.057900091633200645,8,2.113000024110079,2080.0,62,0.05829986184835434,hotpotqa,0.0,5adf8ad25542993344016ce7,128960,float32,0.0,3.20759997703135,3786.086090258952,16,32,1.7140899901278317,2.522099995985627
0.0,0.05850009620189667,8,2.6016999036073685,1056.0,62,0.40549994446337223,hotpotqa,0.0,5adf8ad25542993344016ce7,65472,float16,0.0,3.20759997703135,3074.912671099252,16,32,1.6397799947299063,1.875600079074502
0.0,0.05679996684193611,8,2.263000002130866,1056.0,62,0.35630003549158573,hotpotqa,0.0,5adf8ad25542993344016ce7,65472,bfloat16,0.0,3.20759997703135,3535.1303546032304,16,32,1.759279950056225,2.0846999250352383
0.0,0.060399994254112244,8,2.2456999868154526,545.0322580645161,62,1.3828000519424677,hotpotqa,0.0,5adf8ad25542993344016ce7,33792,int8,0.0,3.20759997703135,3562.3636491820603,16,32,1.8032500287517905,2.2056999150663614
0.0,0.059900106862187386,8,1.9950000569224358,264.0,62,870.5563000403345,hotpotqa,0.0,5adf8ad25542993344016ce7,16368,float16_centroid8,0.0,3.20759997703135,4010.0249482404074,16,8,1.4893950312398374,1.7991999629884958
0.0,0.06189988926053047,8,2.05060001462698,137.03225806451613,62,870.0020001269877,hotpotqa,0.0,5adf8ad25542993344016ce7,8496,int8_centroid8,0.0,3.20759997703135,3901.297153484739,16,8,1.702949998434633,2.3648999631404877
0.0,0.05979998968541622,8,1.9868998788297176,2080.0,48,0.12740003876388073,hotpotqa,0.0,5ac322c95542995ef918c117,99840,float32,0.0,2.5234001222997904,4026.372987003247,16,32,1.6985499998554587,2.3314999416470528
0.0,0.05730008706450462,8,2.2864998318254948,1056.0,48,0.2908001188188791,hotpotqa,0.0,5ac322c95542995ef918c117,50688,float16,0.0,2.5234001222997904,3498.7975457723796,16,32,1.6225350205786526,1.9549999851733446
0.0,0.05559995770454407,8,1.9771999213844538,1056.0,48,0.327700050547719,hotpotqa,0.0,5ac322c95542995ef918c117,50688,bfloat16,0.0,2.5234001222997904,4046.1259953916674,16,32,1.7529300064779818,2.157700015231967
0.0,0.0795999076217413,8,2.0505001302808523,545.3333333333334,48,1.6350001096725464,hotpotqa,0.0,5ac322c95542995ef918c117,26176,int8,0.0,2.5234001222997904,3901.4871942018644,16,32,1.7317050020210445,2.0588000770658255
0.0,0.05769985727965832,8,1.6564999241381884,264.0,48,679.9709999468178,hotpotqa,0.0,5ac322c95542995ef918c117,12672,float16_centroid8,0.0,2.5234001222997904,4829.459925367691,16,8,1.5047099790535867,1.8145001959055662
0.0,0.059900106862187386,8,1.8474000971764326,137.33333333333334,48,684.5911000855267,hotpotqa,0.0,5ac322c95542995ef918c117,6592,int8_centroid8,0.0,2.5234001222997904,4330.410078589475,16,8,1.6611100174486637,2.015399979427457
1.0,0.059399986639618874,8,1.9805000629276037,2080.0,47,0.05160016007721424,hotpotqa,0.16666666666666666,5ae34a225542992e3233c370,97760,float32,0.5,2.288299845531583,4039.3838655951795,16,32,1.5958799864165485,1.894799992442131
1.0,0.05570007488131523,8,2.7364999987185,1056.0,47,0.29939995147287846,hotpotqa,0.16666666666666666,5ae34a225542992e3233c370,49632,float16,0.5,2.288299845531583,2923.4423547401393,16,32,1.553679967764765,1.855999929830432
1.0,0.13049994595348835,8,3.023300087079406,1056.0,47,0.29859994538128376,hotpotqa,0.16666666666666666,5ae34a225542992e3233c370,49632,bfloat16,0.5,2.288299845531583,2646.1150959474317,16,32,1.8981850589625537,2.7028999757021666
1.0,0.07449998520314693,8,1.9881001207977533,545.3617021276596,47,1.4627000782638788,hotpotqa,0.16666666666666666,5ae34a225542992e3233c370,25632,int8,0.5,2.288299845531583,4023.9422131265133,16,32,2.0194999990053475,2.7660999912768602
0.0,0.06289989687502384,8,1.7736998852342367,264.0,47,642.2073999419808,hotpotqa,0.0,5ae34a225542992e3233c370,12408,float16_centroid8,0.0,2.288299845531583,4510.34589707013,16,8,1.4662950183264911,1.7173001542687416
0.0,0.06280001252889633,8,1.8348000012338161,137.36170212765958,47,651.924500009045,hotpotqa,0.0,5ae34a225542992e3233c370,6456,int8_centroid8,0.0,2.288299845531583,4360.148242108338,16,8,1.611844974104315,1.9478998146951199
0.0,0.09999983012676239,8,2.2523999214172363,2080.0,67,0.05170004442334175,hotpotqa,0.0,5ac324ad5542995ef918c127,139360,float32,0.0,3.4201000817120075,3551.767128000212,16,32,1.6474250354804099,1.8418000545352697
0.0,0.1251001376658678,8,3.036299953237176,1056.0,67,0.43509993702173233,hotpotqa,0.0,5ac324ad5542995ef918c127,70752,float16,0.0,3.4201000817120075,2634.785799561975,16,32,1.618610043078661,1.8760000821202993
0.0,0.056099845096468925,8,2.268899930641055,1056.0,67,0.3567000385373831,hotpotqa,0.0,5ac324ad5542995ef918c127,70752,bfloat16,0.0,3.4201000817120075,3525.937786837377,16,32,1.814799988642335,2.022800035774708
0.0,0.06189988926053047,8,3.039600094780326,544.955223880597,67,1.3917000032961369,hotpotqa,0.0,5ac324ad5542995ef918c127,36512,int8,0.0,3.4201000817120075,2631.9251712545315,16,32,1.8159449915401638,2.083499915897846
0.0,0.08019991219043732,8,2.1414998918771744,264.0,67,887.6534998416901,hotpotqa,0.0,5ac324ad5542995ef918c127,17688,float16_centroid8,0.0,3.4201000817120075,3735.699464821098,16,8,1.5680849784985185,1.9179999362677336
0.0,0.06050011143088341,8,2.0381000358611345,136.955223880597,67,900.9012999013066,hotpotqa,0.0,5ac324ad5542995ef918c127,9176,int8_centroid8,0.0,3.4201000817120075,3925.224404708797,16,8,1.6224750084802508,1.8458999693393707
0.0,0.10409997776150703,8,2.0316001027822495,2080.0,30,0.054200179874897,hotpotqa,0.0,5a7c9d2e55429935c91b5261,62400,float32,0.0,1.5668000560253859,3937.782828935727,16,32,1.5129599953070283,1.7094998620450497
0.0,0.05789985880255699,8,1.9121000077575445,1056.0,30,0.43599982745945454,hotpotqa,0.0,5a7c9d2e55429935c91b5261,31680,float16,0.0,1.5668000560253859,4183.881579176483,16,32,1.5410650055855513,1.7800999339669943
0.0,0.05879998207092285,8,1.7858999781310558,1056.0,30,0.3162999637424946,hotpotqa,0.0,5a7c9d2e55429935c91b5261,31680,bfloat16,0.0,1.5668000560253859,4479.534183304039,16,32,1.6374099999666214,1.8674000166356564
0.0,0.13580010272562504,8,1.7748998943716288,546.1333333333333,30,1.2713000178337097,hotpotqa,0.0,5a7c9d2e55429935c91b5261,16384,int8,0.0,1.5668000560253859,4507.296453940156,16,32,1.61755500594154,1.9252998754382133
1.0,0.059300102293491364,8,2.5683999992907047,264.0,30,406.64239996112883,hotpotqa,0.2,5a7c9d2e55429935c91b5261,7920,float16_centroid8,1.0,1.5668000560253859,3114.779630201409,16,8,1.5003849868662655,2.207400044426322
1.0,0.07180008105933666,8,1.638100016862154,138.13333333333333,30,413.67859998717904,hotpotqa,0.2,5a7c9d2e55429935c91b5261,4144,int8_centroid8,1.0,1.5668000560253859,4883.706683139116,16,8,1.5911200200207531,1.8746000714600086
0.0,0.07589999586343765,8,1.7852999735623598,2080.0,37,0.09809993207454681,hotpotqa,0.0,5a739d8c55429905862fe073,76960,float32,0.0,1.9952000584453344,4481.039667545015,16,32,1.5816150116734207,1.87740009278059
0.0,0.0754001084715128,8,1.8857000395655632,1056.0,37,0.29470003210008144,hotpotqa,0.0,5a739d8c55429905862fe073,39072,float16,0.0,1.9952000584453344,4242.456293230539,16,32,1.560614991467446,1.77169987000525
0.0,0.05569984205067158,8,1.8713001627475023,1056.0,37,0.3054998815059662,hotpotqa,0.0,5a739d8c55429905862fe073,39072,bfloat16,0.0,1.9952000584453344,4275.102497855901,16,32,1.7103950143791735,2.373300027102232
0.0,0.06340001709759235,8,2.1772999316453934,545.7297297297297,37,1.4550001360476017,hotpotqa,0.0,5a739d8c55429905862fe073,20192,int8,0.0,1.9952000584453344,3674.2755941549913,16,32,1.625989971216768,1.8101001624017954
0.0,0.05879998207092285,8,1.6012000851333141,264.0,37,506.5383999608457,hotpotqa,0.0,5a739d8c55429905862fe073,9768,float16_centroid8,0.0,1.9952000584453344,4996.252544749227,16,8,1.5045099658891559,1.7351999413222075
0.0,0.06359978578984737,8,1.796499826014042,137.72972972972974,37,481.0748000163585,hotpotqa,0.0,5a739d8c55429905862fe073,5096,int8_centroid8,0.0,1.9952000584453344,4453.103687602289,16,8,1.5733350184746087,1.917900051921606
1.0,0.05979998968541622,8,1.9422001205384731,2080.0,48,0.07389998063445091,hotpotqa,0.16666666666666666,5ae518655542993aec5ec139,99840,float32,0.5,2.383999992161989,4119.0400079792025,16,32,1.6847949824295938,2.0625998731702566
1.0,0.1292000524699688,8,2.029099967330694,1056.0,48,0.31020003370940685,hotpotqa,0.16666666666666666,5ae518655542993aec5ec139,50688,float16,1.0,2.383999992161989,3942.6347290932626,16,32,1.6385250026360154,1.973200123757124
1.0,0.10069995187222958,8,2.0541001576930285,1056.0,48,0.2967999316751957,hotpotqa,0.16666666666666666,5ae518655542993aec5ec139,50688,bfloat16,0.5,2.383999992161989,3894.6494259485603,16,32,1.8161299987696111,2.480899915099144
1.0,0.05889986641705036,8,1.9962999504059553,545.3333333333334,48,1.4853999018669128,hotpotqa,0.16666666666666666,5ae518655542993aec5ec139,26176,int8,0.5,2.383999992161989,4007.4138149295495,16,32,1.742185011971742,2.0105999428778887
1.0,0.059900106862187386,8,2.652999944984913,264.0,48,654.1684998665005,hotpotqa,0.16666666666666666,5ae518655542993aec5ec139,12672,float16_centroid8,1.0,2.383999992161989,3015.4542653205726,16,8,1.5438699861988425,1.7605999018996954
1.0,0.061400001868605614,8,2.109199995175004,137.33333333333334,48,648.2042998541147,hotpotqa,0.16666666666666666,5ae518655542993aec5ec139,6592,int8_centroid8,1.0,2.383999992161989,3792.907272094046,16,8,1.6232550027780235,1.9791999366134405
0.0,0.05850009620189667,8,1.9714001100510359,2080.0,36,0.05039991810917854,hotpotqa,0.0,5abba3b1554299642a094aed,74880,float32,0.0,1.8776000943034887,4058.0295999845994,16,32,1.6286350204609334,1.9165999256074429
0.0,0.11030002497136593,8,1.8947001080960035,1056.0,36,0.2921998966485262,hotpotqa,0.0,5abba3b1554299642a094aed,38016,float16,0.0,1.8776000943034887,4222.304081694096,16,32,1.6053800005465746,1.931200036779046
0.0,0.056999968364834785,8,1.8980000168085098,1056.0,36,0.2967999316751957,hotpotqa,0.0,5abba3b1554299642a094aed,38016,bfloat16,0.0,1.8776000943034887,4214.963081745391,16,32,1.8097449908964336,2.67699989490211
0.0,0.062499893829226494,8,2.030499977990985,545.7777777777778,36,1.4078000094741583,hotpotqa,0.0,5abba3b1554299642a094aed,19648,int8,0.0,1.8776000943034887,3939.9163194846974,16,32,1.6815900104120374,1.9597001373767853
0.0,0.10269996710121632,8,1.9426997750997543,264.0,36,467.0367001090199,hotpotqa,0.0,5abba3b1554299642a094aed,9504,float16_centroid8,0.0,1.8776000943034887,4117.980607471483,16,8,1.4797099982388318,1.8017999827861786
0.0,0.06340001709759235,8,2.1333999466151,137.77777777777777,36,455.04970010370016,hotpotqa,0.0,5abba3b1554299642a094aed,4960,int8_centroid8,0.0,1.8776000943034887,3749.882909996777,16,8,1.6238100128248334,1.8374999053776264
1.0,0.07810001261532307,8,2.120399847626686,2080.0,56,0.0513000413775444,hotpotqa,0.14285714285714285,5a84b9c95542997b5ce3ff35,116480,float32,0.3333333333333333,3.0692999716848135,3772.873313943223,16,32,1.6609150217846036,1.9211000762879848
1.0,0.054900068789720535,8,2.122499980032444,1056.0,56,0.40909997187554836,hotpotqa,0.14285714285714285,5a84b9c95542997b5ce3ff35,59136,float16,0.3333333333333333,3.0692999716848135,3769.1402003583125,16,32,1.7479049623943865,1.9923998042941093
1.0,0.07429998368024826,8,2.1481001749634743,1056.0,56,0.33599999733269215,hotpotqa,0.14285714285714285,5a84b9c95542997b5ce3ff35,59136,bfloat16,0.3333333333333333,3.0692999716848135,3724.221101623452,16,32,1.7671499983407557,1.9702999852597713
1.0,0.05969987250864506,8,2.1699999924749136,545.1428571428571,56,1.5141998883336782,hotpotqa,0.14285714285714285,5a84b9c95542997b5ce3ff35,30528,int8,0.3333333333333333,3.0692999716848135,3686.63595748491,16,32,1.8529849941842258,2.095900010317564
0.0,0.08999998681247234,8,1.878199866041541,264.0,56,719.8976001236588,hotpotqa,0.0,5a84b9c95542997b5ce3ff35,14784,float16_centroid8,0.0,3.0692999716848135,4259.397599074826,16,8,1.764590002130717,2.779200207442045
0.0,0.0621001236140728,8,1.9985998515039682,137.14285714285714,56,724.5740001089871,hotpotqa,0.0,5a84b9c95542997b5ce3ff35,7680,int8_centroid8,0.0,3.0692999716848135,4002.8022587812725,16,8,1.6664449824020267,1.852099783718586
0.0,0.058999983593821526,8,1.9289001356810331,2080.0,36,0.09829993359744549,hotpotqa,0.0,5ae2661d554299495565da60,74880,float32,0.0,1.9343001767992973,4147.441255259933,16,32,1.5783699927851558,1.8389001488685608
0.0,0.10910001583397388,8,1.997699961066246,1056.0,36,0.34009991213679314,hotpotqa,0.0,5ae2661d554299495565da60,38016,float16,0.0,1.9343001767992973,4004.605374137418,16,32,1.5824150061234832,1.9646999426186085
0.0,0.05610007792711258,8,1.9186001736670732,1056.0,36,0.30259997583925724,hotpotqa,0.0,5ae2661d554299495565da60,38016,bfloat16,0.0,1.9343001767992973,4169.706700645909,16,32,1.6405249945819378,1.8907999619841576
0.0,0.05869986489415169,8,1.8941001035273075,545.7777777777778,36,1.3023000210523605,hotpotqa,0.0,5ae2661d554299495565da60,19648,int8,0.0,1.9343001767992973,4223.6416043174895,16,32,1.6859450028277934,2.075099851936102
1.0,0.09729992598295212,8,2.5759998243302107,264.0,36,449.1785999853164,hotpotqa,0.25,5ae2661d554299495565da60,9504,float16_centroid8,0.25,1.9343001767992973,3105.5902738968903,16,8,1.5023249899968505,2.1698998752981424
1.0,0.062000006437301636,8,1.6900000628083944,137.77777777777777,36,456.22000005096197,hotpotqa,0.25,5ae2661d554299495565da60,4960,int8_centroid8,0.25,1.9343001767992973,4733.727634723176,16,8,1.5107249841094017,1.591299893334508
1.0,0.05929986946284771,8,2.030499977990985,2080.0,57,0.06909994408488274,hotpotqa,0.3333333333333333,5a750d315542996c70cfae84,118560,float32,0.5,3.0182001646608114,3939.9163194846974,16,32,1.653169991914183,1.9235999789088964
1.0,0.11699995957314968,8,2.409999957308173,1056.0,57,0.32439990900456905,hotpotqa,0.3333333333333333,5a750d315542996c70cfae84,60192,float16,0.5,3.0182001646608114,3319.5021334919543,16,32,1.704914984293282,1.8887999467551708
1.0,0.05529983900487423,8,2.1246999967843294,1056.0,57,0.31180004589259624,hotpotqa,0.3333333333333333,5a750d315542996c70cfae84,60192,bfloat16,0.5,3.0182001646608114,3765.2374509849687,16,32,1.7875850084237754,1.972300000488758
1.0,0.1697998959571123,8,2.4025999009609222,545.1228070175439,57,1.3570000883191824,hotpotqa,0.3333333333333333,5a750d315542996c70cfae84,31072,int8,0.5,3.0182001646608114,3329.726267282535,16,32,1.7449899576604366,1.989099895581603
1.0,0.056900084018707275,8,1.9666999578475952,264.0,57,733.5328001063317,hotpotqa,0.6666666666666666,5a750d315542996c70cfae84,15048,float16_centroid8,0.5,3.0182001646608114,4067.7277528166505,16,8,1.5926549793221056,1.894199987873435
1.0,0.07019983604550362,8,2.2372999228537083,137.12280701754386,57,737.4892998486757,hotpotqa,0.6666666666666666,5a750d315542996c70cfae84,7816,int8_centroid8,0.5,3.0182001646608114,3575.7387368055174,16,8,1.661745028104633,1.8946998752653599
1.0,0.07930002175271511,8,1.9176998175680637,2080.0,37,0.13609998859465122,hotpotqa,0.16666666666666666,5ab6bb575542995eadef0088,76960,float32,0.25,2.08320003002882,4171.6643693199185,16,32,1.6415299964137375,2.30959989130497
1.0,0.09789993055164814,8,1.8261000514030457,1056.0,37,0.34239981323480606,hotpotqa,0.16666666666666666,5ab6bb575542995eadef0088,39072,float16,0.25,2.08320003002882,4380.92096533997,16,32,1.5784700051881373,1.842099940404296
1.0,0.07139984518289566,8,2.651900053024292,1056.0,37,0.29230001382529736,hotpotqa,0.16666666666666666,5ab6bb575542995eadef0088,39072,bfloat16,0.25,2.08320003002882,3016.70494364092,16,32,1.7208349891006947,2.0175001118332148
1.0,0.08319993503391743,8,1.933499937877059,545.7297297297297,37,1.3055999297648668,hotpotqa,0.16666666666666666,5ab6bb575542995eadef0088,20192,int8,0.25,2.08320003002882,4137.574479978431,16,32,1.6605649958364666,1.8657001201063395
0.0,0.11969986371695995,8,1.6779000870883465,264.0,37,498.2562998775393,hotpotqa,0.0,5ab6bb575542995eadef0088,9768,float16_centroid8,0.0,2.08320003002882,4767.8643451782455,16,8,1.5620249789208174,1.8809998873621225
0.0,0.08930009789764881,8,1.7587000038474798,137.72972972972974,37,518.0848001036793,hotpotqa,0.0,5ab6bb575542995eadef0088,5096,int8_centroid8,0.0,2.08320003002882,4548.814455278631,16,8,1.6260650008916855,2.4888000916689634
1.0,0.058399979025125504,8,2.4587998632341623,2080.0,29,0.06769993342459202,hotpotqa,0.16666666666666666,5ab2b8fe5542991669774070,60320,float32,0.3333333333333333,1.7560000997036695,3253.6198328388,16,32,1.5291400020942092,1.8398999236524105
1.0,0.07390021346509457,8,1.7405000980943441,1056.0,29,0.31349994242191315,hotpotqa,0.16666666666666666,5ab2b8fe5542991669774070,30624,float16,0.3333333333333333,1.7560000997036695,4596.380091422643,16,32,1.554390019737184,1.7806999385356903
1.0,0.056999968364834785,8,1.764899818226695,1056.0,29,0.7160000968724489,hotpotqa,0.16666666666666666,5ab2b8fe5542991669774070,30624,bfloat16,0.3333333333333333,1.7560000997036695,4532.835188366725,16,32,1.7509649856947362,2.4550999514758587
1.0,0.05979998968541622,8,1.8794999923557043,546.2068965517242,29,1.2622000649571419,hotpotqa,0.16666666666666666,5ab2b8fe5542991669774070,15840,int8,0.3333333333333333,1.7560000997036695,4256.451201137309,16,32,1.6347250319086015,1.9436001311987638
0.0,0.09029987268149853,8,2.374199917539954,264.0,29,374.7280999086797,hotpotqa,0.0,5ab2b8fe5542991669774070,7656,float16_centroid8,0.0,1.7560000997036695,3369.556178019441,16,8,1.4317949884571135,1.5475999098271132
