representation,router_seed,dataset,quality,retrieval_cost,total_cost,oracle_regret,under_allocation,over_allocation,prefill_cost,prefill_latency_seconds,rows
S2_embed_mean,21,hotpotqa,0.7714285714285715,35.495089285714286,35.51804846938776,15.536352040816327,0.22857142857142856,0.7714285714285715,0.02295918367346939,1.4226285740733147e-05,35
S2_embed_mean,21,qasper,0.6333333333333333,13.070833333333333,13.086551339285714,2.6573846726190475,0.2,0.26666666666666666,0.015718005952380952,1.6416000047077735e-05,30
S2_embed_mean,42,hotpotqa,0.8285714285714286,35.75714285714286,35.78010204081633,15.798405612244899,0.17142857142857143,0.8285714285714286,0.02295918367346939,1.4226285740733147e-05,35
S2_embed_mean,42,qasper,0.6333333333333333,15.809895833333334,15.825613839285715,5.396447172619047,0.2,0.3,0.015718005952380952,1.6416000047077735e-05,30
S2_embed_mean,7,hotpotqa,0.8,35.128571428571426,35.151530612244905,15.16983418367347,0.2,0.8,0.02295918367346939,1.4226285740733147e-05,35
S2_embed_mean,7,qasper,0.7,16.370833333333334,16.386551339285713,5.957384672619047,0.13333333333333333,0.36666666666666664,0.015718005952380952,1.6416000047077735e-05,30
S2_embed_mean,87,hotpotqa,0.7428571428571429,33.84285714285714,33.86581632653061,13.884119897959184,0.2571428571428571,0.7428571428571429,0.02295918367346939,1.4226285740733147e-05,35
S2_embed_mean,87,qasper,0.6666666666666666,14.615104166666667,14.630822172619048,4.201655505952381,0.16666666666666666,0.3333333333333333,0.015718005952380952,1.6416000047077735e-05,30
S3_hidden_l4_mean,1,hotpotqa,0.7142857142857143,34.08348214285714,34.17531887755102,14.193622448979593,0.2857142857142857,0.7142857142857143,0.09183673469387756,0.019347309385027205,35
S3_hidden_l4_mean,1,qasper,0.6666666666666666,19.89375,19.956622023809523,9.527455357142857,0.16666666666666666,0.43333333333333335,0.06287202380952381,0.01794491736094157,30
S3_hidden_l4_mean,21,hotpotqa,0.6857142857142857,32.92857142857143,33.02040816326531,13.038711734693878,0.3142857142857143,0.6857142857142857,0.09183673469387756,0.019347309385027205,35
S3_hidden_l4_mean,21,qasper,0.6666666666666666,19.654166666666665,19.71703869047619,9.287872023809523,0.16666666666666666,0.4666666666666667,0.06287202380952381,0.01794491736094157,30
S3_hidden_l4_mean,42,hotpotqa,0.7428571428571429,34.214285714285715,34.30612244897959,14.324426020408161,0.2571428571428571,0.7428571428571429,0.09183673469387756,0.019347309385027205,35
S3_hidden_l4_mean,42,qasper,0.7,20.8828125,20.945684523809522,10.516517857142857,0.13333333333333333,0.43333333333333335,0.06287202380952381,0.01794491736094157,30
S3_hidden_l4_mean,7,hotpotqa,0.7428571428571429,34.214285714285715,34.30612244897959,14.324426020408161,0.2571428571428571,0.7428571428571429,0.09183673469387756,0.019347309385027205,35
S3_hidden_l4_mean,7,qasper,0.6666666666666666,18.666145833333335,18.729017857142857,8.299851190476192,0.16666666666666666,0.4666666666666667,0.06287202380952381,0.01794491736094157,30
S3_hidden_l4_mean,87,hotpotqa,0.6857142857142857,32.92857142857143,33.02040816326531,13.038711734693878,0.3142857142857143,0.6857142857142857,0.09183673469387756,0.019347309385027205,35
S3_hidden_l4_mean,87,qasper,0.6666666666666666,19.8828125,19.945684523809522,9.516517857142857,0.16666666666666666,0.43333333333333335,0.06287202380952381,0.01794491736094157,30
S3_hidden_l7_mean,1,hotpotqa,0.7142857142857143,34.26294642857143,34.42366071428572,14.441964285714286,0.2857142857142857,0.7142857142857143,0.16071428571428573,0.031961695807320736,35
S3_hidden_l7_mean,1,qasper,0.6333333333333333,17.14375,17.253776041666665,6.824609375,0.2,0.4,0.11002604166666667,0.029544645309448243,30
S3_hidden_l7_mean,21,hotpotqa,0.6857142857142857,33.20625,33.36696428571429,13.385267857142857,0.3142857142857143,0.6857142857142857,0.16071428571428573,0.031961695807320736,35
S3_hidden_l7_mean,21,qasper,0.6666666666666666,21.938541666666666,22.048567708333334,11.619401041666666,0.16666666666666666,0.5666666666666667,0.11002604166666667,0.029544645309448243,30
S3_hidden_l7_mean,42,hotpotqa,0.7714285714285715,34.84285714285714,35.003571428571426,15.021875,0.22857142857142856,0.7714285714285715,0.16071428571428573,0.031961695807320736,35
S3_hidden_l7_mean,42,qasper,0.7,18.677083333333332,18.787109375,8.357942708333333,0.13333333333333333,0.4666666666666667,0.11002604166666667,0.029544645309448243,30
S3_hidden_l7_mean,7,hotpotqa,0.7142857142857143,33.72857142857143,33.88928571428571,13.907589285714286,0.2857142857142857,0.7142857142857143,0.16071428571428573,0.031961695807320736,35
S3_hidden_l7_mean,7,qasper,0.7,19.44375,19.553776041666666,9.124609375,0.13333333333333333,0.4666666666666667,0.11002604166666667,0.029544645309448243,30
S3_hidden_l7_mean,87,hotpotqa,0.6857142857142857,31.809375,31.970089285714284,11.988392857142857,0.3142857142857143,0.6571428571428571,0.16071428571428573,0.031961695807320736,35
S3_hidden_l7_mean,87,qasper,0.7,19.44375,19.553776041666666,9.124609375,0.13333333333333333,0.5,0.11002604166666667,0.029544645309448243,30
S4_hidden_l14_last,1,hotpotqa,0.6571428571428571,32.58571428571429,32.90714285714286,12.925446428571428,0.34285714285714286,0.6571428571428571,0.32142857142857145,0.061468813759940004,35
S4_hidden_l14_last,1,qasper,0.6666666666666666,18.398958333333333,18.619010416666665,8.18984375,0.16666666666666666,0.36666666666666664,0.22005208333333334,0.05667878405253092,30
S4_hidden_l14_last,21,hotpotqa,0.6571428571428571,33.120089285714286,33.441517857142856,13.459821428571429,0.34285714285714286,0.6571428571428571,0.32142857142857145,0.061468813759940004,35
S4_hidden_l14_last,21,qasper,0.6666666666666666,18.115104166666665,18.33515625,7.905989583333334,0.16666666666666666,0.36666666666666664,0.22005208333333334,0.05667878405253092,30
S4_hidden_l14_last,42,hotpotqa,0.6285714285714286,31.84285714285714,32.16428571428571,12.182589285714286,0.37142857142857144,0.6285714285714286,0.32142857142857145,0.061468813759940004,35
S4_hidden_l14_last,42,qasper,0.6666666666666666,17.859895833333333,18.079947916666665,7.65078125,0.16666666666666666,0.4,0.22005208333333334,0.05667878405253092,30
S4_hidden_l14_last,7,hotpotqa,0.6857142857142857,32.957142857142856,33.27857142857143,13.296875,0.3142857142857143,0.6857142857142857,0.32142857142857145,0.061468813759940004,35
S4_hidden_l14_last,7,qasper,0.6333333333333333,14.092708333333333,14.312760416666666,3.88359375,0.2,0.26666666666666666,0.22005208333333334,0.05667878405253092,30
S4_hidden_l14_last,87,hotpotqa,0.6285714285714286,31.663392857142856,31.98482142857143,12.003125,0.37142857142857144,0.6285714285714286,0.32142857142857145,0.061468813759940004,35
S4_hidden_l14_last,87,qasper,0.6666666666666666,15.621354166666666,15.84140625,5.412239583333333,0.16666666666666666,0.3333333333333333,0.22005208333333334,0.05667878405253092,30
S4_hidden_l14_mean,1,hotpotqa,0.6285714285714286,32.79732142857143,33.11875,13.137053571428572,0.37142857142857144,0.6285714285714286,0.32142857142857145,0.061468813759940004,35
S4_hidden_l14_mean,1,qasper,0.7,18.677083333333332,18.897135416666668,8.46796875,0.13333333333333333,0.43333333333333335,0.22005208333333334,0.05667878405253092,30
S4_hidden_l14_mean,21,hotpotqa,0.5714285714285714,30.34107142857143,30.6625,10.680803571428571,0.42857142857142855,0.5714285714285714,0.32142857142857145,0.061468813759940004,35
S4_hidden_l14_mean,21,qasper,0.7,21.955208333333335,22.175260416666667,11.74609375,0.13333333333333333,0.5333333333333333,0.22005208333333334,0.05667878405253092,30
S4_hidden_l14_mean,42,hotpotqa,0.6571428571428571,32.79732142857143,33.11875,13.137053571428572,0.34285714285714286,0.6571428571428571,0.32142857142857145,0.061468813759940004,35
S4_hidden_l14_mean,42,qasper,0.7,20.955208333333335,21.175260416666667,10.74609375,0.13333333333333333,0.5333333333333333,0.22005208333333334,0.05667878405253092,30
S4_hidden_l14_mean,7,hotpotqa,0.6857142857142857,32.92857142857143,33.25,13.268303571428572,0.3142857142857143,0.6857142857142857,0.32142857142857145,0.061468813759940004,35
S4_hidden_l14_mean,7,qasper,0.7,18.677083333333332,18.897135416666668,8.46796875,0.13333333333333333,0.43333333333333335,0.22005208333333334,0.05667878405253092,30
S4_hidden_l14_mean,87,hotpotqa,0.6285714285714286,32.128571428571426,32.45,12.46830357142857,0.37142857142857144,0.6285714285714286,0.32142857142857145,0.061468813759940004,35
S4_hidden_l14_mean,87,qasper,0.7,18.677083333333332,18.897135416666668,8.46796875,0.13333333333333333,0.43333333333333335,0.22005208333333334,0.05667878405253092,30
S4_hidden_l18_mean,1,hotpotqa,0.5714285714285714,30.855357142857144,31.268622448979595,11.286926020408163,0.42857142857142855,0.5714285714285714,0.41326530612244894,0.07841772024972098,35
S4_hidden_l18_mean,1,qasper,0.6666666666666666,19.4328125,19.715736607142855,9.286569940476191,0.16666666666666666,0.4666666666666667,0.2829241071428571,0.07219793701171875,30
S4_hidden_l18_mean,21,hotpotqa,0.5428571428571428,29.891964285714284,30.305229591836735,10.323533163265306,0.45714285714285713,0.5428571428571428,0.41326530612244894,0.07841772024972098,35
S4_hidden_l18_mean,21,qasper,0.6333333333333333,18.904166666666665,19.187090773809523,8.757924107142857,0.2,0.4,0.2829241071428571,0.07219793701171875,30
S4_hidden_l18_mean,42,hotpotqa,0.5714285714285714,30.928571428571427,31.341836734693878,11.36014030612245,0.42857142857142855,0.5714285714285714,0.41326530612244894,0.07841772024972098,35
S4_hidden_l18_mean,42,qasper,0.6333333333333333,19.421875,19.704799107142854,9.27563244047619,0.2,0.4666666666666667,0.2829241071428571,0.07219793701171875,30
S4_hidden_l18_mean,7,hotpotqa,0.6857142857142857,32.92857142857143,33.34183673469388,13.36014030612245,0.3142857142857143,0.6857142857142857,0.41326530612244894,0.07841772024972098,35
S4_hidden_l18_mean,7,qasper,0.6666666666666666,17.899479166666666,18.182403273809523,7.753236607142857,0.16666666666666666,0.43333333333333335,0.2829241071428571,0.07219793701171875,30
S4_hidden_l18_mean,87,hotpotqa,0.6285714285714286,31.663392857142856,32.07665816326531,12.094961734693877,0.37142857142857144,0.6285714285714286,0.41326530612244894,0.07841772024972098,35
S4_hidden_l18_mean,87,qasper,0.6666666666666666,23.1828125,23.465736607142855,13.036569940476191,0.16666666666666666,0.5,0.2829241071428571,0.07219793701171875,30
S5_hidden_l28_last,1,hotpotqa,0.5714285714285714,29.385714285714286,30.02857142857143,10.046875,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.12034934561593193,35
S5_hidden_l28_last,1,qasper,0.6666666666666666,16.377083333333335,16.8171875,6.388020833333333,0.16666666666666666,0.36666666666666664,0.4401041666666667,0.11105598958333333,30
S5_hidden_l28_last,21,hotpotqa,0.5428571428571428,28.928571428571427,29.571428571428573,9.589732142857143,0.45714285714285713,0.5428571428571428,0.6428571428571429,0.12034934561593193,35
S5_hidden_l28_last,21,qasper,0.6333333333333333,14.84375,15.283854166666666,4.8546875,0.2,0.3,0.4401041666666667,0.11105598958333333,30
S5_hidden_l28_last,42,hotpotqa,0.5714285714285714,29.3,29.942857142857143,9.961160714285715,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.12034934561593193,35
S5_hidden_l28_last,42,qasper,0.6333333333333333,14.077083333333333,14.5171875,4.088020833333333,0.2,0.26666666666666666,0.4401041666666667,0.11105598958333333,30
S5_hidden_l28_last,7,hotpotqa,0.5714285714285714,29.585714285714285,30.228571428571428,10.246875,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.12034934561593193,35
S5_hidden_l28_last,7,qasper,0.6333333333333333,13.8484375,14.288541666666667,3.859375,0.2,0.3,0.4401041666666667,0.11105598958333333,30
S5_hidden_l28_last,87,hotpotqa,0.5714285714285714,29.3,29.942857142857143,9.961160714285715,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.12034934561593193,35
S5_hidden_l28_last,87,qasper,0.6333333333333333,14.077083333333333,14.5171875,4.088020833333333,0.2,0.26666666666666666,0.4401041666666667,0.11105598958333333,30
S5_hidden_l28_mean,1,hotpotqa,0.5142857142857142,29.65535714285714,30.298214285714284,10.316517857142857,0.4857142857142857,0.5142857142857142,0.6428571428571429,0.12034934561593193,35
S5_hidden_l28_mean,1,qasper,0.6333333333333333,18.366145833333334,18.80625,8.377083333333333,0.2,0.36666666666666664,0.4401041666666667,0.11105598958333333,30
S5_hidden_l28_mean,21,hotpotqa,0.5142857142857142,29.634821428571428,30.27767857142857,10.295982142857143,0.4857142857142857,0.5142857142857142,0.6428571428571429,0.12034934561593193,35
S5_hidden_l28_mean,21,qasper,0.6333333333333333,17.365104166666665,17.805208333333333,7.376041666666667,0.2,0.3333333333333333,0.4401041666666667,0.11105598958333333,30
S5_hidden_l28_mean,42,hotpotqa,0.5714285714285714,31.12857142857143,31.771428571428572,11.789732142857142,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.12034934561593193,35
S5_hidden_l28_mean,42,qasper,0.6333333333333333,18.365104166666665,18.805208333333333,8.376041666666667,0.2,0.36666666666666664,0.4401041666666667,0.11105598958333333,30
S5_hidden_l28_mean,7,hotpotqa,0.5428571428571428,30.47142857142857,31.114285714285714,11.132589285714285,0.45714285714285713,0.5428571428571428,0.6428571428571429,0.12034934561593193,35
S5_hidden_l28_mean,7,qasper,0.6,18.360416666666666,18.800520833333334,8.371354166666666,0.23333333333333334,0.3333333333333333,0.4401041666666667,0.11105598958333333,30
S5_hidden_l28_mean,87,hotpotqa,0.5714285714285714,30.928571428571427,31.571428571428573,11.589732142857143,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.12034934561593193,35
S5_hidden_l28_mean,87,qasper,0.6333333333333333,17.377083333333335,17.8171875,7.388020833333333,0.2,0.3333333333333333,0.4401041666666667,0.11105598958333333,30
S6_native_q_l13_mean,1,hotpotqa,0.6571428571428571,32.56964285714286,32.89107142857143,12.909375,0.34285714285714286,0.6571428571428571,0.32142857142857145,0.061468813759940004,35
S6_native_q_l13_mean,1,qasper,0.6666666666666666,20.148958333333333,20.369010416666665,9.93984375,0.16666666666666666,0.4666666666666667,0.22005208333333334,0.05667878405253092,30
S6_native_q_l13_mean,21,hotpotqa,0.6857142857142857,33.026785714285715,33.348214285714285,13.366517857142858,0.3142857142857143,0.6857142857142857,0.32142857142857145,0.061468813759940004,35
S6_native_q_l13_mean,21,qasper,0.6666666666666666,21.210416666666667,21.43046875,11.001302083333334,0.16666666666666666,0.5,0.22005208333333334,0.05667878405253092,30
S6_native_q_l13_mean,42,hotpotqa,0.6571428571428571,32.92008928571428,33.24151785714286,13.259821428571428,0.34285714285714286,0.6571428571428571,0.32142857142857145,0.061468813759940004,35
S6_native_q_l13_mean,42,qasper,0.7,20.4328125,20.652864583333333,10.223697916666667,0.13333333333333333,0.4666666666666667,0.22005208333333334,0.05667878405253092,30
S6_native_q_l13_mean,7,hotpotqa,0.6571428571428571,32.540625,32.86205357142857,12.880357142857143,0.34285714285714286,0.6571428571428571,0.32142857142857145,0.061468813759940004,35
S6_native_q_l13_mean,7,qasper,0.6666666666666666,19.677083333333332,19.897135416666668,9.46796875,0.16666666666666666,0.43333333333333335,0.22005208333333334,0.05667878405253092,30
S6_native_q_l13_mean,87,hotpotqa,0.7142857142857143,33.385714285714286,33.707142857142856,13.725446428571429,0.2857142857142857,0.7142857142857143,0.32142857142857145,0.061468813759940004,35
S6_native_q_l13_mean,87,qasper,0.7,21.148958333333333,21.369010416666665,10.93984375,0.13333333333333333,0.4666666666666667,0.22005208333333334,0.05667878405253092,30
S6_native_q_l23_mean,1,hotpotqa,0.6285714285714286,32.1375,32.688520408163264,12.706823979591837,0.37142857142857144,0.6285714285714286,0.5510204081632653,0.10353081948416575,35
S6_native_q_l23_mean,1,qasper,0.6666666666666666,17.1484375,17.525669642857146,7.096502976190476,0.16666666666666666,0.36666666666666664,0.3772321428571429,0.09551127497355143,30
S6_native_q_l23_mean,21,hotpotqa,0.5714285714285714,30.369642857142857,30.92066326530612,10.938966836734693,0.42857142857142855,0.5714285714285714,0.5510204081632653,0.10353081948416575,35
S6_native_q_l23_mean,21,qasper,0.6666666666666666,14.84375,15.220982142857142,4.791815476190476,0.16666666666666666,0.3,0.3772321428571429,0.09551127497355143,30
S6_native_q_l23_mean,42,hotpotqa,0.6857142857142857,33.24285714285714,33.79387755102041,13.812181122448981,0.3142857142857143,0.6857142857142857,0.5510204081632653,0.10353081948416575,35
S6_native_q_l23_mean,42,qasper,0.6333333333333333,18.116145833333334,18.493377976190477,8.06421130952381,0.2,0.4,0.3772321428571429,0.09551127497355143,30
S6_native_q_l23_mean,7,hotpotqa,0.6,31.026785714285715,31.577806122448976,11.596109693877551,0.4,0.6,0.5510204081632653,0.10353081948416575,35
S6_native_q_l23_mean,7,qasper,0.6666666666666666,20.89375,21.270982142857143,10.841815476190476,0.16666666666666666,0.43333333333333335,0.3772321428571429,0.09551127497355143,30
S6_native_q_l23_mean,87,hotpotqa,0.6285714285714286,31.949107142857144,32.500127551020405,12.518431122448979,0.37142857142857144,0.6285714285714286,0.5510204081632653,0.10353081948416575,35
S6_native_q_l23_mean,87,qasper,0.6,14.081770833333334,14.459002976190476,4.02983630952381,0.23333333333333334,0.26666666666666666,0.3772321428571429,0.09551127497355143,30
S6_native_q_l27_mean,1,hotpotqa,0.5428571428571428,30.014285714285716,30.65714285714286,10.675446428571428,0.45714285714285713,0.5428571428571428,0.6428571428571429,0.12034934561593193,35
S6_native_q_l27_mean,1,qasper,0.6,15.077083333333333,15.5171875,5.088020833333333,0.23333333333333334,0.26666666666666666,0.4401041666666667,0.11105598958333333,30
S6_native_q_l27_mean,21,hotpotqa,0.5142857142857142,29.37767857142857,30.020535714285714,10.038839285714285,0.4857142857142857,0.5142857142857142,0.6428571428571429,0.12034934561593193,35
S6_native_q_l27_mean,21,qasper,0.6333333333333333,15.088020833333333,15.528125,5.098958333333333,0.2,0.26666666666666666,0.4401041666666667,0.11105598958333333,30
S6_native_q_l27_mean,42,hotpotqa,0.5714285714285714,30.928571428571427,31.571428571428573,11.589732142857143,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.12034934561593193,35
S6_native_q_l27_mean,42,qasper,0.6333333333333333,17.59375,18.033854166666668,7.6046875,0.2,0.3333333333333333,0.4401041666666667,0.11105598958333333,30
S6_native_q_l27_mean,7,hotpotqa,0.5142857142857142,29.834821428571427,30.477678571428573,10.495982142857143,0.4857142857142857,0.5142857142857142,0.6428571428571429,0.12034934561593193,35
S6_native_q_l27_mean,7,qasper,0.6333333333333333,15.077083333333333,15.5171875,5.088020833333333,0.2,0.26666666666666666,0.4401041666666667,0.11105598958333333,30
S6_native_q_l27_mean,87,hotpotqa,0.4857142857142857,29.198214285714286,29.84107142857143,9.859375,0.5142857142857142,0.4857142857142857,0.6428571428571429,0.12034934561593193,35
S6_native_q_l27_mean,87,qasper,0.6666666666666666,15.610416666666667,16.050520833333334,5.621354166666666,0.16666666666666666,0.3333333333333333,0.4401041666666667,0.11105598958333333,30
S6_native_q_l3_mean,1,hotpotqa,0.7714285714285715,33.98571428571429,34.077551020408166,14.095854591836735,0.22857142857142856,0.7714285714285715,0.09183673469387756,0.019347309385027205,35
S6_native_q_l3_mean,1,qasper,0.7,20.4328125,20.495684523809523,10.066517857142857,0.13333333333333333,0.5,0.06287202380952381,0.01794491736094157,30
S6_native_q_l3_mean,21,hotpotqa,0.7142857142857143,32.871428571428574,32.96326530612245,12.981568877551021,0.2857142857142857,0.7142857142857143,0.09183673469387756,0.019347309385027205,35
S6_native_q_l3_mean,21,qasper,0.7,18.4375,18.500372023809522,8.071205357142857,0.13333333333333333,0.4666666666666667,0.06287202380952381,0.01794491736094157,30
S6_native_q_l3_mean,42,hotpotqa,0.8,35.3,35.39183673469388,15.410140306122448,0.2,0.8,0.09183673469387756,0.019347309385027205,35
S6_native_q_l3_mean,42,qasper,0.7,19.649479166666666,19.712351190476188,9.283184523809524,0.13333333333333333,0.4666666666666667,0.06287202380952381,0.01794491736094157,30
S6_native_q_l3_mean,7,hotpotqa,0.7142857142857143,33.58571428571429,33.67755102040817,13.695854591836733,0.2857142857142857,0.7142857142857143,0.09183673469387756,0.019347309385027205,35
S6_native_q_l3_mean,7,qasper,0.7,19.4328125,19.495684523809523,9.066517857142857,0.13333333333333333,0.5,0.06287202380952381,0.01794491736094157,30
S6_native_q_l3_mean,87,hotpotqa,0.8,35.27142857142857,35.36326530612245,15.381568877551018,0.2,0.8,0.09183673469387756,0.019347309385027205,35
S6_native_q_l3_mean,87,qasper,0.7,19.421875,19.484747023809522,9.055580357142857,0.13333333333333333,0.5,0.06287202380952381,0.01794491736094157,30
S7_native_k_l13_mean,1,hotpotqa,0.5714285714285714,30.74910714285714,31.070535714285715,11.088839285714286,0.42857142857142855,0.5714285714285714,0.32142857142857145,0.061468813759940004,35
S7_native_k_l13_mean,1,qasper,0.7,23.971354166666668,24.19140625,13.762239583333333,0.13333333333333333,0.6333333333333333,0.22005208333333334,0.05667878405253092,30
S7_native_k_l13_mean,21,hotpotqa,0.5428571428571428,29.9125,30.23392857142857,10.252232142857142,0.45714285714285713,0.5428571428571428,0.32142857142857145,0.061468813759940004,35
S7_native_k_l13_mean,21,qasper,0.7333333333333333,24.738020833333334,24.958072916666666,14.52890625,0.1,0.6333333333333333,0.22005208333333334,0.05667878405253092,30
S7_native_k_l13_mean,42,hotpotqa,0.6285714285714286,32.042857142857144,32.364285714285714,12.382589285714285,0.37142857142857144,0.6285714285714286,0.32142857142857145,0.061468813759940004,35
S7_native_k_l13_mean,42,qasper,0.7333333333333333,23.19375,23.413802083333334,12.984635416666666,0.1,0.6,0.22005208333333334,0.05667878405253092,30
S7_native_k_l13_mean,7,hotpotqa,0.6,31.385714285714286,31.707142857142856,11.725446428571429,0.4,0.6,0.32142857142857145,0.061468813759940004,35
S7_native_k_l13_mean,7,qasper,0.7333333333333333,23.215625,23.435677083333335,13.006510416666666,0.1,0.6,0.22005208333333334,0.05667878405253092,30
S7_native_k_l13_mean,87,hotpotqa,0.6285714285714286,31.84285714285714,32.16428571428571,12.182589285714286,0.37142857142857144,0.6285714285714286,0.32142857142857145,0.061468813759940004,35
S7_native_k_l13_mean,87,qasper,0.7333333333333333,21.7328125,21.952864583333334,11.523697916666666,0.1,0.5666666666666667,0.22005208333333334,0.05667878405253092,30
S7_native_k_l23_mean,1,hotpotqa,0.5714285714285714,30.855357142857144,31.406377551020405,11.424681122448979,0.42857142857142855,0.5714285714285714,0.5510204081632653,0.10353081948416575,35
S7_native_k_l23_mean,1,qasper,0.6666666666666666,19.665104166666666,20.04233630952381,9.613169642857143,0.16666666666666666,0.43333333333333335,0.3772321428571429,0.09551127497355143,30
S7_native_k_l23_mean,21,hotpotqa,0.5714285714285714,30.369642857142857,30.92066326530612,10.938966836734693,0.42857142857142855,0.5714285714285714,0.5510204081632653,0.10353081948416575,35
