variant,quality,cost,oracle_regret,under_allocation,over_allocation,invalid_repair_rate,rows
R0_profile,0.6307692307692307,24.289423076923075,8.716586538461538,0.2923076923076923,0.5230769230769231,0.0,325
R1_conservative,0.56,17.97182692307692,2.398990384615385,0.3630769230769231,0.42153846153846153,0.021538461538461538,325
R1_factorized,0.5384615384615384,16.13293269230769,0.5600961538461539,0.38461538461538464,0.37846153846153846,0.015384615384615385,325
R2_conservative,0.5476923076923077,18.056875,2.4840384615384616,0.37538461538461537,0.4,0.015384615384615385,325
R2_query_hash,0.5046153846153846,16.554903846153845,0.9820673076923077,0.41846153846153844,0.3353846153846154,0.012307692307692308,325
R3A_factorized,0.48615384615384616,17.178221153846152,1.6053846153846154,0.4369230769230769,0.3353846153846154,0.009230769230769232,325
