active_kv_bytes,all_evidence_recall,any_evidence_recall,best_evidence_rank,candidate_chunks,candidate_gists,center_policy,chunks_materialized,cpu_to_gpu_selected_kv_bytes,dataset,detail_kv_bytes,example_id,example_offset,extra_routing_cache_fraction,gist_count,gist_mode,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_actual_gists_per_chunk,mean_selected_normalized_position,median_selected_normalized_position,mrr,native_token_max_rank_correlation,native_token_max_score_correlation,native_token_mean_rank_correlation,native_token_mean_score_correlation,packed_index_build_seconds,prompt_tokens,query_cosine_to_last,query_decay_lambda,query_half_life,query_pool_tokens,query_strategy,query_strategy_kind,query_vector_norm,query_window,question_span_available,question_tokens,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_gist_bytes,routing_representation,score_position_correlation,seed,selected_chunks,selected_fraction,source_tokens,split,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds,winning_gist_evidence_recall
524288,1.0,1.0,6,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5502645502645502,0.5079365079365079,0.16666666666666666,0.14800200169238395,0.17441627023349657,0.024342800128150273,-0.020647098310500114,0.0253400000219699,39,0.44127899408340454,0.9170040432046712,8.0,20,question_exp_h8.0,question_exponential,267.7791748046875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.08359498590598252,20260811,8,0.13333333333333333,1890,validation_refine,1.0,8,3.607999999076128e-05,0.0020925000018905847,0.0
524288,1.0,1.0,6,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5195767195767196,0.45714285714285713,0.16666666666666666,0.14800200169238395,0.17441627023349657,0.024342800128150273,-0.020647098310500114,0.0253400000219699,39,0.44127899408340454,0.9170040432046712,8.0,20,question_exp_h8.0,question_exponential,267.7791748046875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.08359498590598252,20260811,16,0.26666666666666666,1890,validation_refine,1.0,16,5.858400021679699e-05,0.0018502599967177957,0.0
393216,0.0,0.0,6,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.5276895943562611,0.5502645502645502,0.16666666666666666,0.17661688128757627,0.2019860469295431,0.04073636689232014,-0.017404864364421724,0.0253400000219699,39,0.43102356791496277,0.9576032806985737,16.0,20,question_exp_h16.0,question_exponential,270.296875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.10304633719154477,20260811,3,0.05,1890,validation_refine,0.0,3,4.517999943345785e-05,0.0017119600030127912,0.0
524288,0.0,1.0,6,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.44656084656084655,0.40634920634920635,0.16666666666666666,0.17661688128757627,0.2019860469295431,0.04073636689232014,-0.017404864364421724,0.0253400000219699,39,0.43102356791496277,0.9576032806985737,16.0,20,question_exp_h16.0,question_exponential,270.296875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.10304633719154477,20260811,8,0.13333333333333333,1890,validation_refine,0.5,8,4.2431999463588e-05,0.002068999997572973,0.0
524288,1.0,1.0,6,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5195767195767196,0.45714285714285713,0.16666666666666666,0.17661688128757627,0.2019860469295431,0.04073636689232014,-0.017404864364421724,0.0253400000219699,39,0.43102356791496277,0.9576032806985737,16.0,20,question_exp_h16.0,question_exponential,270.296875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.10304633719154477,20260811,16,0.26666666666666666,1890,validation_refine,1.0,16,7.47479998972267e-05,0.0017284800007473678,0.0
270336,0.0,0.0,16,60,60,exact,3,270336,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,66,1.0,0.683068783068783,0.7873015873015873,0.0625,-0.1809214185299139,-0.22095572943486666,-0.08113815728879566,-0.04098452356796348,0.0253400000219699,39,0.6643898487091064,0.7071067811865476,2.0,8,exp_w8_h2.0,exponential,290.8974304199219,8,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.2211019160661875,20260811,3,0.05,1890,validation_refine,0.0,3,5.5836000246927145e-05,0.0017600599967408925,0.0
401408,0.0,0.0,16,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,98,1.0,0.6953042328042328,0.7957671957671957,0.0625,-0.1809214185299139,-0.22095572943486666,-0.08113815728879566,-0.04098452356796348,0.0253400000219699,39,0.6643898487091064,0.7071067811865476,2.0,8,exp_w8_h2.0,exponential,290.8974304199219,8,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.2211019160661875,20260811,8,0.13333333333333333,1890,validation_refine,0.0,8,4.684000043198466e-05,0.0021655999997165056,0.0
401408,0.0,1.0,16,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,98,1.0,0.5434193121693122,0.6010582010582011,0.0625,-0.1809214185299139,-0.22095572943486666,-0.08113815728879566,-0.04098452356796348,0.0253400000219699,39,0.6643898487091064,0.7071067811865476,2.0,8,exp_w8_h2.0,exponential,290.8974304199219,8,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.2211019160661875,20260811,16,0.26666666666666666,1890,validation_refine,0.5,16,4.635600023902953e-05,0.0017538600019179284,0.0
270336,0.0,0.0,14,60,60,exact,3,270336,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,66,1.0,0.9144620811287477,0.9566137566137566,0.07142857142857142,-0.22670816091443735,-0.24404991865726847,-0.05868459809428749,-0.024795047384418383,0.0253400000219699,39,0.5519766807556152,0.8408964152537145,4.0,8,exp_w8_h4.0,exponential,305.8205261230469,8,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.2403015610986846,20260811,3,0.05,1890,validation_refine,0.0,3,6.09679997432977e-05,0.0018236599978990852,0.0
401408,0.0,0.0,14,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,98,1.0,0.7439814814814815,0.8804232804232803,0.07142857142857142,-0.22670816091443735,-0.24404991865726847,-0.05868459809428749,-0.024795047384418383,0.0253400000219699,39,0.5519766807556152,0.8408964152537145,4.0,8,exp_w8_h4.0,exponential,305.8205261230469,8,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.2403015610986846,20260811,8,0.13333333333333333,1890,validation_refine,0.0,8,3.332399995997548e-05,0.0016244200000073762,0.0
401408,0.0,1.0,14,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,98,1.0,0.5836309523809524,0.6433862433862434,0.07142857142857142,-0.22670816091443735,-0.24404991865726847,-0.05868459809428749,-0.024795047384418383,0.0253400000219699,39,0.5519766807556152,0.8408964152537145,4.0,8,exp_w8_h4.0,exponential,305.8205261230469,8,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.2403015610986846,20260811,16,0.26666666666666666,1890,validation_refine,0.5,16,6.937199970707297e-05,0.0018773599993437528,0.0
393216,0.0,0.0,16,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.6687830687830688,0.7873015873015873,0.0625,-0.18695899939757768,-0.2211244629550242,-0.07291623282093398,-0.04240735460548501,0.0253400000219699,39,0.6650481224060059,0.7071067811865476,2.0,32,exp_w32_h2.0,exponential,283.1229553222656,32,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.21955224924388247,20260811,3,0.05,1890,validation_refine,0.0,3,6.0955999651923774e-05,0.001763700001174584,0.0
401408,0.0,0.0,16,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,98,1.0,0.6953042328042328,0.7957671957671957,0.0625,-0.18695899939757768,-0.2211244629550242,-0.07291623282093398,-0.04240735460548501,0.0253400000219699,39,0.6650481224060059,0.7071067811865476,2.0,32,exp_w32_h2.0,exponential,283.1229553222656,32,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.21955224924388247,20260811,8,0.13333333333333333,1890,validation_refine,0.0,8,7.3724000249058e-05,0.0022993399994447826,0.0
401408,0.0,1.0,16,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,98,1.0,0.5434193121693122,0.6010582010582011,0.0625,-0.18695899939757768,-0.2211244629550242,-0.07291623282093398,-0.04240735460548501,0.0253400000219699,39,0.6650481224060059,0.7071067811865476,2.0,32,exp_w32_h2.0,exponential,283.1229553222656,32,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.21955224924388247,20260811,16,0.26666666666666666,1890,validation_refine,0.5,16,3.845599945634604e-05,0.002039139997214079,0.0
393216,0.0,0.0,20,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.6800705467372135,0.7873015873015873,0.05,-0.12909858861772078,-0.1508714743693928,-0.08919639893734044,-0.06723292084058276,0.0253400000219699,39,0.7684535384178162,,,2,uniform_w2,uniform,295.0607604980469,2,True,20,0.0,0.0,0.0,0.0,32,122880,attention_input_hidden_state,0.1976586655872673,20260811,3,0.05,1890,validation_refine,0.0,3,3.53639991953969e-05,0.001521159999538213,0.0
524288,0.0,0.0,20,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.680489417989418,0.7957671957671957,0.05,-0.12909858861772078,-0.1508714743693928,-0.08919639893734044,-0.06723292084058276,0.0253400000219699,39,0.7684535384178162,,,2,uniform_w2,uniform,295.0607604980469,2,True,20,0.0,0.0,0.0,0.0,32,122880,attention_input_hidden_state,0.1976586655872673,20260811,8,0.13333333333333333,1890,validation_refine,0.0,8,4.1723999893292784e-05,0.0023146999999880792,0.0
524288,0.0,0.0,20,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5360119047619047,0.6010582010582011,0.05,-0.12909858861772078,-0.1508714743693928,-0.08919639893734044,-0.06723292084058276,0.0253400000219699,39,0.7684535384178162,,,2,uniform_w2,uniform,295.0607604980469,2,True,20,0.0,0.0,0.0,0.0,32,122880,attention_input_hidden_state,0.1976586655872673,20260811,16,0.26666666666666666,1890,validation_refine,0.0,16,7.991999969817697e-05,0.0015912799979560077,0.0
393216,0.0,0.0,4,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.5,96,1.0,0.44303350970017635,0.4656084656084656,0.25,0.020228965241864124,0.10558246963189682,0.02017339116152933,-0.014971339418434523,0.0253400000219699,39,0.5379518270492554,,,32,uniform_w32,uniform,229.41607666015625,32,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,0.008877359758991954,20260811,3,0.05,1890,validation_refine,0.5,3,3.957599983550608e-05,0.002034980000462383,0.0
524288,0.0,1.0,4,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.5,128,1.0,0.44232804232804235,0.45714285714285713,0.25,0.020228965241864124,0.10558246963189682,0.02017339116152933,-0.014971339418434523,0.0253400000219699,39,0.5379518270492554,,,32,uniform_w32,uniform,229.41607666015625,32,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,0.008877359758991954,20260811,8,0.13333333333333333,1890,validation_refine,0.5,8,3.984800074249506e-05,0.0018256800016388298,0.0
524288,1.0,1.0,4,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.5,128,1.0,0.4793650793650794,0.4825396825396825,0.25,0.020228965241864124,0.10558246963189682,0.02017339116152933,-0.014971339418434523,0.0253400000219699,39,0.5379518270492554,,,32,uniform_w32,uniform,229.41607666015625,32,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,0.008877359758991954,20260811,16,0.26666666666666666,1890,validation_refine,1.0,16,3.75879998318851e-05,0.002032800001325086,0.0
270336,0.0,0.0,14,60,60,exact,3,270336,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,66,1.0,0.9144620811287477,0.9566137566137566,0.07142857142857142,-0.20347884083544854,-0.23412640929068734,-0.05023757261101884,-0.020446983951440525,0.0253400000219699,39,0.571638822555542,,,8,linear_w8,linear,304.1646423339844,8,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.24670521065311887,20260811,3,0.05,1890,validation_refine,0.0,3,3.34840000141412e-05,0.00156309999874793,0.0
401408,0.0,0.0,14,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,98,1.0,0.7439814814814815,0.8804232804232803,0.07142857142857142,-0.20347884083544854,-0.23412640929068734,-0.05023757261101884,-0.020446983951440525,0.0253400000219699,39,0.571638822555542,,,8,linear_w8,linear,304.1646423339844,8,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.24670521065311887,20260811,8,0.13333333333333333,1890,validation_refine,0.0,8,4.236400010995567e-05,0.002011460001813248,0.0
401408,0.0,1.0,14,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,98,1.0,0.5836309523809524,0.6433862433862434,0.07142857142857142,-0.20347884083544854,-0.23412640929068734,-0.05023757261101884,-0.020446983951440525,0.0253400000219699,39,0.571638822555542,,,8,linear_w8,linear,304.1646423339844,8,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.24670521065311887,20260811,16,0.26666666666666666,1890,validation_refine,0.5,16,3.361599985510111e-05,0.0017906200024299323,0.0
393216,0.0,0.0,13,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.8042328042328042,0.9566137566137566,0.07692307692307693,-0.15124906268688587,-0.11075669417136559,-0.02992747391397687,-0.03996625845240702,0.0253400000219699,39,0.5557562112808228,,,32,linear_w32,linear,233.40121459960938,32,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.15311016298055555,20260811,3,0.05,1890,validation_refine,0.0,3,4.299200023524463e-05,0.0025934599980246276,0.0
524288,0.0,0.0,13,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5777777777777777,0.5248677248677249,0.07692307692307693,-0.15124906268688587,-0.11075669417136559,-0.02992747391397687,-0.03996625845240702,0.0253400000219699,39,0.5557562112808228,,,32,linear_w32,linear,233.40121459960938,32,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.15311016298055555,20260811,8,0.13333333333333333,1890,validation_refine,0.0,8,6.038799998350441e-05,0.0018717399972956628,0.0
524288,1.0,1.0,13,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5185185185185185,0.45714285714285713,0.07692307692307693,-0.15124906268688587,-0.11075669417136559,-0.02992747391397687,-0.03996625845240702,0.0253400000219699,39,0.5557562112808228,,,32,linear_w32,linear,233.40121459960938,32,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.15311016298055555,20260811,16,0.26666666666666666,1890,validation_refine,1.0,16,3.413600032217801e-05,0.0017123600002378226,0.0
393216,0.0,1.0,2,65,65,exact,3,393216,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.046153846153846156,0.5,96,1.0,0.6598738476467734,0.7996118389131489,0.5,-0.20725377377281695,-0.2759208736899342,-0.07443913882423438,-0.07270054514581527,0.0012558000162243843,43,0.9999999403953552,,,1,last,last,359.3931884765625,,True,24,0.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,-0.07036178279434666,20260811,3,0.046153846153846156,2061,validation_refine,0.5,3,5.227599991485476e-05,0.0021839399996679276,0.0
524288,0.0,1.0,2,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.5725376031052887,0.5667151868025231,0.5,-0.20725377377281695,-0.2759208736899342,-0.07443913882423438,-0.07270054514581527,0.0012558000162243843,43,0.9999999403953552,,,1,last,last,359.3931884765625,,True,24,0.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,-0.07036178279434666,20260811,8,0.12307692307692308,2061,validation_refine,0.5,8,4.3799999402835966e-05,0.0023517200024798512,0.0
524288,1.0,1.0,2,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.5201358563803978,0.5046094129063561,0.5,-0.20725377377281695,-0.2759208736899342,-0.07443913882423438,-0.07270054514581527,0.0012558000162243843,43,0.9999999403953552,,,1,last,last,359.3931884765625,,True,24,0.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,-0.07036178279434666,20260811,16,0.24615384615384617,2061,validation_refine,1.0,16,7.92080000974238e-05,0.001950539997778833,0.0
393216,0.0,1.0,1,65,65,exact,3,393216,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.046153846153846156,0.5,96,1.0,0.6339964418567038,0.7996118389131489,1.0,0.12245522455437029,0.09818037177924822,0.18340964562917642,0.195701827323801,0.0012558000162243843,43,0.5649553537368774,0.7071067811865476,2.0,24,question_exp_h2.0,question_exponential,255.3563995361328,,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.27656884442556007,20260811,3,0.046153846153846156,2061,validation_refine,0.5,3,3.3312001032754776e-05,0.001900759997079149,0.0
524288,0.0,1.0,1,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.5376031052886948,0.49684619116933526,1.0,0.12245522455437029,0.09818037177924822,0.18340964562917642,0.195701827323801,0.0012558000162243843,43,0.5649553537368774,0.7071067811865476,2.0,24,question_exp_h2.0,question_exponential,255.3563995361328,,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.27656884442556007,20260811,8,0.12307692307692308,2061,validation_refine,0.5,8,3.410000004805625e-05,0.002054860000498593,0.0
524288,0.0,1.0,1,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.5967976710334789,0.6210577389616692,1.0,0.12245522455437029,0.09818037177924822,0.18340964562917642,0.195701827323801,0.0012558000162243843,43,0.5649553537368774,0.7071067811865476,2.0,24,question_exp_h2.0,question_exponential,255.3563995361328,,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.27656884442556007,20260811,16,0.24615384615384617,2061,validation_refine,0.5,16,3.400800051167607e-05,0.0013535399979446084,0.0
393216,0.0,1.0,1,65,65,exact,3,393216,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.046153846153846156,0.5,96,1.0,0.5925925925925926,0.6909267345948569,1.0,0.09250841391764011,0.10526268236696987,0.10986057093408383,0.1398862540702802,0.0012558000162243843,43,0.5806615352630615,0.8408964152537145,4.0,24,question_exp_h4.0,question_exponential,250.83018493652344,,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.21292689255467176,20260811,3,0.046153846153846156,2061,validation_refine,0.5,3,5.2243999671190975e-05,0.0018778999976348132,0.0
