active_kv_bytes,all_evidence_recall,any_evidence_recall,best_evidence_rank,candidate_chunks,candidate_gists,center_policy,chunks_materialized,cpu_to_gpu_selected_kv_bytes,dataset,detail_kv_bytes,example_id,example_offset,extra_routing_cache_fraction,gist_count,gist_mode,materialized_fraction,materialized_target_coverage,materialized_tokens,mean_actual_gists_per_chunk,mean_selected_normalized_position,median_selected_normalized_position,mrr,native_token_max_rank_correlation,native_token_max_score_correlation,native_token_mean_rank_correlation,native_token_mean_score_correlation,packed_index_build_seconds,prompt_tokens,query_cosine_to_last,query_decay_lambda,query_half_life,query_pool_tokens,query_strategy,query_strategy_kind,query_vector_norm,query_window,question_span_available,question_tokens,recall_at_1,recall_at_16,recall_at_3,recall_at_8,routing_chunk_size,routing_gist_bytes,routing_representation,score_position_correlation,seed,selected_chunks,selected_fraction,source_tokens,split,target_coverage,top_k,topk_primitive_seconds,warm_routing_topk_seconds,winning_gist_evidence_recall
524288,0.0,0.0,11,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.6497354497354497,0.6941798941798942,0.09090909090909091,-0.21285168512631122,-0.21204327332494566,-0.014671761063536858,-0.03890815766927935,0.024774299992714077,39,0.5373420119285583,,,16,uniform_w16,uniform,245.40072631835938,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.21036007219517291,20260811,8,0.13333333333333333,1890,validation,0.0,8,4.746800055727363e-05,0.0019176800036802889,0.0
524288,0.0,1.0,11,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5058201058201058,0.45714285714285713,0.09090909090909091,-0.21285168512631122,-0.21204327332494566,-0.014671761063536858,-0.03890815766927935,0.024774299992714077,39,0.5373420119285583,,,16,uniform_w16,uniform,245.40072631835938,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.21036007219517291,20260811,16,0.26666666666666666,1890,validation,0.5,16,4.064400098286569e-05,0.0017331200011540203,0.0
270336,0.0,0.0,16,60,60,exact,3,270336,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,66,1.0,0.683068783068783,0.7873015873015873,0.0625,-0.18680784553115032,-0.22230665408950406,-0.07714647116847266,-0.042677381772352786,0.024774299992714077,39,0.6643470525741577,0.7071067811865476,2.0,16,exp_w16_h2.0,exponential,283.90533447265625,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.21958471064736804,20260811,3,0.05,1890,validation,0.0,3,5.501599982380867e-05,0.0016280399984680116,0.0
401408,0.0,0.0,16,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,98,1.0,0.6953042328042328,0.7957671957671957,0.0625,-0.18680784553115032,-0.22230665408950406,-0.07714647116847266,-0.042677381772352786,0.024774299992714077,39,0.6643470525741577,0.7071067811865476,2.0,16,exp_w16_h2.0,exponential,283.90533447265625,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.21958471064736804,20260811,8,0.13333333333333333,1890,validation,0.0,8,3.753999946638942e-05,0.0018030600040219724,0.0
401408,0.0,1.0,16,60,60,exact,4,401408,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,98,1.0,0.5434193121693122,0.6010582010582011,0.0625,-0.18680784553115032,-0.22230665408950406,-0.07714647116847266,-0.042677381772352786,0.024774299992714077,39,0.6643470525741577,0.7071067811865476,2.0,16,exp_w16_h2.0,exponential,283.90533447265625,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.21958471064736804,20260811,16,0.26666666666666666,1890,validation,0.5,16,3.739999956451356e-05,0.0020821200043428688,0.0
393216,0.0,0.0,13,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.7365079365079366,0.9566137566137566,0.07692307692307693,-0.21226519983873632,-0.23959115820007681,-0.04062465272473262,-0.031078223974604562,0.024774299992714077,39,0.574682354927063,0.8408964152537145,4.0,16,exp_w16_h4.0,exponential,275.49920654296875,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.23526687714316272,20260811,3,0.05,1890,validation,0.0,3,3.363999887369573e-05,0.0014289000013377518,0.0
524288,0.0,0.0,13,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.7439814814814815,0.8804232804232803,0.07692307692307693,-0.21226519983873632,-0.23959115820007681,-0.04062465272473262,-0.031078223974604562,0.024774299992714077,39,0.574682354927063,0.8408964152537145,4.0,16,exp_w16_h4.0,exponential,275.49920654296875,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.23526687714316272,20260811,8,0.13333333333333333,1890,validation,0.0,8,3.3099999418482186e-05,0.0016296600049827247,0.0
524288,0.0,1.0,13,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5836309523809524,0.6433862433862434,0.07692307692307693,-0.21226519983873632,-0.23959115820007681,-0.04062465272473262,-0.031078223974604562,0.024774299992714077,39,0.574682354927063,0.8408964152537145,4.0,16,exp_w16_h4.0,exponential,275.49920654296875,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.23526687714316272,20260811,16,0.26666666666666666,1890,validation,0.5,16,4.2256000451743606e-05,0.002090240002144128,0.0
393216,0.0,0.0,12,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.7365079365079366,0.9566137566137566,0.08333333333333333,-0.21014462553605584,-0.23897407117851563,-0.012114644550273748,-0.03299195291978391,0.024774299992714077,39,0.5487987995147705,0.9170040432046712,8.0,16,exp_w16_h8.0,exponential,261.4012451171875,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.23224888394376073,20260811,3,0.05,1890,validation,0.0,3,4.085600026883185e-05,0.001534799998626113,0.0
524288,0.0,0.0,12,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.692063492063492,0.7957671957671957,0.08333333333333333,-0.21014462553605584,-0.23897407117851563,-0.012114644550273748,-0.03299195291978391,0.024774299992714077,39,0.5487987995147705,0.9170040432046712,8.0,16,exp_w16_h8.0,exponential,261.4012451171875,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.23224888394376073,20260811,8,0.13333333333333333,1890,validation,0.0,8,4.860799992457032e-05,0.0017552400007843972,0.0
524288,0.0,1.0,12,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5603505291005291,0.5248677248677249,0.08333333333333333,-0.21014462553605584,-0.23897407117851563,-0.012114644550273748,-0.03299195291978391,0.024774299992714077,39,0.5487987995147705,0.9170040432046712,8.0,16,exp_w16_h8.0,exponential,261.4012451171875,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.23224888394376073,20260811,16,0.26666666666666666,1890,validation,0.5,16,3.357999958097935e-05,0.0022835400013718754,0.0
393216,0.0,0.0,12,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.7365079365079366,0.9566137566137566,0.08333333333333333,-0.23818719889536177,-0.2528106957426495,-0.0351501174291452,-0.027264119945990973,0.024774299992714077,39,0.525598406791687,,,16,linear_w16,linear,275.13592529296875,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.23964326779602374,20260811,3,0.05,1890,validation,0.0,3,3.4316000528633596e-05,0.0019226200005505235,0.0
524288,0.0,0.0,12,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.7439814814814815,0.8804232804232803,0.08333333333333333,-0.23818719889536177,-0.2528106957426495,-0.0351501174291452,-0.027264119945990973,0.024774299992714077,39,0.525598406791687,,,16,linear_w16,linear,275.13592529296875,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.23964326779602374,20260811,8,0.13333333333333333,1890,validation,0.0,8,4.9959999741986394e-05,0.001467979996232316,0.0
524288,0.0,1.0,12,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5730489417989418,0.6264550264550265,0.08333333333333333,-0.23818719889536177,-0.2528106957426495,-0.0351501174291452,-0.027264119945990973,0.024774299992714077,39,0.525598406791687,,,16,linear_w16,linear,275.13592529296875,16,True,20,0.0,1.0,0.0,0.0,32,122880,attention_input_hidden_state,0.23964326779602374,20260811,16,0.26666666666666666,1890,validation,0.5,16,3.4760000417008997e-05,0.001996879995567724,0.0
393216,0.0,0.0,5,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.5276895943562611,0.5502645502645502,0.2,0.19279352427115093,0.22860770456525917,0.04293873360226729,-0.012621384060170758,0.024774299992714077,39,0.4205358624458313,,,20,question_mean,question_mean,272.7763671875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.12010781106861813,20260811,3,0.05,1890,validation,0.0,3,6.278000073507428e-05,0.0016325399978086353,0.0
524288,0.0,1.0,5,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.44656084656084655,0.40634920634920635,0.2,0.19279352427115093,0.22860770456525917,0.04293873360226729,-0.012621384060170758,0.024774299992714077,39,0.4205358624458313,,,20,question_mean,question_mean,272.7763671875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.12010781106861813,20260811,8,0.13333333333333333,1890,validation,0.5,8,3.281200071796775e-05,0.0018837999959941953,0.0
524288,1.0,1.0,5,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.4973544973544973,0.43174603174603177,0.2,0.19279352427115093,0.22860770456525917,0.04293873360226729,-0.012621384060170758,0.024774299992714077,39,0.4205358624458313,,,20,question_mean,question_mean,272.7763671875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.12010781106861813,20260811,16,0.26666666666666666,1890,validation,1.0,16,6.630000076256693e-05,0.0017249000025913118,0.0
393216,0.0,0.0,6,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.6123456790123457,0.5502645502645502,0.16666666666666666,0.09614583077285048,0.1240679080107159,0.02181343270424498,-0.01911424727310052,0.024774299992714077,39,0.45959728956222534,0.8408964152537145,4.0,20,question_exp_h4.0,question_exponential,263.9676208496094,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.0458192351802618,20260811,3,0.05,1890,validation,0.0,3,4.354799981229007e-05,0.0015568799979519099,0.0
524288,1.0,1.0,6,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5671957671957671,0.5079365079365079,0.16666666666666666,0.09614583077285048,0.1240679080107159,0.02181343270424498,-0.01911424727310052,0.024774299992714077,39,0.45959728956222534,0.8408964152537145,4.0,20,question_exp_h4.0,question_exponential,263.9676208496094,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.0458192351802618,20260811,8,0.13333333333333333,1890,validation,1.0,8,4.7412000130861995e-05,0.002496820001397282,0.0
524288,1.0,1.0,6,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5566137566137567,0.5671957671957673,0.16666666666666666,0.09614583077285048,0.1240679080107159,0.02181343270424498,-0.01911424727310052,0.024774299992714077,39,0.45959728956222534,0.8408964152537145,4.0,20,question_exp_h4.0,question_exponential,263.9676208496094,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.0458192351802618,20260811,16,0.26666666666666666,1890,validation,1.0,16,3.5632000071927904e-05,0.0014369599986821413,0.0
393216,0.0,0.0,6,60,60,exact,3,393216,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.05,0.0,96,1.0,0.5276895943562611,0.5502645502645502,0.16666666666666666,0.14800200169238395,0.17441627023349657,0.024342800128150273,-0.020647098310500114,0.024774299992714077,39,0.44127899408340454,0.9170040432046712,8.0,20,question_exp_h8.0,question_exponential,267.7791748046875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.08359498590598252,20260811,3,0.05,1890,validation,0.0,3,6.589199998416006e-05,0.001802219997625798,0.0
524288,1.0,1.0,6,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5502645502645502,0.5079365079365079,0.16666666666666666,0.14800200169238395,0.17441627023349657,0.024342800128150273,-0.020647098310500114,0.024774299992714077,39,0.44127899408340454,0.9170040432046712,8.0,20,question_exp_h8.0,question_exponential,267.7791748046875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.08359498590598252,20260811,8,0.13333333333333333,1890,validation,1.0,8,3.7879999727010724e-05,0.0015639199991710484,0.0
524288,1.0,1.0,6,60,60,exact,4,524288,hotpotqa,7741440,5a8cefc155429941ae14df55,0,0.015873015873015872,1,mean,0.06666666666666667,0.0,128,1.0,0.5195767195767196,0.45714285714285713,0.16666666666666666,0.14800200169238395,0.17441627023349657,0.024342800128150273,-0.020647098310500114,0.024774299992714077,39,0.44127899408340454,0.9170040432046712,8.0,20,question_exp_h8.0,question_exponential,267.7791748046875,,True,20,0.0,1.0,0.0,1.0,32,122880,attention_input_hidden_state,-0.08359498590598252,20260811,16,0.26666666666666666,1890,validation,1.0,16,3.94280010368675e-05,0.0017970999993849545,0.0
393216,0.0,1.0,2,65,65,exact,3,393216,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.046153846153846156,0.5,96,1.0,0.6598738476467734,0.7996118389131489,0.5,-0.20725377377281695,-0.2759208736899342,-0.07443913882423438,-0.07270054514581527,0.0014076000079512596,43,0.9999999403953552,,,1,last,last,359.3931884765625,,True,24,0.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,-0.07036178279434666,20260811,3,0.046153846153846156,2061,validation,0.5,3,7.462799898348749e-05,0.0016586799989454447,0.0
524288,0.0,1.0,2,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.5725376031052887,0.5667151868025231,0.5,-0.20725377377281695,-0.2759208736899342,-0.07443913882423438,-0.07270054514581527,0.0014076000079512596,43,0.9999999403953552,,,1,last,last,359.3931884765625,,True,24,0.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,-0.07036178279434666,20260811,8,0.12307692307692308,2061,validation,0.5,8,6.337599945254623e-05,0.0019032200041692704,0.0
524288,1.0,1.0,2,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.5201358563803978,0.5046094129063561,0.5,-0.20725377377281695,-0.2759208736899342,-0.07443913882423438,-0.07270054514581527,0.0014076000079512596,43,0.9999999403953552,,,1,last,last,359.3931884765625,,True,24,0.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,-0.07036178279434666,20260811,16,0.24615384615384617,2061,validation,1.0,16,3.66239994764328e-05,0.0019640400016214697,0.0
393216,0.0,1.0,1,65,65,exact,3,393216,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.046153846153846156,0.5,96,1.0,0.48390748827430047,0.3648714216399806,1.0,-0.06412343902240271,-0.20444338640335602,0.2339609457173896,0.17556465879797528,0.0014076000079512596,43,0.6508122682571411,,,4,uniform_w4,uniform,318.8389587402344,4,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.17462955921864523,20260811,3,0.046153846153846156,2061,validation,0.5,3,5.278800032101571e-05,0.0018240800010971725,0.0
524288,0.0,1.0,1,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.6637554585152838,0.8229015041242116,1.0,-0.06412343902240271,-0.20444338640335602,0.2339609457173896,0.17556465879797528,0.0014076000079512596,43,0.6508122682571411,,,4,uniform_w4,uniform,318.8389587402344,4,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.17462955921864523,20260811,8,0.12307692307692308,2061,validation,0.5,8,3.40319995302707e-05,0.0021962200000416486,0.0
524288,0.0,1.0,1,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.6482290150412421,0.8073750606501697,1.0,-0.06412343902240271,-0.20444338640335602,0.2339609457173896,0.17556465879797528,0.0014076000079512596,43,0.6508122682571411,,,4,uniform_w4,uniform,318.8389587402344,4,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.17462955921864523,20260811,16,0.24615384615384617,2061,validation,0.5,16,4.037600010633469e-05,0.0013849199982360005,0.0
393216,0.0,1.0,1,65,65,exact,3,393216,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.046153846153846156,0.5,96,1.0,0.48390748827430047,0.3648714216399806,1.0,-0.1462556421056302,-0.2936454209182448,0.231403876063122,0.16485346051135033,0.0014076000079512596,43,0.47954708337783813,,,8,uniform_w8,uniform,334.0035705566406,8,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.17299809201177657,20260811,3,0.046153846153846156,2061,validation,0.5,3,3.315599984489381e-05,0.002481400000397116,0.0
524288,0.0,1.0,1,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.6637554585152838,0.8229015041242116,1.0,-0.1462556421056302,-0.2936454209182448,0.231403876063122,0.16485346051135033,0.0014076000079512596,43,0.47954708337783813,,,8,uniform_w8,uniform,334.0035705566406,8,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.17299809201177657,20260811,8,0.12307692307692308,2061,validation,0.5,8,5.5836000246927145e-05,0.00199070000089705,0.0
524288,0.0,1.0,1,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.6259097525473071,0.7297428432799611,1.0,-0.1462556421056302,-0.2936454209182448,0.231403876063122,0.16485346051135033,0.0014076000079512596,43,0.47954708337783813,,,8,uniform_w8,uniform,334.0035705566406,8,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.17299809201177657,20260811,16,0.24615384615384617,2061,validation,0.5,16,3.973199985921383e-05,0.0022832199989352374,0.0
393216,0.0,1.0,1,65,65,exact,3,393216,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.046153846153846156,0.5,96,1.0,0.47355652595827263,0.33381853469189715,1.0,-0.05730270790557663,-0.1264688619843468,0.1506217631141244,0.14587004601278847,0.0014076000079512596,43,0.5902712345123291,,,16,uniform_w16,uniform,252.68992614746094,16,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.2063261696124555,20260811,3,0.046153846153846156,2061,validation,0.5,3,8.93280003219843e-05,0.002464380004676059,0.0
524288,0.0,1.0,1,65,65,exact,4,524288,hotpotqa,8441856,5ac4f8705542995c82c4ad8d,0,0.01576904415332363,1,mean,0.06153846153846154,0.5,128,1.0,0.5143134400776322,0.3571081999029597,1.0,-0.05730270790557663,-0.1264688619843468,0.1506217631141244,0.14587004601278847,0.0014076000079512596,43,0.5902712345123291,,,16,uniform_w16,uniform,252.68992614746094,16,True,24,1.0,1.0,1.0,1.0,32,133120,attention_input_hidden_state,0.2063261696124555,20260811,8,0.12307692307692308,2061,validation,0.5,8,4.4527999125421045e-05,0.0024642799980938435,0.0
