active_detail_bytes,answer_quality_publishable,answer_string_availability,candidate_count,completion_latency_ms,condition,document_recall_at_candidate_k,exact_match,examples,failure_counts,false_selected_document_fraction,gold_chunk_recall,ingestion_ms,itl_ms,itl_p50_ms,itl_p95_ms,kv_bytes,logical_candidate_tokens,materialization_avoidance,native_reuse,newly_materialized_tokens,official_multihop_rag_score,official_multihop_rag_score_ci95_high,official_multihop_rag_score_ci95_low,output_tokens_per_second,peak_memory_bytes,physical_context_tokens,prefill_ms,regime,requests_per_second,retained_detail_bytes,selected_native_kv_tokens,selector_profile,status,successful_examples,supporting_document_coverage,supporting_span_coverage,temporary_allocation_bytes,token_budget,token_f1,token_f1_ci95_high,token_f1_ci95_low,tokens_per_second,total_latency_ms,total_latency_ms_ci95_high,total_latency_ms_ci95_low,ttft_ms,ttft_ms_ci95_high,ttft_ms_ci95_low,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,visible_prompt_tokens,visible_reuse
0.0,False,0.78,20,0.0,NO_PRA_STANDARD_RAG,0.675,0.78,50,"{""FIRST_STAGE_RETRIEVAL_MISS"": 23, ""GENERATION_FAILURE"": 5, ""STANDARD_RAG_PACKING_MISS"": 10, ""SUCCESS"": 12}",0.7872222222222222,0.11718250420109504,0.0,0.0,0.0,0.0,0.0,36912.96,0.8849330222206162,0.0,4081.08,0.78,0.88,0.66,4531.688294659411,,4081.08,0.3198199812322855,COLD,,0.0,0.0,strong_conventional_reranker,MEASURED,12,0.5566666666666666,0.43833333333333335,,4096,0.78,0.88,0.66,4531.688294659411,0.3198199812322855,0.34548748238012195,0.29297168483026326,0.3198199812322855,0.34548748238012195,0.29297168483026326,0.32795011065900326,0.45777999330312014,0.49785171635448927,4081.08,0.0
0.0,False,0.78,20,0.0,NO_PRA_STANDARD_RAG,0.675,0.78,50,"{""FIRST_STAGE_RETRIEVAL_MISS"": 23, ""GENERATION_FAILURE"": 5, ""STANDARD_RAG_PACKING_MISS"": 10, ""SUCCESS"": 12}",0.7872222222222222,0.11718250420109504,0.0,0.0,0.0,0.0,0.0,36912.96,0.8849330222206162,0.0,4081.08,0.78,0.88,0.66,4515.90547040498,,4081.08,0.3185280505567789,WARM,,0.0,0.0,strong_conventional_reranker,MEASURED,12,0.5566666666666666,0.43833333333333335,,4096,0.78,0.88,0.66,4515.90547040498,0.3185280505567789,0.34129722719080746,0.29379914444871247,0.3185280505567789,0.34129722719080746,0.29379914444871247,0.34190015867352486,0.44400503393262625,0.45487090945243835,4081.08,0.0
0.0,False,0.7,50,0.0,NO_PRA_STANDARD_RAG,0.795,0.7,50,"{""FIRST_STAGE_RETRIEVAL_MISS"": 15, ""GENERATION_FAILURE"": 8, ""STANDARD_RAG_PACKING_MISS"": 20, ""SUCCESS"": 7}",0.7074285714285715,0.02369040189123485,0.0,0.0,0.0,0.0,0.0,90454.58,0.9769896274924469,0.0,2039.12,0.7,0.82,0.56,7761.2155927173235,,2039.12,0.18523797392845154,COLD,,0.0,0.0,strong_conventional_reranker,MEASURED,7,0.5283333333333333,0.36166666666666664,,2048,0.7,0.82,0.56,7761.2155927173235,0.18523797392845154,0.2002938431687653,0.16955343261361122,0.18523797392845154,0.2002938431687653,0.16955343261361122,0.1999500673264265,0.27275984175503254,0.29366931412369013,2039.12,0.0
0.0,False,0.7,50,0.0,NO_PRA_STANDARD_RAG,0.795,0.7,50,"{""FIRST_STAGE_RETRIEVAL_MISS"": 15, ""GENERATION_FAILURE"": 8, ""STANDARD_RAG_PACKING_MISS"": 20, ""SUCCESS"": 7}",0.7074285714285715,0.02369040189123485,0.0,0.0,0.0,0.0,0.0,90454.58,0.9769896274924469,0.0,2039.12,0.7,0.82,0.56,8276.555877898074,,2039.12,0.17678598873317242,WARM,,0.0,0.0,strong_conventional_reranker,MEASURED,7,0.5283333333333333,0.36166666666666664,,2048,0.7,0.82,0.56,8276.555877898074,0.17678598873317242,0.19168632617220283,0.16119825327768922,0.17678598873317242,0.19168632617220283,0.16119825327768922,0.1930000726133585,0.24671507999300954,0.2609658939763903,2039.12,0.0
0.0,False,0.78,50,0.0,NO_PRA_STANDARD_RAG,0.795,0.78,50,"{""FIRST_STAGE_RETRIEVAL_MISS"": 15, ""GENERATION_FAILURE"": 8, ""STANDARD_RAG_PACKING_MISS"": 14, ""SUCCESS"": 13}",0.7826205461205461,0.04683722698169264,0.0,0.0,0.0,0.0,0.0,90454.58,0.9539212700678593,0.0,4083.48,0.78,0.88,0.66,4145.842317231689,,4083.48,0.36565203219652176,COLD,,0.0,0.0,strong_conventional_reranker,MEASURED,13,0.64,0.4683333333333334,,4096,0.78,0.88,0.66,4145.842317231689,0.36565203219652176,0.39851258066482836,0.33392523298971355,0.36565203219652176,0.39851258066482836,0.33392523298971355,0.38705021142959595,0.5503800930455327,0.5889340583235024,4083.48,0.0
0.0,False,0.78,50,0.0,NO_PRA_STANDARD_RAG,0.795,0.78,50,"{""FIRST_STAGE_RETRIEVAL_MISS"": 15, ""GENERATION_FAILURE"": 8, ""STANDARD_RAG_PACKING_MISS"": 14, ""SUCCESS"": 13}",0.7826205461205461,0.04683722698169264,0.0,0.0,0.0,0.0,0.0,90454.58,0.9539212700678593,0.0,4083.48,0.78,0.88,0.66,4851.906976236838,,4083.48,0.31220397911965847,WARM,,0.0,0.0,strong_conventional_reranker,MEASURED,13,0.64,0.4683333333333334,,4096,0.78,0.88,0.66,4851.906976236838,0.31220397911965847,0.33859182614833117,0.28628593357279897,0.31220397911965847,0.33859182614833117,0.28628593357279897,0.3482499159872532,0.427494803443551,0.5296660726889967,4083.48,0.0
,True,,20,,PRA_NATIVE_MEMORY_BUNDLE,,,50,"{""None"": 50}",,,,,,,,,,,,,,,,,,,COLD,,,,bundle_exact_qualified,NO_QUALIFIED_ADAPTER,0,,,,2048,,,,,,,,,,,,,,,
,True,,20,,PRA_NATIVE_MEMORY_BUNDLE,,,50,"{""None"": 50}",,,,,,,,,,,,,,,,,,,WARM,,,,bundle_exact_qualified,NO_QUALIFIED_ADAPTER,0,,,,2048,,,,,,,,,,,,,,,
,True,,20,,PRA_NATIVE_MEMORY_BUNDLE,,,50,"{""None"": 50}",,,,,,,,,,,,,,,,,,,COLD,,,,bundle_exact_qualified,NO_QUALIFIED_ADAPTER,0,,,,4096,,,,,,,,,,,,,,,
,True,,20,,PRA_NATIVE_MEMORY_BUNDLE,,,50,"{""None"": 50}",,,,,,,,,,,,,,,,,,,WARM,,,,bundle_exact_qualified,NO_QUALIFIED_ADAPTER,0,,,,4096,,,,,,,,,,,,,,,
