catalog_size,callable_generation_ms_mean,callable_generation_ms_std,inspection_and_view_ms_mean,inspection_and_view_ms_std,lexical_index_build_ms_mean,lexical_index_build_ms_std,embedding_build_ms_mean,embedding_build_ms_std,bm25_score_mean_ms_mean,bm25_score_mean_ms_std,a2_score_mean_ms_mean,a2_score_mean_ms_std,a4_score_mean_ms_mean,a4_score_mean_ms_std,embedding_score_amortized_ms_mean,embedding_score_amortized_ms_std,a7_candidate_build_mean_ms_mean,a7_candidate_build_mean_ms_std,lexical_index_bytes_mean,lexical_index_bytes_std,automatic_semantic_bytes_mean,automatic_semantic_bytes_std,embedding_bytes_mean,embedding_bytes_std,total_discovery_component_bytes_mean,total_discovery_component_bytes_std,logical_catalog_schema_tokens_mean,logical_catalog_schema_tokens_std,mean_schema_tokens_mean,mean_schema_tokens_std
32,1.0350000113248825,0.18183724782779587,178.00830001942813,5.212042373338982,16.895699920132756,2.2914983638733704,172.91048001497984,100.73638272026201,0.7506726388888889,0.1544822844040234,0.655370138888889,0.11943360090879651,1.4641608333333331,0.24891669188958349,0.00646597222222218,0.00753122363411705,2.3787345833333333,0.24894007849856253,31573.4,58.30351618899165,107113.8,513.8596111779951,49152.0,0.0,187839.2,525.2996287834197,3005.0,4.582575694955843,93.90625,0.1432054904673701
128,6.554500060155988,0.6697225531502768,672.850720025599,101.51598367246027,73.12347996048629,16.70765689109497,453.5992400255054,40.727114896526146,1.9837090277777776,0.46861523926104753,1.877842777777778,0.2326291487029177,2.1805077777777777,0.2873989458364475,0.14218083333333328,0.2932595711120168,2.8088668055555557,0.0885428190548642,139979.6,193.202743251744,475396.6,1895.5316668417845,196608.0,0.0,811984.2,1879.083340355084,13511.6,11.674759098157237,105.559375,0.09120905545435341
512,29.241839982569218,2.5869517905792807,2654.543919954449,164.14668726397062,325.22163996472955,14.885387346846327,1312.6126000192016,29.135299257390407,8.196322499999999,0.4769622144521959,6.415432916666667,0.4253494784261589,5.245984027777777,0.26830569248748737,0.01177833333333328,0.006061593324240117,3.7810275000000004,0.9403216331543772,573092.0,419.3852644049352,1944867.0,3332.609563090164,786432.0,0.0,3304391.0,2947.6717083148933,55526.0,15.890248582070704,108.44921875,0.031035641761856844
2048,112.94018002226949,19.392922233602608,9964.059800095856,145.37810097496083,1379.1638800408691,208.10173223129377,4612.295700004324,71.49210492826343,31.326150000000002,2.2934972824263444,25.26602736111111,1.3217218416998449,18.271082638888892,0.6900766221412491,0.02508361111111106,0.005612486114530927,9.008945,1.0797835919339456,2306749.6,1268.9985421583265,7834234.8,10674.42207803312,3145728.0,0.0,13286712.4,10415.941234473023,223595.4,40.13477295313965,109.17744140625,0.01959705710602522
8192,481.3858200330287,87.20319476423306,38372.59382000193,285.27950220892023,5209.042519982904,490.71815326890703,17745.847479999065,56.021589241180834,123.59929972222221,3.135775183474268,90.70471166666667,1.3194956603167984,65.32985305555556,1.043021962309796,0.07242541666666664,0.014327920460964528,25.9364275,1.8852774403405337,9242670.8,2430.365137175998,31383417.8,25626.756499799045,12582912.0,0.0,53209000.6,26323.689384278685,895908.6,76.52319909675252,109.3638427734375,0.009341210827240298
