boundary_loss,listwise_loss,loss,m,objective,oracle_loss,rank,response_loss,seed,step,train_seconds
1.4288619756698608,4.5065460205078125,1.191470742225647,4,oracle_imitation,1.191470742225647,8,0.08349980413913727,71,1,20.72195790009573
3.200967788696289,5.720798492431641,1.0809028148651123,4,oracle_imitation,1.0809028148651123,8,1.0379407405853271,71,76,20.72195790009573
3.239946126937866,5.81356143951416,1.0457959175109863,4,oracle_imitation,1.0457959175109863,8,1.0981316566467285,71,151,20.72195790009573
3.1585617065429688,5.737592697143555,1.022431492805481,4,oracle_imitation,1.022431492805481,8,1.071020245552063,71,226,20.72195790009573
3.1430797576904297,5.721474647521973,1.0069084167480469,4,oracle_imitation,1.0069084167480469,8,1.0437190532684326,71,300,20.72195790009573
1.2600245475769043,4.619814872741699,1.1826483011245728,8,oracle_imitation,1.1826483011245728,8,0.18890535831451416,11,1,20.480700900079682
2.8739755153656006,5.507697105407715,0.9543500542640686,8,oracle_imitation,0.9543500542640686,8,0.8755519986152649,11,76,20.480700900079682
3.1892647743225098,5.775537490844727,0.9356033205986023,8,oracle_imitation,0.9356033205986023,8,1.062424898147583,11,151,20.480700900079682
3.2141976356506348,5.803274631500244,0.924246609210968,8,oracle_imitation,0.924246609210968,8,1.0900535583496094,11,226,20.480700900079682
3.1902904510498047,5.778928756713867,0.9172875285148621,8,oracle_imitation,0.9172875285148621,8,1.076230525970459,11,300,20.480700900079682
1.34925377368927,4.514554023742676,0.9998475909233093,8,oracle_imitation,0.9998475909233093,8,0.05227780342102051,23,1,20.213716899976134
2.938457489013672,5.5578203201293945,0.9531596302986145,8,oracle_imitation,0.9531596302986145,8,0.8931097984313965,23,76,20.213716899976134
3.2214550971984863,5.80898380279541,0.9363954663276672,8,oracle_imitation,0.9363954663276672,8,1.0894742012023926,23,151,20.213716899976134
3.2268638610839844,5.816526412963867,0.9261447191238403,8,oracle_imitation,0.9261447191238403,8,1.0937652587890625,23,226,20.213716899976134
3.2089176177978516,5.799409866333008,0.9198880791664124,8,oracle_imitation,0.9198880791664124,8,1.0833576917648315,23,300,20.213716899976134
1.2172234058380127,4.539245128631592,1.1611018180847168,8,oracle_imitation,1.1611018180847168,8,0.15392521023750305,37,1,29.882102200062945
2.8136487007141113,5.430431365966797,0.9548270106315613,8,oracle_imitation,0.9548270106315613,8,0.7939735651016235,37,76,29.882102200062945
3.060180902481079,5.668458938598633,0.9392585158348083,8,oracle_imitation,0.9392585158348083,8,0.9889167547225952,37,151,29.882102200062945
3.212040901184082,5.801192283630371,0.92699134349823,8,oracle_imitation,0.92699134349823,8,1.081740140914917,37,226,29.882102200062945
3.1920995712280273,5.781820297241211,0.9207638502120972,8,oracle_imitation,0.9207638502120972,8,1.0751832723617554,37,300,29.882102200062945
0.9889532327651978,4.485877990722656,1.0651049613952637,8,oracle_imitation,1.0651049613952637,8,0.11165444552898407,53,1,31.353747199987993
2.6836130619049072,5.308649063110352,0.956659197807312,8,oracle_imitation,0.956659197807312,8,0.711296796798706,53,76,31.353747199987993
3.172214984893799,5.756452560424805,0.9393436908721924,8,oracle_imitation,0.9393436908721924,8,1.0471405982971191,53,151,31.353747199987993
3.226139545440674,5.8156328201293945,0.9271458983421326,8,oracle_imitation,0.9271458983421326,8,1.0940539836883545,53,226,31.353747199987993
3.2109546661376953,5.800130844116211,0.9198557734489441,8,oracle_imitation,0.9198557734489441,8,1.089139699935913,53,300,31.353747199987993
1.215247631072998,4.455137252807617,1.0275843143463135,8,oracle_imitation,1.0275843143463135,8,0.04364979267120361,71,1,31.51653019990772
2.946763515472412,5.536771774291992,0.95439612865448,8,oracle_imitation,0.95439612865448,8,0.8835852146148682,71,76,31.51653019990772
3.1948623657226562,5.780190944671631,0.9370585680007935,8,oracle_imitation,0.9370585680007935,8,1.0696938037872314,71,151,31.51653019990772
3.221963405609131,5.8111958503723145,0.9246656894683838,8,oracle_imitation,0.9246656894683838,8,1.0904325246810913,71,226,31.51653019990772
3.1900548934936523,5.781530857086182,0.917125403881073,8,oracle_imitation,0.917125403881073,8,1.0707226991653442,71,300,31.51653019990772
3.936891555786133,6.530966758728027,1.2074849605560303,4,oracle_imitation,1.2074849605560303,16,1.647629976272583,11,1,31.237345399800688
3.130439281463623,5.652510643005371,1.086358904838562,4,oracle_imitation,1.086358904838562,16,0.9998530149459839,11,76,31.237345399800688
3.205643653869629,5.781063079833984,1.039587140083313,4,oracle_imitation,1.039587140083313,16,1.0892457962036133,11,151,31.237345399800688
3.157489061355591,5.737215042114258,1.019167184829712,4,oracle_imitation,1.019167184829712,16,1.068759799003601,11,226,31.237345399800688
3.1337904930114746,5.712395191192627,1.0030726194381714,4,oracle_imitation,1.0030726194381714,16,1.0384730100631714,11,300,31.237345399800688
2.45163893699646,5.091552734375,1.170526146888733,4,oracle_imitation,1.170526146888733,16,0.5399307012557983,23,1,31.26169710000977
3.103226900100708,5.608490943908691,1.0807591676712036,4,oracle_imitation,1.0807591676712036,16,0.9624002575874329,23,76,31.26169710000977
3.2395403385162354,5.818514347076416,1.044270634651184,4,oracle_imitation,1.044270634651184,16,1.1037507057189941,23,151,31.26169710000977
3.185349225997925,5.7659149169921875,1.0257469415664673,4,oracle_imitation,1.0257469415664673,16,1.0816104412078857,23,226,31.26169710000977
3.145348072052002,5.7246785163879395,1.0130152702331543,4,oracle_imitation,1.0130152702331543,16,1.0571798086166382,23,300,31.26169710000977
1.825344443321228,4.861719608306885,1.2278836965560913,4,oracle_imitation,1.2278836965560913,16,0.3271161913871765,37,1,31.722378600155935
3.1662745475769043,5.6937174797058105,1.0856784582138062,4,oracle_imitation,1.0856784582138062,16,1.0233347415924072,37,76,31.722378600155935
3.207118511199951,5.762136459350586,1.0465941429138184,4,oracle_imitation,1.0465941429138184,16,1.0725206136703491,37,151,31.722378600155935
3.1643424034118652,5.740979194641113,1.02425217628479,4,oracle_imitation,1.02425217628479,16,1.069152593612671,37,226,31.722378600155935
3.135852098464966,5.715223789215088,1.0090272426605225,4,oracle_imitation,1.0090272426605225,16,1.0438272953033447,37,300,31.722378600155935
2.0132603645324707,4.80246114730835,1.1987019777297974,4,oracle_imitation,1.1987019777297974,16,0.3009912371635437,53,1,31.323506999993697
3.124246120452881,5.659773826599121,1.087799310684204,4,oracle_imitation,1.087799310684204,16,0.999812126159668,53,76,31.323506999993697
3.1998772621154785,5.761969566345215,1.0478633642196655,4,oracle_imitation,1.0478633642196655,16,1.0699760913848877,53,151,31.323506999993697
3.171386480331421,5.747939586639404,1.0270551443099976,4,oracle_imitation,1.0270551443099976,16,1.0734755992889404,53,226,31.323506999993697
3.1469223499298096,5.726215839385986,1.0130329132080078,4,oracle_imitation,1.0130329132080078,16,1.0558147430419922,53,300,31.323506999993697
1.5943434238433838,4.711036205291748,1.2620489597320557,4,oracle_imitation,1.2620489597320557,16,0.18668553233146667,71,1,32.68215480004437
3.210805892944336,5.741052150726318,1.083012580871582,4,oracle_imitation,1.083012580871582,16,1.0582242012023926,71,76,32.68215480004437
3.237137794494629,5.811476230621338,1.0453420877456665,4,oracle_imitation,1.0453420877456665,16,1.0969059467315674,71,151,32.68215480004437
3.167412281036377,5.7465620040893555,1.0224155187606812,4,oracle_imitation,1.0224155187606812,16,1.072364330291748,71,226,32.68215480004437
3.1435256004333496,5.721567153930664,1.0080796480178833,4,oracle_imitation,1.0080796480178833,16,1.0475490093231201,71,300,32.68215480004437
3.7978923320770264,6.396087646484375,1.0461945533752441,8,oracle_imitation,1.0461945533752441,16,1.5549571514129639,11,1,31.59371679998003
2.867842197418213,5.476892948150635,0.9549455046653748,8,oracle_imitation,0.9549455046653748,16,0.8423097133636475,11,76,31.59371679998003
3.196194648742676,5.784199237823486,0.93720543384552,8,oracle_imitation,0.93720543384552,16,1.0701419115066528,11,151,31.59371679998003
3.2097511291503906,5.799411296844482,0.9252812266349792,8,oracle_imitation,0.9252812266349792,16,1.085709571838379,11,226,31.59371679998003
3.1960105895996094,5.7852911949157715,0.9188750386238098,8,oracle_imitation,0.9188750386238098,16,1.0791962146759033,11,300,31.59371679998003
2.4555468559265137,5.100559711456299,1.017909049987793,8,oracle_imitation,1.017909049987793,16,0.533894956111908,23,1,31.340219600126147
2.9475486278533936,5.576934814453125,0.9535747170448303,8,oracle_imitation,0.9535747170448303,16,0.9227564334869385,23,76,31.340219600126147
3.213130474090576,5.803189754486084,0.938504695892334,8,oracle_imitation,0.938504695892334,16,1.0847219228744507,23,151,31.340219600126147
3.234877824783325,5.824734210968018,0.9278714656829834,8,oracle_imitation,0.9278714656829834,16,1.0985093116760254,23,226,31.340219600126147
3.2206928730010986,5.81069803237915,0.9218507409095764,8,oracle_imitation,0.9218507409095764,16,1.0910701751708984,23,300,31.340219600126147
1.649362325668335,4.770105838775635,1.0763875246047974,8,oracle_imitation,1.0763875246047974,16,0.23258242011070251,37,1,32.14913620008156
2.8196468353271484,5.444047927856445,0.9547770619392395,8,oracle_imitation,0.9547770619392395,16,0.8076373338699341,37,76,32.14913620008156
3.174027919769287,5.75518274307251,0.9403620362281799,8,oracle_imitation,0.9403620362281799,16,1.0508548021316528,37,151,32.14913620008156
3.2005698680877686,5.79041051864624,0.9270431399345398,8,oracle_imitation,0.9270431399345398,16,1.0759973526000977,37,226,32.14913620008156
3.187798023223877,5.778045177459717,0.9211636185646057,8,oracle_imitation,0.9211636185646057,16,1.0706923007965088,37,300,32.14913620008156
1.64381742477417,4.596637725830078,1.0364818572998047,8,oracle_imitation,1.0364818572998047,16,0.13579954206943512,53,1,32.7805812000297
2.7406771183013916,5.364719390869141,0.9567103981971741,8,oracle_imitation,0.9567103981971741,16,0.7521674036979675,53,76,32.7805812000297
3.1298322677612305,5.716268062591553,0.9412115216255188,8,oracle_imitation,0.9412115216255188,16,1.0175176858901978,53,151,32.7805812000297
3.2192373275756836,5.8097124099731445,0.9280897974967957,8,oracle_imitation,0.9280897974967957,16,1.0895216464996338,53,226,32.7805812000297
3.2100419998168945,5.799876689910889,0.9208252429962158,8,oracle_imitation,0.9208252429962158,16,1.0882575511932373,53,300,32.7805812000297
1.4232168197631836,4.62758207321167,1.0807263851165771,8,oracle_imitation,1.0807263851165771,16,0.12964463233947754,71,1,32.812864100094885
2.7779672145843506,5.390880107879639,0.9547434449195862,8,oracle_imitation,0.9547434449195862,16,0.7812228202819824,71,76,32.812864100094885
3.1149752140045166,5.7055206298828125,0.9387130737304688,8,oracle_imitation,0.9387130737304688,16,1.0169501304626465,71,151,32.812864100094885
3.2157061100006104,5.805564880371094,0.9265155792236328,8,oracle_imitation,0.9265155792236328,16,1.0847761631011963,71,226,32.812864100094885
3.18906831741333,5.7801642417907715,0.9191433191299438,8,oracle_imitation,0.9191433191299438,16,1.0729453563690186,71,300,32.812864100094885
3.0434036254882812,5.621413230895996,1.192522644996643,4,oracle_imitation,1.192522644996643,32,0.9111752510070801,11,1,33.043585299979895
3.121401309967041,5.641122341156006,1.0898549556732178,4,oracle_imitation,1.0898549556732178,32,0.9832842946052551,11,76,33.043585299979895
3.2287659645080566,5.804244518280029,1.0474539995193481,4,oracle_imitation,1.0474539995193481,32,1.0930007696151733,11,151,33.043585299979895
3.177678108215332,5.758007049560547,1.0253307819366455,4,oracle_imitation,1.0253307819366455,32,1.079087495803833,11,226,33.043585299979895
3.151602268218994,5.731840133666992,1.0102951526641846,4,oracle_imitation,1.0102951526641846,32,1.0518430471420288,11,300,33.043585299979895
1.6147990226745605,4.7128448486328125,1.2546908855438232,4,oracle_imitation,1.2546908855438232,32,0.16326722502708435,23,1,21.88527730014175
3.1719813346862793,5.699211120605469,1.0808101892471313,4,oracle_imitation,1.0808101892471313,32,1.0280588865280151,23,76,21.88527730014175
3.241199493408203,5.819883346557617,1.0441967248916626,4,oracle_imitation,1.0441967248916626,32,1.1033668518066406,23,151,21.88527730014175
3.1858997344970703,5.766193389892578,1.026015281677246,4,oracle_imitation,1.026015281677246,32,1.0808708667755127,23,226,21.88527730014175
3.157012462615967,5.736822128295898,1.015653133392334,4,oracle_imitation,1.015653133392334,32,1.062391757965088,23,300,21.88527730014175
1.6981433629989624,4.886984825134277,1.2648303508758545,4,oracle_imitation,1.2648303508758545,32,0.3110828101634979,37,1,22.825379899935797
3.117976665496826,5.643125534057617,1.0866374969482422,4,oracle_imitation,1.0866374969482422,32,0.9905093312263489,37,76,22.825379899935797
3.2409064769744873,5.798728942871094,1.0568872690200806,4,oracle_imitation,1.0568872690200806,32,1.089513897895813,37,151,22.825379899935797
3.1800332069396973,5.756638526916504,1.0266430377960205,4,oracle_imitation,1.0266430377960205,32,1.0754644870758057,37,226,22.825379899935797
3.153484582901001,5.7337870597839355,1.0136243104934692,4,oracle_imitation,1.0136243104934692,32,1.054795503616333,37,300,22.825379899935797
1.2049708366394043,4.537384986877441,1.3693890571594238,4,oracle_imitation,1.3693890571594238,32,0.1512206494808197,53,1,32.2183948000893
3.036630630493164,5.557040691375732,1.0903817415237427,4,oracle_imitation,1.0903817415237427,32,0.9194408059120178,53,76,32.2183948000893
3.1987321376800537,5.764462471008301,1.0489591360092163,4,oracle_imitation,1.0489591360092163,32,1.0720255374908447,53,151,32.2183948000893
3.182680130004883,5.761951446533203,1.0291579961776733,4,oracle_imitation,1.0291579961776733,32,1.0801081657409668,53,226,32.2183948000893
3.1493663787841797,5.728253364562988,1.0158263444900513,4,oracle_imitation,1.0158263444900513,32,1.0582925081253052,53,300,32.2183948000893
3.876586675643921,6.464212417602539,1.2081775665283203,4,oracle_imitation,1.2081775665283203,32,1.5637805461883545,71,1,29.998050599824637
3.2093863487243652,5.73311710357666,1.0839024782180786,4,oracle_imitation,1.0839024782180786,32,1.0490548610687256,71,76,29.998050599824637
3.2319531440734863,5.8050150871276855,1.0492597818374634,4,oracle_imitation,1.0492597818374634,32,1.1001161336898804,71,151,29.998050599824637
3.1755754947662354,5.7531867027282715,1.025446891784668,4,oracle_imitation,1.025446891784668,32,1.0780982971191406,71,226,29.998050599824637
3.1495983600616455,5.728137016296387,1.0130488872528076,4,oracle_imitation,1.0130488872528076,32,1.0559695959091187,71,300,29.998050599824637
2.860934257507324,5.452651500701904,1.0182088613510132,8,oracle_imitation,1.0182088613510132,32,0.7562085390090942,11,1,32.55704770004377
2.9094350337982178,5.522917747497559,0.9555611610412598,8,oracle_imitation,0.9555611610412598,32,0.8782138228416443,11,76,32.55704770004377
3.188632011413574,5.776589870452881,0.9390899538993835,8,oracle_imitation,0.9390899538993835,32,1.0616055727005005,11,151,32.55704770004377
3.211472511291504,5.800936698913574,0.9259571433067322,8,oracle_imitation,0.9259571433067322,32,1.0849096775054932,11,226,32.55704770004377
3.198820114135742,5.788390159606934,0.919003427028656,8,oracle_imitation,0.919003427028656,32,1.0784509181976318,11,300,32.55704770004377
1.4363187551498413,4.626291751861572,1.0889676809310913,8,oracle_imitation,1.0889676809310913,32,0.10572153329849243,23,1,30.210999900009483
2.837458372116089,5.459991455078125,0.9550719857215881,8,oracle_imitation,0.9550719857215881,32,0.8348251581192017,23,76,30.210999900009483
3.1928391456604004,5.783222675323486,0.94096440076828,8,oracle_imitation,0.94096440076828,32,1.0703606605529785,23,151,30.210999900009483
3.2296266555786133,5.820056438446045,0.9296771287918091,8,oracle_imitation,0.9296771287918091,32,1.094963788986206,23,226,30.210999900009483
3.2284908294677734,5.81864595413208,0.9235901236534119,8,oracle_imitation,0.9235901236534119,32,1.09580659866333,23,300,30.210999900009483
1.4200539588928223,4.721951961517334,1.091518759727478,8,oracle_imitation,1.091518759727478,32,0.17570945620536804,37,1,31.75378239993006
2.732023239135742,5.355121612548828,0.9551331996917725,8,oracle_imitation,0.9551331996917725,32,0.743779182434082,37,76,31.75378239993006
3.055145502090454,5.661849021911621,0.9415169358253479,8,oracle_imitation,0.9415169358253479,32,0.9809484481811523,37,151,31.75378239993006
3.204859733581543,5.795741558074951,0.929158091545105,8,oracle_imitation,0.929158091545105,32,1.0779283046722412,37,226,31.75378239993006
3.2073140144348145,5.797584533691406,0.9233558177947998,8,oracle_imitation,0.9233558177947998,32,1.0828814506530762,37,300,31.75378239993006
1.1155493259429932,4.5070013999938965,1.125899076461792,8,oracle_imitation,1.125899076461792,32,0.11435641348361969,53,1,19.108147899853066
2.540754795074463,5.1857500076293945,0.957188606262207,8,oracle_imitation,0.957188606262207,32,0.6182263493537903,53,76,19.108147899853066
3.179004669189453,5.760921478271484,0.946063220500946,8,oracle_imitation,0.946063220500946,32,1.0468437671661377,53,151,19.108147899853066
3.215782880783081,5.806151390075684,0.9293148517608643,8,oracle_imitation,0.9293148517608643,32,1.0866587162017822,53,226,19.108147899853066
3.212322235107422,5.802143573760986,0.9250504374504089,8,oracle_imitation,0.9250504374504089,32,1.0867919921875,53,300,19.108147899853066
3.662585973739624,6.236961364746094,1.0321842432022095,8,oracle_imitation,1.0321842432022095,32,1.3758279085159302,71,1,30.425765299936756
2.872251510620117,5.4854655265808105,0.9564720392227173,8,oracle_imitation,0.9564720392227173,32,0.8518977165222168,71,76,30.425765299936756
3.1093685626983643,5.693795204162598,0.9423851370811462,8,oracle_imitation,0.9423851370811462,32,1.0063810348510742,71,151,30.425765299936756
3.205057144165039,5.795351505279541,0.929502010345459,8,oracle_imitation,0.929502010345459,32,1.0778096914291382,71,226,30.425765299936756
3.2037618160247803,5.794028282165527,0.9225141406059265,8,oracle_imitation,0.9225141406059265,32,1.077770709991455,71,300,30.425765299936756
1.3377916812896729,4.644669532775879,4.644669532775879,4,listwise,-0.0,8,0.22539277374744415,11,1,35.81283419998363
0.8975083827972412,4.1665873527526855,4.1665873527526855,4,listwise,0.0,8,0.15013986825942993,11,76,35.81283419998363
0.8697400689125061,4.086653709411621,4.086653709411621,4,listwise,0.0,8,0.16710805892944336,11,151,35.81283419998363
0.8437706232070923,4.0247039794921875,4.0247039794921875,4,listwise,-0.0,8,0.18502415716648102,11,226,35.81283419998363
0.8307830691337585,3.994605302810669,3.994605302810669,4,listwise,-0.0,8,0.19372785091400146,11,300,35.81283419998363
1.6137378215789795,4.6089324951171875,4.6089324951171875,4,listwise,-0.0,8,0.12142887711524963,23,1,34.336284399963915
0.9348185062408447,4.291745662689209,4.291745662689209,4,listwise,-0.0,8,0.18830661475658417,23,76,34.336284399963915
0.9304165840148926,4.233576774597168,4.233576774597168,4,listwise,-0.0,8,0.20342251658439636,23,151,34.336284399963915
0.9310758113861084,4.222255706787109,4.222255706787109,4,listwise,-0.0,8,0.1804506778717041,23,226,34.336284399963915
0.9242310523986816,4.213045120239258,4.213045120239258,4,listwise,-0.0,8,0.18371039628982544,23,300,34.336284399963915
1.3029636144638062,4.599482536315918,4.599482536315918,4,listwise,0.0,8,0.20228706300258636,37,1,34.0185899999924
0.9435127973556519,4.077279090881348,4.077279090881348,4,listwise,0.0,8,0.26054295897483826,37,76,34.0185899999924
0.9146307706832886,4.01389217376709,4.01389217376709,4,listwise,-0.0,8,0.2740248143672943,37,151,34.0185899999924
0.8958867788314819,3.9636244773864746,3.9636244773864746,4,listwise,-0.0,8,0.2822662591934204,37,226,34.0185899999924
0.8860653042793274,3.9425153732299805,3.9425153732299805,4,listwise,-0.0,8,0.2879696488380432,37,300,34.0185899999924
1.027845859527588,4.499555587768555,4.499555587768555,4,listwise,-0.0,8,0.12806463241577148,53,1,35.04264759994112
0.9145634770393372,4.31361198425293,4.31361198425293,4,listwise,-0.0,8,0.10346300154924393,53,76,35.04264759994112
0.8983516693115234,4.280101776123047,4.280101776123047,4,listwise,-0.0,8,0.11342746764421463,53,151,35.04264759994112
0.8915272355079651,4.257163047790527,4.257163047790527,4,listwise,-0.0,8,0.11787500232458115,53,226,35.04264759994112
0.8830472230911255,4.2485880851745605,4.2485880851745605,4,listwise,-0.0,8,0.11889460682868958,53,300,35.04264759994112
1.4288619756698608,4.5065460205078125,4.5065460205078125,4,listwise,-0.0,8,0.08349980413913727,71,1,35.30683929985389
0.9565842151641846,4.182123184204102,4.182123184204102,4,listwise,-0.0,8,0.17025816440582275,71,76,35.30683929985389
0.9359949827194214,4.106232643127441,4.106232643127441,4,listwise,-0.0,8,0.19125030934810638,71,151,35.30683929985389
0.9339320063591003,4.071866989135742,4.071866989135742,4,listwise,-0.0,8,0.200751394033432,71,226,35.30683929985389
0.9237205386161804,4.062402248382568,4.062402248382568,4,listwise,-0.0,8,0.2208748757839203,71,300,35.30683929985389
1.2600245475769043,4.619814872741699,4.619814872741699,8,listwise,-0.0,8,0.18890535831451416,11,1,35.09550469997339
0.8958213329315186,4.168705940246582,4.168705940246582,8,listwise,0.0,8,0.1885080635547638,11,76,35.09550469997339
0.8674213886260986,4.060077667236328,4.060077667236328,8,listwise,-0.0,8,0.1962473839521408,11,151,35.09550469997339
0.8667583465576172,4.023240089416504,4.023240089416504,8,listwise,-0.0,8,0.21454134583473206,11,226,35.09550469997339
0.880379855632782,4.009766578674316,4.009766578674316,8,listwise,-0.0,8,0.2562554180622101,11,300,35.09550469997339
1.34925377368927,4.514554023742676,4.514554023742676,8,listwise,-0.0,8,0.05227780342102051,23,1,34.90435680001974
0.84430992603302,4.14635705947876,4.14635705947876,8,listwise,-0.0,8,0.15318399667739868,23,76,34.90435680001974
0.8651818037033081,4.1000823974609375,4.1000823974609375,8,listwise,-0.0,8,0.22582601010799408,23,151,34.90435680001974
0.8240793943405151,4.023162841796875,4.023162841796875,8,listwise,-0.0,8,0.2052336186170578,23,226,34.90435680001974
0.8152114152908325,3.9841148853302,3.9841148853302,8,listwise,-0.0,8,0.2231261134147644,23,300,34.90435680001974
1.2172234058380127,4.539245128631592,4.539245128631592,8,listwise,0.0,8,0.15392521023750305,37,1,34.631769199855626
0.9081118106842041,4.305550575256348,4.305550575256348,8,listwise,-0.0,8,0.11320199072360992,37,76,34.631769199855626
0.8872591257095337,4.258453845977783,4.258453845977783,8,listwise,-0.0,8,0.1489780694246292,37,151,34.631769199855626
0.8783246874809265,4.205456733703613,4.205456733703613,8,listwise,-0.0,8,0.17231756448745728,37,226,34.631769199855626
0.8668749332427979,4.179366111755371,4.179366111755371,8,listwise,-0.0,8,0.18031105399131775,37,300,34.631769199855626
0.9889532327651978,4.485877990722656,4.485877990722656,8,listwise,-0.0,8,0.11165444552898407,53,1,35.71517949993722
0.9077078104019165,4.274794578552246,4.274794578552246,8,listwise,-0.0,8,0.13131122291088104,53,76,35.71517949993722
0.8911716938018799,4.235793113708496,4.235793113708496,8,listwise,-0.0,8,0.13371756672859192,53,151,35.71517949993722
0.8811148405075073,4.18594217300415,4.18594217300415,8,listwise,-0.0,8,0.14641550183296204,53,226,35.71517949993722
0.8674074411392212,4.159516334533691,4.159516334533691,8,listwise,-0.0,8,0.15613125264644623,53,300,35.71517949993722
1.215247631072998,4.455137252807617,4.455137252807617,8,listwise,-0.0,8,0.04364979267120361,71,1,35.26872200006619
0.9746924638748169,4.1876420974731445,4.1876420974731445,8,listwise,-0.0,8,0.2034267783164978,71,76,35.26872200006619
0.9732351303100586,4.154006004333496,4.154006004333496,8,listwise,-0.0,8,0.18258178234100342,71,151,35.26872200006619
0.9612540006637573,4.120680332183838,4.120680332183838,8,listwise,0.0,8,0.1846400648355484,71,226,35.26872200006619
0.9519015550613403,4.099794387817383,4.099794387817383,8,listwise,0.0,8,0.18463487923145294,71,300,35.26872200006619
3.936891555786133,6.530966758728027,6.530966758728027,4,listwise,-0.0,16,1.647629976272583,11,1,35.23055400000885
0.9547854661941528,4.278576374053955,4.278576374053955,4,listwise,-0.0,16,0.16071823239326477,11,76,35.23055400000885
0.9426023960113525,4.237400531768799,4.237400531768799,4,listwise,0.0,16,0.16687172651290894,11,151,35.23055400000885
0.9430826902389526,4.227149486541748,4.227149486541748,4,listwise,0.0,16,0.1689935326576233,11,226,35.23055400000885
0.938813328742981,4.220502853393555,4.220502853393555,4,listwise,0.0,16,0.1701885312795639,11,300,35.23055400000885
2.45163893699646,5.091552734375,5.091552734375,4,listwise,-0.0,16,0.5399307012557983,23,1,35.012192300055176
0.9329490661621094,4.146871566772461,4.146871566772461,4,listwise,-0.0,16,0.1700085699558258,23,76,35.012192300055176
0.886259913444519,4.0686845779418945,4.0686845779418945,4,listwise,-0.0,16,0.18203727900981903,23,151,35.012192300055176
0.8760744333267212,4.039379119873047,4.039379119873047,4,listwise,-0.0,16,0.19411292672157288,23,226,35.012192300055176
0.8707101345062256,4.019911766052246,4.019911766052246,4,listwise,-0.0,16,0.20021545886993408,23,300,35.012192300055176
1.825344443321228,4.861719608306885,4.861719608306885,4,listwise,0.0,16,0.3271161913871765,37,1,35.04188819997944
0.9404682517051697,4.0819621086120605,4.0819621086120605,4,listwise,0.0,16,0.25166189670562744,37,76,35.04188819997944
0.911105751991272,4.012889862060547,4.012889862060547,4,listwise,0.0,16,0.26704204082489014,37,151,35.04188819997944
0.8968111276626587,3.9761319160461426,3.9761319160461426,4,listwise,-0.0,16,0.2742053270339966,37,226,35.04188819997944
0.886410117149353,3.944455862045288,3.944455862045288,4,listwise,-0.0,16,0.2797881066799164,37,300,35.04188819997944
