git_sha,dataset,model_tier,seed,tokenizer_fingerprint,stage,setting,example_id,split_count,encoding_block_references,encoding_context_tokens,routing_chunk_tokens,materialization_budget,k_storage_mode,position_policy,requested_distance,original_logical_distance,effective_distance,distance_over_training_context,distance_over_model_operation_limit,oracle_mode,loss,token_accuracy,sa_full_loss,sa_tail_loss,rcb,retrieval_key_rmse_vs_exact,memory_attention_mass,memory_last_query_attention_mass,memory_attention_entropy,memory_attention_max_weight,retrieval_logit_rmse_vs_exact,retrieval_attention_l1_vs_exact,retrieval_top_token_agreement_vs_exact,recall_at_k,routing_mrr,retrieved_physical_kv_tokens,maximum_native_operation,model_operation_limit,native_limit_violations
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,7,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ae39fb85542990afbd1e197,5,4,89,18.0,160,pre_position_deferred,fixed_4096,4096,79.0,4096.0,16.0,16.0,native_oracle,0.9608007669448853,0.0,0.07571323091785113,0.9400865733623505,-0.02396440584800292,0.9348863661289215,0.8226956129074097,0.7513375878334045,2.9583375453948975,0.280292809009552,7.857534170150757,1.225343108177185,0.375,1.0,1.0,18.0,89,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,7,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5a80d1ce554299260e20a178,5,4,98,28.0,160,pre_position_deferred,fixed_4096,4096,78.0,4096.0,16.0,16.0,native_oracle,0.7076140642166138,1.0,0.07571323091785113,0.9400865733623505,0.26894918865532175,0.9541853368282318,0.8761874437332153,0.8158243298530579,3.2936402559280396,0.440131276845932,7.1813836097717285,1.5014128684997559,0.25,1.0,1.0,28.0,98,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,7,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ae34a225542992e3233c370,5,4,110,21.0,160,pre_position_deferred,fixed_4096,4096,97.0,4096.0,16.0,16.0,native_oracle,0.6304084658622742,1.0,0.07571323091785113,0.9400865733623505,0.3582689241945941,1.0279855132102966,0.8380987048149109,0.7675364017486572,3.0716001987457275,0.44620180130004883,8.079459428787231,1.3863338232040405,0.375,1.0,1.0,21.0,110,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,7,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ab7af9d5542993667793fe9,5,4,99,23.0,160,pre_position_deferred,fixed_4096,4096,84.0,4096.0,16.0,16.0,native_oracle,0.9212303161621094,0.0,0.07571323091785113,0.9400865733623505,0.02181494531855236,0.9299820363521576,0.8487500250339508,0.7794795632362366,3.1479045152664185,0.48559635877609253,8.203866243362427,1.31704843044281,0.375,1.0,1.0,23.0,99,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,7,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5a80e47d55429938b6142238,5,4,101,24.0,160,pre_position_deferred,fixed_4096,4096,85.0,4096.0,16.0,16.0,native_oracle,0.08615268021821976,1.0,0.07571323091785113,0.9400865733623505,0.9879225228408303,0.9029444456100464,0.8595776855945587,0.7970163226127625,3.2089507579803467,0.3249821066856384,6.57301926612854,1.7621320486068726,0.0,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,7,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5adea62e55429975fa854f3b,5,4,105,32.0,160,pre_position_deferred,fixed_4096,4096,81.0,4096.0,16.0,16.0,native_oracle,0.0804702639579773,1.0,0.07571323091785113,0.9400865733623505,0.994496552812847,0.8070178031921387,0.8876843452453613,0.8337115347385406,3.4517451524734497,0.35481858253479004,6.217603445053101,1.741895318031311,0.0,1.0,1.0,32.0,105,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,7,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5abb14d85542996cc5e49f92,5,4,100,21.0,160,pre_position_deferred,fixed_4096,4096,87.0,4096.0,16.0,16.0,native_oracle,0.08278127759695053,1.0,0.07571323091785113,0.9400865733623505,0.9918229238084662,0.8521764576435089,0.8434840142726898,0.7867006659507751,3.104466438293457,0.24473682045936584,6.078214645385742,1.7250797152519226,0.0,1.0,1.0,21.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,7,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ade84d7554299728e26c72b,5,4,108,28.0,160,pre_position_deferred,fixed_4096,4096,88.0,4096.0,16.0,16.0,native_oracle,0.09749400615692139,1.0,0.07571323091785113,0.9400865733623505,0.9748016578374884,0.8993835151195526,0.8727293610572815,0.8151074647903442,3.3464243412017822,0.24598044157028198,6.512077569961548,1.7396216988563538,0.125,1.0,1.0,28.0,108,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,7,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ac39df8554299741d48a2b6,5,4,109,19.0,160,pre_position_deferred,fixed_4096,4096,98.0,4096.0,16.0,16.0,native_oracle,0.7528262734413147,0.0,0.07571323091785113,0.9400865733623505,0.21664284485156896,0.9873351454734802,0.8225975036621094,0.746737539768219,2.9961758852005005,0.43491628766059875,8.24754023551941,1.185963124036789,0.375,1.0,1.0,19.0,109,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5adfa12c554299025d62a301,5,4,98,24.0,160,pre_position_deferred,local,,82.0,1.0,0.00390625,0.00390625,native_oracle,0.0894656628370285,1.0,0.05945794563740492,2.4623593259602785,0.9875118814923685,0.5919077098369598,0.8419708907604218,0.7333011627197266,3.2125061750411987,0.7836817502975464,2.721191167831421,0.9126546382904053,0.25,1.0,1.0,24.0,98,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ab54056554299488d4d9923,5,4,113,27.0,160,pre_position_deferred,local,,94.0,1.0,0.00390625,0.00390625,native_oracle,0.05577404424548149,1.0,0.05945794563740492,2.4623593259602785,1.0015331055290453,0.7476891875267029,0.8522921502590179,0.7315141260623932,3.364144206047058,0.16681210696697235,2.7691683173179626,1.35222589969635,0.0,1.0,1.0,27.0,113,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ab66e1355429954757d32b2,5,4,104,18.0,160,pre_position_deferred,local,,94.0,1.0,0.00390625,0.00390625,native_oracle,0.05547996982932091,1.0,0.05945794563740492,2.4623593259602785,1.001655488585865,0.7581792175769806,0.800115555524826,0.6533741354942322,3.02841579914093,0.1555147022008896,2.76043438911438,1.132787048816681,0.25,1.0,1.0,18.0,104,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ae39fb85542990afbd1e197,5,4,89,18.0,160,pre_position_deferred,local,,79.0,1.0,0.00390625,0.00390625,native_oracle,0.25935518741607666,1.0,0.05945794563740492,2.4623593259602785,0.9168100516252515,0.7108424007892609,0.7997920215129852,0.6729354560375214,2.984161615371704,0.6850410103797913,3.1582088470458984,1.0605581402778625,0.25,1.0,1.0,18.0,89,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5a80d1ce554299260e20a178,5,4,98,28.0,160,pre_position_deferred,local,,78.0,1.0,0.00390625,0.00390625,native_oracle,0.08375484496355057,1.0,0.05945794563740492,2.4623593259602785,0.9898885158063038,0.6149932444095612,0.8615707457065582,0.761510968208313,3.3312766551971436,0.8000866770744324,2.8819742798805237,0.9981389045715332,0.375,1.0,1.0,28.0,98,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ae34a225542992e3233c370,5,4,110,21.0,160,pre_position_deferred,local,,97.0,1.0,0.00390625,0.00390625,native_oracle,0.185015469789505,1.0,0.05945794563740492,2.4623593259602785,0.9477475333859814,0.7739040851593018,0.824319064617157,0.6961873173713684,3.107460856437683,0.6732329726219177,3.0187763571739197,1.0541573762893677,0.25,1.0,1.0,21.0,110,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ab7af9d5542993667793fe9,5,4,99,23.0,160,pre_position_deferred,local,,84.0,1.0,0.00390625,0.00390625,native_oracle,0.11282767355442047,1.0,0.05945794563740492,2.4623593259602785,0.9777894638731098,0.659626305103302,0.8358102738857269,0.7270587086677551,3.1823697090148926,0.7488598227500916,2.5306830406188965,1.0252121090888977,0.25,1.0,1.0,23.0,99,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5a80e47d55429938b6142238,5,4,101,24.0,160,pre_position_deferred,local,,85.0,1.0,0.00390625,0.00390625,native_oracle,0.05573052540421486,1.0,0.05945794563740492,2.4623593259602785,1.0015512164850848,0.7451192736625671,0.839982271194458,0.7192286849021912,3.2688828706741333,0.1840495467185974,2.7218233346939087,1.3191337585449219,0.125,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5adea62e55429975fa854f3b,5,4,105,32.0,160,pre_position_deferred,local,,81.0,1.0,0.00390625,0.00390625,native_oracle,0.05533098056912422,1.0,0.05945794563740492,2.4623593259602785,1.001717492487239,0.6225277781486511,0.8728396594524384,0.7624297142028809,3.5042253732681274,0.27364757657051086,2.4929844737052917,0.9993151128292084,0.375,1.0,1.0,32.0,105,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5abb14d85542996cc5e49f92,5,4,100,21.0,160,pre_position_deferred,local,,87.0,1.0,0.00390625,0.00390625,native_oracle,0.057175468653440475,1.0,0.05945794563740492,2.4623593259602785,1.000949883754138,0.7981972098350525,0.8211604952812195,0.6913749873638153,3.1564972400665283,0.1649254709482193,3.109000325202942,1.3536030650138855,0.0,1.0,1.0,21.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ade84d7554299728e26c72b,5,4,108,28.0,160,pre_position_deferred,local,,88.0,1.0,0.00390625,0.00390625,native_oracle,0.05538376793265343,1.0,0.05945794563740492,2.4623593259602785,1.0016955243099508,0.754246175289154,0.8581024706363678,0.7460106611251831,3.3931851387023926,0.17107385396957397,2.819846510887146,1.3641636371612549,0.0,1.0,1.0,28.0,108,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ac39df8554299741d48a2b6,5,4,109,19.0,160,pre_position_deferred,local,,98.0,1.0,0.00390625,0.00390625,native_oracle,0.10961524397134781,1.0,0.05945794563740492,2.4623593259602785,0.9791263600143243,0.7580605447292328,0.8087799549102783,0.6927959620952606,3.0196969509124756,0.7356479167938232,3.3313294649124146,1.2364254593849182,0.25,1.0,1.0,19.0,109,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5adfa12c554299025d62a301,5,4,98,24.0,160,pre_position_deferred,exact,,82.0,82.0,0.3203125,0.3203125,native_oracle,0.06682143360376358,1.0,0.05945794563740492,2.4623593259602785,0.9969355846117292,0.0,0.8444370329380035,0.7421443462371826,3.165163278579712,0.9983433485031128,0.0,0.0,1.0,1.0,1.0,24.0,98,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ab54056554299488d4d9923,5,4,113,27.0,160,pre_position_deferred,exact,,94.0,94.0,0.3671875,0.3671875,native_oracle,0.05609936639666557,1.0,0.05945794563740492,2.4623593259602785,1.001397718303482,0.0,0.8529090285301208,0.7300483286380768,3.3502357006073,0.17167381942272186,0.0,0.0,1.0,1.0,1.0,27.0,113,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ab66e1355429954757d32b2,5,4,104,18.0,160,pre_position_deferred,exact,,94.0,94.0,0.3671875,0.3671875,native_oracle,0.055492375046014786,1.0,0.05945794563740492,2.4623593259602785,1.0016503259866858,0.0,0.7979009747505188,0.6422091722488403,3.0152711868286133,0.22306369245052338,0.0,0.0,1.0,1.0,1.0,18.0,104,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ae39fb85542990afbd1e197,5,4,89,18.0,160,pre_position_deferred,exact,,79.0,79.0,0.30859375,0.30859375,native_oracle,0.06643454730510712,1.0,0.05945794563740492,2.4623593259602785,0.9970965925922582,0.0,0.8055812120437622,0.6879463493824005,2.9211277961730957,0.9977606534957886,0.0,0.0,1.0,1.0,1.0,18.0,89,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5a80d1ce554299260e20a178,5,4,98,28.0,160,pre_position_deferred,exact,,78.0,78.0,0.3046875,0.3046875,native_oracle,0.06813252717256546,1.0,0.05945794563740492,2.4623593259602785,0.9963899552406953,0.0,0.862880289554596,0.7643835842609406,3.2962594032287598,0.9961456060409546,0.0,0.0,1.0,1.0,1.0,28.0,98,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ae34a225542992e3233c370,5,4,110,21.0,160,pre_position_deferred,exact,,97.0,97.0,0.37890625,0.37890625,native_oracle,0.06663709878921509,1.0,0.05945794563740492,2.4623593259602785,0.9970122980449387,0.0,0.8249402046203613,0.7067001461982727,3.055162191390991,0.9985167384147644,0.0,0.0,1.0,1.0,1.0,21.0,110,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ab7af9d5542993667793fe9,5,4,99,23.0,160,pre_position_deferred,exact,,84.0,84.0,0.328125,0.328125,native_oracle,0.06599239259958267,1.0,0.05945794563740492,2.4623593259602785,0.9972806012699116,0.0,0.840332418680191,0.7388080060482025,3.1306920051574707,0.9984342455863953,0.0,0.0,1.0,1.0,1.0,23.0,99,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5a80e47d55429938b6142238,5,4,101,24.0,160,pre_position_deferred,exact,,85.0,85.0,0.33203125,0.33203125,native_oracle,0.055542897433042526,1.0,0.05945794563740492,2.4623593259602785,1.0016293004100885,0.0,0.8398164212703705,0.720535397529602,3.2632291316986084,0.15862977504730225,0.0,0.0,1.0,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5adea62e55429975fa854f3b,5,4,105,32.0,160,pre_position_deferred,exact,,81.0,81.0,0.31640625,0.31640625,native_oracle,0.05631179362535477,1.0,0.05945794563740492,2.4623593259602785,1.00130931383111,0.0,0.8717448115348816,0.7601659297943115,3.485572338104248,0.45004531741142273,0.0,0.0,1.0,1.0,1.0,32.0,105,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5abb14d85542996cc5e49f92,5,4,100,21.0,160,pre_position_deferred,exact,,87.0,87.0,0.33984375,0.33984375,native_oracle,0.057897549122571945,1.0,0.05945794563740492,2.4623593259602785,1.0006493801733234,0.0,0.8186880350112915,0.6686420440673828,3.133194327354431,0.22589613497257233,0.0,0.0,1.0,1.0,1.0,21.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ade84d7554299728e26c72b,5,4,108,28.0,160,pre_position_deferred,exact,,88.0,88.0,0.34375,0.34375,native_oracle,0.05558732524514198,1.0,0.05945794563740492,2.4623593259602785,1.0016108111735085,0.0,0.8567183315753937,0.7441976964473724,3.3852275609970093,0.17648440599441528,0.0,0.0,1.0,1.0,1.0,28.0,108,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ac39df8554299741d48a2b6,5,4,109,19.0,160,pre_position_deferred,exact,,98.0,98.0,0.3828125,0.3828125,native_oracle,0.0688570886850357,1.0,0.05945794563740492,2.4623593259602785,0.9960884191400449,0.0,0.8144111335277557,0.7044948935508728,2.9775102138519287,0.9982463121414185,0.0,0.0,1.0,1.0,1.0,19.0,109,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5adfa12c554299025d62a301,5,4,98,24.0,160,pre_position_deferred,fixed_32,32,82.0,32.0,0.125,0.125,native_oracle,0.07067815214395523,1.0,0.05945794563740492,2.4623593259602785,0.9953305588825112,0.5938159227371216,0.8424047529697418,0.7306863963603973,3.1838386058807373,0.9050869941711426,2.1586275696754456,0.788672149181366,0.25,1.0,1.0,24.0,98,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ab54056554299488d4d9923,5,4,113,27.0,160,pre_position_deferred,fixed_32,32,94.0,32.0,0.125,0.125,native_oracle,0.05563446134328842,1.0,0.05945794563740492,2.4623593259602785,1.0015911948469574,0.428222119808197,0.8524746000766754,0.7314698696136475,3.357088565826416,0.19376958906650543,1.7545785903930664,0.8007698655128479,0.5,1.0,1.0,27.0,113,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ab66e1355429954757d32b2,5,4,104,18.0,160,pre_position_deferred,fixed_32,32,94.0,32.0,0.125,0.125,native_oracle,0.05545470863580704,1.0,0.05945794563740492,2.4623593259602785,1.0016660013741638,0.42988820374011993,0.7990261614322662,0.6593242287635803,3.019948720932007,0.18619689345359802,1.5706348419189453,0.6654278635978699,0.625,1.0,1.0,18.0,104,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ae39fb85542990afbd1e197,5,4,89,18.0,160,pre_position_deferred,fixed_32,32,79.0,32.0,0.125,0.125,native_oracle,0.0670621395111084,1.0,0.05945794563740492,2.4623593259602785,0.9968354115836907,0.7539246678352356,0.7999326586723328,0.6629220545291901,2.9419350624084473,0.9576103091239929,2.4089263677597046,0.9646607935428619,0.5,1.0,1.0,18.0,89,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5a80d1ce554299260e20a178,5,4,98,28.0,160,pre_position_deferred,fixed_32,32,78.0,32.0,0.125,0.125,native_oracle,0.07060639560222626,1.0,0.05945794563740492,2.4623593259602785,0.9953604213405864,0.6598518490791321,0.8613304197788239,0.7605720162391663,3.3179690837860107,0.8562080264091492,2.2773608565330505,1.0442405343055725,0.25,1.0,1.0,28.0,98,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ae34a225542992e3233c370,5,4,110,21.0,160,pre_position_deferred,fixed_32,32,97.0,32.0,0.125,0.125,native_oracle,0.06645116955041885,1.0,0.05945794563740492,2.4623593259602785,0.9970896750194241,0.628350555896759,0.8246774673461914,0.6941670477390289,3.0645341873168945,0.9409101009368896,2.2155611515045166,0.8248295187950134,0.25,1.0,1.0,21.0,110,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ab7af9d5542993667793fe9,5,4,99,23.0,160,pre_position_deferred,fixed_32,32,84.0,32.0,0.125,0.125,native_oracle,0.06949606537818909,1.0,0.05945794563740492,2.4623593259602785,0.9958225003227409,0.6317711174488068,0.8378711938858032,0.7325032949447632,3.1432151794433594,0.9341686964035034,2.132665991783142,0.8464992046356201,0.5,1.0,1.0,23.0,99,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5a80e47d55429938b6142238,5,4,101,24.0,160,pre_position_deferred,fixed_32,32,85.0,32.0,0.125,0.125,native_oracle,0.056116048246622086,1.0,0.05945794563740492,2.4623593259602785,1.0013907759253664,0.6656771600246429,0.840867817401886,0.7238617241382599,3.258218765258789,0.2797826826572418,2.106848418712616,1.2170789241790771,0.25,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5adea62e55429975fa854f3b,5,4,105,32.0,160,pre_position_deferred,fixed_32,32,81.0,32.0,0.125,0.125,native_oracle,0.05546237528324127,1.0,0.05945794563740492,2.4623593259602785,1.001662810794851,0.6379284262657166,0.8738516569137573,0.7784450948238373,3.499430775642395,0.2836173474788666,1.9394607543945312,0.7932547330856323,0.5,1.0,1.0,32.0,105,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5abb14d85542996cc5e49f92,5,4,100,21.0,160,pre_position_deferred,fixed_32,32,87.0,32.0,0.125,0.125,native_oracle,0.05810756981372833,1.0,0.05945794563740492,2.4623593259602785,1.0005619772141856,0.5594795644283295,0.8211669623851776,0.6951685547828674,3.146260976791382,0.15568386018276215,1.9036150574684143,0.9862095713615417,0.0,1.0,1.0,21.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ade84d7554299728e26c72b,5,4,108,28.0,160,pre_position_deferred,fixed_32,32,88.0,32.0,0.125,0.125,native_oracle,0.05542290210723877,1.0,0.05945794563740492,2.4623593259602785,1.0016792380924198,0.45609505474567413,0.8574316799640656,0.7575350105762482,3.380425453186035,0.274465411901474,1.7342272996902466,0.8743270039558411,0.625,1.0,1.0,28.0,108,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,hotpotqa,tiny,21,cbc5253fb90c25c2a282773b05bf89b4cdf17ada16b98c0a4dd1e66b2b872f39,distance,split5_block4_oracle,hotpotqa-5ac39df8554299741d48a2b6,5,4,109,19.0,160,pre_position_deferred,fixed_32,32,98.0,32.0,0.125,0.125,native_oracle,0.0650288462638855,1.0,0.05945794563740492,2.4623593259602785,0.9976815941461018,0.6660480499267578,0.8108460009098053,0.6905847191810608,2.987246036529541,0.9572364091873169,2.3236772418022156,1.0075421929359436,0.25,1.0,1.0,19.0,109,256,0
