dataset,example_id,partition,seed,root_mode,R_root,K,H,B,correct_root_present,oracle_node_recall,complete_graph,conditional_complete_graph,visited_count,nodes_expanded,search_comparisons,search_seconds
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.004487500002142042
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,7,42,0.0042285999516025186
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,7,7,42,0.004944399988744408
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.002586200018413365
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,7,7,42,0.002540099958423525
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.0026732999831438065
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,71,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,7,7,42,0.00253510003676638
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,7,7,42,0.003634899971075356
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.0052838000119663775
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.005263300030492246
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.005586199986282736
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.005103499977849424
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.004627900023479015
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.004483800032176077
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.005782300024293363
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.0035219999845139682
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.003393299994058907
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.004824400006327778
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.0037383000017143786
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.0037709999596700072
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.003717100014910102
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.003993300022557378
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.0054620999726466835
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.0052016000263392925
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.004654299991670996
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.005049099971074611
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.00539010000647977
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.004546000040136278
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.005230599956121296
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.005536900018341839
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.004583100031595677
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.00514560000738129
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.0049709000159054995
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.004040000028908253
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.0052013000240549445
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,10,10,60,0.005659200018271804
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.00396030000410974
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.004300499975215644
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,71,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.006256700027734041
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,4,2,6,0.0011714999563992023
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,4,2,6,0.0010720999562181532
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,4,1,3,0.0004180999821983278
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,4,2,6,0.0012791999615728855
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,4,2,6,0.001115199993364513
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,4,1,3,0.0004422999918460846
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,4,2,6,0.0012618000037036836
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,4,2,6,0.0011199000291526318
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,4,1,3,0.0004895000020042062
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,4,2,6,0.0015390999615192413
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,4,2,6,0.0014409000286832452
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,4,1,3,0.0004745999467559159
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,4,2,6,0.00121640000725165
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,4,2,6,0.0010871999547816813
2wikimultihopqa,0063e31f08eb11ebbda7ac1f6bf848b6,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,4,1,3,0.0004314999678172171
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,bounded_contextual_facets,1,6,4,16,0,0.5,0,,10,10,60,0.005926300014834851
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,bounded_contextual_facets,2,6,4,16,0,0.5,0,,10,10,60,0.006437000003643334
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,12,12,72,0.004526500008068979
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,bounded_contextual_facets,1,6,4,16,0,0.5,0,,10,10,60,0.004878000007010996
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,bounded_contextual_facets,2,6,4,16,0,0.5,0,,10,10,60,0.003738400002475828
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,23,bounded_contextual_facets,4,6,4,16,0,0.5,0,,11,11,66,0.0064907000050880015
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,bounded_contextual_facets,1,6,4,16,0,0.5,0,,10,10,60,0.006092199997510761
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,bounded_contextual_facets,2,6,4,16,0,0.5,0,,10,10,60,0.004649500013329089
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,37,bounded_contextual_facets,4,6,4,16,0,0.5,0,,11,11,66,0.005801499995868653
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,53,bounded_contextual_facets,1,6,4,16,0,0.5,0,,10,10,60,0.0037587000406347215
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,53,bounded_contextual_facets,2,6,4,16,0,0.5,0,,10,10,60,0.0035504999686963856
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,53,bounded_contextual_facets,4,6,4,16,0,0.5,0,,11,11,66,0.005837599979713559
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,71,bounded_contextual_facets,1,6,4,16,0,0.5,0,,10,10,60,0.0059368000365793705
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,71,bounded_contextual_facets,2,6,4,16,0,0.5,0,,11,11,66,0.0062763000023551285
2wikimultihopqa,0069c0220bde11eba7f7acde48001122,validation,71,bounded_contextual_facets,4,6,4,16,0,0.5,0,,11,11,66,0.006896000006236136
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,11,bounded_contextual_facets,1,6,4,16,1,0.5,0,0,8,8,48,0.0047138999798335135
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,11,bounded_contextual_facets,2,6,4,16,1,0.5,0,0,9,9,54,0.005178399966098368
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,11,bounded_contextual_facets,4,6,4,16,1,0.5,0,0,9,9,54,0.0055188999976962805
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,23,bounded_contextual_facets,1,6,4,16,0,0.0,0,,8,8,48,0.004637000034563243
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,23,bounded_contextual_facets,2,6,4,16,1,0.5,0,0,9,9,54,0.004857899970375001
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,23,bounded_contextual_facets,4,6,4,16,1,0.5,0,0,10,10,60,0.00643910001963377
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,37,bounded_contextual_facets,1,6,4,16,0,0.0,0,,8,8,48,0.0046187000116333365
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,37,bounded_contextual_facets,2,6,4,16,0,0.0,0,,9,9,54,0.005036899994593114
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,37,bounded_contextual_facets,4,6,4,16,1,0.5,0,0,10,10,60,0.006485600024461746
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,53,bounded_contextual_facets,1,6,4,16,0,0.0,0,,8,8,48,0.004524100048001856
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,53,bounded_contextual_facets,2,6,4,16,0,0.0,0,,8,8,48,0.004494599997997284
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,53,bounded_contextual_facets,4,6,4,16,1,0.5,0,0,9,9,54,0.005662100040353835
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,71,bounded_contextual_facets,1,6,4,16,1,0.5,0,0,8,8,48,0.0046589000266976655
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,71,bounded_contextual_facets,2,6,4,16,1,0.5,0,0,8,8,48,0.004490399966016412
2wikimultihopqa,006b525c08e111ebbda2ac1f6bf848b6,test,71,bounded_contextual_facets,4,6,4,16,1,0.5,0,0,9,9,54,0.005471199983730912
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.004559699969831854
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.004342900007031858
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,8,48,0.004232999985106289
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.004617099999450147
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,7,42,0.00384780002059415
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,8,48,0.004161300021223724
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.005160999950021505
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.0034684999845921993
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.0035036999615840614
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.00255869998363778
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.00281070003984496
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,53,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.004902800021227449
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.0046728000161238015
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.0044225999736227095
2wikimultihopqa,006d81bc0bde11eba7f7acde48001122,test,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004834699968341738
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,11,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,4,24,0.0031987999682314694
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,3,18,0.0023450999869965017
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,4,24,0.0024976999848149717
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.0023034000187180936
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,3,18,0.002153199980966747
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,4,24,0.0028699999675154686
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.0027416999801062047
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,3,18,0.002030600036960095
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,4,24,0.0017864999826997519
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.0016716999816708267
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,3,18,0.001483700005337596
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,4,24,0.0016083999653346837
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.0015511999954469502
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,3,18,0.0018565999926067889
2wikimultihopqa,007b76e80bdc11eba7f7acde48001122,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,4,24,0.003408699994906783
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,11,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.003981899993959814
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.0034263000125065446
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.003095199994277209
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,23,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.004998799995519221
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.0046551000559702516
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.0048445999855175614
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,37,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.005279799981508404
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,37,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004601699998602271
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004254900035448372
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,53,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.004586399998515844
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.005608599982224405
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004287599993404001
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,71,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.004628699971362948
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004427300009410828
2wikimultihopqa,0083038e0bde11eba7f7acde48001122,test,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.003443899971898645
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,11,bounded_contextual_facets,1,6,4,16,0,0.5,0,,7,7,42,0.0026003000093623996
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,11,bounded_contextual_facets,2,6,4,16,0,0.5,0,,7,7,42,0.0026311000110581517
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,11,bounded_contextual_facets,4,6,4,16,0,0.5,0,,8,8,48,0.0026806999812833965
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,23,bounded_contextual_facets,1,6,4,16,0,0.5,0,,7,7,42,0.0037884999765083194
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,23,bounded_contextual_facets,2,6,4,16,0,0.5,0,,7,7,42,0.004088799993041903
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,23,bounded_contextual_facets,4,6,4,16,0,0.5,0,,8,8,48,0.004209999984595925
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,37,bounded_contextual_facets,1,6,4,16,0,0.5,0,,7,7,42,0.004044100001920015
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,37,bounded_contextual_facets,2,6,4,16,1,0.5,0,0,7,7,42,0.004600799991749227
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,37,bounded_contextual_facets,4,6,4,16,1,0.5,0,0,7,7,42,0.003854700014926493
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,53,bounded_contextual_facets,1,6,4,16,0,0.5,0,,7,7,42,0.004008500021882355
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,53,bounded_contextual_facets,2,6,4,16,0,0.5,0,,7,7,42,0.003904600045643747
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,53,bounded_contextual_facets,4,6,4,16,0,0.5,0,,8,8,48,0.005407000018749386
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,71,bounded_contextual_facets,1,6,4,16,0,0.5,0,,7,7,42,0.0035742000327445567
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,71,bounded_contextual_facets,2,6,4,16,0,0.5,0,,8,8,48,0.003111099998932332
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,71,bounded_contextual_facets,4,6,4,16,0,0.5,0,,8,8,48,0.0033073999802581966
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.0049922000034712255
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.003386800002772361
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.0029711999814026058
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.0033085999893955886
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.003214299969840795
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.0049168000114150345
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.0035034999600611627
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.003194799995981157
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.003047299978788942
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.0062418999732472
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.004259800014551729
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,53,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.003716900013387203
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.004628999973647296
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.005493999982718378
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,71,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.00479010003618896
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.0015457000117748976
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.0014264000346884131
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0011883999686688185
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,23,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,6,2,10,0.002140299999155104
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.0016576999914832413
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.001414800004567951
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.00149940000846982
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,37,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.001428699993994087
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.001156899961642921
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.0014897999935783446
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.0013771000085398555
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.001150399970356375
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.001859899959526956
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.0022053999709896743
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.00138229998992756
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,2,12,0.0018372000195086002
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,2,12,0.001778300036676228
