any_evidence,candidate_unit_tokens,chain_completion,comparison_scope,condition,dataset,evidence_coverage,final_budget,native_qk_dot_products
0.4625,256,0.125,historical context only; not numerically matched to Paper 2.8,local_gist_closure,hotpotqa,0.21666666666666665,20% of parents,0.0
0.4875,256,0.125,historical context only; not numerically matched to Paper 2.8,native_qk_top4_topk_p10,hotpotqa,0.22291666666666665,20% of parents,95712.0
0.475,256,0.1375,historical context only; not numerically matched to Paper 2.8,one_shot_parent,hotpotqa,0.21666666666666665,20% of parents,0.0
0.925,256,0.925,historical context only; not numerically matched to Paper 2.8,local_gist_closure,qasper,0.82875,20% of parents,0.0
0.875,256,0.875,historical context only; not numerically matched to Paper 2.8,native_qk_top4_topk_p10,qasper,0.79125,20% of parents,1198553.6
0.9375,256,0.9375,historical context only; not numerically matched to Paper 2.8,one_shot_parent,qasper,0.8125,20% of parents,0.0
